, Brindisi,,,,,
,Via Taranto,,,,,
Parm,SO2,NOX,NO2,CO,O3,BENZENE
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,
,,,,,,,,
11/12/2007 9.00,"2,04241974","103,35331296","51,10758792","0,85418526","27,1475211","4,1407155"
11/12/2007 10.00,"1,08406505","97,53507784","46,37425984","0,84692147","26,89154265","2,582163"
11/12/2007 11.00,"0,35416517","89,736374","42,88298608","0,93097075","31,137561","3,605265"
11/12/2007 12.00,"0,14009887","72,10528664","29,7511024","0,74914469","42,38786475","2,3223195"
11/12/2007 13.00,"0,05069847","50,40301592","18,24938036","0,42818413","63,75212025","1,60686"
11/12/2007 14.00,"0,0649741","58,038282","20,28572728","0,52640592","63,65256975","1,3714245"
11/12/2007 15.00,"0,01981726","54,20055384","20,4596428","0,43558224","65,36858895","2,6843715"
11/12/2007 16.00,"0,02862448","60,63485448","28,0028652","0,36864533","55,5410793","2,289267"
11/12/2007 17.00,"0,06168919","56,4040956","28,47918264","0,56557947","58,52685615","1,8728055"
11/12/2007 18.00,"0,10690297","53,68825256","31,27739464","0,48652106","55,87358595","3,0830355"
11/12/2007 19.00,"0,11016754","60,55703608","37,86280064","0,54975891","46,546542","1,27125"
11/12/2007 20.00,"0,22824734","70,09757192","43,44496112","0,6764145","44,27792775","3,4125435"
11/12/2007 21.00,"0,16640866","64,2585916","41,8628576","0,68278594","39,4535589","2,8135305"
11/12/2007 22.00,"0,30779505","63,76963584","43,66818712","0,58710454","31,33125555","2,1179025"
11/12/2007 23.00,"0,66326604","50,76488104","34,83098048","0,54066837","40,25740425","1,8829755"
12/12/2007 0.00,"1,38874401","25,30008112","16,27661318","0,37292371","58,21264365","2,69418555"
12/12/2007 1.00,,"21,1432784","12,62050781","0,34974942","59,7356466","1,8483975"
12/12/2007 2.00,"0,32575832",,,"0,29404283","60,01803885","0,7457661"
12/12/2007 3.00,"0,02348965","14,31081714","7,43031689",,"63,3498684","1,75173165"
12/12/2007 4.00,"0,01174432","13,43925106","7,81838214","0,25160589",,"0,9940158"
12/12/2007 5.00,0,"10,34337317","6,74244621","0,25222843","68,37908385","0,7126119"
12/12/2007 6.00,0,"10,84659818","6,62823289","0,23000606","82,71974235","1,20916215"
12/12/2007 7.00,"0,00106785","36,0247568","26,14042424","0,3727637","52,82789925","0,86450085"
12/12/2007 8.00,"0,09215851","60,23408016","36,72198672","0,54499114","28,9140138","2,0583063"
12/12/2007 9.00,"0,03422205","51,04890864","31,41628232","0,55245816","48,36081495","3,3250815"
12/12/2007 10.00,"0,02466937","73,63442776","37,59284536","0,40934312","47,45416725","3,8559555"
12/12/2007 11.00,"0,01067647","53,8010988","24,15337824","0,31987432","65,8954086","1,5046515"
12/12/2007 12.00,0,"47,97120048","19,436914","0,33169682","71,8897053","1,3085739"
12/12/2007 13.00,"0,00106785","38,00652568","15,57964902","0,32823019","80,74345545","0,8171595"
12/12/2007 14.00,"0,0021357","29,29216504","11,21750515","0,33085235","85,935024","2,1730239"
12/12/2007 15.00,"0,0021357","24,09777728","8,20255266","0,27529643","90,8497464","0,8139051"
12/12/2007 16.00,"0,3901568","54,44309104","21,49535408","0,27089541","76,41657975","0,5668758"
12/12/2007 17.00,"0,9581696","51,1851004","19,40706768","0,28858477","74,8253079","2,1065121"
12/12/2007 18.00,"0,67079184","18,4585436","10,39854966","0,32360842","82,86278385","0,97159095"
12/12/2007 19.00,"0,06630942","25,7916372","14,64907671","0,4184103","68,00334555","2,23389135"
12/12/2007 20.00,"0,00320355","21,84234384","12,0494393","0,32218579","74,67941355","1,4487165"
12/12/2007 21.00,"0,00320355","18,24973026","9,83527446","0,32231894","78,9664491","0,7292907"
12/12/2007 22.00,"0,00106785","15,10845766","7,65874353","0,27538403","81,0302766","1,02132225"
12/12/2007 23.00,0,"12,89970952","6,40499924","0,27738482","82,8521106","0,18534825"
13/12/2007 0.00,"0,1351471","14,81274774","6,49065875","0,26018368","76,14402285","1,6604559"
13/12/2007 1.00,,"10,8310345","4,1518927","0,2661837","74,75697915","0,73971495"
13/12/2007 2.00,"0,12304886","10,74154334","3,10061774","0,26071746","77,00155365","0,86338215"
13/12/2007 3.00,"0,03369524","10,79082897","2,51267966","0,26622925","76,956726","0,53072145"
13/12/2007 4.00,"0,00262793","10,6364885","2,19989366","0,26671747","76,4179962","0,83256705"
13/12/2007 5.00,"0,00131396","8,66119748","2,71774548","0,27338442","74,90999565","1,7040852"
13/12/2007 6.00,"0,02365237","9,05807132","3,096723","0,27542958","73,14577725","1,806192"
13/12/2007 7.00,"0,00131396","12,35498072","4,82938314","0,28609576","72,16866615","0,77968305"
13/12/2007 8.00,"0,0072268","17,31331487","7,82227498","0,29569672","70,20734175","0,8446185"
13/12/2007 9.00,0,"25,78903688","11,00076466","0,33289752","64,58595045","2,12985225"
13/12/2007 10.00,0,"24,16133216","7,82097673","0,32925219","67,49805195","2,514024"
13/12/2007 11.00,"0,00309778","28,6047628","9,30314766","0,44783339","68,7640989","2,473344"
13/12/2007 12.00,0,"35,68625632","9,63021246","0,35676443","68,91781365","1,246842"
13/12/2007 13.00,"0,00525586","39,6848028","10,67499045","0,32538611","76,70549565","2,4632757"
13/12/2007 14.00,"0,01971048","37,99486248","9,35116945","0,35276403","80,3919165","2,34352395"
13/12/2007 15.00,"0,0168944","35,70700152","8,14155221","0,34409747","80,2517079","2,6977959"
13/12/2007 16.00,0,"36,29454","9,35116945","0,35245334","78,40140525","2,25799425"
13/12/2007 17.00,0,"33,90939648","11,17467253","0,3928533","75,6849933","1,0717146"
13/12/2007 18.00,"0,00065698","33,49693984","14,23765829","0,45249955","71,81854365","1,1236833"
13/12/2007 19.00,0,"33,5786396","12,97092578","0,46685544","69,36616995","2,252655"
13/12/2007 20.00,0,"37,43587016","15,69905534","0,44010006","67,41194775","1,8636525"
13/12/2007 21.00,"0,00131396","33,19734856","13,81973715","0,4061428","69,78531945","1,199043"
13/12/2007 22.00,0,"26,33246552","9,7366363","0,35654251","72,77287185","2,4608349"
13/12/2007 23.00,0,"20,94613208","6,38163842","0,31249723","75,2273802","1,6537437"
14/12/2007 0.00,"0,20526925","17,69203236","4,61133866","0,27311694","77,92172745","2,2411629"
14/12/2007 1.00,,"14,61301257","2,89165909","0,26085061","75,9803331","0,44783595"
14/12/2007 2.00,"0,37819382",,,"0,2814296","67,4930844","1,4253255"
14/12/2007 3.00,"0,15074584","15,05657936","3,6911485",,"63,44090025","1,67159205"
14/12/2007 4.00,"0,12791318","15,0384211","3,61197832","0,27574261",,"0,8223462"
14/12/2007 5.00,"0,21962217","15,39379306","4,3764246","0,28204163","56,6315064","0,4714812"
14/12/2007 6.00,"0,26802221","13,1876376","3,30178691","0,25569155","66,4916742","1,03942485"
14/12/2007 7.00,"0,27702572","10,46010077","3,38225534","0,23546296","77,4281445","1,7771058"
14/12/2007 8.00,"0,24750729","13,55338599","5,4341908","0,2599057","76,94916495","0,32498235"
14/12/2007 9.00,"0,36656951","18,15504993","7,80410524","0,29765546","74,0829684","1,38489975"
14/12/2007 10.00,"0,27702572","17,5571465","6,44523346","0,28310568","72,89041725","1,9788786"
14/12/2007 11.00,"0,26889582","15,9463037","6,53089297","0,28430288","73,2151434","0,91128285"
14/12/2007 12.00,"0,3618964","19,83072864","6,79565908","0,30107069","73,9540515","1,1539899"
14/12/2007 13.00,"0,21783733","27,65797864","8,92027539","0,32431506","71,74648425","2,6923041"
14/12/2007 14.00,"0,17050107","28,70592672","7,18761717","0,33039333","73,5060543","2,3318793"
14/12/2007 15.00,"0,27911565","35,93267488","15,73020182","0,36290928","64,4616021","0,94687785"
14/12/2007 16.00,"0,33237797","30,62025936","13,85867312","0,31903803","69,7783968","0,47132865"
14/12/2007 17.00,"0,24367015","20,43771216","11,69901941","0,3261348","72,8573202","3,0525255"
14/12/2007 18.00,"0,7966578","14,80366956","10,55429162","0,31943632","75,32834715","1,1233782"
14/12/2007 19.00,"0,54485775","11,91530676","11,61206165","0,38100861","71,1970413","1,92818115"
14/12/2007 20.00,"0,50994414","13,41331096","11,40828834","0,34512064","69,25995615","0,7265448"
14/12/2007 21.00,"1,255277","40,44872328","20,2454988","0,35310509","54,0083208","1,19889045"
14/12/2007 22.00,"1,55737685","24,29880496","17,92101157","0,34148349","59,5730541","1,41154515"
14/12/2007 23.00,"1,2128803","22,41041816","23,6588968","0,44488653","45,35830005","0,8562123"
15/12/2007 0.00,"0,24636723","27,44008712","23,6744796","0,43663578","37,7268465","1,554993"
15/12/2007 1.00,,,,"0,33891038","56,1341928","1,27821645"
15/12/2007 2.00,"0,50478897",,,"0,29388515","61,8975882","2,5215498"
15/12/2007 3.00,"0,5720564",,,"0,27365656","55,95035355","0,7039674"
15/12/2007 4.00,"0,75318715",,,"0,26074782","61,050192","0,72029025"
15/12/2007 5.00,"1,21770088",,,"0,25356112","63,0232071","2,1151566"
15/12/2007 6.00,"1,35307274",,,"0,27693864","58,9222053","1,04751"
15/12/2007 7.00,"2,07626245",,,"0,31823912","53,1679869","1,0163898"
15/12/2007 8.00,"1,98093904",,,"0,36188962","52,48188645","1,29967515"
15/12/2007 9.00,"2,37514045",,,"0,53799832","44,94130515","1,39395105"
15/12/2007 10.00,"2,02753493",,,"0,45256146","49,6361187","2,39640795"
15/12/2007 11.00,"1,17399734",,,"0,49292754","49,51707705","1,37656035"
15/12/2007 12.00,"0,61613928",,,"0,48960107","47,8582146","5,42569602"
15/12/2007 13.00,"0,58705511",,,"0,53782078","53,5342689","3,786291"
15/12/2007 14.00,"0,22258672",,,"0,45304851","56,2222521","1,868229"
15/12/2007 15.00,"0,17214556",,,"0,4293603","62,49491115","3,647979"
15/12/2007 16.00,"0,33443231",,,"0,45641936","57,8184117","3,2772825"
15/12/2007 17.00,"0,41646964",,,"0,64672394","42,97814535","1,6124535"
15/12/2007 18.00,"1,18298152",,,"0,69379083","37,4979402","4,1122395"
15/12/2007 19.00,"2,17113025",,,"0,67187565","36,5730582","4,5637875"
15/12/2007 20.00,"3,32453435",,,"0,76902522","22,7372544","2,164176"
15/12/2007 21.00,"3,94581457",,,"0,89900026","21,0128961","4,394457"
15/12/2007 22.00,"3,58720817",,,"0,7563384","24,71591535","3,161853"
15/12/2007 23.00,"2,97277948",,,"0,54695805","39,6822657","2,447919"
16/12/2007 0.00,"1,44893007",,,"0,57060187","31,43938455","2,891331"
16/12/2007 1.00,,,,"0,49931533","33,1778475","1,26108"
16/12/2007 2.00,"0,31787657",,,"0,5132449","29,94325425","1,486854"
16/12/2007 3.00,"0,15381922","11,51972926","16,50114507",,"31,1358054","1,6978815"
16/12/2007 4.00,0,"1,23471989","10,716521","0,45773803",,"1,92213"
16/12/2007 5.00,0,"1,5239443","11,44073689","0,42001864","36,5480808","0,73727415"
16/12/2007 6.00,"0,1172723","11,48082006","17,95865885","0,43662059","32,20718025","2,89463625"
16/12/2007 7.00,"0,05786933","18,73739159","25,09434992","0,4863844","24,13233795","2,0680695"
16/12/2007 8.00,"0,13870965","55,13437464","30,65962744","0,64926434","16,98992474","1,7202555"
16/12/2007 9.00,"0,9685491","132,30697752","44,95438952","0,98919205","17,61957666","3,416103"
16/12/2007 10.00,"0,02446699","57,98124704","33,5473784","0,99587768","24,47268495","3,4379685"
16/12/2007 11.00,0,"17,7127833","16,23508071","0,35746056","57,5144535","2,7596295"
16/12/2007 12.00,0,"16,10323684","13,608182","0,33178208","64,51365165","1,1765673"
16/12/2007 13.00,0,"14,93985176","10,04423312","0,36268502","64,71219405","1,269216"
16/12/2007 14.00,0,"17,61421396","11,56792504","0,32739974","65,2333479","2,639115"
16/12/2007 15.00,0,"8,83888346","8,38555209","0,28657931","69,59411865","1,5645528"
16/12/2007 16.00,0,"9,6053947","7,31870198","0,26838304","74,0853225","2,08459575"
16/12/2007 17.00,0,"14,539087","10,894337","0,33129502","67,05779535","0,90375705"
16/12/2007 18.00,0,"11,51583834","8,8748501","0,30411099","73,501785","1,45253025"
16/12/2007 19.00,0,"8,2889655","7,37191294","0,31788054","73,66982385","0,38437515"
16/12/2007 20.00,0,"9,66116392","8,56725518","0,29357446","71,5277325","1,79261505"
16/12/2007 21.00,0,"7,43815035","6,75542486","0,29702707","75,53822115","0,9270972"
16/12/2007 22.00,0,"9,08271318","6,76970177","0,27971731","74,42285655","0,58380885"
16/12/2007 23.00,0,"12,93083688","8,12597897","0,26249515","84,1030155","3,52899"
17/12/2007 0.00,"0,47215547","11,26422487","6,34399879","0,23991538","85,82889","0,7775982"
17/12/2007 1.00,,"9,268181","4,76448986","0,2292457","87,4051395","0,1364814"
17/12/2007 2.00,"0,45323012","8,80905053","5,05521137","0,21760307","85,9487097","1,18943235"
17/12/2007 3.00,"0,47305857","10,55088826","7,34595562","0,22450829","79,88620395","1,2594528"
17/12/2007 4.00,"0,52703279","10,86216186","5,92997814","0,23730373","79,39695015","0,30087945"
17/12/2007 5.00,"0,54808673","10,80639265","6,72687297","0,22844912","78,5531649","1,305828"
17/12/2007 6.00,"0,53514845","11,33815235","6,84887195","0,22929008","82,07368155","1,10197035"
17/12/2007 7.00,"0,83043745","9,24613182","5,7755306","0,23296461","81,86803695","0,3118122"
17/12/2007 8.00,"1,72932002","8,69491751","5,99746791","0,28569397","82,81606095","0,36566235"
17/12/2007 9.00,"1,9593044","13,84131407","8,87614643","0,28334746","76,0373901","0,2417409"
17/12/2007 10.00,"1,92768587","19,85667448","12,3881826","0,92787438","66,22959105","1,4102739"
17/12/2007 11.00,"1,13552627","21,24054184","11,72108198","0,31965123","67,3208361","2,7047115"
17/12/2007 12.00,"0,98730767","13,68956819","8,48159567","0,28139923","76,04235765","1,0162881"
17/12/2007 13.00,"0,84712744","8,67027566","6,65029737","0,27807978","78,4510608","1,0894104"
17/12/2007 14.00,"0,46057998","6,77020845","3,70153258","0,28631418","86,95488795","0,5954535"
17/12/2007 15.00,"0,3119017","9,65468033","5,28363801","0,28038074","87,71003535","0,45627705"
17/12/2007 16.00,"0,23220347","16,49362709","7,43291338","0,33209277","76,23451605","1,02549195"
17/12/2007 17.00,"0,49763437","25,37659936","12,93847914","0,41222691","59,6515773","1,455327"
17/12/2007 18.00,"0,5859832","32,55405616","17,95994945","0,44352698","46,49628795","1,3002345"
17/12/2007 19.00,"0,74070958","34,18564224","18,15462929","0,52047365","39,87643905","3,0159135"
17/12/2007 20.00,"1,36351936","58,62843992","27,21896432","0,6419585","26,12977185","2,8318365"
17/12/2007 21.00,"1,61233756","76,89629976","29,80171304","0,89692706","21,64209915","1,7080515"
17/12/2007 22.00,"1,10191645","42,47980264","23,50444544","0,65209674","38,43066255","3,2996565"
17/12/2007 23.00,"2,34707735","21,7865708","15,93267306","0,41931083","48,2717781","1,3643055"
18/12/2007 0.00,"1,71745367","17,91770381","15,13448762","0,34316074","51,6490737","2,8327518"
18/12/2007 1.00,,"9,62355106","10,94495146","0,33426174","56,3345706","1,7253405"
18/12/2007 2.00,"0,04934179",,,"0,31659691","58,42064235","0,36200115"
18/12/2007 3.00,"0,0235283","9,42641238","9,12793389",,"55,8276012","2,779461"
18/12/2007 4.00,"0,00036205","8,47313507","7,69248842","0,31694381",,"0,8099388"
18/12/2007 5.00,0,"6,93621976","6,72038173","0,29799885","60,64913715","3,14390295"
18/12/2007 6.00,"0,05741982","8,23967987","7,73402088","0,34004101","57,8995284","1,6167249"
18/12/2007 7.00,"0,03372067","16,31334652","13,81195531","0,39616925","50,65127445","3,4582068"
18/12/2007 8.00,"0,11636311","25,82276456","19,08909443","0,55386794","40,18542465","2,45142765"
18/12/2007 9.00,"0,30430166","37,58630632","24,7945292","0,64360421","31,2324432","1,9226385"
18/12/2007 10.00,"0,06269703","45,31629288","26,7387464","0,70074744","28,9170861","2,36961"
18/12/2007 11.00,"0,00687695","59,05124048","29,87830776","0,68913402","21,77915565","4,498191"
18/12/2007 12.00,"0,01665032","54,758246","28,10280544","0,68370165","25,4303448","4,923297"
18/12/2007 13.00,"0,01200263","56,68556112","27,10994208","0,72636168","28,2825564","4,32123402"
18/12/2007 14.00,"0,05018081","53,9658176","24,37662336","0,7494145","30,79045095","5,0224545"
18/12/2007 15.00,0,"36,83923056","21,72506176","0,61904584","37,19196705","1,66365945"
18/12/2007 16.00,0,"49,161822","26,815322","0,59382522","33,62087715","4,4081865"
18/12/2007 17.00,0,"53,61043416","26,28319328","0,84334506","31,01812035","4,9258395"
18/12/2007 18.00,0,"65,3804576","32,7271304","0,7356356","19,99502715","2,438766"
18/12/2007 19.00,0,"73,57993576","34,60775448","0,7726869","23,89565115","5,984028"
18/12/2007 20.00,"0,0007241","79,83655424","36,5389892","0,84197616","19,52142014","2,277063"
18/12/2007 21.00,0,"73,37632688","34,72715888","0,78902605","19,91703263","6,5601585"
18/12/2007 22.00,0,"56,61942504","30,04702264","0,69222571","25,20477015","1,7304255"
18/12/2007 23.00,0,"30,09499472","19,07482518","0,5199095","37,05774345","5,7333375"
19/12/2007 0.00,"0,00760106","19,68157352","11,59128968","0,45229749","51,6153582","1,08213885"
19/12/2007 1.00,,"13,87114318","8,75025462","0,38729362","57,0844113","1,99865925"
19/12/2007 2.00,"0,46216345","8,37456574","6,1363403","0,34891664","61,28015565","0,53122995"
19/12/2007 3.00,"0,33407128","7,76109671","5,42640514","0,3299273","62,26744125","3,20563485"
19/12/2007 4.00,"0,30639261","11,54566745","6,1791691","0,34644398","59,1229023","1,06922295"
19/12/2007 5.00,"0,30570003","13,28231793","6,45042454","0,34723939","54,77326365","3,5793315"
19/12/2007 6.00,"0,24096188","18,93583042","11,18635867","0,38106584","40,31541885","1,0161864"
19/12/2007 7.00,"0,40972693","30,83036904","16,69192826","0,51412323","29,2621014","3,08267955"
19/12/2007 8.00,"0,63884889","37,33730656","19,43561384","0,57837842","23,4213399","1,46117475"
19/12/2007 9.00,"0,98122397","54,02287168","23,7017256","0,65208272","20,43420645","3,644928"
19/12/2007 10.00,"0,78201096","58,62065808","21,64070432","0,64890342","24,4514781","1,0948005"
19/12/2007 11.00,"1,18581895","66,50236184","22,00021768","0,6803016","24,94829295","5,81724"
19/12/2007 12.00,"0,5467392","51,23827312","15,62637639","0,48864331","44,0656797","5,2289055"
19/12/2007 13.00,"0,66545158","50,63777128","13,46282602","0,41189053","54,9636864","1,95319935"
19/12/2007 14.00,"0,47992433","42,2774748","11,39791382","0,4763653","66,02753745","3,3230475"
19/12/2007 15.00,"0,37320646","30,93153296","7,62759322","0,38353966","71,7699255","1,0521882"
19/12/2007 16.00,"0,29585852","29,04962784","6,81123232","0,38269987","73,18655505","1,11712365"
19/12/2007 17.00,"0,222663","28,16379824","9,2330633","0,38910402","76,23693","1,05701895"
19/12/2007 18.00,"0,22473869","31,06642456","12,9306973","0,43701771","70,55004285","1,10247885"
19/12/2007 19.00,"0,36805535","33,88085032","15,6627216","0,48625826","63,1528422","7,8059835"
19/12/2007 20.00,"0,61017051","53,36789696","22,15595008","0,6092907","45,296076","1,0286955"
19/12/2007 21.00,"1,20442496","85,845454","29,96784672","0,85919832","18,08793284","3,4084755"
19/12/2007 22.00,"1,11277699","69,801862","31,70960224","0,67257411","18,07599276","5,6641815"
