"NetC","Comune Bari","","","","","","","",""
"Stat","Piazza Kennedy","","","","","","","",""
,NO2,NOX,CO,O3,PM10
24/05/2012 4.00,"4,61069049","5,74884099","0,1987525","63,45696","18,5"
24/05/2012 5.00,"6,1640815","7,32547428","0,19397367","73,6444275","18,5"
24/05/2012 6.00,"8,56676762","9,8091814","0,21367964","72,62747625","18,5"
24/05/2012 7.00,"13,79637251","15,72906035","0,27814142","69,9616974","18,5"
24/05/2012 8.00,"17,88386332","21,88968496","0,33944139","59,28347985","18,5"
24/05/2012 9.00,"13,68605776","17,32758222","0,31841198","69,2082657","18,5"
24/05/2012 10.00,"10,58414559","13,89140847","0,31897584","73,2880008","18,5"
24/05/2012 11.00,"9,81434762","12,91624641","0,2916228","73,4391819","18,5"
24/05/2012 12.00,"11,18765118","14,90548165","0,24221049","68,7605877","18,5"
24/05/2012 13.00,"9,55801726","13,03459538","0,23858268","73,9316277","18,5"
24/05/2012 14.00,"7,11152722","9,6600301","0,20348473","75,31518015","18,5"
24/05/2012 15.00,"7,25591572","9,59680218","0,20757737","80,30882475","18,5"
24/05/2012 16.00,"9,07699438","11,74086353","0,22461084","82,18903245","18,5"
24/05/2012 17.00,"13,57654796","16,67666285","0,27897556","82,300533","18,5"
24/05/2012 18.00,"14,41935565","16,42132098","0,24547016","80,76915105","18,5"
24/05/2012 19.00,"17,71270299","19,13604168","0,26498042","75,7501899","18,5"
24/05/2012 20.00,"27,63979552","29,82230528","0,35873146","61,3638858","18,5"
24/05/2012 21.00,"24,28073656","25,7643912","0,30130395","59,7201654","18,5"
24/05/2012 22.00,"11,5753914","12,73791226","0,24431798","77,4200847","18,5"
24/05/2012 23.00,"6,58832371","7,8693943","0,22451414","88,75377945","18,5"
25/05/2012 0.00,"10,51843589","11,71573411","0,22671949","77,7106365","18,5"
25/05/2012 1.00,"8,5870463","9,72893094","0,21417011","75,50354805","22,89999962"
25/05/2012 2.00,"4,50361658","5,683181","0,21211155","82,2658998","22,89999962"
25/05/2012 3.00,,,"0,21137644","78,81460965","22,89999962"
25/05/2012 4.00,"6,00022502","7,14714204",,"74,48402325","22,89999962"
25/05/2012 5.00,"7,6558239","8,80159373","0,2044144","72,1088361","22,89999962"
25/05/2012 6.00,"16,54218806","20,02852504","0,23353241",,"22,89999962"
25/05/2012 7.00,"18,72261566","21,6789252","0,26882841","59,1103338","22,89999962"
25/05/2012 8.00,"21,14151936","25,62821856","0,27716049","60,2666757","22,89999962"
25/05/2012 9.00,"15,65882494","19,08984585","0,25517578","68,454834","22,89999962"
25/05/2012 10.00,"14,20358071","17,41026283","0,25875466","71,0268279","22,89999962"
25/05/2012 11.00,"11,61189913","14,63068518","0,24375412","76,31188215","22,89999962"
25/05/2012 12.00,"12,1699756","15,72743898","0,2355432","78,87118785","22,89999962"
25/05/2012 13.00,"14,18979902","18,88638228","0,27434236","79,27242225","22,89999962"
25/05/2012 14.00,"12,42063115","16,61586698","0,24294561","82,9771173","22,89999962"
25/05/2012 15.00,"13,4848905","17,71829559","0,25762694","82,7473731","22,89999962"
25/05/2012 16.00,"16,77337372","22,19042344","0,28022561","81,0200223","22,89999962"
25/05/2012 17.00,"13,65199166","17,29191386","0,24887662","80,7987369","22,89999962"
25/05/2012 18.00,"18,54010187","22,07692712","0,27635198","78,85347225","22,89999962"
25/05/2012 19.00,"27,64629632","30,78771232","0,31667263","68,31209175","22,89999962"
25/05/2012 20.00,"38,12902752","39,9629988","0,38571752","56,76722625","22,89999962"
25/05/2012 21.00,"30,51863656","32,10009","0,31086278","59,79112755","22,89999962"
25/05/2012 22.00,"47,22387616","49,3952772","0,3275549","33,9148803","22,89999962"
25/05/2012 23.00,"38,11038552","39,89250336","0,30441683","28,2227064","22,89999962"
26/05/2012 0.00,"27,57733048","28,95899904","0,25681843","28,1880732","22,89999962"
26/05/2012 1.00,"25,79439048","27,10351776","0,21578713","34,4681337","18,2999897"
26/05/2012 2.00,"22,27552656","23,43714304","0,19321409","43,0448382","18,2999897"
26/05/2012 3.00,"17,46204935","18,66751946","0,16774835","51,27439275","18,2999897"
26/05/2012 4.00,"16,19824794","17,4191804","0,16659617","48,8012112","18,2999897"
26/05/2012 5.00,"22,65840456","23,82784112","0,16103213","39,42967875","18,2999897"
26/05/2012 6.00,"19,47131088","21,25578048","0,17588588","46,8711684","18,2999897"
26/05/2012 7.00,"15,7504824","17,7369395","0,19311506","54,9655617","18,2999897"
26/05/2012 8.00,"22,884728","27,46911128","0,3052999","49,75567905","18,2999897"
26/05/2012 9.00,"15,7610309","20,57243168","0,24363063","58,51652205","18,2999897"
26/05/2012 10.00,"14,38204679","19,08579241","0,27113162","68,5156416","18,2999897"
26/05/2012 11.00,"13,75906174","18,13494907","0,26132814","73,90375755","18,2999897"
26/05/2012 12.00,"19,93854632","26,94382752","0,26689218","71,4153741","18,2999897"
26/05/2012 13.00,"20,75296272","27,14323","0,26002917","71,30894085","18,2999897"
26/05/2012 14.00,"9,45824336","12,28559233","0,20941574","81,71011275","18,2999897"
26/05/2012 15.00,"13,25856706","16,83229965","0,20819016","76,3515627","18,2999897"
26/05/2012 16.00,"10,84452366","14,03488686","0,21252746","79,324791","18,2999897"
26/05/2012 17.00,"9,06401382","10,77704918","0,24032319","84,88942455","18,2999897"
26/05/2012 18.00,"20,1908156","23,11126176","0,27701487","69,90765285","18,2999897"
26/05/2012 19.00,"13,79637251","15,45507458","0,28583858","76,00273695","18,2999897"
26/05/2012 20.00,"14,89308042","16,21704673","0,25838652","73,3547136","18,2999897"
26/05/2012 21.00,"14,62295688","16,09707638","0,26659744","70,4000787","18,2999897"
26/05/2012 22.00,"11,6849012","13,0467557","0,23568999","70,1542947","18,2999897"
26/05/2012 23.00,"9,67806982","11,26341418","0,22314061","69,56303655","18,2999897"
27/05/2012 0.00,"9,67563776","10,84919277","0,21279774","76,31862525","18,2999897"
27/05/2012 1.00,"16,35967428","17,71181009","0,23529855","64,56009525","20,89999962"
27/05/2012 2.00,"14,98149321","16,12382717","0,21309248","61,78876095","20,89999962"
27/05/2012 3.00,,,"0,17684118","53,7737487","20,89999962"
27/05/2012 4.00,"6,60130237","7,7656358",,"72,01253745","20,89999962"
27/05/2012 5.00,"11,15520263","12,31963931","0,1572086","65,22399135","20,89999962"
27/05/2012 6.00,"14,49286822","22,05585688","0,19027246",,"20,89999962"
27/05/2012 7.00,"9,99523812","11,60062789","0,22213638","68,70905685","20,89999962"
27/05/2012 8.00,"8,49051706","10,12531913","0,1963759","74,57862615","20,89999962"
27/05/2012 9.00,"7,3840809","9,38361226","0,18674368","83,2626018","20,89999962"
27/05/2012 10.00,"8,01436023","10,25744789","0,19115553","86,71812135","20,89999962"
27/05/2012 11.00,"10,32375605","13,29399069","0,22314061","93,8876127","20,89999962"
27/05/2012 12.00,"11,87552186","15,27755111","0,17274853","92,06990835","20,89999962"
27/05/2012 13.00,"9,41687342","11,60549202","0,18480745","93,77697","20,89999962"
27/05/2012 14.00,"5,50378951","7,04257285","0,18534684","90,324822","20,89999962"
27/05/2012 15.00,"5,52487887","7,1430886","0,1685324","88,1760075","20,89999962"
27/05/2012 16.00,"6,2906234","8,1482423","0,17164411","92,2726203","20,89999962"
27/05/2012 17.00,"7,84807168","10,04750073","0,18174233","91,55719335","20,89999962"
27/05/2012 18.00,"11,61432928","13,6433628","0,19762594","95,24666655","20,89999962"
27/05/2012 19.00,"18,01770523","20,2206428","0,246867","90,3239841","20,89999962"
27/05/2012 20.00,"20,11295896","21,39520352","0,22301828","89,93880945","20,89999962"
27/05/2012 21.00,"15,50551505","16,78852632","0,21892447","92,9956482","20,89999962"
27/05/2012 22.00,"18,15235974","19,46677944","0,24573928","83,42393745","20,89999962"
27/05/2012 23.00,"41,92450048","43,9414884","0,29525061","42,29054865","20,89999962"
28/05/2012 0.00,"22,01920384","23,18747408","0,20946467","48,84851265","20,89999962"
28/05/2012 1.00,"13,83287833","15,24350604","0,18924377","57,8492544","21,60000038"
28/05/2012 2.00,"8,6227376","9,75811379","0,14647312","62,73139845","21,60000038"
28/05/2012 3.00,"7,43194018","8,55516943","0,11698814","67,26806835","21,60000038"
28/05/2012 4.00,"11,09112004","12,21831287","0,10809103","66,9589431","21,60000038"
28/05/2012 5.00,"18,96515094","21,23308504","0,11005056","63,52536855","21,60000038"
28/05/2012 6.00,"33,32365528","36,31933864","0,15500325","51,63421095","21,60000038"
28/05/2012 7.00,"31,32249872","36,80081848","0,21436699","57,88809705","21,60000038"
28/05/2012 8.00,"24,7195788","30,5113136","0,30103367","70,57154895","21,60000038"
28/05/2012 9.00,"22,64299384","28,39077176","0,26096","76,98168345","21,60000038"
28/05/2012 10.00,"16,57950074","20,71187384","0,17622839","87,7013172","21,60000038"
28/05/2012 11.00,"15,33678487","19,49108096","0,18184136","90,25218405","21,60000038"
28/05/2012 12.00,"11,86092566","14,9735737","0,17760192","95,38436145","21,60000038"
28/05/2012 13.00,"12,82296758","15,97548465","0,18568935","99,60430515","21,60000038"
28/05/2012 14.00,"7,74505312","9,24986022","0,14715931",,"21,60000038"
28/05/2012 15.00,"8,04275152","9,94941704","0,16245343","104,8171803","21,60000038"
28/05/2012 16.00,"14,12247176","16,5437234","0,17144956","100,0899879","21,60000038"
28/05/2012 17.00,"17,95929937","20,02689984","0,1698803","95,7644688","21,60000038"
28/05/2012 18.00,"21,50571712","23,2369184","0,28441611","93,91971225","21,60000038"
28/05/2012 19.00,"56,42172424","59,08934664","0,21909689","54,8160564","21,60000038"
28/05/2012 20.00,"28,2498","29,85230456","0,17975717","67,71490845","21,60000038"
28/05/2012 21.00,"23,57016088","25,05916912","0,17010049","66,5239134","21,60000038"
28/05/2012 22.00,"14,1240874","15,42021882","0,12706073","69,41097765","21,60000038"
28/05/2012 23.00,"17,62104554","18,79721616","0,13661955","61,07754345","21,60000038"
29/05/2012 0.00,"13,11418812","14,23672906","0,10740368","66,00531315","21,60000038"
29/05/2012 1.00,"9,55558328","10,67085862","0,09860444","70,61208735","25,89999962"
29/05/2012 2.00,"6,92982603","8,03718951","0,08703599","72,7271265","25,89999962"
29/05/2012 3.00,,,"0,08561352","69,5968119","25,89999962"
29/05/2012 4.00,"9,99929347","11,13695833",,"65,0280225","25,89999962"
29/05/2012 5.00,"20,0902444","21,53057312","0,09137445","50,5454397","25,89999962"
29/05/2012 6.00,"30,64436968","34,36334352","0,14147294",,"25,89999962"
29/05/2012 7.00,"41,180656","52,738218","0,23745496","38,85615615","25,89999962"
29/05/2012 8.00,"27,3567048","34,22715176","0,24870537","66,1277862","25,89999962"
29/05/2012 9.00,"24,2583088","30,23709456","0,2668316","79,25430765","25,89999962"
29/05/2012 10.00,"18,93594897","23,81162736","0,18267433","86,2628424","25,89999962"
29/05/2012 11.00,"14,73571134","18,44622267","0,16970905","93,32675835","25,89999962"
29/05/2012 12.00,"39,30523256","52,9919404","0,1816701","67,29595845","25,89999962"
29/05/2012 13.00,"28,5661404","36,6622176","0,19218539","80,77170465","25,89999962"
29/05/2012 14.00,"11,73194596","14,82360981","0,13002682","99,89318115","25,89999962"
29/05/2012 15.00,"10,09338873","12,7614203","0,10845801","101,432982","25,89999962"
29/05/2012 16.00,"13,66334511","16,65315481","0,14603159","98,98178535","25,89999962"
29/05/2012 17.00,"12,53581577","14,57718551","0,17252718","106,22471265","25,89999962"
29/05/2012 18.00,"15,14129243","17,48159764","0,15863106","112,35024045","25,89999962"
29/05/2012 19.00,"13,11094154","14,42560024","0,1722336","116,06161875","25,89999962"
29/05/2012 20.00,"13,68605776","15,17136246","0,17877741","115,5649635","25,89999962"
29/05/2012 21.00,"27,38752624","29,096816","0,22885144","96,1986207","25,89999962"
29/05/2012 22.00,"50,52534568","51,80196896","0,3228483","62,5295244","25,89999962"
29/05/2012 23.00,"55,66409424","57,3360044","0,35613351","47,65163235","25,89999962"
30/05/2012 0.00,"30,85851368","32,02229072","0,19912064","54,9765342","25,89999962"
30/05/2012 1.00,"19,11115891","20,26198024","0,15049354","58,5486216","26,2999897"
30/05/2012 2.00,"15,48441804","16,68476782","0,11882534","60,084213","26,2999897"
30/05/2012 3.00,"21,57305776","22,72542016","0,11853176","54,9165645","26,2999897"
30/05/2012 4.00,"28,90926792","30,08413456","0,10897177","42,4079544","26,2999897"
30/05/2012 5.00,"36,22278264","38,31586816","0,14639973","33,6099645","26,2999897"
30/05/2012 6.00,"50,13353864","61,2625832","0,20196324","18,93901779","26,2999897"
30/05/2012 7.00,"30,0392408","36,65651984","0,21877885","51,32929515","26,2999897"
30/05/2012 8.00,"17,49855517","21,3052248","0,21233174","83,3969052","26,2999897"
30/05/2012 9.00,"12,91788117","16,22434292","0,1929939","95,5169691","26,2999897"
30/05/2012 10.00,"10,97188581","13,57932418","0,18007755","99,75464835","26,2999897"
30/05/2012 11.00,"12,83189853","16,21542535","0,19573864","99,02399955","26,2999897"
30/05/2012 12.00,"13,03955702","16,91498026","0,17573792","94,1748129","26,2999897"
30/05/2012 13.00,"15,79185234","20,91452672","0,16483119","85,3278258","26,2999897"
30/05/2012 14.00,"14,85657269","19,21953872","0,11833488","81,60114585","26,2999897"
30/05/2012 15.00,"13,33238365","16,79744389","0,1226978","83,5709091","26,2999897"
30/05/2012 16.00,"13,39403609","16,48535769","0,1185073","82,4635644","26,2999897"
30/05/2012 17.00,"18,19048502","22,42387864","0,17782094","79,71080355","26,2999897"
30/05/2012 18.00,"16,98184673","19,97583032","0,17828694","84,8471904","26,2999897"
30/05/2012 19.00,"17,17246739","18,69507903","0,16745361","85,7898279","26,2999897"
30/05/2012 20.00,"25,28497632","26,92193512","0,19005228","76,3194831","26,2999897"
30/05/2012 21.00,"39,61266304","40,83928752","0,27831384","58,08237015","26,2999897"
30/05/2012 22.00,"55,80443504","58,49760176","0,36441783","31,5920619","26,2999897"
30/05/2012 23.00,"43,72124512","46,81996616","0,31370654","18,81738663","26,2999897"
31/05/2012 0.00,"25,46990496","26,77279912","0,228926","34,3498701","26,2999897"
31/05/2012 1.00,"21,27373416","22,44089544","0,19647376","37,46584065","30,2999897"
31/05/2012 2.00,"12,33707866","13,49259013","0,14279638","43,6580613","30,2999897"
31/05/2012 3.00,,,"0,11478163","48,2124867","30,2999897"
31/05/2012 4.00,"12,09292391","13,24535323",,"47,2200141","30,2999897"
31/05/2012 5.00,"22,25849064","24,10183072","0,10590899","37,01141955","30,2999897"
31/05/2012 6.00,"43,45193992","53,55207992","0,17215904",,"30,2999897"
31/05/2012 7.00,"47,11437592","65,71364272","0,38360887","22,0524507","30,2999897"
31/05/2012 8.00,"35,47733208","45,14038888","0,35645156","54,9951276","30,2999897"
31/05/2012 9.00,"33,05517224","41,37833768","0,31174585","66,2468877","30,2999897"
31/05/2012 10.00,"25,05865288","32,14953432","0,22757693","77,14132335","30,2999897"
31/05/2012 11.00,"25,36445816","32,774548","0,24108277","82,54210755","30,2999897"
31/05/2012 12.00,"16,16742842","20,26035504","0,20863053","93,78963825","30,2999897"
31/05/2012 13.00,"13,09471822","16,27946397","0,19250344","100,20232635","30,2999897"
31/05/2012 14.00,"10,57846886","13,04999654","0,14973279","104,32762725","30,2999897"
31/05/2012 15.00,"9,30249949","11,60549202","0,12816398","104,5641345","30,2999897"
31/05/2012 16.00,"11,41721929","13,49340082","0,12737994","99,47000175","30,2999897"
31/05/2012 17.00,"18,61959327","21,47141584","0,17044416","93,83356815","30,2999897"
31/05/2012 18.00,"17,62104554","19,12145312","0,15642455","98,57380785","30,2999897"
31/05/2012 19.00,"24,4567744","26,20535576","0,16936537","91,350252","30,2999897"
31/05/2012 20.00,"47,00405352","48,93727672","0,29880386","66,5374395","30,2999897"
31/05/2012 21.00,"57,45030376","59,3001064","0,36559448","53,60144055","30,2999897"
31/05/2012 22.00,"70,4403744","73,74757992","0,40932042","28,78016925","30,2999897"
31/05/2012 23.00,"70,57341136","79,1470488","0,40395327","13,02637844","30,2999897"
01/06/2012 0.00,"62,44953368","66,43832896","0,30674567","12,54999837","30,2999897"
01/06/2012 1.00,"32,96188576","34,18906472","0,17463583","36,94131525",26
01/06/2012 2.00,"22,9285128","24,09940248","0,13669411","44,27888535",26
01/06/2012 3.00,"18,02500907","19,18953944","0,11309005","43,85993535",26
01/06/2012 4.00,"16,04007583","17,19626223","0,10250136","43,8354567",26
01/06/2012 5.00,"28,05512016","29,73070136","0,11456144","27,5596482",26
01/06/2012 6.00,"32,98134992","40,87412416","0,16242896","18,48712835",26
01/06/2012 7.00,"45,62263352","71,89532992","0,35088868","28,21171395",26
01/06/2012 8.00,"25,32795808","31,50025736","0,28434388","60,00566985",26
01/06/2012 9.00,"20,20867368","26,55311032","0,19995361","73,91050065",26
01/06/2012 10.00,"17,95199553","22,37280912","0,17902206","80,60951115",26
01/06/2012 11.00,"13,52463142","16,94983794","0,14463475","87,27727995",26
01/06/2012 12.00,"10,16801791","13,03621676","0,12465966","94,30402905",26
01/06/2012 13.00,"12,47497784","15,70230956","0,134561","94,31164995",26
01/06/2012 14.00,"9,09159442","11,19045991","0,10161946","107,32443645",26
01/06/2012 15.00,"12,9697977","15,58396058","0,12990449","113,5133454",26
01/06/2012 16.00,"18,26267258","21,6554076","0,19966003","113,52764955",26
01/06/2012 17.00,"20,2508524","23,5684592","0,17936573","97,05848565",26
01/06/2012 18.00,"14,27496714","16,45860881","0,11125168","95,5110639",26
01/06/2012 19.00,"13,1466252","14,97113973","0,10784522","91,8325632",26
01/06/2012 20.00,"23,82893096","25,56498872","0,17397411","72,21103995",26
01/06/2012 21.00,"34,79513048","36,18802248","0,18684154","55,9411566",26
01/06/2012 22.00,"29,56470152","30,94176216","0,15821399","57,51898215",26
01/06/2012 23.00,"19,28068448","20,48327512","0,12073711","63,89280765",26
02/06/2012 0.00,"16,02952733","17,21490806","0,14228145","62,41718595",26
02/06/2012 1.00,"13,98943289","15,13407272","0,11132624","63,2610111","21,7999897"
02/06/2012 2.00,"11,49346794","12,76952718","0,09556612","68,52830985","21,7999897"
02/06/2012 3.00,,,"0,07983046","73,15451535","21,7999897"
02/06/2012 4.00,"6,72622289","7,88560615",,"75,78312735","21,7999897"
02/06/2012 5.00,"7,92837568","9,14529294","0,05578486","74,07097845","21,7999897"
02/06/2012 6.00,"12,2794854","13,74631062","0,09000091",,"21,7999897"
02/06/2012 7.00,"14,07298538","17,0746705","0,14100694","61,5395655","21,7999897"
02/06/2012 8.00,"16,63303292","20,34222688","0,17674332","63,2584575","21,7999897"
02/06/2012 9.00,"15,82997762","19,82181872","0,17823801","73,35217995","21,7999897"
02/06/2012 10.00,"10,36269393","13,46097521","0,13823774","90,42028275","21,7999897"
02/06/2012 11.00,"8,12062537","10,27284905","0,09546709","91,6087242","21,7999897"
02/06/2012 12.00,"6,78219286","8,41088035","0,07897186","93,26678865","21,7999897"
02/06/2012 13.00,"7,48953344","9,4006348","0,11875195","94,14778065","21,7999897"
02/06/2012 14.00,"8,92854862","10,43983548","0,23392501","104,9256285","21,7999897"
02/06/2012 15.00,"9,21651494","10,79326103","0,24343607","99,52997145","21,7999897"
02/06/2012 16.00,"4,89378886","6,20764451","0,02948615","86,52891555","21,7999897"
02/06/2012 17.00,"5,66845669","7,0847248","0,02139756","84,83452215","21,7999897"
02/06/2012 18.00,"5,95236766","7,38302739","0,05132408","88,1802369","21,7999897"
02/06/2012 19.00,"7,61607534","8,87860144","0,06362881","86,3076102","21,7999897"
02/06/2012 20.00,"9,1929916","10,3733648","0,06642248","81,85455075","21,7999897"
02/06/2012 21.00,"9,08672646","10,28014524","0,08274646","79,60945755","21,7999897"
02/06/2012 22.00,"8,14333802","9,47764251","0,06544271","80,81647245","21,7999897"
02/06/2012 23.00,"10,1696412","11,93297746","0,06911829","76,5686586","21,7999897"
03/06/2012 0.00,"10,56549021","11,71735549","0,07372703","73,3293771","21,7999897"
03/06/2012 1.00,"12,02802872","13,28750518","0,06838317","69,603555","19,7999897"
03/06/2012 2.00,"10,09095666","11,2496344","0,07671642","64,915704","19,7999897"
03/06/2012 3.00,"8,22202064","9,39171723","0,09654588","63,37502535","19,7999897"
03/06/2012 4.00,"10,63767968","11,79598458","0,10639945","51,66293895","19,7999897"
03/06/2012 5.00,"18,89840494","27,34913328","0,13696323","49,4634315","19,7999897"
03/06/2012 6.00,"10,33024729","11,52118811","0,17174314","52,15706055","19,7999897"
03/06/2012 7.00,"12,16754545","14,80658727","0,15772353","47,747931","19,7999897"
03/06/2012 8.00,"6,82194143","8,39385782","0,12338515","68,8391508","19,7999897"
03/06/2012 9.00,"7,00526399","8,68000391","0,11811469","80,85194355","19,7999897"
03/06/2012 10.00,"11,98827633","15,02788406","0,25270015","77,86183755","19,7999897"
03/06/2012 11.00,"10,53709127","13,43098358","0,2520629","87,23506575","19,7999897"
03/06/2012 12.00,"11,09760937","14,06325903","0,19924296","87,56954745","19,7999897"
03/06/2012 13.00,"12,7515907","16,14247108","0,23615599","85,5786771","19,7999897"
03/06/2012 14.00,"4,50523986","5,78126469","0,04250037","81,8275185","19,7999897"
03/06/2012 15.00,"4,98545205","6,52702499","0,01889747","80,53940685","19,7999897"
03/06/2012 16.00,"5,32938834","6,85775319","0,01338236","80,96174835","19,7999897"
03/06/2012 17.00,"6,72865495","8,59083588","0,02102942","80,1669204","19,7999897"
03/06/2012 18.00,"7,1131505","8,80159373","0,02686374","78,3821535","19,7999897"
03/06/2012 19.00,"6,81301813","8,23741033","0,07931553","80,4464997","19,7999897"
03/06/2012 20.00,"8,97884186","10,18611499","0,09046691","78,0848187","19,7999897"
03/06/2012 21.00,"7,90241837","9,18582351","0,06588308","78,68114415","19,7999897"
03/06/2012 22.00,"9,16135565","10,43578204","0,09522128","75,62093385","19,7999897"
03/06/2012 23.00,"8,2439226","9,42333215","0,10308969","78,21152115","19,7999897"
04/06/2012 0.00,"7,31432158","8,48626669","0,1392676","77,97754755","19,7999897"
04/06/2012 1.00,"5,76011797","6,91206355","0,10889954","70,5293148","25,7999897"
04/06/2012 2.00,"6,25412141","7,41058887","0,15029665","60,33085485","25,7999897"
04/06/2012 3.00,,,"0,15738102","54,1437015","25,7999897"
04/06/2012 4.00,"5,42104962","6,59430636",,"49,52170545","25,7999897"
04/06/2012 5.00,"8,66735221","9,83025738","0,1231638","46,1633424","25,7999897"
04/06/2012 6.00,"11,91933152","13,71550638","0,15514888",,"25,7999897"
04/06/2012 7.00,"13,97202986","23,24825656","0,19578757","41,7187218","25,7999897"
04/06/2012 8.00,"14,25712627","19,27221432","0,18042006","48,3501816","25,7999897"
04/06/2012 9.00,"11,04407528","14,3380555","0,08943822","66,60923955","25,7999897"
04/06/2012 10.00,"9,19623626","11,70681846","0,09262449","79,05365055","25,7999897"
04/06/2012 11.00,"17,47341237","22,2844556","0,29578884","74,14363635","25,7999897"
04/06/2012 12.00,"15,05855446","17,97525883","0,33257838","95,416461","25,7999897"
04/06/2012 13.00,"22,17495536","25,9808296","0,4809388","94,19929155","25,7999897"
04/06/2012 14.00,"13,14013587","15,96413693","0,17291979","83,03032395","25,7999897"
04/06/2012 15.00,"7,39219352","9,11692077","0,05544235","82,2008628","25,7999897"
04/06/2012 16.00,"9,73890775","12,11617574","0,09000091","80,75734065","25,7999897"
04/06/2012 17.00,"11,63865948","13,6628174","0,149586","79,87890225","25,7999897"
04/06/2012 18.00,"15,00826503","16,70989723","0,14078676","75,94528095","25,7999897"
04/06/2012 19.00,"18,20264917","20,33817344","0,1850521","65,78147415","25,7999897"
04/06/2012 20.00,"13,9156163","15,46318146","0,16108106","67,5299121","25,7999897"
04/06/2012 21.00,"10,92564409","12,56038879","0,14517415","69,1415529","25,7999897"
04/06/2012 22.00,"10,95484798","13,5979681","0,12014878","67,14812895","25,7999897"
04/06/2012 23.00,"7,92837568","9,35442941","0,11103033","69,0638277","25,7999897"
05/06/2012 0.00,"7,23807102","8,44087198","0,11058996","66,9200805","25,7999897"
05/06/2012 1.00,"7,95271162","9,24094456","0,10505038","66,82884915","15,80000019"
05/06/2012 2.00,"7,35325755","9,48655817","0,09838425","68,3745951","15,80000019"
05/06/2012 3.00,"4,71938769","5,87367356","0,09159463","70,9761549","15,80000019"
05/06/2012 4.00,"3,72894874","4,88716186","0,10455992","73,6486569","15,80000019"
05/06/2012 5.00,"5,81852383","6,97204873","0,11147186","70,4727366","15,80000019"
05/06/2012 6.00,"12,13023468","13,58580969","0,11073675","57,77745435","15,80000019"
05/06/2012 7.00,"21,34925816","28,01301792","0,16316408","52,06161975","15,80000019"
05/06/2012 8.00,"22,71679704","29,89607024","0,24845955","56,4547095","15,80000019"
05/06/2012 9.00,"20,78864064","28,0430172","0,22242996","63,2719836","15,80000019"
05/06/2012 10.00,"11,98746373","16,32648005","0,17953699","70,5445167","15,80000019"
05/06/2012 11.00,"10,087712","14,08838654","0,13992932","70,4634399","15,80000019"
05/06/2012 12.00,"11,17629964","15,50371203","0,16451198","75,7949577","15,80000019"
05/06/2012 13.00,"15,44143246","21,71863744","0,22887707","76,8921678","15,80000019"
05/06/2012 14.00,"14,42178771","20,04231056","0,16605677","73,99496895","15,80000019"
05/06/2012 15.00,"13,61062362","18,04497035","0,17559113","78,5713593","15,80000019"
05/06/2012 16.00,"14,27902632","18,95933846","0,22762702","76,27218165","15,80000019"
05/06/2012 17.00,"17,71838928","23,07317472","0,24387644","73,34204535","15,80000019"
05/06/2012 18.00,"27,39400792","33,31197296","0,24127849","64,3489245","15,80000019"
05/06/2012 19.00,"24,03739632","28,40778856","0,28127877","68,56717245","15,80000019"
05/06/2012 20.00,"17,51802506","20,21010768","0,28799499","74,2576506","15,80000019"
05/06/2012 21.00,"15,87216017","17,4329621","0,28184263","73,74579345","15,80000019"
05/06/2012 22.00,"9,72430772","10,94160355","0,25007774","77,88294465","15,80000019"
05/06/2012 23.00,"12,13996867","13,43827977","0,25309276","71,71352685","15,80000019"
06/06/2012 0.00,"24,98402752","26,32290552","0,28860778","45,42425475","15,80000019"
06/06/2012 1.00,"21,07012528","22,66381552","0,28216184","31,17564555","15,30000019"
06/06/2012 2.00,"19,64247312","21,10662536","0,28931843","25,99363305","15,30000019"
06/06/2012 3.00,,,"0,2387784","25,08223725","15,30000019"
06/06/2012 4.00,"18,38030265","19,54459784",,"24,59741235","15,30000019"
06/06/2012 5.00,"22,03136416","23,30500472","0,20578793","26,369511","15,30000019"
06/06/2012 6.00,"24,53139976","29,3675552","0,2666953",,"15,30000019"
06/06/2012 7.00,"27,4807936","36,12884608","0,34794706","35,6380017","15,30000019"
06/06/2012 8.00,"23,26515864","32,22899704","0,38642817","46,29004485","15,30000019"
06/06/2012 9.00,"12,27381058","16,68638919","0,25892591","62,52359925","15,30000019"
06/06/2012 10.00,"12,28840679","17,40377924","0,23644957","67,14729105","15,30000019"
06/06/2012 11.00,"9,97739151","13,98300857","0,2345879","71,34864135","15,30000019"
06/06/2012 12.00,"17,69810678","25,93299136","0,24902341","62,3757897","15,30000019"
06/06/2012 13.00,"12,37764366","17,88122667","0,23265167","67,20051765","15,30000019"
06/06/2012 14.00,"9,24004018","12,92840482","0,21466057","71,3494992","15,30000019"
06/06/2012 15.00,"9,07456041","13,23968033","0,21157216","71,5049097","15,30000019"
06/06/2012 16.00,"7,15046318","9,6729992","0,21502755","70,9558857","15,30000019"
06/06/2012 17.00,"10,22479475","13,05891411","0,23556766","68,27829645","15,30000019"
06/06/2012 18.00,"12,85541613","15,38292908","0,22718549","67,09913175","15,30000019"
06/06/2012 19.00,"17,35579378","19,25762576","0,25049364","63,1942584","15,30000019"
06/06/2012 20.00,"29,31566352","31,43945576","0,34978543","50,79714885","15,30000019"
06/06/2012 21.00,"44,1357476","46,07258448","0,39179649","31,3394949","15,30000019"
06/06/2012 22.00,"30,9956232","32,6764624","0,35328975","34,92847995","15,30000019"
