"NetC","SIMAGE Brindisi","","",""
22/05/2012 14.00,"2,807316","10,196292","14,546866","9,27961"
22/05/2012 15.00,"2,858801","9,111804","13,616288",
22/05/2012 16.00,"2,449626","14,174916","20,793094","14,65201"
22/05/2012 17.00,"2,592341","19,044756","26,853199",
22/05/2012 18.00,"2,601374","28,969265","37,81913","28,08301"
22/05/2012 19.00,"2,63931","29,195627","39,616065",
22/05/2012 20.00,"2,626665","25,706706","35,368461","15,14041"
22/05/2012 21.00,"2,596857","9,843446","13,518367",
22/05/2012 22.00,"2,424336","5,081931","8,805809","8,302809"
22/05/2012 23.00,"2,455046","6,89158","10,171525",
23/05/2012 0.00,"2,370141","7,440961","10,993805","10,74481"
23/05/2012 1.00,"2,502015","3,822962","6,860996",
23/05/2012 2.00,"2,485757",,,"11,23321"
23/05/2012 3.00,,"10,593891","15,467071",
23/05/2012 4.00,"2,563437","18,652336","25,028997","20,51281"
23/05/2012 5.00,"2,783831","27,825755","49,763605",
23/05/2012 6.00,"2,627568","31,450887","57,317188","12,21001"
23/05/2012 7.00,"4,470208","36,193605","59,916324",
23/05/2012 8.00,"4,537952","25,095707","41,300173","18,55921"
23/05/2012 9.00,"2,771186","10,89939","20,297639",
23/05/2012 10.00,"2,601374","7,811969","13,766088","10,98901"
23/05/2012 11.00,"2,601374","8,252383","15,382767",
23/05/2012 12.00,"2,620342","7,552522","13,334195","7,326007"
23/05/2012 13.00,"2,861511","11,128358","19,318426",
23/05/2012 14.00,"2,593244","7,247023","12,353684","4,639805"
23/05/2012 15.00,"2,823574","9,042402","14,348429",
23/05/2012 16.00,"2,591438","6,832555","11,591062","9,76801"
23/05/2012 17.00,"2,779315","6,386954","11,162412",
23/05/2012 18.00,"2,444208","10,690542","16,155115","8,302809"
23/05/2012 19.00,"2,397239","13,681317","20,715276",
23/05/2012 20.00,"2,285235","18,88455","28,204007","5,372406"
23/05/2012 21.00,"2,153359","13,058648","18,552573",
23/05/2012 22.00,"2,543566","8,047418","11,513244","7,081807"
23/05/2012 23.00,"2,409884","7,313184","11,514542",
24/05/2012 0.00,"2,563437","3,820367","7,085373","9,27961"
24/05/2012 1.00,"2,601374","2,920085","5,969325",
24/05/2012 2.00,"2,431562",,,"11,23321"
24/05/2012 3.00,"2,550625","1,640595","4,472762",
24/05/2012 4.00,"2,303299","1,663708","4,495963","13,18681"
24/05/2012 5.00,"2,592341","4,334722","7,410263",
24/05/2012 6.00,"2,588728","9,678696","13,640282","9,523809"
24/05/2012 7.00,"2,587825","10,487522","16,648615",
24/05/2012 8.00,"2,606794","15,044721","24,838352","15,38461"
24/05/2012 9.00,"2,592341","9,720208","16,936543",
24/05/2012 10.00,"2,072444","8,551397","14,830906","13,67521"
24/05/2012 11.00,"1,951507","6,947361","12,619563",
24/05/2012 12.00,"1,96506","7,729594","14,042994","10,98901"
24/05/2012 13.00,"1,951507","7,379991","14,376964",
24/05/2012 14.00,"1,956928","5,246033","11,069678","9,76801"
24/05/2012 15.00,"1,95241","5,418566","10,438051",
24/05/2012 16.00,"1,944279","6,300038","11,863426","13,43101"
24/05/2012 17.00,"2,211707","9,194179","15,55267",
24/05/2012 18.00,"2,043661","11,073227","17,837293","10,25641"
24/05/2012 19.00,"1,984032","13,242209","19,124531",
24/05/2012 20.00,"1,918981","16,252443","22,401986","12,21001"
24/05/2012 21.00,"1,946989","15,336602","20,021393",
24/05/2012 22.00,"1,901815","12,59813","16,092862","19,2918"
24/05/2012 23.00,"1,917175","8,213466","11,917251",
25/05/2012 0.00,"1,956928","3,767181","6,999773","19,53602"
25/05/2012 1.00,"1,489831","3,986415","7,02247",
25/05/2012 2.00,"1,979515",,,"28,08301"
25/05/2012 3.00,,"3,383198","6,531564",
25/05/2012 4.00,"2,051792","3,173046","6,261794","24,908421"
25/05/2012 5.00,"1,951507","4,430718","7,698193",
25/05/2012 6.00,"1,929824","7,792513","11,21429","37,606831"
25/05/2012 7.00,"1,9497","9,038509","14,341298",
25/05/2012 8.00,"1,946989","14,212542","21,608238","19,78022"
25/05/2012 9.00,"1,96777","11,538283","19,218563",
25/05/2012 10.00,"1,9497","10,689241","17,863231","17,826611"
25/05/2012 11.00,"2,187314","9,406277","15,986509",
25/05/2012 12.00,"2,591167","9,006726","16,801009","25,15262"
25/05/2012 13.00,"2,954364","10,895505","18,47735",
25/05/2012 14.00,"2,603816","5,504183","10,96203","13,67521"
25/05/2012 15.00,"2,490882","5,925785","10,713658",
25/05/2012 16.00,"2,146658","8,029906","14,414575","8,302809"
25/05/2012 17.00,"2,452936","10,22094","16,000128",
25/05/2012 18.00,"3,664496","16,139587","22,80016","19,78022"
25/05/2012 19.00,"3,18204","20,947144","28,584016",
25/05/2012 20.00,"2,171052","22,457777","31,133859","14,40781"
25/05/2012 21.00,"1,951507","20,678623","25,432371",
25/05/2012 22.00,"1,90814","18,163927","21,608238","39,804642"
25/05/2012 23.00,"1,44014","17,52374","21,429256",
26/05/2012 0.00,"1,631677","15,2873","18,649198","27,35042"
26/05/2012 1.00,"1,497963","12,866005","16,278977",
26/05/2012 2.00,"1,760873",,,"24,42001"
26/05/2012 3.00,"1,47899","8,544912","11,627376",
26/05/2012 4.00,"1,812371","14,621817","19,327509","14,65201"
26/05/2012 5.00,"1,582889","26,519439","32,832901",
26/05/2012 6.00,"1,577468","28,15395","38,426743","17,826611"
26/05/2012 7.00,"1,852125","20,92185","29,538583",
26/05/2012 8.00,"1,821406","14,107466","21,696439","11,47741"
26/05/2012 9.00,"1,99397","11,472778","19,182255",
26/05/2012 10.00,"1,986742","9,380981","16,640832","14,16361"
26/05/2012 11.00,"1,997584","9,222717","16,090267",
26/05/2012 12.00,"2,092449","10,521252","18,720531","8,058608"
26/05/2012 13.00,"1,84851","7,81651","13,388668",
26/05/2012 14.00,"1,879229","8,447617","13,624718","5,860806"
26/05/2012 15.00,"1,344371","11,379369","15,731005",
26/05/2012 16.00,"1,488928","12,352306","17,522776","17,826611"
26/05/2012 17.00,"1,769005","12,466454","18,802889",
26/05/2012 18.00,"1,680464","11,141979","16,202455","39,56044"
26/05/2012 19.00,"1,877422","20,958827","26,047786",
26/05/2012 20.00,"1,924403","31,658455","42,132869","21,24542"
26/05/2012 21.00,"2,217129","57,987191","94,02935",
26/05/2012 22.00,"1,864773","39,426297","53,727812","15,87301"
26/05/2012 23.00,"1,401291","17,467958","21,584893",
27/05/2012 0.00,"1,806951","15,533783","19,959138","35,164822"
27/05/2012 1.00,"1,259445","11,582389","15,109754",
27/05/2012 2.00,"1,425684",,,"33,455421"
27/05/2012 3.00,,"3,86642","6,946596",
27/05/2012 4.00,"1,951507","4,116786","7,306507","41,025631"
27/05/2012 5.00,"1,884649","4,931453","8,183263",
27/05/2012 6.00,"1,944279","5,46332","8,864822","31,01343"
27/05/2012 7.00,"1,642518","5,809683","9,181933",
27/05/2012 8.00,"1,935244","9,002836","13,804349","36,38583"
27/05/2012 9.00,"1,467244","9,386818","15,482634",
27/05/2012 10.00,"1,680464","7,804835","13,198014","19,2918"
27/05/2012 11.00,"1,962348","5,982864","11,590414",
27/05/2012 12.00,"1,981321","8,740144","15,425567","10,01221"
27/05/2012 13.00,"1,96506","6,377871","11,75448",
27/05/2012 14.00,"2,055407","3,442871","6,998474","5,372406"
27/05/2012 15.00,"2,220742","3,637458","7,197561",
27/05/2012 16.00,"1,951507","4,272456","8,135921","3,174603"
27/05/2012 17.00,"2,184603","5,115661","9,067797",
27/05/2012 18.00,"2,244233","7,028437","11,528807","1,953602"
27/05/2012 19.00,"2,561353","6,687914","11,371226",
27/05/2012 20.00,"1,416649","8,753767","13,200609","4,884005"
27/05/2012 21.00,"1,857545","9,585943","14,138968",
27/05/2012 22.00,"1,586503","12,53781","16,376899","8,791209"
27/05/2012 23.00,"1,904527","12,797905","16,897634",
28/05/2012 0.00,"1,913561","6,540676","9,865438","23,19902"
28/05/2012 1.00,"1,823265","6,531411","9,617031",
28/05/2012 2.00,"1,951507",,,"17,582411"
28/05/2012 3.00,"1,75726","4,728435","7,744885",
28/05/2012 4.00,"1,745515","5,556073","8,750689","27,10622"
28/05/2012 5.00,"1,443754","10,809889","14,461917",
28/05/2012 6.00,"1,797917","16,044246","21,748961","15,14041"
28/05/2012 7.00,"1,803337","27,443069","38,101856",
28/05/2012 8.00,"1,879229","23,326284","34,797806","8,302809"
28/05/2012 9.00,"1,705761","12,450892","18,952042",
28/05/2012 10.00,"1,951507","9,867444","15,696637","5,372406"
28/05/2012 11.00,"1,951507","9,732531","15,815957",
28/05/2012 12.00,"2,283083","10,149593","16,367818","13,43101"
28/05/2012 13.00,"2,507144","9,630699","16,168735",
28/05/2012 14.00,"3,233538","6,833853","11,545667","13,67521"
28/05/2012 15.00,"2,423121","9,488002","14,486558",
28/05/2012 16.00,"2,611948","9,910903","14,399011","13,43101"
28/05/2012 17.00,"4,080095","15,005804","19,992215",
28/05/2012 18.00,"3,184751","21,866244","27,4524","30,52503"
28/05/2012 19.00,"3,027546","17,565252","21,815748",
28/05/2012 20.00,"2,255074","15,486433","18,763979","24,42001"
28/05/2012 21.00,"3,000442","16,458056","19,595974",
28/05/2012 22.00,"4,430644","14,816405","17,963747","17,582411"
28/05/2012 23.00,"5,840968","13,105998","16,209587",
29/05/2012 0.00,"3,81628","7,680949","10,569046","19,2918"
29/05/2012 1.00,"2,871245","7,52528","10,592392",
29/05/2012 2.00,"3,800921",,,"20,26862"
29/05/2012 3.00,,"4,257536","7,110015",
29/05/2012 4.00,"2,257785","5,203873","7,90052","21,001221"
29/05/2012 5.00,"2,122263","7,998125","11,491194",
29/05/2012 6.00,"1,951507","14,430473","18,834664","12,21001"
29/05/2012 7.00,"2,095159","26,83402","35,587674",
29/05/2012 8.00,"2,049986","23,417085","34,275792","9,76801"
29/05/2012 9.00,"2,146658","15,651826","24,630843",
29/05/2012 10.00,"2,006619","13,522413","20,674417","6,593407"
29/05/2012 11.00,"2,049082","10,804691","16,614894",
29/05/2012 12.00,"2,414086","12,720721","18,933884","11,23321"
29/05/2012 13.00,"2,360781","16,19602","24,898005",
29/05/2012 14.00,"3,122412","11,445526","17,30618","14,89621"
29/05/2012 15.00,"3,276905","11,700434","16,356795",
29/05/2012 16.00,"3,189268","12,567645","17,685545","12,21001"
29/05/2012 17.00,"3,951802","17,648275","22,798209",
29/05/2012 18.00,"2,53967","13,505547","18,778895","15,87301"
29/05/2012 19.00,"1,895492","26,39231","34,170077",
29/05/2012 20.00,"2,696874","41,167213","49,644295","15,87301"
29/05/2012 21.00,"2,414989","20,553425","26,546475",
29/05/2012 22.00,"1,933438","14,486908","17,727698","16,11721"
29/05/2012 23.00,"1,810565","11,262617","14,244023",
30/05/2012 0.00,"1,722024","8,347731","11,463957","21,48962"
30/05/2012 1.00,"1,872001","9,665724","12,795302",
30/05/2012 2.00,"1,828634",,,"23,44322"
30/05/2012 3.00,"1,686789","8,066231","10,674101",
30/05/2012 4.00,"1,902719","7,684842","10,675397","23,19902"
30/05/2012 5.00,"1,758163","12,711635","15,986509",
30/05/2012 6.00,"1,904527","26,915739","32,340026","30,036631"
30/05/2012 7.00,"1,747322","23,102504","30,757752",
30/05/2012 8.00,"1,828634","17,538663","26,60613","33,211231"
30/05/2012 9.00,"2,249654","12,847848","20,293756",
30/05/2012 10.00,"1,951507","10,082138","16,692712","24,42001"
30/05/2012 11.00,"1,959638","8,104497","13,195421",
30/05/2012 12.00,"2,049082","8,832897","15,245936","13,91941"
30/05/2012 13.00,"1,58831","10,265696","17,050676",
30/05/2012 14.00,"1,727445","6,464789","11,504165","8,791209"
30/05/2012 15.00,"1,890071","7,975422","13,35365",
30/05/2012 16.00,"1,951507","7,61479","13,390613","7,326007"
30/05/2012 17.00,"1,891877","9,535352","16,225153",
30/05/2012 18.00,"1,895492","11,760111","18,162832",
30/05/2012 19.00,"1,602765","15,61356","23,369534",
30/05/2012 20.00,"1,525067","23,280875","31,150073",
30/05/2012 21.00,"0,984789","20,723383","26,137269",
30/05/2012 22.00,"1,179939","14,941589","18,359325",
30/05/2012 23.00,"1,656974","38,862009","48,563901",
31/05/2012 0.00,"1,474472","32,95634","40,237981",
31/05/2012 1.00,"0,937807","16,906259","20,285976",
31/05/2012 2.00,"1,002858",,,
31/05/2012 3.00,,"12,583206","18,728313",
31/05/2012 4.00,"1,672333","17,227973","22,750868",
31/05/2012 5.00,"2,073711","39,398556","77,828362",
31/05/2012 6.00,"3,314851","51,305114","146,255261",
31/05/2012 7.00,"2,124975","50,703847","97,439075",
31/05/2012 8.00,"1,373283","38,925585","54,664232",
31/05/2012 9.00,"3,315754","29,306543","39,619967",
31/05/2012 10.00,"2,311994","15,25422","22,129621",
31/05/2012 11.00,"2,033723","15,049258","22,79886",
31/05/2012 12.00,"3,39526","16,510596","24,112691",
31/05/2012 13.00,"2,691454","24,883608","35,006636",
31/05/2012 14.00,"1,951507","12,232949","17,978014",
31/05/2012 15.00,"1,989453","11,903454","16,811384",
31/05/2012 16.00,"3,110666","19,159559","26,247515","13,91941"
31/05/2012 17.00,"3,312141","20,281654","26,224819",
31/05/2012 18.00,"3,018512","27,674632","33,127311","14,40781"
31/05/2012 19.00,"1,832248","18,997405","24,15095",
31/05/2012 20.00,"1,700341","15,395619","20,452626","8,302809"
31/05/2012 21.00,"1,914465","26,2574","30,529477",
31/05/2012 22.00,"2,458356","34,345677","39,878718","18,31501"
31/05/2012 23.00,"1,864773","30,44294","34,287455",
01/06/2012 0.00,"1,951507","20,381556","24,2424","22,710621"
01/06/2012 1.00,"1,906333","31,642872","36,00336",
01/06/2012 2.00,"1,756356",,,"21,73382"
01/06/2012 3.00,"1,631677","18,952","23,366283",
01/06/2012 4.00,"1,179939","12,411323","15,36915","17,3382"
01/06/2012 5.00,"1,572047","26,675745","33,819225",
01/06/2012 6.00,"1,474472","26,34755","33,519005","22,22221"
01/06/2012 7.00,"1,895492","36,354442","50,233115",
01/06/2012 8.00,"2,889314","38,819203","56,850278","28,81562"
01/06/2012 9.00,"3,298588","32,759785","45,712516",
01/06/2012 10.00,"3,602157","26,679645","34,750484","24,908421"
01/06/2012 11.00,"3,203724","10,279317","15,007293",
01/06/2012 12.00,"3,022125","8,727173","14,034561","17,3382"
01/06/2012 13.00,"3,233538","9,47049","16,71865",
01/06/2012 14.00,"2,729399","4,696004","8,628772","19,0476"
01/06/2012 15.00,"2,226163","5,079985","8,586622",
01/06/2012 16.00,"2,390596","9,114398","13,544305","20,02442"
01/06/2012 17.00,"1,951507","7,669923","12,077429",
01/06/2012 18.00,"1,951507","9,048888","13,964524","19,0476"
01/06/2012 19.00,"1,951507","12,723313","18,446222",
01/06/2012 20.00,"1,951507","12,47748","17,092828","14,40781"
01/06/2012 21.00,"1,879229","8,356163","12,998929",
01/06/2012 22.00,"1,84309","6,275392","9,788268","24,908421"
01/06/2012 23.00,"1,826827","6,159938","9,521741",
02/06/2012 0.00,"1,664202","5,620288","8,932266","36,141621"
02/06/2012 1.00,"1,783461","3,065374","5,51733",
02/06/2012 2.00,"1,834055",,,"37,851021"
02/06/2012 3.00,,"5,926435","8,70724",
02/06/2012 4.00,"1,951507","7,005088","10,080734","31,990231"
02/06/2012 5.00,"1,906333","24,866745","33,913926",
02/06/2012 6.00,"1,859353","24,648814","32,639005","39,316231"
02/06/2012 7.00,"1,931631","14,752839","21,088805",
02/06/2012 8.00,"1,913561","5,663093","10,082033","50,54945"
02/06/2012 9.00,"2,016557","8,302974","14,736225",
02/06/2012 10.00,"2,618272","7,247673","12,484029","25,88522"
02/06/2012 11.00,"2,659832","6,306525","11,046333",
02/06/2012 12.00,"3,000442","6,454411","11,473686","13,18681"
02/06/2012 13.00,"2,547801","3,935821","8,067831",
02/06/2012 14.00,"2,179183","3,138668","6,614571","7,081807"
02/06/2012 15.00,"2,116843","2,949271","6,352581",
02/06/2012 16.00,"2,003005","4,635682","9,044452","3,907204"
02/06/2012 17.00,"1,897299","3,278122","6,447262",
02/06/2012 18.00,"1,893684","4,168028","7,881715","2,442003"
02/06/2012 19.00,"1,841282","5,03134","8,569111",
02/06/2012 20.00,"1,494348","9,436762","14,401606","2,686203"
02/06/2012 21.00,"1,712989","10,938959","14,789402",
02/06/2012 22.00,"1,676851","10,12365","13,89903","10,50061"
02/06/2012 23.00,"1,561206","14,199573","19,794419",
03/06/2012 0.00,"1,716603","14,093197","18,504586","47,13063"
03/06/2012 1.00,"1,587407","11,010956","15,311433",
03/06/2012 2.00,"1,559399",,,"47,13063"
03/06/2012 3.00,"1,207044","3,326769","6,489412",
03/06/2012 4.00,"1,818696","4,230944","7,405076","64,713051"
03/06/2012 5.00,"1,899105","4,323047","7,809734",
03/06/2012 6.00,"1,850318","5,006044","8,517231","55,433441"
03/06/2012 7.00,"1,557591","4,513092","8,68973",
03/06/2012 8.00,"1,823213","4,098624","8,423201","48,35165"
03/06/2012 9.00,"2,003005","4,788109","9,325897",
03/06/2012 10.00,"1,957083","5,630756","10,474811","24,42001"
03/06/2012 11.00,"1,944279","4,07333","8,414771",
03/06/2012 12.00,"2,274048","5,183116","9,919263","12,69841"
03/06/2012 13.00,"2,572194","3,665348","7,475113",
03/06/2012 14.00,"2,100581","1,698734","4,8228","6,837607"
03/06/2012 15.00,"1,947893","2,592532","5,860379",
03/06/2012 16.00,"1,951507","3,402656","6,972536","3,663004"
03/06/2012 17.00,"1,951507","4,288021","7,903764",
03/06/2012 18.00,"1,931631","6,696346","10,690961","2,197802"
03/06/2012 19.00,"1,776233","6,226745","9,66246",
03/06/2012 20.00,"1,745515","5,427646","8,958852","2,197802"
03/06/2012 21.00,"1,857545","14,737277","18,872925",
03/06/2012 22.00,"1,951507","13,421224","16,911252","6,349206"
03/06/2012 23.00,"1,922596","23,944414","29,108001",
04/06/2012 0.00,"1,8458","20,954927","24,610078","15,87301"
04/06/2012 1.00,"1,944279","17,229917","21,132246",
04/06/2012 2.00,"1,895492",,,"16,84981"
04/06/2012 3.00,,"9,161747","12,29078",
04/06/2012 4.00,"2,359878","16,921822","21,413042","33,943821"
04/06/2012 5.00,"2,409569","34,581121","53,293308",
04/06/2012 6.00,"2,108712","29,391531","41,07645","37,118431"
04/06/2012 7.00,"2,119553","20,133129","29,1041",
04/06/2012 8.00,"2,455646","14,973376","23,303378","57,142841"
04/06/2012 9.00,"3,125122","12,673371","20,51618",
04/06/2012 10.00,"2,867631","8,475508","13,747932","29,05983"
04/06/2012 11.00,"3,839771","6,770289","11,681203",
04/06/2012 12.00,"3,930118","8,314003","13,772573","15,14041"
04/06/2012 13.00,"4,763123","10,609462","17,417721",
04/06/2012 14.00,"4,956466","7,921586","12,313477","7,814408"
04/06/2012 15.00,"4,378242","6,174855","9,785025",
04/06/2012 16.00,"4,114427","6,711911","10,731168","4,395605"
04/06/2012 17.00,"3,525361","6,877311","11,636456",
04/06/2012 18.00,"3,478381","13,963473","20,363143","2,686203"
04/06/2012 19.00,"3,800017","15,013584","21,36245",
04/06/2012 20.00,"3,49916","11,021332","15,963163","14,16361"
04/06/2012 21.00,"2,611948","3,98382","7,880419",
04/06/2012 22.00,"2,735724","3,594648","6,741674","22,22221"
04/06/2012 23.00,"3,127832","6,819582","10,337537",
05/06/2012 0.00,"2,66706","7,661491","10,72987","46,398041"
05/06/2012 1.00,"3,024835","5,433483","8,076909",
05/06/2012 2.00,"3,066395",,,"26,86202"
05/06/2012 3.00,"2,808002","7,861266","10,801853",
05/06/2012 4.00,"2,780897","4,150514","7,032844","31,50182"
05/06/2012 5.00,"2,101484","3,427304","6,176194",
05/06/2012 6.00,"2,282178","9,301849","12,80114","17,582411"
05/06/2012 7.00,"2,8595","18,588121","24,859097",
05/06/2012 8.00,"3,539817","35,522913","55,719291","10,01221"
05/06/2012 9.00,"3,157646","21,266908","30,03792",
05/06/2012 10.00,"3,209144","8,348378","14,007325","6,593407"
05/06/2012 11.00,"3,482897","8,887381","15,138288",
05/06/2012 12.00,"3,177523","15,516267","23,26707","3,663004"
05/06/2012 13.00,"2,835106","9,892741","15,952788",
05/06/2012 14.00,"3,079044","2,960298","6,707303","2,197802"
05/06/2012 15.00,"3,161261","6,497869","10,927011",
05/06/2012 16.00,"3,171199","6,368144","11,117018","1,221001"
05/06/2012 17.00,"3,336535","7,557711","12,609836",
05/06/2012 18.00,"3,089886","6,619809","10,569694","0,976801"
05/06/2012 19.00,"2,152079","11,049222","16,015691",
05/06/2012 20.00,"1,975901","14,156759","20,021393","5,372406"
05/06/2012 21.00,"1,951507","13,222099","18,197202",
05/06/2012 22.00,"1,951507","7,462364","10,722739","10,74481"
05/06/2012 23.00,"1,9497","7,94883","11,16306",
06/06/2012 0.00,"2,049082","5,495103","8,598942","22,710621"
06/06/2012 1.00,"1,951507","3,791829","6,824681",
06/06/2012 2.00,"1,959638",,,"29,05983"
06/06/2012 3.00,,"3,484383","6,378522",
06/06/2012 4.00,"2,046372","3,531731","6,170357","24,908421"
06/06/2012 5.00,"1,913561","6,929849","9,798644",
06/06/2012 6.00,"2,104194","10,482335","14,524819","20,26862"
06/06/2012 7.00,"2,447515","13,571057","19,950055",
06/06/2012 8.00,"6,970313","9,345305","17,74326","22,710621"
06/06/2012 9.00,"4,633926","6,652238","13,873089",
06/06/2012 10.00,"1,885554","7,034276","13,849743","19,0476"
06/06/2012 11.00,"1,252217","6,317552","13,399045",
06/06/2012 12.00,"0,536665","7,07449","14,312115","40,04884"
06/06/2012 13.00,"0,538471","8,303624","16,777015",
06/06/2012 14.00,"0,359635","6,021039","12,453178","44,688641"
06/06/2012 15.00,"0,146363","6,628241","12,211017",
06/06/2012 16.00,"1,062487","5,621584","10,892641","24,42001"
06/06/2012 17.00,"0,598101","5,331002","11,04309",
06/06/2012 18.00,"0,985692","14,603659","21,826779","13,67521"
06/06/2012 19.00,"1,685885","12,09804","17,407345",
06/06/2012 20.00,"1,474472","41,201573","58,121968","13,18681"
06/06/2012 21.00,"2,295731","57,994342","86,298063",
06/06/2012 22.00,"0,485166","33,082149","41,20941","23,19902"
06/06/2012 23.00,"0,290919","34,776355","46,988738",
07/06/2012 0.00,"0,269235","24,930969","35,025431","70,818062"
07/06/2012 1.00,"0,243035","20,155825","27,753311",
07/06/2012 2.00,"0,27556",,,
07/06/2012 3.00,"0,04427","14,564742","21,049245",
07/06/2012 4.00,"0,129197","17,357044","23,438921",
07/06/2012 5.00,"0,517692","33,436309","58,289249",
07/06/2012 6.00,"0,867336","38,468292","88,994479",
07/06/2012 7.00,"0,609846","27,708991","47,195577",
07/06/2012 8.00,"1,052549","25,813739","44,377922",
07/06/2012 9.00,"0,159012","12,007235","21,390346",
07/06/2012 10.00,,"8,234871","14,055963",
07/06/2012 11.00,,"7,547333","13,839367",
07/06/2012 12.00,,"7,861266","13,401638",
07/06/2012 13.00,,"12,458674","20,383239",
07/06/2012 14.00,,"11,702386","18,641416",
07/06/2012 15.00,"0,526727","13,707917","19,909847",
07/06/2012 16.00,"0,419212","7,069948","12,598162",
07/06/2012 17.00,"0,105707","3,826204","9,087902",
07/06/2012 18.00,"0,070471","3,961767","9,567133",
07/06/2012 19.00,"0,217738","9,068994","14,886675",
07/06/2012 20.00,"0,468","20,686406","27,602205",
07/06/2012 21.00,"0,739947","34,0097","43,047875",
07/06/2012 22.00,"0,763436","24,859613","30,62349",
07/06/2012 23.00,"0,093962","20,319932","27,316227",
08/06/2012 0.00,"0,262008","8,184277","12,570277",
08/06/2012 1.00,,"16,246615","21,15106",
08/06/2012 2.00,,,,
08/06/2012 3.00,,"29,069149","34,999502",
08/06/2012 4.00,,"32,017126","52,617608",
08/06/2012 5.00,,"29,495945","54,713523",
08/06/2012 6.00,,"34,461771","70,614425",
08/06/2012 7.00,,"25,149549","39,108945",
08/06/2012 8.00,,"22,243098","35,445651",
08/06/2012 9.00,,"15,857441","24,308536",
08/06/2012 10.00,,"11,719902","18,273724",
08/06/2012 11.00,,"7,279454","12,941861",
08/06/2012 12.00,,"7,750353","14,114326",
08/06/2012 13.00,,"12,773898","22,014193",
08/06/2012 14.00,,"3,582325","9,035374",
08/06/2012 15.00,,"2,993377","8,696864",
08/06/2012 16.00,,"8,342542","14,313411",
08/06/2012 17.00,,"30,881092","37,959833",
08/06/2012 18.00,"0,547506","43,668281","52,408797",
08/06/2012 19.00,"0,987499","42,053864","51,40429",
08/06/2012 20.00,"1,259445","27,636353","36,537058",
08/06/2012 21.00,"1,563012","19,823079","26,955662",
08/06/2012 22.00,"0,513174","18,344894","24,606846",
08/06/2012 23.00,"0,280078","6,573756","11,552153",
09/06/2012 0.00,,"6,579593","11,398462",
09/06/2012 1.00,,"6,767692","11,461365",
09/06/2012 2.00,,,,
09/06/2012 3.00,,"9,124127","14,161018",
09/06/2012 4.00,,"17,364836","22,626359",
09/06/2012 5.00,,"19,46959","24,961561",
09/06/2012 6.00,,"17,944692","24,515414",
09/06/2012 7.00,,"14,748304","21,412391",
09/06/2012 8.00,,"12,897791","20,585567",
09/06/2012 9.00,,"19,272423","26,562038",
09/06/2012 10.00,,"18,924109","26,368773",
09/06/2012 11.00,,"14,456423","22,780046",
09/06/2012 12.00,"0,001807","13,150754","21,40396",
09/06/2012 13.00,"0,006325","8,661014","15,454749",
09/06/2012 14.00,"0,113838","6,657429","12,242792",
09/06/2012 15.00,"0,037042","6,451168","13,02422",
09/06/2012 16.00,"0,885406","10,623083","18,648549",
09/06/2012 17.00,"15,696978","14,765167","23,400011",
09/06/2012 18.00,"10,85616","22,065358","32,118903",
09/06/2012 19.00,"2,412279","20,472357","27,835009",
09/06/2012 20.00,"2,618272","22,637449","29,40176",
09/06/2012 21.00,"10,768514","11,83341","17,356765",
09/06/2012 22.00,"1,015506","11,815894","16,848349",
09/06/2012 23.00,"0,657731","6,757964","10,955544",
10/06/2012 0.00,"0,69387","8,374973","12,897765",
10/06/2012 1.00,"0,584548","7,398153","11,902335",
10/06/2012 2.00,"0,63424",,,"25,88522"
10/06/2012 3.00,,"10,547192","17,604485",
10/06/2012 4.00,"2,617368","25,187808","32,166913","19,78022"
10/06/2012 5.00,"1,029059","26,836602","34,73295",
10/06/2012 6.00,"0,741753","13,457547","18,867738","18,55921"
10/06/2012 7.00,"0,652309","6,712562","11,31805",
10/06/2012 8.00,"0,659537","5,767523","11,135176","17,3382"
10/06/2012 9.00,"0,851073","8,62923","14,53714",
10/06/2012 10.00,"1,344371","7,195783","12,374435","17,582411"
10/06/2012 11.00,"1,716603","6,839042","12,77066",
10/06/2012 12.00,"1,165483","6,20145","11,624135","11,47741"
10/06/2012 13.00,"1,52868","9,062511","14,336108",
10/06/2012 14.00,"2,179183","3,786639","7,923867","13,43101"
10/06/2012 15.00,"3,041098","4,859455","8,999708",
10/06/2012 16.00,"2,436673","5,926435","10,2033","10,01221"
10/06/2012 17.00,"2,249654","10,798851","15,593526",
10/06/2012 18.00,"2,664349","10,392823","15,313379","11,47741"
10/06/2012 19.00,"0,899862","10,517357","15,834114",
10/06/2012 20.00,"0,697483","31,549472","39,867665","16,60561"
10/06/2012 21.00,"0,818549","10,828696","15,956679",
10/06/2012 22.00,"0,608942","9,550272","14,346485","22,710621"
10/06/2012 23.00,"0,764341","19,46829","25,866855",
11/06/2012 0.00,"0,6758","15,65377","21,018769","22,710621"
11/06/2012 1.00,"0,737235","7,830131","12,292078",
11/06/2012 2.00,"0,784217",,,"22,46641"
11/06/2012 3.00,"0,818549","21,297404","31,556029",
11/06/2012 4.00,"1,158255","22,616034","32,033953","15,38461"
11/06/2012 5.00,"1,360634","33,876068","48,576212",
11/06/2012 6.00,"2,364395","54,756428","110,026879","9,27961"
11/06/2012 7.00,"0,993823","44,334422","64,406465",
11/06/2012 8.00,"1,306426","30,159486","47,579506","13,67521"
11/06/2012 9.00,"0,78241","12,420405","20,034356",
