"NetC","Provincia di TARANTO","","","","","",""
"Stat","MANDURIA","","","","","",""
,NO2,NOX,CO,O3,PM10
17/01/2012 11.00,"46,261334","116,64735","1,034446","22,49929",
17/01/2012 12.00,"47,836956","109,877497","0,991718","22,452569","27,10622"
17/01/2012 13.00,"58,452248","135,093579","1,340756","21,481003",
17/01/2012 14.00,"53,692955","124,467488","1,115438","24,706498","25,64102"
17/01/2012 15.00,"39,38651","78,962577","0,917154","29,870417",
17/01/2012 16.00,"38,806373","76,965722","0,98979","29,853499","27,35042"
17/01/2012 17.00,"39,723961","72,611528","0,935039","28,527123",
17/01/2012 18.00,"45,242506","80,94515","1,189775","31,109432","30,28083"
17/01/2012 19.00,"55,385685","92,260941","1,555365","30,254135",
17/01/2012 20.00,"53,668288","86,245884","1,607667","27,47093","39,072041"
17/01/2012 21.00,"57,128416","90,274618","1,796384","22,465436",
17/01/2012 22.00,"50,494999","74,394429","1,771958","20,761964","60,805851"
17/01/2012 23.00,"37,230751","52,792117","1,489619","15,807267",
18/01/2012 0.00,"26,995738","39,033287","1,161945","18,415284","76,434662"
18/01/2012 1.00,"18,240295","26,787654","0,813551","20,191873",
18/01/2012 2.00,,,"0,80217","21,167528","60,317451"
18/01/2012 3.00,"14,717209","21,534453",,"25,255663",
18/01/2012 4.00,"13,361587","21,191268","0,438568",,"45,421242"
18/01/2012 5.00,"12,529651","19,571748","0,343357","30,527171",
18/01/2012 6.00,"15,545907","23,114225","0,38035","27,646949","31,50182"
18/01/2012 7.00,"29,979529","45,644947","0,464076","19,78294",
18/01/2012 8.00,"40,340446","69,294666","0,627927","15,587892","21,97802"
18/01/2012 9.00,"41,435851","76,489844","1,028175","21,763336",
18/01/2012 10.00,"34,24824","61,522521","0,886089","29,007838","12,45421"
18/01/2012 11.00,"24,876305","47,139995","0,611629","42,221304",
18/01/2012 12.00,"31,573315","63,30672","0,591503","38,981583","26,12941"
18/01/2012 13.00,"43,043918","93,880631","0,878424","33,844079",
18/01/2012 14.00,"39,884892","84,425391","0,929364","39,570625","22,954821"
18/01/2012 15.00,"25,15016","49,786471","0,678072","48,924163",
18/01/2012 16.00,"28,446754","55,166305","0,777225","43,090642","25,88522"
18/01/2012 17.00,"49,605959","93,349","1,113341","30,097229",
18/01/2012 18.00,"72,634102","129,03562","1,852891","19,842523","24,908421"
18/01/2012 19.00,"66,892311","117,228235","1,807939","16,125473",
18/01/2012 20.00,"69,680139","132,613064","2,206139","21,39027","47,863232"
18/01/2012 21.00,"81,980075","157,888845","2,70228","20,902791",
18/01/2012 22.00,"63,815062","105,488308","2,17506","14,425386","78,144081"
18/01/2012 23.00,"38,825836","57,946332","1,579198","10,708336",
19/01/2012 0.00,"31,472093","44,990104","1,228868","9,36506","107,447998"
19/01/2012 1.00,"26,358469","36,828963","1,065244","9,755047",
19/01/2012 2.00,,,"0,882289","11,092912","89,13308"
19/01/2012 3.00,"17,242225","24,390121",,"20,100483",
19/01/2012 4.00,"10,658127","17,33113","0,464265",,"63,980461"
19/01/2012 5.00,"11,118869","18,317887","0,446275","26,569769",
19/01/2012 6.00,"16,283102","24,202113","0,544522","25,661146","40,781441"
19/01/2012 7.00,"46,462516","83,801699","0,808182","10,245233",
19/01/2012 8.00,"57,580089","102,076803","1,170052","7,454405","24,908421"
19/01/2012 9.00,"67,301152","146,025728","1,689871","13,413185",
19/01/2012 10.00,"47,21139","87,625546","1,117705","23,213582","28,81562"
19/01/2012 11.00,"27,042448","52,08154","0,59223","42,852321",
19/01/2012 12.00,"22,843829","42,896024","0,584612","52,682524","42,246632"
19/01/2012 13.00,"41,637029","85,244875","1,00524","44,526683",
19/01/2012 14.00,"42,816793","83,802997","0,753158","48,213945","23,68742"
19/01/2012 15.00,"25,350022","44,314576","0,601017","58,834266",
19/01/2012 16.00,"24,65956","41,110522","0,638845","56,80986","19,53602"
19/01/2012 17.00,"54,018721","98,357964","1,098245","31,371456",
19/01/2012 18.00,"82,622526","163,758801","1,729546","18,910894","20,757021"
19/01/2012 19.00,"80,024175","170,196732","1,940332","18,965053",
19/01/2012 20.00,"59,373734","109,77505","1,379783","27,313844","41,75824"
19/01/2012 21.00,"62,043459","110,647704","1,098245","21,56968",
19/01/2012 22.00,"50,820769","82,265157","1,005316","22,022646","60,561661"
19/01/2012 23.00,"42,365119","66,470545","1,081386","29,353153",
20/01/2012 0.00,"18,669883","26,814881","0,771525","50,891035","50,06105"
20/01/2012 1.00,"13,649714","21,576385","0,65559","50,862584",
20/01/2012 2.00,,,"0,688402","39,018828","38,09523"
20/01/2012 3.00,"18,809096","24,784433",,"31,282997",
20/01/2012 4.00,"16,677658","23,045487","0,619109",,"23,68742"
20/01/2012 5.00,"12,124722","18,460519","0,464954","36,599012",
20/01/2012 6.00,"12,421933","21,934254","0,430966","50,02237","18,80341"
20/01/2012 7.00,"13,780797","23,45783","0,477227","51,392715",
20/01/2012 8.00,"18,781499","30,593337","0,535007","51,956724","22,46641"
20/01/2012 9.00,"48,202954","97,777079","1,091578","28,349747",
20/01/2012 10.00,"35,185291","64,668199","0,752039","38,651169","11,72161"
20/01/2012 11.00,"20,203969","41,069032","0,444562","46,905183",
20/01/2012 12.00,"19,570601","39,186287","0,42651","57,503164","15,87301"
20/01/2012 13.00,"22,531046","45,628062","0,471752","57,56343",
20/01/2012 14.00,"27,243609","57,397856","0,517938","53,63717","9,27961"
20/01/2012 15.00,"20,707534","36,237696","0,410424","55,700838",
20/01/2012 16.00,"22,697179","40,895289","0,532477","51,454343","11,96581"
20/01/2012 17.00,"29,784867","54,712472","0,668542","45,088637",
20/01/2012 18.00,"38,576643","71,257832","0,792787","35,366083","14,65201"
20/01/2012 19.00,"34,302731","62,707674","0,793088","35,148089",
20/01/2012 20.00,"21,610857","37,604375","0,568164","50,509849","25,88522"
20/01/2012 21.00,"26,541466","46,208965","0,596941","42,082511",
20/01/2012 22.00,"20,832137","34,317341","0,54679","45,58561","21,97802"
20/01/2012 23.00,"21,186451","30,691883","0,662047","39,546927",
21/01/2012 0.00,"11,421266","18,000205","0,486367","45,328994","12,69841"
21/01/2012 1.00,"5,255084","11,337976","0,425491","50,238351",
21/01/2012 2.00,,,"0,35861","62,092259","19,2918"
21/01/2012 3.00,"5,059106","11,528585",,"61,333282",
21/01/2012 4.00,"6,132445","12,503673","0,404627",,"10,50061"
21/01/2012 5.00,"5,243404","11,564892","0,390355","56,033287",
21/01/2012 6.00,"8,663297","15,563786","0,478817","49,515241","5,860806"
21/01/2012 7.00,"18,113097","34,549437","0,506153","47,392662",
21/01/2012 8.00,"22,786718","41,848306","0,64094","50,040646","3,418803"
21/01/2012 9.00,"48,594913","114,172021","1,04821","34,897576",
21/01/2012 10.00,"38,838819","79,186894","1,120172","40,702668","5,372406"
21/01/2012 11.00,"48,527418","109,795793","1,00581","33,238115",
21/01/2012 12.00,"43,996552","91,335283","1,009661","40,74193","11,47741"
21/01/2012 13.00,"50,439188","112,054557","1,131612","40,401383",
21/01/2012 14.00,"43,673387","90,182557","0,947779","47,403514","15,62881"
21/01/2012 15.00,"21,995036","41,58252","0,689078","61,105794",
21/01/2012 16.00,"24,882787","44,20955","0,830775","58,588502","21,73382"
21/01/2012 17.00,"39,992613","64,548911","1,092913","47,114398",
21/01/2012 18.00,"84,860066","177,7251","2,173063","20,47692","18,07081"
21/01/2012 19.00,"68,907903","118,401725","1,66238","23,191915",
21/01/2012 20.00,"75,179224","133,892904","2,05353","22,051075","42,97924"
21/01/2012 21.00,"61,129755","92,656551","1,873624","21,267038",
21/01/2012 22.00,"78,882061","160,572912","2,211461","12,683989","65,445663"
21/01/2012 23.00,"80,468047","183,312425","3,331407","17,438969",
22/01/2012 0.00,"60,462658","133,468878","2,178085","3,090091","83,27227"
22/01/2012 1.00,"41,988742","75,77927","1,648562","9,965612",
22/01/2012 2.00,,,"1,512604","6,36231","96,947479"
22/01/2012 3.00,"34,492251","52,589845",,"10,595268",
22/01/2012 4.00,"17,484925","27,542302","0,659031",,"80,097672"
22/01/2012 5.00,"13,381055","21,96278","0,602694","20,157341",
22/01/2012 6.00,"12,738612","22,034097","0,536452","33,842044","49,08424"
22/01/2012 7.00,"23,073557","41,028822","0,762933","29,477721",
22/01/2012 8.00,"67,257025","233,904132","2,086833","1,608688","31,25762"
22/01/2012 9.00,"35,094452","70,671746","1,065371","25,390326",
22/01/2012 10.00,"21,464188","42,997169","0,652855","47,467814","28,81562"
22/01/2012 11.00,"13,648422","27,246668","0,565411","60,390824",
22/01/2012 12.00,"15,094248","30,789126","0,625703","64,339427","16,36141"
22/01/2012 13.00,"28,51943","56,023395","0,739847","57,622322",
22/01/2012 14.00,"15,787316","28,484975","0,558369","66,855362","9,76801"
22/01/2012 15.00,"9,558827","18,017062","0,48983","71,839193",
22/01/2012 16.00,"9,479658","19,116628","0,518715","71,420763","12,21001"
22/01/2012 17.00,"14,427137","28,449967","0,476649","63,900685",
22/01/2012 18.00,"26,341604","48,631145","0,6306","50,566706","11,96581"
22/01/2012 19.00,"44,615638","83,690171","0,807107","32,475729",
22/01/2012 20.00,"40,827144","77,615342","0,830304","34,195456","18,31501"
22/01/2012 21.00,"43,329456","79,395647","1,031629","31,127027",
22/01/2012 22.00,"66,658701","122,784408","2,000707","12,994759","27,59462"
22/01/2012 23.00,"44,847968","77,393592","1,506019","19,80325",
23/01/2012 0.00,"11,69253","21,206833","0,483466","45,243009","43,46764"
23/01/2012 1.00,"11,623738","21,992607","0,424529","51,043371",
23/01/2012 2.00,,,"0,362844","54,096221","45,421242"
23/01/2012 3.00,"4,211595","9,526545",,"48,201753",
23/01/2012 4.00,"5,963723","11,325011","0,524585",,"23,19902"
23/01/2012 5.00,"14,188334","21,337786","0,764978","15,856683",
23/01/2012 6.00,"24,302648","41,091077","0,788592","6,926977","12,94261"
23/01/2012 7.00,"48,292509","136,060899","1,06932","0,010833",
23/01/2012 8.00,"61,232297","264,394996","2,471718","2,17471","17,582411"
23/01/2012 9.00,"128,708644","524,945512","4,929161","10,005557",
23/01/2012 10.00,"79,479087","235,457442","2,302408","13,156584","30,52503"
23/01/2012 11.00,"25,222836","59,812235",,"43,001944",
23/01/2012 12.00,"24,598568","51,76256","0,641419","49,7468","67,399261"
23/01/2012 13.00,"19,85742","37,805345","0,665375","57,277708",
23/01/2012 14.00,"23,58102","46,294568","0,722671","55,741458","45,421242"
23/01/2012 15.00,"14,65816","31,344104","0,546049","63,134268",
23/01/2012 16.00,"14,360949","28,054488","0,601845","62,217525","27,10622"
23/01/2012 17.00,"40,810281","74,871605","0,952873","37,06347",
23/01/2012 18.00,"66,621058","134,017379","1,575068","15,397639","20,02442"
23/01/2012 19.00,"78,073474","154,915612","2,053569","13,312978",
23/01/2012 20.00,"106,576061","381,72678","5,158535","26,31451","25,39682"
23/01/2012 21.00,"99,779091","427,557041","5,823947","23,840548",
23/01/2012 22.00,"84,760121","374,322944","5,831381","23,467485","108,668999"
23/01/2012 23.00,"64,51851","274,46856","5,176033","16,467386",
24/01/2012 0.00,"41,768115","117,341061","3,137932","4,555243","224,175705"
24/01/2012 1.00,"33,801767","94,27611","2,508191","1,323647",
24/01/2012 2.00,,,"2,026273","0,587009","108,180702"
24/01/2012 3.00,"24,627285","50,322499",,"0,020483",
24/01/2012 4.00,"18,832124","30,824154","1,164976",,"94,74968"
24/01/2012 5.00,"13,477099","23,251659","1,003435","7,165302",
24/01/2012 6.00,"24,224771","52,631335","1,175551","6,585064","65,445663"
24/01/2012 7.00,"36,044489","59,464727","0,949103","6,803076",
24/01/2012 8.00,"47,712354","123,012628","1,276779","1,88493","47,863232"
24/01/2012 9.00,"61,752739","160,702565","2,02361","1,331772",
24/01/2012 10.00,"66,18367","120,581404","1,576582","9,239129","30,76923"
24/01/2012 11.00,"29,350901","53,358258","0,953936","29,960352",
24/01/2012 12.00,"26,316938","45,467302","0,852469","44,07374","52,25885"
24/01/2012 13.00,"33,165818","58,417009","1,070921","41,749384",
24/01/2012 14.00,"27,752392","44,949934","0,953138","48,096137","36,141621"
24/01/2012 15.00,"34,376726","50,26493","1,109858","40,561162",
24/01/2012 16.00,"59,229687","104,65714","1,376029","21,173614","29,79241"
24/01/2012 17.00,"60,031768","107,581104","1,591902","27,33958",
24/01/2012 18.00,"74,758721","124,515466","1,99693","18,912921","37,118431"
24/01/2012 19.00,"76,534219","123,906034","2,050329","16,937947",
24/01/2012 20.00,"72,718461","109,676504","2,024657","14,436221","59,58485"
24/01/2012 21.00,"51,197145","73,328601","1,584167","23,592751",
24/01/2012 22.00,"25,800393","37,6303","1,079628","33,900259","86,691071"
24/01/2012 23.00,"12,299932","20,741336","0,810767","46,754202",
25/01/2012 0.00,"7,048742","14,426615","0,66294","49,138804","78,876671"
25/01/2012 1.00,"4,608744","11,177192","0,621014","51,149664",
25/01/2012 2.00,,,"0,602628","52,701477","45,17704"
25/01/2012 3.00,"4,202511","10,314915",,"50,4252",
25/01/2012 4.00,"3,874148","9,999826","0,490868",,"23,68742"
25/01/2012 5.00,"3,837808","10,102262","0,464508","48,31076",
25/01/2012 6.00,"4,798235","10,837466","0,507136","45,267388","18,07081"
25/01/2012 7.00,"8,501062","17,157378","0,498889","41,722314",
25/01/2012 8.00,"11,217505","23,085698","0,560008","40,816405","9,76801"
25/01/2012 9.00,"15,800295","34,256405","0,652645","37,336326",
25/01/2012 10.00,"12,180523","30,470147","0,568255","33,003843","5,860806"
25/01/2012 11.00,"13,644527","33,154232","0,585916","33,892139",
25/01/2012 12.00,"12,64257","29,056797","0,624666","36,651162","4,151404"
25/01/2012 13.00,"15,922286","34,382156","0,713651","40,452156",
25/01/2012 14.00,"25,58623","53,65311","0,829411","46,008771","6,593407"
25/01/2012 15.00,"16,014444","31,593045","0,756355","55,061023",
25/01/2012 16.00,"20,114412","37,600473","0,845076","53,351467","13,91941"
25/01/2012 17.00,"22,237727","43,275938","0,890754","49,385249",
25/01/2012 18.00,"34,345578","60,563001","1,09309","40,695206","21,24542"
25/01/2012 19.00,"29,762804","50,62668","1,053625","46,029756",
25/01/2012 20.00,"31,732967","52,585965","1,09806","42,145471","21,24542"
25/01/2012 21.00,"18,980073","32,251768","0,871926","49,819917",
25/01/2012 22.00,"15,090351","25,213505","0,83201","50,707535","34,920631"
25/01/2012 23.00,"12,115627","21,92389","0,785765","48,939745",
26/01/2012 0.00,"5,744382","14,334554","0,563284","51,001396","28,08301"
26/01/2012 1.00,"3,968893","10,731142","0,519149","54,563392",
26/01/2012 2.00,,,"0,45803","56,560705","23,44322"
26/01/2012 3.00,"6,151695","12,632444",,"54,775739",
26/01/2012 4.00,"4,497127","10,745405","0,546957",,"12,69841"
26/01/2012 5.00,"4,133723","10,82839","0,53706","56,800385",
26/01/2012 6.00,"5,44068","13,174045","0,549553","52,427262","13,18681"
26/01/2012 7.00,"9,164275","18,944172","0,579392","48,563985",
26/01/2012 8.00,"12,848926","25,042342","0,601406","48,375078","7,570208"
26/01/2012 9.00,"36,803741","74,40351","1,039618","33,765533",
26/01/2012 10.00,"18,468714","35,157568","0,75485","46,693954","4,395605"
26/01/2012 11.00,"19,845755","37,5512","0,795639","45,780583",
26/01/2012 12.00,"23,683561","46,476112","0,867621","44,533449","11,23321"
26/01/2012 13.00,"30,011993","56,587435","0,962857","42,029703",
26/01/2012 14.00,"26,280592","51,512299","0,981821","47,824639","20,757021"
26/01/2012 15.00,"16,691928","31,971679","0,784728","54,90667",
26/01/2012 16.00,"20,080666","36,524247","0,895879","53,291878","24,17581"
26/01/2012 17.00,"20,563483","39,213493","0,874055","55,287156",
26/01/2012 18.00,"31,383836","59,979476","0,977495","50,348712","28,327221"
26/01/2012 19.00,"28,698545","45,738288","1,125145","52,593825",
26/01/2012 20.00,"37,115226","58,525955","1,367958","44,031765","30,52503"
26/01/2012 21.00,"36,429947","57,5768","1,349896","41,840118",
26/01/2012 22.00,"25,317576","36,609827","1,118109","44,532091","38,58363"
26/01/2012 23.00,"22,566093","33,136067","1,053615","40,892911",
27/01/2012 0.00,"11,051379","19,044015","0,782131","49,024391","42,735031"
27/01/2012 1.00,"8,685359","15,989089","0,669812","50,947214",
27/01/2012 2.00,,,"0,717674","47,557208","28,571421"
27/01/2012 3.00,"9,961168","17,114589",,"48,808395",
27/01/2012 4.00,"6,397212","13,01715","0,507763",,"15,14041"
27/01/2012 5.00,"5,335552","12,145796","0,489066","54,863318",
27/01/2012 6.00,"9,089","16,544059","0,520917","52,574872","10,01221"
27/01/2012 7.00,"13,732777","23,98298","0,600638","48,290451",
27/01/2012 8.00,"30,976311","59,913359","0,724723","33,819023","10,74481"
27/01/2012 9.00,"42,943976","94,379819","0,828831","30,978759",
27/01/2012 10.00,"28,964601","59,643652","0,732752","42,064916","15,62881"
27/01/2012 11.00,"28,968501","58,512972","0,749828","47,752858",
27/01/2012 12.00,"28,671279","54,961432","0,751448","56,583049","21,48962"
27/01/2012 13.00,"34,692109","66,719509","0,849865","55,910734",
27/01/2012 14.00,"29,766684","59,442682","0,846962","60,771332","19,78022"
27/01/2012 15.00,"23,165715","41,443764","0,770219","64,516147",
27/01/2012 16.00,"29,376024","51,740515","0,906856","60,137598","22,954821"
27/01/2012 17.00,"46,688344","82,746198","1,102182","44,331014",
27/01/2012 18.00,"68,495182","113,276019","1,584389","27,025428","30,28083"
27/01/2012 19.00,"78,532934","124,98874","1,862299","23,202748",
27/01/2012 20.00,"80,47715","135,985701","2,165502","20,925794","36,874222"
27/01/2012 21.00,"73,250595","121,089673","2,052951","14,968389",
27/01/2012 22.00,"58,166729","85,881549","1,913637","15,44301","73,260071"
27/01/2012 23.00,"45,477414","63,344312","1,494642","14,870886",
28/01/2012 0.00,"31,181374","43,335593","1,386727","21,642817","89,865692"
28/01/2012 1.00,"22,290936","31,60989","1,202219","25,719381",
28/01/2012 2.00,,,"1,000411","30,32404","74,481071"
28/01/2012 3.00,"15,652335","23,94562",,"31,856081",
28/01/2012 4.00,"11,47059","19,469302","0,709905",,"54,21244"
28/01/2012 5.00,"11,408288","19,050498","0,694719","31,624002",
28/01/2012 6.00,"25,727699","34,775053","0,878073","17,692193","36,38583"
28/01/2012 7.00,"47,457979","67,808699","1,145757","7,233006",
28/01/2012 8.00,"69,051976","155,609301","1,711759","6,320334","29,79241"
28/01/2012 9.00,"84,55376","218,06532","2,518578","15,451127",
28/01/2012 10.00,"50,761055","98,517463","1,442982","24,038911","46,88644"
28/01/2012 11.00,"34,697291","68,414266","0,975855","44,114356",
28/01/2012 12.00,"38,193768","74,092332","0,850491","44,658715","63,003651"
28/01/2012 13.00,"47,328195","94,980186","0,984748","44,059516",
28/01/2012 14.00,"51,110186","110,42079","0,972237","38,668106","41,75824"
28/01/2012 15.00,"40,345647","66,7688","0,975553","42,750077",
28/01/2012 16.00,"30,410435","49,707371","0,86692","57,945293","27,10622"
28/01/2012 17.00,"52,84934","95,953968","1,157138","30,614491",
28/01/2012 18.00,"70,32779","136,965945","1,691374","17,604174","25,64102"
28/01/2012 19.00,"73,939755","143,101742","1,844772","12,06719",
