"NetC","Provincia di TARANTO","","","","",""
"Stat","MARTINA FRANCA","","","","",""
,NO2,NOX,CO,O3,PM10
03/10/2012 19.00,"64,450497","108,035392","0,383695","41,748654",
03/10/2012 20.00,"66,703229","104,719027","0,376166","30,586716","24,414063"
03/10/2012 21.00,"44,467514","70,554121","0,325861","33,381596",
03/10/2012 22.00,"24,003384","38,265939","0,161485","48,990985","27,832031"
03/10/2012 23.00,"19,738496","32,573515","0,160421","49,784787",
04/10/2012 0.00,"13,943901","25,703442","0,1289","57,984688","34,667969"
04/10/2012 1.00,"7,086352","17,811353","0,083994","57,882504",
04/10/2012 2.00,,,"0,123462","58,482087","27,34375"
04/10/2012 3.00,"29,818575","41,954535",,"61,677592",
04/10/2012 4.00,"16,685016","28,436167","0,145792",,"25,390625"
04/10/2012 5.00,"16,097043","28,821369","0,138611","57,295105",
04/10/2012 6.00,"70,942481","163,58222","0,240822","22,631786","19,53125"
04/10/2012 7.00,"69,018447","123,898681","0,376378","19,305672",
04/10/2012 8.00,"74,646179","151,152018","0,61632","22,682541","23,4375"
04/10/2012 9.00,"49,687557","91,255132","0,317786","47,914311",
04/10/2012 10.00,"43,050567","76,913185","0,348494","65,626964","29,785156"
04/10/2012 11.00,"55,979385","107,179389","0,43115","64,125988",
04/10/2012 12.00,"51,9187","100,169238","0,363658","70,896648","26,367188"
04/10/2012 13.00,"80,200405","164,056909","0,478053","64,688353",
04/10/2012 14.00,"34,043309","66,035462","0,242197","89,194668","27,34375"
04/10/2012 15.00,"38,861269","75,417772","0,334591","83,807253",
04/10/2012 16.00,"41,578008","77,094762","0,365873","79,520861","27,832031"
04/10/2012 17.00,"49,0904","84,374685","0,402579","68,37652",
04/10/2012 18.00,"73,398052","123,831244","0,517165","47,029832","25,390625"
04/10/2012 19.00,"81,516787","134,142188","0,601195","31,932725",
04/10/2012 20.00,"89,585648","160,346268","0,672506","22,806382","29,296875"
04/10/2012 21.00,"66,639001","103,776126","0,501619","42,066716",
04/10/2012 22.00,"34,220488","50,622216","0,289253","63,186692","38,085938"
04/10/2012 23.00,"21,425536","34,692773","0,243228","53,497992",
05/10/2012 0.00,"15,229522","28,347973","0,20255","54,410215","32,226563"
05/10/2012 1.00,"19,309891","33,350404","0,253693","42,949844",
05/10/2012 2.00,"6,297075","18,331439","0,201634","51,729023","27,832031"
05/10/2012 3.00,"3,79557","15,889236","0,199799","48,850229",
05/10/2012 4.00,"11,414267","28,91994","0,179365","41,805499","20,019531"
05/10/2012 5.00,"46,078357","87,121675","0,204842","32,85172",
05/10/2012 6.00,"38,647337","66,438818","0,340206","49,045125","16,113281"
05/10/2012 7.00,"78,135945","127,251362","0,513116","27,195635",
05/10/2012 8.00,"73,888903","142,117282","0,653905","30,513628","18,554688"
05/10/2012 9.00,"39,262871","70,539854","0,419271","63,145414",
05/10/2012 10.00,"33,165286","62,901971","0,368586","70,333606","28,320313"
05/10/2012 11.00,"29,189916","58,309383","0,319161","79,135802",
05/10/2012 12.00,"43,731722","86,211195","0,412739","73,5237","29,296875"
05/10/2012 13.00,"52,651043","105,135351","0,432372","70,924387",
05/10/2012 14.00,"25,771016","51,836183","0,287153","86,909364","23,925781"
05/10/2012 15.00,"30,523353","57,920293","0,305486","82,798246",
05/10/2012 16.00,"37,258777","68,362232","0,349106","75,352217","24,414063"
05/10/2012 17.00,"41,155408","73,943117","0,396468","71,44141",
05/10/2012 18.00,"67,301779","118,233503","0,559409","52,047766","20,996094"
05/10/2012 19.00,"81,3278","137,794465","0,663454","35,768414",
05/10/2012 20.00,"87,084149","147,895308","0,612272","28,830607","27,832031"
05/10/2012 21.00,"60,642474","96,721878","0,495165","46,672516",
05/10/2012 22.00,"29,503589","45,864914","0,307511","64,511725","41,503906"
05/10/2012 23.00,"20,067165","33,91459","0,236047","64,320211",
06/10/2012 0.00,"12,591523","25,791637","0,267673","66,580477","41,992188"
06/10/2012 1.00,"4,341544","16,593492","0,203314","69,454537",
06/10/2012 2.00,,,"0,185095","77,379012","30,273438"
06/10/2012 3.00,"25,563372","37,620045",,"77,159082",
06/10/2012 4.00,"12,743154","25,049767","0,197488",,"33,203125"
06/10/2012 5.00,"16,969971","32,355623","0,210888","59,395668",
06/10/2012 6.00,"25,065715","46,233253","0,418263","51,857603","30,761719"
06/10/2012 7.00,"45,094776","89,720815","0,484193","32,482228",
06/10/2012 8.00,"64,442007","144,843536","0,618575","30,071048","28,808594"
06/10/2012 9.00,"49,824478","90,013927","0,482933","45,317712",
06/10/2012 10.00,"36,400797","65,053649","0,409863","69,240695","36,621094"
06/10/2012 11.00,"39,058888","72,49569","0,391157","74,167267",
06/10/2012 12.00,"53,547107","103,623083","0,456821","72,34958","20,996094"
06/10/2012 13.00,"58,332971","114,458007","0,493317","77,495412",
06/10/2012 14.00,"23,666789","45,007612","0,279071","97,844597","20,996094"
06/10/2012 15.00,"18,477311","36,395703","0,252882","96,051947",
06/10/2012 16.00,"28,055576","49,976322","0,31259","85,672984","26,367188"
06/10/2012 17.00,"39,773372","73,909391","0,396998","73,346395",
06/10/2012 18.00,"53,396893","88,314888","0,456706","58,269595","32,226563"
06/10/2012 19.00,"70,518382","112,827711","0,676985","29,71915",
06/10/2012 20.00,"57,899316","99,407914","0,485606","25,257489","36,621094"
06/10/2012 21.00,"46,515906","72,960007","0,414254","42,036263",
06/10/2012 22.00,"31,078088","49,349884","0,271282","58,028002","46,875"
06/10/2012 23.00,"32,891076","49,390091","0,337824","49,194683",
07/10/2012 0.00,"43,134189","61,403962","0,446589","46,097301","50,78125"
07/10/2012 1.00,"50,27772","70,428312","0,383178","40,826952",
07/10/2012 2.00,"32,418236","49,487363","0,303618","49,005875","37,597656"
07/10/2012 3.00,"5,334466","17,245872","0,196189","83,251654",
07/10/2012 4.00,"0,031349","9,674132","0,179621","94,261323","41,992188"
07/10/2012 5.00,"11,271081","28,06264","0,190806","78,318309",
07/10/2012 6.00,"31,152542","56,978687","0,257119","53,563631","37,597656"
07/10/2012 7.00,"20,07347","36,389215","0,292203","53,623859",
07/10/2012 8.00,"8,01476","21,295027","0,242574","75,390793","31,25"
07/10/2012 9.00,"6,594935","20,496089","0,265595","85,499743",
07/10/2012 10.00,"4,004768","18,568785","0,254714","98,242517","20,996094"
07/10/2012 11.00,"3,703039","17,913813","0,280788","103,989961",
07/10/2012 12.00,"7,888059","22,471382","0,311865","108,568018","12,207031"
07/10/2012 13.00,"21,391413","38,464375","0,563257","98,399511",
07/10/2012 14.00,"6,486521","19,848899","0,378215","110,431048","10,253906"
07/10/2012 15.00,"14,405929","28,453028","0,538175","100,513612",
07/10/2012 16.00,"42,746251","60,191293","1,079442","73,917557","20,019531"
07/10/2012 17.00,"48,054592","64,626946","1,309915","66,925605",
07/10/2012 18.00,"37,371294","52,151348","0,891346","73,202255","29,785156"
07/10/2012 19.00,"13,88476","28,434871","0,297472","87,105619",
07/10/2012 20.00,"26,9205","42,127031","0,355958","69,212948","35,644531"
07/10/2012 21.00,"19,745618","34,954763","0,303389","79,44574",
07/10/2012 22.00,"19,378581","34,604578","0,29919","74,878512","33,203125"
07/10/2012 23.00,"18,055413","33,052099","0,307398","81,708714",
08/10/2012 0.00,"9,630512","22,274242","0,259066","86,641382","35,15625"
08/10/2012 1.00,"4,673535","16,978695","0,235511","80,561664",
08/10/2012 2.00,,,"0,229747","76,879593","33,203125"
08/10/2012 3.00,"27,11775","39,411167",,"75,809003",
08/10/2012 4.00,"12,367231","24,131509","0,138985",,"34,667969"
08/10/2012 5.00,"11,451286","24,541353","0,108655","68,986251",
08/10/2012 6.00,"23,333756","42,852039","0,270837","55,201312","27,34375"
08/10/2012 7.00,"49,551242","100,610208","0,425884","35,210794",
08/10/2012 8.00,"73,709478","176,060415","0,606073","32,58644","23,925781"
08/10/2012 9.00,"43,911836","78,096026","0,353626","69,585153",
08/10/2012 10.00,"32,861686","62,237923","0,317496","78,10853","36,621094"
08/10/2012 11.00,"34,794188","74,368522","0,307767","70,434442",
08/10/2012 12.00,"34,625634","76,805537","0,321197","70,060882","32,226563"
08/10/2012 13.00,"44,08954","99,38068","0,342905","66,475584",
08/10/2012 14.00,"19,926074","45,474522","0,24478","80,115029","21,484375"
08/10/2012 15.00,"29,167851","61,859205","0,300442","76,550698",
08/10/2012 16.00,"35,328601","70,001608","0,335351","67,853402","27,34375"
08/10/2012 17.00,"34,679207","66,43493","0,338632","67,405413",
08/10/2012 18.00,"45,396166","83,628919","0,433705","56,805834","25,390625"
08/10/2012 19.00,"50,663181","91,010005","0,388801","46,374085",
08/10/2012 20.00,"49,419269","87,477046","0,412645","44,466387","22,460938"
08/10/2012 21.00,"38,557278","65,755318","0,353396","49,255588",
08/10/2012 22.00,"17,960905","33,638334","0,25283","62,074151","26,367188"
08/10/2012 23.00,"15,056272","30,473715","0,228184","61,041468",
09/10/2012 0.00,"5,284003","18,082419","0,15188","68,086871","20,507813"
09/10/2012 1.00,"3,011778","15,117537","0,155124","66,723947",
09/10/2012 2.00,"2,655069","15,135694","0,164623","69,769894","18,066406"
09/10/2012 3.00,"1,82144","14,012514","0,149592","69,456569",
09/10/2012 4.00,"2,751758","14,266721","0,149592","69,561462","16,113281"
09/10/2012 5.00,"4,217795","17,12266","0,17542","68,684426",
09/10/2012 6.00,"31,653054","58,660863","0,288349","44,31751","15,136719"
09/10/2012 7.00,"65,67764","153,469708","0,413561","19,838933",
09/10/2012 8.00,"98,881659","278,99611","0,940508","7,60506","18,066406"
09/10/2012 9.00,"68,354917","140,914988","0,634725","25,529532",
09/10/2012 10.00,"46,64138","84,602949","0,478266","41,745267","31,738281"
09/10/2012 11.00,"32,399141","64,480386","0,308263","59,430858",
09/10/2012 12.00,"34,315962","75,029981","0,270188","63,329481","29,785156"
09/10/2012 13.00,"46,911852","90,176051","0,433896","62,686591",
09/10/2012 14.00,"41,776806","68,644973","0,536217","65,66013","21,484375"
09/10/2012 15.00,"37,233661","65,341583","0,512412","66,084436",
09/10/2012 16.00,"21,399948","41,579708","0,290217","78,754121","35,15625"
09/10/2012 17.00,"50,285568","93,93987","0,304486","46,569655",
09/10/2012 18.00,"35,059435","67,757847","0,294758","52,600652","37,109375"
09/10/2012 19.00,"32,139121","56,963122","0,29968","49,310402",
09/10/2012 20.00,"33,315088","67,161237","0,368619","46,65357","37,597656"
09/10/2012 21.00,"13,204781","30,91728","0,190567","62,576961",
09/10/2012 22.00,"4,305339","18,311985","0,146692","66,18595","32,226563"
09/10/2012 23.00,"3,252198","16,341882","0,141771","58,569385",
10/10/2012 0.00,"7,066243","21,222396","0,167523","50,941313","22,460938"
10/10/2012 1.00,"8,061894","20,686743","0,258628","47,344507",
10/10/2012 2.00,,,"0,22143","45,286582","18,066406"
10/10/2012 3.00,"28,755932","40,905281",,"41,33111",
10/10/2012 4.00,"17,637247","29,242887","0,202489",,"19,53125"
10/10/2012 5.00,"15,89862","31,660446","0,210242","36,121666",
10/10/2012 6.00,"27,863333","54,408084","0,363554","33,912154","20,996094"
10/10/2012 7.00,"61,506569","163,560164","0,695754","15,608035",
10/10/2012 8.00,"70,433862","220,682825","0,893493","11,837312","30,761719"
10/10/2012 9.00,"48,395708","104,178184","0,597854","26,047228",
10/10/2012 10.00,"55,85603","124,425258","0,581587","29,22108","58,105469"
10/10/2012 11.00,"46,87829","93,869836","0,465483","44,482631",
10/10/2012 12.00,"55,251903","121,081657","0,483421","47,754605","52,246094"
10/10/2012 13.00,"58,797722","130,151396","0,529635","51,088839",
10/10/2012 14.00,"50,209367","106,100301","0,379212","55,053108","38,574219"
10/10/2012 15.00,"50,021791","96,679078","0,430138","56,437015",
10/10/2012 16.00,"47,591074","92,008674","0,417217","60,1042","41,992188"
10/10/2012 17.00,"58,998233","117,142745","0,516029","51,873166",
10/10/2012 18.00,"80,438734","148,696842","0,706053","35,166129","37,109375"
10/10/2012 19.00,"83,159219","147,513993","0,733683","32,177023",
10/10/2012 20.00,"72,520473","115,430738","0,535488","33,518297","32,714844"
10/10/2012 21.00,"55,694321","86,88692","0,424704","20,941324",
10/10/2012 22.00,"46,082711","72,725259","0,354433","16,041817","35,644531"
10/10/2012 23.00,"26,488211","41,579708","0,305597","31,072604",
11/10/2012 0.00,"24,603404","45,994611","0,338508","11,931378","37,109375"
11/10/2012 1.00,"18,171516","34,342591","0,266185","8,303442",
11/10/2012 2.00,"9,086402","21,776203","0,236618","31,720233","32,226563"
11/10/2012 3.00,"8,465465","20,725655","0,263183","22,767809",
11/10/2012 4.00,"21,801417","68,408927","0,296361","17,401363","28,808594"
11/10/2012 5.00,"72,163432","522,566657","0,349986","3,634702",
11/10/2012 6.00,"82,086804","576,100555","0,655507","0,64086","23,925781"
11/10/2012 7.00,"63,864842","324,243635","0,779517","1,11457",
11/10/2012 8.00,"68,907386","360,398102","1,129351","1,682343","33,691406"
11/10/2012 9.00,"73,209969","252,558574","0,936096","16,674558",
11/10/2012 10.00,"33,484123","66,262434","0,326081","54,255923","58,59375"
11/10/2012 11.00,"40,57705","83,062147","0,32285","61,408255",
11/10/2012 12.00,"59,69938","121,906531","0,456362","51,406227","63,964844"
11/10/2012 13.00,"72,027602","154,897669","0,606975","46,054668",
11/10/2012 14.00,"31,378103","64,772207","0,277701","68,898269","41,503906"
11/10/2012 15.00,"22,996724","46,790951","0,308447","80,002009",
11/10/2012 16.00,"34,165861","59,64397","0,353939","77,956263","44,433594"
11/10/2012 17.00,"68,889275","142,374093","0,507516","43,863425",
11/10/2012 18.00,"66,109274","126,94917","0,535488","46,028276","40,527344"
11/10/2012 19.00,"49,147302","90,518454","0,513064","44,671439",
11/10/2012 20.00,"40,7504","72,26224","0,412656","44,541504","41,992188"
11/10/2012 21.00,"25,289024","48,697507","0,312324","54,021777",
11/10/2012 22.00,"7,180898","20,803473","0,174176","71,537505","43,945313"
11/10/2012 23.00,"2,008995","13,755713","0,148104","77,312689",
12/10/2012 0.00,"0,118582","10,575532","0,130091","78,329816","41,992188"
12/10/2012 1.00,"0,114055","8,937452","0,121654","71,824437",
12/10/2012 2.00,,,"0,111544","61,522619","34,667969"
12/10/2012 3.00,"21,606947","31,874447",,"53,520321",
12/10/2012 4.00,"17,752644","33,350404","0,124089",,"25,390625"
12/10/2012 5.00,"18,667861","35,764075","0,133618","43,820115",
12/10/2012 6.00,"16,601156","32,360813","0,187369","42,790811","13,671875"
12/10/2012 7.00,"22,035346","47,788325","0,223468","39,138515",
12/10/2012 8.00,"28,560012","70,050892","0,255962","39,53711","13,671875"
12/10/2012 9.00,"28,28869","56,060428","0,444013","34,784453",
12/10/2012 10.00,"24,99001","53,047557","0,351165","46,550032","14,160156"
12/10/2012 11.00,"18,548429","42,665277","0,159013","58,695256",
12/10/2012 12.00,"24,919908","55,902199","0,183117","51,909033","20,507813"
12/10/2012 13.00,"23,555518","50,164383","0,191089","47,0657",
12/10/2012 14.00,"28,425","55,622052","0,355795","45,654723","20,507813"
12/10/2012 15.00,"27,979724","55,625943","0,350936","52,756972",
12/10/2012 16.00,"50,716086","106,051017","0,376293","37,731599","17,578125"
12/10/2012 17.00,"29,311659","58,808721","0,261959","45,377262",
12/10/2012 18.00,"28,937782","55,793253","0,261618","46,746283","16,601563"
12/10/2012 19.00,"31,547127","58,933228","0,287468","51,934749",
12/10/2012 20.00,"20,982523","38,844388","0,207069","59,487699","11,71875"
12/10/2012 21.00,"11,779706","25,214483","0,16148","66,975011",
12/10/2012 22.00,"6,115736","17,716673","0,134415","66,319937","12,207031"
12/10/2012 23.00,"8,37068","19,900779","0,101504","61,027933",
13/10/2012 0.00,"6,525962","17,865826","0,090948","59,465371","12,695313"
13/10/2012 1.00,"12,480724","24,983623","0,125646","40,594834",
13/10/2012 2.00,"9,291091","23,195094","0,125912","33,213093","15,136719"
13/10/2012 3.00,"12,374274","25,213186","0,138325","24,000129",
13/10/2012 4.00,"17,917512","46,316259","0,143298","10,879065","12,695313"
13/10/2012 5.00,"43,595559","240,073888","0,174614","1,93138",
13/10/2012 6.00,"111,456744","737,249626","0,634304","1,0875","18,066406"
13/10/2012 7.00,"66,855091","358,587542","0,532801","1,04216",
13/10/2012 8.00,"60,629009","278,543463","0,665584","1,106449","32,714844"
13/10/2012 9.00,"79,9187","239,437075","0,726622","13,401904",
13/10/2012 10.00,"27,914813","54,951516","0,276877","53,998093","47,851563"
13/10/2012 11.00,"36,656773","73,770621","0,402143","56,400474",
13/10/2012 12.00,"50,8511","103,117265","0,403017","50,802588","48,828125"
13/10/2012 13.00,"35,680541","71,978201","0,234932","59,545222",
13/10/2012 14.00,"11,108546","28,320737","0,137603","74,800681","30,761719"
13/10/2012 15.00,"9,096364","23,335168","0,141931","72,702151",
13/10/2012 16.00,"17,254141","34,723903","0,234476","60,506177","33,203125"
13/10/2012 17.00,"38,275607","67,252022","0,446177","32,116795",
13/10/2012 18.00,"38,916909","68,817469","0,396602","29,260328","37,597656"
13/10/2012 19.00,"26,421906","50,716895","0,323301","43,200231",
13/10/2012 20.00,"15,874173","34,372419","0,180954","53,908086","34,179688"
13/10/2012 21.00,"15,532751","33,430817","0,200958","46,415363",
13/10/2012 22.00,"15,82744","30,812225","0,20092","39,644708","28,320313"
13/10/2012 23.00,"6,17026","18,750362","0,113803","49,593951",
14/10/2012 0.00,"3,211703","14,961899","0,114486","48,658037","28,320313"
14/10/2012 1.00,"1,537048","13,122789","0,123558","49,38281",
14/10/2012 2.00,,,"0,140033","48,461109","20,019531"
14/10/2012 3.00,"27,295957","38,751006",,"55,736603",
14/10/2012 4.00,"13,296737","24,380528","0,138935",,"16,601563"
14/10/2012 5.00,"9,27201","21,461039","0,13867","60,787694",
14/10/2012 6.00,"9,375506","22,39486","0,140679","56,468822","9,277344"
14/10/2012 7.00,"10,225472","22,293695","0,153299","50,248347",
14/10/2012 8.00,"9,864528","22,708728","0,153413","53,211734","5,371094"
14/10/2012 9.00,"8,631624","22,333903","0,188393","63,202936",
14/10/2012 10.00,"16,294259","34,712229","0,254374","62,90653","3,417969"
14/10/2012 11.00,"23,740847","45,859725","0,283101","61,953698",
14/10/2012 12.00,"30,94939","57,458569","0,304325","61,564575","2,441406"
14/10/2012 13.00,"45,702844","81,132248","0,364432","49,264382",
14/10/2012 14.00,"16,713421","34,225863","0,204045","75,051069","4,394531"
14/10/2012 15.00,"17,018737","34,509902","0,198474","72,158736",
14/10/2012 16.00,"19,63979","41,521344","0,236334","68,300044","13,183594"
14/10/2012 17.00,"23,995707","42,68862","0,264569","59,111441",
14/10/2012 18.00,"29,646626","48,576887","0,30262","52,830061","20,996094"
14/10/2012 19.00,"20,428954","36,241361","0,261575","52,503202",
14/10/2012 20.00,"23,730495","44,931091","0,258695","47,875065","27,832031"
14/10/2012 21.00,"22,876649","42,758658","0,247022","46,198808",
14/10/2012 22.00,"16,810449","33,683726","0,162698","53,116316","24,902344"
14/10/2012 23.00,"11,022397","27,411559","0,145719","56,662368",
15/10/2012 0.00,"3,857838","15,31727","0,141664","62,099192","29,785156"
15/10/2012 1.00,"7,202852","18,282154","0,273838","62,302213",
15/10/2012 2.00,"2,369944","12,793358","0,178539","64,529998","22,949219"
15/10/2012 3.00,"1,263953","11,701305","0,154095","69,710343",
15/10/2012 4.00,"1,415835","12,792062","0,141551","66,482349","8,789063"
15/10/2012 5.00,"4,608578","17,631072","0,143863","56,811922",
15/10/2012 6.00,"24,373342","52,139674","0,239822","44,885282","11,230469"
15/10/2012 7.00,"35,408803","79,674449","0,303111","41,950997",
15/10/2012 8.00,"41,282245","89,676717","0,370836","39,231228","6,347656"
15/10/2012 9.00,"35,414368","68,379096","0,361383","43,093983",
15/10/2012 10.00,"23,559726","49,803823","0,35958","60,390455","17,578125"
15/10/2012 11.00,"18,082166","42,990817","0,213065","70,620537",
15/10/2012 12.00,"21,842977","49,854408","0,241906","71,3223","14,160156"
15/10/2012 13.00,"28,499108","64,372739","0,259112","70,354587",
15/10/2012 14.00,"19,18311","38,78862","0,39043","72,123553","10,253906"
15/10/2012 15.00,"9,990017","28,524362","0,181344","79,259645",
15/10/2012 16.00,"15,120866","35,804282","0,167928","76,325356","15,625"
15/10/2012 17.00,"24,046163","51,325175","0,221252","70,369473",
15/10/2012 18.00,"36,183737","69,742215","0,319635","58,13154","15,625"
15/10/2012 19.00,"23,524797","48,355104","0,255321","61,584879",
15/10/2012 20.00,"15,062649","35,124666","0,194154","66,605522","29,296875"
15/10/2012 21.00,"5,217526","19,254885","0,154322","72,294762",
15/10/2012 22.00,"1,684667","13,942477","0,107176","77,532627","33,691406"
15/10/2012 23.00,"0,009056","9,443272","0,114378","83,39106",
16/10/2012 0.00,"1,460855","11,498978","0,138595","82,120844","31,738281"
16/10/2012 1.00,,"7,372004","0,11487","82,267015",
16/10/2012 2.00,,,"0,099408","77,144188","30,761719"
16/10/2012 3.00,"15,812326","26,101614",,"73,240824",
16/10/2012 4.00,"12,916908","23,489506","0,128883",,"28,320313"
16/10/2012 5.00,"17,450969","34,183064","0,14984","64,136141",
16/10/2012 6.00,"24,189944","49,252612","0,181994","56,362578","22,460938"
16/10/2012 7.00,"25,786737","50,984071","0,2244","46,413335",
16/10/2012 8.00,"34,577613","83,018049","0,305732","44,859566","12,207031"
16/10/2012 9.00,"16,56822","37,952069","0,205107","57,992134",
16/10/2012 10.00,"14,244302","34,124699","0,238321","52,57561","13,183594"
16/10/2012 11.00,"20,588325","44,614628","0,25871","48,772405",
16/10/2012 12.00,"33,613783","70,228581","0,262796","45,797512","17,578125"
16/10/2012 13.00,"44,247313","91,744095","0,368036","38,685785",
16/10/2012 14.00,"20,321538","44,792313","0,209533","58,637056","12,207031"
16/10/2012 15.00,"15,302292","37,391778","0,217401","63,316627",
16/10/2012 16.00,"22,997251","48,152777","0,243087","63,259101","16,113281"
16/10/2012 17.00,"38,804345","72,685049","0,344014","52,355672",
16/10/2012 18.00,"96,813392","219,492202","0,700512","12,663595","20,507813"
16/10/2012 19.00,"84,825005","166,156707","0,579157","11,170058",
16/10/2012 20.00,"55,423572","95,518286","0,435711","30,609046","30,761719"
16/10/2012 21.00,"31,993447","52,466512","0,402648","47,148934",
16/10/2012 22.00,"20,77403","35,496896","0,317988","54,578723","27,34375"
16/10/2012 23.00,"16,280511","29,154691","0,293172","56,57101",
17/10/2012 0.00,"11,346269","22,396157","0,263212","61,376448","27,34375"
17/10/2012 1.00,"5,544972","16,212183","0,284169","65,852321",
17/10/2012 2.00,"5,274263","15,718035","0,229582","62,929536","25,390625"
17/10/2012 3.00,"4,642607","14,94893","0,217893","58,27501",
17/10/2012 4.00,"12,001466","33,29204","0,246908","49,399732","27,34375"
17/10/2012 5.00,"86,29233","863,331108","0,363458","14,699191",
17/10/2012 6.00,"131,203994","940,220953","0,610631","1,107126","23,925781"
17/10/2012 7.00,"157,296757","750,346487","0,900399","3,255058",
17/10/2012 8.00,"97,833452","316,976687","0,981996","8,075386","26,855469"
17/10/2012 9.00,"59,452827","113,800443","0,549045","30,345799",
17/10/2012 10.00,"41,90116","83,713227","0,473464","51,960464","45,410156"
17/10/2012 11.00,"38,757264","76,754956","0,41377","66,466109",
17/10/2012 12.00,"55,43534","116,817205","0,48296","61,440736","42,96875"
17/10/2012 13.00,"56,093152","121,369583","0,564177","69,815913",
17/10/2012 14.00,"63,004754","153,743368","0,516059","70,243606","33,691406"
17/10/2012 15.00,"42,923842","78,024694","0,417553","76,785522",
17/10/2012 16.00,"58,521695","111,931505","0,518632","64,216673","34,667969"
17/10/2012 17.00,"52,573923","93,707712","0,484473","62,541771",
17/10/2012 18.00,"79,400344","141,232745","0,631437","41,306749","38,574219"
17/10/2012 19.00,"84,274426","146,407684","0,68349","36,148059",
17/10/2012 20.00,"87,675953","157,708224","0,706678","7,48731","44,433594"
17/10/2012 21.00,"67,354418","108,974398","0,598639","3,734857",
17/10/2012 22.00,"51,33546","75,035167","0,595197","9,76788","51,269531"
17/10/2012 23.00,"33,340455","49,405652","0,47876","15,055826",
18/10/2012 0.00,"32,121608","54,968375","0,457765","9,727276","61,523438"
18/10/2012 1.00,"21,886949","37,743258","0,391148","9,045812",
18/10/2012 2.00,,,"0,355363","11,666776","50,292969"
18/10/2012 3.00,"31,038228","46,719619",,"7,747172",
18/10/2012 4.00,"18,968024","42,237275","0,236989",,"37,597656"
18/10/2012 5.00,"73,921426","490,522278","0,314445","3,258441",
18/10/2012 6.00,"94,281668","594,727675","0,388731","0,808689","30,273438"
18/10/2012 7.00,"76,306758","465,080828","0,634924","1,005617",
18/10/2012 8.00,"96,726261","517,728891","1,43683","2,4978","33,691406"
18/10/2012 9.00,"105,171718","277,185522","0,810461","19,530346",
18/10/2012 10.00,"56,360101","103,179516","0,539938","49,071518","59,082031"
18/10/2012 11.00,"40,817936","82,079036","0,467218","68,417114",
18/10/2012 12.00,"40,252889","78,727654","0,419515","76,242792","52,734375"
18/10/2012 13.00,"83,408736","184,908375","0,522828","58,48547",
18/10/2012 14.00,"39,502123","85,866203","0,340798","79,648753","41,992188"
18/10/2012 15.00,"45,517464","83,763808","0,390143","76,723269",
18/10/2012 16.00,"50,188018","93,057931","0,421233","73,956803","45,410156"
18/10/2012 17.00,"59,380288","105,414204","0,51114","60,342411",
18/10/2012 18.00,"82,767292","154,090957","0,730445","36,665754","39,0625"
18/10/2012 19.00,"73,69093","126,469288","0,624269","40,611074",
18/10/2012 20.00,"98,510979","175,159016","0,732241","14,223451","41,992188"
18/10/2012 21.00,"78,671011","141,800822","0,6515","5,603301",
18/10/2012 22.00,"48,241297","74,72649","0,472794","15,19794","48,828125"
18/10/2012 23.00,"37,253777","60,121258","0,438649","9,876157",
19/10/2012 0.00,"36,07626","69,004239","0,42448","14,337818","54,199219"
19/10/2012 1.00,"24,353781","43,003785","0,309289","29,397028",
19/10/2012 2.00,"7,910698","21,309293","0,214341","50,167819","48,828125"
19/10/2012 3.00,"12,442951","29,868028","0,218541","24,976646",
19/10/2012 4.00,"14,475286","60,86961","0,2748","10,193542","36,621094"
19/10/2012 5.00,"55,3683","325,26697","0,32342","2,841577",
19/10/2012 6.00,"123,419267","900,097779","0,720287","9,986463","19,042969"
19/10/2012 7.00,"77,149727","188,905644","0,84155","17,512346",
19/10/2012 8.00,"99,211692","328,087882","1,19266","12,916014","29,785156"
19/10/2012 9.00,"53,337281","108,268842","0,568239","33,757858",
19/10/2012 10.00,"38,379925","78,587578","0,403282","48,394115","49,804688"
19/10/2012 11.00,"38,049323","81,932477","0,43609","55,309587",
19/10/2012 12.00,"49,833712","103,100401","0,454805","60,525123","35,644531"
19/10/2012 13.00,"47,739468","97,562324","0,465805","66,035037",
19/10/2012 14.00,"27,150054","59,72179","0,316125","75,503129","29,296875"
19/10/2012 15.00,"35,371594","70,643615","0,370742","71,280345",
19/10/2012 16.00,"44,616546","87,841498","0,481082","63,4452","33,691406"
19/10/2012 17.00,"55,561919","102,095249","0,558882","51,840008",
19/10/2012 18.00,"71,229211","140,349507","0,660667","34,012983","37,597656"
19/10/2012 19.00,"80,272642","151,900366","0,726931","20,421596",
19/10/2012 20.00,"68,349957","143,265106","0,697027","26,767267","48,828125"
19/10/2012 21.00,"38,813262","71,867957","0,360773","40,174584",
19/10/2012 22.00,"27,427968","49,798637","0,316316","45,204698","54,199219"
19/10/2012 23.00,"7,610392","22,647771","0,241954","70,550165",
20/10/2012 0.00,"5,047252","19,824257","0,188483","73,054729","44,433594"
20/10/2012 1.00,"0,572952","13,558572","0,188713","79,42679",
20/10/2012 2.00,,,"0,18665","85,529522","3,90625"
20/10/2012 3.00,"23,585179","35,238798",,"84,140874",
20/10/2012 4.00,"11,548378","23,497289","0,180272",,"15,625"
20/10/2012 5.00,"12,458084","26,183323","0,253333","68,496291",
20/10/2012 6.00,"16,333873","33,362077","0,331876","60,951461","18,554688"
