, Brindisi,,
,P.za San Giusto Casale,,
Parm,SO2,NO2,PM10



26/10/2008 0.00,"0,04876413","5,18759442","23,44322014"
26/10/2008 1.00,,"4,30634024",
26/10/2008 2.00,"0,12281292",,"12,21000957"
26/10/2008 3.00,"0,0722426","5,2524877",
26/10/2008 4.00,"0,1788008","6,16619044","16,60560989"
26/10/2008 5.00,"0,35579542","8,56595694",
26/10/2008 6.00,"0,03792698","9,9442967","18,07081032"
26/10/2008 7.00,0,"10,45045664",
26/10/2008 8.00,0,"10,73209424","24,90842056"
26/10/2008 9.00,0,"8,66978618",
26/10/2008 10.00,"0,11920054","7,20838149","23,93161964"
26/10/2008 11.00,"0,10294583","8,28951042",
26/10/2008 12.00,"0,41358949","7,3251913","19,53602028"
26/10/2008 13.00,"0,70256089","7,45238328",
26/10/2008 14.00,"0,80731291","5,86508486","19,53602028"
26/10/2008 15.00,"0,49125066","5,36670102",
26/10/2008 16.00,"0,74048787","6,22329806","20,51280975"
26/10/2008 17.00,"1,4195703","12,1792335",
26/10/2008 18.00,"0,54543236","16,48167709","26,86202049"
26/10/2008 19.00,"0,89039164","9,42904138",
26/10/2008 20.00,"1,31662346","14,91903773","27,35042"
26/10/2008 21.00,"0,86330079","8,20514724",
26/10/2008 22.00,"0,40636574","22,60374048","25,88521957"
26/10/2008 23.00,"0,15712752","11,28240034",
27/10/2008 0.00,0,"19,54853656","24,42000961"
27/10/2008 1.00,"0,13003667","11,4589028",
27/10/2008 2.00,"0,18783075","11,55884113","11,72161007"
27/10/2008 3.00,"0,36302018","10,39984218",
27/10/2008 4.00,"0,18783075","7,9196149","19,04759979"
27/10/2008 5.00,"0,43345659","7,12142373",
27/10/2008 6.00,"0,05598788","6,96308336","19,53602028"
27/10/2008 7.00,"0,00180619","12,24542121",
27/10/2008 8.00,"0,142679","27,6148248","15,14041042"
27/10/2008 9.00,"0,33051076","23,36037624",
27/10/2008 10.00,"1,26966653","11,78337494","16,11721039"
27/10/2008 11.00,"1,21006626","10,62437598",
27/10/2008 12.00,"0,83801614","13,55238028","10,25640965"
27/10/2008 13.00,"1,21909621","9,29925482",
27/10/2008 14.00,"0,51111776","7,02538206","18,07081032"
27/10/2008 15.00,"1,24438086","6,03250914",
27/10/2008 16.00,"1,37441855","10,12599789","16,11721039"
27/10/2008 17.00,"2,43096764","23,47459912",
27/10/2008 18.00,"2,16005817","27,69786296","22,95482063"
27/10/2008 19.00,"2,7632846","51,59040616",
27/10/2008 20.00,"3,16603796","58,13038304","35,16482162"
27/10/2008 21.00,"2,21965844","54,75201288",
27/10/2008 22.00,"2,97278863","69,6827444","34,67642975"
27/10/2008 23.00,"3,19854738","68,67429824",
28/10/2008 0.00,"2,9420854","73,18310016","38,0952301"
28/10/2008 1.00,,"51,67996424",
28/10/2008 2.00,"1,49723045",,"41,02563095"
28/10/2008 3.00,"1,90720858","26,03010184",
28/10/2008 4.00,"1,23354473","12,11303242","44,93283081"
28/10/2008 5.00,"1,04571398","7,25770153",
28/10/2008 6.00,"0,70436708","7,05912694","39,56044006"
28/10/2008 7.00,"0,60322643","14,26880286",
28/10/2008 8.00,"0,61406358","20,40383152","34,18803024"
28/10/2008 9.00,"0,86691317","17,8132914",
28/10/2008 10.00,"1,24979944","11,68343661","18,07081032"
28/10/2008 11.00,"1,32565442","13,3538057",
28/10/2008 12.00,"1,28230886","12,07799119","24,42000961"
28/10/2008 13.00,"1,3816423","9,13831796",
28/10/2008 14.00,"1,50084284","10,34663313","25,39682007"
28/10/2008 15.00,"1,48278193","8,70482741",
28/10/2008 16.00,"1,01320456","6,47378535","19,04759979"
28/10/2008 17.00,"1,11434419","9,60036041",
28/10/2008 18.00,"0,02709085","14,10396934","30,28083038"
28/10/2008 19.00,"0,76396735","15,22403997",
28/10/2008 20.00,"0,96444042","16,87233502","22,95482063"
28/10/2008 21.00,"0,78202724","13,28760652",
28/10/2008 22.00,"0,45512886","7,79372117","23,44322014"
28/10/2008 23.00,"0,85427085","7,74051021",
29/10/2008 0.00,"0,33051076","3,81574398","23,93161964"
29/10/2008 1.00,"0,87774931","5,41472282",
29/10/2008 2.00,"0,95360429","3,00457416","11,23320961"
29/10/2008 3.00,"0,3413469","6,98255326",
29/10/2008 4.00,"0,21672779","4,51140224","15,62880993"
29/10/2008 5.00,"0,72062179","5,57306318",
29/10/2008 6.00,"1,04210159","6,75672311","25,39682007"
29/10/2008 7.00,"0,72062179","7,64706312",
29/10/2008 9.00,"1,19742394","19,68304576",
29/10/2008 10.00,"0,3413469","17,34605978","18,07081032"
29/10/2008 11.00,"0,44068034","9,54844578",
29/10/2008 12.00,"0,70797845","7,8339573","37,11843109"
29/10/2008 13.00,"0,40636574","7,90923274",
29/10/2008 14.00,"0,20950403","11,17856727","32,72283173"
29/10/2008 15.00,"0,03250942","8,11689123",
29/10/2008 16.00,"0,67908141","8,84759454","36,14162064"
29/10/2008 17.00,"0,40636574","11,38103851",
29/10/2008 18.00,"0,54543236","13,30317976","39,56044006"
29/10/2008 19.00,"0,86510698","19,6484768",
29/10/2008 20.00,"0,36843774","20,24679896","55,67765045"
29/10/2008 21.00,"0,12461911","16,87752418",
29/10/2008 22.00,"0,15532234","17,32399722","39,07204056"
29/10/2008 23.00,"0,79467058","15,02546538",
30/10/2008 0.00,"0,36302018","4,97863768","37,6068306"
30/10/2008 1.00,,"3,37706235",
30/10/2008 2.00,"0,62489972",,"42,97924042"
30/10/2008 3.00,"0,69533612","3,71580757",
30/10/2008 4.00,"0,00180619","3,26285094","39,56044006"
30/10/2008 5.00,"0,52917764","4,12463714",
30/10/2008 6.00,"0,34676547","6,52440364","49,81684113"
30/10/2008 7.00,"0,24743102","11,76910377",
30/10/2008 8.00,"0,27632805","13,05399071","38,0952301"
30/10/2008 9.00,"0,98250133","34,80113416",
30/10/2008 10.00,"0,76216116","24,7582012","41,02563095"
30/10/2008 11.00,"0,7910582","14,37523051",
30/10/2008 12.00,"0,55446332","12,62179841","46,88644028"
30/10/2008 13.00,"0,79467058","11,46150886",
30/10/2008 14.00,"1,09267192","13,70032893","63,49206161"
30/10/2008 15.00,"0,931931","13,55497486",
30/10/2008 16.00,"0,87594312","15,22792515","60,07326126"
30/10/2008 17.00,"0,31967361","15,33045998",
30/10/2008 18.00,"0,91206492","24,13261392","60,07326126"
30/10/2008 19.00,"0,48763828","28,6582988",
30/10/2008 20.00,"0,26729811","28,50644776","56,16604996"
30/10/2008 21.00,"0,14990377","19,42005016",
30/10/2008 22.00,"0,11197577","13,56665145","37,6068306"
30/10/2008 23.00,"0,00361238","9,86642477",
31/10/2008 0.00,0,"23,1137856","39,07204056"
31/10/2008 1.00,"0,17699461","30,49997544",
31/10/2008 2.00,"0,10113963","18,34671454","22,95482063"
31/10/2008 3.00,"0,02889704","24,30652944",
31/10/2008 4.00,"0,12642429","17,0618276","29,7924099"
31/10/2008 5.00,"0,03792698","11,26681754",
31/10/2008 6.00,0,"11,82880214","29,7924099"
31/10/2008 7.00,"0,13184286","38,83751912",
31/10/2008 8.00,"0,13906763","50,11732488","36,63003159"
31/10/2008 9.00,"1,33649055","65,06231992",
31/10/2008 10.00,"0,85968841","32,61032632","41,5140419"
31/10/2008 11.00,"0,68811237","20,17410472",
31/10/2008 12.00,"0,45151749","18,86586461","38,0952301"
31/10/2008 13.00,"0,20408546","17,05014146",
31/10/2008 14.00,"0,99514365","26,00933752","29,7924099"
31/10/2008 15.00,"1,01320456","26,55704904",
31/10/2008 16.00,"2,4941803","26,55964936","40,04883957"
31/10/2008 17.00,"0,45151749","25,44606232",
31/10/2008 18.00,"0,12461911","26,09499512","55,67765045"
31/10/2008 19.00,0,"36,9984428",
31/10/2008 20.00,"0,00722477","51,50474856","76,19046021"
31/10/2008 21.00,"0,22395255","27,403262",
31/10/2008 22.00,0,"17,03586838","67,39926147"
31/10/2008 23.00,0,"14,9411003",
01/11/2008 0.00,"0,03973317","18,96190628","57,63124084"
01/11/2008 1.00,,"17,8132914",
01/11/2008 2.00,"0,4677722",,"48,84004974"
01/11/2008 3.00,"0,13364906","41,04909128",
01/11/2008 4.00,"0,28355282","23,49276312","43,46763992"
01/11/2008 5.00,0,"18,4245903",
01/11/2008 6.00,0,"16,25973595","51,77045059"
01/11/2008 7.00,0,"14,47256661",
01/11/2008 8.00,"0,37927388","15,1669247","56,65444183"
01/11/2008 9.00,"0,77299729","21,35906672",
01/11/2008 10.00,"2,0282153","15,51735415","67,88764954"
01/11/2008 11.00,"1,76633475","16,65818719",
01/11/2008 12.00,"0,63392966","16,02352747","81,07447052"
01/11/2008 13.00,"0,93915577","16,25584121",
01/11/2008 14.00,"0,32328599","13,86386229",
01/11/2008 15.00,0,"11,61075958",
01/11/2008 16.00,0,"14,99690393",
01/11/2008 17.00,0,"17,93399214",
01/11/2008 18.00,0,"23,0865396",
01/11/2008 19.00,0,"30,23132032",
01/11/2008 20.00,0,"28,01456664",
01/11/2008 21.00,0,"32,01848584",
01/11/2008 22.00,0,"33,36438088","44,4444313"
01/11/2008 23.00,0,"28,26893912",
02/11/2008 0.00,0,"23,39932368","41,02563095"
02/11/2008 1.00,0,"17,88078309",
02/11/2008 2.00,0,"14,70099325","30,28083038"
02/11/2008 3.00,"0,3214798","15,48360544",
02/11/2008 4.00,"1,10712044","15,55498996","30,76922989"
02/11/2008 5.00,"1,12698652","12,42712048",
02/11/2008 6.00,"0,33592832","11,15520263","26,37360954"
02/11/2008 7.00,0,"12,84243556",
02/11/2008 8.00,0,"16,08971518","18,55920982"
02/11/2008 9.00,"0,07766117","20,18320584",
02/11/2008 10.00,"0,95902185","11,88331326","10,7448101"
02/11/2008 11.00,"11,73402396","16,45051914",
02/11/2008 12.00,"16,65916173","19,73153408","8,30280876"
02/11/2008 13.00,"4,56032258","11,4589028",
02/11/2008 14.00,"3,11727382","17,73541755",
02/11/2008 15.00,"0,11558815","18,36099527",
02/11/2008 16.00,0,"29,7082736",
02/11/2008 17.00,0,"25,37598752",
02/11/2008 18.00,"0,2510434","47,5137736",
02/11/2008 19.00,0,"44,97385368",
02/11/2008 20.00,0,"29,13331608","35,16482162"
02/11/2008 21.00,0,"46,42227016",
02/11/2008 22.00,0,"51,68644592","44,4444313"
02/11/2008 23.00,0,"39,45140496",
03/11/2008 0.00,"0,12823048","27,1826172","45,90964127"
03/11/2008 1.00,,"25,61737752",
03/11/2008 2.00,"0,75493639",,"35,16482162"
03/11/2008 3.00,"1,24979944","58,45484944",
03/11/2008 4.00,"0,13003667","35,1152184","26,37360954"
03/11/2008 5.00,"0,04334556","17,29414134",
03/11/2008 6.00,"0,01444852","20,19876952","29,30401993"
03/11/2008 7.00,"0,04695794","30,7556672",
03/11/2008 8.00,0,"49,46839208","38,0952301"
03/11/2008 9.00,"0,3413469","54,63780912",
03/11/2008 10.00,"0,14809757","23,42917","41,5140419"
03/11/2008 11.00,"2,60615708","17,38239161",
03/11/2008 12.00,"5,27191341","19,9664424","40,04883957"
03/11/2008 13.00,"5,26468966","27,52656688",
03/11/2008 14.00,"0,8434337","21,42005952",
03/11/2008 15.00,"0,13545525","16,30645567",
03/11/2008 16.00,0,"15,5692726",
03/11/2008 17.00,0,"30,47012912",
03/11/2008 18.00,"2,70368433","43,10491192","68,86447144"
03/11/2008 19.00,"3,56156756","56,90259224",
03/11/2008 20.00,"0,34495928","65,963044","88,40048981"
03/11/2008 21.00,,"39,56172736",
03/11/2008 22.00,,"27,21118248","75,21366119"
03/11/2008 23.00,,"18,30648415",
04/11/2008 0.00,,"14,51409716","65,93405151"
04/11/2008 1.00,,"16,0507773",
04/11/2008 2.00,,"10,76065761","57,63124084"
04/11/2008 3.00,,"10,36479904",
04/11/2008 4.00,,"7,35893428","51,28205109"
04/11/2008 5.00,,"5,48740367",
04/11/2008 6.00,,"10,32975782","54,21244049"
04/11/2008 7.00,,"15,35252063",
04/11/2008 8.00,,"28,93605504","54,70085144"
04/11/2008 9.00,,"28,41430848",
04/11/2008 10.00,,"15,52643806","44,93283081"
04/11/2008 11.00,,"12,71395681",
04/11/2008 12.00,,"12,89435401","34,67642975"
04/11/2008 13.00,,"12,54132998",
04/11/2008 14.00,,"15,48231484","32,72283173"
04/11/2008 15.00,,"14,27139744",
04/11/2008 16.00,,"15,20196784","36,63003159"
04/11/2008 17.00,,"24,36884152",
04/11/2008 18.00,,"24,98272736","44,93283081"
04/11/2008 19.00,,"16,58680076",
04/11/2008 20.00,,"20,8853496","51,77045059"
04/11/2008 21.00,,"16,00016283",
04/11/2008 22.00,,"18,02874321","51,28205109"
04/11/2008 23.00,,"21,65888744",
05/11/2008 0.00,,"12,19870149","45,90964127"
05/11/2008 1.00,,"39,0218168",
05/11/2008 2.00,,,"44,93283081"
05/11/2008 3.00,,"10,21944306",
05/11/2008 4.00,,"6,65419211","54,70085144"
05/11/2008 5.00,,"4,40238191",
05/11/2008 6.00,,"7,80929823","58,11965179"
05/11/2008 7.00,,"9,62631772",
05/11/2008 8.00,,"12,6036325","61,53845978"
05/11/2008 9.00,,"18,08454493",
05/11/2008 10.00,,"17,7886266","59,09645081"
05/11/2008 11.00,,"13,94304012",
05/11/2008 12.00,,"12,48422618","55,67765045"
05/11/2008 13.00,,"10,14157304",
05/11/2008 14.00,,"11,90927249","54,21244049"
05/11/2008 15.00,,"9,21489165",
05/11/2008 16.00,,"9,49263642","53,72404099"
05/11/2008 17.00,,"15,36290662",
05/11/2008 18.00,,"21,70689776","63,00365067"
05/11/2008 19.00,,"31,79135936",
05/11/2008 20.00,,"33,28910544","64,95726013"
05/11/2008 21.00,,"29,80691368",
05/11/2008 22.00,,"28,53111256","65,93405151"
05/11/2008 23.00,,"9,64318921",
06/11/2008 0.00,,"9,32780863","47,86323166"
06/11/2008 1.00,,"18,45963153",
06/11/2008 2.00,,"6,20902115","48,84004974"
06/11/2008 3.00,,"4,23106289",
06/11/2008 4.00,,"6,30895757","53,23564148"
06/11/2008 5.00,,"4,65157287",
06/11/2008 6.00,,"6,78008393","51,77045059"
06/11/2008 7.00,,"16,75941994",
06/11/2008 8.00,,"15,24090572","55,18925095"
06/11/2008 9.00,,"26,20661768",
06/11/2008 10.00,,"23,0709568","46,39804077"
06/11/2008 11.00,,"15,82495289",
06/11/2008 12.00,,"11,1279509","49,81684113"
06/11/2008 13.00,,"15,61858499",
06/11/2008 14.00,,"16,00405758","45,42124176"
06/11/2008 15.00,,"14,22597023",
06/11/2008 16.00,,"16,39341534","34,67642975"
06/11/2008 19.00,"1,85663825","39,22427848",
06/11/2008 20.00,"1,84399592","30,70893792",
06/11/2008 21.00,"1,64713422","32,42212816",
06/11/2008 22.00,"1,97945117","35,29173424",
06/11/2008 23.00,"1,46472205","20,1624224",
07/11/2008 0.00,"1,3816423","20,24419864",
07/11/2008 1.00,,"39,40857616",
07/11/2008 2.00,,,"9,76801014"
07/11/2008 3.00,"1,08725334","28,85947944",
07/11/2008 4.00,"0,90845254","14,43492889","5,86080599"
07/11/2008 5.00,"0,92109487","12,01180349",
07/11/2008 6.00,"1,19019917","11,47708018","11,72161007"
07/11/2008 7.00,"0,74048787","12,31680573",
07/11/2008 8.00,"1,03487683","20,79449136","9,27960968"
07/11/2008 9.00,"0,60142126","56,51063224",
07/11/2008 10.00,"0,95902185","38,39492936","8,30280876"
07/11/2008 11.00,"1,53696464","27,98080072",
07/11/2008 12.00,"1,10350805","11,35377722","15,62880993"
07/11/2008 13.00,"1,07280482","13,26684602",
07/11/2008 14.00,"1,41415172","11,48486202","5,86080599"
07/11/2008 15.00,"1,36719378","12,45567238",
07/11/2008 16.00,"1,06377386","16,70101217","17,09399986"
07/11/2008 17.00,"0,95541048","27,30462192",
07/11/2008 18.00,"0,5382086","13,09035504","8,79120922"
07/11/2008 19.00,"0,80550671","9,48874358",
07/11/2008 20.00,"0,31425605","6,82680747","5,37240601"
07/11/2008 21.00,"0,29619515","11,18895326",
07/11/2008 22.00,"0,14087382","10,57506168","6,34920597"
07/11/2008 23.00,"0,00361238","9,00204016",
08/11/2008 0.00,"0,04876413","8,77751018","8,79120922"
08/11/2008 1.00,"0,04695794","7,43940271",
08/11/2008 2.00,"0,04334556","6,8475737","5,37240601"
08/11/2008 3.00,"0,14448519","6,49065875",
08/11/2008 4.00,"0,09572207","6,53089297","5,37240601"
08/11/2008 5.00,"0,00902994","7,2369353",
08/11/2008 6.00,"0,02889704","7,18112784","5,37240601"
08/11/2008 7.00,"0,0198671","11,7678017",
08/11/2008 8.00,"0,00541858","26,39091536","8,30280876"
08/11/2008 9.00,"0,75493639","38,02763416",
08/11/2008 10.00,"1,16491451","32,4883216","15,14041042"
08/11/2008 11.00,"0,15893371","14,58807626",
08/11/2008 12.00,"0,63573585","13,70552766","9,76801014"
08/11/2008 13.00,"0,27452288","5,81576482",
08/11/2008 14.00,"0,29619515","6,26872144","13,67521"
08/11/2008 15.00,"1,67964364","7,70806357",
08/11/2008 16.00,"1,18839298","6,68793509","11,72161007"
08/11/2008 17.00,"1,22993234","13,14354306",
08/11/2008 18.00,"1,73924391","27,029466","16,11721039"
08/11/2008 19.00,"1,76452856","42,64287712",
08/11/2008 20.00,"2,40568299","49,78505752","22,95482063"
08/11/2008 21.00,"3,45500834","55,56189784",
08/11/2008 22.00,"1,07461102","46,34051304","33,69963074"
08/11/2008 23.00,"0,0523755","29,91723608",
09/11/2008 0.00,0,"24,95548136","22,95482063"
09/11/2008 1.00,,"21,40707704",
09/11/2008 2.00,0,,"14,65200996"
09/11/2008 3.00,"0,00722477",,
09/11/2008 4.00,"0,00180619",,"18,55920982"
09/11/2008 5.00,0,,
09/11/2008 6.00,"0,00180619",,"14,16361046"
09/11/2008 7.00,0,,
09/11/2008 8.00,0,,"14,16361046"
09/11/2008 9.00,0,,
09/11/2008 10.00,"0,00541858",,"9,76801014"
09/11/2008 11.00,"0,05960027",,
09/11/2008 12.00,"0,16435229",,"13,67521"
09/11/2008 13.00,"0,23659488",,
09/11/2008 14.00,"0,13184286",,"8,79120922"
09/11/2008 15.00,"0,00180619",,
09/11/2008 16.00,"0,00180619",,"16,60560989"
09/11/2008 17.00,0,,
09/11/2008 18.00,0,,"19,04759979"
09/11/2008 19.00,0,,
09/11/2008 20.00,"0,00180619",,"21,97801971"
09/11/2008 21.00,0,,
09/11/2008 22.00,0,,"17,09399986"
09/11/2008 23.00,0,,
10/11/2008 0.00,0,,"10,25640965"
10/11/2008 2.00,,,"6,83760691"
10/11/2008 4.00,,,"9,27960968"
10/11/2008 6.00,,,"11,72161007"
10/11/2008 8.00,,,"10,25640965"
10/11/2008 10.00,,,"13,18680954"
10/11/2008 12.00,,,"12,21000957"
10/11/2008 14.00,"1,30578732","16,89958675","10,7448101"
10/11/2008 15.00,"1,17213827","17,93269006",
10/11/2008 16.00,"1,35455145","16,01444356","9,76801014"
10/11/2008 17.00,"0,58336035","13,41609866",
10/11/2008 18.00,"1,77717089","11,31354874","10,7448101"
10/11/2008 19.00,"1,79703798","10,09095666",
10/11/2008 20.00,"1,62726814","8,61138032","12,21000957"
10/11/2008 21.00,"1,60017628","9,98323267",
10/11/2008 22.00,"1,42498786","6,78268042","11,72161007"
10/11/2008 23.00,"1,27508409","13,41609866",
11/11/2008 0.00,"1,60198247","9,74182738","11,72161007"
11/11/2008 1.00,,"11,42256906",
11/11/2008 2.00,"1,34732669",,"6,34920597"
11/11/2008 3.00,"1,71576545","21,11505728",
11/11/2008 4.00,"1,43221262","18,18448326","9,27960968"
11/11/2008 5.00,"1,38525468","16,07803859",
11/11/2008 6.00,"1,19200536","12,42582797","14,16361046"
11/11/2008 7.00,"1,28050267","13,46411854",
11/11/2008 8.00,"1,28230886","25,11251392","11,72161007"
11/11/2008 9.00,"1,67603126","19,997608",
11/11/2008 10.00,"1,90179","15,15394605","6,83760691"
11/11/2008 11.00,"1,73201914","10,23501822",
11/11/2008 12.00,"2,27564632","12,43230774","10,25640965"
11/11/2008 13.00,"1,7229892","12,00921082",
11/11/2008 14.00,"2,17450669","9,62631772","8,30280876"
11/11/2008 15.00,"1,86025064","9,15519136",
11/11/2008 16.00,"1,34190913","6,62044531","10,7448101"
11/11/2008 17.00,"2,17631288","12,3310769",
11/11/2008 18.00,"2,26481018","16,36486345","13,18680954"
11/11/2008 19.00,"1,97945117","28,95291888",
11/11/2008 20.00,"1,58211639","41,9173496","24,90842056"
11/11/2008 21.00,"1,67603126","49,68123592",
11/11/2008 22.00,"1,67422506","42,85182048","22,95482063"
11/11/2008 23.00,"1,69047977","33,60579",
12/11/2008 0.00,"1,79703798","26,94510856","28,81562042"
12/11/2008 1.00,"1,45388489","26,22350064",
12/11/2008 2.00,"1,71937681","26,37275136","18,07081032"
12/11/2008 3.00,"1,52070993","18,44665096",
12/11/2008 4.00,"1,30398113","16,93333738","20,51280975"
12/11/2008 5.00,"1,62365576","12,60881975",
12/11/2008 6.00,"1,75188623","14,65686811","21,97801971"
12/11/2008 7.00,"1,49723045","22,45317048",
12/11/2008 8.00,"2,04266382","46,53909336","22,95482063"
12/11/2008 9.00,"4,69758402","73,28952208",
12/11/2008 10.00,"6,08645109","73,59972496","31,74603081"
12/11/2008 11.00,"4,35262474","24,64009696",
12/11/2008 12.00,"4,03836869","15,7574612","24,42000961"
12/11/2008 13.00,"3,11185626","12,42971315",
12/11/2008 14.00,"2,38942828","19,57060104","20,51280975"
12/11/2008 15.00,"2,86261804","17,0747967",
12/11/2008 16.00,"3,47848781","14,46088811","15,14041042"
12/11/2008 17.00,"4,16840638","22,85941312",
12/11/2008 18.00,"3,40805141","37,28136144","13,67521"
12/11/2008 19.00,"4,89083334","52,51449488",
12/11/2008 20.00,"5,06240938","59,46459576","26,86202049"
12/11/2008 21.00,"4,88722096","67,55034816",
12/11/2008 22.00,"3,30329939","56,16670168","31,74603081"
12/11/2008 23.00,"2,82469106","25,97430968",
13/11/2008 0.00,"2,51404739","26,11317824","23,44322014"
13/11/2008 1.00,,"34,34816224",
13/11/2008 2.00,"2,75244846",,"15,62880993"
13/11/2008 3.00,"2,8517819","52,42883728",
13/11/2008 4.00,"2,71452047","26,23906432","20,02441978"
13/11/2008 5.00,"3,40805141","23,2916016",
13/11/2008 6.00,"3,06128594","15,14745672","11,72161007"
13/11/2008 7.00,"2,9059636","17,91192766",
13/11/2008 8.00,"3,014328","30,94774672","14,16361046"
13/11/2008 9.00,"3,45139697","42,60262952",
13/11/2008 10.00,,,"22,46640968"
13/11/2008 11.00,"2,18173044","16,39601949",
13/11/2008 12.00,"1,17033207","13,80935117","20,02441978"
13/11/2008 14.00,"2,13838488","17,64456122","18,07081032"
13/11/2008 15.00,"0,44790511","14,11825006",
13/11/2008 16.00,"1,28230886","27,29812112","18,07081032"
13/11/2008 17.00,"1,85302587","23,82633064",
13/11/2008 18.00,"1,81871127","27,20598184","18,55920982"
13/11/2008 19.00,"1,58392157","22,84513048",
13/11/2008 20.00,"1,4719458","10,15065695","17,58241081"
13/11/2008 21.00,"1,57127924","14,80612074",
13/11/2008 22.00,"1,63449189","8,36738044","8,79120922"
13/11/2008 23.00,"1,65797035","6,98514784",
14/11/2008 0.00,"1,7410501","5,17851051","6,83760691"
14/11/2008 1.00,"1,64171666","5,99876616",
14/11/2008 2.00,"1,82593502","4,11555323","4,88400507"
14/11/2008 3.00,"2,1329663","4,50751132",
14/11/2008 4.00,"1,89095387","4,88389234","3,90720391"
14/11/2008 5.00,"1,70131693","4,16746786",
14/11/2008 6.00,"1,90359619","4,32061714","2,93040299"
14/11/2008 7.00,"1,73021396","11,49135135",
14/11/2008 8.00,"1,97764498","25,96260824","3,90720391"
14/11/2008 9.00,"2,34427653","45,42810664",
14/11/2008 10.00,"2,88248513","47,82267632","8,30280876"
14/11/2008 11.00,"2,1185188","29,85104264",
14/11/2008 12.00,"1,8494145","14,76718286","12,21000957"
14/11/2008 13.00,"1,76272237","12,57118394",
14/11/2008 14.00,"2,07336604","11,72367656","9,76801014"
14/11/2008 15.00,"1,9740326","13,61726591",
14/11/2008 16.00,"1,96139027","12,61530908","10,25640965"
14/11/2008 17.00,"2,40207061","15,52774014",
14/11/2008 18.00,"2,14922102","12,05723261","38,0952301"
14/11/2008 19.00,"1,89637142","13,4861811",
14/11/2008 20.00,"2,19798515","20,95154304","27,35042"
14/11/2008 21.00,"1,71757062","17,59135409",
14/11/2008 22.00,"1,54780078","12,83206105","26,37360954"
14/11/2008 23.00,"2,03543906","6,88780792",
15/11/2008 0.00,"1,42137547","8,19865982","11,72161007"
15/11/2008 1.00,,"13,40052542",
15/11/2008 2.00,"2,17450669",,"10,25640965"
15/11/2008 3.00,"1,48458812","9,56012619",
15/11/2008 4.00,"1,43582399","10,73080173","14,16361046"
15/11/2008 5.00,"1,4520787","10,74896955",
15/11/2008 6.00,"1,68325602","14,35186778","11,72161007"
15/11/2008 7.00,"1,08002858","14,63869073",
15/11/2008 8.00,"0,91748248","22,16115072","6,83760691"
15/11/2008 9.00,"2,1004579","39,34108256",
15/11/2008 10.00,"1,76633475","47,62669632","20,02441978"
15/11/2008 11.00,"1,03126546","19,6913056",
15/11/2008 12.00,"1,49361908","11,65488471","21,48962021"
15/11/2008 13.00,"1,14324123","12,92810272",
15/11/2008 14.00,"1,20464769","14,74122555","20,02441978"
15/11/2008 15.00,"1,30217494","12,22984797",
15/11/2008 16.00,"4,12506082","27,84323232","13,18680954"
15/11/2008 17.00,"5,02087001","25,05152112",
15/11/2008 18.00,"4,67229937","39,18533104","11,72161007"
15/11/2008 19.00,"3,44959078","24,47008192",
15/11/2008 20.00,"2,03182667","16,35447746","15,62880993"
15/11/2008 21.00,"1,14143504","14,8762051",
15/11/2008 22.00,"1,01681694","7,41734014","11,72161007"
15/11/2008 23.00,"1,5803102","12,29993233",
16/11/2008 0.00,"1,26063557","10,23761089","9,27960968"
16/11/2008 1.00,"1,65616518","16,24157004",
16/11/2008 2.00,"3,22383203","19,50570776","6,34920597"
16/11/2008 3.00,"2,03724525","4,05065804",
16/11/2008 4.00,"1,05113154","7,18761717","4,88400507"
16/11/2008 5.00,"1,6688075","8,66718969",
16/11/2008 6.00,"0,93554339","6,36865786","7,32600689"
16/11/2008 7.00,"1,15407736","15,4875021",
16/11/2008 8.00,"0,06321265","7,41734014","5,37240601"
16/11/2008 9.00,"0,52195389","12,80869641",
16/11/2008 10.00,"0,64115443","16,00795423","3,90720391"
16/11/2008 11.00,"0,91025873","14,0390837",
16/11/2008 12.00,"0,18783075","10,25967537","2,93040299"
16/11/2008 13.00,"1,43582399","12,80480166",
16/11/2008 14.00,"1,93068704","10,23371614","4,88400507"
16/11/2008 15.00,"1,84218973","6,51661606",
16/11/2008 16.00,"1,02584688","6,52829838","13,67521"
16/11/2008 17.00,"0,85427085","11,69771734",
16/11/2008 18.00,"0,50931157","19,21888864","13,18680954"
16/11/2008 19.00,"0,95902185","29,76148456",
16/11/2008 20.00,"0,92470725","41,18405936","18,55920982"
16/11/2008 21.00,"0,31064367","37,49810576",
16/11/2008 22.00,"1,36538759","49,4372456","22,95482063"
16/11/2008 23.00,"0,7910582","51,36976136",
17/11/2008 0.00,"0,52195389","39,33850136","24,90842056"
17/11/2008 1.00,,"36,00165984",
17/11/2008 2.00,"0,89400402",,"18,55920982"
17/11/2008 3.00,"0,08127356","21,09429296",
17/11/2008 4.00,"1,07822238","15,94305713","19,04759979"
17/11/2008 5.00,"0,4298442","11,63801896",
17/11/2008 6.00,"0,63031829","12,83725022","16,11721039"
17/11/2008 7.00,"0,26549192","11,5886951",
17/11/2008 8.00,"0,94457333","19,07093043","13,18680954"
17/11/2008 9.00,"3,89207731","16,602374",
17/11/2008 10.00,"1,87831154","16,96707844","35,16482162"
17/11/2008 11.00,"0,86510698","10,52703989",
17/11/2008 12.00,"1,02404069","7,25251045","17,58241081"
