,,,ARPA Puglia,,
,,,Viale Pitagora,,
Parm,NO2,CO,O3,PM2.5,Benzene



18/03/2008 7.00,"40,40666388","0,57810385","29,53512396","7,40618706","1,80727696"
18/03/2008 8.00,"54,14605218","0,94717795","32,4883656","7,40618706","1,86180699"
18/03/2008 9.00,"44,34805485","0,917654","49,34276964","7,40618706","2,78881598"
18/03/2008 10.00,"25,07999373","0,58561105","74,8612872","7,40618706","2,11887693"
18/03/2008 11.00,"19,87667748","0,50667275","82,61505234","7,40618706","1,58136797"
18/03/2008 12.00,"19,71974565","0,4822571","84,74580396","7,40618706","1,16070795"
18/03/2008 13.00,"28,50717573","0,55682195","82,69357158","7,40618706","1,12002695"
18/03/2008 14.00,"28,22009751","0,5066348","83,36569392","7,40618706","1,46386898"
18/03/2008 15.00,"17,36817964","0,3455083","92,92281174","7,40618706","1,14794099"
18/03/2008 16.00,"18,71302881","0,4352037","88,32459006","7,40618706","0,74654001"
18/03/2008 17.00,"32,17042323","0,57291965","79,6830984","7,40618706","1,44872105"
18/03/2008 18.00,"45,43771815","0,7861676","63,9266688","7,40618706","1,68133903"
18/03/2008 19.00,"48,69775449","0,829081","56,4151518","7,40618706","2,48522305"
18/03/2008 20.00,"42,09343182","0,63951385","71,2585647","7,40618706","1,93343198"
18/03/2008 21.00,"39,5862093","0,6890823","63,40764132","7,40618706","3,33238411"
18/03/2008 22.00,"30,29860251","0,4357833","71,51278104","7,40618706","1,51363802"
18/03/2008 23.00,"23,07676635","0,43025065","75,77163558","7,40618706","0,86447197"
19/03/2008 0.00,"21,83526873","0,3753807","64,98875826","7,40618706","0,82552201"
19/03/2008 1.00,"14,1362097","0,3202796","67,36705542","7,20254993","0,62428099"
19/03/2008 2.00,"11,7042554","0,2738449","64,07442702","7,20254993","0,3116"
19/03/2008 3.00,"8,1673321","0,2492349","65,83387014","7,20254993","0,226126"
19/03/2008 4.00,"28,19968866","0,3439604","41,83921836","7,20254993","0,427367"
19/03/2008 5.00,"19,97875935","0,25948945","45,79064712","7,20254993","0,405729"
19/03/2008 6.00,"28,26858969","0,4210794","43,09158258","7,20254993","1,06636298"
19/03/2008 7.00,"45,4874706","0,4877518","34,27576722","7,20254993","0,98846298"
19/03/2008 8.00,"40,41431955","0,55465535","45,6522084","7,20254993","1,15162003"
19/03/2008 9.00,"29,27657997","0,5303547","60,4317582","7,20254993","1,42643297"
19/03/2008 10.00,"18,27155058","0,43172035","84,66198732","7,20254993","1,27799106"
19/03/2008 11.00,"20,40875595","0,4634891","81,81653796","7,20254993","1,04429102"
19/03/2008 12.00,"26,08926309","0,53000625","71,2066698","7,20254993","1,23687696"
19/03/2008 13.00,"23,185206","0,56096195","70,62240582","7,20254993","1,30958402"
19/03/2008 14.00,"22,9848795","0,44781805","73,18038294","7,20254993","1,17801905"
19/03/2008 15.00,"18,85593402","0,35897365","81,39198078","7,20254993","0,69374198"
19/03/2008 16.00,"24,34632849","0,4696416","75,9459789","7,20254993","0,68941402"
19/03/2008 17.00,"23,78108799","0,4843846","73,66882284","7,20254993","1,102283"
19/03/2008 18.00,"34,84607049","0,5532236","65,92037472","7,20254993","0,97894198"
19/03/2008 19.00,"44,78954436","0,65704215","55,35575028","7,20254993","2,50967503"
19/03/2008 20.00,"35,65503216","0,5257501","54,71294022","7,20254993","1,85271895"
19/03/2008 21.00,"28,30940739","0,48844755","65,04463602","7,20254993","1,26305997"
19/03/2008 22.00,"36,58136823","0,5398353","57,08590074","7,20254993","1,29984605"
19/03/2008 23.00,"33,09548022","0,4708031","63,2026908","7,20254993","1,31715703"
20/03/2008 0.00,"21,22535448","0,42734805","70,1166807","7,20254993","1,11526704"
20/03/2008 1.00,"21,57879438","0,37414215","60,39185112","10,24975967","0,810808"
20/03/2008 2.00,"14,76397464","0,30785845","61,54629192","10,24975967","0,778566"
20/03/2008 3.00,"15,72093527",,"65,66350968","10,24975967","0,499208"
20/03/2008 4.00,,"0,5541482","24,01992234","10,24975967","0,83590901"
20/03/2008 5.00,"39,00055995","0,38040045","39,27459006","10,24975967","1,24250305"
20/03/2008 6.00,"38,53612224","0,5443111","42,66969372","10,24975967","0,97050297"
20/03/2008 7.00,"54,31447692","0,7253487","30,11540508","10,24975967","1,17563903"
20/03/2008 8.00,"52,82414181","0,8040064","28,25081838","10,24975967","2,563555"
20/03/2008 9.00,"22,9261923","0,46492085","68,76582408","10,24975967","1,74560595"
20/03/2008 10.00,"25,80728238","0,58855735","74,13464088","10,24975967","0,888708"
20/03/2008 11.00,"30,74902677","0,6873136","72,58148244","10,24975967","1,45542896"
20/03/2008 12.00,"29,07369531","0,70907045","79,6737789","10,24975967","1,75664198"
20/03/2008 13.00,"28,00318059","0,67500745","83,7410049","10,24975967","1,53657496"
20/03/2008 14.00,"24,54919434","0,5490169","88,83565182","10,24975967","1,60755098"
20/03/2008 15.00,"18,40552481","0,4096415","93,37263948","10,24975967","1,02395105"
20/03/2008 16.00,"21,11563575","0,51287125","91,827486","10,24975967","0,77899897"
20/03/2008 17.00,"34,33188033","0,70822175","77,30748918","10,24975967","1,06809402"
20/03/2008 18.00,"41,08416246","0,6811404","67,55603526","10,24975967","1,69994903"
20/03/2008 19.00,"54,64494981","0,88729285","54,0195498","10,24975967","1,78477299"
20/03/2008 20.00,"62,19216135","0,8512231","46,36425744","10,24975967","1,79862201"
20/03/2008 21.00,"32,8964328","0,45747575","59,08757238","10,24975967","1,37450004"
20/03/2008 22.00,"23,60117034","0,37060245","63,15477876","10,24975967","1,03087497"
20/03/2008 23.00,"21,50733519","0,32485085","63,88544718","10,24975967","0,58424902"
21/03/2008 0.00,"15,82811465","0,300702","66,81606696","10,24975967","0,453334"
21/03/2008 1.00,"11,30360804","0,2801791","72,69192342","9,52394581","0,357474"
21/03/2008 2.00,"9,2404031","0,2725408","74,16923094","9,52394581","0,25858399"
21/03/2008 3.00,"8,09715575","0,26690925","73,44921618","9,52394581","0,1558"
21/03/2008 4.00,"7,20654551","0,27281105","73,65016422","9,52394581","0,1558"
21/03/2008 5.00,"11,13263078","0,2778262","72,88492536","9,52394581","0,318524"
21/03/2008 6.00,"15,23607555","0,32045325","70,01952246","9,52394581","0,31138301"
21/03/2008 7.00,"23,2975017","0,37195255","61,3381041","9,52394581","0,48081499"
21/03/2008 8.00,"26,33808177","0,46561545","61,62957882","9,52394581","0,73463899"
21/03/2008 9.00,"22,33288728","0,51082655","73,2948264","9,52394581","1,40219796"
21/03/2008 10.00,"26,64302949","0,51271715","73,88307324","9,52394581","1,576823"
21/03/2008 11.00,"33,02276076","0,68021465","68,42508354","9,52394581","1,01399696"
21/03/2008 12.00,"30,03958881","0,5810352","81,69008706","9,52394581","1,79169703"
21/03/2008 13.00,"20,15483976","0,4897643","90,09201852","9,52394581","1,21285796"
21/03/2008 14.00,"20,29264182","0,4671967","92,9241459","9,52394581","1,77157295"
21/03/2008 15.00,"13,9065396","0,3682484","100,09366668","9,52394581","1,01248205"
21/03/2008 16.00,"18,19371857","0,4474075","99,91000386","9,52394581","0,66885698"
21/03/2008 17.00,"26,58050505","0,52540855","93,00133098","9,52394581","1,02611494"
21/03/2008 18.00,"41,46184845","0,72091315","80,23408686","9,52394581","1,29205596"
21/03/2008 19.00,"51,7243023","0,94658455","61,47785736","9,52394581","2,16907907"
21/03/2008 20.00,"50,40115047","0,78579845","61,6056228","9,52394581","1,90854704"
21/03/2008 21.00,"43,04149344","0,6687963","76,25338506","9,52394581","2,66071391"
21/03/2008 22.00,"32,51238903","0,54786","85,87042236","9,52394581","1,33079004"
21/03/2008 23.00,"24,86819313","0,44663585","86,19383844","9,52394581","1,01897395"
22/03/2008 0.00,"25,75241361","0,45662705","77,87176038","9,52394581","1,01918995"
22/03/2008 1.00,"14,19617786","0,36716855","78,14993274","7,41690397","0,52582401"
22/03/2008 2.00,"13,06441402","0,33283645","74,70734868","7,41690397","0,51868302"
22/03/2008 3.00,"12,4379244",,"76,6393497","7,41690397","0,48687401"
22/03/2008 4.00,,"0,28748965","77,8464702","7,41690397","0,194317"
22/03/2008 5.00,"18,76916913","0,2951084","72,06110118","7,41690397","0,227208"
22/03/2008 6.00,"25,10677917","0,33075265","61,6109202","7,41690397","0,33107501"
22/03/2008 7.00,"16,90245909","0,33944435","80,85560922","7,41690397","0,389283"
22/03/2008 8.00,"18,10440304","0,396911","85,95427824","7,41690397","0,629691"
22/03/2008 9.00,"18,23327411","0,49297165","86,98040424","7,41690397","1,41518104"
22/03/2008 10.00,"20,56696686","0,54680085","88,13160774","7,41690397","1,13582301"
22/03/2008 11.00,"20,44957365","0,4856588","91,0169838","7,41690397","1,00620699"
22/03/2008 12.00,"22,16190438","0,5222978","92,89752156","7,41690397","1,04515696"
22/03/2008 13.00,"21,64513725","0,5174356","94,63701114","7,41690397","0,97374898"
22/03/2008 14.00,"15,35729095","0,39545625","98,39942082","7,41690397","0,960765"
22/03/2008 15.00,"11,03565959","0,32060735","101,47114764","7,41690397","0,323717"
22/03/2008 16.00,"11,08669676","0,3283411","102,75545322","7,41690397","0,80539799"
22/03/2008 17.00,"20,80939014","0,4255115","94,06340082","7,41690397","0,50634903"
22/03/2008 18.00,"25,95274011","0,45985395","92,12429736","7,41690397","0,93479902"
22/03/2008 19.00,"28,22009751","0,5737166","88,10364924","7,41690397","1,10812604"
22/03/2008 20.00,"28,27496628","0,44871275","84,8070576","7,41690397","1,18234706"
22/03/2008 21.00,"24,70358682","0,44457735","86,637015","7,41690397","1,05164802"
22/03/2008 22.00,"12,56041512","0,32060735","94,56912594","7,41690397","0,77402198"
22/03/2008 23.00,"12,40985236","0,3062496","95,95459224","7,41690397","0,252525"
23/03/2008 0.00,"13,51992639","0,30904525","93,22360596","7,41690397","0,253824"
23/03/2008 1.00,"17,3860435","0,34216295","86,8339998","5,26061583","0,19475"
23/03/2008 2.00,"17,10023307","0,31965055","81,67278222","5,26061583","0,27265"
23/03/2008 3.00,"7,80879092","0,260498","90,77344074","5,26061583","0,071625"
23/03/2008 4.00,"5,86169635","0,2399383","96,47099064","5,26061583",0
23/03/2008 5.00,"6,31210556","0,2282612","92,50890822","5,26061583",0
23/03/2008 6.00,"8,46718043","0,260728","85,64948154","5,26061583","0,317875"
23/03/2008 7.00,"7,66078256","0,2373738","85,46715288","5,26061583","0,071625"
23/03/2008 8.00,"7,14912799","0,2446096","88,83830052","5,26061583",0
23/03/2008 9.00,"7,01260124","0,2786841","93,60423396","5,26061583","0,173976"
23/03/2008 10.00,"9,88475657","0,3269243","93,2808375","5,26061583","0,26053199"
23/03/2008 11.00,"15,34197773","0,37880195","93,4032663","5,26061583","0,40161699"
23/03/2008 12.00,"17,12830324","0,4199593","96,49628082","5,26061583","0,77899897"
23/03/2008 13.00,"22,48088436","0,47551235","96,0197895","5,26061583","0,65955198"
23/03/2008 14.00,"10,09401218","0,29250595","102,909843","5,26061583","0,64656901"
23/03/2008 15.00,"5,64861479","0,26995445","102,78205794","5,26061583","0,006059"
23/03/2008 16.00,"9,19701971","0,30785845","99,67444614","5,26061583","0,212926"
23/03/2008 17.00,"11,1683585","0,3342751","95,45948154","5,26061583","0,41611499"
23/03/2008 18.00,"20,07828306","0,3920879","87,75629676","5,26061583","0,467399"
23/03/2008 19.00,"17,64633816","0,38998225","93,15836946","5,26061583","0,86295801"
23/03/2008 20.00,"19,95069483","0,42933985","88,73982774","5,26061583","0,920084"
23/03/2008 21.00,"18,72196168","0,3789549","90,01483344","5,26061583","0,68292201"
23/03/2008 22.00,"16,61409615","0,3386014","87,67642374","5,26061583","0,293423"
23/03/2008 23.00,"17,79179589","0,36689485","81,48380238","5,26061583","0,335619"
24/03/2008 0.00,"12,8207079","0,30200035","84,21478866","5,26061583","0,294072"
24/03/2008 1.00,"10,4334123","0,27029945","90,82798434","3,40903497","0,183065"
24/03/2008 2.00,"6,16537251","0,1998148","98,02159848","3,40903497",0
24/03/2008 3.00,"4,94429126",,"95,1174657","3,40903497",0
24/03/2008 4.00,,"0,2137298","91,12346154","3,40903497",0
24/03/2008 5.00,"9,96258859","0,2191831","77,99821128","3,40903497",0
24/03/2008 6.00,"8,07163622","0,22455935","73,88173908","3,40903497",0
24/03/2008 7.00,"10,05190412","0,25048955","75,20863968","3,40903497",0
24/03/2008 8.00,"10,49465954","0,2612041","76,23078282","3,40903497","0,011685"
24/03/2008 9.00,"9,59894427","0,27466485","84,13362072","3,40903497","0,14022"
24/03/2008 10.00,"13,71642317","0,37323595","80,80238016","3,40903497","0,63293701"
24/03/2008 11.00,"30,95952948","0,5654205","67,0755807","3,40903497","0,54140401"
24/03/2008 12.00,"22,66973676","0,49590645","70,64901054","3,40903497","1,03996301"
24/03/2008 13.00,"22,27036284","0,42787935","74,9970576","3,40903497","0,68941402"
24/03/2008 14.00,"14,83925603","0,3515389","83,78891694","3,40903497","0,53945702"
24/03/2008 15.00,"11,23343169","0,33556195","87,56064612","3,40903497","0,22785699"
24/03/2008 16.00,"10,05955979","0,34097615","84,5421876","3,40903497","0,428233"
24/03/2008 17.00,"10,55718022","0,335409","87,60588984","3,40903497","0,27265"
24/03/2008 18.00,"20,49934491","0,3707577","75,36701232","3,40903497","0,32847801"
24/03/2008 19.00,"49,5513711","0,6276907","40,02387786","3,40903497","0,97980702"
24/03/2008 20.00,"54,3323088","0,7950134","35,74373562","3,40903497","1,97000098"
24/03/2008 21.00,"28,65519162","0,48931005","69,82654014","3,40903497","1,48485804"
24/03/2008 22.00,"23,11248654","0,43539115","73,76729562","3,40903497","1,05770695"
24/03/2008 23.00,"19,70697366","0,38837455","72,49230954","3,40903497","0,80626398"
25/03/2008 0.00,"12,32053871","0,29819155","84,50361468","3,40903497","0,34492299"
25/03/2008 1.00,"3,90056763","0,25392115","86,34422574","6,33374023","0,033324"
25/03/2008 2.00,"4,82562838","0,2615468","80,57879064","6,33374023",0
25/03/2008 3.00,"4,42498102","0,2552172","78,24973968","6,33374023",0
25/03/2008 4.00,"3,14520693","0,25292985","84,98669832","6,33374023",0
25/03/2008 5.00,"4,66996246","0,26841115","80,28466722","6,33374023",0
25/03/2008 6.00,"9,52494008","0,29693345","67,59064494","6,33374023","0,022504"
25/03/2008 7.00,"15,35729095","0,36198665","61,32745044","6,33374023","0,261397"
25/03/2008 8.00,"20,26201914","0,5220264","67,3124922","6,33374023","0,46134001"
25/03/2008 9.00,"18,18989073","0,5455922","76,41978228","6,33374023","1,38596904"
25/03/2008 10.00,"18,32514027","0,5235145","81,9536229","6,33374023","0,81253898"
25/03/2008 11.00,"15,67117342","0,52328565","85,17438324","6,33374023","0,94561797"
25/03/2008 12.00,"17,03260736","0,45949055","89,59161042","6,33374023","0,77358902"
25/03/2008 13.00,"18,35704015","0,48015835","94,21110018","6,33374023","0,94561797"
25/03/2008 14.00,"15,55761181","0,3946662","98,05740498","6,33374023","0,77358902"
25/03/2008 15.00,"11,62897402","0,35176775","101,77192224","6,33374023","0,40140101"
25/03/2008 16.00,"17,0925774","0,408089","93,9129939","6,33374023","0,23910899"
25/03/2008 17.00,"17,34010948","0,3415868","92,70720756","6,33374023","0,57343"
25/03/2008 18.00,"17,16020123","0,3481832","89,45850834","6,33374023","0,28346899"
25/03/2008 19.00,"12,41240675","0,2756182","87,5926071","6,33374023","0,10603"
25/03/2008 20.00,"17,53277843","0,3200036","84,52621692","6,33374023","0,12226"
25/03/2008 21.00,"27,4787766","0,45178785","69,5297484","6,33374023","0,61670703"
25/03/2008 22.00,"31,18156272","0,63504955","54,19921014","6,33374023","1,37947702"
25/03/2008 23.00,"25,07233806","0,5370132","61,79727096","6,33374023","1,69215798"
26/03/2008 0.00,"23,53354839","0,4567064","55,61126154","6,33374023","0,84629601"
26/03/2008 1.00,"29,98855728","0,52469555","46,22317002","12,94301987","0,63358599"
26/03/2008 2.00,"20,42534637","0,534382","38,30008428","12,94301987","0,656739"
26/03/2008 3.00,"37,33927956",,"19,69851924","12,94301987","1,36844099"
26/03/2008 4.00,,"0,5862677","20,50768728","12,94301987","1,49567795"
26/03/2008 5.00,"41,09693445","0,5317623","31,96798434","12,94301987","1,38661802"
26/03/2008 6.00,"53,69946516","0,73116425","19,1009529","12,94301987","1,19446504"
26/03/2008 7.00,"52,25638077","0,68469275","32,32734426","12,94301987","1,96567404"
26/03/2008 8.00,"41,1237387","0,59591505","50,3303031","12,94301987","1,33987796"
26/03/2008 9.00,"20,68563915","0,4353279","70,47731592","12,94301987","1,61512399"
26/03/2008 10.00,"12,80794908","0,3183223","95,72301738","12,94301987","0,514139"
26/03/2008 11.00,"12,67397485","0,32552935","102,32155692","12,94301987","0,1558"
26/03/2008 12.00,"16,55285079","0,2605509","105,58624644","12,94301987","0,0779"
26/03/2008 13.00,"12,27460281","0,2551827","105,34535208","12,94301987","0,3116"
26/03/2008 14.00,"8,34468971","0,23907925","109,1836323","12,94301987","0,03895"
26/03/2008 15.00,"9,28123396","0,2451225","103,52867742","12,94301987","0,005193"
26/03/2008 16.00,"20,18036493","0,32796965","92,60604684","12,94301987","0,038734"
26/03/2008 17.00,"31,35124773","0,5408841","81,75797226","12,94301987","2,94742799"
26/03/2008 18.00,"27,89218278","0,48195005","85,65348402","12,94301987","0,457445"
26/03/2008 19.00,"45,54617661","0,69854335","59,5560195","12,94301987","1,40306306"
26/03/2008 20.00,"41,62519449","0,6919366","56,7744921","12,94301987","1,64498603"
26/03/2008 21.00,"35,2990341","0,5241424","54,05678856","12,94301987","1,29119098"
26/03/2008 22.00,"32,75353323","0,54407535","48,64804506","12,94301987","1,44028199"
26/03/2008 23.00,"28,980567","0,52759585","52,85365092","12,94301987","1,28037095"
27/03/2008 0.00,"17,23931045","0,31749545","62,70759972","12,94301987","0,59831399"
27/03/2008 1.00,"11,32912757","0,3094259","64,8609732","8,34445858",
27/03/2008 2.00,"9,63339478","0,2330728","62,70626556","8,34445858",
27/03/2008 3.00,"11,04331526","0,23558785","56,47367826","8,34445858",
27/03/2008 4.00,"21,01993047","0,36156575","35,76769164","8,34445858",
27/03/2008 5.00,"19,01286585","0,40394555","39,58866702","8,34445858",
27/03/2008 6.00,"29,72060883","0,6425372","27,92742192","8,34445858",
27/03/2008 7.00,"46,93950855","0,65042045","20,22688584","8,34445858",
27/03/2008 8.00,"32,88749805","0,5468526","40,65471972","8,34445858",
27/03/2008 9.00,"31,67916246","0,6913363","61,39135278","8,34445858",
27/03/2008 10.00,"23,72366106","0,5228291","80,58946392","8,34445858",
27/03/2008 11.00,"23,4799587","0,47789515","80,78776326","8,34445858",
27/03/2008 12.00,"25,21269828","0,49820415","80,73985122","8,34445858",
27/03/2008 13.00,"30,32029044","0,525757","78,82336962","8,34445858",
27/03/2008 14.00,"13,19838825","0,2870147","84,58213392","8,34445858",
27/03/2008 15.00,"7,26651367","0,2114137","91,0715274","8,34445858",
27/03/2008 16.00,"7,18868165","0,2390413","88,13959308","8,34445858",
27/03/2008 17.00,"8,01549401","0,23510025","89,4997692","8,34445858",
27/03/2008 18.00,"11,87778329","0,27699245","85,31409726","8,34445858",
27/03/2008 19.00,"9,79033602","0,2571354","87,0642405","8,34445858",
