,ARPA Puglia,,,,
16/02/2008 2.00,"0,475804","9,95926863",,,"29,19346046"
16/02/2008 3.00,"0,52614999","8,35812569",,,"29,19346046"
16/02/2008 4.00,"0,49019301","5,74956241",,,"29,19346046"
16/02/2008 5.00,"0,541251","6,81188538",,,"29,19346046"
16/02/2008 6.00,"0,57293898","6,2117749",,,"29,19346046"
16/02/2008 7.00,"0,630588","6,22326593",,,"29,19346046"
16/02/2008 8.00,"0,63838601","5,7853127",,,"29,19346046"
16/02/2008 9.00,"0,602862","5,79042149",,,"29,19346046"
16/02/2008 10.00,"0,59713697","5,11370165",,,"29,19346046"
16/02/2008 11.00,"0,64565802","4,51869809",,,"29,19346046"
16/02/2008 12.00,"0,59463102","4,36292683",,,"29,19346046"
16/02/2008 13.00,"0,678707","5,87979909",,,"29,19346046"
16/02/2008 14.00,"0,619201","4,22247444",,,"29,19346046"
16/02/2008 15.00,"0,51686698","3,93646463",,,"29,19346046"
16/02/2008 16.00,"0,97073102","4,88387166",,,"29,19346046"
16/02/2008 17.00,"1,34466505","4,76640321",,,"29,19346046"
16/02/2008 18.00,"1,41036105","3,62619556",,,"29,19346046"
16/02/2008 19.00,"1,435673","3,58533648",,,"29,19346046"
16/02/2008 20.00,"1,72850204","3,49085009",,,"29,19346046"
16/02/2008 21.00,"1,39021599","3,63640939",,,"29,19346046"
16/02/2008 22.00,"0,58522397","3,48574317",,,"29,19346046"
16/02/2008 23.00,"0,44950101","3,077158",,,"29,19346046"
17/02/2008 0.00,"0,36462","3,23931524",,,"29,19346046"
17/02/2008 1.00,,"3,51638843",,,"17,58321953"
17/02/2008 2.00,"1,05310202",,,,"17,58321953"
17/02/2008 3.00,"1,13721502","3,38104483",,,"17,58321953"
17/02/2008 4.00,"1,59533","3,28783564",,,"17,58321953"
17/02/2008 5.00,"1,06267703","3,04906902",,,"17,58321953"
17/02/2008 6.00,"1,16406298","2,96479646",,,"17,58321953"
17/02/2008 7.00,"1,668365","2,93926001",,,"17,58321953"
17/02/2008 8.00,"1,55834305","3,00054863",,,"17,58321953"
17/02/2008 9.00,"1,59777105","3,40785661",,,"17,58321953"
17/02/2008 10.00,"1,80448604","3,54320208",,,"17,58321953"
17/02/2008 11.00,"2,3362","3,59555219",,,"17,58321953"
17/02/2008 12.00,"1,69577706","3,24825376",,,"17,58321953"
17/02/2008 13.00,"1,45902205","2,95713515",,,"17,58321953"
17/02/2008 14.00,"1,51497197","3,15249017",,,"17,58321953"
17/02/2008 15.00,"1,717556","2,91500075",,,"17,58321953"
17/02/2008 16.00,"1,77820003","2,7988095",,,"17,58321953"
17/02/2008 17.00,"1,59983599","3,11163296",,,"17,58321953"
17/02/2008 18.00,"1,42560196","3,35933809",,,"17,58321953"
17/02/2008 19.00,"1,24592304","3,68620511",,,"17,58321953"
17/02/2008 20.00,"1,52980399","3,40913381",,,"17,58321953"
17/02/2008 21.00,"1,30712998","12,28819868",,,"17,58321953"
17/02/2008 22.00,"1,41809201","15,94120226",,,"17,58321953"
17/02/2008 23.00,"1,89122701","6,27561604",,,"17,58321953"
18/02/2008 0.00,"1,53712702","7,36858049",,,"17,58321953"
18/02/2008 1.00,"1,31520402","5,25670655",,,"37,92293167"
18/02/2008 2.00,"1,55852997","3,42828615",,,"37,92293167"
18/02/2008 3.00,"1,47103798","3,26995862",,,"37,92293167"
18/02/2008 4.00,"1,40138197","2,99416451",,,"37,92293167"
18/02/2008 5.00,"1,43724298","2,99799611",,,"37,92293167"
18/02/2008 6.00,"1,27483702","6,33179587",,,"37,92293167"
18/02/2008 7.00,"1,11487198","10,98838818",,,"37,92293167"
18/02/2008 8.00,"0,83868903","13,83061304",,,"37,92293167"
18/02/2008 9.00,"1,08783603","11,75320842",,,"37,92293167"
18/02/2008 10.00,"1,04089797","8,95695709",,,"37,92293167"
18/02/2008 11.00,"1,24836397","8,06062297",,,"37,92293167"
18/02/2008 12.00,"1,09853804","7,14896622",,,"37,92293167"
18/02/2008 13.00,"1,98284996","7,03916096",,,"37,92293167"
18/02/2008 14.00,"1,65184295","6,41223683",,,"37,92293167"
18/02/2008 15.00,"1,75041294","6,13133393",,,"37,92293167"
18/02/2008 16.00,"1,72018504","5,88873572",,,"37,92293167"
18/02/2008 17.00,"1,61541903","7,49371214",,,"37,92293167"
18/02/2008 18.00,"1,70760596","13,03131218",,,"37,92293167"
18/02/2008 19.00,"1,81950605","17,31252273",,,"37,92293167"
18/02/2008 20.00,"1,51102901","24,87517164",,,"37,92293167"
18/02/2008 21.00,"1,76637197","27,07387254",,,"37,92293167"
18/02/2008 22.00,"1,30168498","31,6602396",,,"37,92293167"
18/02/2008 23.00,"1,31820798","26,29756503",,,"37,92293167"
19/02/2008 0.00,"1,32515395","20,81996136",,,"37,92293167"
19/02/2008 1.00,,"16,79285322",,,"55,90272141"
19/02/2008 2.00,"1,23565304",,,,"55,90272141"
19/02/2008 3.00,"1,53034997","19,34523855",,,"55,90272141"
19/02/2008 4.00,"1,35577703","16,7328418",,,"55,90272141"
19/02/2008 5.00,"1,39180803","13,07473131",,,"55,90272141"
19/02/2008 6.00,"1,38033497","12,30990166",,,"55,90272141"
19/02/2008 7.00,"1,20235097","19,02985128",,,"55,90272141"
19/02/2008 8.00,"1,11348295","25,7510781",,,"55,90272141"
19/02/2008 9.00,"1,18089402","25,72427385",,,"55,90272141"
19/02/2008 10.00,"1,31980801","12,85000636",,,"55,90272141"
19/02/2008 11.00,"1,67075205","10,92199264",,,"55,90272141"
19/02/2008 12.00,"2,18368006","10,00012583",,,"55,90272141"
19/02/2008 13.00,"1,80594599","8,08615942",,,"55,90272141"
19/02/2008 14.00,"1,98932505","7,84483841",,,"55,90272141"
19/02/2008 15.00,"2,09338593","8,12063439",,,"55,90272141"
19/02/2008 16.00,"2,20216107","13,88168031",,,"55,90272141"
19/02/2008 17.00,"2,36892009","11,56296596",,,"55,90272141"
19/02/2008 18.00,"2,00433207","11,48890535",,,"55,90272141"
19/02/2008 19.00,"2,24774194","34,9672257",,,"55,90272141"
19/02/2008 20.00,"3,54069805","31,83133536",,,"55,90272141"
19/02/2008 21.00,"2,49189591","35,86229955",,,"55,90272141"
19/02/2008 22.00,"2,06510711","29,4679341",,,"55,90272141"
19/02/2008 23.00,"1,86783695","29,2930011",,,"55,90272141"
20/02/2008 0.00,"1,64166701","33,02388936",,,"55,90272141"
20/02/2008 1.00,"1,54231906","35,35155162",,,"50,09495163"
20/02/2008 2.00,"1,78672099","28,26004995",,,"50,09495163"
20/02/2008 3.00,"1,85518599","28,05065703",,,"50,09495163"
20/02/2008 4.00,"1,55118704","25,4740068",,,"50,09495163"
20/02/2008 5.00,"1,45208704","21,43538694",,,"50,09495163"
20/02/2008 6.00,"1,34827304","19,1792403",,,"50,09495163"
20/02/2008 7.00,"1,33450603","21,16854828",,,"50,09495163"
20/02/2008 8.00,"1,39931202","25,56465219",,,"50,09495163"
20/02/2008 9.00,"1,24520397","36,80970282",,,"50,09495163"
20/02/2008 10.00,"1,41041195","18,94046616",,,"50,09495163"
20/02/2008 11.00,"1,591187","16,17869732",,,"50,09495163"
20/02/2008 12.00,"2,05524707","8,18702993",,,"50,09495163"
20/02/2008 13.00,"1,785604","8,24959387",,,"50,09495163"
20/02/2008 14.00,"2,213696","10,01544657",,,"50,09495163"
20/02/2008 15.00,"1,91224003","9,27233495",,,"50,09495163"
20/02/2008 16.00,"2,13568091","10,03714955",,,"50,09495163"
20/02/2008 17.00,"2,02467299","11,91663911",,,"50,09495163"
20/02/2008 18.00,"1,75893795","15,48666049",,,"50,09495163"
20/02/2008 19.00,"2,15936995","18,68511101",,,"50,09495163"
20/02/2008 20.00,"1,60253501","22,02018984",,,"50,09495163"
20/02/2008 21.00,"1,69202399","19,72956447",,,"50,09495163"
20/02/2008 22.00,"1,45109403","16,39704003",,,"50,09495163"
20/02/2008 23.00,"1,33369899","11,71618282",,,"50,09495163"
21/02/2008 0.00,"1,82436395","11,18757668",,,"50,09495163"
21/02/2008 1.00,,"7,82696327",,,"27,73476982"
21/02/2008 2.00,"0,457486",,,,"27,73476982"
21/02/2008 3.00,"0,59639901","5,48142774",,,"27,73476982"
21/02/2008 4.00,"0,46871799","5,30394975",,,"27,73476982"
21/02/2008 5.00,"0,56959498","5,44695466",,,"27,73476982"
21/02/2008 6.00,"0,38452101","5,64358499",,,"27,73476982"
21/02/2008 7.00,"0,53078902","11,22332132",,,"27,73476982"
21/02/2008 8.00,"0,50497001","17,67259128",,,"27,73476982"
21/02/2008 9.00,"0,58187401","13,01982492",,,"27,73476982"
21/02/2008 10.00,"0,62646502","9,97075966",,,"27,73476982"
21/02/2008 11.00,"0,63689798","8,65307213",,,"27,73476982"
21/02/2008 12.00,"0,57538098","8,48070105",,,"27,73476982"
21/02/2008 13.00,"0,62963498","8,47814666",,,"27,73476982"
21/02/2008 14.00,"0,58769","9,989912",,,"27,73476982"
21/02/2008 15.00,"0,81104702","15,13552669",,,"27,73476982"
21/02/2008 16.00,"0,74251401","17,16313748",,,"27,73476982"
21/02/2008 17.00,"0,62769598","20,49437907",,,"27,73476982"
21/02/2008 18.00,"0,88576698","17,20143464",,,"27,73476982"
21/02/2008 19.00,"0,56005502","13,70037448",,,"27,73476982"
21/02/2008 20.00,"0,53263599","14,19450754",,,"27,73476982"
21/02/2008 21.00,"0,57245702","18,84982077",,,"27,73476982"
21/02/2008 22.00,"0,51414001","26,47503738",,,"27,73476982"
21/02/2008 23.00,"0,448715","23,05569915",,,"27,73476982"
22/02/2008 0.00,"0,673549","21,22217559",,,"27,73476982"
22/02/2008 1.00,"0,50558501","16,56557387",,,"22,43087006"
22/02/2008 2.00,"0,46871799","10,72280603",,,"22,43087006"
22/02/2008 3.00,"0,33737499","8,32748044",,,"22,43087006"
22/02/2008 4.00,"0,48478201","7,17322736",,,"22,43087006"
22/02/2008 5.00,"0,43049699","7,39667135",,,"22,43087006"
22/02/2008 6.00,"0,302477","8,25342359",,,"22,43087006"
22/02/2008 7.00,"0,43951401","14,64267648",,,"22,43087006"
22/02/2008 8.00,"0,373503","20,03216094",,,"22,43087006"
22/02/2008 9.00,"0,55269998","22,60113669",,,"22,43087006"
22/02/2008 10.00,"0,48690501","16,47492096",,,"22,43087006"
22/02/2008 11.00,"0,44305301","8,42068775",,,"22,43087006"
22/02/2008 12.00,"0,388275","6,19900479",,,"22,43087006"
22/02/2008 13.00,"0,45046899","5,60272591",,,"22,43087006"
22/02/2008 14.00,"0,39953801","5,69338259",,,"22,43087006"
22/02/2008 15.00,"0,31158599","7,01745422",,,"22,43087006"
22/02/2008 16.00,"0,61849499","5,83511029",,,"22,43087006"
22/02/2008 17.00,"0,52204901","6,47480077",,,"22,43087006"
22/02/2008 18.00,"0,54706901","9,81115493",,,"22,43087006"
22/02/2008 19.00,"0,45237699","12,24478708",,,"22,43087006"
22/02/2008 20.00,"0,71731001","14,06809869",,,"22,43087006"
22/02/2008 21.00,"0,49949199","27,00237573",,,"22,43087006"
22/02/2008 22.00,"0,52826601","25,09735536",,,"22,43087006"
22/02/2008 23.00,"0,62181801","22,57815087",,,"22,43087006"
23/02/2008 0.00,"0,33519","17,48362037",,,"22,43087006"
23/02/2008 1.00,"0,71636599","12,81936487",,,"41,4262619"
23/02/2008 2.00,"0,91630203",,,,"41,4262619"
23/02/2008 3.00,"0,74343598","9,89670281",,,"41,4262619"
23/02/2008 4.00,"0,64576101","8,67222447",,,"41,4262619"
23/02/2008 5.00,"0,62143397","8,71308356",,,"41,4262619"
23/02/2008 6.00,"0,62254","7,87420646",,,"41,4262619"
23/02/2008 7.00,"0,57867801","10,7304711",,,"41,4262619"
23/02/2008 8.00,"0,712475","13,01343892",,,"41,4262619"
23/02/2008 9.00,"1,09580302","16,83371042",,,"41,4262619"
23/02/2008 10.00,"0,95905799","12,47972022",,,"41,4262619"
23/02/2008 11.00,"0,69994301","11,85279609",,,"41,4262619"
23/02/2008 12.00,"0,83005297","8,85225686",,,"41,4262619"
23/02/2008 13.00,"0,85917199","14,75376269",,,"41,4262619"
23/02/2008 14.00,"0,97490698","11,70469367",,,"41,4262619"
23/02/2008 15.00,"1,05820799","13,55353233",,,"41,4262619"
23/02/2008 16.00,"0,92551702","8,74755664",,,"41,4262619"
23/02/2008 17.00,"1,08106005","7,94954051",,,"41,4262619"
23/02/2008 18.00,"0,96126997","7,50009625",,,"41,4262619"
23/02/2008 19.00,"1,12123501","13,6927094",,,"41,4262619"
23/02/2008 20.00,"0,94652599","22,96631403",,,"41,4262619"
23/02/2008 21.00,"1,02761495","35,28517113",,,"41,4262619"
23/02/2008 22.00,"1,24729204","28,49114961",,,"41,4262619"
23/02/2008 23.00,"0,76186502","15,09722013",,,"41,4262619"
24/02/2008 0.00,"0,75854802","12,93938771",,,"41,4262619"
24/02/2008 1.00,"0,69072801","13,76932253",,,"43,73123169"
24/02/2008 2.00,"0,67893398","12,42098976",,,"43,73123169"
24/02/2008 3.00,"0,660873","10,05630377",,,"43,73123169"
24/02/2008 4.00,"0,69551998","11,11351606",,,"43,73123169"
24/02/2008 5.00,"0,64576101","7,64820619",,,"43,73123169"
24/02/2008 6.00,"0,65608102","7,15279782",,,"43,73123169"
24/02/2008 7.00,"0,58641899","7,54733757",,,"43,73123169"
24/02/2008 8.00,"0,62659502","8,71052916",,,"43,73123169"
24/02/2008 9.00,"0,94247198","9,22892147",,,"43,73123169"
24/02/2008 10.00,"0,747859","11,88216602",,,"43,73123169"
24/02/2008 11.00,"1,05783904","17,17334566",,,"43,73123169"
24/02/2008 12.00,"1,04051495","19,95810597",,,"43,73123169"
24/02/2008 13.00,"1,54768801","16,63963825",,,"43,73123169"
24/02/2008 14.00,"1,842188","14,99252743",,,"43,73123169"
24/02/2008 15.00,"1,59818399","9,2416897",,,"43,73123169"
24/02/2008 16.00,"1,07700503","7,14258211",,,"43,73123169"
24/02/2008 17.00,"1,15109098","7,81930195",,,"43,73123169"
24/02/2008 18.00,"1,12049794","11,07776013",,,"43,73123169"
24/02/2008 19.00,"0,792458","12,03538288",,,"43,73123169"
24/02/2008 20.00,"0,65239602","12,99556754",,,"43,73123169"
24/02/2008 21.00,"0,77402902","12,93555424",,,"43,73123169"
24/02/2008 22.00,"0,87796998","15,66030876",,,"43,73123169"
24/02/2008 23.00,"0,80351502","11,84130882",,,"43,73123169"
25/02/2008 0.00,"0,94210303","8,30960529",,,"43,73123169"
25/02/2008 1.00,"1,27934802","7,4707282",,,"58,12467957"
25/02/2008 2.00,"1,19297802",,,,"58,12467957"
25/02/2008 3.00,"0,88380498","8,33897147",,,"58,12467957"
25/02/2008 4.00,"1,070261","8,27385313",,,"58,12467957"
25/02/2008 5.00,"1,04901505","7,76184493",,,"58,12467957"
25/02/2008 6.00,"0,66804302","8,38110775",,,"58,12467957"
25/02/2008 7.00,"1,11360896","12,79509809",,,"58,12467957"
25/02/2008 8.00,"0,989061","15,18405085",,,"58,12467957"
25/02/2008 9.00,"1,34463406","25,78683591",,,"58,12467957"
25/02/2008 10.00,"1,07258105","27,07897005",,,"58,12467957"
25/02/2008 11.00,"1,17221999","22,56156045",,,"58,12467957"
25/02/2008 12.00,"1,214347","14,98358139",,,"58,12467957"
25/02/2008 13.00,"1,22460401","10,46105359",,,"58,12467957"
25/02/2008 14.00,"1,30226302","11,32930438",,,"58,12467957"
25/02/2008 15.00,"1,20726502","9,57111111",,,"58,12467957"
25/02/2008 16.00,"1,23363996","11,59999157",,,"58,12467957"
25/02/2008 17.00,"1,35806596","14,18428806",,,"58,12467957"
25/02/2008 18.00,"1,16806901","23,8537134",,,"58,12467957"
25/02/2008 19.00,"1,93843699","28,68395211",,,"58,12467957"
25/02/2008 20.00,"3,90153909","28,12469319",,,"58,12467957"
25/02/2008 21.00,"2,92554402","30,18805614",,,"58,12467957"
25/02/2008 22.00,"1,80595195","26,02305189",,,"58,12467957"
25/02/2008 23.00,"1,39860499","19,56228714",,,"58,12467957"
26/02/2008 0.00,"1,10451305","16,34213176",,,"58,12467957"
26/02/2008 1.00,"0,92593199","13,37095495",,,"62,33536148"
26/02/2008 2.00,"1,00517905","12,61506381",,,"62,33536148"
26/02/2008 3.00,"1,23657","10,09204842",,,"62,33536148"
26/02/2008 4.00,"0,95682502","9,09740759",,,"62,33536148"
26/02/2008 5.00,"0,891864","9,16380313",,,"62,33536148"
26/02/2008 6.00,"0,834108","13,87529619",,,"62,33536148"
26/02/2008 7.00,"1,03448403","14,38731004",,,"62,33536148"
26/02/2008 8.00,"1,35599005","15,67435043",,,"62,33536148"
26/02/2008 9.00,"1,22594702","12,64316407",,,"62,33536148"
26/02/2008 10.00,"1,31117702","12,66231641",,,"62,33536148"
26/02/2008 11.00,"1,16342795","13,5037385",,,"62,33536148"
26/02/2008 12.00,"1,06684196","18,00712337",,,"62,33536148"
26/02/2008 13.00,"1,13851905","14,5341409",,,"62,33536148"
26/02/2008 14.00,"1,12410998","11,7812974",,,"62,33536148"
26/02/2008 15.00,"1,33034801","14,07959725",,,"62,33536148"
26/02/2008 16.00,"1,39140105","14,63245889",,,"62,33536148"
26/02/2008 17.00,"1,41521204","20,67824682",,,"62,33536148"
26/02/2008 18.00,"1,29347205","17,68280699",,,"62,33536148"
26/02/2008 19.00,"1,56943202","23,83838325",,,"62,33536148"
26/02/2008 20.00,"1,13033795","18,39271896",,,"62,33536148"
26/02/2008 21.00,"1,48273599","33,55888338",,,"62,33536148"
26/02/2008 22.00,"1,45220995","29,1001986",,,"62,33536148"
26/02/2008 23.00,"1,299577","27,60758748",,,"62,33536148"
27/02/2008 0.00,"1,25793898","22,04955225",,,"62,33536148"
27/02/2008 1.00,,"20,76123654",,,"65,12969971"
27/02/2008 2.00,"0,57240403",,,,"65,12969971"
27/02/2008 3.00,"0,657103","17,93561339",,,"65,12969971"
27/02/2008 4.00,"0,62719297","14,17918491",,,"65,12969971"
27/02/2008 5.00,"0,62929702","9,91585515",,,"65,12969971"
27/02/2008 6.00,"0,51038897","10,68706139",,,"65,12969971"
27/02/2008 7.00,"0,61457002","16,61793151",,,"65,12969971"
27/02/2008 8.00,"0,79896897","19,70655984",,,"65,12969971"
27/02/2008 9.00,"0,75680202","21,84015933",,,"65,12969971"
27/02/2008 10.00,"0,76896697","24,58532835",,,"65,12969971"
27/02/2008 11.00,"0,65243798","22,04445474",,,"65,12969971"
27/02/2008 12.00,"0,70695198","11,30121541",,,"65,12969971"
27/02/2008 13.00,"0,796956","9,56983579",,,"65,12969971"
27/02/2008 14.00,"0,67759103","7,62777665",,,"65,12969971"
27/02/2008 15.00,"0,79357201","11,26162788",,,"65,12969971"
27/02/2008 16.00,"0,61383802","13,61354376",,,"65,12969971"
27/02/2008 17.00,"0,56115299","11,86812624",,,"65,12969971"
27/02/2008 18.00,"0,83171397","12,9330036",,,"65,12969971"
27/02/2008 19.00,"1,01163101","17,05715441",,,"65,12969971"
27/02/2008 20.00,"1,39314198","18,91110375",,,"65,12969971"
27/02/2008 21.00,"0,86208099","20,58376419",,,"65,12969971"
27/02/2008 22.00,"0,72698402","25,57360575",,,"65,12969971"
27/02/2008 23.00,"0,789913","24,79474008",,,"65,12969971"
28/02/2008 0.00,"0,84964198","19,42055379",,,"65,12969971"
28/02/2008 1.00,"0,72625202","14,71289421",,,"60,32614136"
28/02/2008 2.00,"0,557769","11,14415755",,,"60,32614136"
28/02/2008 3.00,"0,66652399","9,73327024",,,"60,32614136"
28/02/2008 4.00,"0,65463299","8,23427312",,,"60,32614136"
28/02/2008 5.00,"0,62920499","8,24831667",,,"60,32614136"
28/02/2008 6.00,"0,69954401","8,97483223",,,"60,32614136"
28/02/2008 7.00,"0,48925999","11,33696005",,,"60,32614136"
28/02/2008 8.00,"0,69981802","12,80021252",,,"60,32614136"
28/02/2008 9.00,"0,63661402","19,12305483",,,"60,32614136"
28/02/2008 10.00,"0,58374602","16,96522242",,,"60,32614136"
28/02/2008 11.00,"0,53901798","10,82750625",,,"60,32614136"
28/02/2008 12.00,"0,64804697","8,09637325",,,"60,32614136"
28/02/2008 13.00,"0,84918398","7,7937655",,,"60,32614136"
28/02/2008 14.00,"0,605515","8,36833764",,,"60,32614136"
28/02/2008 15.00,"0,88979602","9,65282927",,,"60,32614136"
28/02/2008 16.00,"0,908638","10,40232313",,,"60,32614136"
28/02/2008 17.00,"0,85741699","14,90442703",,,"60,32614136"
28/02/2008 18.00,"0,67283499","12,44524525",,,"60,32614136"
28/02/2008 19.00,"0,91339499","17,78878253",,,"60,32614136"
28/02/2008 20.00,"0,83894002","24,53298012",,,"60,32614136"
28/02/2008 21.00,"0,80189598","21,5643483",,,"60,32614136"
28/02/2008 22.00,"0,76668102","32,00498928",,,"60,32614136"
28/02/2008 23.00,"0,70292801","26,5222881",,,"60,32614136"
29/02/2008 0.00,"0,87955201","22,09934232",,,"60,32614136"
29/02/2008 1.00,,"18,73746676",,,"52,99497986"
29/02/2008 2.00,"0,97791201",,,,"52,99497986"
29/02/2008 3.00,"1,01097906","12,70699769",,,"52,99497986"
29/02/2008 4.00,"0,71154302","9,22253736",,,"52,99497986"
29/02/2008 5.00,"0,87503898","8,70669944",,,"52,99497986"
29/02/2008 6.00,"0,922189","8,89567034",,,"52,99497986"
29/02/2008 7.00,"0,75563198","12,26522227",,,"52,99497986"
29/02/2008 8.00,"1,04159606","13,92892162",,,"52,99497986"
29/02/2008 9.00,"1,24305701","20,21091237",,,"52,99497986"
29/02/2008 10.00,"0,96811497","15,50836346",,,"52,99497986"
29/02/2008 11.00,"0,99995703","15,13680765",,,"52,99497986"
29/02/2008 12.00,"1,34837997","13,8855119",,,"52,99497986"
29/02/2008 13.00,"1,33552098","12,11838012",,,"52,99497986"
29/02/2008 14.00,"1,22958601","11,2475881",,,"52,99497986"
29/02/2008 15.00,"1,57433498","11,88728046",,,"52,99497986"
29/02/2008 16.00,"1,81008697","11,93196173",,,"52,99497986"
29/02/2008 17.00,"1,45676506","11,53486759",,,"52,99497986"
29/02/2008 18.00,"1,00608003","14,31069691",,,"52,99497986"
29/02/2008 19.00,"1,38512099","20,59269894",,,"52,99497986"
29/02/2008 20.00,"1,68761802","35,28771048",,,"52,99497986"
29/02/2008 21.00,"2,1150341","25,18416351",,,"52,99497986"
29/02/2008 22.00,"1,62883306","30,87883458",,,"52,99497986"
29/02/2008 23.00,"1,44268095","26,11113912",,,"52,99497986"
01/03/2008 0.00,"1,48370802","19,14731973",,,"52,99497986"
01/03/2008 1.00,"1,39246905","20,52502056",,,"37,36874008"
01/03/2008 2.00,"1,033023","20,59907553",,,"37,36874008"
01/03/2008 3.00,"1,17141294","19,21243995",,,"37,36874008"
01/03/2008 4.00,"0,86340398","12,0111255",,,"37,36874008"
01/03/2008 5.00,"0,95403099","7,66480602",,,"37,36874008"
01/03/2008 6.00,"1,00424302","9,26467364",,,"37,36874008"
01/03/2008 7.00,"0,86707801","17,09929257",,,"37,36874008"
01/03/2008 8.00,"1,321437","21,27706317",,,"37,36874008"
01/03/2008 9.00,"1,14875603","15,1725523",,,"37,36874008"
01/03/2008 10.00,"1,14324498","12,77977734",,,"37,36874008"
01/03/2008 11.00,"1,00485599","8,22788713",,,"37,36874008"
01/03/2008 12.00,"1,06425297","6,85018818",,,"37,36874008"
01/03/2008 13.00,"1,19896805","7,96996817",,,"37,36874008"
01/03/2008 14.00,"1,12303805","7,47455792",,,"37,36874008"
01/03/2008 15.00,"1,22223699","7,40433266",,,"37,36874008"
01/03/2008 16.00,"0,98281097","7,7529083",,,"37,36874008"
01/03/2008 17.00,"1,18059802","11,1594877",,,"37,36874008"
01/03/2008 18.00,"1,09670699","12,10689285",,,"37,36874008"
01/03/2008 19.00,"1,26632595","13,22539565",,,"37,36874008"
01/03/2008 20.00,"1,42308605","16,09442852",,,"37,36874008"
01/03/2008 21.00,"1,40532804","17,80410327",,,"37,36874008"
01/03/2008 22.00,"1,04159606","12,0953943",,,"37,36874008"
01/03/2008 23.00,"0,86156702","9,53536082",,,"37,36874008"
02/03/2008 0.00,"1,08813405","7,73375595",,,"37,36874008"
02/03/2008 1.00,,"8,20873667",,,"28,06797028"
02/03/2008 2.00,"0,39571801",,,,"28,06797028"
02/03/2008 3.00,"0,38240501","10,53638576",,,"28,06797028"
02/03/2008 4.00,"0,44547701","11,70468427",,,"28,06797028"
02/03/2008 5.00,"0,446742","10,28613376",,,"28,06797028"
02/03/2008 6.00,"0,32776701","9,08463937",,,"28,06797028"
02/03/2008 7.00,"0,26330999","9,03612085",,,"28,06797028"
02/03/2008 8.00,"0,438429","9,36171067",,,"28,06797028"
02/03/2008 9.00,"0,52625901","10,64364038",,,"28,06797028"
02/03/2008 10.00,"0,30511701","13,47309701",,,"28,06797028"
02/03/2008 11.00,"0,49686199","8,65817905",,,"28,06797028"
02/03/2008 12.00,"0,64872801","10,75727912",,,"28,06797028"
02/03/2008 13.00,"0,59451097","10,39849153",,,"28,06797028"
02/03/2008 14.00,"0,61457098","7,87931338",,,"28,06797028"
02/03/2008 15.00,"0,60565603","7,62011722",,,"28,06797028"
02/03/2008 16.00,"0,55234301","7,61373311",,,"28,06797028"
02/03/2008 17.00,"0,59523398","9,51748568",,,"28,06797028"
02/03/2008 18.00,"0,590837","14,78185167",,,"28,06797028"
02/03/2008 19.00,"0,462585","13,69015689",,,"28,06797028"
02/03/2008 20.00,"0,50656098","21,42517311",,,"28,06797028"
02/03/2008 21.00,"0,661017","24,03374391",,,"28,06797028"
02/03/2008 22.00,"0,47138","17,4516998",,,"28,06797028"
02/03/2008 23.00,"0,39529699","11,0586172",,,"28,06797028"
03/03/2008 0.00,"0,35246599","10,04608618",,,"28,06797028"
03/03/2008 1.00,,"8,4500558",,,"25,36886978"
03/03/2008 2.00,,"7,62522413",,,"25,36886978"
03/03/2008 3.00,,"7,6584219",,,"25,36886978"
03/03/2008 4.00,,"7,72481744",,,"25,36886978"
03/03/2008 5.00,,"6,89487886",,,"25,36886978"
03/03/2008 6.00,,"8,39642849",,,"25,36886978"
03/03/2008 7.00,,"14,0578811",,,"25,36886978"
03/03/2008 8.00,,"16,53238175",,,"25,36886978"
03/03/2008 9.00,,"11,25652473",,,"25,36886978"
03/03/2008 10.00,,"10,55298747",,,"25,36886978"
03/03/2008 11.00,,"8,14617085",,,"25,36886978"
03/03/2008 12.00,,"7,72481744",,,"25,36886978"
03/03/2008 13.00,,"7,80908812",,,"25,36886978"
03/03/2008 14.00,,"7,82568607",,,"25,36886978"
03/03/2008 15.00,,"8,29172827",,,"25,36886978"
03/03/2008 16.00,,"8,74883572",,,"25,36886978"
03/03/2008 17.00,,"9,02590702",,,"25,36886978"
03/03/2008 18.00,,"10,00523462",,,"25,36886978"
03/03/2008 19.00,,"10,99860577",,,"25,36886978"
03/03/2008 20.00,,"14,04129068",,,"25,36886978"
03/03/2008 21.00,,"12,28947964",,,"25,36886978"
03/03/2008 22.00,,"10,05375126",,,"25,36886978"
03/03/2008 23.00,,"8,74628132",,,"25,36886978"
04/03/2008 0.00,,"6,71356927",,,"25,36886978"
04/03/2008 1.00,,"6,10579748",,,"31,55813026"
04/03/2008 2.00,"1,34000194",,,,"31,55813026"
04/03/2008 3.00,"1,29339695","5,76233064",,,"31,55813026"
04/03/2008 4.00,"1,17506695","6,07770662",,,"31,55813026"
04/03/2008 5.00,"1,29096305","6,17091582",,,"31,55813026"
04/03/2008 6.00,"1,37645102","7,40688518",,,"31,55813026"
04/03/2008 7.00,"1,13519299","10,1329169",,,"31,55813026"
04/03/2008 8.00,"1,27269399","12,54356324",,,"31,55813026"
04/03/2008 9.00,"1,20974302","10,33976107",,,"31,55813026"
04/03/2008 10.00,"1,08326995","8,11808187",,,"31,55813026"
04/03/2008 11.00,"1,17623901","6,7186743",,,"31,55813026"
