, Brindisi,,,,
,S.I.S.R.I.,,,,
Parm,SO2,NO2,PM10,CO,BENZENE



05/06/2008 0.00,"1,067341","26,348086","30,28083","0,172081",
05/06/2008 1.00,"0,900936","16,80744",,"0,208434",
05/06/2008 2.00,"0,732967","16,342799","17,582411","0,237445",
05/06/2008 3.00,"0,948435","15,231821",,"0,18783",
05/06/2008 4.00,"0,713749","10,837231","13,67521","0,125038",
05/06/2008 5.00,"0,828123","19,623812",,"0,116983",
05/06/2008 6.00,"1,531715","19,992406","24,908421","0,157488",
05/06/2008 7.00,"1,535621","23,461635",,"0,14181",
05/06/2008 8.00,"1,494215","28,194963","28,81562","0,173363",
05/06/2008 9.00,"1,565621","13,362889",,"0,060157",
05/06/2008 10.00,"1,500464","7,117531","23,44322","0,038879",
05/06/2008 11.00,"3,489364","9,662657",,"0,03491",
05/06/2008 12.00,"4,312486","11,606863","22,954821","0,019575",
05/06/2008 13.00,"1,844995","10,445269",,"0,008728",
05/06/2008 14.00,"1,541246","10,459552","18,07081",0,
05/06/2008 15.00,"1,633121","4,811211",,0,
05/06/2008 16.00,"0,673748","2,414041","13,67521",0,
05/06/2008 17.00,"1,578746","1,118767",,0,
05/06/2008 18.00,"2,651243","2,998085","17,094","0,000039",
05/06/2008 19.00,"1,49984","4,392",,"0,003707",
05/06/2008 20.00,"1,342184","7,348552","14,65201",0,
05/06/2008 21.00,"1,206247","13,98976",,0,
05/06/2008 22.00,"0,563436","18,428487","21,001221","0,000116",
05/06/2008 23.00,"0,592811","9,79504",,0,
06/06/2008 0.00,"0,139531","11,198035","24,908421",0,
06/06/2008 1.00,,"10,434883",,"0,000308",
06/06/2008 2.00,"0,625729",,"12,69841","0,028942",
06/06/2008 3.00,"0,474008","16,341497",,,
06/06/2008 4.00,"0,838325","13,025439","16,60561","0,106986",
06/06/2008 5.00,"1,472535","40,568874",,"0,226708",
06/06/2008 6.00,"1,967651","42,071799","25,39682","0,290376",
06/06/2008 7.00,"3,264339","58,177112",,"0,385368",
06/06/2008 8.00,"1,59259","21,414877","34,67643","0,247299",
06/06/2008 9.00,"1,56809","11,534186",,"0,198818",
06/06/2008 10.00,"1,80368","9,18634","23,93162","0,166747",
06/06/2008 11.00,"1,928071","7,212276",,"0,180632",
06/06/2008 12.00,"7,182674","10,89693","17,582411","0,196096",
06/06/2008 13.00,"1,781063","9,113659",,"0,256806",
06/06/2008 14.00,"1,586937","13,801569","20,51281","0,234873",
06/06/2008 15.00,"2,4426","12,3194",,"0,255268",
06/06/2008 16.00,"2,476525","5,588638","38,58363","0,226747",
06/06/2008 17.00,"2,599032","5,506871",,"0,190298",
06/06/2008 18.00,"1,90734","5,966318","29,79241","0,196963",
06/06/2008 19.00,"1,562435","2,822871",,"0,178935",
06/06/2008 20.00,"1,56809","3,981872","21,97802","0,214439",
06/06/2008 21.00,"1,00305","4,947489",,"0,174636",
06/06/2008 22.00,"0,899579","4,105169","22,954821","0,164537",
06/06/2008 23.00,"0,682647","3,59251",,"0,17791",
07/06/2008 0.00,"0,266313","5,448468","14,16361","0,184064",
07/06/2008 1.00,"0,658335","4,432234",,"0,15933",
07/06/2008 2.00,"0,989292","6,55685","7,326007","0,200396",
07/06/2008 3.00,"0,810432","6,678851",,"0,219805",
07/06/2008 4.00,"1,40525","7,678211","4,884005","0,280633",
07/06/2008 5.00,"2,659343","15,086456",,"0,282092",
07/06/2008 6.00,"2,438831","22,677695","9,27961","0,332823",
07/06/2008 7.00,"10,959649","26,995738",,"0,55523",
07/06/2008 8.00,"9,048548","23,164395","17,094","0,447971",
07/06/2008 9.00,"12,182836","18,219525",,"0,502567",
07/06/2008 10.00,"5,420459","5,661319","26,86202","0,281856",
07/06/2008 11.00,"2,412445","9,963764",,"0,274006",
07/06/2008 12.00,"1,939379","8,549084","19,0476","0,305959",
07/06/2008 13.00,"3,545162","13,468015",,"0,296649",
07/06/2008 14.00,"2,169316","7,583468","21,48962","0,288838",
07/06/2008 15.00,"1,161743","1,778083",,"0,262842",
07/06/2008 16.00,"1,571859","2,619107","16,60561","0,273138",
07/06/2008 17.00,"1,316479","5,284934",,"0,319134",
07/06/2008 18.00,"1,168717","5,897531","16,11721","0,348563",
07/06/2008 19.00,"1,372644","16,969669",,"0,53306",
07/06/2008 20.00,"1,581094","15,473229","12,21001","0,411521",
07/06/2008 21.00,"1,092386","16,092308",,"0,41377",
07/06/2008 22.00,"1,124238","21,651085","13,67521","0,422843",
07/06/2008 23.00,"1,548865","16,806138",,"0,419451",
08/06/2008 0.00,"1,246744","14,46219","9,76801","0,388129",
08/06/2008 1.00,,"13,495265",,"0,362606",
08/06/2008 2.00,"0,99735",,"5,860806","0,397872",
08/06/2008 3.00,"0,520666","16,995629",,,
08/06/2008 4.00,"1,529058","11,479674","9,27961","0,180337",
08/06/2008 5.00,"1,393371","13,660098",,"0,235525",
08/06/2008 6.00,"0,542939","10,918992","8,302809","0,198511",
08/06/2008 7.00,"0,840141","8,163616",,"0,157227",
08/06/2008 8.00,"2,872083","19,748397","9,76801","0,102514",
08/06/2008 9.00,"1,970745","5,181105",,"0,112057",
08/06/2008 10.00,"1,588948","2,796914","5,372406",0,
08/06/2008 11.00,"1,942671","2,686595",,"0,021859",
08/06/2008 12.00,"2,292651","2,572382","9,27961","0,046945",
08/06/2008 13.00,"3,101161","2,829362",,"0,193313",
08/06/2008 14.00,"1,575847","1,891","7,326007","0,22505",
08/06/2008 15.00,"4,7893","7,793721",,"0,247797",
08/06/2008 16.00,"11,558693","12,83725","8,791209","0,254715",
08/06/2008 17.00,"16,677375","14,566013",,"0,172559",
08/06/2008 18.00,"5,262802","7,966338","7,814408","0,06319",
08/06/2008 19.00,"1,839736","6,037702",,0,
08/06/2008 20.00,"1,615149","4,171361","9,27961",0,
08/06/2008 21.00,"1,01906","9,665253",,0,
08/06/2008 22.00,"0,814687","12,832061","9,27961","0,065742",
08/06/2008 23.00,"0,215978","20,797091",,"0,014867",
09/06/2008 0.00,"0,723355","28,567459","10,25641",0,
09/06/2008 1.00,"1,413584","26,057367",,0,
09/06/2008 2.00,"1,537854","30,383171","5,860806","0,000453",
09/06/2008 3.00,"1,522882","9,008531",,0,
09/06/2008 4.00,"1,245706","18,43108","6,349206","0,059543",
09/06/2008 5.00,"0,905832","32,272876",,"0,005222",
09/06/2008 6.00,"2,685677","47,01931","19,53602","0,001146",
09/06/2008 7.00,"2,766153","54,180955",,"0,016345",
09/06/2008 8.00,"1,933314","44,334003","55,67765","0,004312",
09/06/2008 9.00,"1,740544","30,719318",,0,
09/06/2008 10.00,"1,57959","15,272062","35,164822",0,
09/06/2008 11.00,"1,573975","5,396553",,0,
09/06/2008 12.00,"2,829786","5,83134","19,53602",0,
09/06/2008 13.00,"2,741824","5,836531",,0,
09/06/2008 14.00,"1,66381","3,04351","14,65201","0,024007",
09/06/2008 15.00,"1,598306","4,857935",,"0,084717",
09/06/2008 16.00,"1,785461","1,849468","10,74481","0,150593",
09/06/2008 17.00,"1,519514","1,583404",,"0,098557",
09/06/2008 18.00,"1,365298","3,085041","11,23321","0,076555",
09/06/2008 19.00,"1,372597","1,957192",,0,
09/06/2008 20.00,"1,828507","5,791106","7,814408",0,
09/06/2008 21.00,"1,615149","6,610063",,"0,017868",
09/06/2008 22.00,"2,504137","11,591289","10,25641","0,071604",
09/06/2008 23.00,"2,893419","12,399869",,0,
10/06/2008 0.00,"1,673168","6,580213","6,349206",0,
10/06/2008 1.00,,"8,725593",,0,
10/06/2008 2.00,"1,216167",,"5,372406",0,
10/06/2008 3.00,"1,22329","15,105926",,,
10/06/2008 4.00,"0,947385","10,787907","7,814408","0,086493",
10/06/2008 5.00,"0,586476","9,349871",,"0,258577",
10/06/2008 6.00,"0,761233","14,902162","14,16361","0,388443",
10/06/2008 7.00,"0,864281","12,057233",,"0,356344",
10/06/2008 8.00,"1,032389","10,159742","18,07081","0,339917",
10/06/2008 9.00,"1,131164","10,80997",,"0,553515",
10/06/2008 10.00,"1,16583","6,20253","18,55921","0,440876",
10/06/2008 11.00,"1,12689","4,929317",,"0,430348",
10/06/2008 12.00,"1,143986","4,626914","16,11721","0,456146",
10/06/2008 13.00,"1,647833","4,634701",,"0,581706",
10/06/2008 14.00,"1,119292","3,865064","23,93162","0,635534",
10/06/2008 15.00,"1,446009","3,701532",,"0,66544",
10/06/2008 16.00,"2,375347","4,98902","20,02442","0,694109",
10/06/2008 17.00,"4,817174","6,820318",,"0,746581",
10/06/2008 18.00,"4,524649","8,695745","19,53602","0,751246",
10/06/2008 19.00,"2,509263","7,60553",,"0,767674",
10/06/2008 20.00,"1,745657","8,684061","25,39682","0,685894",
10/06/2008 21.00,"1,569002","7,587361",,"0,770305",
10/06/2008 22.00,"2,12936","8,476403","22,46641","0,711812",
10/06/2008 23.00,"1,113119","7,120127",,"0,709858",
11/06/2008 0.00,"1,120242","17,496613","18,07081","0,629673",
11/06/2008 1.00,"1,056133","15,73669",,"0,580709",
11/06/2008 2.00,"0,641088","9,236956","15,14041","0,521379",
11/06/2008 3.00,"0,80872","8,27653",,"0,32616",
11/06/2008 4.00,"1,093173","11,426465","18,07081","0,243265",
11/06/2008 5.00,"0,84861","25,753664",,"0,203168",
11/06/2008 6.00,"1,115493","42,674022","25,39682","0,76907",
11/06/2008 7.00,"1,371928","39,97055",,"0,855713",
11/06/2008 8.00,"1,410868","32,962036","32,234421","0,79702",
11/06/2008 9.00,"7,474597","26,322121",,"0,685935",
11/06/2008 10.00,"12,384843","17,906741","29,79241","0,656229",
11/06/2008 11.00,"15,123939","16,388228",,"0,618548",
11/06/2008 12.00,"6,971224","12,658143","19,53602","0,581787",
11/06/2008 13.00,"4,644319","7,434211",,"0,582623",
11/06/2008 14.00,"3,5388","6,016936","27,35042","0,541992",
11/06/2008 15.00,"2,761898","5,352424",,"0,536809",
11/06/2008 16.00,"4,338496","5,142169","28,81562","0,561849",
11/06/2008 17.00,"3,18739","2,51268",,"0,546698",
11/06/2008 18.00,"3,314657","2,135","24,908421","0,549768",
11/06/2008 19.00,"2,79419","4,419255",,"0,579274",
11/06/2008 20.00,"1,6768","3,805362","25,88522","0,62748",
11/06/2008 21.00,"1,151584","12,054626",,"0,703638",
11/06/2008 22.00,"1,126415","15,243509","28,81562","0,705551",
11/06/2008 23.00,"1,136863","19,727652",,"0,604713",
12/06/2008 0.00,"1,131164","25,013873","24,42001","0,536968",
12/06/2008 1.00,,"15,919693",,"0,545979",
12/06/2008 2.00,"1,240604",,"13,67521","0,64315",
12/06/2008 3.00,"1,218249","24,040474",,,
12/06/2008 4.00,"1,09539","20,869766","11,72161","0,155863",
12/06/2008 5.00,"1,314244","20,312974",,"0,189281",
12/06/2008 6.00,"1,337913","20,432397","17,582411","0,194896",
12/06/2008 7.00,"1,323072","23,701725",,"0,237976",
12/06/2008 8.00,"1,347118","20,001489","33,699631","0,218459",
12/06/2008 9.00,"1,518068","19,888586",,"0,178324",
12/06/2008 10.00,"2,588849","11,024117","61,05006","0,151504",
12/06/2008 11.00,"2,598054","7,888467",,"0,149736",
12/06/2008 12.00,"2,870446","6,851468","76,19046","0,137499",
12/06/2008 13.00,"3,552364","16,371352",,"0,218184",
12/06/2008 14.00,"5,085271","15,579648","63,003651","0,273437",
12/06/2008 15.00,"4,841058","10,861886",,"0,217438",
12/06/2008 16.00,"5,680776","7,595146","51,282051","0,197096",
12/06/2008 17.00,"4,320696","9,139616",,"0,182723",
12/06/2008 18.00,"3,542971","6,17787","41,025631","0,158102",
12/06/2008 19.00,"2,770882","10,84372",,"0,139251",
12/06/2008 20.00,"2,487218","8,755445","29,79241","0,13827",
12/06/2008 21.00,"1,324952","13,059187",,"0,12747",
12/06/2008 22.00,"1,321007","12,288253","34,18803","0,103602",
12/06/2008 23.00,"1,33209","5,817063",,"0,098431",
13/06/2008 0.00,"1,31894","5,711935","27,35042","0,101792",
13/06/2008 1.00,"1,302032","4,103871",,"0,058665",
13/06/2008 2.00,"1,285501","2,192106","57,142841","0,075775",
13/06/2008 3.00,"1,338665","2,921509",,"0,094993",
13/06/2008 4.00,"1,212238","3,281021","34,18803","0,073513",
13/06/2008 5.00,"1,254317","10,71523",,"0,067649",
13/06/2008 6.00,"1,311801","19,349955","19,53602","0,088212",
13/06/2008 7.00,"1,319127","35,150263",,"0,156727",
13/06/2008 8.00,"1,345615","21,764008","21,48962","0,101482",
13/06/2008 9.00,"1,345428","10,136382",,"0,035921",
13/06/2008 10.00,"4,523581","8,399829","20,02442","0,044301",
13/06/2008 11.00,"1,754766","3,641828",,"0,009322",
13/06/2008 12.00,"1,330775","2,911127","30,76923","0,004921",
13/06/2008 13.00,"2,558604","10,47902",,"0,003511",
13/06/2008 14.00,"3,760884","8,857976","25,39682","0,005074",
13/06/2008 15.00,"3,888627","8,65421",,"0,007343",
13/06/2008 16.00,"2,932438","3,788488","16,60561",0,
13/06/2008 17.00,"1,677746","3,281021",,"0,000192",
13/06/2008 18.00,"1,317062","2,029873","14,65201","0,149391",
13/06/2008 19.00,"1,313117","2,049341",,"0,039015",
13/06/2008 20.00,"1,345615","3,461425","19,53602","0,00207",
13/06/2008 21.00,"1,330023","9,810615",,"0,014164",
13/06/2008 22.00,"1,337538","6,626936","22,46641","0,012683",
13/06/2008 23.00,"1,355008","4,524383",,"0,000797",
14/06/2008 0.00,"1,273291","6,001361","23,44322","0,000962",
14/06/2008 1.00,,"6,652894",,"0,004788",
14/06/2008 2.00,"0,101345",,"11,72161","0,029331",
14/06/2008 3.00,"0,103188","14,872308",,,
14/06/2008 4.00,"0,138198","11,36935","11,23321","0,089449",
14/06/2008 5.00,"0,105031","18,768529",,"0,099453",
14/06/2008 6.00,"0,123457","28,550576","11,23321","0,253773",
14/06/2008 7.00,"0,36022","14,103969",,"0,265511",
14/06/2008 8.00,"1,965692","8,006575","12,69841","0,41727",
14/06/2008 9.00,"2,494124","6,151915",,"0,306433",
14/06/2008 10.00,"4,154376","6,119467","13,18681","0,100485",
14/06/2008 11.00,"2,08512","5,366701",,"0,085856",
14/06/2008 12.00,"2,405615","3,904","15,62881","0,17057",
14/06/2008 13.00,"3,298016","4,761893",,"0,263502",
14/06/2008 14.00,"2,953223","6,790468","24,42001","0,157046",
14/06/2008 15.00,"1,783927","5,870276",,0,
14/06/2008 16.00,"0,711635","3,39653","28,327221","0,010768",
14/06/2008 17.00,"2,58557","6,115574",,"0,062697",
14/06/2008 18.00,"1,616027","7,234338","31,25762","0,057577",
14/06/2008 19.00,"1,29294","4,316722",,"0,019921",
14/06/2008 20.00,"1,275888","6,23368","27,35042","0,023712",
14/06/2008 21.00,"0,545578","9,93521",,"0,029478",
14/06/2008 22.00,"0,121614","7,724935","16,60561",0,
14/06/2008 23.00,"0,145568","7,596447",,0,
15/06/2008 0.00,"0,066335","6,112977","18,55921",0,
15/06/2008 1.00,"0,084762","6,894297",,"0,000142",
15/06/2008 2.00,"0,081076","4,288168","9,76801","0,000023",
15/06/2008 3.00,"0,110558","4,053255",,0,
15/06/2008 4.00,"0,088446","3,453638","11,72161",0,
15/06/2008 5.00,"0,066335","3,849489",,0,
15/06/2008 6.00,"0,106873","7,726231","15,14041",0,
15/06/2008 7.00,"0,088446","7,462765",,0,
15/06/2008 8.00,"0,103188","3,661296","13,18681","0,000023",
15/06/2008 9.00,"0,099502","1,894893",,"0,000583",
15/06/2008 10.00,"0,108716","2,293341","16,11721","0,000284",
15/06/2008 11.00,"0,093975","0,911106",,"0,000142",
15/06/2008 12.00,"0,108716","1,13434","16,60561","0,004805",
15/06/2008 13.00,"0,160435","1,473085",,"0,004491",
15/06/2008 14.00,"0,393513","1,661276","14,16361","0,014998",
15/06/2008 15.00,"2,095552","4,62951",,"0,031218",
15/06/2008 16.00,"1,48926","2,11553","8,302809","0,027768",
15/06/2008 17.00,"1,575708","2,659339",,"0,016204",
15/06/2008 18.00,"0,110558","1,379638","13,18681","0,006656",
15/06/2008 19.00,"0,090289","1,07853",,"0,007397",
15/06/2008 20.00,"0,334424","4,928021","7,814408","0,011729",
15/06/2008 21.00,"0,086604","0,367297",,"0,036425",
15/06/2008 22.00,"0,086604","3,867659","11,72161","0,041846",
15/06/2008 23.00,"0,011056","6,69183",,"0,023955",
16/06/2008 0.00,"0,099502","34,558423","10,74481","0,20253",
16/06/2008 1.00,,"28,075559",,"0,351493",
16/06/2008 2.00,"1,01737",,"6,349206","0,21919",
16/06/2008 3.00,"0,843834","24,935997",,,
16/06/2008 4.00,"0,243194","15,754868","7,814408","0,137513",
16/06/2008 5.00,"0,575195","20,109518",,"0,064484",
16/06/2008 6.00,"0,900867","38,170421","18,55921","0,227162",
16/06/2008 7.00,"1,037496","34,596069",,"0,223277",
16/06/2008 8.00,"1,229344","23,735472","33,699631","0,187026",
16/06/2008 9.00,"1,186219","9,687318",,"0,153991",
16/06/2008 10.00,"1,052496","7,513382","37,606831","0,266748",
16/06/2008 11.00,"1,023089","4,310235",,"0,275969",
16/06/2008 12.00,"1,299909","5,391362","71,306473","0,109702",
16/06/2008 13.00,"1,201219","3,274531",,"0,259255",
16/06/2008 14.00,"1,097498","3,709318","96,7033","0,356985",
16/06/2008 15.00,"3,15196","9,588679",,"0,356907",
16/06/2008 16.00,"2,255685","1,057766","85,47007","0,248347",
16/06/2008 17.00,"2,593194","1,00066",,"0,270985",
16/06/2008 18.00,"1,966927","1,717085","54,21244","0,20782",
16/06/2008 19.00,"1,423069","1,412085",,"0,214569",
16/06/2008 20.00,"1,03562","2,404957","42,002441","0,235479",
16/06/2008 21.00,"0,982776","2,442595",,"0,214569",
16/06/2008 22.00,"1,00187","3,875446","29,30402","0,251644",
16/06/2008 23.00,"0,971338","3,670382",,"0,318262",
17/06/2008 0.00,"0,787802","3,967595","25,39682","0,342194",
17/06/2008 1.00,"0,832553","2,241424",,"0,328188",
17/06/2008 2.00,"0,878398","1,958488","16,60561","0,40536",
17/06/2008 3.00,"0,61611","2,119425",,"0,384332",
17/06/2008 4.00,"0,740301","2,411447","14,16361","0,379269",
17/06/2008 5.00,"0,86596","3,301787",,"0,347608",
17/06/2008 6.00,"0,837866","6,356977","19,0476","0,382997",
17/06/2008 7.00,"1,014402","6,764509",,"0,341919",
17/06/2008 8.00,"0,999995","7,819678","32,234421","0,320145",
17/06/2008 9.00,"1,031871","5,927383",,"0,31171",
17/06/2008 10.00,"1,018652","4,489339","56,654442","0,314888",
17/06/2008 11.00,"1,815048","5,404338",,"0,307276",
17/06/2008 12.00,"2,769449","4,229764","71,794861","0,292877",
17/06/2008 13.00,"3,063832","3,600298",,"0,273536",
17/06/2008 14.00,"2,480691","3,975382","91,330879","0,27589",
17/06/2008 15.00,"2,610069","4,202511",,"0,294918",
17/06/2008 16.00,"2,645695","4,233659","81,562881","0,234067",
17/06/2008 17.00,"2,686946","2,306319",,"0,204485",
17/06/2008 18.00,"3,041331","3,345916","55,189251","0,173452",
17/06/2008 19.00,"2,278186","2,480233",,"0,189969",
17/06/2008 20.00,"1,005683","2,34785","48,35165","0,160857",
17/06/2008 21.00,"1,025652","4,460786",,"0,126607",
17/06/2008 22.00,"1,024277","9,38102","40,537231","0,190282",
17/06/2008 23.00,"1,009683","13,264251",,"0,176119",
18/06/2008 0.00,"0,819334","7,989701","26,37361","0,140338",
18/06/2008 1.00,,"9,970254",,"0,102612",
18/06/2008 2.00,"1,058722",,"13,67521","0,114651",
18/06/2008 3.00,"1,009997","23,723789",,,
18/06/2008 4.00,"1,070802","12,031273","18,55921","0,038342",
18/06/2008 5.00,"0,923906","4,656766",,"0,070972",
18/06/2008 6.00,"0,790968","13,5991","20,02442","0,060676",
18/06/2008 7.00,"1,071866","21,412277",,"0,116941",
18/06/2008 8.00,"1,085292","10,532227","39,072041","0,084156",
18/06/2008 9.00,"1,085823","7,48353",,"0,035209",
18/06/2008 10.00,"1,64859","6,059764","58,608051","0,081768",
18/06/2008 11.00,"2,136783","5,252488",,"0,105481",
18/06/2008 12.00,"2,720736","5,482212","62,515251","0,084258",
18/06/2008 13.00,"2,273852","6,735957",,"0,086589",
18/06/2008 14.00,"2,508561","7,521169","62,515251","0,092083",
18/06/2008 15.00,"2,563013","4,15968",,"0,090914",
18/06/2008 16.00,"2,745146","3,462724","55,189251","0,027022",
18/06/2008 17.00,"2,542891","1,804043",,"0,081893",
18/06/2008 18.00,"2,67004","2,363425","43,956032","0,056439",
18/06/2008 19.00,"1,795049","6,867041",,"0,169898",
18/06/2008 20.00,"1,204117","11,059161","45,909641","0,166302",
18/06/2008 21.00,"1,21485","9,86253",,"0,210566",
18/06/2008 22.00,"1,111579","9,281085","45,421242","0,182467",
18/06/2008 23.00,"1,1046","7,539339",,"0,18132",
19/06/2008 0.00,"1,086356","4,138914","40,04884","0,165276",
19/06/2008 1.00,"1,07509","1,732658",,"0,097375",
19/06/2008 2.00,"1,098154","1,962383","22,954821","0,11461",
19/06/2008 3.00,"1,098435","2,559403",,"0,086353",
19/06/2008 4.00,"0,964996","2,170042","17,094","0,089234",
19/06/2008 5.00,"0,997823","2,703467",,"0,070498",
19/06/2008 6.00,"1,09709","7,741809","21,001221","0,061273",
19/06/2008 7.00,"1,081255","8,589318",,"0,107693",
19/06/2008 8.00,"1,085823",,"21,001221",,
19/06/2008 9.00,"0,992723",,,,
19/06/2008 10.00,"1,046112","14,769775","23,93162","0,101987",
19/06/2008 11.00,"0,561516","10,049423",,"0,14326",
19/06/2008 12.00,"0,817787","5,852106","32,234421","0,132598",
19/06/2008 13.00,"1,118808","5,252488",,"0,141653",
19/06/2008 14.00,"1,179425","6,768403","29,30402","0,144867",
19/06/2008 15.00,"2,443374","7,499105",,"0,137851",
19/06/2008 16.00,"2,440965","5,647042","30,76923","0,139576",
19/06/2008 17.00,"1,896443","5,45885",,"0,126327",
19/06/2008 18.00,"2,271975","6,54517","28,327221","0,119782",
19/06/2008 19.00,"2,0429","11,617248",,"0,109356",
19/06/2008 20.00,"1,07509","5,242105","18,55921","0,088895",
19/06/2008 21.00,"1,100314","4,65936",,"0,060076",
19/06/2008 22.00,"1,096526","7,060425","20,02442","0,067884",
19/06/2008 23.00,"1,091457","3,083744",,"0,050309",
20/06/2008 0.00,"1,099499","6,253148","13,67521","0,026841",
20/06/2008 1.00,,"3,20185",,"0,025848",
20/06/2008 2.00,"0,53257",,"8,791209","0,031476",
20/06/2008 3.00,"0,522521","15,253884",,,
20/06/2008 4.00,"0,567112","8,560765","6,349206","0,115783",
20/06/2008 5.00,"0,666341","7,273274",,"0,134719",
20/06/2008 6.00,"0,72098","7,278468","12,69841","0,107256",
20/06/2008 7.00,"0,560203","9,698998",,"0,14737",
20/06/2008 8.00,"0,734797","12,621798","19,0476","0,164735",
20/06/2008 9.00,"1,370993","13,817142",,"0,137981",
20/06/2008 10.00,"0,422037","5,830042","25,39682","0,154363",
20/06/2008 11.00,"0,450927","6,083125",,"0,157034",
20/06/2008 12.00,"0,690834","6,842382","24,42001","0,174204",
20/06/2008 13.00,"2,483239","8,925466",,"0,160217",
20/06/2008 14.00,"5,428084","10,485509","32,722832","0,140494",
20/06/2008 15.00,"5,181267","8,802169",,"0,157467",
20/06/2008 16.00,"2,264684","7,519871","30,28083","0,136094",
20/06/2008 17.00,"2,571791","8,94234",,"0,142498",
20/06/2008 18.00,"1,989606","5,388765","27,83882","0,138177",
20/06/2008 19.00,"2,017867","6,267425",,"0,138216",
20/06/2008 20.00,"2,043617","7,987104","26,86202","0,12525",
20/06/2008 21.00,"1,084611","5,915701",,"0,128158",
20/06/2008 22.00,"0,583441","8,088339","24,42001","0,110832",
20/06/2008 23.00,"1,275532","6,581509",,"0,092691",
21/06/2008 0.00,"0,57402","4,420552","16,60561","0,074254",
21/06/2008 1.00,"0,575905","4,086999",,"0,046714",
21/06/2008 2.00,"0,594117","5,162935","7,326007","0,086669",
21/06/2008 3.00,"0,601026","4,842361",,"0,070241",
21/06/2008 4.00,"0,594117","3,322553","10,25641","0,068037",
21/06/2008 5.00,"0,547015","3,691148",,"0,084111",
21/06/2008 6.00,"0,5646","8,107807","13,18681","0,140848",
21/06/2008 7.00,"0,767455","10,656825",,"0,14293",
21/06/2008 8.00,"3,436593","11,660083","23,44322","0,143127",
21/06/2008 9.00,"3,636308","7,831361",,"0,177111",
21/06/2008 10.00,"2,747014","6,140233","24,42001","0,173654",
21/06/2008 11.00,"2,349468","6,067552",,"0,155345",
21/06/2008 12.00,"2,946728","5,929978","28,81562","0,165364",
21/06/2008 13.00,"4,020664","5,534127",,"0,129062",
21/06/2008 14.00,"5,087062","5,548404","32,234421","0,144501",
21/06/2008 15.00,"7,338559","8,275233",,"0,154599",
21/06/2008 16.00,"10,245715","8,913786","29,79241","0,118336",
21/06/2008 17.00,"8,282492","6,144126",,"0,095565",
21/06/2008 18.00,"6,253319","11,73276","24,42001","0,112779",
21/06/2008 19.00,"3,662685","12,445286",,"0,139945",
21/06/2008 20.00,"1,42626","9,782061","32,722832","0,138765",
21/06/2008 21.00,"0,694603","11,701614",,"0,104063",
21/06/2008 22.00,"0,595373","7,113638","28,327221","0,052282",
21/06/2008 23.00,"0,570252","3,100618",,"0,019369",
22/06/2008 0.00,"0,569624","4,689212","21,97802","0,016906",
22/06/2008 1.00,,"8,308976",,"0,000572",
22/06/2008 2.00,"2,625608",,"10,74481","0,000404",
22/06/2008 3.00,"2,199373","18,48559",,,
22/06/2008 4.00,"3,209076","11,653592","16,60561","0,200177",
22/06/2008 5.00,"3,254542","8,203851",,"0,216791",
22/06/2008 6.00,"3,260225","7,262892","20,02442","0,225119",
22/06/2008 7.00,"3,036689","5,867679",,"0,256357",
22/06/2008 8.00,"3,216654","5,45885","21,97802","0,507095",
22/06/2008 9.00,"3,101097","7,101955",,"0,316362",
22/06/2008 10.00,"3,262119","8,694447","25,39682","0,375729",
22/06/2008 11.00,"4,184681","10,275246",,"0,415933",
22/06/2008 12.00,"5,887726","6,580213","26,37361","0,355848",
22/06/2008 13.00,"7,734743","5,950744",,"0,404537",
22/06/2008 14.00,"4,760572","2,176531","22,46641","0,395333",
22/06/2008 15.00,"4,559767","3,251169",,"0,424658",
22/06/2008 16.00,"3,324634","3,439361","25,39682","0,451952",
22/06/2008 17.00,"6,113157","6,297275",,"0,469842",
22/06/2008 18.00,"7,39565","11,244754","20,51281","0,504546",
22/06/2008 19.00,"12,544563","19,936595",,"0,509128",
22/06/2008 20.00,"5,722915","11,937824","23,93162","0,520802",
22/06/2008 21.00,"2,936286","15,505677",,"0,537975",
22/06/2008 22.00,"1,919006","10,978702","27,35042","0,50853",
22/06/2008 23.00,"2,551728","5,451062",,"0,521002",
23/06/2008 0.00,"1,67842","10,288225","22,954821","0,544669",
23/06/2008 1.00,"1,57044","27,442189",,"0,596785",
23/06/2008 2.00,"1,615905","16,438844","12,21001","0,535345",
23/06/2008 3.00,"1,869752","17,026784",,"0,489046",
23/06/2008 4.00,"1,66137","15,044935","12,21001","0,487891",
23/06/2008 5.00,"1,864068","49,239965",,"0,548294",
23/06/2008 6.00,"2,170958","54,672853","21,48962","0,570846",
23/06/2008 7.00,"3,042372","37,503306",,"0,545067",
23/06/2008 8.00,"3,385253","14,848953","45,909641","0,508889",
23/06/2008 9.00,"4,699951","14,411564",,"0,528811",
23/06/2008 10.00,"3,411504","13,38495","35,164822","0,534588",
23/06/2008 11.00,"8,234818","13,697734",,"0,495939",
23/06/2008 12.00,"7,320075","17,612123","32,234421","0,528332",
23/06/2008 13.00,"5,197981","7,558807",,"0,534508",
23/06/2008 14.00,"7,879327","8,107807","37,118431","0,517057",
23/06/2008 15.00,"5,793623","8,625659",,"0,558813",
23/06/2008 16.00,"11,152482","8,791785","30,76923","0,531998",
23/06/2008 17.00,"10,168048","5,622383",,"0,513989",
