,Provincia di TARANTO,,,,
14/04/2008 23.00,"0,028897","38,186788","3,5781","32,723229",
15/04/2008 0.00,"0,046958","52,581931","3,656768","47,007607","21,001221"
15/04/2008 1.00,"25,935591","2,030128","22,838647",,
15/04/2008 2.00,"0,355795","11,72161",,,
15/04/2008 3.00,"0,077661","37,546116","2,404856","33,882246",
15/04/2008 4.00,"0,032509","27,089903","2,984288","22,529746","11,23321"
15/04/2008 5.00,"0,173382","30,993787","3,534961","25,59143",
15/04/2008 6.00,"0,077661","54,734919","8,887733","41,136028","10,74481"
15/04/2008 7.00,"0,214923","84,864924","12,073337","66,399133",
15/04/2008 8.00,"0,263686","75,218041","16,169113","50,461255","19,0476"
15/04/2008 9.00,"0,42262","37,43197","8,149273","24,954162",
15/04/2008 10.00,"0,191443","12,370544","2,775354","8,120786","14,65201"
15/04/2008 11.00,"0,122813","10,488633","2,689074","6,369956",
15/04/2008 12.00,"0,126424","9,34989","2,530047","5,474425","12,69841"
15/04/2008 13.00,"0,079467","13,18245","2,629862","9,156488",
15/04/2008 14.00,"0,108364","12,9036","2,862481","8,520532","10,74481"
15/04/2008 15.00,"0,173382","12,453549","2,717834","8,292105",
15/04/2008 16.00,"0,032509","13,4613","3,025737","8,828126","17,582411"
15/04/2008 17.00,"0,119201","10,619629","2,45984","6,852767",
15/04/2008 18.00,"0,079467","11,187702","2,388784","7,530253","21,001221"
15/04/2008 19.00,"0,223953","12,095585","1,888019","9,207106",
15/04/2008 20.00,"0,111976","12,471708","1,937926","9,506913","14,16361"
15/04/2008 21.00,"0,256462","12,723322","2,127404","9,467977",
15/04/2008 22.00,,,,,
15/04/2008 23.00,,,,,
16/04/2008 0.00,,,,,
16/04/2008 1.00,,,,,
16/04/2008 2.00,,,,,
16/04/2008 3.00,,,,,
16/04/2008 4.00,,,,,
16/04/2008 5.00,,,,,
16/04/2008 6.00,,,,,
16/04/2008 7.00,,,,,
16/04/2008 8.00,,,,,
16/04/2008 9.00,,,,,
16/04/2008 10.00,,,,,
16/04/2008 11.00,,,,,
16/04/2008 12.00,,,,,
16/04/2008 13.00,,,,,
16/04/2008 14.00,,,,,
16/04/2008 15.00,,,,,
16/04/2008 16.00,,,,,
16/04/2008 17.00,,,,,
16/04/2008 18.00,,,,,
16/04/2008 19.00,,,,,
16/04/2008 20.00,,,,,
16/04/2008 21.00,,,,,
16/04/2008 22.00,,,,,
16/04/2008 23.00,,,,,
17/04/2008 0.00,,,,,
17/04/2008 1.00,,,,,
17/04/2008 2.00,,,,,
17/04/2008 3.00,,,,,
17/04/2008 4.00,,,,,
17/04/2008 5.00,,,,,
17/04/2008 6.00,,,,,
17/04/2008 7.00,,,,,
17/04/2008 8.00,,,,,
17/04/2008 9.00,"17,031871","5,989725","8,158424",,
17/04/2008 10.00,"12,760934","3,493512","7,409552",,
17/04/2008 11.00,"17,46506","4,919677","9,928721",,
17/04/2008 12.00,"9,679322","3,144161","4,874807",,
17/04/2008 13.00,"10,879024","3,9689","4,799531",,
17/04/2008 14.00,"8,09831","2,843872","3,740466",,
17/04/2008 15.00,,,,,
17/04/2008 16.00,,,,,
17/04/2008 17.00,"0,180607","4,835121","1,729838","2,188211",
17/04/2008 18.00,"0,198668","5,849355","1,012527","4,299851",
17/04/2008 19.00,"0,025285","3,456437","1,024369","1,888404",
17/04/2008 20.00,"0,350377","1,341071","1,0692","0,179107",
17/04/2008 21.00,"0,05057","0,273661","0,906791","0,001298",
17/04/2008 22.00,"0,104752","0,25291","0,984612",0,
17/04/2008 23.00,0,"0,783373","1,031981","0,044127",
18/04/2008 0.00,"0,778416","2,526507","1,441391","0,751468",
18/04/2008 1.00,"0,24382","1,121883","1,07343","0,286829",
18/04/2008 2.00,"0,209504","0,049286","0,917787",0,"14,16361"
18/04/2008 3.00,"1,323848","0,621251","0,912712","0,072681",
18/04/2008 4.00,"0,09211","0,605687","0,902561","0,050616","24,42001"
18/04/2008 5.00,"0,209504","0,605687","0,924554","0,007788",
18/04/2008 6.00,"0,337735","1,664019","1,444774","0,266064","17,094"
18/04/2008 7.00,"0,126424","7,024414","2,442075","3,380957",
18/04/2008 8.00,"4,57832","1,992064","1,657383","21,97802",
18/04/2008 9.00,"0,214923","9,810317","5,177672","2,428318",
18/04/2008 10.00,"0,055988","6,212508","2,45138","3,090234","29,30402"
18/04/2008 11.00,"0,931931","4,99854","2,516513","1,508128",
18/04/2008 12.00,"0,574919","5,030965","2,847254","1,143426","11,72161"
18/04/2008 13.00,"0,189637","10,221458","4,390152","3,941638",
18/04/2008 14.00,"0,057794","3,590027","2,124021","0,920192","19,53602"
18/04/2008 15.00,"0,05057","0,898802","1,215539","0,040234",
18/04/2008 16.00,0,"1,863753","1,387254","0,35951","20,51281"
18/04/2008 17.00,"0,001806","2,429234","1,517522","0,446469",
18/04/2008 18.00,"0,40456","5,622385","1,634253","3,222617","33,699631"
18/04/2008 19.00,"0,682694","7,521156","1,300974","5,530232",
18/04/2008 20.00,"0,084885","5,523816","1,25445","3,602892","31,746031"
18/04/2008 21.00,"0,231176","7,112609","1,384716","4,998106",
18/04/2008 22.00,"0,196862","6,178787","1,506524","4,225872","43,956032"
18/04/2008 23.00,0,"2,569307","1,31197","1,431553",
19/04/2008 0.00,"0,144485","3,3436","1,732376","1,351084","43,956032"
19/04/2008 1.00,0,"0,259395","1,017602","0,001298",
19/04/2008 2.00,"0,032509","44,444431",,,
19/04/2008 3.00,0,"19,363817","1,153789","17,606927",
19/04/2008 4.00,0,"11,501571","0,997301","9,979337","51,770451"
19/04/2008 5.00,"0,023478","7,444634","1,341576","5,391362",
19/04/2008 6.00,"0,065019","5,124347","1,253604","3,204445","64,468849"
19/04/2008 7.00,"0,119201","10,851787","2,212839","7,464062",
19/04/2008 8.00,"0,104752","7,894684","2,515667","4,040276","70,818062"
19/04/2008 9.00,"0,039733","19,426072","4,835088","12,020887",
19/04/2008 10.00,"0,104752","9,244835","2,952991","4,738532","86,93528"
19/04/2008 11.00,"0,054182","5,539379","2,108795","2,550319",
19/04/2008 12.00,"0,10114","6,139877","2,608715","2,231042","77,167259"
19/04/2008 13.00,"0,079467","3,178885","1,842341","0,57885",
19/04/2008 14.00,"0,514729","6,944001","2,757591","2,777446","85,47007"
19/04/2008 15.00,"0,041539","2,868908","1,820348","0,632063",
19/04/2008 16.00,0,"2,540773","1,805968","0,498382","86,93528"
19/04/2008 17.00,"0,142679","1,919522","1,640174","0,285532",
19/04/2008 18.00,"0,164352","1,016828","1,650325","0,016871","86,446869"
19/04/2008 19.00,"0,298001","1,20878","1,377103","0,153149",
19/04/2008 20.00,"0,158934","0,344996","1,581808","0,001298","88,88887"
19/04/2008 21.00,"0,451517","1,160792","1,334809","0,073979",
19/04/2008 22.00,"0,052375","3,079018","1,389791","1,234276","87,423691"
19/04/2008 23.00,"0,122813","8,661197","1,884636","5,793702",
20/04/2008 0.00,"0,15171","12,606594","2,573188","8,66719","72,77166"
20/04/2008 1.00,"0,09211","3,863687","0,93386","2,434808",
20/04/2008 2.00,"0,010836","5,776726","1,312817","3,772915","63,003651"
20/04/2008 3.00,"0,366632","4,189228","0,958389","2,721638",
20/04/2008 4.00,"0,036122","2,440907","0,985458","1,034403","58,119652"
20/04/2008 5.00,"0,135455","4,418793","1,403326","2,349148",
20/04/2008 6.00,"4,980383","1,735759","2,350446","52,74725",
20/04/2008 7.00,"0,048764","15,236858","4,441752","8,433571",
20/04/2008 8.00,"0,388305","22,182143","6,055702","12,90604","52,25885"
20/04/2008 9.00,"0,027091","12,083912","4,010348","6,115574",
20/04/2008 10.00,"0,335928","1,888394","1,862643","0,033745","58,608051"
20/04/2008 11.00,"0,373856","2,155571","1,701078","0,150553",
20/04/2008 12.00,"0,265492","11,832298","2,952991","7,380998","72,77166"
20/04/2008 13.00,"0,048764","4,453811","1,856721","1,617149",
20/04/2008 14.00,"0,187831","1,945462","1,707","0,071383","75,213661"
20/04/2008 15.00,"0,032509","3,571868","1,481148","1,478276",
20/04/2008 16.00,"0,162546","0,638111","1,591113","0,048022","84,004883"
20/04/2008 17.00,"0,072243","2,303426","1,838112","0,53083",
20/04/2008 18.00,"0,007225","8,954313","2,115563","5,945553","83,516472"
20/04/2008 19.00,"0,06863","3,522583","1,27306","1,586",
20/04/2008 20.00,"0,0596","9,68451","1,288286","7,714553",
20/04/2008 21.00,"0,102946","10,963327","1,409247","8,808658",
20/04/2008 22.00,0,"26,932966","2,603639","22,956752","75,702072"
20/04/2008 23.00,"0,189637","30,508732","2,567266","26,590795",
21/04/2008 0.00,"0,084885","22,442845","3,366629","17,29284","69,352852"
21/04/2008 1.00,"0,305225","13,916537","1,230765","12,037762",
21/04/2008 2.00,"0,119201","56,654442",,,
21/04/2008 3.00,"0,288971","27,774705","1,784821","25,055402",
21/04/2008 4.00,"0,108364","20,149784","2,446305","16,410291","50,793652"
21/04/2008 5.00,"0,12823","23,499876","5,195436","15,544605",
21/04/2008 6.00,"0,308837","13,540415","2,301658","10,018276","60,073261"
21/04/2008 7.00,"0,063213","14,139616","4,161763","7,763871",
21/04/2008 8.00,"0,110171","9,969845","3,296421","4,920234","44,932831"
21/04/2008 9.00,"0,072243","7,103529","2,647625","3,109702",
21/04/2008 10.00,"0,090303","7,68587","2,814266","3,416","43,46764"
21/04/2008 11.00,"0,016255","5,986835","2,318576","2,44649",
21/04/2008 12.00,"0,287165","8,323984","3,597556","2,877382","42,002441"
21/04/2008 13.00,"0,453323","3,769009","2,371866","0,896829",
21/04/2008 14.00,"0,052375","6,654777","3,392851","1,910468","40,04884"
21/04/2008 15.00,0,"2,497972","2,299967","0,430894",
21/04/2008 16.00,"0,469577","2,009013","2,074114","0,057108","43,956032"
21/04/2008 17.00,0,"2,154275","1,890557","0,232319",
21/04/2008 18.00,"0,05057","3,033623","1,893094","0,591831","57,631241"
21/04/2008 19.00,"0,041539","6,670341","1,747603","3,993552",
21/04/2008 20.00,"0,045152","9,161827","1,904937","6,24536","60,073261"
21/04/2008 21.00,"0,061406","17,068187","1,682469","14,498524",
21/04/2008 22.00,"0,108364","5,679452","1,229919","4,083105","41,025631"
21/04/2008 23.00,"0,316062","14,388637","0,976153","12,900843",
22/04/2008 0.00,"0,361214","20,402702","1,47861","18,148139","26,37361"
22/04/2008 1.00,"0,155322","25,071807","1,285748","23,116386",
22/04/2008 2.00,"0,122813","22,745036","1,575886","20,342838","19,53602"
22/04/2008 3.00,"0,205892","7,69106","1,344114","5,634064",
22/04/2008 4.00,"0,001806","7,215069","1,257834","5,326469","18,55921"
22/04/2008 5.00,"0,290777","5,54327","1,840649","3,286212",
22/04/2008 6.00,"0,014449","3,7301","2,150244","1,746937","16,11721"
22/04/2008 7.00,"0,310644","80,295683","20,778349","48,470308",
22/04/2008 8.00,0,"18,710155","4,738657","12,107846","19,0476"
22/04/2008 9.00,"0,034316","1,724976","2,107104","0,024659",
22/04/2008 10.00,"0,119201","5,54327","2,497904","2,244021","14,65201"
22/04/2008 11.00,"0,760355","24,453161","5,026259","16,838584",
22/04/2008 12.00,"0,070436","4,360429","2,298273","1,639213","19,53602"
22/04/2008 13.00,"0,133649","1,386466","1,934542","0,057108",
22/04/2008 14.00,"0,014449","2,40978","2,478447","0,26217","21,97802"
22/04/2008 15.00,"0,113782","3,123114","2,420928","0,794298",
22/04/2008 16.00,"0,287165","0,046691","1,523442",0,"23,93162"
22/04/2008 17.00,"0,012642","1,610843","1,475227","0,700851",
22/04/2008 18.00,"0,065019","2,171135","1,537822","0,704744","19,53602"
22/04/2008 19.00,"0,063213","1,404624","1,055667","0,194682",
22/04/2008 20.00,"0,021673","0,769106","1,137718","0,038936","20,02442"
22/04/2008 21.00,"0,090303","0,876755","0,966004","0,232319",
22/04/2008 22.00,"0,021673","1,177652","1,160557","0,729405","18,55921"
22/04/2008 23.00,"0,019867","2,45258","1,160557","1,783276",
23/04/2008 0.00,"0,182413","0,329432","1,0692","0,002596","13,67521"
23/04/2008 1.00,0,"1,137718",0,,
23/04/2008 2.00,"8,302809",,,,
23/04/2008 3.00,"21,44935","1,276443","19,505707",,
23/04/2008 4.00,"9,687103","1,495527","7,39917","9,27961",
23/04/2008 5.00,"6,120423","1,849108","3,28751",,
23/04/2008 6.00,"28,80969","4,484892","21,948307","10,74481",
23/04/2008 7.00,"20,324884","4,088171","14,066334",,
23/04/2008 8.00,"11,741511","2,457301","7,979319","8,791209",
23/04/2008 9.00,"7,100937","2,310963","3,560064",,
23/04/2008 10.00,"3,718427","1,923546","0,976","13,18681",
23/04/2008 11.00,"6,689795","2,426004","3,057787",,
23/04/2008 12.00,"1,452611","1,545434","0,040234","13,67521",
23/04/2008 13.00,"3,03103","2,250904","0,516554",,
23/04/2008 14.00,"5,357802","2,960604","1,492553","17,094",
23/04/2008 15.00,"16,042278","4,031496","9,867721",,
23/04/2008 16.00,"11,355014","3,565412","5,92868","19,53602",
23/04/2008 17.00,"2,998605","1,970916","0,268659",,
23/04/2008 18.00,"3,487564","2,088494","1,417276","18,07081",
23/04/2008 19.00,"3,219091","0,976153","2,057128",,
23/04/2008 20.00,"9,352485","0,93555","7,923509","16,11721",
23/04/2008 21.00,"46,823368","4,813942","39,469567",,
23/04/2008 22.00,"22,620527","1,391484","20,501171","18,07081",
23/04/2008 23.00,"20,254848","1,828808","17,462863",,
24/04/2008 0.00,"25,598372","2,744903","21,404496","17,094",
24/04/2008 1.00,"21,748961","1,422781","19,580983",,
24/04/2008 2.00,"17,87231","1,520905","15,551095","9,76801",
24/04/2008 3.00,"11,680553","1,265446","9,74702",,
24/04/2008 4.00,"19,506491","1,712922","16,891805","12,69841",
24/04/2008 5.00,"14,925584","2,566419","10,998158",,
24/04/2008 6.00,"94,475513","36,322366","38,810253","17,094",
24/04/2008 7.00,"98,65826","41,710666","34,728439",,
24/04/2008 8.00,"59,751585","17,987775","32,193699","22,46641",
24/04/2008 9.00,"36,394404","9,300525","22,149467",,
24/04/2008 10.00,"28,096361","6,82969","17,636782","22,954821",
24/04/2008 11.00,"19,481845","4,762342","12,188315",,
24/04/2008 12.00,"12,474303","3,452064","7,186319","18,55921",
24/04/2008 13.00,"14,423656","3,622933","8,874849",,
24/04/2008 14.00,"7,915437","3,046885","3,317362","16,60561",
24/04/2008 15.00,"7,088937","3,357371",,,
24/04/2008 16.00,"12,21001",,,,
24/04/2008 17.00,"32,02229","3,081565","27,316303",,
24/04/2008 18.00,"26,0575","2,285585","22,568675","15,62881",
24/04/2008 19.00,"27,54385","2,44715","23,808146",,
24/04/2008 20.00,"39,146573","2,654393","35,100936","17,582411",
24/04/2008 21.00,"42,749566","2,321959","39,216494",,
24/04/2008 22.00,"15,328943","2,305888","11,80155","16,60561",
24/04/2008 23.00,"22,027807","1,999677","18,974886",,
25/04/2008 0.00,"17,876201","1,86941","15,020268","20,02442",
25/04/2008 1.00,"19,034401","1,876176","16,168882",,
25/04/2008 2.00,"0,254656","19,0476",,,
25/04/2008 3.00,"0,046958","39,525302","1,967533","36,533787",
25/04/2008 4.00,"0,22034","25,006951","1,889711","22,124804","15,14041"
25/04/2008 5.00,"2,275646","29,337555","1,980221","26,319539",
25/04/2008 6.00,"0,075855","22,669818","2,032666","19,5667","18,55921"
25/04/2008 7.00,"0,196862","21,15236","2,678077","17,057932",
25/04/2008 8.00,"0,111976","14,1474","2,412469","10,455655","16,11721"
25/04/2008 9.00,"0,086691","17,219932","3,842864","11,335611",
25/04/2008 10.00,"0,122813","13,231734","2,607023","9,24085","18,55921"
25/04/2008 11.00,"12,767417","2,61379","8,76583",,
25/04/2008 12.00,"0,063213","11,213642","2,549503","7,309616","20,02442"
25/04/2008 13.00,"0,133649","9,733795","2,174774","6,403701",
25/04/2008 14.00,"0,339541","8,902434","2,067348","5,736594","15,62881"
25/04/2008 15.00,"0,935543","8,53539","2,163778","5,221339",
25/04/2008 16.00,"1,775366","12,443173","2,871785","8,045508","13,18681"
25/04/2008 17.00,"0,948186","11,14231","2,59518","7,168147",
25/04/2008 18.00,"1,011398","9,335623","2,045354","6,203828","17,582411"
25/04/2008 19.00,"0,469577","10,440646","1,896477","7,538041",
25/04/2008 20.00,"0,292583","12,448363","2,036049","9,333","20,02442"
25/04/2008 21.00,"0,31245","11,808953","1,878714","8,934552",
25/04/2008 22.00,"0,335928","11,195485","1,951461","8,209042","12,69841"
25/04/2008 23.00,"4,349012","27,986115","2,008135","24,924316",
26/04/2008 0.00,"7,262202","35,249173","1,986988","32,224865","19,0476"
26/04/2008 1.00,"5,143683","18,401475","1,838958","15,592627",
26/04/2008 2.00,"7,7679","19,472763","1,833883","16,672459","10,74481"
26/04/2008 3.00,"12,335446","25,508889","1,980221","22,488216",
26/04/2008 4.00,"15,353384","27,425824","1,860105","24,590767","12,21001"
26/04/2008 5.00,"10,137462","20,040838","2,206918","16,668565",
26/04/2008 6.00,"6,72941","19,813864","2,310117","16,283102","24,908421"
26/04/2008 7.00,"15,425622","35,23231","3,046885","30,581751",
26/04/2008 8.00,"5,49406","19,749028","2,565574","15,826242","30,28083"
26/04/2008 9.00,"4,011278","16,601275","3,108634","11,843082",
26/04/2008 10.00,"3,297881","22,400035","4,394382","15,673097","29,30402"
26/04/2008 11.00,"1,992093","19,575227","4,394382","12,846332",
26/04/2008 12.00,"1,780783","27,289632","4,515343","20,380466","22,46641"
26/04/2008 13.00,"3,045031","17,773741","3,751507","12,029971",
26/04/2008 14.00,"3,673543","17,234198","3,680453","11,599081","21,48962"
26/04/2008 15.00,"3,395409","11,714275","2,958911","7,182424",
26/04/2008 16.00,"4,146733","10,012645","2,65101","5,952042","16,11721"
26/04/2008 17.00,"4,14312","10,849192","2,591797","6,88002",
26/04/2008 18.00,"3,160619","15,038421","3,073952","10,332352","19,0476"
26/04/2008 19.00,"2,340664","20,405303","3,030812","15,76914",
26/04/2008 20.00,"2,149221","22,833237","2,964833","18,299996","24,42001"
26/04/2008 21.00,"1,491813","24,677533","2,771971","20,441478",
26/04/2008 22.00,"1,52974","12,583248","2,073268","9,410872","21,001221"
26/04/2008 23.00,"2,00293","11,325183","1,888019","8,436168",
27/04/2008 0.00,"3,191322","9,96725","1,951461","6,979956","18,55921"
27/04/2008 1.00,"9,421223","1,838958","6,606168",,
27/04/2008 2.00,"2,174507","11,72161",,,
27/04/2008 3.00,"3,772877","34,194723","2,086802","31,01654",
27/04/2008 4.00,"3,579627","20,716576","1,888865","17,832761","12,69841"
27/04/2008 5.00,"3,951677","27,848623","2,452226","24,105368",
27/04/2008 6.00,"1,934299","20,869612","2,414161","17,179931","14,65201"
27/04/2008 7.00,"3,334002","17,557145","3,292191","12,517975",
27/04/2008 8.00,"2,815661","16,865859","3,238055","11,909273","18,55921"
27/04/2008 9.00,"3,227444","15,020262","3,597556","9,518593",
27/04/2008 10.00,"2,662145","10,03599","2,590105","6,06885","20,02442"
27/04/2008 11.00,"3,581434","10,073601","2,662006","5,996169",
27/04/2008 12.00,"4,007665","9,02824","2,653547","4,963064","21,97802"
27/04/2008 13.00,"3,949871","8,047728","2,421774","4,337488",
27/04/2008 14.00,"2,911382","8,716966","2,39386","5,05002","15,62881"
27/04/2008 15.00,"2,683817","6,89731","1,979374","3,865064",
27/04/2008 16.00,"4,484467","6,770208","2,066502","3,604191","16,11721"
27/04/2008 17.00,"4,565741","7,447228","2,114718","4,207702",
27/04/2008 18.00,"5,783031","8,301935","2,08934","5,101935","19,53602"
27/04/2008 19.00,"5,448908","9,207223","2,030128","6,098702",
27/04/2008 20.00,"3,646452","11,016502","1,992064","7,967638","21,97802"
27/04/2008 21.00,"4,228005","9,515903","2,062272","6,358276",
27/04/2008 22.00,"4,110611","9,400472","1,894787","6,499742","21,001221"
27/04/2008 23.00,"4,188272","11,469147","1,839804","8,65421",
28/04/2008 0.00,"26,843592","44,014105","2,058888","40,885555","25,39682"
28/04/2008 1.00,"25,425823","32,570919","1,880406","29,708272",
28/04/2008 2.00,"29,180637","41,791079","1,936234","38,849202","27,83882"
28/04/2008 3.00,"26,626859","33,065056","1,927776","30,130098",
28/04/2008 4.00,"8,674547","13,331603","1,844879","10,510167","27,35042"
28/04/2008 5.00,"12,552169","28,127489","1,842341","25,320176",
28/04/2008 6.00,"10,65038","42,824783","2,758436","38,622054","25,88522"
28/04/2008 7.00,"7,386819","30,048303","3,62124","24,512891",
28/04/2008 8.00,"6,341105","26,836985","4,31656","20,232515","25,88522"
28/04/2008 9.00,"6,776368","17,798383","3,315875","12,723038",
28/04/2008 10.00,"5,69634","15,135694","3,257509","10,148062","28,327221"
28/04/2008 11.00,"6,447664","13,727179","3,019816","9,103275",
28/04/2008 12.00,"6,810684","14,336757","3,381008","9,159084","17,582411"
28/04/2008 13.00,"6,763726","11,672772","2,909851","7,216169",
28/04/2008 14.00,"6,584925","10,718197","2,858251","6,340104","19,53602"
28/04/2008 15.00,"6,44044","11,266819","2,755899","7,046148",
28/04/2008 16.00,"5,739685","11,894554","3,024045","7,262892","13,67521"
28/04/2008 17.00,"6,34833","13,995652","2,748286","9,788551",
28/04/2008 18.00,"7,278455","18,439089","3,011357","13,831413","20,02442"
28/04/2008 19.00,"7,101461","26,402501","2,946223","21,900276",
28/04/2008 20.00,"7,442808","16,370415","2,301658","12,850226","17,582411"
28/04/2008 21.00,"7,686627","13,651955","1,852492","10,819054",
28/04/2008 22.00,"7,35431","24,550424","3,041808","19,900267","23,44322"
28/04/2008 23.00,"6,185784","46,930994","4,0721","40,715543",
29/04/2008 0.00,"5,288168","22,741136","2,05043","19,610829","21,48962"
29/04/2008 1.00,"18,116142","1,841496","15,303208",,
29/04/2008 2.00,"7,636057","15,14041",,,
29/04/2008 3.00,"7,35431","36,368457","2,130789","33,124292",
29/04/2008 4.00,"6,503652","20,720458","1,920163","17,788625","16,11721"
29/04/2008 5.00,"7,208019","26,514047","3,738819","20,795791",
29/04/2008 6.00,"7,076176","41,094633","10,367185","25,216335","23,44322"
29/04/2008 7.00,"9,830431","79,950698","22,478585","45,516363",
29/04/2008 8.00,"9,620926","73,35558","18,760067","44,622122","38,58363"
29/04/2008 9.00,"11,726793","55,541609","10,115114","40,060109",
29/04/2008 10.00,"8,584243","28,966627","5,632759","20,344138","28,327221"
29/04/2008 11.00,"9,331955","12,146167","2,762666","7,915721",
29/04/2008 12.00,"7,731779","11,853052","2,738135","7,660042","22,954821"
29/04/2008 13.00,"9,490889","13,86855","4,148229","7,513382",
29/04/2008 14.00,"9,915315","16,450826","3,953674","10,395956","17,582411"
29/04/2008 15.00,"9,391556","13,985278","3,412307","8,75934",
29/04/2008 16.00,"10,914068","13,518367","2,830337","9,185041","22,954821"
29/04/2008 17.00,"10,547439","9,709153","2,109642","6,478978",
29/04/2008 18.00,"10,767772","11,128042","2,102029","7,910531","24,42001"
29/04/2008 19.00,"9,787084","11,131934","2,011518","8,053298",
29/04/2008 20.00,"9,480053","41,175053","3,046038","36,529907","31,746031"
29/04/2008 21.00,"9,431289","87,423868","9,193943","73,377775",
29/04/2008 22.00,"7,491572","35,053326","3,987511","28,959419","29,30402"
29/04/2008 23.00,"9,268743","23,410375","2,439537","19,683524",
30/04/2008 0.00,"9,454768","23,304029","2,948761","18,79578","28,327221"
30/04/2008 1.00,"10,072444","21,66466","1,84657","18,846394",
30/04/2008 2.00,"10,298202","18,152457","1,839804","15,342145","24,908421"
30/04/2008 3.00,"8,855153","14,862033","1,852492","12,029971",
30/04/2008 4.00,"8,199551","17,624588","2,398088","13,957311","21,97802"
30/04/2008 5.00,"8,99422","46,008855","12,845621","26,331221",
30/04/2008 6.00,"7,375983","50,406895","12,461597","31,321541","25,39682"
30/04/2008 7.00,"8,793747","74,886003","22,77042","40,000396",
30/04/2008 8.00,"7,088818","53,699913","12,550419","34,480548","32,234421"
30/04/2008 9.00,"11,712351","23,029064","4,712435","15,814567",
30/04/2008 10.00,"12,306544","25,658046","4,495889","18,777613","29,79241"
30/04/2008 11.00,"12,530497","20,790494","3,721055","15,095549",
30/04/2008 12.00,"13,88505","14,051423","2,925923","9,571806","26,86202"
30/04/2008 13.00,"11,80446","12,504131","2,925923","8,023446",
30/04/2008 14.00,"8,031587","8,294152","2,563882","4,366042","26,86202"
30/04/2008 15.00,"9,790696","7,212477","2,312655","3,669084",
30/04/2008 16.00,"9,525204","8,912809","2,770279","4,668446","22,954821"
30/04/2008 17.00,"9,78889","7,374597","2,082573","4,184339",
30/04/2008 18.00,"8,828062","7,023118","2,00306","3,954616","29,79241"
30/04/2008 19.00,"9,785279","6,640509","1,864335","3,784595",
30/04/2008 20.00,"9,521592","8,253947","2,344798","4,661957","33,699631"
30/04/2008 21.00,"9,337373","9,269477","2,190001","5,915701",
30/04/2008 22.00,"8,728729","6,88045","1,932851","3,919575","28,81562"
30/04/2008 23.00,"10,034516","6,980318","1,932851","4,019509",
01/05/2008 0.00,"7,776931","6,500437","1,944694","3,521128","22,954821"
01/05/2008 1.00,"5,743004","1,830499","2,938383",,
01/05/2008 2.00,"8,295272","16,60561",,,
01/05/2008 3.00,"8,125501","19,314546","1,951461","16,333716",
01/05/2008 4.00,"8,08035","13,847797","1,896477","10,947543","24,42001"
01/05/2008 5.00,"8,257344","11,221425","2,019131","8,13117",
01/05/2008 6.00,"7,412104","10,318729","2,195077","6,957892","21,97802"
01/05/2008 7.00,"8,103829","9,818098","1,992064","6,768403",
01/05/2008 8.00,"5,950996","11,115073","2,35664","7,506892","21,97802"
01/05/2008 9.00,"7,547559","7,934889","2,301658","4,408873",
01/05/2008 10.00,"6,570477","7,912842","2,177312","4,577596","22,954821"
01/05/2008 11.00,"6,138826","6,859699","1,992909","3,806658",
01/05/2008 12.00,"6,684259","7,729969","2,193384","4,369935","23,93162"
01/05/2008 13.00,"7,5891","6,484873","2,038587","3,361489",
01/05/2008 14.00,"7,527694","7,169675","2,337186","3,588617","21,001221"
01/05/2008 15.00,"8,020749","6,093186","1,871102","3,226509",
01/05/2008 16.00,"6,406124","6,268278","2,081727","3,078553","26,37361"
01/05/2008 17.00,"7,876264","5,861029","2,007288","2,785233",
01/05/2008 18.00,"7,081595","7,81946","2,140094","4,541254","32,234421"
01/05/2008 19.00,"7,576457","7,801302","2,040279","4,676232",
01/05/2008 20.00,"6,910017","9,480885","2,171391","6,155808","29,79241"
01/05/2008 21.00,"5,88417","8,314904","1,976837","5,287531",
01/05/2008 22.00,"6,722187","7,982879","2,102875","4,761893","29,30402"
01/05/2008 23.00,"6,639108","7,833726","2,020823","4,738532",
02/05/2008 0.00,"6,861253","7,401834","1,838958","4,585381","31,25762"
02/05/2008 1.00,"7,515051","7,726078","1,844032","4,902064",
02/05/2008 2.00,"9,532429","16,794525","1,844879","13,975477","24,42001"
02/05/2008 3.00,"9,846685","19,870937","1,842341","17,057932",
02/05/2008 4.00,"9,14593","15,044907","1,845725","12,223358","29,79241"
02/05/2008 5.00,"7,511439","14,496284","2,35664","10,89044",
02/05/2008 6.00,"7,300128","54,610408","11,891469","36,402701","43,956032"
02/05/2008 7.00,"8,876826","58,774994","10,109193","43,304792",
02/05/2008 8.00,"9,572162","53,109813","10,981298","36,29758","43,46764"
02/05/2008 9.00,"11,152473","40,913053","9,174488","26,864652",
02/05/2008 10.00,"22,196574","52,391285","11,257062","35,155445","35,164822"
02/05/2008 11.00,"23,045432","34,596799","7,175657","23,610866",
02/05/2008 12.00,"9,281385","15,781587","3,135702","10,981294","35,653221"
02/05/2008 13.00,"17,854787","22,132872","3,949446","16,088424",
02/05/2008 14.00,"12,566621","16,468983","3,229595","11,525101","32,234421"
02/05/2008 15.00,"8,770268","9,272072","2,201843","5,900128",
02/05/2008 16.00,"9,541459","11,257739","2,231449","7,841745","30,28083"
02/05/2008 17.00,"8,781104","21,502523","3,210986","16,590697",
02/05/2008 18.00,"12,380592","29,135226","3,263431","24,148197","33,211231"
