,ARPA Puglia,,,,
,Baldassarre,,,,
Parm,SO2,NO2,,,PM10


10/10/2008 3.00,"0,7","4,3",,,"18,1"
10/10/2008 4.00,"1,0","4,3",,,"18,1"
10/10/2008 5.00,"0,9","4,7",,,"18,1"
10/10/2008 6.00,"0,7","4,2",,,"18,1"
10/10/2008 7.00,"0,8","7,1",,,"18,1"
10/10/2008 8.00,"0,9","10,0",,,"18,1"
10/10/2008 9.00,"1,1","9,2",,,"18,1"
10/10/2008 10.00,"0,6","7,5",,,"18,1"
10/10/2008 11.00,"0,7","5,0",,,"18,1"
10/10/2008 12.00,"0,9","4,1",,,"18,1"
10/10/2008 13.00,"0,9","4,0",,,"18,1"
10/10/2008 14.00,"0,9","4,3",,,"18,1"
10/10/2008 15.00,"0,9","3,8",,,"18,1"
10/10/2008 16.00,"0,7","3,7",,,"18,1"
10/10/2008 17.00,"0,6","3,3",,,"18,1"
10/10/2008 18.00,"0,5","4,3",,,"18,1"
10/10/2008 19.00,"0,6","4,4",,,"18,1"
10/10/2008 20.00,"0,6","4,8",,,"18,1"
10/10/2008 21.00,"0,6","5,4",,,"18,1"
10/10/2008 22.00,"0,4","6,3",,,"18,1"
10/10/2008 23.00,"0,4","5,2",,,"18,1"
11/10/2008 0.00,"0,4","5,2",,,"18,1"
11/10/2008 1.00,"0,6","5,7",,,"36,6"
11/10/2008 2.00,"0,5","5,1",,,"36,6"
11/10/2008 3.00,"0,3","3,6",,,"36,6"
11/10/2008 4.00,"0,3","3,9",,,"36,6"
11/10/2008 5.00,"0,4","4,5",,,"36,6"
11/10/2008 6.00,"0,5","4,4",,,"36,6"
11/10/2008 7.00,"0,5","4,3",,,"36,6"
11/10/2008 8.00,"0,8","5,4",,,"36,6"
11/10/2008 9.00,"0,5","7,0",,,"36,6"
11/10/2008 10.00,"0,5","8,1",,,"36,6"
11/10/2008 11.00,"0,3","6,3",,,"36,6"
11/10/2008 12.00,"0,9","5,9",,,"36,6"
11/10/2008 13.00,"1,8","6,3",,,"36,6"
11/10/2008 14.00,"2,2","7,9",,,"36,6"
11/10/2008 15.00,"10,4","12,1",,,"36,6"
11/10/2008 16.00,"5,2","8,3",,,"36,6"
11/10/2008 17.00,"1,6","5,1",,,"36,6"
11/10/2008 18.00,"0,4","5,0",,,"36,6"
11/10/2008 19.00,"0,5","7,3",,,"36,6"
11/10/2008 20.00,"0,3","5,1",,,"36,6"
11/10/2008 21.00,"0,1","4,9",,,"36,6"
11/10/2008 22.00,"0,3","4,3",,,"36,6"
11/10/2008 23.00,"0,2","4,6",,,"36,6"
12/10/2008 0.00,"0,2","4,2",,,"36,6"
12/10/2008 1.00,,"5,0",,,"28,2"
12/10/2008 2.00,"1,3",,,,"28,2"
12/10/2008 3.00,"1,9","5,4",,,"28,2"
12/10/2008 4.00,"1,6","5,2",,,"28,2"
12/10/2008 5.00,"1,8","5,0",,,"28,2"
12/10/2008 6.00,"2,0","4,8",,,"28,2"
12/10/2008 7.00,"1,7","4,7",,,"28,2"
12/10/2008 8.00,"2,4","4,3",,,"28,2"
12/10/2008 9.00,"1,8","4,6",,,"28,2"
12/10/2008 10.00,"1,8","4,5",,,"28,2"
12/10/2008 11.00,"1,5","4,2",,,"28,2"
12/10/2008 12.00,"1,7","4,4",,,"28,2"
12/10/2008 13.00,"2,2","4,0",,,"28,2"
12/10/2008 14.00,"2,6","3,0",,,"28,2"
12/10/2008 15.00,"3,1","3,1",,,"28,2"
12/10/2008 16.00,"3,0","3,8",,,"28,2"
12/10/2008 17.00,"2,7","3,8",,,"28,2"
12/10/2008 18.00,"2,3","4,8",,,"28,2"
12/10/2008 19.00,"2,1","4,4",,,"28,2"
12/10/2008 20.00,"2,4","4,7",,,"28,2"
12/10/2008 21.00,"2,2","4,4",,,"28,2"
12/10/2008 22.00,"2,2","4,3",,,"28,2"
12/10/2008 23.00,"2,0","4,3",,,"28,2"
13/10/2008 0.00,"2,1","4,9",,,"28,2"
13/10/2008 1.00,"2,5","4,2",,,"24,6"
13/10/2008 2.00,"2,0","3,7",,,"24,6"
13/10/2008 3.00,"2,1","3,7",,,"24,6"
13/10/2008 4.00,"2,2","3,8",,,"24,6"
13/10/2008 5.00,"2,1","3,9",,,"24,6"
13/10/2008 6.00,"2,2","4,0",,,"24,6"
13/10/2008 7.00,"2,0","4,8",,,"24,6"
13/10/2008 8.00,"2,4","5,8",,,"24,6"
13/10/2008 9.00,"1,9","6,7",,,"24,6"
13/10/2008 10.00,"2,3","6,4",,,"24,6"
13/10/2008 11.00,"2,4","5,2",,,"24,6"
13/10/2008 12.00,"2,2","6,3",,,"24,6"
13/10/2008 13.00,"2,7","6,8",,,"24,6"
13/10/2008 14.00,"3,1","5,5",,,"24,6"
13/10/2008 15.00,"3,1","5,5",,,"24,6"
13/10/2008 16.00,"2,7","5,2",,,"24,6"
13/10/2008 17.00,"2,3","5,8",,,"24,6"
13/10/2008 18.00,"2,4","5,1",,,"24,6"
13/10/2008 19.00,"2,2","4,7",,,"24,6"
13/10/2008 20.00,"2,3","5,1",,,"24,6"
13/10/2008 21.00,"2,5","6,0",,,"24,6"
13/10/2008 22.00,"2,1","5,9",,,"24,6"
13/10/2008 23.00,"2,2","4,8",,,"24,6"
14/10/2008 0.00,"2,1","5,4",,,"24,6"
14/10/2008 1.00,,"4,3",,,"44,8"
14/10/2008 2.00,"0,8",,,,"44,8"
14/10/2008 3.00,"0,5","3,8",,,"44,8"
14/10/2008 4.00,"0,7","3,5",,,"44,8"
14/10/2008 5.00,"0,8","3,4",,,"44,8"
14/10/2008 6.00,"0,9","3,5",,,"44,8"
14/10/2008 7.00,"1,1","5,5",,,"44,8"
14/10/2008 8.00,"1,7","9,2",,,"44,8"
14/10/2008 9.00,"1,5","12,3",,,"44,8"
14/10/2008 10.00,"1,7","8,8",,,"44,8"
14/10/2008 11.00,"1,4","9,5",,,"44,8"
14/10/2008 12.00,"2,2","12,7",,,"44,8"
14/10/2008 13.00,"1,6","6,3",,,"44,8"
14/10/2008 14.00,"1,2","7,9",,,"44,8"
14/10/2008 15.00,"1,2","7,4",,,"44,8"
14/10/2008 16.00,"1,3","8,3",,,"44,8"
14/10/2008 17.00,"1,2","9,5",,,"44,8"
14/10/2008 18.00,"1,1","9,3",,,"44,8"
14/10/2008 19.00,"0,8","8,3",,,"44,8"
14/10/2008 20.00,"0,6","8,9",,,"44,8"
14/10/2008 21.00,"0,9","12,8",,,"44,8"
14/10/2008 22.00,"0,7","11,6",,,"44,8"
14/10/2008 23.00,"1,0","11,2",,,"44,8"
15/10/2008 0.00,"0,9","9,6",,,"44,8"
15/10/2008 1.00,"2,9",,,,
15/10/2008 2.00,"1,0",,,,
15/10/2008 3.00,"1,0",,,,
15/10/2008 4.00,"1,0",,,,
15/10/2008 5.00,"0,9",,,,
15/10/2008 6.00,"1,0",,,,
15/10/2008 7.00,"0,8",,,,
15/10/2008 8.00,"1,1",,,,
15/10/2008 9.00,"1,4",,,,
15/10/2008 10.00,"2,2",,,,
15/10/2008 11.00,"1,4",,,,
15/10/2008 12.00,"1,9",,,,
15/10/2008 13.00,"2,0",,,,
15/10/2008 14.00,"2,2",,,,
15/10/2008 15.00,"3,0",,,,
15/10/2008 16.00,"2,2",,,,
15/10/2008 17.00,"1,7",,,,
15/10/2008 18.00,"1,3",,,,
15/10/2008 19.00,"1,0",,,,
15/10/2008 20.00,"0,6",,,,
15/10/2008 21.00,"1,5",,,,
15/10/2008 22.00,"1,1",,,,
15/10/2008 23.00,"1,3",,,,
16/10/2008 0.00,"0,7",,,,
16/10/2008 2.00,"3,9",,,,
16/10/2008 3.00,"4,7",,,,
16/10/2008 4.00,"4,3",,,,
16/10/2008 5.00,"4,4",,,,
16/10/2008 6.00,"4,3",,,,
16/10/2008 7.00,"4,9",,,,
16/10/2008 8.00,"10,1",,,,
16/10/2008 9.00,"5,8",,,,
16/10/2008 10.00,"5,5",,,,
16/10/2008 11.00,"5,4",,,,
16/10/2008 12.00,"5,9",,,,
16/10/2008 13.00,"5,6",,,,
16/10/2008 14.00,"5,5",,,,
16/10/2008 15.00,"5,7",,,,
16/10/2008 16.00,"5,1",,,,
16/10/2008 17.00,"4,2",,,,
16/10/2008 18.00,"3,8",,,,
16/10/2008 19.00,"4,5",,,,
16/10/2008 20.00,"5,1",,,,
16/10/2008 21.00,"5,1",,,,
16/10/2008 22.00,"4,4",,,,
16/10/2008 23.00,"2,1",,,,
17/10/2008 0.00,"2,3",,,,
17/10/2008 1.00,"4,4","9,1",,,
17/10/2008 2.00,"4,6","8,0",,,
17/10/2008 3.00,"4,2","7,9",,,
17/10/2008 4.00,"4,2","6,4",,,
17/10/2008 5.00,"4,3","6,1",,,
17/10/2008 6.00,"4,0","5,7",,,
17/10/2008 7.00,"4,4","8,9",,,
17/10/2008 8.00,"6,2","14,2",,,
17/10/2008 9.00,"5,5","16,6",,,
17/10/2008 10.00,"5,2","14,5",,,
17/10/2008 11.00,"4,6","9,2",,,
17/10/2008 12.00,"4,4","5,4",,,
17/10/2008 13.00,"4,4","4,2",,,
17/10/2008 14.00,"4,5","4,5",,,
17/10/2008 15.00,"4,3","4,4",,,
17/10/2008 16.00,"4,5","4,6",,,
17/10/2008 17.00,"4,4","5,5",,,
17/10/2008 18.00,"4,0","6,6",,,
17/10/2008 19.00,"4,4","7,3",,,
17/10/2008 20.00,"3,4","9,0",,,
17/10/2008 21.00,"3,7","8,0",,,
17/10/2008 22.00,"2,8","7,7",,,
17/10/2008 23.00,"3,6","8,6",,,
18/10/2008 0.00,"3,6","8,1",,,
18/10/2008 1.00,,"8,3",,,
18/10/2008 2.00,"0,8",,,,
18/10/2008 3.00,"0,9","6,0",,,
18/10/2008 4.00,"0,9","6,0",,,
18/10/2008 5.00,"1,2","5,7",,,
18/10/2008 6.00,"1,2","4,9",,,
18/10/2008 7.00,"1,4","7,3",,,
18/10/2008 8.00,"2,2","8,5",,,
18/10/2008 9.00,"1,7","10,6",,,
18/10/2008 10.00,"1,8","14,5",,,
18/10/2008 11.00,"1,3","11,7",,,
18/10/2008 12.00,"1,6","9,5",,,
18/10/2008 13.00,"1,1","6,6",,,
18/10/2008 14.00,"1,1","8,3",,,
18/10/2008 15.00,"1,2","7,4",,,
18/10/2008 16.00,"0,9","6,4",,,
18/10/2008 17.00,"0,9","6,4",,,
18/10/2008 18.00,"1,1","5,9",,,
18/10/2008 19.00,"0,9","5,4",,,
18/10/2008 20.00,"1,2","9,3",,,
18/10/2008 21.00,"1,2","12,2",,,
18/10/2008 22.00,"1,0","8,7",,,
18/10/2008 23.00,"0,9","8,3",,,
19/10/2008 0.00,"1,0","9,2",,,
19/10/2008 1.00,"0,5","9,1",,,
19/10/2008 2.00,"0,1","6,8",,,
19/10/2008 3.00,"0,5","5,4",,,
19/10/2008 4.00,"0,9","5,3",,,
19/10/2008 5.00,"1,0","4,6",,,
19/10/2008 6.00,"1,2","6,3",,,
19/10/2008 7.00,"1,2","4,2",,,
19/10/2008 8.00,"1,1","4,7",,,
19/10/2008 9.00,"0,9","4,9",,,
19/10/2008 10.00,"1,2","6,5",,,
19/10/2008 11.00,"0,9","7,4",,,
19/10/2008 12.00,"1,1","7,5",,,
19/10/2008 13.00,"1,1","5,1",,,
19/10/2008 14.00,"1,2","4,3",,,
19/10/2008 15.00,"1,5","5,2",,,
19/10/2008 16.00,"1,3","4,8",,,
19/10/2008 17.00,"1,3","5,9",,,
19/10/2008 18.00,"0,9","7,5",,,
19/10/2008 19.00,"1,1","6,7",,,
19/10/2008 20.00,"1,1","7,4",,,
19/10/2008 21.00,"1,0","9,4",,,
19/10/2008 22.00,"1,3","8,0",,,
19/10/2008 23.00,"1,0","7,6",,,
20/10/2008 0.00,"1,2","7,2",,,
20/10/2008 1.00,,"7,4",,,
20/10/2008 2.00,"1,5",,,,
20/10/2008 3.00,"1,5","5,8",,,
20/10/2008 4.00,"1,7","4,8",,,
20/10/2008 5.00,"1,9","4,7",,,
20/10/2008 6.00,"1,8","4,8",,,
20/10/2008 7.00,"1,6","5,4",,,
20/10/2008 8.00,"2,0","9,6",,,
20/10/2008 9.00,"2,0","7,9",,,
20/10/2008 10.00,"2,1","7,4",,,
20/10/2008 11.00,"2,0","8,6",,,
20/10/2008 12.00,"1,8","5,4",,,
20/10/2008 13.00,"1,8","4,2",,,
20/10/2008 14.00,"1,9","4,1",,,
20/10/2008 15.00,"1,7","5,5",,,
20/10/2008 16.00,"2,1","4,7",,,
20/10/2008 17.00,"1,8","3,3",,,
20/10/2008 18.00,"1,7","4,6",,,
20/10/2008 19.00,"1,8","4,9",,,
20/10/2008 20.00,"1,6","6,3",,,
20/10/2008 21.00,"1,8","6,9",,,
20/10/2008 22.00,"1,9","11,7",,,
20/10/2008 23.00,"1,5","7,8",,,
21/10/2008 0.00,"1,9","7,3",,,
21/10/2008 1.00,"1,5","6,1",,,
21/10/2008 2.00,"1,9","4,4",,,
21/10/2008 3.00,"2,0","3,6",,,
21/10/2008 4.00,"1,5","3,3",,,
21/10/2008 5.00,"1,7","3,0",,,
21/10/2008 6.00,"1,7","4,0",,,
21/10/2008 7.00,"1,7","5,2",,,
21/10/2008 8.00,"1,8",,,,
21/10/2008 9.00,"1,8","8,9",,,
21/10/2008 10.00,"1,8","7,1",,,
21/10/2008 11.00,"2,0","8,8",,,
21/10/2008 12.00,"2,2","7,5",,,
21/10/2008 13.00,"2,1","4,9",,,
21/10/2008 14.00,"2,0","4,7",,,
21/10/2008 15.00,"2,5","8,0",,,
21/10/2008 16.00,"2,6","8,0",,,
21/10/2008 17.00,"2,2","6,6",,,
21/10/2008 18.00,"2,0","9,4",,,
21/10/2008 19.00,"1,7","8,4",,,
21/10/2008 20.00,"1,9","8,4",,,
21/10/2008 21.00,"1,5","11,1",,,
21/10/2008 22.00,"1,7","10,3",,,
21/10/2008 23.00,"1,8","9,8",,,
22/10/2008 0.00,"2,1","7,0",,,
22/10/2008 1.00,,"5,9",,,"33,3"
22/10/2008 2.00,"0,9","5,9",,,"33,3"
22/10/2008 3.00,"0,8","5,4",,,"33,3"
22/10/2008 4.00,"0,8","5,3",,,"33,3"
22/10/2008 5.00,"0,8","4,8",,,"33,3"
22/10/2008 6.00,"1,0","4,6",,,"33,3"
22/10/2008 7.00,"0,9","6,7",,,"33,3"
22/10/2008 8.00,"1,2","7,2",,,"33,3"
22/10/2008 9.00,"1,2","8,7",,,"33,3"
22/10/2008 10.00,"1,3","13,5",,,"33,3"
22/10/2008 11.00,"1,1","10,3",,,"33,3"
22/10/2008 12.00,"1,4","10,0",,,"33,3"
22/10/2008 13.00,"1,6","7,8",,,"33,3"
22/10/2008 14.00,"1,6","6,3",,,"33,3"
22/10/2008 15.00,"1,2","6,9",,,"33,3"
22/10/2008 16.00,"1,3","7,0",,,"33,3"
22/10/2008 17.00,"1,0","4,7",,,"33,3"
22/10/2008 18.00,"0,9","6,1",,,"33,3"
22/10/2008 19.00,"1,1","7,2",,,"33,3"
22/10/2008 20.00,"0,8","7,5",,,"33,3"
22/10/2008 21.00,"0,9","8,3",,,"33,3"
22/10/2008 22.00,"1,0","6,3",,,"33,3"
22/10/2008 23.00,"1,0","8,3",,,"33,3"
23/10/2008 0.00,"0,9","8,7",,,"33,3"
23/10/2008 1.00,"0,9","7,1",,,"40,4"
23/10/2008 2.00,"0,9","5,8",,,"40,4"
23/10/2008 3.00,"1,1","6,2",,,"40,4"
23/10/2008 4.00,"0,9","6,1",,,"40,4"
23/10/2008 5.00,"1,2","5,7",,,"40,4"
23/10/2008 6.00,"1,1","5,9",,,"40,4"
23/10/2008 7.00,"1,4","5,7",,,"40,4"
23/10/2008 8.00,"1,3","8,0",,,"40,4"
23/10/2008 9.00,"1,5","8,4",,,"40,4"
23/10/2008 10.00,"2,1","13,2",,,"40,4"
23/10/2008 11.00,"1,0","10,4",,,"40,4"
23/10/2008 12.00,"1,5","8,0",,,"40,4"
23/10/2008 13.00,"1,5","5,6",,,"40,4"
23/10/2008 14.00,"1,4","3,7",,,"40,4"
23/10/2008 15.00,"1,2","3,8",,,"40,4"
23/10/2008 16.00,"1,1","5,0",,,"40,4"
23/10/2008 17.00,"1,0","7,3",,,"40,4"
23/10/2008 18.00,"1,0","8,6",,,"40,4"
23/10/2008 19.00,"1,0","7,3",,,"40,4"
23/10/2008 20.00,"0,9","7,4",,,"40,4"
23/10/2008 21.00,"0,7","8,5",,,"40,4"
23/10/2008 22.00,"0,9","8,9",,,"40,4"
23/10/2008 23.00,"0,8","7,6",,,"40,4"
24/10/2008 0.00,"0,7","6,9",,,"40,4"
24/10/2008 1.00,,"5,7",,,"36,8"
24/10/2008 2.00,"0,9","5,4",,,"36,8"
24/10/2008 3.00,"1,0","4,9",,,"36,8"
24/10/2008 4.00,"0,9","4,3",,,"36,8"
24/10/2008 5.00,"0,8","4,0",,,"36,8"
24/10/2008 6.00,"0,9","4,3",,,"36,8"
24/10/2008 7.00,"0,9","6,0",,,"36,8"
24/10/2008 8.00,"1,2","8,4",,,"36,8"
24/10/2008 9.00,"1,3","8,0",,,"36,8"
24/10/2008 10.00,"1,0","9,5",,,"36,8"
24/10/2008 11.00,"1,0","6,8",,,"36,8"
24/10/2008 12.00,"1,0","4,8",,,"36,8"
24/10/2008 13.00,"0,9","4,4",,,"36,8"
24/10/2008 14.00,"0,6","4,7",,,"36,8"
24/10/2008 15.00,"0,4","4,1",,,"36,8"
24/10/2008 16.00,"0,9","4,0",,,"36,8"
24/10/2008 17.00,"0,7","4,8",,,"36,8"
24/10/2008 18.00,"0,4","5,8",,,"36,8"
24/10/2008 19.00,"0,7","7,6",,,"36,8"
24/10/2008 20.00,"0,4","6,4",,,"36,8"
24/10/2008 21.00,"0,0","7,3",,,"36,8"
24/10/2008 22.00,"0,4","7,8",,,"36,8"
24/10/2008 23.00,"0,8","7,1",,,"36,8"
25/10/2008 0.00,"1,1","6,0",,,"36,8"
25/10/2008 1.00,"0,8","5,2",,,"39,6"
25/10/2008 2.00,"0,9","4,4",,,"39,6"
25/10/2008 3.00,"1,0","4,1",,,"39,6"
25/10/2008 4.00,"0,7","4,0",,,"39,6"
25/10/2008 5.00,"0,9","4,0",,,"39,6"
25/10/2008 6.00,"0,8","4,2",,,"39,6"
25/10/2008 7.00,"0,9","5,2",,,"39,6"
25/10/2008 8.00,"0,9","6,5",,,"39,6"
25/10/2008 9.00,"1,3","8,4",,,"39,6"
25/10/2008 10.00,"0,9","9,1",,,"39,6"
25/10/2008 11.00,"1,2","10,4",,,"39,6"
25/10/2008 12.00,"1,3","10,3",,,"39,6"
25/10/2008 13.00,"1,2","5,5",,,"39,6"
25/10/2008 14.00,"0,6","4,8",,,"39,6"
25/10/2008 15.00,"1,2","4,6",,,"39,6"
25/10/2008 16.00,"1,1","4,1",,,"39,6"
25/10/2008 17.00,"0,8","4,4",,,"39,6"
25/10/2008 18.00,"0,9","5,0",,,"39,6"
25/10/2008 19.00,"0,8","4,7",,,"39,6"
25/10/2008 20.00,"0,8","6,6",,,"39,6"
25/10/2008 21.00,"0,9","7,2",,,"39,6"
25/10/2008 22.00,"0,8","6,5",,,"39,6"
25/10/2008 23.00,"0,8","6,2",,,"39,6"
26/10/2008 0.00,"0,8","5,4",,,"39,6"
26/10/2008 1.00,,"5,2",,,"22,2"
26/10/2008 2.00,"0,8","4,6",,,"22,2"
26/10/2008 3.00,"0,8","4,7",,,"22,2"
26/10/2008 4.00,"0,9","4,0",,,"22,2"
26/10/2008 5.00,"0,8","3,7",,,"22,2"
26/10/2008 6.00,"1,0","3,7",,,"22,2"
26/10/2008 7.00,"0,9","4,7",,,"22,2"
26/10/2008 8.00,"0,9","4,4",,,"22,2"
26/10/2008 9.00,"1,0","4,9",,,"22,2"
26/10/2008 10.00,"1,2","5,3",,,"22,2"
26/10/2008 11.00,"1,0","4,6",,,"22,2"
26/10/2008 12.00,"0,9","4,2",,,"22,2"
26/10/2008 13.00,"1,0","4,3",,,"22,2"
26/10/2008 14.00,"0,4","3,7",,,"22,2"
26/10/2008 15.00,"0,7","4,1",,,"22,2"
26/10/2008 16.00,"0,7","3,7",,,"22,2"
26/10/2008 17.00,"0,5","3,9",,,"22,2"
26/10/2008 18.00,"0,3","4,3",,,"22,2"
26/10/2008 19.00,"0,2","4,7",,,"22,2"
26/10/2008 20.00,"0,2","7,9",,,"22,2"
26/10/2008 21.00,"0,1","7,4",,,"22,2"
26/10/2008 22.00,"0,2","7,1",,,"22,2"
26/10/2008 23.00,"0,0","7,6",,,"22,2"
27/10/2008 0.00,"0,5","6,9",,,"22,2"
27/10/2008 1.00,"0,7","6,6",,,"32,6"
27/10/2008 2.00,"0,7","4,9",,,"32,6"
27/10/2008 3.00,"0,4","4,2",,,"32,6"
27/10/2008 4.00,"0,4","4,2",,,"32,6"
27/10/2008 5.00,"0,3","4,0",,,"32,6"
27/10/2008 6.00,"0,6","3,8",,,"32,6"
27/10/2008 7.00,"1,0","3,9",,,"32,6"
27/10/2008 8.00,"1,1","6,6",,,"32,6"
27/10/2008 9.00,"1,0","12,9",,,"32,6"
27/10/2008 10.00,"1,3","10,8",,,"32,6"
27/10/2008 11.00,"1,6","9,7",,,"32,6"
27/10/2008 12.00,"1,6","7,5",,,"32,6"
27/10/2008 13.00,"2,2","6,3",,,"32,6"
27/10/2008 14.00,"1,8","4,9",,,"32,6"
27/10/2008 15.00,"1,2","5,0",,,"32,6"
27/10/2008 16.00,"0,7","5,0",,,"32,6"
27/10/2008 17.00,"1,2","6,0",,,"32,6"
27/10/2008 18.00,"1,1","7,7",,,"32,6"
27/10/2008 19.00,"0,5","8,3",,,"32,6"
27/10/2008 20.00,"0,4","9,3",,,"32,6"
27/10/2008 21.00,"0,3","9,4",,,"32,6"
27/10/2008 22.00,"0,9","7,9",,,"32,6"
27/10/2008 23.00,"1,4","11,7",,,"32,6"
28/10/2008 0.00,"1,1","21,9",,,"32,6"
28/10/2008 1.00,,"26,9",,,"26,6"
28/10/2008 2.00,"2,3","16,3",,,"26,6"
28/10/2008 3.00,"0,9","9,1",,,"26,6"
28/10/2008 4.00,"1,8","7,7",,,"26,6"
28/10/2008 5.00,"1,2","6,5",,,"26,6"
28/10/2008 6.00,"0,3","5,3",,,"26,6"
28/10/2008 7.00,"0,7","5,8",,,"26,6"
28/10/2008 8.00,"1,4","9,5",,,"26,6"
28/10/2008 9.00,"1,2","13,0",,,"26,6"
28/10/2008 10.00,"0,3","12,8",,,"26,6"
28/10/2008 11.00,"0,6","7,2",,,"26,6"
28/10/2008 12.00,"0,6","5,8",,,"26,6"
28/10/2008 13.00,"0,9","4,4",,,"26,6"
28/10/2008 14.00,"0,3","3,9",,,"26,6"
28/10/2008 15.00,"0,5","4,1",,,"26,6"
28/10/2008 16.00,"0,4","3,8",,,"26,6"
28/10/2008 17.00,"0,3","3,6",,,"26,6"
28/10/2008 18.00,"0,6","4,8",,,"26,6"
28/10/2008 19.00,"0,7","5,3",,,"26,6"
28/10/2008 20.00,"0,4","4,6",,,"26,6"
28/10/2008 21.00,"0,8","4,1",,,"26,6"
28/10/2008 22.00,"1,4","4,6",,,"26,6"
28/10/2008 23.00,"0,3","3,2",,,"26,6"
29/10/2008 0.00,"0,2","3,0",,,"26,6"
29/10/2008 1.00,"0,1","2,8",,,"24,6"
29/10/2008 2.00,"0,9","2,6",,,"24,6"
29/10/2008 3.00,"0,5","2,7",,,"24,6"
29/10/2008 4.00,"0,4","2,6",,,"24,6"
29/10/2008 5.00,"0,3","2,5",,,"24,6"
29/10/2008 6.00,"0,2","2,6",,,"24,6"
29/10/2008 7.00,"1,3","3,0",,,"24,6"
29/10/2008 8.00,"0,5","4,4",,,"24,6"
29/10/2008 9.00,"0,1","6,9",,,"24,6"
29/10/2008 10.00,"0,1","5,7",,,"24,6"
29/10/2008 11.00,"0,2","5,3",,,"24,6"
29/10/2008 12.00,"0,2","4,6",,,"24,6"
29/10/2008 13.00,"0,1","4,5",,,"24,6"
29/10/2008 14.00,"0,0","4,2",,,"24,6"
29/10/2008 15.00,"1,1","4,3",,,"24,6"
29/10/2008 16.00,"0,1","3,8",,,"24,6"
29/10/2008 17.00,"1,4","4,3",,,"24,6"
29/10/2008 18.00,"0,8","5,8",,,"24,6"
29/10/2008 19.00,"0,3","4,6",,,"24,6"
29/10/2008 20.00,"0,6","5,4",,,"24,6"
29/10/2008 21.00,"0,6","4,7",,,"24,6"
29/10/2008 22.00,"0,4","4,5",,,"24,6"
29/10/2008 23.00,"1,2","4,1",,,"24,6"
30/10/2008 0.00,"0,4","3,2",,,"24,6"
30/10/2008 1.00,,"3,3",,,"39,2"
30/10/2008 2.00,"1,4","3,0",,,"39,2"
30/10/2008 3.00,"1,8","2,9",,,"39,2"
30/10/2008 4.00,"1,7","2,4",,,"39,2"
30/10/2008 5.00,"1,5","2,6",,,"39,2"
30/10/2008 6.00,"1,5","2,6",,,"39,2"
30/10/2008 7.00,"1,6","2,6",,,"39,2"
30/10/2008 8.00,"1,7","5,2",,,"39,2"
30/10/2008 9.00,"1,6","5,6",,,"39,2"
30/10/2008 10.00,"0,9","5,5",,,"39,2"
30/10/2008 11.00,"0,4","5,1",,,"39,2"
30/10/2008 12.00,"0,6","3,5",,,"39,2"
30/10/2008 13.00,"0,3","3,4",,,"39,2"
30/10/2008 14.00,"0,0","3,3",,,"39,2"
30/10/2008 15.00,"0,0","3,8",,,"39,2"
30/10/2008 16.00,"0,6","4,2",,,"39,2"
30/10/2008 17.00,"0,5","3,6",,,"39,2"
30/10/2008 18.00,"1,3","4,6",,,"39,2"
30/10/2008 19.00,"1,2","5,1",,,"39,2"
30/10/2008 20.00,"0,1","6,9",,,"39,2"
30/10/2008 21.00,"0,1","5,4",,,"39,2"
30/10/2008 22.00,"1,0","8,1",,,"39,2"
30/10/2008 23.00,"0,5","8,2",,,"39,2"
31/10/2008 0.00,"1,0","6,7",,,"39,2"
31/10/2008 1.00,"0,4","6,5",,,"43,0"
31/10/2008 2.00,"0,2","8,9",,,"43,0"
31/10/2008 3.00,"0,8","7,1",,,"43,0"
31/10/2008 4.00,"1,3","6,4",,,"43,0"
31/10/2008 5.00,"0,2","5,8",,,"43,0"
31/10/2008 6.00,"0,4","6,1",,,"43,0"
31/10/2008 7.00,"0,3","5,8",,,"43,0"
31/10/2008 8.00,"1,2","8,9",,,"43,0"
31/10/2008 9.00,"2,9","15,4",,,"43,0"
31/10/2008 10.00,"2,8","17,1",,,"43,0"
31/10/2008 11.00,"2,1","11,3",,,"43,0"
31/10/2008 12.00,"1,8","10,7",,,"43,0"
31/10/2008 13.00,"1,6","8,2",,,"43,0"
31/10/2008 14.00,"2,1","7,3",,,"43,0"
31/10/2008 15.00,"2,5","9,5",,,"43,0"
31/10/2008 16.00,"2,5","5,7",,,"43,0"
31/10/2008 17.00,"2,3","7,0",,,"43,0"
31/10/2008 18.00,"1,9","6,5",,,"43,0"
31/10/2008 19.00,"1,7","6,3",,,"43,0"
31/10/2008 20.00,"1,3","8,7",,,"43,0"
31/10/2008 21.00,"1,0","7,7",,,"43,0"
31/10/2008 22.00,"0,4","8,4",,,"43,0"
31/10/2008 23.00,"2,0","7,8",,,"43,0"
01/11/2008 0.00,"1,9","5,0",,,"43,0"
01/11/2008 1.00,,"4,7",,,"53,1"
01/11/2008 2.00,"0,5","2,9",,,"53,1"
01/11/2008 3.00,"0,5","2,8",,,"53,1"
01/11/2008 4.00,"0,3","3,0",,,"53,1"
01/11/2008 5.00,"0,4","6,0",,,"53,1"
01/11/2008 6.00,"0,4","4,7",,,"53,1"
01/11/2008 7.00,"0,3","4,3",,,"53,1"
01/11/2008 8.00,"0,3","3,0",,,"53,1"
01/11/2008 9.00,"0,3","2,9",,,"53,1"
