,Provincia di TARANTO,,,,,
21/05/2008 23.00,"7,444634","1,522597","5,113615","0,104657","0,067341",
22/05/2008 0.00,"4,038779","1,400789","1,897488","0,089575",0,
22/05/2008 1.00,"0,396874","0,422944","0,028554","0,069799",0,
22/05/2008 2.00,"0,422814","0,265609","0,228427","0,049253",0,
22/05/2008 3.00,"0,108946","0,19117","0,005191","0,045668",0,
22/05/2008 4.00,"0,0856","0,370499","0,005191","0,049823",0,
22/05/2008 5.00,"4,440842","1,336501","2,70217","0,057415","0,017165",
22/05/2008 6.00,"14,004732","2,395552","10,338841","0,227665","0,546206",
22/05/2008 7.00,"31,140361","7,805843","19,185121","0,27727","1,123223",
22/05/2008 8.00,"18,756846","4,506885","11,854761","0,251128","0,911078",
22/05/2008 9.00,"39,666658","12,312727","20,802273","0,614286","1,207289",
22/05/2008 10.00,"17,41837","4,657453","10,28433","0,305593","1,037397",
22/05/2008 11.00,"14,935961","3,001206","10,341446","0,423908","0,582298",
22/05/2008 12.00,"25,503709","4,547487","18,543998","0,318413","0,665923",
22/05/2008 13.00,"19,560964","5,782482","10,702252","0,282634","0,316016",
22/05/2008 14.00,"17,420961","5,200511","9,4537","0,322854","1,346811",
22/05/2008 15.00,"13,960636","3,37678","8,78919","0,218448","0,465662",
22/05/2008 16.00,"21,106949","4,178679","14,710076","0,311375","1,626296",
22/05/2008 17.00,"14,50277","3,114555","9,734041","0,248865","1,291354",
22/05/2008 18.00,"17,516939","3,769272","11,745739","0,363242","86,46432","1,453764"
22/05/2008 19.00,"23,17952","5,324011","15,026757","0,415027","82,124375","1,814233"
22/05/2008 20.00,"29,796683","6,257871","20,215652","0,470832","76,6226","2,514488"
22/05/2008 21.00,"29,617701","5,905982","20,576446","0,547335","73,860205","3,336658"
22/05/2008 22.00,"15,545537","2,00306","12,482931","0,377403","73,435009","2,299262"
22/05/2008 23.00,"22,964228","3,625471","17,417434","0,331484","71,208853","1,631578"
23/05/2008 0.00,"11,405596","0,844195","10,118212","0,265623","80,150083","1,357375"
23/05/2008 1.00,"4,11141",0,"4,114255","0,233782","74,51018","1,096815"
23/05/2008 2.00,"0,248194","75,11275","0,537404",,,
23/05/2008 3.00,"12,718132",0,"12,726935","61,595983","0,838896",
23/05/2008 4.00,"9,553514",0,"9,560126","0,296969","0,990303",
23/05/2008 5.00,"9,978923",0,"9,985829","0,278918","64,983976","0,477986"
23/05/2008 6.00,"23,270301","1,855875","20,438877","0,35483","57,349488","1,295315"
23/05/2008 7.00,"30,28954","2,338031","26,723181","0,440879","54,58709","2,409736"
23/05/2008 8.00,"28,486734","3,364937","23,343512","0,824227","67,261608","2,433503"
23/05/2008 9.00,"34,818571","6,789087","24,425933","0,846811","79,227917","5,709863"
23/05/2008 10.00,"28,689062","5,002575","21,033299","0,701583","84,014718","4,291309"
23/05/2008 11.00,"29,194882","5,163293","21,292873","0,631441","93,011472","3,60734"
23/05/2008 12.00,"31,612453","6,381371","21,843165","0,582563","97,620876","3,187012"
23/05/2008 13.00,"28,263662","5,511797","19,826272","0,565584","100,381916","3,503469"
23/05/2008 14.00,"27,423223","5,814625","18,520632","0,481679","100,968245","2,03034"
23/05/2008 15.00,"16,813979","2,806653","12,519267","0,423158","106,4862","0,685289"
23/05/2008 16.00,"21,423423","4,439214","14,627016","0,494124","109,199858","1,754376"
23/05/2008 17.00,"20,167947","3,759121","14,414156","0,546875","108,215463","2,712108"
23/05/2008 18.00,"25,752727","4,809713","18,390839","0,555446","103,776629","1,576121"
23/05/2008 19.00,"30,28694","4,835088","22,889258","0,61883","95,882176","2,670734"
23/05/2008 20.00,"40,107642","8,096828","27,712145","0,708423","84,374914","5,038218"
23/05/2008 21.00,"46,945279","10,257221","31,239767","0,74131","73,623243","4,025029"
23/05/2008 22.00,"38,380052","6,64021","28,218328","0,664904","75,28609","4,325641"
23/05/2008 23.00,"20,082347","2,701763","15,950839","0,450359","87,978203","4,002581"
24/05/2008 0.00,"12,705163","1,153789","10,943659","0,372633","84,668756","0,743827"
24/05/2008 1.00,"7,307155","0,685168","6,260936","0,284853","86,091932","0,467863"
24/05/2008 2.00,"4,184041","0,067671","4,083105","0,267957","84,678254","0,268482"
24/05/2008 3.00,"3,299504","0,074438","3,187573","0,22724","89,85366","0,488109"
24/05/2008 4.00,"1,686066",0,"1,687233","0,218996","94,797531","0,023767"
24/05/2008 5.00,"3,761227","0,19963","3,457531","0,230618","79,658532","0,123677"
24/05/2008 6.00,"67,759138","21,488901","34,83488","0,666141","10,325122","4,316397"
24/05/2008 7.00,"82,928526","24,704953","45,080276","1,031685","15,190457","8,286849"
24/05/2008 8.00,"68,628102","15,762242","44,491032","0,715429","46,433944","5,692697"
24/05/2008 9.00,"62,996651","16,652126","37,490323","1,03729","71,898105","10,704067"
24/05/2008 10.00,"27,319458","5,366306","19,10467","0,630204","88,59298","5,624916"
24/05/2008 11.00,"15,073439","2,742365","10,876169","0,469397","103,397422","2,149176"
24/05/2008 12.00,"23,228811","4,726816","15,99238","0,488272","105,434058","1,734129"
24/05/2008 13.00,"30,878361","6,638519","20,714034","0,52462","106,892462","3,040448"
24/05/2008 14.00,"38,634253","10,42978","22,65825","0,562453","100,793566","3,168967"
24/05/2008 15.00,"8,246165","1,47861","5,983191","0,339334","110,364419","0,575256"
24/05/2008 16.00,"9,060666","1,981066","6,02732","0,33406","100,404937","0,442335"
24/05/2008 17.00,"9,825881","2,06904","6,658083","0,323921","95,777915","0,701134"
24/05/2008 18.00,"18,175802","4,483199","11,309652","0,436675","94,77317","2,09592"
24/05/2008 19.00,"23,301429","5,630224","14,678932","0,500553","91,655982","2,367482"
24/05/2008 20.00,"27,054875","6,555622","17,015097","0,536406","82,653825","3,123193"
24/05/2008 21.00,"49,803793","12,991121","29,921135","0,726474","62,893234","3,208139"
24/05/2008 22.00,"33,176602","7,670501","21,43046","0,506734","59,289922","4,890333"
24/05/2008 23.00,"19,195218","3,882621","13,251272","0,323509","58,634525","1,404909"
25/05/2008 0.00,"23,965486","5,329087","15,805483","0,358539","53,150372","1,787826"
25/05/2008 1.00,"14,414575","2,261902","10,954033","0,247516","52,018329","2,353838"
25/05/2008 2.00,"0,213804","51,766458","0,437054",,,
25/05/2008 3.00,"8,230601","0,280834","7,805403","54,47198","0,472264",
25/05/2008 4.00,"8,126843","0,228389","7,782042","0,277542","0,356949",
25/05/2008 5.00,"6,81171","0,241923","6,445233","0,239716","55,873486","0,241634"
25/05/2008 6.00,"9,094385","0,48723","8,353106","0,340782","52,258009","0,907557"
25/05/2008 7.00,"12,902304","2,062272","9,74702","0,387655","39,618685","1,408869"
25/05/2008 8.00,"18,707563","3,792956","12,900843","0,386915","37,56585","2,958143"
25/05/2008 9.00,"15,485876","2,42262","11,779477","0,370797","43,070334","2,406654"
25/05/2008 10.00,"24,240449","5,383223","15,997568","0,543162","61,323807","3,262275"
25/05/2008 11.00,"29,324591","6,564081","19,273399","0,612074","75,630031","2,762283"
25/05/2008 12.00,"22,904555","5,055018","15,164332","0,521944","92,132655","2,826982"
25/05/2008 13.00,"22,663318","4,603316","15,615991","0,557305","97,600564","2,243365"
25/05/2008 14.00,"6,588631","1,084427","4,929317","0,426717","102,304694","2,216077"
25/05/2008 15.00,"3,696378","0,392492","3,096723","0,360107","106,885658","0,311615"
25/05/2008 16.00,"4,513471","0,472004","3,792383","0,386669","104,560682","0,115755"
25/05/2008 17.00,"6,6016","0,83066","5,331658","0,395961","103,634506","0,573495"
25/05/2008 18.00,"11,348528","1,974299","8,327148","0,429267","94,366931","0,577457"
25/05/2008 19.00,"19,911147","3,461369","14,614035","0,50262","83,607139","1,362656"
25/05/2008 20.00,"27,021167","4,435831","20,233815","0,563392","77,218427","0,970497"
25/05/2008 21.00,"30,75645","3,886004","24,815311","0,628439","67,675967","3,860418"
25/05/2008 22.00,"23,161355","2,390477","19,509607","0,523507","65,531044","2,133331"
25/05/2008 23.00,"19,646565","1,718842","17,022889","0,478443","67,934596","1,157994"
26/05/2008 0.00,"14,113678","0,702086","13,046208","0,44744","64,891906","2,58931"
26/05/2008 1.00,"14,640248","0,519374","13,853485","0,352048","59,082743","1,027714"
26/05/2008 2.00,"12,598812","0,209779","12,285651","0,337409","54,660206","1,956837"
26/05/2008 3.00,"11,908821","0,040602","11,854761","0,367837","41,798821","1,846363"
26/05/2008 4.00,"12,323853",0,"12,332378","0,385024","47,861206","2,447586"
26/05/2008 5.00,"23,641248","1,360186","21,570628","0,529018","23,113392","2,536934"
26/05/2008 6.00,"60,643936","16,628433","35,17233","0,899978","4,60941","7,37489"
26/05/2008 7.00,"96,964401","25,698025","57,602153","1,462958","12,107136","8,206304"
26/05/2008 8.00,"106,670974","27,048065","65,244037","1,264526","18,9048","8,219948"
26/05/2008 9.00,"106,912192","30,000214","60,955858","1,58738","36,693817","8,691772"
26/05/2008 10.00,"51,253836","9,448555","36,792061","0,878105","66,094352","6,399553"
26/05/2008 11.00,"34,665535","6,242644","25,111213","0,756808","91,998584","5,370078"
26/05/2008 12.00,"39,33982","7,174811","28,358496","0,780327","90,913946","4,889452"
26/05/2008 13.00,"52,41333","9,472241","37,916031","0,732302","97,837534","4,553629"
26/05/2008 14.00,"31,736942","5,224197","23,743254","0,610677","117,11326","3,776353"
26/05/2008 15.00,"20,977258","3,226212","16,041693","0,542339","127,200162","1,727087"
26/05/2008 16.00,"14,323787","1,322967","12,303827","0,561088","137,288274","1,839761"
26/05/2008 17.00,"17,934565","1,547972","15,571866","0,556484","132,574654","1,875412"
26/05/2008 18.00,"36,660285","4,711589","29,456481","0,717006","115,692801","1,645222"
26/05/2008 19.00,"42,898701","6,200349","33,440955","0,730753","101,518007","1,969602"
26/05/2008 20.00,"54,838664","8,810757","41,357972","0,864371","89,015467","4,041313"
26/05/2008 21.00,"57,645306","8,193259","45,11402","0,840523","59,464606","4,000381"
26/05/2008 22.00,"51,2668","4,495042","44,405375","0,845703","41,074356","5,590586"
26/05/2008 23.00,"36,709558","2,150244","33,435773","0,704013","41,105521","4,669825"
27/05/2008 0.00,"40,39815","4,34109","33,765423","0,653603","21,266361","6,193571"
27/05/2008 1.00,"21,737278","0,803593","20,519354","0,485597","39,002568","4,176435"
27/05/2008 2.00,"0,422851","38,363431","3,780314",,,
27/05/2008 3.00,"32,585163","0,509224","31,829007","50,272883","2,98279",
27/05/2008 4.00,"21,278151",0,"21,292873","0,289356","2,828744",
27/05/2008 5.00,"21,95517","0,685168","20,919097","0,312646","57,400938","2,172943"
27/05/2008 6.00,"46,626223","5,819702","37,72913","0,645206","43,09605","5,369198"
27/05/2008 7.00,"77,102544","10,954233","60,348435","0,667097","35,80279","5,692257"
27/05/2008 8.00,"103,669748","24,39198","66,316058","0,66183","39,64037","5,73451"
27/05/2008 9.00,"133,640251","38,051357","75,349262","1,647004","35,221886","9,096255"
27/05/2008 10.00,"59,876114","13,249961","39,587692","0,865515","61,747645","8,543447"
27/05/2008 11.00,"30,024958","5,926282","20,952823","0,347045","82,759464","3,749504"
27/05/2008 12.00,"30,310285","6,274788","20,703633","0,414281","85,089881","3,807162"
27/05/2008 13.00,"39,08562","10,92039","22,35713","0,412471","79,153443","3,587094"
27/05/2008 14.00,"34,408734","7,462413","22,982698","0,38054","89,792732","2,304984"
27/05/2008 15.00,"15,478096","2,446305","11,735352","0,143525","98,616139","0,481507"
27/05/2008 16.00,"13,991761","2,473373","10,206464","0,200228","102,250554","0,649638"
27/05/2008 17.00,"20,237983","4,026421","14,074124","0,236191","97,964817","0,831414"
27/05/2008 18.00,"17,776334","3,283733","12,750288","0,314456","101,671028","1,030354"
27/05/2008 19.00,"28,956244","5,598078","20,386966","0,464647","96,593094","1,888176"
27/05/2008 20.00,"33,664259","7,091915","22,806183","0,433703","88,766305","3,008758"
27/05/2008 21.00,"47,598951","10,751216","31,135945","0,555668","69,895365","3,671601"
27/05/2008 22.00,"20,043438","3,86401","14,128634","0,253803","82,640301","4,546147"
27/05/2008 23.00,"14,201873","2,541044","10,312882","0,126984","86,580766","0,485908"
28/05/2008 0.00,"9,390097","1,686698","6,808637","0,121498","89,83742","1,452003"
28/05/2008 1.00,"1,693848","0,05752","1,606764","0,015077","87,290329","0,0669"
28/05/2008 2.00,"1,242502","0,138726","1,030511","0,012457","82,702569",0
28/05/2008 3.00,"0,977919","0,197938","0,674894","0,004952","78,850141","0,014084"
28/05/2008 4.00,"0,287928",0,"0,288127","0,012076","76,338233","0,006162"
28/05/2008 5.00,"6,461528","1,07766","4,81251","0,039922","62,583129",0
28/05/2008 6.00,"29,625483","6,232494","20,083266","0,311493","48,967515","2,565984"
28/05/2008 7.00,"26,891458","6,119145","17,521268","0,214136","55,390078","7,129296"
28/05/2008 8.00,"21,231458","5,276643","13,150034","0,133896","74,893398","2,821261"
28/05/2008 9.00,"33,233675","8,531615","20,166323","0,29487","77,796621","2,624961"
28/05/2008 10.00,"19,350854","5,043177","11,626333","0,244997","89,173907","2,596352"
28/05/2008 11.00,"16,347067","4,670986","9,19153","0,242693","96,067708","2,343275"
28/05/2008 12.00,"15,615575","4,138079","9,27719","0,246808","98,181475","1,779023"
28/05/2008 13.00,"22,149717","6,183432","12,677611","0,267136","98,421154","1,902701"
28/05/2008 14.00,"19,737346","5,066861","11,976762","0,301453","99,879536","1,517143"
28/05/2008 15.00,"10,811581","2,808344","6,510126","0,243433","103,462459","0,305893"
28/05/2008 16.00,"9,151453","1,933697","6,190851","0,254462","99,290489","0,341985"
28/05/2008 17.00,"13,519663","3,390314","8,327148","0,257177","99,364964","0,584058"
28/05/2008 18.00,"30,045703","7,924267","17,908032","0,397","93,136038","1,001746"
28/05/2008 19.00,"33,334839","9,399493","18,935948","0,452961","89,32421","3,298807"
28/05/2008 20.00,"43,536812","11,135248","26,481772","0,600848","73,047743","3,944483"
28/05/2008 21.00,"44,265745","12,021739","25,851004","0,588669","60,921636","4,446677"
28/05/2008 22.00,"39,116727","10,588811","22,897041","0,468597","69,100498","3,984976"
28/05/2008 23.00,"15,755649","3,547649","10,323268","0,175539","75,298282","2,009653"
29/05/2008 0.00,"9,903699","1,89817","6,998126","0,141303","75,639506","0,275524"
29/05/2008 1.00,"4,741739","0,492306","3,989659","0,103529","77,386311","1,321283"
29/05/2008 2.00,"0,095171","76,041696","0,419448",,,
29/05/2008 3.00,"8,285074",0,"8,290806","87,156266","0,435733",
29/05/2008 4.00,"8,253947","0,04737","8,186977","0,157356","0,008363",
29/05/2008 5.00,"11,179921","0,588737","10,28433","0,21433","83,125064",0
29/05/2008 6.00,"34,919735","5,650523","26,27411","0,430142","61,777428","1,295315"
29/05/2008 7.00,"49,259085","10,19801","33,646036","0,457518","50,731911","5,306259"
29/05/2008 8.00,"30,787558","5,86707","21,806837","0,309371","80,930049","2,343715"
29/05/2008 9.00,"35,015716","7,675576","23,263055","0,456943","84,299085","4,975277"
29/05/2008 10.00,"23,252156","4,816479","15,878161","0,395366","88,797447","1,646542"
29/05/2008 11.00,"21,597206","4,596548","14,559524","0,343489","92,243689","1,153152"
29/05/2008 12.00,"18,679028","4,029805","12,50889","0,30156","94,538901","1,009668"
29/05/2008 13.00,"27,664459","6,608066","17,544633","0,399311","91,668174","1,876293"
29/05/2008 14.00,"28,030205","6,509945","18,06118","0,368728","89,915943","1,665908"
29/05/2008 15.00,"11,164357","2,316038","7,618509","0,260371","101,914695","0,564252"
29/05/2008 16.00,"15,812714","3,288808","10,777523","0,351216","101,409682","1,192764"
29/05/2008 17.00,"18,448167","4,104242","12,16365","0,358944","96,992553","1,40667"
29/05/2008 18.00,"32,499583","7,543618","20,947642","0,502653","84,866465","1,203328"
29/05/2008 19.00,"28,922516","6,692655","18,67378","0,550009","86,778467","2,445827"
29/05/2008 20.00,"28,108023","5,082087","20,329855","0,497227","85,288944","2,428661"
29/05/2008 21.00,"38,520146","8,436875","25,601813","0,493446","74,661839","2,58579"
29/05/2008 22.00,"23,451883","4,850315","16,026119","0,434911","82,874555","3,273279"
29/05/2008 23.00,"10,572937","1,446466","8,360892","0,257493","87,940296","1,177359"
30/05/2008 0.00,"7,880419","0,642873","6,899488","0,21022","81,957831","0,29313"
30/05/2008 1.00,"5,447294","0,355273","4,905957","0,15489","79,402597","0,220068"
30/05/2008 2.00,"2,627671","0,054136","2,546426","0,107289","73,969893","0,39612"
30/05/2008 3.00,"1,424079",0,"1,425063","0,072676","78,832508",0
30/05/2008 4.00,"2,689926",0,"2,691786","0,077545","72,349016","0,020687"
30/05/2008 5.00,"3,558899",0,"3,561362","0,095943","62,979897","0,174293"
30/05/2008 6.00,"20,772331","2,331264","17,209777","0,25404","47,116434","1,37674"
30/05/2008 7.00,"13,644173","1,446466","11,434247","0,217866","50,549111","1,981485"
30/05/2008 8.00,"22,489536","3,265122","17,495311","0,265221","53,258701","1,533427"
30/05/2008 9.00,"41,007714","7,936109","28,859479","0,622604","61,679955","4,681268"
30/05/2008 10.00,"31,804398","5,545633","23,317566","0,539075","69,642139","4,755211"
30/05/2008 11.00,"48,3979","10,456843","32,387081","0,674645","79,562398","5,336629"
30/05/2008 12.00,"30,382921","6,085309","21,067046","0,532332","89,32421","4,154868"
30/05/2008 13.00,"22,141935","4,841855","14,728244","0,318989","84,81906","2,494241"
30/05/2008 14.00,"22,103025","4,967048","14,497231","0,247217","89,370238","2,504364"
30/05/2008 15.00,"13,03719","2,20269","9,666552","0,256177","98,647288","1,093734"
30/05/2008 16.00,"10,993156","1,66978","8,438765","0,252725","97,756279","1,029034"
30/05/2008 17.00,"12,225284","1,882944","9,34468","0,306081","97,194325","1,398747"
30/05/2008 18.00,"20,525911","3,51043","15,153946","0,367988","92,626892","1,447602"
30/05/2008 19.00,"73,932738","18,79729","45,142568","0,709915","61,693479","3,149161"
30/05/2008 20.00,"97,182293","24,645746","59,434746","1,018299","43,951864","8,248557"
30/05/2008 21.00,"103,073167","24,307383","65,848838","1,033836","38,831956","8,297412"
30/05/2008 22.00,"67,050971","12,287352","48,24448","0,578373","46,833425","6,683879"
30/05/2008 23.00,"36,164828","4,970431","28,563559","0,340528","60,164691","2,989392"
31/05/2008 0.00,"27,392096","3,040117","22,74649","0,271716","67,868242","2,113525"
31/05/2008 1.00,"21,962953","2,390477","18,31038","0,175937","64,577752","1,939232"
31/05/2008 2.00,"0,190078","61,589221","1,988527",,,
31/05/2008 3.00,"19,221163","0,099815","19,083908","68,163446","0,931764",
31/05/2008 4.00,"16,373007","0,228389","16,033911","0,247298","0,792242",
31/05/2008 5.00,"16,349662","0,353581","15,818462","0,28987","62,097008","0,711257"
31/05/2008 6.00,"30,917269","4,068715","24,695888","0,390466","53,037971","2,157978"
31/05/2008 7.00,"40,289204","3,605169","34,785549","0,483993","41,444051","3,122313"
31/05/2008 8.00,"31,461999","3,957059","25,412315","0,500841","60,129482","3,620105"
31/05/2008 9.00,"66,46215","15,885745","42,134113","0,835667","54,549164","4,050556"
31/05/2008 10.00,"65,380458","15,395125","41,804445","0,74444","62,071274","5,738471"
31/05/2008 11.00,"66,150877","15,388366","42,585765","0,674254","67,788341","7,344962"
31/05/2008 12.00,"58,216002","12,368554","39,27879","0,701458","78,828451","3,841052"
31/05/2008 13.00,"51,3576","9,497618","36,820626","0,695376","93,638418","5,367878"
31/05/2008 14.00,"32,380254","4,769109","25,085248","0,485637","110,342753","3,517113"
31/05/2008 15.00,"26,421966","4,232817","19,945677","0,326277","91,7386","1,374099"
31/05/2008 16.00,"26,390838","4,539029","19,444695","0,359646","89,624818","1,803671"
31/05/2008 17.00,"33,835439","6,723107","23,543392","0,417422","81,280748","3,627587"
31/05/2008 18.00,"47,419971","11,504055","29,801712","0,435503","75,162864","5,679934"
31/05/2008 19.00,"68,249392","16,384807","43,156821","0,638502","61,983253","5,96382"
31/05/2008 20.00,"85,525099","21,629314","52,397689","0,680006","52,069779","4,792182"
31/05/2008 21.00,"80,889704","17,975081","53,365887","0,566262","49,239691","4,966035"
31/05/2008 22.00,"53,808859","9,40457","39,416356","0,478979","57,679879","6,87886"
31/05/2008 23.00,"27,060075","3,08072","22,351948","0,370741","67,888554","2,437464"
01/06/2008 0.00,"16,313347","1,402481","14,172759","0,25231","75,54201","1,86749"
01/06/2008 1.00,"13,734962","0,986303","12,231138","0,26431","69,957648","1,066005"
01/06/2008 2.00,"13,312147","0,632723","12,350546","0,281733","66,784958","1,31028"
01/06/2008 3.00,"11,908821","0,099815","11,763906","0,318717","60,836328","1,280351"
01/06/2008 4.00,"13,428874","0,003383","13,432973","0,352414","53,116517","1,879814"
01/06/2008 5.00,"14,126368","0,341613","13,611986","0,366182","51,447939","2,165311"
01/06/2008 6.00,"21,649098","1,02014","20,098829","0,495171","40,952504","3,70329"
01/06/2008 7.00,"26,178128","3,331102","21,085211","0,43312","52,259363","4,840157"
01/06/2008 8.00,"14,725851","2,5089","10,886543","0,308033","81,979474","2,234122"
01/06/2008 9.00,"20,471438","4,324173","13,850881","0,348222","79,157514","1,793548"
01/06/2008 10.00,"23,278084","5,439052","14,948881","0,416107","79,915806","4,590161"
01/06/2008 11.00,"35,184317","8,969783","21,446024","0,4346","76,724167","2,582708"
01/06/2008 12.00,"32,865329","7,973328","20,654322","0,405916","79,575922","3,1474"
01/06/2008 13.00,"47,178732","12,620624","27,847131","0,43649","75,666599","3,971772"
01/06/2008 14.00,"21,747661","5,406909","13,466713","0,366139","86,186734","2,399172"
01/06/2008 15.00,"7,802598","0,998146","6,276509","0,339181","87,9728","1,654465"
01/06/2008 16.00,"13,244704","2,222991","9,843064","0,366549","83,295679","0,839777"
01/06/2008 17.00,"12,806327","2,219608","9,409574","0,387754","81,993021","0,835815"
01/06/2008 18.00,"24,922651","5,92459","15,849608","0,406409","74,686215","0,91636"
01/06/2008 19.00,"37,708233","8,298149","25,002191","0,477254","67,922412","1,79971"
01/06/2008 20.00,"57,681636","14,811466","34,995812","0,549167","56,262133","2,112204"
01/06/2008 21.00,"74,757612","17,46078","48,018656","0,577768","43,21928","4,132421"
01/06/2008 22.00,"52,356257","8,868277","38,78559","0,506758","45,370969","4,25918"
01/06/2008 23.00,"33,324456","4,978889","25,708235","0,387424","50,406946","2,16546"
02/06/2008 0.00,"32,574781","4,872307","25,121596","0,414545","51,608038","2,943618"
02/06/2008 1.00,"24,715141","3,808182","18,889229","0,295705","60,825495","1,985446"
02/06/2008 2.00,"0,221327","65,778859","0,628072",,,
02/06/2008 3.00,"28,733172","0,971079","27,263092","66,695583","0,689691",
02/06/2008 4.00,"21,675025","0,157335","21,448625","0,163024","0,211264",
02/06/2008 5.00,"23,558229","0,6581","22,564792","0,160386","57,558004","0,323499"
02/06/2008 6.00,"22,621827","1,260372","20,703633","0,255909","51,430641","1,383782"
02/06/2008 7.00,"17,480623","0,801901","16,262333","0,25731","51,042016","2,374524"
02/06/2008 8.00,"27,252022","4,097475","20,98397","0,244947","59,671785","2,0321"
02/06/2008 9.00,"20,461058","2,752515","16,251945","0,271156","78,170364","2,42514"
02/06/2008 10.00,"40,984389","8,303224","28,272839","0,412752","74,332784","2,320828"
02/06/2008 11.00,"48,51721","9,961162","33,26704","0,446707","76,755309","3,297046"
02/06/2008 12.00,"45,938839","8,496086","32,934791","0,601242","80,526519","3,687886"
02/06/2008 13.00,"39,274964","8,172958","26,76211","0,438631","82,500812","3,616144"
02/06/2008 14.00,"30,302503","5,234348","22,292236","0,385141","93,302597","4,493771"
02/06/2008 15.00,"11,382249","0,739305","10,255779","0,274947","107,916133","1,895218"
02/06/2008 16.00,"9,833662","0,473697","9,113659","0,280717","115,690153","1,389944"
02/06/2008 17.00,"10,310949","0,719003","9,214891","0,240168","112,237144","1,3763"
02/06/2008 18.00,"29,202664","4,107627","22,920406","0,375169","94,635043","1,27903"
02/06/2008 19.00,"51,448381","10,181089","35,862788","0,508686","78,098584","4,554949"
02/06/2008 20.00,"70,799218","15,432348","47,169859","0,641793","62,67927","4,88065"
02/06/2008 21.00,"82,062159","16,702879","56,491165","0,944844","53,678467","6,797874"
02/06/2008 22.00,"59,671204","11,341648","42,31061","0,589705","57,729993","7,032026"
02/06/2008 23.00,"34,826353","5,192052","26,884115","0,266789","68,686131","2,603395"
03/06/2008 0.00,"22,250881","2,495367","18,437568","0,154535","70,885202","1,615293"
03/06/2008 1.00,"19,952656","1,646096","17,440802","0,132282","67,107233","1,260105"
03/06/2008 2.00,"7,138549","0,182712","6,863149","0,063614","68,3977","0,42517"
03/06/2008 3.00,"4,785835",0,"4,789149","0,060097","67,983356","0,551489"
03/06/2008 4.00,"3,740474",0,"3,743063","0,044946","72,791808","0,500433"
03/06/2008 5.00,"13,947665","1,495527","11,662676","0,113752","63,330596","0,9168"
03/06/2008 6.00,"23,636048","2,984288","19,073522","0,286075","54,519381","2,611757"
03/06/2008 7.00,"71,554058","19,849571","41,147731","0,300827","42,674925","3,064655"
03/06/2008 8.00,"62,680177","14,694735","40,17691","0,569346","47,143527","4,005662"
03/06/2008 9.00,"54,965753","14,615227","32,579179","0,744239","56,958147","6,994615"
03/06/2008 10.00,"34,014441","8,419957","21,118957","0,366515","73,48784","2,429542"
03/06/2008 11.00,"25,444036","6,281555","15,82365","0,396432","83,21985","2,456389"
03/06/2008 12.00,"18,40407","4,540721","11,44982","0,300745","88,481961","1,466968"
03/06/2008 13.00,"22,940883","5,603154","14,359647","0,337916","87,475846","3,354263"
03/06/2008 14.00,"21,171805","5,848461","12,212972","0,248903","86,513057","3,168087"
03/06/2008 15.00,"8,357703","1,982759","5,321275","0,189563","87,943013","0,192778"
03/06/2008 16.00,"8,785707","2,525818","4,916339","0,219809","87,326874","0,305893"
03/06/2008 17.00,"13,685677","3,544264","8,257061","0,281046","85,14135","0,653599"
03/06/2008 18.00,"17,283484","4,765727","9,983232","0,368658","82,965285","0,960813"
03/06/2008 19.00,"18,002008","5,002575","10,338841","0,375004","81,485237","1,166796"
03/06/2008 20.00,"28,393351","8,264314","15,732805","0,494592","74,68486","2,904446"
03/06/2008 21.00,"46,613259","13,096007","26,551867","0,649045","61,017773","4,788221"
03/06/2008 22.00,"27,418041","6,406745","17,606927","0,421405","66,37738","3,594137"
03/06/2008 23.00,"14,269314","2,740673","10,074083","0,172008","72,836496","1,625856"
04/06/2008 0.00,"5,348724","0,876338","4,007829","0,106484","84,490028","0,526841"
04/06/2008 1.00,"1,712007","0,236848","1,352382","0,090413","87,952488","0,280806"
04/06/2008 2.00,"0,079204","83,854939","0,024208",,,
04/06/2008 3.00,"3,377322","0,003383","3,374468","75,826378","0,077464",
04/06/2008 4.00,"3,649687",0,"3,652212","0,239782","0,311175",
04/06/2008 5.00,"6,700171","0,328204","6,201234","0,247868","61,428065","0,659321"
04/06/2008 6.00,"21,734698","2,326189","18,180587","0,381951","46,466463","3,283402"
04/06/2008 7.00,"23,304029","2,182388","19,971643","0,355217","39,72432","3,082701"
04/06/2008 8.00,"21,247023","3,51043","15,875568","0,332114","69,975243","1,812473"
04/06/2008 9.00,"92,562462","23,380303","56,753341","1,066393","36,413499","4,993323"
04/06/2008 10.00,"95,192724","24,329393","57,929202","1,160623","28,203494","8,897755"
04/06/2008 11.00,"67,515303","16,557379","42,157457","0,90863","52,178108","7,233167"
04/06/2008 12.00,"44,979072","10,258907","29,269602","0,593267","71,903508","5,648683"
04/06/2008 13.00,"34,131169","7,97502","21,918459","0,489218","83,351197","3,247751"
04/06/2008 14.00,"22,16528","5,15145","14,276584","0,339705","88,875993","2,476636"
04/06/2008 15.00,"11,128042","2,253442","7,678211","0,23772","92,074421","0,397001"
04/06/2008 16.00,"9,400472","1,361879","7,317404","0,251994","90,170531","0,275084"
04/06/2008 17.00,"25,685271","5,330779","17,523862","0,349689","78,644297","1,160634"
04/06/2008 18.00,"56,755577","13,14338","36,628529","0,661009","60,264881","4,658382"
