, Brindisi,,
,Quartiere Bozzano,,
Parm,SO2,NO2,PM10



31/05/2008 21.00,"1,829547","4,64768",
31/05/2008 22.00,"1,77356","4,678828","31,25762"
31/05/2008 23.00,"2,172701","8,046807",
01/06/2008 0.00,"2,244943","8,199956","5,372406"
01/06/2008 1.00,,"6,521807",
01/06/2008 2.00,,"3,478297","3,418803"
01/06/2008 3.00,,"5,769041",
01/06/2008 4.00,,"5,239509","1,465201"
01/06/2008 5.00,,"4,437425",
01/06/2008 6.00,,"5,545807","1,953602"
01/06/2008 7.00,,"10,771034",
01/06/2008 8.00,,"10,044233","25,88522"
01/06/2008 9.00,,"3,992254",
01/06/2008 10.00,,"1,968872","28,327221"
01/06/2008 11.00,,"6,678851",
01/06/2008 12.00,,"4,917637","29,30402"
01/06/2008 13.00,,"7,204488",
01/06/2008 14.00,,"8,427085","25,88522"
01/06/2008 15.00,,"7,756083",
01/06/2008 16.00,,"4,860531","25,39682"
01/06/2008 17.00,,"5,336851",
01/06/2008 18.00,,"5,269361","33,211231"
01/06/2008 19.00,,"3,239488",
01/06/2008 20.00,,"7,003317","37,118431"
01/06/2008 21.00,,"5,788511",
01/06/2008 22.00,,"6,796957","32,722832"
01/06/2008 23.00,,"6,141531",
02/06/2008 0.00,,"2,612616","34,67643"
02/06/2008 1.00,,"3,936446",
02/06/2008 2.00,,,"6,837607"
02/06/2008 3.00,,"5,624978",
02/06/2008 4.00,,"5,155148","0,4884"
02/06/2008 5.00,,"2,861809",
02/06/2008 6.00,,"1,240766","24,908421"
02/06/2008 7.00,,"3,656105",
02/06/2008 8.00,,"4,486743","5,860806"
02/06/2008 9.00,,"1,34849",
02/06/2008 10.00,,"2,734617","5,372406"
02/06/2008 11.00,,"4,737234",
02/06/2008 12.00,,"5,717126","23,93162"
02/06/2008 13.00,,"6,524403",
02/06/2008 14.00,,"8,510147","26,37361"
02/06/2008 15.00,,"8,46602",
02/06/2008 16.00,,"7,645765","3,418803"
02/06/2008 17.00,,"10,921584",
02/06/2008 18.00,,"4,651573","8,791209"
02/06/2008 19.00,,"8,610084",
02/06/2008 20.00,,"6,468594","30,76923"
02/06/2008 21.00,,"6,401104",
02/06/2008 22.00,,"2,952659","31,25762"
02/06/2008 23.00,,"3,827424",
03/06/2008 0.00,,"9,539359","28,327221"
03/06/2008 1.00,,"9,541956",
03/06/2008 2.00,,"6,621743","3,418803"
03/06/2008 3.00,,"4,673637",
03/06/2008 4.00,,"6,310254","26,86202"
03/06/2008 5.00,,"3,974084",
03/06/2008 6.00,,"4,186936","20,51281"
03/06/2008 7.00,,"7,286253",
03/06/2008 8.00,,"1,889702","30,76923"
03/06/2008 9.00,,"5,936467",
03/06/2008 10.00,,"6,155808","8,791209"
03/06/2008 11.00,,"6,241467",
03/06/2008 12.00,,"4,56202","4,884005"
03/06/2008 13.00,,"2,603532",
03/06/2008 14.00,,"5,05651","25,88522"
03/06/2008 15.00,,"6,821616",
03/06/2008 16.00,,"3,111","30,28083"
03/06/2008 17.00,,"3,889723",
03/06/2008 18.00,,"5,177212","58,608051"
03/06/2008 19.00,,"3,286212",
03/06/2008 20.00,,"22,088476","36,141621"
03/06/2008 21.00,,"5,525043",
03/06/2008 22.00,,"11,965076","35,164822"
03/06/2008 23.00,,"2,883871",
04/06/2008 0.00,,"4,280383","36,630032"
04/06/2008 1.00,,"5,453659",
04/06/2008 2.00,,,"31,25762"
04/06/2008 3.00,,"3,488681",
04/06/2008 4.00,,"8,756744","37,606831"
04/06/2008 5.00,,"42,967342",
04/06/2008 6.00,,"6,88002","33,211231"
04/06/2008 7.00,,"54,687138",
04/06/2008 8.00,,"21,62644","31,25762"
04/06/2008 9.00,,"38,086043",
04/06/2008 10.00,,"49,278891","33,699631"
04/06/2008 11.00,,"18,015762",
04/06/2008 12.00,,"4,576297","27,35042"
04/06/2008 13.00,,"8,425786",
04/06/2008 14.00,,"2,482829","31,746031"
04/06/2008 15.00,,"2,824169",
04/06/2008 16.00,,"7,025382","30,76923"
04/06/2008 17.00,,"15,539418",
04/06/2008 18.00,,"57,713776","29,30402"
04/06/2008 19.00,,"50,715645",
04/06/2008 20.00,,"61,478904","33,211231"
04/06/2008 21.00,,"72,759991",
04/06/2008 22.00,,"63,176513","37,118431"
04/06/2008 23.00,,"47,463161",
05/06/2008 0.00,,"52,093986","33,211231"
05/06/2008 1.00,,"21,292873",
05/06/2008 2.00,,"1,891","8,791209"
05/06/2008 3.00,,"1,680744",
05/06/2008 4.00,,"2,114232","24,908421"
05/06/2008 5.00,,"5,937764",
05/06/2008 6.00,,"4,833276","30,28083"
05/06/2008 7.00,,"18,682862",
05/06/2008 8.00,,"33,429274","24,908421"
05/06/2008 9.00,,"2,372511",
05/06/2008 10.00,,"4,851446","7,814408"
05/06/2008 11.00,,"5,84302",
05/06/2008 12.00,,"3,615871","1,953602"
05/06/2008 13.00,,"5,573063",
05/06/2008 14.00,,"5,139572","4,884005"
05/06/2008 15.00,,"4,423148",
05/06/2008 16.00,,"3,941638","5,860806"
05/06/2008 17.00,,"3,547085",
05/06/2008 18.00,,"5,313488","16,11721"
05/06/2008 19.00,,"6,028616",
05/06/2008 20.00,,"5,317383","23,93162"
05/06/2008 21.00,,"12,889167",
05/06/2008 22.00,,"4,079212","25,88522"
05/06/2008 23.00,,"7,817083",
06/06/2008 0.00,,"5,157744","36,630032"
06/06/2008 1.00,,"4,933212",
06/06/2008 2.00,,,"25,88522"
06/06/2008 3.00,,,
06/06/2008 4.00,,,"5,860806"
06/06/2008 5.00,,,
06/06/2008 6.00,,,"2,930403"
06/06/2008 7.00,,,
06/06/2008 8.00,,,"26,86202"
06/06/2008 9.00,,,
06/06/2008 10.00,,,"5,372406"
06/06/2008 11.00,,,
06/06/2008 12.00,,,"0,4884"
06/06/2008 13.00,,,
06/06/2008 14.00,,,"2,930403"
06/06/2008 15.00,,,
06/06/2008 16.00,,,"7,814408"
06/06/2008 17.00,,,
06/06/2008 18.00,,,"4,395605"
06/06/2008 19.00,,,
06/06/2008 20.00,,,"25,88522"
06/06/2008 21.00,,,
06/06/2008 22.00,,,"6,349206"
06/06/2008 23.00,,,
07/06/2008 0.00,,,"4,884005"
07/06/2008 1.00,,,
07/06/2008 2.00,,,"3,418803"
07/06/2008 3.00,,,
07/06/2008 4.00,,,"6,349206"
07/06/2008 5.00,,,
07/06/2008 6.00,,,"0,976801"
07/06/2008 7.00,,,
07/06/2008 8.00,,,"2,930403"
07/06/2008 9.00,,,
07/06/2008 10.00,,,"3,418803"
07/06/2008 11.00,,,
07/06/2008 12.00,,,"4,395605"
07/06/2008 13.00,,,
07/06/2008 14.00,,,"4,884005"
07/06/2008 15.00,,,
07/06/2008 16.00,,,"2,442003"
07/06/2008 17.00,,,
07/06/2008 18.00,,,"6,837607"
07/06/2008 19.00,,,
07/06/2008 20.00,,,"5,860806"
07/06/2008 21.00,,,
07/06/2008 22.00,,,"2,442003"
07/06/2008 23.00,,,
08/06/2008 0.00,,,"3,418803"
08/06/2008 1.00,,,
08/06/2008 2.00,,,"3,418803"
08/06/2008 3.00,,,
08/06/2008 4.00,,,"4,395605"
08/06/2008 5.00,,,
08/06/2008 6.00,,,"6,837607"
08/06/2008 7.00,,,
08/06/2008 8.00,,,"2,442003"
08/06/2008 9.00,,,
08/06/2008 10.00,,,"4,395605"
08/06/2008 11.00,,,
08/06/2008 12.00,,,"4,395605"
08/06/2008 13.00,,,
08/06/2008 14.00,,,"2,930403"
08/06/2008 15.00,,,
08/06/2008 16.00,,,"0,976801"
08/06/2008 17.00,,,
08/06/2008 18.00,,,"2,930403"
08/06/2008 19.00,,,
08/06/2008 20.00,,,"0,4884"
08/06/2008 21.00,,,
08/06/2008 22.00,,,"2,442003"
08/06/2008 23.00,,,
09/06/2008 0.00,,,"4,884005"
09/06/2008 1.00,,,
09/06/2008 2.00,,,"4,395605"
09/06/2008 3.00,,,
09/06/2008 4.00,,,"4,395605"
09/06/2008 5.00,,,
09/06/2008 6.00,,,"7,814408"
09/06/2008 7.00,,,
09/06/2008 8.00,,,"27,83882"
09/06/2008 9.00,,,
09/06/2008 10.00,,,"24,908421"
09/06/2008 11.00,,,
09/06/2008 12.00,,,"5,372406"
09/06/2008 13.00,,,
09/06/2008 14.00,,,"4,395605"
09/06/2008 15.00,,,
09/06/2008 16.00,,,"1,465201"
09/06/2008 17.00,,,
09/06/2008 18.00,,,"5,372406"
09/06/2008 19.00,,,
09/06/2008 20.00,,,"6,837607"
09/06/2008 21.00,,,
09/06/2008 22.00,,,"3,907204"
09/06/2008 23.00,,,
10/06/2008 0.00,,,"5,372406"
10/06/2008 1.00,,,
10/06/2008 2.00,,,"4,395605"
10/06/2008 3.00,,,
10/06/2008 4.00,,,"5,860806"
10/06/2008 5.00,,,
10/06/2008 6.00,,,"2,930403"
10/06/2008 7.00,,,
10/06/2008 8.00,,,"4,884005"
10/06/2008 9.00,,,
10/06/2008 10.00,,,"1,953602"
10/06/2008 11.00,,"3,515627",
10/06/2008 12.00,,"1,288787","5,860806"
10/06/2008 13.00,"0,149484","2,256999",
10/06/2008 14.00,"0,024025","2,818978","16,11721"
10/06/2008 15.00,"0,004004","4,844956",
10/06/2008 16.00,"0,012012","4,41536","5,372406"
10/06/2008 17.00,"0,021355","5,109723",
10/06/2008 18.00,"0,058726","2,926702","5,860806"
10/06/2008 19.00,"0,144146","2,681404",
10/06/2008 20.00,"0,1655","2,033766","32,234421"
10/06/2008 21.00,"0,090758","2,020787",
10/06/2008 22.00,"0,162831","4,986425","30,76923"
10/06/2008 23.00,"0,202871","9,308339",
11/06/2008 0.00,"0,273609","13,179886","31,746031"
11/06/2008 1.00,"0,121455","2,633382",
11/06/2008 2.00,"0,220222","1,748233","4,884005"
11/06/2008 3.00,"0,186855","1,858552",
11/06/2008 4.00,"0,269605","2,022085","26,86202"
11/06/2008 5.00,"0,069403","2,933191",
11/06/2008 6.00,"0,150819","15,009882","25,39682"
11/06/2008 7.00,"0,286956","31,159289",
11/06/2008 8.00,"0,137472","20,813974","33,211231"
11/06/2008 9.00,"0,020021","7,706765",
11/06/2008 10.00,"0,157492","4,778764","24,908421"
11/06/2008 11.00,"0,138806","2,874788",
11/06/2008 12.00,"0,285621","1,704106","29,30402"
11/06/2008 13.00,"0,453443","18,231202",
11/06/2008 14.00,"0,501665","3,907892","32,234421"
11/06/2008 15.00,"0,332335","5,140871",
11/06/2008 16.00,"0,169504","4,395893","30,76923"
11/06/2008 17.00,"0,322992","4,393298",
11/06/2008 18.00,"0,297633","4,833276","28,81562"
11/06/2008 19.00,"0,294964","2,538637",
11/06/2008 20.00,"0,317654","24,632296","31,25762"
11/06/2008 21.00,"0,264266","27,668035",
11/06/2008 22.00,"0,392395","8,262254","34,67643"
11/06/2008 23.00,"0,316319","2,434808",
12/06/2008 0.00,"0,351021","2,546426","31,746031"
12/06/2008 1.00,,"1,331616",
12/06/2008 2.00,"0,009623",,"0,976801"
12/06/2008 3.00,0,"4,138914",
12/06/2008 4.00,0,"2,215467","3,418803"
12/06/2008 5.00,"0,017934","9,723658",
12/06/2008 6.00,"0,195087","35,320279","18,55921"
12/06/2008 7.00,"0,030619","18,473901",
12/06/2008 8.00,0,"2,223254","35,164822"
12/06/2008 9.00,0,"1,700213",
12/06/2008 10.00,"0,002625","4,325808","31,25762"
12/06/2008 11.00,"0,000437","6,676255",
12/06/2008 12.00,"0,01531","4,65936","35,164822"
12/06/2008 13.00,0,"2,097361",
12/06/2008 14.00,"0,012685","5,453659","33,699631"
12/06/2008 15.00,"0,027995","5,449764",
12/06/2008 16.00,0,"3,765127","32,722832"
12/06/2008 17.00,0,"3,735277",
12/06/2008 18.00,0,"2,770956","31,746031"
12/06/2008 19.00,0,"2,324489",
12/06/2008 20.00,"0,066487","35,06849","36,630032"
12/06/2008 21.00,"0,007436","5,207064",
12/06/2008 22.00,"0,022745","3,182382","34,67643"
12/06/2008 23.00,"0,055552","3,370573",
13/06/2008 0.00,"0,026245","4,473766","34,67643"
13/06/2008 1.00,"0,05424",,
13/06/2008 2.00,"0,013122","1,072043","2,930403"
13/06/2008 3.00,"0,029744","2,577573",
13/06/2008 4.00,"0,005249","2,811191","3,907204"
13/06/2008 5.00,"0,023621","4,307638",
13/06/2008 6.00,"0,09492","34,6376","5,372406"
13/06/2008 7.00,"0,090546","14,697098",
13/06/2008 8.00,"0,01006","2,841043","5,372406"
13/06/2008 9.00,"0,020559","3,754743",
13/06/2008 10.00,"0,028432","5,482212","1,465201"
13/06/2008 11.00,0,"4,584083",
13/06/2008 12.00,"0,006562","4,782657","5,860806"
13/06/2008 13.00,"0,024495","2,321892",
13/06/2008 14.00,"0,230956","4,525681","5,372406"
13/06/2008 15.00,"0,205586","4,114255",
13/06/2008 16.00,"0,269886","8,308976","4,395605"
13/06/2008 17.00,"0,134724","4,386806",
13/06/2008 18.00,"0,009623","6,485467","1,465201"
13/06/2008 19.00,"0,134724","4,338787",
13/06/2008 20.00,"0,032806","6,808637","2,930403"
13/06/2008 21.00,"0,014873","3,881936",
13/06/2008 22.00,"0,01006","3,268042","25,88522"
13/06/2008 23.00,0,"3,791085",
14/06/2008 0.00,0,"4,750211","10,74481"
14/06/2008 1.00,,"5,926085",
14/06/2008 2.00,"0,006707",,"6,349206"
14/06/2008 3.00,0,"4,809915",
14/06/2008 4.00,"0,010365","2,32968","3,907204"
14/06/2008 5.00,"0,109746","23,067075",
14/06/2008 6.00,"0,126209","18,963209","1,465201"
14/06/2008 7.00,"0,034753","2,09217",
14/06/2008 8.00,"0,031705","2,501001","22,954821"
14/06/2008 9.00,"0,085968","5,517254",
14/06/2008 10.00,"0,229857","4,741127","6,349206"
14/06/2008 11.00,"0,239613","2,924106",
14/06/2008 12.00,"0,176204","3,955915","5,860806"
14/06/2008 13.00,"0,04085","1,977956",
14/06/2008 14.00,"0,058531","2,515276","26,37361"
14/06/2008 15.00,"0,140231","4,290765",
14/06/2008 16.00,"0,107917","2,493211","26,37361"
14/06/2008 17.00,0,"5,496489",
14/06/2008 18.00,"0,051824","4,944893","31,25762"
14/06/2008 19.00,"0,028656","5,366701",
14/06/2008 20.00,"0,012194","4,340083","31,746031"
14/06/2008 21.00,"0,00061","5,243404",
14/06/2008 22.00,"0,010974","6,31285","4,884005"
14/06/2008 23.00,"0,00061","4,650275",
15/06/2008 0.00,"0,005488","4,676232","4,884005"
15/06/2008 1.00,0,"5,356319",
15/06/2008 2.00,"0,013413","2,109043","5,372406"
15/06/2008 3.00,"0,004878",,
15/06/2008 4.00,"0,003049","1,161595","3,418803"
15/06/2008 5.00,"0,028046","2,616511",
15/06/2008 6.00,"0,003049","5,901424","5,372406"
15/06/2008 7.00,"0,015243","4,06234",
15/06/2008 8.00,0,"2,063616","4,884005"
15/06/2008 9.00,0,"0,940956",
15/06/2008 10.00,"0,001219","3,107105","5,372406"
15/06/2008 11.00,0,"2,85532",
15/06/2008 12.00,0,"3,004574","3,418803"
15/06/2008 13.00,0,"2,635979",
15/06/2008 14.00,0,,"1,465201"
15/06/2008 15.00,0,,
15/06/2008 16.00,0,,"6,349206"
15/06/2008 17.00,"0,045118",,
15/06/2008 18.00,0,"1,269319","5,860806"
15/06/2008 19.00,0,"2,334871",
15/06/2008 20.00,0,"5,177212","6,349206"
15/06/2008 21.00,0,"5,396553",
15/06/2008 22.00,"0,003049","23,38506","3,418803"
15/06/2008 23.00,"0,067067","39,509814",
16/06/2008 0.00,0,"2,841043","37,606831"
16/06/2008 1.00,,"4,606148",
16/06/2008 2.00,"0,020189",,"15,62881"
16/06/2008 3.00,"0,050781","4,016915",
16/06/2008 4.00,"0,025697","3,253765","10,25641"
16/06/2008 5.00,"0,096667","16,85546",
16/06/2008 6.00,"0,10462","19,708169","36,141621"
16/06/2008 7.00,"0,023861","2,972128",
16/06/2008 8.00,0,"3,36668","27,35042"
16/06/2008 9.00,"0,003671","3,414702",
16/06/2008 10.00,0,"6,063659","25,88522"
16/06/2008 11.00,0,"4,375126",
16/06/2008 12.00,"0,008565","3,936446","22,954821"
16/06/2008 13.00,"0,001836","2,11553",
16/06/2008 14.00,"0,045886","1,931233","31,25762"
16/06/2008 15.00,"0,033649","1,160297",
16/06/2008 16.00,"0,000612","3,518531","6,837607"
16/06/2008 17.00,"0,033038","3,51334",
16/06/2008 18.00,"0,008565","3,536703","28,327221"
16/06/2008 19.00,0,"1,749532",
16/06/2008 20.00,0,"3,743063","26,86202"
16/06/2008 21.00,0,"5,543213",
16/06/2008 22.00,0,"5,994871","25,88522"
16/06/2008 23.00,0,"5,06819",
17/06/2008 0.00,"0,000612","1,349788","30,28083"
17/06/2008 1.00,0,"3,016254",
17/06/2008 2.00,0,"4,660658","3,418803"
17/06/2008 3.00,0,"6,539977",
17/06/2008 4.00,0,"3,939043","5,372406"
17/06/2008 5.00,"0,009789","3,959807",
17/06/2008 6.00,0,"3,763829","26,37361"
17/06/2008 7.00,0,"0,303702",
17/06/2008 8.00,"0,000612","3,948127","26,37361"
17/06/2008 9.00,0,"4,536063",
17/06/2008 10.00,0,"4,968255","31,25762"
17/06/2008 11.00,0,"7,131808",
17/06/2008 12.00,0,"5,632765","30,28083"
17/06/2008 13.00,0,"2,534744",
17/06/2008 14.00,0,"0,861786","36,630032"
17/06/2008 15.00,"0,001836","1,279702",
17/06/2008 16.00,0,"2,547723","32,234421"
17/06/2008 17.00,"0,001223","4,671042",
17/06/2008 18.00,0,"5,622383","28,327221"
17/06/2008 19.00,"0,018355","5,660021",
17/06/2008 20.00,"0,004895","1,632722","37,606831"
17/06/2008 21.00,0,"2,851425",
17/06/2008 22.00,"0,000612","1,867638","37,118431"
17/06/2008 23.00,0,"4,094785",
18/06/2008 0.00,0,"4,280383","32,234421"
18/06/2008 1.00,,"1,970169",
18/06/2008 2.00,"0,42503",,"1,953602"
18/06/2008 3.00,"0,519494","15,087758",
18/06/2008 4.00,"0,384121","5,693766","4,884005"
18/06/2008 5.00,"0,364074","2,76836",
18/06/2008 6.00,"0,595135","14,299949","6,837607"
18/06/2008 7.00,"0,415385","2,449085",
18/06/2008 8.00,"0,437267","4,067532","30,76923"
18/06/2008 9.00,"0,345514","4,456893",
18/06/2008 10.00,"0,246999","5,667806","34,18803"
18/06/2008 11.00,"0,355508","4,671042",
18/06/2008 12.00,"0,396155","3,904","37,606831"
18/06/2008 13.00,"0,551254","5,040934",
18/06/2008 14.00,"0,521912","6,286893","35,653221"
18/06/2008 15.00,"0,705538","3,70932",
18/06/2008 16.00,"0,44091","3,466617","33,211231"
18/06/2008 17.00,"0,332664","4,802128",
18/06/2008 18.00,"0,379779","6,969573","32,722832"
18/06/2008 19.00,"0,368357","3,111",
18/06/2008 20.00,"0,395485","1,405595","35,653221"
18/06/2008 21.00,"0,379779","3,261553",
18/06/2008 22.00,"0,396912","7,509489","37,606831"
18/06/2008 23.00,"0,391201","5,466637",
19/06/2008 0.00,"0,396912","1,748233","36,141621"
19/06/2008 1.00,"0,473777",,
19/06/2008 2.00,"0,536044",,"34,18803"
19/06/2008 3.00,"0,415473","0,401042",
19/06/2008 4.00,"0,41929","0,249191","23,93162"
19/06/2008 5.00,"0,444377","0,677489",
19/06/2008 6.00,"0,420397","2,525658","6,837607"
19/06/2008 7.00,"0,658189","2,402361",
19/06/2008 8.00,"0,681819","2,677509","1,953602"
19/06/2008 9.00,"0,46454","4,151893",
19/06/2008 10.00,"0,422174","3,316064","24,908421"
19/06/2008 11.00,"0,364074","3,600298",
19/06/2008 12.00,"0,392629","4,981232","27,83882"
19/06/2008 13.00,"0,368357","3,212233",
19/06/2008 14.00,"0,426749","2,120723","27,35042"
19/06/2008 15.00,"0,384383","3,291405",
19/06/2008 16.00,"0,371213","3,728786","25,88522"
19/06/2008 17.00,"0,363288","5,949446",
19/06/2008 18.00,"0,394552","4,828085","5,372406"
19/06/2008 19.00,"0,410927","6,02732",
19/06/2008 20.00,"0,481236","3,605489","27,35042"
19/06/2008 21.00,"0,433276","5,613297",
19/06/2008 22.00,"0,375496","2,869594","4,395605"
19/06/2008 23.00,"0,488375","3,512042",
20/06/2008 0.00,"0,422932","5,034447","2,930403"
20/06/2008 1.00,,"2,336169",
20/06/2008 2.00,"0,006985",,"2,442003"
20/06/2008 3.00,"0,000699","1,448426",
20/06/2008 4.00,"0,032131","1,465297","4,395605"
20/06/2008 5.00,"0,015018","4,146701",
20/06/2008 6.00,"0,002095","4,279084","0,4884"
20/06/2008 7.00,0,"5,370595",
20/06/2008 8.00,"0,006985","3,817042","5,372406"
20/06/2008 9.00,0,"5,496489",
20/06/2008 10.00,0,"4,829383","23,44322"
20/06/2008 11.00,"0,005239","4,467275",
20/06/2008 12.00,"0,025146","4,554233","6,837607"
20/06/2008 13.00,0,"5,175914",
20/06/2008 14.00,"0,010827","2,907234","13,18681"
20/06/2008 15.00,0,"2,783935",
20/06/2008 16.00,"0,013272","4,939701","8,791209"
20/06/2008 17.00,"0,003144","4,844956",
20/06/2008 18.00,0,"3,740466","25,39682"
20/06/2008 19.00,"0,002095","5,562681",
20/06/2008 20.00,"0,001746","2,602234","28,327221"
20/06/2008 21.00,"0,031782","6,198639",
20/06/2008 22.00,"0,024098","5,836531","29,79241"
20/06/2008 23.00,"0,004191","3,766424",
21/06/2008 0.00,"0,002095","2,821573","25,39682"
21/06/2008 1.00,0,"4,892978",
21/06/2008 2.00,"0,012922","3,77551","0,976801"
21/06/2008 3.00,0,"0,451658",
21/06/2008 4.00,"0,012922","1,158999","18,07081"
21/06/2008 5.00,"0,012223","1,957192",
21/06/2008 6.00,"0,00943","6,038998","27,35042"
21/06/2008 7.00,"0,014319","5,461446",
21/06/2008 8.00,"0,001397","4,450403","24,42001"
21/06/2008 9.00,"0,011526","5,290127",
21/06/2008 10.00,"0,041212","4,416659","25,88522"
21/06/2008 11.00,0,"6,054574",
21/06/2008 12.00,0,"6,417978","27,83882"
21/06/2008 13.00,0,"3,909191",
21/06/2008 14.00,0,"4,549042","6,349206"
21/06/2008 15.00,"0,005937","3,43417",
21/06/2008 16.00,"0,001746","3,175893","30,76923"
21/06/2008 17.00,"0,000699","4,03119",
21/06/2008 18.00,"0,015018","5,318681","24,42001"
21/06/2008 19.00,0,"2,988999",
21/06/2008 20.00,"0,001048","2,382893","34,18803"
21/06/2008 21.00,0,"1,586",
21/06/2008 22.00,"0,004191","6,379042","24,908421"
21/06/2008 23.00,"0,011176","5,66651",
22/06/2008 0.00,"0,001397","7,160362","29,30402"
22/06/2008 1.00,,"7,035764",
22/06/2008 2.00,"0,004084",,"0,4884"
22/06/2008 3.00,0,"7,412147",
22/06/2008 4.00,0,"5,194084","24,42001"
22/06/2008 5.00,"0,00992","5,172021",
22/06/2008 6.00,"0,000584","4,061042","27,83882"
22/06/2008 7.00,"0,014588","3,274531",
22/06/2008 8.00,0,"3,783297","29,79241"
22/06/2008 9.00,0,"3,976681",
22/06/2008 10.00,0,"4,468573","33,211231"
22/06/2008 11.00,0,"4,760595",
22/06/2008 12.00,0,"4,055851","28,81562"
22/06/2008 13.00,0,"1,719681",
22/06/2008 14.00,0,"0,643744","23,93162"
22/06/2008 15.00,0,"1,550957",
22/06/2008 16.00,0,"0,665808","13,67521"
22/06/2008 17.00,0,"3,723595",
22/06/2008 18.00,0,"6,284296","26,86202"
22/06/2008 19.00,"0,004084","6,283",
22/06/2008 20.00,"0,001168","1,269319","29,79241"
22/06/2008 21.00,"0,014004","4,699595",
22/06/2008 22.00,"0,01167","4,818999","25,39682"
22/06/2008 23.00,"0,000584","3,253765",
23/06/2008 0.00,"0,030926","4,04417","33,211231"
23/06/2008 1.00,"0,002918","5,161639",
23/06/2008 2.00,"0,068854","7,687297","2,930403"
23/06/2008 3.00,"0,01167","5,408233",
23/06/2008 4.00,"0,225233","33,917274","0,976801"
23/06/2008 5.00,"0,628435","13,915779",
23/06/2008 6.00,"0,010504","4,883892","27,35042"
23/06/2008 7.00,0,"6,497148",
23/06/2008 8.00,"0,000584","4,933212","37,606831"
23/06/2008 9.00,"0,04318","3,408213",
23/06/2008 10.00,,,"34,67643"
23/06/2008 11.00,,"4,894276",
23/06/2008 12.00,0,"3,975382","32,234421"
23/06/2008 13.00,"0,006842","4,425744",
23/06/2008 14.00,"0,008552","3,968893","27,83882"
23/06/2008 15.00,0,"4,215487",
23/06/2008 16.00,"0,005132","2,597043","27,35042"
23/06/2008 17.00,"0,008552","3,088935",
23/06/2008 18.00,0,"3,005872","31,746031"
23/06/2008 19.00,0,"3,314766",
23/06/2008 20.00,"0,003421","2,147979","32,234421"
23/06/2008 21.00,"0,003421","3,423786",
23/06/2008 22.00,"0,017105","4,123339","29,79241"
23/06/2008 23.00,"0,017105","4,04417",
24/06/2008 0.00,"0,008552","3,708022","25,88522"
24/06/2008 1.00,,"9,932616",
24/06/2008 2.00,"0,020959",,"2,930403"
24/06/2008 3.00,"0,040173","42,572782",
24/06/2008 4.00,"0,043666","30,889352","27,83882"
24/06/2008 5.00,"1,098644","29,899072",
24/06/2008 6.00,"0,72486","27,183917","34,18803"
24/06/2008 7.00,"0,03144","22,94377",
24/06/2008 8.00,"0,019213","5,143467","32,234421"
24/06/2008 9.00,"0,024453","4,739829",
24/06/2008 10.00,"0,019213","4,228468","34,67643"
24/06/2008 11.00,"0,03144","2,78783",
24/06/2008 12.00,"0,017467","3,735277","32,722832"
24/06/2008 13.00,"0,012226","3,512042",
24/06/2008 14.00,"0,017467","4,593169","30,76923"
24/06/2008 15.00,0,"6,449126",
24/06/2008 16.00,"0,006987","6,013041","26,37361"
24/06/2008 17.00,"0,012226","2,89685",
24/06/2008 18.00,"0,01048","3,844298","26,86202"
24/06/2008 19.00,"0,019213","2,547723",
24/06/2008 20.00,"0,001746","4,273894","37,606831"
24/06/2008 21.00,"0,003493","3,872851",
24/06/2008 22.00,"0,003493","5,109723","32,234421"
24/06/2008 23.00,"0,017467","9,480956",
25/06/2008 0.00,"0,027946","6,49585","27,83882"
25/06/2008 1.00,"0,0262","4,872212",
25/06/2008 2.00,"0,022707","1,71319","0,976801"
25/06/2008 3.00,"0,03144","2,157065",
25/06/2008 4.00,"0,01572","1,449722","0,976801"
25/06/2008 5.00,"0,024453","4,900766",
25/06/2008 6.00,"0,027946","7,017594","5,372406"
25/06/2008 7.00,"0,012226","4,129828",
25/06/2008 8.00,"0,012226","3,508149","24,42001"
25/06/2008 9.00,"0,01048","1,941617",
25/06/2008 10.00,"0,019213","2,834553","31,25762"
25/06/2008 11.00,"0,001746","2,61132",
25/06/2008 12.00,0,"2,850126","34,67643"
25/06/2008 13.00,"0,008733","3,417297",
25/06/2008 14.00,"0,01572","7,309616","32,722832"
25/06/2008 15.00,"0,019213","7,168147",
25/06/2008 16.00,"0,01572","8,214233","36,141621"
25/06/2008 17.00,"0,017467","5,444573",
25/06/2008 18.00,"0,017467","1,531489","35,164822"
25/06/2008 19.00,"0,017467","2,637277",
25/06/2008 20.00,"0,012226","5,182403","35,164822"
25/06/2008 21.00,"0,029693","2,39717",
25/06/2008 22.00,"0,006987","0,786511","31,746031"
25/06/2008 23.00,"0,038426","6,628233",
26/06/2008 0.00,"0,013974","9,05136","30,76923"
26/06/2008 1.00,,"6,062361",
26/06/2008 2.00,0,,"4,395605"
26/06/2008 3.00,0,"4,34268",
26/06/2008 4.00,0,"6,950104","6,349206"
26/06/2008 5.00,0,"1,584702",
26/06/2008 6.00,0,"2,995488","30,28083"
26/06/2008 7.00,0,"4,04417",
26/06/2008 8.00,0,"3,377062","31,746031"
26/06/2008 9.00,0,"3,762531",
26/06/2008 10.00,0,"6,279105","32,234421"
26/06/2008 11.00,0,"2,760574",
26/06/2008 12.00,0,"2,667127","32,234421"
26/06/2008 13.00,0,"3,322553",
26/06/2008 14.00,0,"3,182382",
