,ARPA Puglia,,,
20/06/2008 10.00,"62,73443484","0,68747345","32,72283173",
20/06/2008 11.00,"52,98329322","0,74486995",,
20/06/2008 12.00,"56,11918356","0,5396697","35,16482162",
20/06/2008 13.00,"36,88757622","0,6025954",,
20/06/2008 14.00,"34,15517919","0,4052623","32,72283173",
20/06/2008 15.00,"33,81552702","0,4577161",,
20/06/2008 16.00,"49,81164507","0,42118865","30,76922989",
20/06/2008 17.00,"67,26335616","0,57666175",,
20/06/2008 18.00,"74,84261994","0,67402765","39,56044006",
20/06/2008 19.00,"93,05658747","0,89106715",,
20/06/2008 20.00,"120,76249482","1,1146237","42,00244141",
20/06/2008 21.00,"88,5787353","0,8841614",,
20/06/2008 22.00,"49,14642942","0,4651819","40,04883957",
20/06/2008 23.00,"45,38234151","0,31843385",,
21/06/2008 0.00,"44,77455279","0,36294345","42,49084091",
21/06/2008 1.00,"36,33727086","0,27740415",,
21/06/2008 2.00,"25,08968088","0,1816471","24,42000961",
21/06/2008 3.00,"21,88357281","0,20907",,
21/06/2008 4.00,"22,34193489","0,1988994","34,18803024",
21/06/2008 5.00,"17,43254558","0,16450175",,
21/06/2008 6.00,"29,02742271","0,3648076","19,53602028",
21/06/2008 7.00,"31,07673459","0,3195344",,
21/06/2008 8.00,"36,08956197","0,4268248","29,30401993",
21/06/2008 9.00,"28,23452478","0,33673725",,
21/06/2008 10.00,"25,96430826","0,37583495","30,28083038",
21/06/2008 11.00,"33,99811569","0,4013109",,
21/06/2008 12.00,"34,77570228","0,38001405","38,58362961",
21/06/2008 13.00,"36,47006946","0,3856019",,
21/06/2008 14.00,"15,04742441","0,2462702","36,14162064",
21/06/2008 15.00,"7,25238924","0,1895913",,
21/06/2008 16.00,"12,52952534","0,2064342","30,76922989",
21/06/2008 17.00,"11,51189117","0,21284085",,
21/06/2008 18.00,"19,81637262","0,291824","37,6068306",
21/06/2008 19.00,"36,73181061","0,3777221",,
21/06/2008 20.00,"52,34488182","0,62773325","40,53723145",
21/06/2008 21.00,"46,77023736","0,43837195",,
21/06/2008 22.00,"40,23799461","0,55445985","37,11843109",
21/06/2008 23.00,"42,99465654","0,3871521",,
22/06/2008 0.00,"56,17153179","0,56204295","38,58362961",
22/06/2008 1.00,"80,76965094","0,6206665",,
22/06/2008 2.00,,"0,51295865","40,53723145",
22/06/2008 3.00,"45,46403334",,,
22/06/2008 4.00,"33,76062063","0,2923162","34,18803024",
22/06/2008 5.00,"33,43631742","0,27817235",,
22/06/2008 6.00,"25,92217386","0,34365795","35,16482162",
22/06/2008 7.00,"21,99464586","0,2948048",,
22/06/2008 8.00,"24,86113938","0,29169635","32,72283173",
22/06/2008 9.00,"26,00134515","0,40400535",,
22/06/2008 10.00,"26,50058136","0,3868853","31,25761986",
22/06/2008 11.00,"26,15838984","0,44365275",,
22/06/2008 12.00,"26,33842035","0,3551085","35,16482162",
22/06/2008 13.00,"18,31993931","0,34679975",,
22/06/2008 14.00,"9,84180018","0,268709","28,81562042",
22/06/2008 15.00,"6,05727708","0,2239073",,
22/06/2008 16.00,"8,24703947","0,2455319","23,93161964",
22/06/2008 17.00,"10,9436975","0,24740525",,
22/06/2008 18.00,"15,20447475","0,27245225",,
22/06/2008 19.00,"16,78136595","0,28681115",,
22/06/2008 20.00,"29,69521533","0,38445535",,
22/06/2008 21.00,"40,67594784","0,4503538",,
22/06/2008 22.00,"33,30735606","0,4329175","68,37606049",
22/06/2008 23.00,"30,25829268","0,4304266",,
23/06/2008 0.00,"81,96222375","0,88648555","50,79365158",
23/06/2008 1.00,"69,17605101","0,5583641",,
23/06/2008 2.00,"39,41059914","0,42266295","46,39804077",
23/06/2008 3.00,"19,64783502","0,3039059",,
23/06/2008 4.00,"24,94285002","0,2985239","32,23442078",
23/06/2008 5.00,"37,20168441","0,33624275",,
23/06/2008 6.00,"98,36819289","0,8795361","33,21123123",
23/06/2008 7.00,"132,36241491","1,00917675",,
23/06/2008 8.00,"104,72670648","1,22400135","45,42124176",
23/06/2008 9.00,"80,57047185","0,9787075",,
23/06/2008 10.00,"92,23047108","1,11369335","48,35165024",
23/06/2008 11.00,"54,22819545","0,5528556",,
23/06/2008 12.00,"55,00578204","0,5761316","37,6068306",
23/06/2008 13.00,"31,55682222","0,3247807",,
23/06/2008 14.00,"24,35294961","0,33658545","35,16482162",
23/06/2008 15.00,"28,10556342","0,35280275",,
23/06/2008 16.00,"30,7868913","0,3793045","28,81562042",
23/06/2008 17.00,"37,94607135","0,51419375",,
23/06/2008 18.00,"36,29129922","0,4008026","30,28083038",
23/06/2008 19.00,"38,59853382","0,60136835",,
23/06/2008 20.00,"101,18226294","1,139121","36,63003159",
23/06/2008 21.00,"135,28633536","1,2858127",,
23/06/2008 22.00,"93,78692334","0,732182","44,93283081",
23/06/2008 23.00,"91,93934871","0,79757215",,
24/06/2008 0.00,"91,38138768","0,65477895","50,79365158",
24/06/2008 1.00,"84,66909561","0,6086398",,
24/06/2008 2.00,,"0,3953332","49,81684113",
24/06/2008 3.00,"51,74858601",,,
24/06/2008 4.00,"36,44962299","0,23835705","34,18803024",
24/06/2008 5.00,"53,19908154","0,24572165",,
24/06/2008 6.00,"65,72351313","0,5039024","41,5140419",
24/06/2008 7.00,"81,86134572","0,5309527",,
24/06/2008 8.00,"83,26073448","0,96805045","51,28205109",
24/06/2008 9.00,"101,75685201","0,7252889",,
24/06/2008 10.00,"65,80138653","0,5882227","39,56044006",
24/06/2008 11.00,"47,74702185","0,4871837",,
24/06/2008 12.00,"67,71152322","0,7177518","33,69963074",
24/06/2008 13.00,"45,40404825","0,45162915",,
24/06/2008 14.00,"22,72626081","0,31778065","29,30401993",
24/06/2008 15.00,"24,61087233","0,3238584",,
24/06/2008 16.00,"36,43175349","0,390264","27,35042",
24/06/2008 17.00,"48,70080171","0,68845325",,
24/06/2008 18.00,"47,62699524","0,4542822","33,21123123",
24/06/2008 19.00,"84,53118069","0,96144255",,
24/06/2008 20.00,"110,58867369","1,1705942","31,25761986",
24/06/2008 21.00,"115,66408194","1,07704515",,
24/06/2008 22.00,"86,64561279","0,7427367","43,9560318",
24/06/2008 23.00,"68,52484881","0,63111655",,
25/06/2008 0.00,"87,10015644","0,71196615","48,35165024",
25/06/2008 1.00,"82,78320501","0,77004575",,
25/06/2008 2.00,"46,41911109","0,37781065","49,32844162",
25/06/2008 3.00,"31,1967612","0,34784165",,
25/06/2008 4.00,"25,52763411","0,30790215","33,21123123",
25/06/2008 5.00,"38,4248799","0,29768325",,
25/06/2008 6.00,"64,81183005","0,5012551","36,63003159",
25/06/2008 7.00,"72,66432789","0,5715638",,
25/06/2008 8.00,"61,13712726","0,7997422","35,65322113",
25/06/2008 9.00,"59,48619237","0,75925875",,
25/06/2008 10.00,"57,4841124","0,82096085","35,16482162",
25/06/2008 11.00,"87,78072105","0,90065585",,
25/06/2008 12.00,"88,16760513","1,0584554","43,9560318",
25/06/2008 13.00,"52,4482992","0,5848923",,
25/06/2008 14.00,"32,69958615","0,53850935","41,02563095",
25/06/2008 15.00,"38,73642993","0,56049045",,
25/06/2008 16.00,"57,1470372","0,508507","36,14162064",
25/06/2008 17.00,"74,49659118","0,71208575",,
25/06/2008 18.00,"90,06369075","0,74332895","37,11843109",
25/06/2008 19.00,"91,15920396","0,9530832",,
25/06/2008 20.00,"69,56035812","0,80323245","44,4444313",
25/06/2008 21.00,"44,15656905","0,52172395",,
25/06/2008 22.00,"44,22552651","0,51752415","43,46763992",
25/06/2008 23.00,"37,55536884","0,5114395",,
26/06/2008 0.00,"43,99186869","0,50877955","45,42124176",
26/06/2008 1.00,"27,59993181","0,41197945",,
26/06/2008 2.00,,"0,4017433","38,58362961",
26/06/2008 3.00,"19,64145843",,,
26/06/2008 4.00,"18,01477715","0,3103965","38,58362961",
26/06/2008 5.00,"27,23347539","0,32637345",,
26/06/2008 6.00,"47,86958781","0,48058155","32,23442078",
26/06/2008 7.00,"51,02592462","0,3915313",,
26/06/2008 8.00,"62,48800503","0,8582082","35,65322113",
26/06/2008 9.00,"63,11494233","0,75991425",,
26/06/2008 10.00,"50,36962491","0,61299255","37,6068306",
26/06/2008 11.00,"48,48247404","0,5640819",,
26/06/2008 12.00,"48,33818253","0,54793705","40,53723145",
26/06/2008 13.00,"30,03229053","0,44290065",,
26/06/2008 14.00,"16,71623821","0,35759595","44,4444313",
26/06/2008 15.00,"12,45674381","0,3286194",,
26/06/2008 16.00,"18,93153141","0,3931137","38,0952301",
26/06/2008 17.00,"29,4436692","0,42364275",,
26/06/2008 18.00,"47,45973672","0,62143355","37,11843109",
26/06/2008 19.00,"65,9597103","0,80461475",,
26/06/2008 20.00,"43,14914307","0,57130045","46,88644028",
26/06/2008 21.00,"35,8891038","0,5553465",,
26/06/2008 22.00,"86,66222202","0,8829125","48,35165024",
26/06/2008 23.00,"43,73266689","0,5678217",,
27/06/2008 0.00,"55,13858064","0,6468888","50,79365158",
27/06/2008 1.00,"31,57980804","0,4241476",,
27/06/2008 2.00,"20,36285955","0,3865196","47,37483978",
27/06/2008 3.00,"24,10907796","0,34907905",,
27/06/2008 4.00,"21,5643483","0,33389445","46,88644028",
27/06/2008 5.00,"28,17959958","0,3495517",,
27/06/2008 6.00,"36,91949679","0,49249785","53,72404099",
27/06/2008 7.00,"41,75996814","0,43626055",,
27/06/2008 8.00,"46,15609086","0,65420625","45,90964127",
27/06/2008 9.00,"58,79287458","0,7304018",,
27/06/2008 10.00,"41,82125112","0,5346258","50,30524063",
27/06/2008 11.00,"40,41546696","0,74705265",,
27/06/2008 12.00,"61,19714997","0,62755155","44,93283081",
27/06/2008 13.00,"34,89061257","0,53026155",,
27/06/2008 14.00,"16,90265848","0,3324512","38,58362961",
27/06/2008 15.00,"6,11984291","0,29163425",,
27/06/2008 16.00,"19,08603675","0,3707186","42,97924042",
27/06/2008 17.00,"21,24258444","0,2959686",,
27/06/2008 18.00,"50,86248453","0,723442","43,9560318",
27/06/2008 19.00,"35,91462897","0,50416345",,
27/06/2008 20.00,"43,28449983","0,4961721","51,77045059",
27/06/2008 21.00,"38,329137","0,46413885",,
27/06/2008 22.00,"24,63385815","0,36168305","49,32844162",
27/06/2008 23.00,"10,11503424","0,29533495",,
28/06/2008 0.00,"14,82909486","0,2767682","45,42124176",
28/06/2008 1.00,"18,8179002","0,2950739",,
28/06/2008 2.00,,"0,2916147","40,04883957",
28/06/2008 3.00,"12,83723625",,,
28/06/2008 4.00,"22,09168665","0,20903665","45,42124176",
28/06/2008 5.00,"22,52708172","0,2655672",,
28/06/2008 6.00,"24,62108616","0,35928185","46,39804077",
28/06/2008 7.00,"41,57354223","0,3561941",,
28/06/2008 8.00,"35,67331548","0,3875362","47,37483978",
28/06/2008 9.00,"37,83244014","0,43715295",,
28/06/2008 10.00,"30,81243528","0,3526682","42,97924042",
28/06/2008 11.00,"29,64029013","0,40874105",,
28/06/2008 12.00,"23,8294485","0,3380034","39,56044006",
28/06/2008 13.00,"10,14567573","0,1924502",,
28/06/2008 14.00,"13,7603859","0,23876185","40,04883957",
28/06/2008 15.00,"11,31653615","0,191728",,
28/06/2008 16.00,"10,19548085","0,1898374","29,7924099",
28/06/2008 17.00,"19,12049667","0,23146395",,
28/06/2008 18.00,"36,822456","0,3710061","31,25761986",
28/06/2008 19.00,"49,30091595","0,37342225",,
28/06/2008 20.00,"85,50796518","0,7770757","30,28083038",
28/06/2008 21.00,"95,76599868","0,7638277",,
28/06/2008 22.00,"85,82205456","0,6434066","45,42124176",
28/06/2008 23.00,"69,2488269","0,50264775",,
29/06/2008 0.00,"74,50168869","0,60925735","44,93283081",
29/06/2008 1.00,"80,1274023","0,54508505",,
29/06/2008 2.00,"39,60594099","0,25765635","36,63003159",
29/06/2008 3.00,"26,13540402","0,2236014",,
29/06/2008 4.00,"18,82427679","0,1713983","39,56044006",
29/06/2008 5.00,"20,08834641","0,18151945",,
29/06/2008 6.00,"20,75612022","0,203159","36,63003159",
29/06/2008 7.00,"14,52137079","0,19465245",,
29/06/2008 8.00,"15,6615822","0,21448765","29,7924099",
29/06/2008 9.00,"23,84859708","0,35214265",,
29/06/2008 10.00,"29,41430679","0,32865275","27,8388195",
29/06/2008 11.00,"30,26722743","0,3607688",,
29/06/2008 12.00,"24,82410249","0,2850206","27,35042",
29/06/2008 13.00,"28,43880138","0,51005605",,
29/06/2008 14.00,"11,12501273","0,2338663","50,79365158",
29/06/2008 15.00,"9,56983579","0,18575145",,
29/06/2008 16.00,"9,25573513","0,1846923","34,67642975",
29/06/2008 17.00,"9,50599277","0,23139955",,
29/06/2008 18.00,"15,46750626","0,24908885","32,72283173",
29/06/2008 19.00,"19,75508964","0,24789285",,
29/06/2008 20.00,"41,35649364","0,4883636","38,0952301",
29/06/2008 21.00,"52,39467189","0,44120785",,
29/06/2008 22.00,"55,73869488","0,4636455","40,04883957",
29/06/2008 23.00,"56,55841587","0,5861458",,
30/06/2008 0.00,"51,30041895","0,4959375","44,4444313",
30/06/2008 1.00,"54,3520593","0,4268524",,
30/06/2008 2.00,,"0,3453312","42,97924042",
30/06/2008 3.00,"19,00048887",,,
30/06/2008 4.00,"12,88447944","0,19359905","35,16482162",
30/06/2008 5.00,"30,80731896","0,2490003",,
30/06/2008 6.00,"55,28669058","0,4876506","42,97924042",
30/06/2008 7.00,"68,56444386","0,49724965",,
30/06/2008 8.00,"83,4650487","0,8390239","36,14162064",
30/06/2008 9.00,"85,3138836","0,74976205",,
30/06/2008 10.00,"86,05061487","0,80387875","39,07204056",
30/06/2008 11.00,"105,80566689","0,77096575",,
30/06/2008 12.00,"48,8463723","0,5661427","36,63003159",
30/06/2008 13.00,"45,90838197","0,6575286",,
30/06/2008 14.00,"29,39387913","0,3458096","32,23442078",
30/06/2008 15.00,"23,39405343","0,43889635",,
30/06/2008 16.00,"14,88144121","0,2400763","32,72283173",
30/06/2008 17.00,"22,71478671","0,3818828",,
30/06/2008 18.00,"70,0736454","0,67857475","28,81562042",
30/06/2008 19.00,"89,05244634","0,9084724",,
30/06/2008 20.00,"161,17666389","1,4477166","32,23442078",
30/06/2008 21.00,"141,42159306","1,291657",,
30/06/2008 22.00,"93,54433077","0,73354015","47,37483978",
30/06/2008 23.00,"27,13133709","0,2924059",,
01/07/2008 0.00,"12,6559323","0,2144014","47,37483978",
01/07/2008 1.00,"24,781968","0,299674",0,
01/07/2008 2.00,"31,916885","0,283561","37,606831",
01/07/2008 3.00,"15,2696","0,228872",0,
01/07/2008 4.00,"10,855597","0,192559","31,25762",
01/07/2008 5.00,"22,361103","0,244685",0,
01/07/2008 6.00,"45,640248","0,388101","36,630032",
01/07/2008 7.00,"48,078981","0,449497",0,
01/07/2008 8.00,"56,115365","0,630838","40,04884",
01/07/2008 9.00,"54,119684","0,676404",0,
01/07/2008 10.00,"47,722759","0,573783","50,793652",
01/07/2008 11.00,"63,245168","0,602736",0,
01/07/2008 12.00,"66,010778","0,647104","55,189251",
01/07/2008 13.00,"37,223392","0,502501",0,
01/07/2008 14.00,"23,492373","0,316899","52,74725",
01/07/2008 15.00,"31,255488","0,32649",0,
01/07/2008 16.00,"37,6026","0,354835","41,514042",
01/07/2008 17.00,,"0,196939",0,
01/07/2008 18.00,"63,159615","0,282333","30,28083",
01/07/2008 19.00,"70,265172","0,610476",0,
01/07/2008 20.00,"85,376467","0,747743","42,97924",
01/07/2008 21.00,"103,849602","1,012617",0,
01/07/2008 22.00,"55,45141","0,379425","53,724041",
01/07/2008 23.00,"35,308158","0,266169",0,
02/07/2008 0.00,"30,720494","0,244651","51,770451",
02/07/2008 1.00,"16,791582","0,133194",0,
02/07/2008 2.00,,"0,104995","46,398041",
02/07/2008 3.00,"8,430904",,0,
02/07/2008 4.00,"11,029248","0,310937","32,722832",
02/07/2008 5.00,"25,804706","0,324443",0,
02/07/2008 6.00,"36,189163","0,497814","25,39682",
02/07/2008 7.00,"70,133653","0,730456",0,
02/07/2008 8.00,"52,424054","0,857577","29,79241",
02/07/2008 9.00,"64,018932","0,751783",0,
02/07/2008 10.00,"48,642077","0,528999","26,86202",
02/07/2008 11.00,"59,761988","0,686187",0,
02/07/2008 12.00,"46,581271","0,686159","34,18803",
02/07/2008 13.00,"46,774076","0,58098",0,
02/07/2008 14.00,"24,026088","0,413041","20,02442",
02/07/2008 15.00,"29,324922","0,422201",0,
02/07/2008 16.00,"47,600174","0,461595","27,35042",
02/07/2008 17.00,"46,997519","0,526916",0,
02/07/2008 18.00,"51,989918","0,664878","30,28083",
02/07/2008 19.00,"56,115365","0,814325",0,
02/07/2008 20.00,"64,173419","0,944321","40,537231",
02/07/2008 21.00,"82,618491","1,267454",0,
02/07/2008 22.00,"69,093063","0,801145","48,35165",
02/07/2008 23.00,"43,486236","0,706853",0,
03/07/2008 0.00,"58,961394","0,715719","38,09523",
03/07/2008 1.00,"45,802409","0,548381",0,
03/07/2008 2.00,"41,659092","0,419006","35,653221",
03/07/2008 3.00,"28,699282","0,33906",0,
03/07/2008 4.00,"21,269408","0,273695","28,327221",
03/07/2008 5.00,,,,
03/07/2008 6.00,,,,
03/07/2008 7.00,,,,
03/07/2008 8.00,,,,
03/07/2008 9.00,,,,
03/07/2008 10.00,,,,
03/07/2008 11.00,,,,
03/07/2008 12.00,,,,
03/07/2008 13.00,,,,
03/07/2008 14.00,,,,
03/07/2008 15.00,,,,
03/07/2008 16.00,,,,
03/07/2008 17.00,,,,
03/07/2008 18.00,,,,
03/07/2008 19.00,,,,
03/07/2008 20.00,,,,
03/07/2008 21.00,,,,
03/07/2008 22.00,,,,
03/07/2008 23.00,,,,
04/07/2008 0.00,,,,
04/07/2008 1.00,,,,
04/07/2008 2.00,,,,
04/07/2008 3.00,,,,
04/07/2008 4.00,,,,
04/07/2008 5.00,,,,
04/07/2008 6.00,,,,
04/07/2008 7.00,,,,
04/07/2008 8.00,,,,
04/07/2008 9.00,,,,
04/07/2008 10.00,,,,
04/07/2008 11.00,,,,
04/07/2008 12.00,,,,
04/07/2008 13.00,,,,
04/07/2008 14.00,,,,
04/07/2008 15.00,,,,
04/07/2008 16.00,,,,
04/07/2008 17.00,,,,
04/07/2008 18.00,,,,
04/07/2008 19.00,,,,
04/07/2008 20.00,,,,
04/07/2008 21.00,,,,
04/07/2008 22.00,,,,
04/07/2008 23.00,,,,
05/07/2008 0.00,,,,
05/07/2008 1.00,,,,
05/07/2008 2.00,,,,
05/07/2008 3.00,,,,
05/07/2008 4.00,,,,
05/07/2008 5.00,,,,
05/07/2008 6.00,,,,
05/07/2008 7.00,,,,
05/07/2008 8.00,,,,
05/07/2008 9.00,,,,
05/07/2008 10.00,,,,
05/07/2008 11.00,,,,
05/07/2008 12.00,,,,
05/07/2008 13.00,,,,
05/07/2008 14.00,,,,
05/07/2008 15.00,,,,
05/07/2008 16.00,,,,
05/07/2008 17.00,,,,
05/07/2008 18.00,,,,
05/07/2008 19.00,,,,
05/07/2008 20.00,,,,
05/07/2008 21.00,,,,
05/07/2008 22.00,,,,
05/07/2008 23.00,,,,
06/07/2008 0.00,,,,
06/07/2008 1.00,,,,
06/07/2008 2.00,,,,
06/07/2008 3.00,,,,
06/07/2008 4.00,,,,
06/07/2008 5.00,,,,
06/07/2008 6.00,,,,
06/07/2008 7.00,,,,
06/07/2008 8.00,,,,
06/07/2008 9.00,,,,
06/07/2008 10.00,,,,
06/07/2008 11.00,,,,
06/07/2008 12.00,,,,
06/07/2008 13.00,,,,
06/07/2008 14.00,,,,
06/07/2008 15.00,,,,
06/07/2008 16.00,,,,
06/07/2008 17.00,,,,
06/07/2008 18.00,,,,
06/07/2008 19.00,,,,
06/07/2008 20.00,,,,
06/07/2008 21.00,,,,
06/07/2008 22.00,,,,
06/07/2008 23.00,,,,
07/07/2008 0.00,,,,
07/07/2008 1.00,,,,
07/07/2008 2.00,,,,
07/07/2008 3.00,,,,
07/07/2008 4.00,,,,
07/07/2008 5.00,,,,
07/07/2008 6.00,,,,
07/07/2008 7.00,,,,
07/07/2008 8.00,,,,
07/07/2008 9.00,,,,
07/07/2008 10.00,,,,
07/07/2008 11.00,,,,
07/07/2008 12.00,,,,
07/07/2008 13.00,,,,
07/07/2008 14.00,,,,
07/07/2008 15.00,,,,
07/07/2008 16.00,,,,
07/07/2008 17.00,,,,
07/07/2008 18.00,,,,
07/07/2008 19.00,,,,
07/07/2008 20.00,,,,
07/07/2008 21.00,,,,
07/07/2008 22.00,,,,
07/07/2008 23.00,,,,
08/07/2008 0.00,,,,
08/07/2008 1.00,,,,
08/07/2008 2.00,,,,
08/07/2008 3.00,,,,
08/07/2008 4.00,,,,
08/07/2008 5.00,,,,
08/07/2008 6.00,,,,
08/07/2008 7.00,,,,
08/07/2008 8.00,,,,
08/07/2008 9.00,,,,
08/07/2008 10.00,,,,
08/07/2008 11.00,,,,
08/07/2008 12.00,,,,
08/07/2008 13.00,,,,
08/07/2008 14.00,,,,
08/07/2008 15.00,,,,
08/07/2008 16.00,,,,
08/07/2008 17.00,,,,
08/07/2008 18.00,,,,
08/07/2008 19.00,,,,
08/07/2008 20.00,,,,
08/07/2008 21.00,,,,
08/07/2008 22.00,,,,
08/07/2008 23.00,,,,
09/07/2008 0.00,,,,
09/07/2008 1.00,,,,
09/07/2008 2.00,,,,
09/07/2008 3.00,,,,
09/07/2008 4.00,,,,
09/07/2008 5.00,,,,
09/07/2008 6.00,,,,
09/07/2008 7.00,,,,
09/07/2008 8.00,,,,
09/07/2008 9.00,,,,
09/07/2008 10.00,,,,
09/07/2008 11.00,,,,
09/07/2008 12.00,,,,
09/07/2008 13.00,,,,
09/07/2008 14.00,,,,
09/07/2008 15.00,,,,
09/07/2008 16.00,,,,
09/07/2008 17.00,,,,
09/07/2008 18.00,,,,
09/07/2008 19.00,,,,
09/07/2008 20.00,,,,
09/07/2008 21.00,,,,
09/07/2008 22.00,,,,
09/07/2008 23.00,,,,
10/07/2008 0.00,,,,
10/07/2008 1.00,,,,
10/07/2008 2.00,,,,
10/07/2008 3.00,,,,
10/07/2008 4.00,,,,
10/07/2008 5.00,,,,
10/07/2008 6.00,,,,
10/07/2008 7.00,,,,
10/07/2008 8.00,,,,
10/07/2008 9.00,,,,
10/07/2008 10.00,,,,
10/07/2008 11.00,,,,
10/07/2008 12.00,,,,
10/07/2008 13.00,,,,
10/07/2008 14.00,,,,
10/07/2008 15.00,,,,
10/07/2008 16.00,,,,
10/07/2008 17.00,,,,
10/07/2008 18.00,,,,
10/07/2008 19.00,,,,
10/07/2008 20.00,,,,
10/07/2008 21.00,,,,
10/07/2008 22.00,,,,
10/07/2008 23.00,,,,
11/07/2008 0.00,,,,
11/07/2008 1.00,,,,
11/07/2008 2.00,,,,
11/07/2008 3.00,,,,
11/07/2008 4.00,,,,
11/07/2008 5.00,,,,
11/07/2008 6.00,,,,
11/07/2008 7.00,,,,
11/07/2008 8.00,,,,
11/07/2008 9.00,,,,
11/07/2008 10.00,,,,
11/07/2008 11.00,,,,
11/07/2008 12.00,,,,
11/07/2008 13.00,,,,
11/07/2008 14.00,,,,
11/07/2008 15.00,,,,
11/07/2008 16.00,,,,
11/07/2008 17.00,,,,
11/07/2008 18.00,,,,
11/07/2008 19.00,,,,
11/07/2008 20.00,,,,
11/07/2008 21.00,,,,
11/07/2008 22.00,,,,
11/07/2008 23.00,,,,
12/07/2008 0.00,,,,
12/07/2008 1.00,,,,
12/07/2008 2.00,,,,
12/07/2008 3.00,,,,
12/07/2008 4.00,,,,
12/07/2008 5.00,,,,
12/07/2008 6.00,,,,
12/07/2008 7.00,,,,
12/07/2008 8.00,,,,
12/07/2008 9.00,,,,
12/07/2008 10.00,,,,
12/07/2008 11.00,,,,
12/07/2008 12.00,,,,
12/07/2008 13.00,,,,
12/07/2008 14.00,,,,
12/07/2008 15.00,,,,
12/07/2008 16.00,,,,
12/07/2008 17.00,,,,
12/07/2008 18.00,,,,
12/07/2008 19.00,,,,
12/07/2008 20.00,,,,
12/07/2008 21.00,,,,
12/07/2008 22.00,,,,
12/07/2008 23.00,,,,
13/07/2008 0.00,,,,
13/07/2008 1.00,,,,
13/07/2008 2.00,,,,
13/07/2008 3.00,,,,
13/07/2008 4.00,,,,
13/07/2008 5.00,,,,
13/07/2008 6.00,,,,
13/07/2008 7.00,,,,
13/07/2008 8.00,,,,
13/07/2008 9.00,,,,
13/07/2008 10.00,,,,
13/07/2008 11.00,,,,
13/07/2008 12.00,,,,
13/07/2008 13.00,,,,
13/07/2008 14.00,,,,
13/07/2008 15.00,,,,
13/07/2008 16.00,,,,
13/07/2008 17.00,,,,
13/07/2008 18.00,,,,
13/07/2008 19.00,,,,
13/07/2008 20.00,,,,
13/07/2008 21.00,,,,
13/07/2008 22.00,,,,
13/07/2008 23.00,,,,
14/07/2008 0.00,,,,
14/07/2008 1.00,,,,
14/07/2008 2.00,,,,
14/07/2008 3.00,,,,
14/07/2008 4.00,,,,
14/07/2008 5.00,,,,
14/07/2008 6.00,,,,
14/07/2008 7.00,,,,
14/07/2008 8.00,,,,
14/07/2008 9.00,,,,
14/07/2008 10.00,,,,
14/07/2008 11.00,,,,
14/07/2008 12.00,,,,
14/07/2008 13.00,,,,
14/07/2008 14.00,,,,
14/07/2008 15.00,,,,
14/07/2008 16.00,,,,
14/07/2008 17.00,,,,
14/07/2008 18.00,,,,
14/07/2008 19.00,,,,
14/07/2008 20.00,,,,
14/07/2008 21.00,,,,
14/07/2008 22.00,,,,
14/07/2008 23.00,,,,
15/07/2008 0.00,,,,
15/07/2008 1.00,,,,
15/07/2008 2.00,,,,
15/07/2008 3.00,,,,
15/07/2008 4.00,,,,
15/07/2008 5.00,,,,
15/07/2008 6.00,,,,
15/07/2008 7.00,,,,
15/07/2008 8.00,,,,
15/07/2008 9.00,,,,
15/07/2008 10.00,,,,
15/07/2008 11.00,,,,
15/07/2008 12.00,,,,
15/07/2008 13.00,,,,
15/07/2008 14.00,,,,
15/07/2008 15.00,,,,
15/07/2008 16.00,,,,
15/07/2008 17.00,,,,
15/07/2008 18.00,,,,
15/07/2008 19.00,,,,
15/07/2008 20.00,,,,
15/07/2008 21.00,,,,
15/07/2008 22.00,,,,
15/07/2008 23.00,,,,
16/07/2008 0.00,,,,
16/07/2008 1.00,,,,
16/07/2008 2.00,,,,
16/07/2008 3.00,,,,
16/07/2008 4.00,,,,
16/07/2008 5.00,,,,
16/07/2008 6.00,,,,
16/07/2008 7.00,,,,
16/07/2008 8.00,,,,
16/07/2008 9.00,,,,
16/07/2008 10.00,,,,
16/07/2008 11.00,,,,
16/07/2008 12.00,,,,
16/07/2008 13.00,,,,
16/07/2008 14.00,,,,
16/07/2008 15.00,,,,
16/07/2008 16.00,,,,
16/07/2008 17.00,,,,
16/07/2008 18.00,,,,
16/07/2008 19.00,,,,
16/07/2008 20.00,,,,
16/07/2008 21.00,,,,
16/07/2008 22.00,,,,
16/07/2008 23.00,,,,
17/07/2008 0.00,,,,
17/07/2008 1.00,,,,
17/07/2008 2.00,,,,
17/07/2008 3.00,,,,
17/07/2008 4.00,,,,
17/07/2008 5.00,,,,
17/07/2008 6.00,,,,
17/07/2008 7.00,,,,
17/07/2008 8.00,,,,
17/07/2008 9.00,,,,
17/07/2008 10.00,,,,
17/07/2008 11.00,,,,
17/07/2008 12.00,,,,
17/07/2008 13.00,,,,
17/07/2008 14.00,,,,
17/07/2008 15.00,,,,
17/07/2008 16.00,,,,
17/07/2008 17.00,,,,
17/07/2008 18.00,,,,
17/07/2008 19.00,,,,
17/07/2008 20.00,,,,
17/07/2008 21.00,,,,
17/07/2008 22.00,,,,
17/07/2008 23.00,,,,
18/07/2008 0.00,,,,
18/07/2008 1.00,,,,
18/07/2008 2.00,,,,
18/07/2008 3.00,,,,
18/07/2008 4.00,,,,
18/07/2008 5.00,,,,
