,ARPA Puglia,,,,
14/06/2008 9.00,"1,385185","7,74269258","0,2260808",,"11,00990009"
14/06/2008 10.00,"1,34611595","6,35095009","0,2559992",,"11,00990009"
14/06/2008 11.00,"0,90747398","7,04426788","0,2329785",,"11,00990009"
14/06/2008 12.00,"0,78671402","7,90740423","0,20477475",,"11,00990009"
14/06/2008 13.00,"0,79559398","8,84332023","0,158815",,"11,00990009"
14/06/2008 14.00,"0,71390301","6,92296783","0,16510205",,"11,00990009"
14/06/2008 15.00,"0,394245","5,64741471","0,26069235",,"11,00990009"
14/06/2008 16.00,"0,45107299","5,67167585","0,2566524",,"11,00990009"
14/06/2008 17.00,"0,403124","7,86526795","0,2902439",,"11,00990009"
14/06/2008 18.00,"0,497246","7,13875239","0,19379455",,"11,00990009"
14/06/2008 19.00,"0,54874599","9,86861383","0,2403247",,"11,00990009"
14/06/2008 20.00,"0,37470999","4,93239018","0,1891014",,"11,00990009"
14/06/2008 21.00,"0,51322901","6,19389788","0,1863667",,"11,00990009"
14/06/2008 22.00,"0,479487","12,20392988","0,28212145",,"11,00990009"
14/06/2008 23.00,"0,60912597","5,63975528","0,2411826",,"11,00990009"
15/06/2008 0.00,"0,78671402","4,09223777","0,1701632",,"11,00990009"
15/06/2008 1.00,"0,87550801","2,85882092","0,1500405",,"4,43467712"
15/06/2008 2.00,"1,03888905","2,80774801","0,1325306",,"4,43467712"
15/06/2008 3.00,"0,93055999","2,76050481","0,12297985",,"4,43467712"
15/06/2008 4.00,"1,03888905","2,4336378","0,133469",,"4,43467712"
15/06/2008 5.00,"1,05309606","2,428529","0,1043671",,"4,43467712"
15/06/2008 6.00,"1,03533697","3,35167678","0,12616305",,"4,43467712"
15/06/2008 7.00,"0,81867999","2,90350972","0,13224425",,"4,43467712"
15/06/2008 8.00,"0,97318101","4,92473075","0,1673871",,"4,43467712"
15/06/2008 9.00,"1,04066503","5,02304685","0,17906075",,"4,43467712"
15/06/2008 10.00,"1,14189005","6,70079916","0,20714145",,"4,43467712"
15/06/2008 11.00,"1,21647704","6,89870858","0,235428",,"4,43467712"
15/06/2008 12.00,"1,11880398","4,68468693","0,20281515",,"4,43467712"
15/06/2008 13.00,"1,09394097","4,41655226","0,21195765",,"4,43467712"
15/06/2008 14.00,"1,21647704","3,00948526","0,12306035",,"4,43467712"
15/06/2008 15.00,"1,15609705","2,50258586","0,17244825",,"4,43467712"
15/06/2008 16.00,"1,12768304","2,51407688","0,1760811",,"4,43467712"
15/06/2008 17.00,"1,10992396","2,74773659","0,2033453",,"4,43467712"
15/06/2008 18.00,"1,14011395","3,67982099","0,2120807",,"4,43467712"
15/06/2008 19.00,"1,35677099","4,59403214","0,24514205",,"4,43467712"
15/06/2008 20.00,"1,43313396","7,1923797","0,2538763",,"4,43467712"
15/06/2008 21.00,"1,42425501","10,74068681","0,2831829",,"4,43467712"
15/06/2008 22.00,"1,41537499","12,9330036","0,25224445",,"4,43467712"
15/06/2008 23.00,"1,71194696","12,9738608","0,4066101",,"4,43467712"
16/06/2008 0.00,"1,59651506","10,06140881","0,3348961",,"4,43467712"
16/06/2008 1.00,,"6,63695802","0,2086928",,"15,36942005"
16/06/2008 2.00,"1,42780602",,"0,22485605",,"15,36942005"
16/06/2008 3.00,"1,23068404","4,2033221",,,"15,36942005"
16/06/2008 4.00,"1,73325706","3,548309","0,0852265",,"15,36942005"
16/06/2008 5.00,"1,44911695","6,49395311","0,10721105",,"15,36942005"
16/06/2008 6.00,"1,50239301","7,65714659","0,1736408",,"15,36942005"
16/06/2008 7.00,"1,54679","20,74080888","0,24749725",,"15,36942005"
16/06/2008 8.00,"1,45089304","15,94552667","0,2261866",,"15,36942005"
16/06/2008 9.00,"1,34433997","11,58339174","0,1395916",,"15,36942005"
16/06/2008 10.00,"1,014027","6,04961765","0,1614324",,"15,36942005"
16/06/2008 11.00,"1,047768","4,15480171","0,1504499",,"15,36942005"
16/06/2008 12.00,"0,81690401","4,90046961","0,1054366",,"15,36942005"
16/06/2008 13.00,"0,93411201","5,32948621","0,15493605",,"15,36942005"
16/06/2008 14.00,"0,87018001","4,49699323","0,1760489",,"15,36942005"
16/06/2008 15.00,"0,89326698","4,65531888","0,18282585",,"15,36942005"
16/06/2008 16.00,"0,94299102","3,63768659","0,14947125",,"15,36942005"
16/06/2008 17.00,"0,964302","4,14586508","0,12785125",,"15,36942005"
16/06/2008 18.00,"1,13301098","6,20028199","0,2215314",,"15,36942005"
16/06/2008 19.00,"1,33901203","6,80166967","0,16988375",,"15,36942005"
16/06/2008 20.00,"1,14899302","9,01569131","0,26795345",,"15,36942005"
16/06/2008 21.00,"1,20227003","11,78896247","0,32384575",,"15,36942005"
16/06/2008 22.00,"1,75989604","10,98838818","0,28020095",,"15,36942005"
16/06/2008 23.00,"2,00851798","14,09618767","0,26774875",,"15,36942005"
17/06/2008 0.00,"2,06001902","9,69241116","0,2348001",,"15,36942005"
17/06/2008 1.00,"2,18255496","6,13005674","0,1732728",,"33,18273163"
17/06/2008 2.00,"2,0742259","5,36651369","0,19233865",,"33,18273163"
17/06/2008 3.00,"1,98365605","3,85474835","0,16543325",,"33,18273163"
17/06/2008 4.00,"2,40809107","3,82155058","0,1867048",,"33,18273163"
17/06/2008 5.00,"1,94813895","6,70335356","0,11726205",,"33,18273163"
17/06/2008 6.00,"1,46687603","13,35945828","0,2189186",,"33,18273163"
17/06/2008 7.00,"1,94636297","24,18569109","0,2840799",,"33,18273163"
17/06/2008 8.00,"1,74213696","19,31585733","0,25754135",,"33,18273163"
17/06/2008 9.00,"1,80606794","11,18884823","0,22275615",,"33,18273163"
17/06/2008 10.00,"1,88953495","6,91402932","0,17265985",,"33,18273163"
17/06/2008 11.00,"1,89663804","5,36778901","0,14518405",,"33,18273163"
17/06/2008 12.00,"1,90729296","4,98601749","0,1616854",,"33,18273163"
17/06/2008 13.00,"1,66044605","5,33587032","0,21977535",,"33,18273163"
17/06/2008 14.00,"1,51127303","6,90764709","0,2355361",,"33,18273163"
17/06/2008 15.00,"1,53613496","16,44300039","0,271055",,"33,18273163"
17/06/2008 16.00,"1,54856598","8,4066442","0,21079385",,"33,18273163"
17/06/2008 17.00,"1,43668604","9,91713235","0,277955",,"33,18273163"
17/06/2008 18.00,"1,63735998","16,16209749","0,264523",,"33,18273163"
17/06/2008 19.00,"1,69063604","15,87608956","0,35944745",,"33,18273163"
17/06/2008 20.00,"1,56277299","16,58217746","0,26227705",,"33,18273163"
17/06/2008 21.00,"1,71905005","11,94856344","0,2421486",,"33,18273163"
17/06/2008 22.00,"1,92682803","7,05065011","0,1678839",,"33,18273163"
17/06/2008 23.00,"1,89841402","7,31878478","0,21401845",,"33,18273163"
18/06/2008 0.00,"2,32817698","7,43753043","0,26203325",,"33,18273163"
18/06/2008 1.00,,"6,2564637","0,2116506",,"26,98155022"
18/06/2008 2.00,"2,48267794",,"0,18099965",,"26,98155022"
18/06/2008 3.00,"2,3761251","4,30802232",,,"26,98155022"
18/06/2008 4.00,"2,4595921","2,61494551","0,1137626",,"26,98155022"
18/06/2008 5.00,"2,32107306","4,58381642","0,1557744",,"26,98155022"
18/06/2008 6.00,"2,44005704","12,76190596","0,2144428",,"26,98155022"
18/06/2008 7.00,"2,64428306","12,48100118","0,3186581",,"26,98155022"
18/06/2008 8.00,"2,68157601","13,21517993","0,401787",,"26,98155022"
18/06/2008 9.00,"2,56614399","8,76160207","0,2701465",,"26,98155022"
18/06/2008 10.00,"2,77924991","7,85632944","0,2689275",,"26,98155022"
18/06/2008 11.00,"2,48267794","7,45029866","0,2529195",,"26,98155022"
18/06/2008 12.00,"2,45426393","8,48963768","0,26352365",,"26,98155022"
18/06/2008 13.00,"2,05646706","8,40153729","0,1885448",,"26,98155022"
18/06/2008 14.00,"1,88065505","6,16836142","0,2004266",,"26,98155022"
18/06/2008 15.00,"1,74746394","6,89870858","0,1742204",,"26,98155022"
18/06/2008 16.00,"1,33013296","4,50720706","0,17385355",,"26,98155022"
18/06/2008 17.00,"2,7579391",,"0,15634365",,"26,98155022"
18/06/2008 18.00,"3,64055109","4,70000768","0,11403745",,"26,98155022"
18/06/2008 19.00,"3,52511907","4,27610175","0,17236085",,"26,98155022"
18/06/2008 20.00,"3,79682803","7,28431169","0,30614495",,"26,98155022"
18/06/2008 21.00,"3,64055109","6,16836142","0,26807535",,"26,98155022"
18/06/2008 22.00,"3,72046494","7,44519174","0,1866128",,"26,98155022"
18/06/2008 23.00,"4,27098799","7,58436693","0,2095576",,"26,98155022"
19/06/2008 0.00,"4,44680023","4,30291541","0,13853705",,"26,98155022"
19/06/2008 1.00,"4,6385951","4,62467551","0,09996605",,"14,22560978"
19/06/2008 2.00,"5,00087404","4,32334307","0,13259845",,"14,22560978"
19/06/2008 3.00,"5,06125402","3,34018387","0,12673",,"14,22560978"
19/06/2008 4.00,"5,10387516","2,24721941","0,11916645",,"14,22560978"
19/06/2008 5.00,"5,30810118","2,61239299","0,1311115",,"14,22560978"
19/06/2008 6.00,"5,17313385","15,11510279","0,2626715",,"14,22560978"
19/06/2008 7.00,"5,63663816","39,34164168","0,2804666",,"14,22560978"
19/06/2008 8.00,"5,30099678","21,75077421","0,23666885",,"14,22560978"
19/06/2008 9.00,"5,32941198","10,37678667","0,1946168",,"14,22560978"
19/06/2008 10.00,"4,97423601","8,99653897","0,18775015",,"14,22560978"
19/06/2008 11.00,"5,22285891","5,38055912","0,17170075",,"14,22560978"
19/06/2008 12.00,"4,94582176","5,38183632","0,14671355",,"14,22560978"
19/06/2008 13.00,"4,69187117","4,31568176","0,1375952",,"14,22560978"
19/06/2008 14.00,"4,5675602","3,47169963","0,15539835",,"14,22560978"
19/06/2008 15.00,"4,19995308","3,55469311","0,11689175",,"14,22560978"
19/06/2008 16.00,"4,17153788","4,09989908","0,11758175",,"14,22560978"
19/06/2008 17.00,"3,94777799","4,89025578","0,1607309",,"14,22560978"
19/06/2008 18.00,"3,96020889","5,6512463","0,1626008",,"14,22560978"
19/06/2008 19.00,"3,97974396","5,89256732","0,19912595",,"14,22560978"
19/06/2008 20.00,"4,10583115","15,46367279","0,24463145",,"14,22560978"
19/06/2008 21.00,"4,18396902","15,65009117","0,2643367",,"14,22560978"
19/06/2008 22.00,"4,47166204","7,74269258","0,2339859",,"14,22560978"
19/06/2008 23.00,"4,57821512","20,42925885","0,28343245",,"14,22560978"
20/06/2008 0.00,"4,82861423","7,13109108","0,1927469",,"14,22560978"
20/06/2008 1.00,,"5,09071771","0,1749518",,"20,10894012"
20/06/2008 2.00,"4,98666716",,"0,1101907",,"20,10894012"
20/06/2008 3.00,"4,73804379","4,77534173",,,"20,10894012"
20/06/2008 4.00,"4,69897509","3,7806915","0,1051077",,"20,10894012"
20/06/2008 5.00,"4,64036989","4,2454565","0,13337815",,"20,10894012"
20/06/2008 6.00,"4,505404","3,83048721","0,19430055",,"20,10894012"
20/06/2008 7.00,"4,08451986","12,77212355","0,20060945",,"20,10894012"
20/06/2008 8.00,"3,62279201","8,19979816","0,2475743",,"20,10894012"
20/06/2008 9.00,"3,49492908","9,10379359","0,25815545",,"20,10894012"
20/06/2008 10.00,"3,29780602","8,80629087","0,2764577",,"20,10894012"
20/06/2008 11.00,"3,2498579","6,82082201","0,3080781",,"20,10894012"
20/06/2008 12.00,"3,20013309","8,08999102","0,1896833",,"20,10894012"
20/06/2008 13.00,"3,19302893","7,35709135","0,1584309",,"20,10894012"
20/06/2008 14.00,"3,21966791","3,99903045","0,16929725",,"20,10894012"
20/06/2008 15.00,"3,18947792","5,05241491","0,2533749",,"20,10894012"
20/06/2008 16.00,"3,09358001","3,79601224","0,1736684",,"20,10894012"
20/06/2008 17.00,"3,0775969","3,65683893","0,2444693",,"20,10894012"
20/06/2008 18.00,"3,1326499","4,29652941","0,2651003",,"20,10894012"
20/06/2008 19.00,"2,98702788","4,64893476","0,32033365",,"20,10894012"
20/06/2008 20.00,"2,9266479","7,29580272","0,422142",,"20,10894012"
20/06/2008 21.00,"3,02609706","8,50623563","0,4207942",,"20,10894012"
20/06/2008 22.00,"3,08647704","5,80574224","0,2815637",,"20,10894012"
20/06/2008 23.00,"3,12732196","8,39770569","0,1984256",,"20,10894012"
21/06/2008 0.00,"2,92487192","3,90965098","0,126845",,"20,10894012"
21/06/2008 1.00,"2,33172798","2,60090008","0,13820815",,"20,18559074"
21/06/2008 2.00,"1,98720801","3,06311257","0,0871493",,"20,18559074"
21/06/2008 3.00,"2,04403591","1,04827754","0,05381195",,"20,18559074"
21/06/2008 4.00,"1,96056998","2,64431356","0,0891319",,"20,18559074"
21/06/2008 5.00,"1,51304901","4,22119724","0,05459855",,"20,18559074"
21/06/2008 6.00,"1,488186","8,31598941","0,14739205",,"20,18559074"
21/06/2008 7.00,"1,32480502","13,24837206","0,1724839",,"20,18559074"
21/06/2008 8.00,"1,37630606","13,01471988","0,1811457",,"20,18559074"
21/06/2008 9.00,"1,84869003","9,34511272","0,23495075",,"20,18559074"
21/06/2008 10.00,"1,99431205","9,5213154","0,1460523",,"20,18559074"
21/06/2008 11.00,"2,43295407","11,75832098","0,17415945",,"20,18559074"
21/06/2008 12.00,"2,6407311","5,92831949","0,11762775",,"20,18559074"
21/06/2008 13.00,"2,72952509","3,9722168","0,1286482",,"20,18559074"
21/06/2008 14.00,"3,23209906","4,00668989","0,11465845",,"20,18559074"
21/06/2008 15.00,"3,32266903","4,01052148","0,1618625",,"20,18559074"
21/06/2008 16.00,"3,53577399","3,83814852","0,14873755",,"20,18559074"
21/06/2008 17.00,"3,53754997","4,50337734","0,1931977",,"20,18559074"
21/06/2008 18.00,"3,60325694","4,24162679","0,1972411",,"20,18559074"
21/06/2008 19.00,"3,77374196","7,17961147","0,24879905",,"20,18559074"
21/06/2008 20.00,"3,88384604","14,61458562","0,31919055",,"20,18559074"
21/06/2008 21.00,"4,26210785","12,54356324","0,3448068",,"20,18559074"
21/06/2008 22.00,"4,4432478","8,60838333","0,27584475",,"20,18559074"
21/06/2008 23.00,"4,46811008","12,21159496","0,3113464",,"20,18559074"
22/06/2008 0.00,"4,81263113","10,0282148","0,32834225",,"20,18559074"
22/06/2008 1.00,,"22,94077005","0,3362669",,"15,43087006"
22/06/2008 2.00,"4,73804379",,"0,3553868",,"15,43087006"
22/06/2008 3.00,"4,71495724","21,6550125",,,"15,43087006"
22/06/2008 4.00,"4,77711296","14,74609762","0,2056292",,"15,43087006"
22/06/2008 5.00,"4,47166204","11,41102067","0,1443986",,"15,43087006"
22/06/2008 6.00,"4,14667606","15,22746057","0,23606165",,"15,43087006"
22/06/2008 7.00,"4,62083578","20,98340145","0,25991725",,"15,43087006"
22/06/2008 8.00,"4,89254522","14,26600623","0,2444762",,"15,43087006"
22/06/2008 9.00,"4,66700888","10,5146809","0,23218155",,"15,43087006"
22/06/2008 10.00,"4,59419823","10,55553998","0,2515027",,"15,43087006"
22/06/2008 11.00,"4,80197477","8,60072202","0,2603255",,"15,43087006"
22/06/2008 12.00,"4,82861423","8,2151189","0,25873275",,"15,43087006"
22/06/2008 13.00,"4,68476677","6,83103584","0,2450075",,"15,43087006"
22/06/2008 14.00,"4,36510897","3,07588268","0,23418255",,"15,43087006"
22/06/2008 15.00,"3,49137712","2,73113676","0,29737505",,"15,43087006"
22/06/2008 16.00,"3,3084619","3,67471596","0,3048098",,"15,43087006"
22/06/2008 17.00,"2,53772998","4,23268827","0,33377025",,"15,43087006"
22/06/2008 18.00,"2,15591598","5,19031102","0,2739277",,"15,43087006"
22/06/2008 19.00,"2,79878402","5,73551699","0,20481385",,"15,43087006"
22/06/2008 20.00,"3,00301099","4,49699323","0,26739225",,"15,43087006"
22/06/2008 21.00,"3,57484293","7,03022245","0,2826286",,"15,43087006"
22/06/2008 22.00,"3,91581202","11,45571134","0,38728205",,"15,43087006"
22/06/2008 23.00,"4,69009495","14,42050216","0,34193985",,"15,43087006"
23/06/2008 0.00,"4,80707884","10,59099307","0,34415935",,"15,43087006"
23/06/2008 1.00,"4,79131985","7,34176872","0,29296365",,"33,16279984"
23/06/2008 2.00,"5,07546091","8,52028106","0,2807495",,"33,16279984"
23/06/2008 3.00,"5,09499502","13,87402464","0,2479078",,"33,16279984"
23/06/2008 4.00,"5,17668581","11,46464798","0,4025184",,"33,16279984"
23/06/2008 5.00,"5,15892696","17,74664249","0,28222035",,"33,16279984"
23/06/2008 6.00,"5,29922199","20,00789604","0,39541025",,"33,16279984"
23/06/2008 7.00,"5,17846203","30,54301965","0,34471825",,"33,16279984"
23/06/2008 8.00,"5,22463512","28,27410102","0,379316",,"33,16279984"
23/06/2008 9.00,"5,00975323","13,14750155","0,28581525",,"33,16279984"
23/06/2008 10.00,"4,93161392","9,87627515","0,2765014",,"33,16279984"
23/06/2008 11.00,"4,72028494","9,27488747","0,22364395",,"33,16279984"
23/06/2008 12.00,"4,81795788","8,9212068","0,2492556",,"33,16279984"
23/06/2008 13.00,"4,60840511","7,24217541","0,24933725",,"33,16279984"
23/06/2008 14.00,"4,6101799","5,74573082","0,1956219",,"33,16279984"
23/06/2008 15.00,"4,46988583","6,26412313","0,2327531",,"33,16279984"
23/06/2008 16.00,"4,32959223","4,55445025","0,22331735",,"33,16279984"
23/06/2008 17.00,"4,34912586","4,79960098","0,2249101",,"33,16279984"
23/06/2008 18.00,"4,34735107","6,39308449","0,21449455",,"33,16279984"
23/06/2008 19.00,"4,37398911","5,99216063","0,2526872",,"33,16279984"
23/06/2008 20.00,"4,54624891","6,63823522","0,28152575",,"33,16279984"
23/06/2008 21.00,"4,46811008","11,26162788","0,35848375",,"33,16279984"
23/06/2008 22.00,"4,60307693","17,35976405","0,44442785",,"33,16279984"
23/06/2008 23.00,"5,14649582","12,91512093","0,4326231",,"33,16279984"
24/06/2008 0.00,"5,3649292","14,45242273","0,32131115",,"33,16279984"
24/06/2008 1.00,,"8,25087107","0,2684537",,"50,65906143"
24/06/2008 2.00,"5,37913609",,"0,239085",,"50,65906143"
24/06/2008 3.00,"5,07190895","7,91378834",,,"50,65906143"
24/06/2008 4.00,"5,32230806","3,82155058","0,1204073",,"50,65906143"
24/06/2008 5.00,"5,302773","6,95105681","0,13603925",,"50,65906143"
24/06/2008 6.00,"5,40577412","17,8168715","0,3811284",,"50,65906143"
24/06/2008 7.00,"5,18023777","33,8367447","0,48680075",,"50,65906143"
24/06/2008 8.00,"5,1003232","27,03811473","0,4351048",,"50,65906143"
24/06/2008 9.00,"4,83394098","15,21085886","0,285062",,"50,65906143"
24/06/2008 10.00,"4,81795788","11,06755383","0,26104655",,"50,65906143"
24/06/2008 11.00,"4,48942089","9,26339644","0,25123705",,"50,65906143"
24/06/2008 12.00,"4,45567894","10,54915399","0,25498145",,"50,65906143"
24/06/2008 13.00,"4,00815821","7,99039771","0,2785898",,"50,65906143"
24/06/2008 14.00,"3,44698","4,16501742","0,2853472",,"50,65906143"
24/06/2008 15.00,"2,61942101","5,36778901","0,24700275",,"50,65906143"
24/06/2008 16.00,"2,86982012","5,37928192","0,14707005",,"50,65906143"
24/06/2008 17.00,"3,065166","5,92576509","0,17360975",,"50,65906143"
24/06/2008 18.00,"3,31734109","6,10452028","0,1760535",,"50,65906143"
24/06/2008 19.00,"3,413239","5,94236303","0,2163104",,"50,65906143"
24/06/2008 20.00,"3,67784405","9,98480508","0,2594584",,"50,65906143"
24/06/2008 21.00,"3,91936398","23,83712298","0,53056055",,"50,65906143"
24/06/2008 22.00,"4,17153788","10,65130546","0,3912645",,"50,65906143"
24/06/2008 23.00,"4,36155701","7,17833427","0,3668408",,"50,65906143"
25/06/2008 0.00,"4,53559399","5,83894001","0,3049271",,"50,65906143"
25/06/2008 1.00,"5,12163401","7,80398121","0,3046419",,
25/06/2008 2.00,"4,86590719","7,68268304","0,26389625",,
25/06/2008 3.00,"5,12340879","7,4681738","0,22286425",,
25/06/2008 4.00,"5,33296299","5,21457027","0,1859435",,
25/06/2008 5.00,"5,41110182","12,48610433","0,2465554",,
25/06/2008 6.00,"5,5212059","9,84690709","0,22123585",,
25/06/2008 7.00,"5,31342793","33,87280347","0,3813722",,
25/06/2008 8.00,"5,2406168","26,72018811","0,30232235",,
25/06/2008 9.00,"5,36137676","13,11430943","0,2274631",,
25/06/2008 10.00,"5,06125402","14,44220702","0,1660692",,
25/06/2008 11.00,"5,18378878","11,91536943","0,13990325",,
25/06/2008 12.00,"5,46082592","12,26522227","0,1913577",,
25/06/2008 13.00,"5,45017099","10,72153447","0,21977075",,
25/06/2008 14.00,"5,67215586","6,61525316","0,1595257",,
25/06/2008 15.00,"5,67393208","4,2033221","0,1449529",,
25/06/2008 16.00,"5,84619188","5,06390405","0,18968905",,
25/06/2008 17.00,"5,58691406","5,79808093","0,20955415",,
25/06/2008 18.00,"5,8941412","7,78610418","0,2439495",,
25/06/2008 19.00,"26,67724037","16,37916677","0,32581225",,
25/06/2008 20.00,"6,23688507","21,55541355","0,4058373",,
25/06/2008 21.00,"6,17295408","25,99494975","0,46669185",,
25/06/2008 22.00,"6,05752087","24,54063579","0,39647515",,
25/06/2008 23.00,"6,14098787","23,22935307","0,42619",,
26/06/2008 0.00,"6,35054207","17,34444518","0,31245845",,
26/06/2008 1.00,,"15,70116785","0,31823835",,"49,46588135"
26/06/2008 2.00,"6,20314407",,"0,3391603",,"49,46588135"
26/06/2008 3.00,"6,09303904","14,3209145",,,"49,46588135"
26/06/2008 4.00,"5,84441614","7,68012864","0,22757235",,"49,46588135"
26/06/2008 5.00,"5,60112095","11,2884453","0,1863437",,"49,46588135"
26/06/2008 6.00,"5,35249805","13,439903","0,26308665",,"49,46588135"
26/06/2008 7.00,"5,20510006","34,27646607","0,3890588",,"49,46588135"
26/06/2008 8.00,"5,18556499","24,72834078","0,3566058",,"49,46588135"
26/06/2008 9.00,"4,95647717","14,48179455","0,3318279",,"49,46588135"
26/06/2008 10.00,"5,13761711","11,91792195","0,2655764",,"49,46588135"
26/06/2008 11.00,"5,14294386","9,46385837","0,23941045",,"49,46588135"
26/06/2008 12.00,"5,43773985","7,25238924","0,3207258",,"49,46588135"
26/06/2008 13.00,"5,4039979","12,73891826","0,32970615",,"49,46588135"
26/06/2008 14.00,"5,0505991","9,51493128","0,33889005",,"49,46588135"
26/06/2008 15.00,"5,13051319","8,60838333","0,30937645",,"49,46588135"
26/06/2008 16.00,"5,0505991","7,88442029","0,26586275",,"49,46588135"
26/06/2008 17.00,"5,05947781","3,89432835","0,2774559",,"49,46588135"
26/06/2008 18.00,"5,10209894","5,66784613","0,3059069",,"49,46588135"
26/06/2008 19.00,"5,46437788","18,40038404","0,3488502",,"49,46588135"
26/06/2008 20.00,"5,54962015","17,5602335","0,4417564",,"49,46588135"
26/06/2008 21.00,"5,92077923","19,83424212","0,49465985",,"49,46588135"
26/06/2008 22.00,"6,05219412","17,29081599","0,4918435",,"49,46588135"
26/06/2008 23.00,"6,27062702","12,07752104","0,50576425",,"49,46588135"
27/06/2008 0.00,"6,59028482","11,32419182","0,439185",,"49,46588135"
27/06/2008 1.00,"6,54943991","9,33872861","0,4465335",,"35,88698959"
27/06/2008 2.00,"6,77142477","9,80221829","0,40301865",,"35,88698959"
27/06/2008 3.00,"6,65954399","10,08439275","0,3695456",,"35,88698959"
27/06/2008 4.00,"6,96677208","11,71745249","0,38709805",,"35,88698959"
27/06/2008 5.00,"6,860219","9,06676422","0,3552189",,"35,88698959"
27/06/2008 6.00,"7,05379009","9,84307738","0,379017",,"35,88698959"
27/06/2008 7.00,"7,11594486","27,10707219","0,5249497",,"35,88698959"
27/06/2008 8.00,"7,06799698","27,85145913","0,5648708",,"35,88698959"
27/06/2008 9.00,"6,78563213","12,23712201","0,43342925",,"35,88698959"
27/06/2008 10.00,"6,72525215","10,16227743","0,48012845",,"35,88698959"
27/06/2008 11.00,"6,89928818","6,63823522","0,3657092",,"35,88698959"
27/06/2008 12.00,"6,6417861","6,19262256","0,3805672",,"35,88698959"
27/06/2008 13.00,"6,47485304","6,62163539","0,40122235",,"35,88698959"
27/06/2008 14.00,"6,20491886","6,10324308","0,41608035",,"35,88698959"
27/06/2008 15.00,"6,23866081","6,24880238","0,4191428",,"35,88698959"
27/06/2008 16.00,"6,213799","5,3754522","0,39122195",,"35,88698959"
27/06/2008 17.00,"6,04686594","6,36371644","0,3998343",,"35,88698959"
27/06/2008 18.00,"6,13921213","8,24065724","0,4762909",,"35,88698959"
27/06/2008 19.00,"6,11612606","13,02492619","0,5380114",,"35,88698959"
27/06/2008 20.00,"6,21912718","23,36724918","0,6467163",,"35,88698959"
27/06/2008 21.00,"6,512146","30,83796045","0,66443205",,"35,88698959"
27/06/2008 22.00,"6,33988619","26,66911896","0,59605765",,"35,88698959"
27/06/2008 23.00,"6,44466305","20,72675781","0,5582583",,"35,88698959"
28/06/2008 0.00,"6,46242189","11,21821628","0,4202859",,"35,88698959"
28/06/2008 1.00,,"12,6125113","0,463841",,"25,42490959"
28/06/2008 2.00,"6,75721788",,"0,41624365",,"25,42490959"
28/06/2008 3.00,"6,88330507","6,74293544",,,"25,42490959"
28/06/2008 4.00,"7,04668617","5,70870333","0,21996855",,"25,42490959"
28/06/2008 5.00,"6,83535624","7,44902334","0,24165295",,"25,42490959"
28/06/2008 6.00,"7,04135799","11,44038119","0,28843725",,"25,42490959"
28/06/2008 7.00,"6,78385592","12,74275174","0,2778193",,"25,42490959"
28/06/2008 8.00,"6,89040899","13,54842918","0,3178508",,"25,42490959"
28/06/2008 9.00,"7,18520498","10,35636089","0,26797415",,"25,42490959"
28/06/2008 10.00,"7,03780699","7,53712374","0,26842265",,"25,42490959"
28/06/2008 11.00,"6,92947817","6,2590181","0,3197851",,"25,42490959"
28/06/2008 12.00,"6,89218378","7,52307831","0,3659369",,"25,42490959"
28/06/2008 13.00,"6,55654287","6,47224826","0,273263",,"25,42490959"
28/06/2008 14.00,"6,63468218","4,2020449","0,2097577",,"25,42490959"
28/06/2008 15.00,"6,49083614","4,43059769","0,26378355",,"25,42490959"
28/06/2008 16.00,"6,34166193","3,30954238","0,2911225",,"25,42490959"
28/06/2008 17.00,"6,100142","3,71046624","0,27265235",,"25,42490959"
28/06/2008 18.00,"6,04864216","9,07442554","0,263051",,"25,42490959"
28/06/2008 19.00,"6,18183279","8,48453077","0,24852765",,"25,42490959"
28/06/2008 20.00,"5,91545105","17,87560008","0,342585",,"25,42490959"
28/06/2008 21.00,"6,24221277","26,0881533","0,56442575",,"25,42490959"
28/06/2008 22.00,"6,16052198","18,5369973","0,3840816",,"25,42490959"
28/06/2008 23.00,"6,48373222","12,57548569","0,33774465",,"25,42490959"
29/06/2008 0.00,"6,56364679","14,07065121","0,3269634",,"25,42490959"
29/06/2008 1.00,"6,6755271","22,69180089","0,7651525",,"14,4840498"
29/06/2008 2.00,"6,53168106","8,00699566","0,34486315",,"14,4840498"
29/06/2008 3.00,"6,71637201","9,37703329","0,2392115",,"14,4840498"
29/06/2008 4.00,"6,67730284","6,80805378","0,21032695",,"14,4840498"
29/06/2008 5.00,"6,79451084","3,37593604","0,1945018",,"14,4840498"
29/06/2008 6.00,"6,72880411","3,68237539","0,23209185",,"14,4840498"
29/06/2008 7.00,"6,97742701","4,07819234","0,230506",,"14,4840498"
29/06/2008 8.00,"7,08042812","5,6959351","0,2251769",,"14,4840498"
29/06/2008 9.00,"6,7305789","5,34863855","0,28074835",,"14,4840498"
29/06/2008 10.00,"6,70394087","6,96638131","0,19979065",,"14,4840498"
29/06/2008 11.00,"6,90284014","6,92296783","0,2381949",,"14,4840498"
29/06/2008 12.00,"6,49616289","4,31823615","0,2877461",,"14,4840498"
29/06/2008 13.00,"6,18360901","5,35757518","0,2187484",,"14,4840498"
29/06/2008 14.00,"6,0042448","4,39739992","0,19039285",,"14,4840498"
