,Foggia,,,,,
,Manfredonia Liceo Scientifico Via dei mandorli,,,,,
Parm,SO2,NO2,CO,O3,BENZENE,PM10



23/06/2010 0.00,"5,10214357",,"0,27671197","76,09530495",,"12,30000019"
23/06/2010 1.00,"5,71801233",,"0,27015651","76,9183422",,"14,80000019"
23/06/2010 2.00,"5,94377107",,"0,25771548","75,60473445",,"14,80000019"
23/06/2010 3.00,"5,85888615",,"0,26367911","74,44651725",,"14,80000019"
23/06/2010 4.00,"5,61687269",,"0,27303989","74,670855",,"14,80000019"
23/06/2010 5.00,"6,18036595",,"0,26897171",,,"14,80000019"
23/06/2010 6.00,"6,89015161",,"0,26818184","72,44230035",,"14,80000019"
23/06/2010 7.00,"6,18759072","0,41012782","0,29725092","69,34881345",,"14,80000019"
23/06/2010 8.00,"6,53435518","0,51915006","0,35953764","67,308108","1,1202255","14,80000019"
23/06/2010 9.00,"6,07922632","0,42440282","0,31755221","70,2394413","1,160397","14,80000019"
23/06/2010 10.00,"5,69634006","0,06878611","0,31810558","71,6760408","1,2229425","14,80000019"
23/06/2010 11.00,"5,60061798",,"0,31593286","74,55464625","1,0937835","14,80000019"
23/06/2010 12.00,"6,34291205","0,27515018","0,34042116","73,86270045","1,2748095","14,80000019"
23/06/2010 13.00,"5,91487403","0,39065984","0,32873038","79,1495901","1,414647","14,80000019"
23/06/2010 14.00,"5,91668023","0,61259524","0,3205148","80,34565245","1,2676905","14,80000019"
23/06/2010 15.00,"6,0828387","0,27515018","0,31190429","81,76333935","1,4975325","14,80000019"
23/06/2010 16.00,"5,7758064",,"0,28757443","82,3782582","1,2504015","14,80000019"
23/06/2010 17.00,"5,33512607",,"0,33698441","81,7146813",,"14,80000019"
23/06/2010 18.00,"5,1509077","17,59914549","0,2816504","83,4769845",,"14,80000019"
23/06/2010 19.00,"4,60547433","16,24416462","0,32177883","82,5742071","1,4232915","14,80000019"
23/06/2010 20.00,"5,47961126","15,08645627","0,3205148","83,08235355","1,2656565","14,80000019"
23/06/2010 21.00,"5,39653253","13,40182749","0,31601208","84,1513743","1,3317615","14,80000019"
23/06/2010 22.00,"5,53379396","21,50831744","0,34962349","74,9790027","1,3795605","14,80000019"
23/06/2010 23.00,"5,81554059","17,67441519","0,30771844","75,5871585","1,7497485","14,80000019"
24/06/2010 0.00,"4,90528186","11,7755931","0,26581223","78,2089875","1,786869","14,80000019"
24/06/2010 1.00,"5,05337944","8,22331889","0,27232924","78,77119845","1,804158","16,20000076"
24/06/2010 2.00,"4,51697702","5,03704163","0,26510041","78,56036685","1,8504315","16,20000076"
24/06/2010 3.00,"3,87943498","5,59253117","0,25396301","75,6817614","1,8524655","16,20000076"
24/06/2010 4.00,"3,86137408","5,40174416","0,25009288","71,654415","1,9267065","16,20000076"
24/06/2010 5.00,"3,90471963","7,17204202","0,26695742","65,189019","1,9114515","16,20000076"
24/06/2010 6.00,"4,04017488","9,39140175","0,28169001","70,65027165","1,9073835","16,20000076"
24/06/2010 7.00,"3,64464629","22,00799952","0,43430501","63,7145943","1,961793","16,20000076"
24/06/2010 8.00,"4,45918295","15,98718226","0,40270672","65,5566177","2,4158835","16,20000076"
24/06/2010 9.00,"4,22620045","20,95932488","0,35298102","69,18123345","2,263842","16,20000076"
24/06/2010 10.00,"3,42069374","16,64390646","0,37304465","76,21963335","2,7291195","16,20000076"
24/06/2010 11.00,"3,72230746","18,18577577","0,35641777","76,8183528","2,320794","16,20000076"
24/06/2010 12.00,"2,52668972","17,8613151","0,32454337","78,0630333","2,2918095","16,20000076"
24/06/2010 13.00,"2,66033877","27,91852688","0,42968346","72,007131","2,260791","16,20000076"
24/06/2010 14.00,"1,99931725","10,35312246","0,3117074","78,9360852","2,5480935","16,20000076"
24/06/2010 15.00,"4,18827245","12,42971315","0,33714285","80,8308165","2,1860415","16,20000076"
24/06/2010 16.00,"2,31176711","9,64968045","0,32166","86,69346315","2,1453615","16,20000076"
24/06/2010 17.00,"0,46054743","7,86899852","0,32173922","89,0396031","1,92213","16,20000076"
24/06/2010 18.00,"0,51472913","10,23761089","0,33686674","88,60443375","1,7741565","16,20000076"
24/06/2010 19.00,"1,85302587","15,40703175","0,34437051","84,4000311","1,7629695","16,20000076"
24/06/2010 20.00,"3,47306924","17,80031274","0,3797201","82,8904545","1,9592505","16,20000076"
24/06/2010 21.00,"4,24606653","16,50892882","0,32639922","86,404248","2,194686","16,20000076"
24/06/2010 22.00,"1,58934014","11,83010422","0,29946325","90,5559228","1,977048","16,20000076"
24/06/2010 23.00,"2,25216684","5,81187007","0,25044704","93,5480637","1,8361935","16,20000076"
25/06/2010 0.00,"2,90415842","4,14410704","0,24475951","94,48868625","1,5829605","16,20000076"
25/06/2010 1.00,,"3,29140475","0,23279263","94,94817465","1,539738","14,89999962"
25/06/2010 2.00,"2,61699322","2,18950959","0,24578704","94,49814255","1,478718","14,89999962"
25/06/2010 3.00,"3,04683742","4,41016949",,"89,3031426","0,9889308","14,89999962"
25/06/2010 4.00,"3,34845114","3,16421278","0,26897171","87,2151357","1,581435","14,89999962"
25/06/2010 5.00,"3,00891044","6,62823289","0,26466703",,"1,833651","14,89999962"
25/06/2010 6.00,"4,735511","5,71193557","0,26766807","84,4000311","1,8646695","14,89999962"
25/06/2010 7.00,"4,12686599","14,08320884","0,29101001","73,2275124","1,722798","14,89999962"
25/06/2010 8.00,"4,23884278","10,39335094","0,25494977","70,9192176","1,857042","14,89999962"
25/06/2010 9.00,"3,73675598","12,34535954","0,28390118","72,7355853","2,2816395","14,89999962"
25/06/2010 10.00,"4,25870886","12,67242434","0,3022278","73,8600072","1,858059","14,89999962"
25/06/2010 11.00,"3,40443903","12,34924472","0,29282741","74,5492398","1,824498","14,89999962"
25/06/2010 12.00,"3,43514226","10,07148868","0,30740156","75,9642135","1,7741565","14,89999962"
25/06/2010 13.00,"2,52488353","14,36743911","0,34729349","74,9384643","1,788903","14,89999962"
25/06/2010 14.00,"2,59712612","10,50237509","0,30191208","76,83995865","2,469276","14,89999962"
25/06/2010 15.00,"2,96556386","8,92287189","0,29247209","80,8537989","1,9399275","14,89999962"
25/06/2010 16.00,"3,1226924","12,16235628","0,29231365","82,84179645","2,0090835","14,89999962"
25/06/2010 17.00,"3,19674119","11,8534593","0,32181844","83,6459211","2,5470765","14,89999962"
25/06/2010 18.00,"4,06726573","18,06897169","0,36640998","86,95564605","2,1809565","14,89999962"
25/06/2010 19.00,"3,93361667","22,51158208","0,35787868","93,4750866","2,357406","14,89999962"
25/06/2010 20.00,"4,84026404","27,65633432","0,37071465","85,9744851","2,319777","14,89999962"
25/06/2010 21.00,"4,67952312","27,96005552","0,34907012","81,02814195","2,4311385","14,89999962"
25/06/2010 22.00,"4,28218834","37,86800128","0,38513036","82,19310225","2,5425","14,89999962"
25/06/2010 23.00,"2,37317357","23,51742792","0,35227037","79,38071085","2,6386065","14,89999962"
26/06/2010 0.00,"3,3538687","11,90537583","0,32561051","86,91646425","3,161853","14,89999962"
26/06/2010 1.00,"3,70966514","9,07731751","0,26976158","85,01223675","2,600469","15,89999962"
26/06/2010 2.00,"3,66631856","8,64253062","0,30147754","85,75014735","2,624877","15,89999962"
26/06/2010 3.00,"2,79579402","5,30310599","0,26798379","84,7027524","2,5999605","15,89999962"
26/06/2010 4.00,"3,25092288","7,22006381","0,31016611","84,2946153","2,311641","15,89999962"
26/06/2010 5.00,"3,28885088","6,48157484","0,26616755","79,31990325","2,5196175","15,89999962"
26/06/2010 6.00,"4,20091478","12,7918211","0,29776468","72,66530145","2,413341","15,89999962"
26/06/2010 7.00,"4,93959748","37,3527364","0,41293658","60,69135135","2,2084155","15,89999962"
26/06/2010 8.00,"3,84331317","32,31310592","0,41897944","61,3806039","2,578095","15,89999962"
26/06/2010 9.00,"3,21841346","27,7705572","0,39393893","72,0409263","2,976759","15,89999962"
26/06/2010 10.00,"2,8897099","30,24690312","0,44879994","76,964307","3,0708315","15,89999962"
26/06/2010 11.00,"3,24550532","27,3695152","0,45215631","78,6279375","3,1694805","15,89999962"
26/06/2010 12.00,"4,04739965","25,43309896","0,38714581","78,90905295","3,196431","15,89999962"
26/06/2010 13.00,"3,99863552","31,9678752","0,40748671","91,62223035","2,8053945","15,89999962"
26/06/2010 14.00,"3,6247792","12,56989334","0,31482727","92,4668934","2,660472","15,89999962"
26/06/2010 15.00,"3,5001611","8,54389246","0,27667352","94,83465915","2,2551975","15,89999962"
26/06/2010 16.00,"2,77953931","6,54257338","0,28050521","96,56723685","2,00349","15,89999962"
26/06/2010 17.00,"3,32677786","8,58153018","0,28591547","98,96335155","2,3457105","15,89999962"
26/06/2010 18.00,"3,54711803","14,74642237","0,31233883","103,73399505","1,7395785","15,89999962"
26/06/2010 19.00,"3,90110725","17,27207877","0,29890988","101,73516465","1,895688","15,89999962"
26/06/2010 20.00,"3,94987138","24,57260336","0,33366649","96,63885735","1,818396","15,89999962"
26/06/2010 21.00,"3,52544576","31,23198464","0,37454634","90,25050825","2,0609505","15,89999962"
26/06/2010 22.00,"3,35748109","20,96452552","0,27090677","82,47148455","2,3121495","15,89999962"
26/06/2010 23.00,"3,47306924","16,65299038","0,25214561","76,9196988","2,4199515","15,89999962"
27/06/2010 0.00,"4,41944978","11,12146348","0,25455483","82,60123935","2,4301215","15,89999962"
27/06/2010 1.00,,"9,27719034","0,24144276","78,4657839","2,32893","12,39999962"
27/06/2010 2.00,"2,72535762","5,74438221","0,22580263","79,40369325","2,4016455","12,39999962"
27/06/2010 3.00,"2,70007195","3,9753826",,"85,33929705","1,64169225","12,39999962"
27/06/2010 4.00,"3,28885088","3,82872264","0,2185342","85,2838959","2,2053645","12,39999962"
27/06/2010 5.00,"3,70244037","4,68791426","0,21573004",,"1,982133","12,39999962"
27/06/2010 6.00,"1,6688075","4,64768004","0,21908757","81,9998466","2,0111175","12,39999962"
27/06/2010 7.00,"1,82232264","6,87612751","0,25439756","75,84664815","2,063493","12,39999962"
27/06/2010 8.00,"0,57974797","7,59385025","0,23662315","74,5208709","2,119428","12,39999962"
27/06/2010 9.00,"2,00834821","7,84304121","0,25056587","76,67237865","2,2196025","12,39999962"
27/06/2010 10.00,"2,53933205","8,52052973","0,30621676","75,4790295","2,323845","12,39999962"
27/06/2010 11.00,"1,99931725","9,05784953","0,29274819","75,38173335","2,7047115","12,39999962"
27/06/2010 12.00,"0,88497306","12,87228953","0,29657988","76,59804495","2,4087645","12,39999962"
27/06/2010 13.00,"2,33885897","15,09424767","0,26770768","78,92796555","2,780478","12,39999962"
27/06/2010 14.00,"2,02099054","11,20842124","0,2604008","85,524453","2,3436765","12,39999962"
27/06/2010 15.00,"2,10226307","8,59840358","0,22406445","81,8173839","2,292318","12,39999962"
27/06/2010 16.00,"2,23771832","7,43940271","0,25254171","77,24135265","2,188584","12,39999962"
27/06/2010 17.00,"2,2232698","6,14931895","0,26020392","76,14801285","2,2135005","12,39999962"
27/06/2010 18.00,"2,18895521","20,7321984","0,36901608","74,72086965","2,330964","12,39999962"
27/06/2010 19.00,"1,75369243","21,2526448","0,3128526","73,3707534","2,6569125","12,39999962"
27/06/2010 20.00,"1,58934014","17,29024468","0,2936965","80,7808218","3,12219","12,39999962"
27/06/2010 21.00,"1,83677116","20,82045632","0,30538728","79,3401525","3,5640765","12,39999962"
27/06/2010 22.00,"1,49361908","15,06699785","0,28883845","79,2793449","3,227958","12,39999962"
27/06/2010 23.00,"2,05530615","19,84705712","0,31620896","74,419485","2,5369065","12,39999962"
28/06/2010 0.00,"1,92346329","11,2707142","0,24191691","85,57985415","3,1562595","12,39999962"
28/06/2010 1.00,"1,49542426","7,56010536","0,21849459","90,07075875","2,5867395","21,39999962"
28/06/2010 2.00,"2,41110157","5,16034078","0,21825809","88,30709895","2,4585975","21,39999962"
28/06/2010 3.00,"2,16728192","3,52372231","0,20506563","86,91646425","2,4423255","21,39999962"
28/06/2010 4.00,"2,63685929","5,76125561","0,224499","81,57413355","2,3762205","21,39999962"
28/06/2010 5.00,"2,07697842","11,9936261","0,24574743","90,19780035","2,544534","21,39999962"
28/06/2010 6.00,"4,20272097","13,38754485","0,28895728","88,91661135","2,4911415","21,39999962"
28/06/2010 7.00,"3,26176003","25,90163456","0,40527438","81,93091935","2,788614","21,39999962"
28/06/2010 8.00,"3,48571157","20,44017864","0,31387896","77,27379135","2,9172645","21,39999962"
28/06/2010 9.00,"2,32982801","34,6804296","0,39437347","69,7015494","2,696067","21,39999962"
28/06/2010 10.00,"3,73494979","38,08084512","0,40424685","73,98974205","3,034728","21,39999962"
28/06/2010 11.00,"4,17743632","31,9951212","0,3219361","86,5002075","2,983878","21,39999962"
28/06/2010 12.00,"3,79455006","27,88606112","0,34492388","89,92073475","3,109986","21,39999962"
28/06/2010 13.00,"4,04378726","35,49549608","0,36309206","90,2018502","2,346219","21,39999962"
28/06/2010 14.00,"4,04017488","19,596566","0,23721614","96,32396655","2,4514785","21,39999962"
28/06/2010 15.00,"1,5803102","15,61080506","0,21952212","85,10955285","2,8491255","21,39999962"
28/06/2010 16.00,"1,05835631","9,89627491","0,23425354","81,5268321","2,3253705","21,39999962"
28/06/2010 17.00,"0,74229406","16,62833322","0,30100338","82,86206565","2,2775715","21,39999962"
28/06/2010 18.00,"1,63991047","17,43301754","0,27469885","86,0771877","2,9264175","21,39999962"
28/06/2010 19.00,"2,99265573","15,83662947","0,28741715","85,5122835","2,43063","21,39999962"
28/06/2010 20.00,"2,73980614","19,85742016","0,29650066","84,11352915","2,4931755","21,39999962"
28/06/2010 21.00,"2,42555009","13,91837341","0,27145898","87,661098","2,5897905","21,39999962"
28/06/2010 22.00,"1,44304876","10,0779761","0,24479912","87,7259754","2,5613145","21,39999962"
28/06/2010 23.00,"2,24855547","7,37450943","0,24207419","85,34201025","2,4230025","21,39999962"
29/06/2010 0.00,"1,85302587","5,15904253","0,2171129","89,1747444","2,6030115","21,39999962"
29/06/2010 1.00,,"4,77487202","0,20945069","94,56976305","2,5480935","16,70000076"
29/06/2010 2.00,"3,02877652","2,36861619","0,20672459","97,7632593","2,38995","16,70000076"
29/06/2010 3.00,"2,97640102","2,04544613",,"95,12521095","1,5165504","16,70000076"
29/06/2010 4.00,"3,37734818","3,90529633","0,23058146","88,9125615","2,528262","16,70000076"
29/06/2010 5.00,"2,95653392","4,72685022","0,26723353",,"2,769291","16,70000076"
29/06/2010 6.00,"3,26176003","8,39853074","0,25025016","95,4752337","2,6325045","16,70000076"
29/06/2010 7.00,"3,88485356","19,6938868","0,31000883","78,9671673","2,5552125","16,70000076"
29/06/2010 8.00,"4,08893901","25,006092","0,376994","71,7787434","2,571993","16,70000076"
29/06/2010 9.00,"2,3135733","16,88141893","0,2703534","73,62348","2,8338705","16,70000076"
29/06/2010 10.00,"3,63380914","19,16825888","0,31522221","73,50727125","2,645217","16,70000076"
29/06/2010 11.00,"4,27857595","29,26570296","0,34042116","77,22646995","3,577806","16,70000076"
29/06/2010 12.00,"3,33219643","23,3279296","0,31767104","73,17749775","2,731662","16,70000076"
29/06/2010 13.00,"2,21604605","36,30796224","0,34496349","81,4200597","2,7992925","16,70000076"
29/06/2010 14.00,"2,6729811","17,68480118","0,19771914","82,56880065","2,686914","16,70000076"
29/06/2010 15.00,"1,87289296","21,30585576","0,25356808","74,44651725","2,3985945","16,70000076"
29/06/2010 16.00,"2,81385492","16,3402063","0,25044704","72,3341913","2,45097","16,70000076"
29/06/2010 17.00,"3,85956788","10,88005436","0,20802823","79,6982949","2,332998","16,70000076"
29/06/2010 18.00,"0,96082804","11,98714825","0,21359809","82,0917363","2,231298","16,70000076"
29/06/2010 19.00,"0,30883748","14,54395113","0,29993624","76,56831945","2,6813205","16,70000076"
29/06/2010 20.00,"0,9138701","24,17286152","0,31190429","70,44486645","2,8226835","16,70000076"
29/06/2010 21.00,"1,82232264","28,5207304","0,37644179","71,56521855","2,382831","16,70000076"
29/06/2010 22.00,"4,76079667","29,64468048","0,36877959","70,2988923","2,8928565","16,70000076"
29/06/2010 23.00,"0,78563962","6,66197778","0,20320979","82,06334745","2,7230175","16,70000076"
30/06/2010 0.00,"1,25341182","3,67297877","0,20320979","88,03410315","2,5023285","16,70000076"
30/06/2010 1.00,"2,58087141","3,14344654","0,18306577","86,3393706","2,344185","17,39999962"
30/06/2010 2.00,"4,21355813","1,75342446","0,18899096","87,16647765","2,320794","17,39999962"
30/06/2010 3.00,"3,01613419","1,89619158","0,18741122","81,1335378","2,4352065","17,39999962"
30/06/2010 4.00,"2,11490642","2,43870246","0,1847259","81,53898165","2,496735","17,39999962"
30/06/2010 5.00,"2,9240245","8,38425384","0,25333042","82,10931225","2,622843","17,39999962"
30/06/2010 6.00,"2,044469","6,52829838","0,19452122","89,76261105","3,286944","17,39999962"
30/06/2010 7.00,"1,60017628","7,39138092","0,19621862","100,60403955","2,6762355","17,39999962"
30/06/2010 8.00,"1,98848111","9,59257283","0,22007549","98,01193605","2,986929","17,39999962"
30/06/2010 9.00,"2,45625332","11,82101074","0,21509745","87,5286699","2,954385","17,39999962"
30/06/2010 10.00,"2,54655681","20,01187152","0,25886067","80,4997263","2,3406255","17,39999962"
30/06/2010 11.00,"2,29551341","21,74322576","0,3004104","79,02528165","3,349998","17,39999962"
30/06/2010 12.00,"1,43040643","28,90878992","0,28141274","79,1131215","3,0911715","17,39999962"
30/06/2010 13.00,"1,49361908","30,84392512","0,33224519","84,7676298","3,1135455","17,39999962"
30/06/2010 14.00,"2,94750398","14,59846225","0,21762666","93,26156175","2,514024","17,39999962"
30/06/2010 15.00,"4,42847972","9,16427527","0,18543655","100,22427135","2,754036","17,39999962"
30/06/2010 16.00,"3,85956788","9,17465934","0,17311318","95,1752256","2,5643655","17,39999962"
30/06/2010 17.00,"1,96861504","9,11755173","0,19076759","98,48088075","1,8158535","17,39999962"
30/06/2010 18.00,"1,12156896","16,79446117","0,24559016","99,8783184","1,913994","17,39999962"
30/06/2010 19.00,"3,82525329","14,19222917","0,22880367","105,1124802","2,0029815","17,39999962"
30/06/2010 20.00,"4,37068564","27,21766416","0,29717286","97,75110975","1,97298","17,39999962"
30/06/2010 21.00,"2,63324793","22,91262408","0,29148533","96,7794051","2,2989285","17,39999962"
30/06/2010 22.00,"1,89817762","18,8295194","0,24677496","105,00971775","2,5074135","17,39999962"
30/06/2010 23.00,"1,2028415","8,39593616","0,17710214","115,19838225","2,3518125","17,39999962"
01/07/2010 0.00,"1,19922911","9,70678615","0,2085816","106,38423285","2,9493","17,39999962"
01/07/2010 1.00,,"6,01823414","0,17315279","114,21999435","2,5999605","23,89999962"
01/07/2010 2.00,"2,94931017","2,83974446","0,15853903","119,85283695","2,5033455","23,89999962"
01/07/2010 3.00,"2,70368433","2,9033395",,"119,4839016","1,5264153","23,89999962"
01/07/2010 4.00,"2,75244846","3,6028925","0,16734643","115,29170835","1,8921285","23,89999962"
01/07/2010 5.00,"2,41651913","4,13631946","0,16229033",,"1,930266","23,89999962"
01/07/2010 6.00,"1,69047977","15,15524812","0,2120568","98,4187365","1,8524655","23,89999962"
01/07/2010 7.00,"1,10170186","21,10469424","0,30285923","88,9341873","2,642166","23,89999962"
01/07/2010 8.00,"0,87594312","27,77833904","0,33907791","84,7149219","7,900056","23,89999962"
01/07/2010 9.00,"0,21311642","41,38133952","0,5069381","77,65894605","1,4904135","23,89999962"
01/07/2010 10.00,"0,63573585","49,5254844","0,47403734","85,34201025","1,578384","23,89999962"
