,,,Provincia di Lecce,,,
,,,Galatina,,,
Parm,SO2,NO2,NOX,CO,O3,PM2.5
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,,
,,,,,,
26/11/2009 12.00,"3,8","37,3","58,3","0,2","76,1","25,8"
26/11/2009 13.00,"3,9","36,4","56,1","0,2","81,5","25,8"
26/11/2009 14.00,"4,5","33,6","52,3","0,2","88,7","25,8"
26/11/2009 15.00,"3,9","34,2","53,0","0,2","87,2","25,8"
26/11/2009 16.00,"3,1","30,7","49,0","0,2","85,2","25,8"
26/11/2009 17.00,"2,9","41,6","62,6","0,2","58,3","25,8"
26/11/2009 18.00,"3,0","55,4","85,6","0,4","36,6","25,8"
26/11/2009 19.00,"2,7","58,9","88,9","0,4","24,6","25,8"
26/11/2009 20.00,"3,6","49,0","80,8","0,4","33,2","25,8"
26/11/2009 21.00,"4,0","55,5","93,1","0,6","22,4","25,8"
26/11/2009 22.00,"3,6","52,7","86,5","0,4","27,2","25,8"
26/11/2009 23.00,"3,6","48,2","80,6","0,4","27,5","25,8"
27/11/2009 0.00,"3,8","50,1","84,1","0,4","22,0","25,8"
27/11/2009 1.00,"3,7","45,2","78,1","0,4","30,8","25,9"
27/11/2009 2.00,"3,6","39,9","68,2","0,3","40,2","25,9"
27/11/2009 3.00,"3,4","40,1","67,3","0,2","44,7","25,9"
27/11/2009 4.00,"3,5","38,4","64,9","0,2","48,9","25,9"
27/11/2009 5.00,"3,4","38,6","62,9","0,2","52,1","25,9"
27/11/2009 6.00,"3,4","40,7","65,3","0,2","40,1","25,9"
27/11/2009 7.00,"3,4","50,8","80,5","0,2","23,3","25,9"
27/11/2009 8.00,"3,7","61,5","104,0","0,3","11,8","25,9"
27/11/2009 9.00,"4,6","70,1","135,2","0,4","11,1","25,9"
27/11/2009 10.00,"4,0","59,3","105,7","0,3","35,8","25,9"
27/11/2009 11.00,"3,3","38,1","64,2","0,2","61,5","25,9"
27/11/2009 12.00,"3,9","32,9","54,5","0,2","78,6","25,9"
27/11/2009 13.00,"5,2","32,8","51,7","0,2","84,0","25,9"
27/11/2009 14.00,"4,3","29,9","48,6","0,2","84,4","25,9"
27/11/2009 15.00,"4,3","28,6","46,9","0,2","86,2","25,9"
27/11/2009 16.00,"4,3","30,9","49,5","0,2","77,1","25,9"
27/11/2009 17.00,"4,5","33,9","54,4","0,2","78,0","25,9"
27/11/2009 18.00,"4,0","38,0","61,2","0,2","63,6","25,9"
27/11/2009 19.00,"4,2","41,5","67,5","0,3","55,2","25,9"
27/11/2009 20.00,"4,3","55,6","86,3","0,4","27,5","25,9"
27/11/2009 21.00,"4,7","64,4","103,6","0,6","20,8","25,9"
27/11/2009 22.00,"4,6","57,4","93,6","0,6","25,1","25,9"
27/11/2009 23.00,"4,5","52,0","86,7","0,5","26,3","25,9"
28/11/2009 0.00,"4,3","44,6","76,2","0,4","34,8","25,9"
28/11/2009 1.00,"4,1","46,0","79,3","0,3","26,8","19,3"
28/11/2009 2.00,"3,8",,,"0,3","28,8","19,3"
28/11/2009 3.00,"4,1","40,1","71,7",,"29,0","19,3"
28/11/2009 4.00,,"39,6","70,5","0,2","30,9","19,3"
28/11/2009 5.00,"4,6","40,7","70,9","0,2",,"19,3"
28/11/2009 6.00,"4,5","38,9","67,7","0,2","32,1","19,3"
28/11/2009 7.00,"4,4","41,4","70,5","0,2","29,4","19,3"
28/11/2009 8.00,"4,4","42,1","69,3","0,2","39,0","19,3"
28/11/2009 9.00,"4,4","36,6","59,4","0,2","54,5","19,3"
28/11/2009 10.00,"4,3","25,3","42,7","0,2","64,1","19,3"
28/11/2009 11.00,"4,7","23,5","40,5","0,2","64,1","19,3"
28/11/2009 12.00,"4,9","24,1","41,1","0,2","71,8","19,3"
28/11/2009 13.00,"4,7","24,7","41,6","0,2","73,8","19,3"
28/11/2009 14.00,"4,8","26,6","44,9","0,2","71,4","19,3"
28/11/2009 15.00,"5,0","26,1","45,0","0,2","69,3","19,3"
28/11/2009 16.00,"5,5","32,3","54,2","0,2","63,2","19,3"
28/11/2009 17.00,"5,1","35,5","59,0","0,2","63,4","19,3"
28/11/2009 18.00,"4,9","28,0","49,7","0,2","70,3","19,3"
28/11/2009 19.00,"4,1","24,1","44,2","0,2","64,2","19,3"
28/11/2009 20.00,"5,1","43,9","67,8","0,3","37,9","19,3"
28/11/2009 21.00,"5,0","48,5","75,5","0,4","30,9","19,3"
28/11/2009 22.00,"5,0","52,9","87,2","0,4","18,8","19,3"
28/11/2009 23.00,"5,1","55,8","98,6","0,5","7,7","19,3"
29/11/2009 0.00,"5,2","55,1","101,3","0,5","6,1","19,3"
29/11/2009 1.00,"4,8","52,8","97,0","0,4","5,7","18,9"
29/11/2009 2.00,"5,5","56,5","113,1","0,5","5,5","18,9"
29/11/2009 3.00,"5,4","51,8","100,1","0,4","3,6","18,9"
29/11/2009 4.00,"5,2","53,5","97,4","0,4","3,7","18,9"
29/11/2009 5.00,"5,2","47,8","90,8","0,4","3,7","18,9"
29/11/2009 6.00,"5,1","44,7","84,3","0,3","6,4","18,9"
29/11/2009 7.00,"5,1","44,4","81,2","0,3","7,2","18,9"
29/11/2009 8.00,"5,2","42,4","80,6","0,3","7,3","18,9"
29/11/2009 9.00,"5,1","40,9","79,4","0,3","11,6","18,9"
29/11/2009 10.00,"4,8","53,7","84,6","0,3","25,9","18,9"
29/11/2009 11.00,"4,8","47,9","72,9","0,2","43,9","18,9"
29/11/2009 12.00,"4,6","40,5","62,2","0,2","56,5","18,9"
29/11/2009 13.00,"4,9","29,7","48,7","0,2","76,0","18,9"
29/11/2009 14.00,"4,6","28,9","46,6","0,1","79,0","18,9"
29/11/2009 15.00,"4,5","25,0","41,8","0,1","81,8","18,9"
29/11/2009 16.00,"4,3","24,8","41,5","0,1","75,2","18,9"
29/11/2009 17.00,"4,8","31,3","49,5","0,1","64,8","18,9"
29/11/2009 18.00,"5,0","37,2","58,6","0,2","56,4","18,9"
29/11/2009 19.00,"5,0","38,6","61,1","0,2","61,6","18,9"
29/11/2009 20.00,"5,0","34,7","55,3","0,2","63,3","18,9"
29/11/2009 21.00,"5,0","34,8","55,8","0,2","58,9","18,9"
29/11/2009 22.00,"4,7","36,5","58,6","0,2","56,3","18,9"
29/11/2009 23.00,"4,8","37,7","60,3","0,2","58,5","18,9"
30/11/2009 0.00,"4,7","35,8","57,9","0,2","60,1","18,9"
30/11/2009 1.00,"4,7","36,0","58,6","0,1","63,6","10,8"
30/11/2009 2.00,"4,8",,,"0,1","69,4","10,8"
30/11/2009 3.00,"4,4","29,0","47,1",,"73,7","10,8"
30/11/2009 4.00,,"25,6","42,6","0,1","74,2","10,8"
30/11/2009 5.00,"3,8","25,1","42,3","0,1",,"10,8"
30/11/2009 6.00,"4,0","24,3","41,4","0,1","75,2","10,8"
30/11/2009 7.00,"3,7","25,3","42,6","0,1","76,2","10,8"
30/11/2009 8.00,"3,3","24,8","41,9","0,1","79,2","10,8"
30/11/2009 9.00,"3,3","21,0","37,7","0,1","84,2","10,8"
30/11/2009 10.00,"3,6","16,1","31,9","0,1","86,1","10,8"
30/11/2009 11.00,"3,9","16,7","32,6","0,1","85,0","10,8"
30/11/2009 12.00,"4,0","14,8","30,6","0,1","83,8","10,8"
30/11/2009 13.00,"3,8",,,"0,1","78,7","10,8"
30/11/2009 14.00,"3,7","11,3","15,1","0,1","79,1","10,8"
30/11/2009 15.00,"3,5","12,0","15,8","0,1","76,1","10,8"
30/11/2009 16.00,"4,0","13,6","17,4","0,1","77,5","10,8"
30/11/2009 17.00,"4,1","13,7","17,9","0,1","78,2","10,8"
30/11/2009 18.00,"3,9","12,2","15,6","0,1","80,2","10,8"
30/11/2009 19.00,"3,6","12,3","15,7","0,1","80,0","10,8"
30/11/2009 20.00,"3,6","13,0","16,9","0,1","80,2","10,8"
30/11/2009 21.00,"3,7","13,4","17,4","0,1","80,5","10,8"
30/11/2009 22.00,"4,3","13,4","16,7","0,1","80,3","10,8"
30/11/2009 23.00,"4,3","12,1","15,6","0,1","81,5","10,8"
01/12/2009 0.00,"3,6","11,5","14,9","0,1","82,7","10,8"
01/12/2009 1.00,"3,5","12,0","15,5","0,1","80,5","12,9"
01/12/2009 2.00,"4,2","12,4","15,8","0,1","80,9","12,9"
01/12/2009 3.00,"4,1","11,8","15,2","0,1","80,3","12,9"
01/12/2009 4.00,"4,2","10,6","13,8","0,1","81,6","12,9"
01/12/2009 5.00,"4,4","12,4","16,0","0,1","79,9","12,9"
01/12/2009 6.00,"4,5","13,6","17,3","0,1","79,1","12,9"
01/12/2009 7.00,"4,0","12,4","15,9","0,1","80,5","12,9"
01/12/2009 8.00,"3,9","12,4","15,8","0,1","79,9","12,9"
01/12/2009 9.00,"4,2","11,6","15,4","0,1","79,6","12,9"
01/12/2009 10.00,"4,6","10,3","13,7","0,1","80,8","12,9"
01/12/2009 11.00,"4,8","8,3","11,8","0,1","82,6","12,9"
01/12/2009 12.00,"4,7","8,3","11,7","0,1","81,1","12,9"
01/12/2009 13.00,"4,5","8,7","12,3","0,1","79,0","12,9"
01/12/2009 14.00,"4,4","9,7","13,3","0,1","78,1","12,9"
01/12/2009 15.00,"4,5","11,5","15,1","0,1","76,0","12,9"
01/12/2009 16.00,"4,8","17,3","22,3","0,1","68,8","12,9"
01/12/2009 17.00,"4,6","20,9","27,9","0,2","64,3","12,9"
01/12/2009 18.00,"5,4","35,8","47,1","0,3","50,1","12,9"
01/12/2009 19.00,"5,4","54,4","74,4","0,4","35,1","12,9"
01/12/2009 20.00,"5,8","53,3","77,9","0,4","24,2","12,9"
01/12/2009 21.00,"6,1","57,9","90,2","0,6","16,8","12,9"
01/12/2009 22.00,"5,7","54,7","79,7","0,4","14,8","12,9"
01/12/2009 23.00,"5,6","55,7","81,0","0,5","10,7","12,9"
02/12/2009 0.00,"5,8","53,2","81,3","0,5","9,4","12,9"
02/12/2009 1.00,"5,3","41,8","59,3","0,2","58,7","8,9"
02/12/2009 2.00,"4,7",,,"0,1","69,6","8,9"
02/12/2009 3.00,"4,8","31,6","37,1",,"67,7","8,9"
02/12/2009 4.00,,"28,5","33,3","0,1","67,1","8,9"
02/12/2009 5.00,"4,8","31,1","37,8","0,1",,"8,9"
02/12/2009 6.00,"4,9","29,6","39,0","0,1","52,9","8,9"
02/12/2009 7.00,"4,6","44,6","57,4","0,2","36,5","8,9"
02/12/2009 8.00,"5,0","46,1","60,7","0,2","31,3","8,9"
02/12/2009 9.00,"5,3","47,1","66,0","0,3","34,6","8,9"
02/12/2009 10.00,"4,9","38,5","49,9","0,3","45,0","8,9"
02/12/2009 11.00,"5,1","42,4","54,0","0,3","39,6","8,9"
02/12/2009 12.00,"5,0","40,4","52,1","0,3","41,4","8,9"
02/12/2009 13.00,"5,2","38,1","49,4","0,3","41,0","8,9"
02/12/2009 14.00,"5,8","40,9","56,3","0,3","39,2","8,9"
02/12/2009 15.00,"5,4","31,0","39,4","0,2","60,0","8,9"
02/12/2009 16.00,"5,3","31,5","38,7","0,2","62,0","8,9"
02/12/2009 17.00,"5,5","33,3","39,9","0,2","60,5","8,9"
02/12/2009 18.00,"5,6","35,8","43,3","0,2","55,0","8,9"
02/12/2009 19.00,"5,4","34,8","41,9","0,2","58,1","8,9"
02/12/2009 20.00,"5,2","45,3","55,3","0,4","43,7","8,9"
02/12/2009 21.00,"5,1","39,0","48,7","0,3","52,4","8,9"
02/12/2009 22.00,"5,0","33,4","41,7","0,2","57,1","8,9"
02/12/2009 23.00,"4,9","23,0","28,7","0,2","62,1","8,9"
03/12/2009 0.00,"4,9","21,7","27,5","0,2","60,3","8,9"
03/12/2009 1.00,"4,4","21,4","27,3","0,2","57,5","9,8"
03/12/2009 2.00,"5,4","19,8","25,1","0,2","58,9","9,8"
03/12/2009 3.00,"4,9","17,0","21,2","0,2","65,6","9,8"
03/12/2009 4.00,"4,9","17,7","22,0","0,2","62,5","9,8"
03/12/2009 5.00,"4,6","17,9","22,4","0,2","60,1","9,8"
03/12/2009 6.00,"4,7","22,1","28,1","0,2","57,0","9,8"
03/12/2009 7.00,"4,8","24,5","30,6","0,2","54,4","9,8"
03/12/2009 8.00,"5,1","34,2","44,1","0,2","40,9","9,8"
03/12/2009 9.00,"5,5","31,8","45,9","0,3","40,3","9,8"
03/12/2009 10.00,"6,3","25,7","36,3","0,3","48,6","9,8"
03/12/2009 11.00,"6,5","24,5","35,0","0,3","52,2","9,8"
03/12/2009 12.00,"5,7","23,9","33,1","0,2","60,7","9,8"
03/12/2009 13.00,"5,6","25,6","33,9","0,2","62,5","9,8"
03/12/2009 14.00,"6,1","30,9","41,0","0,3","61,2","9,8"
03/12/2009 15.00,"5,8","30,0","37,6","0,2","62,0","9,8"
03/12/2009 16.00,"5,7","41,6","52,4","0,3","47,8","9,8"
03/12/2009 17.00,"5,1","44,2","56,1","0,3","43,9","9,8"
03/12/2009 18.00,"5,7","55,8","71,8","0,5","34,4","9,8"
03/12/2009 19.00,"5,9","75,3","104,4","0,6","16,0","9,8"
03/12/2009 20.00,"6,8","82,6","125,8","0,7","8,8","9,8"
03/12/2009 21.00,"8,1","80,1","155,3","1,1","4,7","9,8"
03/12/2009 22.00,"7,0","67,1","116,6","0,7","4,2","9,8"
03/12/2009 23.00,"6,8","62,7","106,1","0,6","4,6","9,8"
04/12/2009 0.00,"6,8","60,8","98,5","0,7","4,5","9,8"
04/12/2009 1.00,"6,5","55,8","91,9","0,6","3,9","15,4"
04/12/2009 2.00,"6,0",,,"0,5","4,0","15,4"
04/12/2009 3.00,"5,9","48,0","75,7",,"5,5","15,4"
04/12/2009 4.00,,"45,1","70,9","0,4","6,8","15,4"
04/12/2009 5.00,"6,8","45,4","69,4","0,4",,"15,4"
04/12/2009 6.00,"6,7","46,3","67,9","0,3","15,9","15,4"
04/12/2009 7.00,"6,4","53,4","74,7","0,3","11,7","15,4"
04/12/2009 8.00,"6,4","57,3","83,3","0,4","10,9","15,4"
04/12/2009 9.00,"7,4","65,8","107,0","0,5","9,6","15,4"
04/12/2009 10.00,"7,1","62,3","96,7","0,4","17,5","15,4"
04/12/2009 11.00,"7,0","49,8","66,8","0,2","45,1","15,4"
04/12/2009 12.00,"6,7","37,9","45,1","0,2","73,2","15,4"
04/12/2009 13.00,"6,7","25,8","30,5","0,1","81,5","15,4"
04/12/2009 14.00,"6,9","29,0","34,7","0,2","78,0","15,4"
04/12/2009 15.00,"7,0","38,8","45,1","0,2","72,2","15,4"
04/12/2009 16.00,,,,,,"15,4"
04/12/2009 17.00,"7,2","11,0","14,1","0,1","77,3","15,4"
04/12/2009 18.00,"7,2","31,5","38,7","0,2","59,5","15,4"
04/12/2009 19.00,"6,9","39,0","49,0","0,2","56,8","15,4"
04/12/2009 20.00,"6,8","41,2","52,5","0,2","57,1","15,4"
04/12/2009 21.00,"6,9","43,6","58,0","0,2","58,1","15,4"
04/12/2009 22.00,"6,8","40,3","51,1","0,2","62,4","15,4"
04/12/2009 23.00,"6,9","40,4","52,9","0,2","60,7","15,4"
05/12/2009 0.00,"7,0","41,8","54,6","0,2","58,5","15,4"
05/12/2009 1.00,"7,4","40,2","54,1","0,2","57,8","11,1"
05/12/2009 2.00,"7,5","44,4","59,2","0,1","60,0","11,1"
05/12/2009 3.00,"7,4","41,4","55,9","0,1","59,7","11,1"
05/12/2009 4.00,"7,5","42,3","57,7","0,1","57,5","11,1"
05/12/2009 5.00,"7,5","42,2","57,7","0,1","56,0","11,1"
05/12/2009 6.00,"7,5","41,7","57,1","0,1","61,7","11,1"
05/12/2009 7.00,"7,5","38,7","50,6","0,2","63,5","11,1"
05/12/2009 8.00,"7,1","41,2","53,3","0,2","59,0","11,1"
05/12/2009 9.00,"7,1","40,3","52,6","0,2","64,1","11,1"
05/12/2009 10.00,"6,9","43,2","53,1","0,1","64,0","11,1"
05/12/2009 11.00,"6,8","41,3","51,1","0,2","63,4","11,1"
05/12/2009 12.00,"7,0","41,0","53,9","0,2","56,5","11,1"
05/12/2009 13.00,"6,9","36,8","49,5","0,2","58,2","11,1"
05/12/2009 14.00,"7,2","34,3","46,7","0,2","59,7","11,1"
05/12/2009 15.00,"6,6","28,5","36,3","0,2","61,0","11,1"
05/12/2009 16.00,"6,4","31,2","39,5","0,2","54,8","11,1"
05/12/2009 17.00,"6,6","34,6","43,3","0,3","47,3","11,1"
05/12/2009 18.00,"6,7","32,2","40,5","0,3","51,0","11,1"
05/12/2009 19.00,"6,8","30,1","36,3","0,2","59,6","11,1"
05/12/2009 20.00,"6,9","37,3","45,6","0,3","50,0","11,1"
05/12/2009 21.00,"7,7","44,1","54,2","0,3","42,9","11,1"
05/12/2009 22.00,"7,4","39,2","49,1","0,3","48,3","11,1"
05/12/2009 23.00,"7,2","39,7","49,9","0,3","44,9","11,1"
06/12/2009 0.00,"7,5","40,9","51,9","0,3","41,8","11,1"
06/12/2009 1.00,"7,6","34,1","43,8","0,3","47,9","19,9"
06/12/2009 2.00,"7,0",,,"0,2","42,4","19,9"
06/12/2009 3.00,"6,9","32,6","43,5",,"38,6","19,9"
06/12/2009 4.00,,"29,2","38,7","0,2","41,1","19,9"
06/12/2009 5.00,"7,7","28,5","38,2","0,2",,"19,9"
06/12/2009 6.00,"6,7","28,0","37,2","0,2","38,5","19,9"
06/12/2009 7.00,"7,2","29,3","38,8","0,2","37,1","19,9"
06/12/2009 8.00,"7,6","31,2","41,6","0,2","37,6","19,9"
06/12/2009 9.00,"8,1","34,7","46,3","0,2","38,5","19,9"
06/12/2009 10.00,"8,7","30,0","41,5","0,2","44,1","19,9"
06/12/2009 11.00,"9,4","29,2","40,3","0,2","49,5","19,9"
06/12/2009 12.00,"10,1","28,5","39,2","0,2","53,6","19,9"
06/12/2009 13.00,"11,0","29,7","39,3","0,2","57,6","19,9"
06/12/2009 14.00,"9,9","30,4","39,7","0,2","55,6","19,9"
06/12/2009 15.00,"9,8","29,5","38,4","0,2","58,9","19,9"
06/12/2009 16.00,"8,4","34,1","44,0","0,2","51,5","19,9"
06/12/2009 17.00,"8,6","45,2","57,6","0,3","33,2","19,9"
06/12/2009 18.00,"8,5","46,2","60,4","0,4","32,3","19,9"
06/12/2009 19.00,"8,3","53,3","69,8","0,4","24,9","19,9"
06/12/2009 20.00,"8,1","55,2","74,1","0,5","23,8","19,9"
06/12/2009 21.00,"8,2","59,3","81,4","0,5","19,9","19,9"
06/12/2009 22.00,"8,2","59,3","81,2","0,6","23,8","19,9"
06/12/2009 23.00,"8,1","57,2","78,5","0,5","18,2","19,9"
07/12/2009 0.00,"8,1","56,6","80,3","0,5","12,7","19,9"
07/12/2009 1.00,"8,1","49,3","68,1","0,5","26,4","29,9"
07/12/2009 2.00,"8,1","45,6","63,4","0,3","31,8","29,9"
07/12/2009 3.00,"7,7","37,3","52,9","0,3","41,1","29,9"
07/12/2009 4.00,"7,7","38,1","51,4","0,2","47,6","29,9"
07/12/2009 5.00,"7,6","37,4","49,6","0,2","47,5","29,9"
07/12/2009 6.00,"7,7","38,3","51,0","0,2","40,1","29,9"
07/12/2009 7.00,"7,7","43,8","58,0","0,3","33,2","29,9"
07/12/2009 8.00,"8,0","59,0","83,0","0,4","21,1","29,9"
07/12/2009 9.00,"8,3","63,1","90,1","0,4","25,4","29,9"
07/12/2009 10.00,"8,3","52,2","76,5","0,4","35,7","29,9"
07/12/2009 11.00,"8,5","45,6","65,0","0,3","46,8","29,9"
07/12/2009 12.00,"8,8","35,7","49,2","0,3","62,5","29,9"
07/12/2009 13.00,"10,3","30,9","40,5","0,2","71,4","29,9"
07/12/2009 14.00,"10,8","33,9","43,6","0,2","69,6","29,9"
07/12/2009 15.00,"8,7","40,9","52,8","0,2","61,1","29,9"
07/12/2009 16.00,"8,6","46,0","58,2","0,3","53,2","29,9"
07/12/2009 17.00,"8,0","53,1","68,7","0,3","34,3","29,9"
07/12/2009 18.00,"7,9","70,8","94,4","0,6","12,9","29,9"
07/12/2009 19.00,"8,2","78,1","107,7","0,7","8,1","29,9"
07/12/2009 20.00,"8,8","74,6","116,4","0,8","6,1","29,9"
07/12/2009 21.00,"9,8","68,3","146,6","1,0","6,6","29,9"
07/12/2009 22.00,"10,1","66,5","139,1","0,9","6,0","29,9"
07/12/2009 23.00,"8,8","59,0","108,0","0,7","4,8","29,9"
08/12/2009 0.00,"9,9","57,3","111,4","0,8","5,6","29,9"
08/12/2009 1.00,"9,1","54,6","109,6","0,8","4,8","20,2"
08/12/2009 2.00,"9,3",,,"0,7","4,4","20,2"
08/12/2009 3.00,"8,6","51,0","90,6",,"3,2","20,2"
08/12/2009 4.00,,"48,0","85,8","0,5","3,2","20,2"
08/12/2009 5.00,"7,2","45,9","72,7","0,4",,"20,2"
08/12/2009 6.00,"7,5","43,4","66,8","0,4","9,7","20,2"
08/12/2009 7.00,"7,4","45,1","67,1","0,4","10,7","20,2"
08/12/2009 8.00,"7,7","48,0","71,6","0,5","10,2","20,2"
08/12/2009 9.00,"8,1","60,2","83,3","0,5","16,7","20,2"
08/12/2009 10.00,"7,6","53,7","70,1","0,4","39,3","20,2"
08/12/2009 11.00,"7,6","44,8","55,4","0,3","57,2","20,2"
08/12/2009 12.00,"7,9","34,8","40,8","0,2","74,3","20,2"
08/12/2009 13.00,"7,2","29,5","34,5","0,2","79,1","20,2"
08/12/2009 14.00,"7,4","28,5","33,5","0,2","78,9","20,2"
08/12/2009 15.00,"7,6","26,6","31,6","0,2","78,5","20,2"
08/12/2009 16.00,"7,7","26,8","32,3","0,2","77,3","20,2"
08/12/2009 17.00,"7,8","33,4","41,4","0,2","65,1","20,2"
08/12/2009 18.00,"7,6","41,8","54,6","0,2","50,8","20,2"
08/12/2009 19.00,"7,5","43,2","58,5","0,2","51,5","20,2"
08/12/2009 20.00,"7,6","47,0","65,1","0,2","43,1","20,2"
08/12/2009 21.00,"7,6","44,0","60,2","0,2","54,6","20,2"
08/12/2009 22.00,"7,8","44,9","59,6","0,2","56,4","20,2"
08/12/2009 23.00,"7,7","41,6","55,8","0,2","63,5","20,2"
09/12/2009 0.00,"7,7","37,7","49,6","0,2","64,8","20,2"
09/12/2009 1.00,"7,7","42,4","56,5","0,2","54,9","6,5"
09/12/2009 2.00,"7,8","41,2","56,1","0,2","50,0","6,5"
09/12/2009 3.00,"8,1","41,2","57,3","0,2","48,7","6,5"
09/12/2009 4.00,"8,1","43,3","58,3","0,2","54,1","6,5"
09/12/2009 5.00,"8,1","39,9","53,1","0,2","57,2","6,5"
09/12/2009 6.00,"8,1","33,0","44,4","0,2","58,7","6,5"
09/12/2009 7.00,"8,0","31,1","40,6","0,2","55,1","6,5"
09/12/2009 8.00,"8,2","49,1","63,6","0,3","31,4","6,5"
09/12/2009 9.00,"9,2","60,6","92,0","0,4","30,7","6,5"
09/12/2009 10.00,"8,6","45,9","64,1","0,3","43,6","6,5"
09/12/2009 11.00,"8,6","35,3","46,9","0,3","51,8","6,5"
09/12/2009 12.00,"8,7","31,1","41,6","0,2","55,5","6,5"
09/12/2009 13.00,"8,8","31,2","41,5","0,2","58,0","6,5"
09/12/2009 14.00,"8,7","40,0","54,4","0,3","53,3","6,5"
09/12/2009 15.00,"8,6","31,0","40,8","0,2","58,7","6,5"
09/12/2009 16.00,"8,4","26,3","33,0","0,2","60,5","6,5"
09/12/2009 17.00,"8,4","25,9","32,2","0,2","55,8","6,5"
09/12/2009 18.00,"8,4","22,8","28,1","0,2","52,9","6,5"
09/12/2009 19.00,"8,4","19,6","24,2","0,3","51,2","6,5"
09/12/2009 20.00,"8,1","13,8","17,7","0,3","58,2","6,5"
09/12/2009 21.00,"8,2","16,8","21,6","0,3","62,6","6,5"
09/12/2009 22.00,"8,0","22,2","26,6","0,2","56,8","6,5"
09/12/2009 23.00,"8,3","30,2","36,2","0,3","50,6","6,5"
10/12/2009 0.00,"8,2","22,4","27,3","0,2","63,0","6,5"
10/12/2009 1.00,"9,1","22,9","27,4","0,2","52,6","5,9"
10/12/2009 2.00,"9,2",,,"0,3","43,8","5,9"
10/12/2009 3.00,"9,3","28,4","36,2",,"33,4","5,9"
10/12/2009 4.00,,"28,7","38,4","0,3","27,3","5,9"
10/12/2009 5.00,"8,9","24,8","33,9","0,3",,"5,9"
10/12/2009 6.00,"10,2","25,2","34,5","0,3","29,9","5,9"
10/12/2009 7.00,"11,2","26,4","35,9","0,3","31,3","5,9"
10/12/2009 8.00,"12,4","32,9","45,9","0,3","35,7","5,9"
10/12/2009 9.00,"13,2","34,2","50,2","0,3","36,7","5,9"
10/12/2009 10.00,"12,2","28,8","39,5","0,2","38,8","5,9"
10/12/2009 11.00,"12,2","25,8","35,4","0,2","42,9","5,9"
10/12/2009 12.00,"11,6","18,2","25,8","0,2","48,8","5,9"
10/12/2009 13.00,"10,8","21,0","29,9","0,2","48,6","5,9"
10/12/2009 14.00,"10,1","20,7","30,8","0,2","49,5","5,9"
10/12/2009 15.00,"9,4","17,2","23,3","0,2","53,6","5,9"
10/12/2009 16.00,"9,1","20,1","26,8","0,2","52,8","5,9"
10/12/2009 17.00,"9,8","24,5","31,0","0,3","48,5","5,9"
10/12/2009 18.00,"9,7","35,0","43,4","0,3","41,6","5,9"
10/12/2009 19.00,"9,6","36,1","44,9","0,3","42,1","5,9"
10/12/2009 20.00,"8,9","42,5","54,0","0,4","35,2","5,9"
10/12/2009 21.00,"8,6","57,3","74,1","0,5","20,6","5,9"
10/12/2009 22.00,"8,4","51,2","66,0","0,4","27,2","5,9"
10/12/2009 23.00,"7,8","30,5","39,6","0,2","49,5","5,9"
11/12/2009 0.00,"8,9","23,9","30,8","0,2","52,8","5,9"
11/12/2009 1.00,"8,2","29,2","36,6","0,2","50,4","17,4"
11/12/2009 2.00,"8,1","37,5","47,2","0,2","45,4","17,4"
11/12/2009 3.00,"7,8","36,8","47,3","0,2","45,5","17,4"
11/12/2009 4.00,"7,8","34,4","43,8","0,2","43,9","17,4"
11/12/2009 5.00,"7,6","32,9","41,9","0,2","38,2","17,4"
11/12/2009 6.00,"7,8","36,4","45,7","0,2","37,5","17,4"
11/12/2009 7.00,"8,0","34,4","43,0","0,2","32,1","17,4"
11/12/2009 8.00,"8,7","48,9","67,8","0,3","18,8","17,4"
11/12/2009 9.00,"9,9","58,4","95,9","0,4","18,1","17,4"
11/12/2009 10.00,"10,3","49,8","77,6","0,4","31,2","17,4"
11/12/2009 11.00,"10,2","37,6","53,7","0,3","39,0","17,4"
11/12/2009 12.00,"10,7","34,6","48,3","0,3","46,6","17,4"
11/12/2009 13.00,"12,3","36,5","49,5","0,3","51,0","17,4"
11/12/2009 14.00,"11,6","46,4","63,6","0,3","46,2","17,4"
11/12/2009 15.00,"10,3","44,0","56,5","0,3","48,6","17,4"
11/12/2009 16.00,"9,4","45,1","56,7","0,3","38,7","17,4"
11/12/2009 17.00,"9,6","51,6","64,9","0,4","29,6","17,4"
11/12/2009 18.00,"9,8","69,4","89,0","0,6","19,1","17,4"
11/12/2009 19.00,"10,2","67,1","90,7","0,5","25,6","17,4"
11/12/2009 20.00,"10,0","68,5","88,8","0,5","31,9","17,4"
11/12/2009 21.00,"10,1","66,8","87,5","0,6","26,3","17,4"
11/12/2009 22.00,"9,7","64,2","82,6","0,5","24,6","17,4"
11/12/2009 23.00,"9,5","58,5","75,5","0,4","30,1","17,4"
12/12/2009 0.00,"9,2","44,4","56,3","0,3","47,2","17,4"
12/12/2009 1.00,"9,7","55,2","69,5","0,3","39,4","10,7"
12/12/2009 2.00,"9,7",,,"0,3","35,6","10,7"
12/12/2009 3.00,"9,3","50,7","65,6",,"36,8","10,7"
12/12/2009 4.00,,"39,9","50,0","0,2","48,2","10,7"
12/12/2009 5.00,"10,0","48,2","60,3","0,2",,"10,7"
