Stat,BR-Via Crati-Rione_PERRINO,,,,,,  ,
,,,,,,,,,,,
Parm,SO2,NO2,NOX,CO,PM10,,,
02/08/2014 4.00,"2,6","7,8","10,1","0,5","22,7",,,
02/08/2014 5.00,"2,7","11,9","14,3","0,5",,,,
02/08/2014 6.00,"2,5","16,5","19,5","0,5","14,7",,,
02/08/2014 7.00,"2,3","12,2","15,9","0,5",,,,
02/08/2014 8.00,"2,6","17,3","23,2","0,5","21,0",,,
02/08/2014 9.00,"2,6","8,8","12,1","0,5",,,,
02/08/2014 10.00,"2,5","10,1","14,2","0,5","13,2",,,
02/08/2014 11.00,"2,9","7,0","9,7","0,5",,,,
02/08/2014 12.00,"3,0","17,6","24,1","0,5","7,3",,,
02/08/2014 13.00,"3,2","10,2","13,4","0,5",,,,
02/08/2014 14.00,"3,7","6,6","9,0","0,5","5,1",,,
02/08/2014 15.00,"3,1","8,2","11,1","0,5",,,,
02/08/2014 16.00,"3,1","10,0","12,9","0,5","3,9",,,
02/08/2014 17.00,"3,3","12,0","14,5","0,5",,,,
02/08/2014 18.00,"2,9","8,3","10,6","0,5","2,4",,,
02/08/2014 19.00,"2,9","8,7","10,9","0,5",,,,
02/08/2014 20.00,"3,2","10,9","13,1","0,5","2,0",,,
02/08/2014 21.00,"3,5","10,6","12,9","0,5",,,,
02/08/2014 22.00,"3,0","10,1","12,3","0,5","25,2",,,
02/08/2014 23.00,"2,9","16,6","18,8","0,6",,,,
03/08/2014 0.00,"3,0","15,9","18,2","0,6","41,3",,,
03/08/2014 1.00,"2,8","16,7","18,9","0,6",,,,
03/08/2014 2.00,"2,8","15,4","17,6","0,7","37,1",,,
03/08/2014 3.00,"2,8","9,1","11,4","0,6",,,,
03/08/2014 4.00,"3,1","8,1","10,3","0,5","18,8",,,
03/08/2014 5.00,"2,9","18,1","20,7","0,6",,,,
03/08/2014 6.00,"2,9","23,9","28,6","0,6","16,8",,,
03/08/2014 7.00,"2,7","14,4","17,8","0,6",,,,
03/08/2014 8.00,"2,8","5,1","7,4","0,5","18,8",,,
03/08/2014 9.00,"3,2","7,9","10,4","0,5",,,,
03/08/2014 10.00,"3,7","7,2","9,6","0,5","16,4",,,
03/08/2014 11.00,"3,9","2,9","5,1","0,5",,,,
03/08/2014 12.00,"3,9","4,6","6,8","0,5","14,2",,,
03/08/2014 13.00,"3,6","3,9","6,0","0,5",,,,
03/08/2014 14.00,"3,2","4,5","6,7","0,5","7,8",,,
03/08/2014 15.00,"3,5","2,8","4,7","0,5",,,,
03/08/2014 16.00,"3,5","1,1","3,0","0,5","4,9",,,
03/08/2014 17.00,"3,4","1,1","3,0","0,5",,,,
03/08/2014 18.00,"3,2","2,2","4,2","0,5","3,7",,,
03/08/2014 19.00,"3,2","6,8","9,0","0,5",,,,
03/08/2014 20.00,"3,2","12,0","14,1","0,5","5,9",,,
03/08/2014 21.00,"3,3","16,7","18,9","0,5",,,,
03/08/2014 22.00,"3,4","13,4","15,6","0,5","15,4",,,
03/08/2014 23.00,"3,2","10,9","13,2","0,5",,,,
04/08/2014 0.00,"3,4","9,1","11,2","0,5","31,5",,,
04/08/2014 1.00,,"7,5","9,6","0,5",,,,
04/08/2014 2.00,"3,2",,,"0,5","31,3",,,
04/08/2014 3.00,"3,1","7,8","9,9","0,5",,,,
04/08/2014 4.00,"3,1","15,2","27,7","0,5","44,9",,,
04/08/2014 5.00,"3,0","17,2","24,3","0,5",,,,
04/08/2014 6.00,"3,1","21,2","28,1","0,5","25,6",,,
04/08/2014 7.00,"3,2","17,2","21,9","0,5",,,,
04/08/2014 8.00,"3,4","9,9","13,8","0,5","20,3",,,
04/08/2014 9.00,"3,2","9,1","13,1","0,5",,,,
04/08/2014 10.00,"3,2","12,4","18,3","0,5","11,0",,,
04/08/2014 11.00,"3,3","17,4","27,4","0,5",,,,
04/08/2014 12.00,"3,7","9,8","14,7","0,5","6,1",,,
04/08/2014 13.00,"3,6","7,5","10,6","0,5",,,,
04/08/2014 14.00,"3,4","9,9","14,3","0,5","3,7",,,
04/08/2014 15.00,"3,6","11,4","15,9","0,5",,,,
04/08/2014 16.00,"3,4","10,2","13,8","0,5","3,2",,,
04/08/2014 17.00,"3,4","8,6","11,6","0,5",,,,
04/08/2014 18.00,"3,4","9,2","11,5","0,5","2,4",,,
04/08/2014 19.00,"3,3","8,9","11,1","0,5",,,,
04/08/2014 20.00,"3,4","6,6","8,8","0,5","7,8",,,
04/08/2014 21.00,"3,8","7,7","9,9","0,5",,,,
04/08/2014 22.00,"3,5","7,6","9,8","0,5","18,6",,,
04/08/2014 23.00,"3,4","5,1","7,4","0,5",,,,
05/08/2014 0.00,"3,3","6,8","9,0","0,5","27,1",,,
05/08/2014 1.00,"3,5","5,3","7,4","0,5",,,,
05/08/2014 2.00,"3,3","5,1","7,2","0,5","22,2",,,
05/08/2014 3.00,"3,2","4,9","7,1","0,5",,,,
05/08/2014 4.00,"3,3","8,2","11,1","0,5","24,4",,,
05/08/2014 5.00,"3,1","7,9","10,2","0,6",,,,
05/08/2014 6.00,"3,4","13,2","16,7","0,5","30,0",,,
05/08/2014 7.00,"3,4","12,9","18,7","0,5",,,,
05/08/2014 8.00,"3,3","9,3","13,2","0,5","28,8",,,
05/08/2014 9.00,"3,4","10,9","18,8","0,5",,,,
05/08/2014 10.00,"3,6","9,2","13,4","0,5","28,3",,,
05/08/2014 11.00,"3,4","8,1","11,8","0,5",,,,
05/08/2014 12.00,"3,5","9,3","14,0","0,5","16,6",,,
05/08/2014 13.00,"4,1","9,7","14,2","0,5",,,,
05/08/2014 14.00,"3,2","9,2","13,2","0,5","9,0",,,
05/08/2014 15.00,"3,4","10,4","14,5","0,5",,,,
05/08/2014 16.00,"3,8","9,4","12,3","0,5","5,6",,,
05/08/2014 17.00,"3,9","18,3","22,4","0,5",,,,
05/08/2014 18.00,"3,6","10,1","12,3","0,5","2,4",,,
05/08/2014 19.00,"3,6","6,6","8,7","0,5",,,,
05/08/2014 20.00,"3,7","6,3","8,5","0,5","11,0",,,
05/08/2014 21.00,"3,8","9,0","11,1","0,5",,,,
05/08/2014 22.00,"3,5","8,7","10,8","0,5","28,8",,,
05/08/2014 23.00,"3,5","6,7","8,8","0,5",,,,
06/08/2014 0.00,"3,5","4,5","6,7","0,5","20,8",,,
06/08/2014 1.00,,"5,7","7,8","0,5",,,,
06/08/2014 2.00,"3,5",,,"0,5","30,5",,,
06/08/2014 3.00,"3,4","4,2","6,3","0,5",,,,
06/08/2014 4.00,"3,4","4,8","7,0","0,5","28,3",,,
06/08/2014 5.00,"3,4","7,0","9,4","0,5",,,,
06/08/2014 6.00,"3,2","10,9","13,4","0,5","14,4",,,
06/08/2014 7.00,"3,7","12,0","16,5","0,5",,,,
06/08/2014 8.00,"3,6","7,0","10,0","0,5","25,9",,,
06/08/2014 9.00,"3,8","8,1","11,1","0,5",,,,
06/08/2014 10.00,"3,6","9,0","13,1","0,5","18,8",,,
06/08/2014 11.00,"3,7","7,5","11,0","0,5",,,,
06/08/2014 12.00,"3,8","6,8","10,2","0,5","9,8",,,
06/08/2014 13.00,"3,8","6,4","9,7","0,5",,,,
06/08/2014 14.00,"3,5","7,9","11,8","0,5","7,3",,,
06/08/2014 15.00,"3,5","5,5","8,2","0,5",,,,
06/08/2014 16.00,"3,6","6,0","9,0","0,5","16,4",,,
06/08/2014 17.00,"3,8","5,0","7,2","0,5",,,,
06/08/2014 18.00,"3,6","6,2","9,1","0,5","8,8",,,
06/08/2014 19.00,"3,7","8,0","11,1","0,5",,,,
06/08/2014 20.00,"3,4","4,7","7,1","0,5","23,2",,,
06/08/2014 21.00,"3,7","4,1","6,3","0,5",,,,
06/08/2014 22.00,"3,7","11,9","19,3","0,5","22,5",,,
06/08/2014 23.00,"3,6","2,9","5,0","0,5",,,,
07/08/2014 0.00,"3,8","2,6","4,7","0,5","31,3",,,
07/08/2014 1.00,"3,7","1,9","3,9","0,5",,,,
07/08/2014 2.00,"3,7","1,9","3,9","0,5","26,4",,,
07/08/2014 3.00,"3,3","2,7","4,8","0,5",,,,
07/08/2014 4.00,"3,2","2,7","5,4","0,5","15,6",,,
07/08/2014 5.00,"3,6","6,4","9,3","0,5",,,,
07/08/2014 6.00,"3,6","7,9","11,0","0,5","27,8",,,
07/08/2014 7.00,"3,6","8,4","11,2","0,5",,,,
07/08/2014 8.00,"3,4","11,5","16,1","0,5","27,1",,,
07/08/2014 9.00,"3,7","11,7","16,7","0,5",,,,
07/08/2014 10.00,"3,0","10,3","14,3","0,5","21,0",,,
07/08/2014 11.00,"1,7","9,0","13,0","0,5",,,,
07/08/2014 12.00,"1,9","8,7","13,1","0,5","19,0",,,
07/08/2014 13.00,"1,8","9,2","13,3","0,5",,,,
07/08/2014 14.00,"2,4","7,0","9,5","0,5","12,2",,,
07/08/2014 15.00,"2,1","11,1","15,0","0,5",,,,
07/08/2014 16.00,"2,2","9,8","13,4","0,5","7,6",,,
07/08/2014 17.00,"2,1","12,7","16,2","0,5",,,,
07/08/2014 18.00,"2,0","14,1","16,8","0,5","4,6",,,
07/08/2014 19.00,"2,2","11,9","14,0","0,5",,,,
07/08/2014 20.00,"1,8","9,3","11,5","0,5","10,7",,,
07/08/2014 21.00,"2,0","8,7","10,9","0,5",,,,
07/08/2014 22.00,"1,6","8,3","10,6","0,5","33,2",,,
07/08/2014 23.00,"1,9","6,4","8,6","0,5",,,,
08/08/2014 0.00,"1,9","7,3","9,5","0,5","33,7",,,
08/08/2014 1.00,,"5,6","7,8","0,5",,,,
08/08/2014 2.00,"2,0",,,"0,5","23,9",,,
08/08/2014 3.00,"2,1","5,8","7,9","0,5",,,,
08/08/2014 4.00,"2,1","5,2","7,6","0,5","20,0",,,
08/08/2014 5.00,"2,1","6,0","8,9","0,5",,,,
08/08/2014 6.00,"1,9","11,4","14,4","0,5","24,2",,,
08/08/2014 7.00,"1,8","13,4","18,1","0,5",,,,
08/08/2014 8.00,"1,9","11,4","16,0","0,5","23,4",,,
08/08/2014 9.00,"2,2","13,8","19,5","0,5",,,,
08/08/2014 10.00,"2,2","11,2","15,4","0,5","21,2",,,
08/08/2014 11.00,"2,2","10,3","14,4","0,5",,,,
08/08/2014 12.00,"1,8","8,0","11,3","0,5","17,3",,,
08/08/2014 13.00,"1,8","6,7","9,8","0,5",,,,
08/08/2014 14.00,"2,3","6,6","9,3","0,5","7,3",,,
08/08/2014 15.00,"2,2","6,4","9,0","0,5",,,,
08/08/2014 16.00,"2,4","8,2","11,3","0,5","5,9",,,
08/08/2014 17.00,"1,9","10,8","13,6","0,5",,,,
08/08/2014 18.00,"2,2","9,9","12,1","0,6","3,4",,,
08/08/2014 19.00,"1,8","9,5","11,7","0,5",,,,
08/08/2014 20.00,"2,2","9,0","11,2","0,5","8,3",,,
08/08/2014 21.00,"1,9","10,3","12,5","0,5",,,,
08/08/2014 22.00,"1,9","6,6","8,7","0,6","27,4",,,
08/08/2014 23.00,"2,0","9,2","11,6","0,6",,,,
09/08/2014 0.00,"2,0","9,2","11,3","0,5","36,4",,,
09/08/2014 1.00,"2,0","7,4","9,5","0,5",,,,
09/08/2014 2.00,"2,0","5,2","7,3","0,5","29,3",,,
09/08/2014 3.00,"2,2","6,0","8,1","0,5",,,,
09/08/2014 4.00,"2,1","7,3","9,4","0,5","16,1",,,
09/08/2014 5.00,"2,2","12,2","14,7","0,5",,,,
09/08/2014 6.00,"2,0","17,2","20,1","0,5","15,1",,,
09/08/2014 7.00,"2,1","22,4","28,8","0,5",,,,
09/08/2014 8.00,"2,1","15,9","20,5","0,5","14,9",,,
09/08/2014 9.00,"2,5","11,2","15,1","0,5",,,,
09/08/2014 10.00,"2,6","18,0","25,7","0,6","18,1",,,
09/08/2014 11.00,"2,7","25,1","34,5","0,6",,,,
09/08/2014 12.00,"2,4","16,6","22,0","0,5","10,0",,,
09/08/2014 13.00,"2,6","7,5","10,2","0,5",,,,
09/08/2014 14.00,"3,1","11,3","14,4","0,5","6,8",,,
09/08/2014 15.00,"2,8","5,1","7,1","0,6",,,,
09/08/2014 16.00,"2,8","7,7","10,1","0,5","3,7",,,
09/08/2014 17.00,"2,7","8,9","11,2","0,5",,,,
09/08/2014 18.00,"2,7","3,5","5,6","0,5","2,2",,,
09/08/2014 19.00,"2,9","9,7","11,8","0,5",,,,
09/08/2014 20.00,"2,6","8,4","10,6","0,5","10,3",,,
09/08/2014 21.00,"2,9","17,7","19,9","0,6",,,,
09/08/2014 22.00,"2,6","21,5","23,7","0,6","32,5",,,
09/08/2014 23.00,"2,6","28,1","30,3","0,6",,,,
10/08/2014 0.00,"2,5","38,2","40,3","0,6","43,2",,,
10/08/2014 1.00,,"16,2","18,4","0,6",,,,
10/08/2014 2.00,"2,2",,,"0,6","29,5",,,
10/08/2014 3.00,"2,4","9,4","11,5","0,6",,,,
10/08/2014 4.00,"2,4","22,4","24,5","0,6","41,0",,,
10/08/2014 5.00,"2,3","15,2","17,4","0,6",,,,
10/08/2014 6.00,"2,5","21,0","25,2","0,7","33,9",,,
10/08/2014 7.00,"2,3","19,9","24,5","0,7",,,,
10/08/2014 8.00,"3,9","35,3","47,5","0,6","36,4",,,
10/08/2014 9.00,"3,7","18,2","23,6","0,5",,,,
10/08/2014 10.00,"4,0","7,7","10,4","0,5","19,5",,,
10/08/2014 11.00,"3,7","9,3","12,5","0,5",,,,
10/08/2014 12.00,"4,7","15,4","20,2","0,5","9,5",,,
10/08/2014 13.00,"3,9","11,1","14,4","0,5",,,,
10/08/2014 14.00,"4,0","8,4","10,9","0,5","4,4",,,
10/08/2014 15.00,"3,5","6,1","8,1","0,5",,,,
10/08/2014 16.00,"3,5","7,7","9,8","0,5","2,0",,,
10/08/2014 17.00,"3,4","6,9","9,0","0,5",,,,
10/08/2014 18.00,"3,4","8,0","10,0","0,5","0,7",,,
10/08/2014 19.00,"3,3","21,0","23,0","0,5",,,,
10/08/2014 20.00,"3,8","19,4","21,5","0,5","1,0",,,
10/08/2014 21.00,"3,2","23,6","25,6","0,6",,,,
10/08/2014 22.00,"2,5","26,9","29,0","0,6","15,9",,,
10/08/2014 23.00,"2,7","52,8","55,0","0,7",,,,
11/08/2014 0.00,"2,8","57,5","64,0","0,7","31,0",,,
11/08/2014 1.00,"2,9","50,9","54,9","0,7",,,,
11/08/2014 2.00,"2,6","38,9","41,0","0,6","30,0",,,
11/08/2014 3.00,"2,7","27,1","29,2","0,6",,,,
11/08/2014 4.00,"2,9","22,4","24,6","0,6","20,8",,,
11/08/2014 5.00,"3,0","31,8","34,7","0,8",,,,
11/08/2014 6.00,"3,0","48,5","60,5","0,8","27,4",,,
11/08/2014 7.00,"3,4","40,4","51,3","0,7",,,,
11/08/2014 8.00,"4,6","20,7","25,0","0,5","24,7",,,
11/08/2014 9.00,"4,2","27,0","31,4","0,5",,,,
11/08/2014 10.00,"4,3","26,4","30,4","0,5","23,9",,,
11/08/2014 11.00,"3,7","16,7","19,5","0,6",,,,
11/08/2014 12.00,"3,7","11,6","13,8","0,5","17,1",,,
11/08/2014 13.00,"3,6","7,5","9,6","0,5",,,,
11/08/2014 14.00,"3,4","9,7","11,8","0,6","11,2",,,
11/08/2014 15.00,"3,8","14,9","17,7","0,6",,,,
11/08/2014 16.00,"4,1","14,8","16,9","0,6","7,1",,,
11/08/2014 17.00,"4,1","8,1","10,1","0,6",,,,
11/08/2014 18.00,"3,6","4,8","6,6","0,5","9,8",,,
11/08/2014 19.00,"3,0","5,6","7,5","0,5",,,,
11/08/2014 20.00,"2,8","21,3","23,3","0,6","13,7",,,
11/08/2014 21.00,"3,1","18,7","20,8","0,6",,,,
11/08/2014 22.00,"2,8","12,6","14,6","0,6","29,5",,,
11/08/2014 23.00,"3,0","19,6","21,7","0,6",,,,
12/08/2014 0.00,"2,8","11,7","13,8","0,6","41,0",,,
12/08/2014 1.00,,"9,6","11,7","0,6",,,,
12/08/2014 2.00,"2,7",,,"0,6","41,5",,,
12/08/2014 3.00,"3,0","9,7","11,8","0,6",,,,
12/08/2014 4.00,"3,0","8,5","10,5","0,6","33,5",,,
12/08/2014 5.00,"2,8","12,9","15,0","0,6",,,,
12/08/2014 6.00,"2,4","21,6","24,9","0,6","17,1",,,
12/08/2014 7.00,"2,8","22,7","27,2","0,7",,,,
12/08/2014 8.00,"2,7","16,2","20,0","0,7","27,6",,,
12/08/2014 9.00,"3,4","8,8","10,9","0,6",,,,
12/08/2014 10.00,"3,7","11,2","13,5","0,6","18,8",,,
12/08/2014 11.00,"3,8","9,8","12,0","0,6",,,,
12/08/2014 12.00,"4,2","7,5","9,6","0,5","12,5",,,
12/08/2014 13.00,"4,3","4,8","6,7","0,5",,,,
12/08/2014 14.00,"3,7","4,1","6,0","0,5","12,7",,,
12/08/2014 15.00,"4,0","4,0","6,4","0,5",,,,
12/08/2014 16.00,"4,0","4,4","6,3","0,5","7,8",,,
12/08/2014 17.00,"3,8","4,5","6,4","0,5",,,,
12/08/2014 18.00,"4,0","8,8","10,7","0,5","4,9",,,
12/08/2014 19.00,"3,9","15,0","16,8","0,5",,,,
12/08/2014 20.00,"3,9","27,1","29,0","0,6","3,7",,,
12/08/2014 21.00,"3,1","13,7","15,6","0,6",,,,
12/08/2014 22.00,"3,4","8,1","10,2","0,6","9,3",,,
12/08/2014 23.00,"2,9","9,9","11,8","0,6",,,,
13/08/2014 0.00,"3,3","12,7","14,7","0,6","33,9",,,
13/08/2014 1.00,"3,0","9,8","11,9","0,6",,,,
13/08/2014 2.00,"2,8","13,2","15,3","0,6","42,2",,,
13/08/2014 3.00,"3,1","17,0","19,1","0,6",,,,
13/08/2014 4.00,"2,8","8,9","11,0","0,6","41,5",,,
13/08/2014 5.00,"3,0","12,8","14,9","0,6",,,,
13/08/2014 6.00,"2,9","28,0","32,8","0,6","29,3",,,
13/08/2014 7.00,"3,3","20,3","25,5","0,6",,,,
13/08/2014 8.00,"3,0","7,1","9,2","0,6","29,1",,,
13/08/2014 9.00,"3,6","5,5","7,6","0,6",,,,
13/08/2014 10.00,"4,1","5,4","7,4","0,5","35,7",,,
13/08/2014 11.00,"5,4","5,2","7,1","0,5",,,,
13/08/2014 12.00,"5,6","3,8","5,6","0,5","18,1",,,
13/08/2014 13.00,"5,7","3,2","5,1","0,5",,,,
13/08/2014 14.00,"5,7","2,9","4,8","0,5","10,5",,,
13/08/2014 15.00,"5,6","3,0","4,9","0,5",,,,
13/08/2014 16.00,"5,7","5,1","7,0","0,6","6,1",,,
13/08/2014 17.00,"5,7","6,4","8,2","0,6",,,,
13/08/2014 18.00,"4,9","7,2","9,1","0,5","7,6",,,
13/08/2014 19.00,"4,4","8,3","10,1","0,5",,,,
13/08/2014 20.00,"4,0","7,3","9,3","0,5","11,5",,,
13/08/2014 21.00,"3,3","6,0","8,0","0,5",,,,
13/08/2014 22.00,"2,6","5,4","7,4","0,6","19,0",,,
13/08/2014 23.00,"2,9","4,8","6,8","0,6",,,,
14/08/2014 0.00,"2,9","4,3","6,2","0,6","50,1",,,
14/08/2014 1.00,,"5,1","7,1","0,6",,,,
14/08/2014 2.00,"2,8",,,"0,6","67,2",,,
14/08/2014 3.00,"2,5","7,2","9,3","0,6",,,,
14/08/2014 4.00,"3,0","13,6","15,7","0,6","98,9",,,
14/08/2014 5.00,"2,9","24,1","27,2","0,6",,,,
14/08/2014 6.00,"3,0","19,9","23,1","0,6","49,1",,,
14/08/2014 7.00,"3,0","9,7","11,8","0,6",,,,
14/08/2014 8.00,"2,9","5,4","7,4","0,6","23,9",,,
14/08/2014 9.00,"3,0","5,1","7,0","0,6",,,,
14/08/2014 10.00,"4,2","5,3","7,2","0,5","11,7",,,
14/08/2014 11.00,"6,3","4,7","6,6","0,5",,,,
14/08/2014 12.00,"9,5","4,9","6,8","0,5","5,6",,,
14/08/2014 13.00,"8,8","3,4","5,2","0,6",,,,
14/08/2014 14.00,"7,1","3,3","5,1","0,6","2,4",,,
14/08/2014 15.00,"6,6","2,9","4,7","0,6",,,,
14/08/2014 16.00,"6,0","3,3","5,2","0,6","1,0",,,
14/08/2014 17.00,"5,2","4,2","6,1","0,6",,,,
14/08/2014 18.00,"5,2","6,3","8,2","0,6",,,,
14/08/2014 19.00,"4,7","7,1","8,9","0,6",,,,
14/08/2014 20.00,"3,9","7,4","9,3","0,6","12,7",,,
14/08/2014 21.00,"3,6","15,5","17,4","0,6",,,,
14/08/2014 22.00,"3,3","15,9","17,8","0,7","31,7",,,
14/08/2014 23.00,"3,6","8,2","10,1","0,6",,,,
15/08/2014 0.00,"3,5","7,5","9,4","0,5","64,0",,,
15/08/2014 1.00,"3,3","5,8","7,8","0,5",,,,
15/08/2014 2.00,"3,4","4,1","6,2","0,4","32,7",,,
15/08/2014 3.00,"3,2","5,1","7,2","0,4",,,,
15/08/2014 4.00,"3,1","4,5","6,5","0,4","16,1",,,
15/08/2014 5.00,"3,3","6,8","8,8","0,4",,,,
15/08/2014 6.00,"3,2","8,8","10,9","0,4","8,5",,,
15/08/2014 7.00,"3,9","8,1","10,3","0,5",,,,
15/08/2014 8.00,"3,5","4,8","6,9","0,5","5,1",,,
15/08/2014 9.00,"3,2","3,7","5,7","0,5",,,,
15/08/2014 10.00,"3,4","4,3","6,7","0,5","9,3",,,
15/08/2014 11.00,"3,7","5,7","8,1","0,5",,,,
15/08/2014 12.00,"3,6","4,1","6,2","0,5","16,6",,,
15/08/2014 13.00,"3,5","2,8","4,7","0,5",,,,
15/08/2014 14.00,"3,9","4,9","7,0","0,5","10,7",,,
15/08/2014 15.00,"3,9","8,0","10,5","0,5",,,,
15/08/2014 16.00,"4,1","8,2","10,7","0,5","8,1",,,
15/08/2014 17.00,"4,5","7,5","9,5","0,5",,,,
15/08/2014 18.00,"3,9","3,6","5,6","0,5","9,0",,,
15/08/2014 19.00,"3,5","3,3","5,3","0,5",,,,
15/08/2014 20.00,"3,3","3,4","5,4","0,5","9,0",,,
15/08/2014 21.00,"3,3","4,3","6,4","0,5",,,,
15/08/2014 22.00,"3,6","4,3","6,3","0,5","37,6",,,
15/08/2014 23.00,"3,4","8,5","10,5","0,6",,,,
16/08/2014 0.00,"2,9","7,5","9,5","0,6","45,9",,,
16/08/2014 1.00,,"10,6","12,7","0,6",,,,
16/08/2014 2.00,"3,5",,,"0,6","43,5",,,
16/08/2014 3.00,"3,5","6,3","8,4","0,5",,,,
16/08/2014 4.00,"3,7","5,2","7,6","0,5","42,0",,,
16/08/2014 5.00,"3,6","5,9","8,2","0,5",,,,
16/08/2014 6.00,"3,6","9,2","12,6","0,5","21,5",,,
16/08/2014 7.00,"3,4","7,1","9,5","0,5",,,,
16/08/2014 8.00,"3,5","7,2","9,7","0,5","11,7",,,
16/08/2014 9.00,"3,3","6,8","9,6","0,5",,,,
16/08/2014 10.00,"3,3","7,8","11,1","0,5","6,6",,,
16/08/2014 11.00,"3,3","9,1","12,7","0,5",,,,
16/08/2014 12.00,"4,1","11,4","16,1","0,5","3,7",,,
16/08/2014 13.00,"5,0","14,1","20,1","0,5",,,,
16/08/2014 14.00,"4,1","4,6","6,9","0,5","7,8",,,
16/08/2014 15.00,"4,2","4,3","6,3","0,5",,,,
16/08/2014 16.00,"4,1","5,5","7,6","0,5","4,2",,,
16/08/2014 17.00,"4,1","4,5","6,5","0,5",,,,
16/08/2014 18.00,"3,6","4,3","6,3","0,5","3,4",,,
16/08/2014 19.00,"3,5","3,4","5,4","0,5",,,,
16/08/2014 20.00,"3,7","3,1","5,0","0,5","7,3",,,
16/08/2014 21.00,"3,2","12,3","14,2","0,5",,,,
16/08/2014 22.00,"3,6","17,8","19,8","0,6","23,4",,,
16/08/2014 23.00,"3,5","20,4","22,4","0,6",,,,
17/08/2014 0.00,"3,8","12,4","14,4","0,6","29,8",,,
17/08/2014 1.00,"3,7","12,3","14,5","0,6",,,,
17/08/2014 2.00,"3,3","4,9","6,9","0,6","19,8",,,
17/08/2014 3.00,"3,3","4,1","6,2","0,5",,,,
17/08/2014 4.00,"3,4","3,9","6,0","0,5","39,1",,,
17/08/2014 5.00,"3,6","4,1","6,4","0,7",,,,
17/08/2014 6.00,"3,5","3,9","6,1","0,5","28,6",,,
17/08/2014 7.00,"3,7","4,0","6,2","0,5",,,,
17/08/2014 8.00,"3,4","4,7","6,9","0,5","18,8",,,
17/08/2014 9.00,"3,4","5,1","7,4","0,5",,,,
17/08/2014 10.00,"3,6","4,7","7,0","0,5","19,0",,,
17/08/2014 11.00,"3,9","4,0","6,2","0,5",,,,
17/08/2014 12.00,"3,6","3,5","5,7","0,5","15,4",,,
17/08/2014 13.00,"3,8","4,0","6,3","0,5",,,,
17/08/2014 14.00,"3,7","3,4","5,5","0,5","8,3",,,
17/08/2014 15.00,"3,6","3,4","5,6","0,5",,,,
17/08/2014 16.00,"4,1","3,3","5,4","0,5","5,1",,,
17/08/2014 17.00,"4,1","4,8","7,0","0,5",,,,
17/08/2014 18.00,"3,4","3,7","5,9","0,5","2,7",,,
17/08/2014 19.00,"3,9","4,6","6,7","0,5",,,,
17/08/2014 20.00,"4,1","5,9","8,0","0,5","6,6",,,
17/08/2014 21.00,"3,7","8,1","10,2","0,5",,,,
17/08/2014 22.00,"3,8","6,0","8,1","0,5","11,0",,,
17/08/2014 23.00,"3,6","6,6","8,7","0,5",,,,
18/08/2014 0.00,"3,4","7,7","9,8","0,5","9,8",,,
18/08/2014 1.00,,"4,9","7,1","0,5",,,,
18/08/2014 2.00,"3,6",,,"0,5","10,3",,,
18/08/2014 3.00,"3,8","5,5","7,6","0,5",,,,
18/08/2014 4.00,"3,4","5,2","7,3","0,5","9,3",,,
18/08/2014 5.00,"3,4","7,6","9,7","0,5",,,,
18/08/2014 6.00,"3,7","13,8","16,5","0,5","11,7",,,
18/08/2014 7.00,"3,5","11,2","15,2","0,5",,,,
18/08/2014 8.00,"3,7","9,4","13,0","0,5","16,6",,,
18/08/2014 9.00,"4,2","8,8","12,6","0,5",,,,
18/08/2014 10.00,"3,8","9,3","13,5","0,5","15,4",,,
18/08/2014 11.00,"3,8","13,7","19,9","0,5",,,,
18/08/2014 12.00,"3,9","8,7","12,5","0,5","19,3",,,
18/08/2014 13.00,"4,5","6,3","9,0","0,5",,,,
18/08/2014 14.00,"4,4","3,9","6,0","0,5","9,8",,,
18/08/2014 15.00,"4,3","9,3","13,3","0,5",,,,
18/08/2014 16.00,"4,1","6,4","9,0","0,5","5,4",,,
18/08/2014 17.00,"4,1","8,4","11,0","0,5",,,,
18/08/2014 18.00,"7,4","10,4","12,8","0,6","2,4",,,
18/08/2014 19.00,"6,0","9,8","12,0","0,6",,,,
18/08/2014 20.00,"4,7","11,4","13,6","0,5","23,4",,,
18/08/2014 21.00,"4,6","15,7","17,8","0,5",,,,
18/08/2014 22.00,"3,8","17,4","19,5","0,6","30,5",,,
18/08/2014 23.00,"3,9","23,9","26,1","0,6",,,,
19/08/2014 0.00,"4,1","23,8","26,0","0,6","23,2",,,
19/08/2014 1.00,"3,8","17,4","19,5","0,6",,,,
19/08/2014 2.00,"3,8","12,5","14,6","0,6","21,2",,,
19/08/2014 3.00,"4,0","14,2","16,3","0,6",,,,
19/08/2014 4.00,"3,9","15,8","17,8","0,6","12,0",,,
19/08/2014 5.00,"4,2","25,9","28,4","0,6",,,,
19/08/2014 6.00,"4,2","43,7","58,4","0,7","10,0",,,
19/08/2014 7.00,"3,9","44,3","60,9","0,7",,,,
19/08/2014 8.00,"4,6","13,3","16,2","0,5","14,9",,,
19/08/2014 9.00,"4,4","7,5","9,8","0,5",,,,
19/08/2014 10.00,"4,8","7,5","9,9","0,5","26,9",,,
19/08/2014 11.00,"5,1","7,2","9,6","0,5",,,,
19/08/2014 12.00,"4,7","5,4","7,6","0,5","17,1",,,
