"2013-01-03 04:00:00,""1.0601625"","""","""","""","""","""","""","""","""",""142.89930725"",""0.092649"",""6.62881613"",""87.99504089"",""0"",""1014.62200928"",""0"",""21.7999897"""
"2013-01-03 05:00:00,""1.13421128"","""","""","""","""","""","""","""","""",""160.05110168"",""0.67151803"",""5.76699305"",""85.04251862"",""0"",""1015.14599609"",""0"",""21.7999897"""
"2013-01-03 06:00:00,""1.40873315"","""","""","""","""","""","""","""","""",""151.66419983"",""0.33665201"",""5.53812313"",""78.38760376"",""0"",""1015.39300537"",""0"",""21.7999897"""
"2013-01-03 07:00:00,""1.2209024"","""","""","""","""","""","""","""","""",""127.83799744"",""0.003239"",""5.34805393"",""90.95745087"",""0"",""1015.33300781"",""0"",""21.7999897"""
"2013-01-03 08:00:00,""1.49542426"","""","""","""","""","""","""","""","""",""151.34460449"",""0.219908"",""5.71238708"",""99.97557068"",""0"",""1015.66400146"",""0"",""21.7999897"""
"2013-01-03 09:00:00,""1.62184956"","""","""","""","""","""","""","""","""",""135.58200073"",""0.168248"",""6.07990789"",""99.97557068"",""0"",""1015.94702148"",""6.38888979"",""21.7999897"""
"2013-01-03 10:00:00,""1.85121968"","""","""","""","""","""","""","""","""",""114.57649994"",""0.27269"",""8.2321949"",""96.46961212"",""0"",""1016.34002686"",""26.67886925"",""21.7999897"""
"2013-01-03 11:00:00,""1.42318166"","""","""","""","""","""","""","""","""",""119.04720306"",""0.73154801"",""12.61808968"",""86.44573212"",""0"",""1016.80200195"",""186.7460022"",""21.7999897"""
"2013-01-03 12:00:00,""1.78800804"","""","""","""","""","""","""","""","""",""116.29299927"",""0.74883801"",""13.04090023"",""80.65602112"",""0"",""1016.97802734"",""88.04640198"",""21.7999897"""
"2013-01-03 13:00:00,""1.78800804"","""","""","""","""","""","""","""","""",""21.09115028"",""0.49416199"",""13.00026989"",""82.28610992"",""0"",""1016.98400879"",""60.19739914"",""21.7999897"""
"2013-01-03 14:00:00,""1.26424796"","""","""","""","""","""","""","""","""",""343.11190796"",""0.51462299"",""13.26399994"",""83.82118988"",""0"",""1017.15802002"",""69.38237762"",""21.7999897"""
"2013-01-03 15:00:00,""1.21909621"","""","""","""","""","""","""","""","""",""319.73330688"",""0.41507801"",""13.07501984"",""87.17906952"",""0"",""1017.11700439"",""48.0484314"",""21.7999897"""
"2013-01-03 16:00:00,""0.89219783"","""","""","""","""","""","""","""","""",""304.34100342"",""0.006614"",""13.24514961"",""85.08934021"",""0"",""1016.69702148"",""43.46154022"",""21.7999897"""
"2013-01-03 17:00:00,""1.66519512"","""","""","""","""","""","""","""","""",""351.81030273"",""0.029116"",""12.42850018"",""88.3215332"",""0"",""1016.50201416"",""21.63817978"",""21.7999897"""
"2013-01-03 18:00:00,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""21.7999897"""
"2013-01-03 19:00:00,"""","""","""","""","""",""0.5232465"","""","""","""","""",""0.059464"","""","""",""0"","""","""",""21.7999897"""
"2013-01-03 20:00:00,""3.622973"","""","""","""",""53.5002342"",""2.7769185"",""1158.12921"",""530.104932"",""3.31550085"",""174.35040283"",""0.039822"",""10.08370018"",""93.0723114"",""0"",""1015.22302246"",""0"",""21.7999897"""
"2013-01-03 21:00:00,""4.46098914"","""","""","""",""57.9411441"",""2.282148"",""1137.11507"",""457.629816"",""3.54924209"",""144.63160706"",""0.49069801"",""9.64665699"",""96.14584351"",""0"",""1015.48699951"",""0"",""21.7999897"""
"2013-01-03 22:00:00,""4.08893901"","""","""","""",""71.32466145"",""0.9553698"",""1098.47906"",""382.804268"",""3.46877349"",""150.90310669"",""0.65406901"",""10.14482021"",""96.89859009"",""0.2"",""1015.4710083"",""0"",""21.7999897"""
"2013-01-03 23:00:00,""3.45500935"","""","""","""",""72.3017526"",""0.63882855"",""1088.1283"",""344.5876"",""3.20533477"",""124.61640167"",""0.70288301"",""10.03750992"",""99.5428009"",""0"",""1015.45501709"",""0"",""21.7999897"""
"2013-01-04 00:00:00,""4.03656351"","""","""","""",""83.01883275"",""0.5367726"",""1070.93273"",""350.352548"",""3.35765093"",""155.02020264"",""0.67201698"",""10.1531601"",""91.87403107"",""0"",""1015.31500244"",""0"",""21.7999897"""
"2013-01-04 01:00:00,""4.91973038"","""","""","""",""85.75960365"",""0.36861165"",""1056.37385"",""326.375868"",""3.22449261"",""147.6855011"",""0.81945503"",""9.89356995"",""96.58187103"",""0"",""1015.19702148"",""0"",""11.19999981"""
"2013-01-04 02:00:00,""3.67715571"","""","""","""",""92.1533592"",""0.33911865"",""1048.87538"",""301.30982"",""3.18521762"",""256.78359985"",""0.66825098"",""10.96098995"",""91.20539093"",""0"",""1014.98699951"",""0"",""11.19999981"""
"2013-01-04 03:00:00,""3.87762879"","""","""","""",""88.4841552"",""0.1514313"",""1047.96937"",""303.22278"",""3.32316399"",""128.54289246"",""0.64457101"",""10.1510601"",""90.84255981"",""0"",""1014.89001465"",""0"",""11.19999981"""
"2013-01-04 04:00:00,""3.25453526"","""","""","""",""83.5391487"","""",""1051.47924"",""302.066968"",""3.34040746"",""148.35350037"",""0.65617001"",""9.26760387"",""95.12989044"",""0"",""1014.73101807"",""0"",""11.19999981"""
"2013-01-04 05:00:00,""1.86928058"","""","""","""",""78.29954055"",""0.14070195"",""1059.86755"",""292.03804"",""3.39692734"",""141.27149963"",""0.69216299"",""9.15805244"",""97.9883194"",""0"",""1014.63800049"",""0"",""11.19999981"""
"2013-01-04 06:00:00,""1.86747439"","""","""","""",""75.67364175"",""0.34277985"",""1062.54442"",""286.020448"",""3.40842204"",""136.82940674"",""0.83699203"",""8.97510624"",""98.41567993"",""0"",""1014.35101318"",""0.00204"",""11.19999981"""
"2013-01-04 07:00:00,""3.3014932"","""","""","""",""73.2477816"",""0.379341"",""1062.4082"",""297.19186"",""3.33657448"",""148.88200378"",""0.95002401"",""7.7013979"",""97.92964172"",""0"",""1014.02600098"",""0"",""11.19999981"""
"2013-01-04 08:00:00,""3.42972368"","""","""","""",""73.7045568"",""0.46990485"",""1057.31367"",""314.128416"",""3.39884312"",""122.96340179"",""0.76371598"",""9.7555294"",""96.45378876"",""0"",""1014.11199951"",""0"",""11.19999981"""
"2013-01-04 09:00:00,""5.35679935"","""","""","""",""70.02994635"",""0.5464341"",""1056.22097"",""314.061972"",""3.5214618"",""151.09300232"",""0.91745698"",""9.09815598"",""96.06790161"",""0"",""1014.04400635"",""12.81847954"",""11.19999981"""
"2013-01-04 10:00:00,""3.99412715"","""","""","""",""66.61793775"",""0.65235465"",""1063.78804"",""329.59458"",""3.38113062"",""158.72360229"",""0.858621"",""8.87469864"",""94.95275879"",""0"",""1013.99401855"",""30.45774078"",""11.19999981"""
"2013-01-04 11:00:00,""4.00586028"","""","""","""",""67.6567941"",""1.7273745"",""1062.55128"",""285.555536"",""3.40171538"",""148.90710449"",""0.80754501"",""10.97863007"",""91.73307037"",""0"",""1014.17700195"",""120.83319855"",""11.19999981"""
"2013-01-04 12:00:00,""4.51878322"","""","""","""",""80.6240547"",""1.2792843"",""1047.15499"",""311.046708"",""3.65461871"",""196.43310547"",""0.67964703"",""12.26766968"",""84.84729004"",""0"",""1014.88201904"",""82.4654007"",""11.19999981"""
"2013-01-04 13:00:00,""4.45376437"","""","""","""",""87.1178196"",""1.2290445"",""1035.2965"",""313.065704"",""3.60671986"",""199.35220337"",""0.67972398"",""13.12975979"",""79.09020996"",""0"",""1014.50201416"",""37.4287796"",""11.19999981"""
"2013-01-04 14:00:00,""3.71508269"","""","""","""",""82.4485221"",""0.91484235"",""1034.86775"",""297.098956"",""3.52625126"",""126.30899811"",""0.94128698"",""14.33034039"",""75.56272888"",""0"",""1014.08099365"",""148.64360046"",""11.19999981"""
"2013-01-04 15:00:00,""3.04864361"","""","""","""",""87.41513445"",""0.89673975"",""1033.73193"",""270.133472"",""3.2273677"",""130.3934021"",""0.86641699"",""15.29201984"",""69.2775116"",""0"",""1013.73199463"",""220.06500244"",""11.19999981"""
"2013-01-04 16:00:00,""2.29731859"","""","""","""",""94.84411545"",""0.4553109"",""1025.87772"",""259.147868"",""3.215873"",""259.24920654"",""0.62444597"",""13.76474953"",""73.21427155"",""0"",""1014.26501465"",""128.60800171"",""11.19999981"""
"2013-01-04 17:00:00,""3.7132765"","""","""","""",""78.57927945"",""0.6649146"",""1029.02303"",""258.218044"",""3.29921385"",""172.44230652"",""0.31424001"",""13.51484966"",""76.13845062"",""0"",""1014.35302734"",""40.90761185"",""11.19999981"""
"2013-01-04 18:00:00,""2.03543906"","""","""","""",""82.9080105"",""0.8873325"",""1028.12976"",""270.810848"",""3.42374973"",""259.91320801"",""0.36616799"",""11.92294025"",""78.86663055"",""0"",""1014.22399902"",""0.85368001"",""11.19999981"""
"2013-01-04 19:00:00,""3.1028253"","""","""","""",""83.6972724"",""0.6077592"",""1024.62577"",""240.205644"",""3.14402543"",""186.01370239"",""0.179103"",""11.90184021"",""71.67684174"",""0"",""1014.22302246"",""0"",""11.19999981"""
"2013-01-04 20:00:00,""3.52002718"","""","""","""",""94.82384625"",""0.7692588"",""1021.7137"",""219.908472"",""3.41033783"",""160.01080322"",""0.54799902"",""12.31359005"",""67.25273132"",""0"",""1014.0880127"",""0"",""11.19999981"""
"2013-01-04 21:00:00,""3.31955411"","""","""","""",""81.47817405"",""0.57750345"",""1024.01572"",""191.2826132"",""3.41512729"",""165.11680603"",""0.28116199"",""11.99483967"",""60.1019516"",""0"",""1013.98400879"",""0"",""11.19999981"""
"2013-01-04 22:00:00,""1.3997032"","""","""","""",""96.09422235"",""0.6735591"",""1019.75125"",""156.9978228"",""3.3212482"",""161.81500244"",""0.61760998"",""11.51492023"",""56.86120987"",""0"",""1013.81201172"",""0"",""11.19999981"""
"2013-01-04 23:00:00,""1.39789701"","""","""","""",""104.53406985"","""",""1011.01112"",""165.30003"",""3.26951778"",""165.03390503"",""0.77028298"",""12.80152035"",""50.76074982"",""0"",""1013.63299561"",""0"",""11.19999981"""
"2013-01-05 00:00:00,""2.9800134"","""","""","""",""95.7293169"",""0.16551675"",""1014.40829"",""179.7259436"",""3.19767163"",""152.89900208"",""0.75189698"",""11.81949043"",""63.98411179"",""0"",""1013.57501221"",""0"",""11.19999981"""
"2013-01-05 01:00:00,""2.68020587"","""","""","""",""97.6389309"","""",""1015.72688"",""163.5864412"",""3.30304684"",""155.48750305"",""0.61331099"",""10.97679996"",""69.56478119"",""0"",""1013.13000488"",""0"",""16"""
"2013-01-05 02:00:00,""3.29426843"","""","""","""",""95.41847595"","""",""1018.3768"",""169.0326932"",""3.43332865"",""151.89840698"",""0.47650799"",""10.20635033"",""70.31304169"",""0"",""1012.70501709"",""0"",""16"""
"2013-01-05 03:00:00,""2.08420319"","""","""","""",""104.7003132"","""",""1007.99174"",""161.0891856"",""3.34423903"",""170.45429993"",""0.67778701"",""12.56443977"",""57.34648132"",""0"",""1012.51501465"",""0"",""16"""
"2013-01-05 04:00:00,""1.84580212"","""","""","""",""97.26456915"","""",""1015.64995"",""163.3738988"",""3.39501014"",""136.03140259"",""0.36475801"",""11.62508011"",""58.64102173"",""0"",""1012.184021"",""0"",""16"""
"2013-01-05 05:00:00,""3.16965034"","""","""","""",""83.18912595"","""",""1025.64644"",""162.01899"",""3.3471127"",""149.59590149"",""0.44528499"",""7.83238506"",""80.86981964"",""0"",""1011.76300049"",""0"",""16"""
"2013-01-05 06:00:00,""3.40263284"","""","""","""",""73.04235645"","""",""1032.74605"",""178.1717616"",""3.33274291"",""148.32530212"",""0.22258"",""6.37179613"",""94.71951294"",""0"",""1011.39599609"",""0"",""16"""
"2013-01-05 07:00:00,""4.49710993"","""","""","""",""65.0336085"",""0.1514313"",""1060.06355"",""206.571848"",""3.42853919"",""149.86050415"",""0.34705201"",""6.88997507"",""96.89343262"",""0"",""1011.1920166"",""0"",""16"""
"2013-01-05 08:00:00,""3.96612609"","""","""","""",""66.91347705"",""0.15270255"",""1063.58714"",""197.67188"",""3.58085536"",""131.52600098"",""0.752226"",""7.86284208"",""94.07759094"",""0"",""1010.91101074"",""0"",""16"""
"2013-01-05 09:00:00,""3.62116681"","""","""","""",""65.1836325"",""0.2352321"",""1049.97837"",""223.574652"",""3.60863564"",""141.8052063"",""0.51418799"",""8.58241844"",""85.37918091"",""0"",""1010.85302734"",""0.51384002"",""16"""
"2013-01-05 10:00:00,""1.33107299"","""","""","""",""51.1811265"",""1.3989852"",""1063.50727"",""333.54888"",""4.12976573"",""334.96969604"",""0.40169299"",""9.87946033"",""82.06774902"",""0"",""1011.09301758"",""9.47904015"",""16"""
"2013-01-05 11:00:00,""4.36887945"","""","""","""",""60.9062328"",""2.277063"",""1045.77025"",""325.007592"",""3.92859566"",""234.71110535"",""0.432973"",""10.72968006"",""82.98094177"",""0"",""1011.34301758"",""14.24806976"",""16"""
"2013-01-05 12:00:00,""4.38694035"","""","""","""",""81.74981325"",""1.16115975"",""1024.80609"",""244.217372"",""3.49463799"",""256.99191284"",""0.62313801"",""12.18111038"",""74.89526367"",""0"",""1011.21002197"",""18.53989029"",""16"""
"2013-01-05 13:00:00,""4.14853928"","""","""","""",""69.08663055"",""0.90568935"",""1028.85447"",""284.067896"",""3.71209506"",""135.56930542"",""0.67863703"",""12.19841003"",""80.18083954"",""0"",""1010.69702148"",""53.80239105"",""16"""
"2013-01-05 14:00:00,""4.4140312"","""","""","""",""80.24430645"",""0.9719469"",""1025.49307"",""266.307748"",""3.53199861"",""150.73060608"",""0.76201397"",""13.07250977"",""81.54347992"",""0"",""1010.18103027"",""141.21690369"",""16"""
"2013-01-05 15:00:00,""4.29663686"","""","""","""",""82.09307295"",""0.55634985"",""1025.55922"",""254.020508"",""3.48314329"",""134.60830688"",""0.76148403"",""14.26224041"",""77.79486084"",""0"",""1009.95001221"",""168.19700623"",""16"""
"2013-01-05 16:00:00,""3.64825868"","""","""","""",""79.78749135"",""0.51353415"",""1028.47864"",""273.4543"",""3.26472832"",""125.17980194"",""0.85584402"",""14.54592037"",""72.9239502"",""0"",""1010.03100586"",""113.60600281"",""16"""
"2013-01-05 17:00:00,""4.51697702"","""","""","""",""78.9671673"",""0.42658065"",""1029.64778"",""245.186984"",""3.30975208"",""134.11950684"",""0.88104701"",""13.7112999"",""73.15200043"",""0"",""1010.07202148"",""32.24868011"",""16"""
"2013-01-05 18:00:00,""4.90347567"","""","""","""",""75.06009945"",""0.6054201"",""1032.38394"",""246.541932"",""3.37010353"",""165.67660522"",""0.099286"",""11.83082008"",""80.06443024"",""0"",""1010.07202148"",""0.96763998"",""16"""
"2013-01-05 19:00:00,""4.76621423"","""","""","""",""74.9965587"",""0.6555582"",""1033.01849"",""233.404444"",""3.48601696"",""157.09260559"",""0.68029898"",""11.56470966"",""82.10797882"",""0"",""1010.07000732"",""0"",""16"""
"2013-01-05 20:00:00,""3.91555679"","""","""","""",""78.44820795"",""0.6615585"",""1033.74614"",""212.217236"",""3.43716164"",""151.98770142"",""0.80224502"",""11.93941975"",""80.60588074"",""0"",""1010.07202148"",""0"",""16"""
"2013-01-05 21:00:00,""2.62963554"","""","""","""",""72.70179"",""0.4717863"",""1045.39148"",""236.287016"",""3.44099179"",""152.48010254"",""0.73227698"",""10.09469032"",""88.07936096"",""0"",""1010.22601318"",""0"",""16"""
"2013-01-05 22:00:00,""4.11422367"","""","""","""",""68.15141445"",""0.58970745"",""1053.18542"",""252.918008"",""3.51954602"",""145.54780579"",""0.88946903"",""9.52767658"",""97.32247162"",""0"",""1010.45501709"",""0"",""16"""
"2013-01-05 23:00:00,""4.56935252"","""","""","""",""75.3560577"",""0.6100983"",""1038.28893"",""246.209908"",""3.42662341"",""134.04600525"",""0.773884"",""9.76916409"",""95.50678253"",""0"",""1010.52600098"",""0"",""16"""
"2013-01-06 00:00:00,""4.54948645"","""","""","""",""76.0669161"",""0.3981555"",""1035.62529"",""238.306208"",""3.40650626"",""127.53019714"",""0.67121297"",""10.78400993"",""91.91982269"",""0"",""1010.71899414"",""0"",""16"""
"2013-01-06 01:00:00,""5.4362657"","""","""","""",""80.66999955"",""0.1837719"",""1017.85495"",""208.285476"",""3.30975208"",""273.24731445"",""0.74395698"",""12.86676979"",""74.82804108"",""0"",""1010.80200195"",""0"",""6.5999999"""
"2013-01-06 02:00:00,""3.61755545"","""","""","""",""85.34739675"","""",""1005.84995"",""181.665344"",""3.27047568"",""282.92709351"",""0.708049"",""12.33047962"",""70.207901"",""0"",""1010.93103027"",""0"",""6.5999999"""
"2013-01-06 03:00:00,""5.37847162"","""","""","""",""88.9220178"","""",""1000.60646"",""165.2203364"",""3.29155072"",""232.12420654"",""0.69644302"",""11.88121986"",""69.00875092"",""0"",""1010.98400879"",""0"",""6.5999999"""
"2013-01-06 04:00:00,""4.89263954"","""","""","""",""89.6639583"","""",""999.42164"",""171.7159528"",""3.3595653"",""137.26570129"",""0.72477299"",""11.40544033"",""68.7720108"",""0"",""1011.07202148"",""0"",""6.5999999"""
