,SIMAGE Brindisi,,,
30/11/2010 13.00,"1,03939231","27,7338468","19,7497172",
30/11/2010 14.00,"0,55807468","29,90368","19,90026808","37,6068306"
30/11/2010 15.00,"0,80640981","26,21768816","18,93205422",
30/11/2010 16.00,"0,78744581","26,6353072","20,49729008","67,39926147"
30/11/2010 17.00,"0,60774191","30,44712776","22,18776576",
30/11/2010 18.00,"1,01772004","34,34387936","25,46747672","116,9719009"
30/11/2010 19.00,"1,26424796","37,52990232","26,37080112",
30/11/2010 20.00,"1,07461102","39,78338552","28,25012504","139,9266052"
30/11/2010 21.00,"1,00507669","39,36188512","27,43115808",
30/11/2010 22.00,"0,83350066","28,1112756","22,03071408","129,4261017"
30/11/2010 23.00,"1,21729001","20,15498472","15,97226102",
01/12/2010 0.00,"1,77717089","14,65711094","11,10978498","113,0645981"
01/12/2010 1.00,"1,46472103","10,9133939","8,80736032",
01/12/2010 2.00,"1,12247205","7,50883508","6,06171302","97,68009186"
01/12/2010 3.00,"0,86781627","5,8804841","4,92477664",
01/12/2010 4.00,"1,02855617","5,42070546","4,61198874","73,01586151"
01/12/2010 5.00,"1,31842965","6,74232384","6,15645645",
01/12/2010 6.00,"1,19290846","9,85246908","8,38100918","63,49206161"
01/12/2010 7.00,"1,22993234","27,14372712","20,45704248",
01/12/2010 8.00,"1,57308543","67,7520068","46,3969744","53,23564148"
01/12/2010 9.00,"1,27056963","64,2650924","43,10296168",
01/12/2010 10.00,"1,38199418","66,3633212","43,03068808","73,50427246"
01/12/2010 11.00,"1,54509149","52,39776728","35,94001696",
01/12/2010 12.00,"1,86657129","44,872728","30,61744872","89,86569214"
01/12/2010 13.00,"1,84309283","69,78824856","42,50400856",
01/12/2010 14.00,"1,55412143","46,57368144","30,42081864","101,831398"
01/12/2010 15.00,"0,52195389","40,35406016","26,75497928",
01/12/2010 16.00,"1,58301847","44,15549856","32,0139544","108,1807022"
01/12/2010 17.00,"2,06433609","64,18014224","41,95954744",
01/12/2010 18.00,"1,6317826","62,62052384","43,14515952","112,5763016"
01/12/2010 19.00,"0,63483276","61,66398848","46,54817536",
01/12/2010 20.00,"1,5604431","42,0621836","31,71283352","117,4601975"
01/12/2010 21.00,"1,67693435","50,91596728","38,9452412",
01/12/2010 22.00,"1,27959957","35,590924","27,77315752","100,8544998"
01/12/2010 23.00,"0,73145793","17,74650524","14,4913826",
02/12/2010 0.00,"0,5734263","14,55659518","12,18895602","70,08547211"
02/12/2010 1.00,,"11,95486413","9,61333906",
02/12/2010 2.00,"1,46110966",,,"38,58362961"
02/12/2010 3.00,"0,85968841","8,16769881","6,96503169",
02/12/2010 4.00,"0,50569918","5,78191286","5,31608465","20,51280975"
02/12/2010 5.00,"0,81002118","8,47313507","7,79631766",
02/12/2010 6.00,"0,8985195","18,43389983","16,41159273","16,36141014"
02/12/2010 7.00,"0,68991856","56,22578248","46,00046384",
02/12/2010 8.00,"1,65435899","126,9932427","78,98393608","11,96580982"
02/12/2010 9.00,"2,26481018","141,0025432","79,42977624",
02/12/2010 10.00,"1,15949594","77,09797752","50,13030736","15,14041042"
02/12/2010 11.00,"0,84433679","43,93695696","29,6258664",
02/12/2010 12.00,"0,60232334","38,14206736","26,9347264","17,33819962"
02/12/2010 13.00,"0,68449999","44,19438864","30,79654576",
02/12/2010 14.00,"1,08725334","54,05463","34,66549688","19,04759979"
02/12/2010 15.00,"1,05564702","44,44082632","31,69791992",
02/12/2010 16.00,"1,16762279","51,85756992","39,20869568","16,11721039"
02/12/2010 17.00,"1,86025064","113,3704722","76,13771376",
02/12/2010 18.00,"1,94603865","133,4463574","81,80486264","13,43101025"
02/12/2010 19.00,"1,7419532","117,1764611","78,42002992",
02/12/2010 20.00,"1,63539499","101,9752772","69,28105232","25,39682007"
02/12/2010 21.00,"1,51709755","98,6102528","63,53860888",
02/12/2010 22.00,"1,02674998","77,4378164","58,44446728","25,64101982"
02/12/2010 23.00,"1,01952521","73,16881752","56,8305672",
03/12/2010 0.00,"1,17575065","59,71269688","47,84085944","28,32722092"
03/12/2010 1.00,"0,72062078","58,29443264","46,94726712",
03/12/2010 2.00,"0,52737247","40,73797064","34,06329336","25,88521957"
03/12/2010 3.00,"0,5400148","16,13112145","13,87684094",
03/12/2010 4.00,"0,70256089","10,1112143","9,20061474","18,80340958"
03/12/2010 5.00,"0,73055483","10,02172314","8,80346558",
03/12/2010 6.00,"0,85065846","23,25668848","20,1475088","21,24542046"
03/12/2010 7.00,"1,13692057","74,03648312","52,23673864",
03/12/2010 8.00,"2,49508339","155,1797364","79,40251112","29,30401993"
03/12/2010 9.00,"2,41471395","169,2110631","81,02031168",
03/12/2010 10.00,"1,90449929","104,7112154","62,37703064","35,16482162"
03/12/2010 11.00,"1,87740844","96,40216048","57,50026432",
03/12/2010 12.00,"2,34698582","146,8557679","73,10134304","39,31623077"
03/12/2010 13.00,"1,85031658","105,4803365","60,7520792",
03/12/2010 14.00,"1,84309283","102,2859007","67,21289928","41,75823975"
03/12/2010 15.00,"1,35997003","121,761265","80,89635672",
03/12/2010 16.00,"1,49903664","100,5349676","70,9286992","39,31623077"
03/12/2010 17.00,"0,98250133","70,17994088","53,68907472",
03/12/2010 18.00,"1,3103028","100,8326469","69,04354368","28,81562042"
03/12/2010 19.00,"2,21243367","114,823095","76,06631968",
03/12/2010 20.00,"1,76169927","158,1984211","87,7184492","23,68741989"
03/12/2010 21.00,"3,02064967","218,07316","99,95949384",
03/12/2010 22.00,"1,33197507","110,524269","73,69186424","33,69963074"
03/12/2010 23.00,"0,67095456","67,10611408","48,0225568",
04/12/2010 0.00,"0,71610631","73,41978664","50,09981096","24,66422081"
04/12/2010 1.00,,"52,1007572","38,04256688",
04/12/2010 2.00,"1,36629068",,,"24,42000961"
04/12/2010 3.00,"0,86691317","18,97603787","15,89503534",
04/12/2010 4.00,"1,00327152","15,19535423","13,4861811","13,43101025"
04/12/2010 5.00,"0,5400148","13,83028948","11,59972351",
04/12/2010 6.00,"1,27869647","23,97326784","19,21433808","8,05860806"
04/12/2010 7.00,"0,62760901","35,81659736","29,35979248",
04/12/2010 8.00,"0,83891923","42,45320672","29,51424384","8,30280876"
04/12/2010 9.00,"1,48007264","75,39182344","49,04398544",
04/12/2010 10.00,"0,73777858","44,42461256","29,18717712","11,23320961"
04/12/2010 11.00,"1,02404069","32,25186456","20,4233148",
04/12/2010 12.00,"0,9707621","25,40447632","16,90932074","11,72161007"
04/12/2010 13.00,"1,09176882","31,18963384","20,36750352",
04/12/2010 14.00,"1,01139836","38,18745824","23,16829672","6,83760691"
04/12/2010 15.00,"0,62219043","21,2385916","15,73929529",
04/12/2010 16.00,"0,50389299","25,59644112","18,73672239","7,08180714"
04/12/2010 17.00,"1,43221262","61,75282","43,51828632",
04/12/2010 18.00,"2,78405479","158,0851351","83,69653808","7,08180714"
04/12/2010 19.00,"16,65556155",,,
04/12/2010 20.00,"6,59485854",,,"14,65200996"
04/12/2010 21.00,"0,51111776","64,09389192","48,38530144",
04/12/2010 22.00,"0,5914872","58,1530976","44,48715408","25,39682007"
04/12/2010 23.00,"0,63934824","43,33580504","29,59146952",
05/12/2010 0.00,"0,61767495","42,15942792","28,46686936","19,04759979"
05/12/2010 1.00,"0,5011837","38,53892208","24,73223624",
05/12/2010 2.00,"0,50750537","31,57742568","20,82045632","18,80340958"
05/12/2010 3.00,"0,39372341","20,42021736","14,28307402",
05/12/2010 4.00,"0,39011103","15,71868393","11,35183462","10,01220989"
05/12/2010 5.00,"0,2889714","8,17029148","7,07989318",
05/12/2010 6.00,"0,4488082","10,14558442","8,64707354","11,72161007"
05/12/2010 7.00,"0,38378936","13,6221243","10,97221085",
05/12/2010 8.00,"0,25465578","18,39758522","14,94693954","7,32600689"
05/12/2010 9.00,"0,44700201","22,84555112","15,100737",
05/12/2010 10.00,"0,45422576","20,2120388","14,16561986","16,11721039"
05/12/2010 11.00,"0,40365645","27,3116772","17,76007279",
05/12/2010 12.00,"0,39733478","23,34358888","14,77691686","8,79120922"
05/12/2010 13.00,"0,45693505","28,52046272","18,62575947",
05/12/2010 14.00,"0,5201477","21,98759848","14,62571207","8,05860806"
05/12/2010 15.00,"0,30341992","19,14009512","13,56211427",
05/12/2010 16.00,"0,12552221","28,93290024","21,49600416","7,81440783"
05/12/2010 17.00,"0,52376009","88,7720568","61,86889752",
05/12/2010 18.00,"1,28321195","158,4928691","87,46422968","10,50061035"
05/12/2010 19.00,"2,90144913","240,2215768","102,3280986",
05/12/2010 20.00,"3,68889494","296,7332224","99,97572672","18,31501007"
05/12/2010 21.00,"4,57296491","331,3325832","124,5976023",
05/12/2010 22.00,"0,89219783","119,5421405","77,75096376","28,32722092"
05/12/2010 23.00,"0,40455955","104,0789552","66,95657656",
06/12/2010 0.00,"0,45783815","66,53672048","50,1348388","32,72283173"
06/12/2010 1.00,,"48,51851048","38,08864608",
06/12/2010 2.00,"0,54543236",,,"39,56044006"
06/12/2010 3.00,"0,40365645","14,03975099","12,6795561",
06/12/2010 4.00,"0,5734263","10,60406481","9,89368033","26,86202049"
06/12/2010 5.00,"0,23128004","15,10590131","14,39547286",
06/12/2010 6.00,"0,39282032","22,50119992","20,88988104","21,73381996"
06/12/2010 7.00,"0,65469985","72,2498912","55,18485144",
06/12/2010 8.00,"1,34100603","136,1232913","79,57252616","12,21000957"
06/12/2010 9.00,"1,89095387","153,9644883","80,64068408",
06/12/2010 10.00,"1,84309283","143,8707918","73,41800848","13,91940975"
06/12/2010 11.00,"1,75098314","94,78936936","55,4158784",
06/12/2010 12.00,"0,84433679","75,0306084","45,34504936","22,71062088"
06/12/2010 13.00,"1,23354473","43,22555912","29,52332584",
06/12/2010 14.00,"1,18748988","53,33223816","35,19827568","21,0012207"
06/12/2010 15.00,"0,55988087","39,39364344","27,66088488",
06/12/2010 16.00,"0,3413469","35,86588872","27,70826424","19,78022003"
06/12/2010 17.00,"0,72423316","50,87252664","40,289186",
06/12/2010 18.00,"0,69352993","74,3153292","55,90712856","15,62880993"
06/12/2010 19.00,"1,26876344","118,657611","81,8671556",
06/12/2010 20.00,"1,52612749","106,3473711","71,6146292","19,29179955"
06/12/2010 21.00,"1,32746061","85,1658336","59,2368192",
06/12/2010 22.00,"0,81634285","34,3724064","27,92565864","22,22220993"
06/12/2010 23.00,"0,80099123","25,49592728","21,0566648",
07/12/2010 0.00,"0,46054743","15,94889829","13,4394633","27,10622025"
07/12/2010 1.00,"0,65469985","20,92538688","16,34410104",
07/12/2010 2.00,"0,65199056","10,36542235","9,192179","26,12940979"
07/12/2010 3.00,"0,45603195","6,75918386","5,80927549",
07/12/2010 4.00,"0,38469245","5,48620294","5,11621182","17,58241081"
07/12/2010 5.00,"0,65831224","7,81297501","7,39462558",
07/12/2010 6.00,"0,65018437","18,75425352","16,06116137","14,40781021"
07/12/2010 7.00,"0,57794178","31,3465708","26,68098488",
07/12/2010 8.00,"0,76667562","50,58652968","38,28592624","17,82661057"
07/12/2010 9.00,"0,52466318","58,26980608","42,0679196",
07/12/2010 10.00,"0,57884487","39,16732","28,44803616","17,33819962"
07/12/2010 11.00,"0,48492899","34,60003","23,57777064",
07/12/2010 12.00,"0,52376009","40,1822096","26,33252288","22,22220993"
07/12/2010 13.00,"0,70617226","49,0360124","32,65445528",
07/12/2010 14.00,"1,05835631","50,25646112","33,05807848","22,22220993"
07/12/2010 15.00,"0,99694985","35,1829988","25,73355064",
07/12/2010 16.00,"0,9328341","33,8367596","26,52200208","28,57142067"
07/12/2010 17.00,"0,55175403","47,56524464","38,27619416",
07/12/2010 18.00,"0,92741654","53,63638","42,15162696","22,71062088"
07/12/2010 19.00,"1,15768975","62,88575648","47,9953108",
07/12/2010 20.00,"1,26153867","76,48065008","55,43211128","30,76922989"
07/12/2010 21.00,"1,68867358","90,73828112","59,63332976",
07/12/2010 22.00,"0,72062078","46,1858896","36,28914816","35,16482162"
07/12/2010 23.00,"0,96624662","39,26590272","30,82704216",
08/12/2010 0.00,"1,34461841","46,86551","35,80632992","35,16482162"
08/12/2010 1.00,,"23,93175832","19,50700792",
08/12/2010 2.00,"1,22812615",,,"39,80464172"
08/12/2010 3.00,"0,78383343","13,02357079","10,35312246",
08/12/2010 4.00,"0,66643908","8,19687975","7,40241316","31,25761986"
08/12/2010 5.00,"0,7522271","6,51275765","5,58539367",
08/12/2010 6.00,"0,55897778","7,9212726","6,83978613","29,7924099"
08/12/2010 7.00,"0,56168707","11,68768698","9,93521088",
08/12/2010 8.00,"0,54994784","10,94063034","9,4238503","28,81562042"
08/12/2010 9.00,"0,67005147","13,52160855","10,81516682",
08/12/2010 10.00,"0,63302657","16,63953563","12,06566262","29,05982971"
08/12/2010 11.00,"0,62670591","16,64083197","12,19285268",
08/12/2010 12.00,"0,6998516","19,02337517","13,47060978","29,30401993"
08/12/2010 13.00,"0,90845254","26,76176688","18,28701617",
08/12/2010 14.00,"1,36074397","21,48789728","15,95670881","22,71062088"
08/12/2010 15.00,"0,71159083","14,04493825","10,74118771",
08/12/2010 16.00,"0,56439635","18,24778384","14,83402065","20,26861954"
08/12/2010 17.00,"0,51292293","20,92603696","16,85286512",
08/12/2010 18.00,"0,65560295","22,19705808","18,03911772","25,64101982"
08/12/2010 19.00,"0,66102152","25,45764904","20,36100272",
08/12/2010 20.00,"0,29890444","33,93987376","26,67255296","36,8742218"
08/12/2010 21.00,"0,83891923","42,6749796","31,20601968",
08/12/2010 22.00,"0,91296802","33,80496304","25,75041448","20,75702095"
08/12/2010 23.00,"0,60051816","34,02677416","27,6511528",
09/12/2010 0.00,"0,28174663","21,3287424","16,88531558","15,38461018"
09/12/2010 1.00,"0,53008074","15,78158682","12,1805241",
09/12/2010 2.00,"0,62219043","8,08988041","6,37579726","10,7448101"
09/12/2010 3.00,"0,75674258","4,7929691","3,79497775",
09/12/2010 4.00,"0,58245726","5,03874714","4,39005142","6,59340715"
09/12/2010 5.00,"0,37114703","5,71057996","4,73269138",
09/12/2010 6.00,"0,72152387","11,01325958","9,51405082","4,39560509"
09/12/2010 7.00,"0,97617965","24,3694916","18,84964129",
09/12/2010 8.00,"0,81363356","69,21042304","39,29242216","3,66300392"
09/12/2010 9.00,"1,26605415","73,00214848","40,40794032",
09/12/2010 10.00,"1,05655011","44,21383368","28,41300832","2,686203"
09/12/2010 11.00,"0,55988087","39,4131076","26,08526304",
09/12/2010 12.00,"1,10079877","39,89428152","27,038548","3,66300392"
09/12/2010 13.00,"1,50264903","50,14749624","32,94192448",
09/12/2010 14.00,"1,65977654","80,89230328","50,61893808","4,63980484"
09/12/2010 15.00,"1,07822238","65,41938592","45,413824",
09/12/2010 16.00,"0,87142764","79,66990432","55,49115384","8,79120922"
09/12/2010 17.00,"1,70763758","114,6214173","71,8560192",
09/12/2010 18.00,"2,74973918","156,2037271","86,26825456","13,91940975"
09/12/2010 19.00,"1,97493569","102,6081874","67,72814504",
09/12/2010 20.00,"1,76633475","68,32851304","48,83502296","13,43101025"
09/12/2010 21.00,"1,53876982","50,27267488","36,98999176",
09/12/2010 22.00,"1,45749728","25,87658736","18,85028946","29,7924099"
09/12/2010 23.00,"1,06196869","15,56110262","11,31744348",
10/12/2010 0.00,"1,3283637","11,83165102","9,23111497","30,28083038"
10/12/2010 1.00,,"7,79092582","6,66976535",
10/12/2010 2.00,"1,03939231",,,"36,63003159"
10/12/2010 3.00,"0,68359689","5,01215886","4,13761771",
10/12/2010 4.00,"0,60774191","4,56729574","4,03443472","32,47863007"
10/12/2010 5.00,"0,62038424","4,72747354","3,76447753",
10/12/2010 6.00,"0,6285121","4,26510031","3,44974321","22,71062088"
10/12/2010 7.00,"0,49937751","7,09899023","5,23042514",
10/12/2010 8.00,"0,99243437","14,77318846","8,99555274","23,44322014"
10/12/2010 9.00,"0,6285121","28,29025792","13,4848905",
10/12/2010 10.00,"0,57794178","23,02713376","13,82493397","37,36262131"
10/12/2010 11.00,"0,65108747","23,7832724","14,26425612",
10/12/2010 12.00,"0,81273047","25,21836224","13,6276519","49,57265091"
10/12/2010 13.00,"0,62670591","31,19806576","16,42261732",
10/12/2010 14.00,"1,73924391","41,81899632","23,08198904","40,53723145"
10/12/2010 15.00,"1,42679405","23,31246152","13,92551282",
10/12/2010 16.00,"1,23625401","30,27007656","17,06766494","35,89743042"
10/12/2010 17.00,"0,99424056","25,37594928","14,13252123",
10/12/2010 18.00,"0,56259016","22,70029648","14,6399928","30,76922989"
10/12/2010 19.00,"0,2320794","18,12651715","9,88004968",
10/12/2010 20.00,"0,50750537","25,73521408","16,75747735","24,66422081"
10/12/2010 21.00,"0,53459622","24,58933336","15,2052125",
10/12/2010 22.00,"0,180607","15,91906535","9,68602183","23,44322014"
10/12/2010 23.00,"1,28772642","14,45283668","8,41864881",
11/12/2010 0.00,"1,08544715","15,29003456","8,94298804","17,09399986"
11/12/2010 1.00,"2,24088221","12,79349218","7,73029057",
11/12/2010 2.00,"1,02855617","9,36804858","5,35112587","12,21000957"
11/12/2010 3.00,"0,55626951","6,24168958","4,04287238",
11/12/2010 4.00,"1,83857735","5,11461912","3,63469097","13,43101025"
11/12/2010 5.00,"1,73472843","4,93628497","3,58991575",
11/12/2010 6.00,"1,25882938","5,28128051","3,61522298","7,57020807"
11/12/2010 7.00,"1,67693435","9,72990414","6,86120053",
11/12/2010 8.00,"1,50987278","11,56188121","7,37386126","6,83760691"
11/12/2010 9.00,"0,99965913","19,66796008","11,4861641",
11/12/2010 10.00,"2,45354403","40,27949216","20,4843076","17,82661057"
11/12/2010 11.00,"1,82232264","21,08555512","10,37518502",
11/12/2010 12.00,"1,1829744","18,23675925","10,66266187","10,01220989"
11/12/2010 13.00,"0,56259016","21,11473224","12,03646064",
11/12/2010 14.00,"0,13274596","30,57616864","18,2097924","10,50061035"
11/12/2010 15.00,"0,66824528","11,76680172","7,4277223",
11/12/2010 16.00,"0,69804541","14,3724237","9,5744031","7,57020807"
11/12/2010 17.00,"0,97437346","36,41514896","21,26302696",
11/12/2010 18.00,"0,59961506","25,76634144","16,08322585","5,12820482"
11/12/2010 19.00,"1,16130213","38,4552912","26,21309936",
11/12/2010 20.00,"0,58968101","41,25805376","30,56681896","5,86080599"
11/12/2010 21.00,"0,48492899","42,46812032","32,41887776",
11/12/2010 22.00,"0,44790511","64,43304248","48,29381224","14,16361046"
11/12/2010 23.00,"0,60412953","65,4706084","47,09003616",
12/12/2010 0.00,"1,31301209","75,35616464","49,14132536","17,58241081"
12/12/2010 1.00,,"54,240094","35,17166064",
12/12/2010 2.00,"0,92741654",,,"15,62880993"
12/12/2010 3.00,"1,13511438","49,19228016","36,3579228",
12/12/2010 4.00,"0,60503262","16,30426834","13,97159202","15,87300968"
12/12/2010 5.00,"0,37024394","12,64420705","10,65227589",
12/12/2010 6.00,"0,4108802","12,47495107","11,37519926","17,82661057"
12/12/2010 7.00,"0,74048787","20,21398904","15,87232269",
12/12/2010 8.00,"0,78563962","46,97317472","35,51237904","11,72161007"
12/12/2010 9.00,"1,4909098","53,00668192","36,85047312",
12/12/2010 10.00,"1,38435159","89,38359088","55,56707936","10,25640965"
12/12/2010 11.00,"1,82412883","63,18211648","41,94461472",
12/12/2010 12.00,"1,90540238","41,51485448","28,35134632","15,38461018"
12/12/2010 13.00,"1,82412883","57,79706408","36,23073656",
12/12/2010 14.00,"1,57489162","40,68479792","28,75238832","13,18680954"
12/12/2010 15.00,"1,04300469","19,4785956","16,18316418",
12/12/2010 16.00,"1,73021396","30,93996488","25,50252368","7,81440783"
12/12/2010 17.00,"1,57398853","52,6117392","42,99653976",
12/12/2010 18.00,"1,84218973","94,10196712","71,22331928","9,03540897"
12/12/2010 19.00,"1,64261874","89,70459656","65,69243864",
12/12/2010 20.00,"1,93520252","86,54516952","63,53082704","16,84980965"
12/12/2010 21.00,"2,85990977","166,1910782","97,3527304",
12/12/2010 22.00,"1,69228597","85,82080832","61,70666432","18,55920982"
12/12/2010 23.00,"1,61552789","69,7007172","51,66503152",
13/12/2010 0.00,"1,01501075","93,7647668","63,8838396","26,12940979"
13/12/2010 1.00,"1,10170186","52,02683928","38,46957384",
13/12/2010 2.00,"0,82356762","17,72380598","14,35380846","22,46640968"
13/12/2010 3.00,"0,87233073","11,77652998","10,64903122",
13/12/2010 4.00,"1,16672071","8,56068173","8,08379642","12,21000957"
13/12/2010 5.00,"0,97708275","6,0944847","5,58409542",
13/12/2010 6.00,"1,57850401","6,22093865","5,36085986","9,03540897"
13/12/2010 7.00,"1,18839298","9,8453335","6,86314886",
13/12/2010 8.00,"0,59509958","22,53687784","14,53291506","9,52380943"
13/12/2010 9.00,"2,03995454","81,72559112","47,7779164",
13/12/2010 10.00,"2,07697842","66,3149476","39,692164","7,32600689"
13/12/2010 11.00,"2,42645318","67,67871984","40,19507736",
13/12/2010 12.00,"1,89817762","24,13408616","14,15199113","12,94260979"
13/12/2010 13.00,"2,11942088","23,55953016","12,95145971",
13/12/2010 14.00,"3,02614554","20,7248372","12,45911971","7,81440783"
13/12/2010 15.00,"2,28648245","22,79821","13,92681489",
13/12/2010 16.00,"2,17992425","11,00872049","7,75608345","10,01220989"
13/12/2010 17.00,"2,44361099","22,88899176","14,1811931",
13/12/2010 18.00,"2,90054604","28,37260776","16,72178222","10,50061035"
13/12/2010 19.00,"2,49598649","19,95135672","13,30317976",
13/12/2010 20.00,"2,72535762","35,13957728","20,39149912","10,50061035"
13/12/2010 21.00,"3,07483136","28,6825812","17,8042094",
13/12/2010 22.00,"1,87108677","31,03592816","20,41616392","14,40781021"
13/12/2010 23.00,"1,50896968","42,26644256","27,81403608",
14/12/2010 0.00,"1,77355952","56,4825832","32,39423208","17,58241081"
14/12/2010 1.00,,"61,79109824","38,60129152",
14/12/2010 2.00,"1,759111",,,"14,16361046"
14/12/2010 3.00,"1,7040252","9,41214504","8,54713712",
14/12/2010 4.00,"0,3937224","7,91154434","7,51468006","12,45421028"
14/12/2010 5.00,"1,18116923","10,30446397","8,46796694",
14/12/2010 6.00,"1,89366315","9,80577613","7,89949874","12,45421028"
14/12/2010 7.00,"0,6998516","8,99387018","8,00787282",
14/12/2010 8.00,"0,57071803","16,79257976","12,46736043","12,45421028"
14/12/2010 9.00,"0,40094717","27,95498872","19,49792592",
14/12/2010 10.00,"0,28987348","28,13007056","17,4408013","7,32600689"
14/12/2010 11.00,"0,52195389","21,6730936","13,93654888",
14/12/2010 12.00,"0,95360429","26,17034704","14,91384091","7,81440783"
14/12/2010 13.00,"0,35308613","25,22096256","14,5374618",
14/12/2010 14.00,"1,4186672","29,08465568","17,60563482","4,88400507"
14/12/2010 15.00,"0,68269379","28,54963984","17,74580354",
14/12/2010 16.00,"0,96805281","33,45348008","18,84185754","5,12820482"
14/12/2010 17.00,"1,37712682","32,03137272","20,13452632",
14/12/2010 18.00,"0,43526278","36,5214944","21,84123488","5,86080599"
14/12/2010 19.00,"0,32599528","48,34342864","27,90489432",
14/12/2010 20.00,"0,28987348","32,94639856","21,63097224","8,79120922"
14/12/2010 21.00,"1,05384083","29,75842536","18,79772284",
14/12/2010 22.00,"0,48854138","24,78062896","14,77107761","8,79120922"
14/12/2010 23.00,"0,5011837","18,57916021","12,90214541",
15/12/2010 0.00,"1,25431492","24,6716832","15,07348718","9,52380943"
15/12/2010 1.00,"0,47228666","17,97606952","11,23956772",
15/12/2010 2.00,"0,70888154","11,31869775","7,17593485","11,72161007"
15/12/2010 3.00,"0,57432939","5,47323384","3,9611057",
15/12/2010 4.00,"0,60864501","2,87733821","2,87933051","6,83760691"
15/12/2010 5.00,"1,18748988","4,36237331","3,62495698",
15/12/2010 6.00,"0,34405619","6,89666239","6,25120178","4,39560509"
15/12/2010 7.00,"1,51077587","17,656364","12,57702128",
15/12/2010 8.00,"0,85336775","29,01720032","20,74258056","5,86080599"
15/12/2010 9.00,"0,83079137","58,94164464","42,23080288",
15/12/2010 10.00,"1,06919244","52,26417584","36,41828464","3,66300392"
15/12/2010 11.00,"1,00778598","61,065456","38,6817676",
15/12/2010 12.00,"1,52070993","65,59448688","39,7349928","6,83760691"
15/12/2010 13.00,"2,21875534","71,18897976","40,78041704",
15/12/2010 14.00,"2,51765876","64,03681872","39,49748416","7,32600689"
15/12/2010 15.00,"1,43311572","47,92774072","30,45391536",
15/12/2010 16.00,"1,83677116","36,41514896","24,8438588","10,25640965"
15/12/2010 17.00,"2,05349996","50,14233384","29,6991916",
15/12/2010 18.00,"2,45986468","53,56049272","33,10285752","7,32600689"
15/12/2010 19.00,"2,92853998","55,42750336","33,9516708",
15/12/2010 20.00,"2,54836199","45,84610808","28,38834352","9,03540897"
15/12/2010 21.00,"2,29551341","47,55549344","28,2845028",
15/12/2010 22.00,"2,52217424","34,63698896","22,99049984","10,50061035"
15/12/2010 23.00,"2,10316719","31,26032048","20,09299768",
16/12/2010 0.00,"2,17450669","35,3386356","21,86978104","13,43101025"
16/12/2010 1.00,,"24,97647512","16,08777258",
16/12/2010 2.00,"2,1347725",,,"14,16361046"
16/12/2010 3.00,"2,03724525","12,88609226","10,07732793",
16/12/2010 4.00,"2,34156826","8,17742515","7,08768075","7,81440783"
16/12/2010 5.00,"1,60649795","11,51389192","8,2706906",
16/12/2010 6.00,"2,16276746","12,6753325","9,29211542","11,96580982"
16/12/2010 7.00,"1,67840493","15,61683551","12,01324896",
16/12/2010 8.00,"2,01647506","42,85851248","25,88605176","7,32600689"
16/12/2010 9.00,"1,44936941","49,66374112","32,37086744",
16/12/2010 10.00,"2,05259686","47,85575392","28,15796664","15,87300968"
16/12/2010 11.00,"2,2801618","28,46794008","18,56994628",
16/12/2010 12.00,"3,86588956","25,89993288","15,40443908","12,69841003"
16/12/2010 13.00,"3,55434279","26,86423096","15,49594358",
16/12/2010 14.00,"3,19945047","27,50882352","16,60951723","7,08180714"
16/12/2010 15.00,"2,46347707","19,77367456","12,49785492",
16/12/2010 16.00,"2,34969511","18,11095538","12,59519866","8,30280876"
16/12/2010 17.00,"2,32441045","31,30961184","20,62707664",
16/12/2010 18.00,"2,07246396","37,8476576","21,70624768","11,23320961"
16/12/2010 19.00,"2,50321126","40,28920512","26,94057712",
16/12/2010 20.00,"1,57218233","65,31952216","43,58252952","9,27960968"
16/12/2010 21.00,"1,89817762","68,54705464","44,13542256",
16/12/2010 22.00,"1,18026613","40,28465456","29,4454692","10,98900986"
16/12/2010 23.00,"1,30578732","29,4367696","21,25524512",
17/12/2010 0.00,"2,39665305","119,8728591","51,02973128","11,72161007"
17/12/2010 1.00,"1,37080616","31,4334712","17,90998506",
17/12/2010 2.00,"0,9328341","28,51721232","17,98493164","16,60560989"
17/12/2010 3.00,"1,42679405","13,91653789","12,00596424",
17/12/2010 4.00,"0,43797207","10,38746962","9,81256182","9,27960968"
17/12/2010 5.00,"0,84523989","10,55413102","10,22657482",
17/12/2010 6.00,"0,82266452","13,55143958","12,18766351","8,79120922"
17/12/2010 7.00,"0,71700941","23,22686128","19,06703378",
17/12/2010 8.00,"2,0110575","73,9560644","44,6364048","5,61660624"
17/12/2010 9.00,"2,10768165","100,4201711","51,47813352",
17/12/2010 10.00,"2,66033877","104,8415755","53,83117456","9,03540897"
17/12/2010 11.00,"2,29912478","74,29330296","40,32811432",
17/12/2010 12.00,"2,12032398","45,30461056","27,66736656","7,57020807"
17/12/2010 13.00,"2,68923581","49,4160224","27,85686488",
17/12/2010 14.00,"2,37317357","74,91778128","44,88494568","11,72161007"
17/12/2010 15.00,"4,81859075","74,64736712","48,13481032",
17/12/2010 16.00,"4,6316631","103,3137346","71,29404416","11,47741032"
17/12/2010 17.00,"5,53560016","193,7613152","109,5468354",
17/12/2010 18.00,"4,73280273","187,2773026","106,5117649","15,38461018"
17/12/2010 19.00,"4,87638482","261,0524344","126,1037612",
