NetC,Provincia di TARANTO,,,
27/10/2007 2.00,"0,491533",,,
27/10/2007 3.00,"1,651142","24,489469","11,613175","6,687935"
27/10/2007 4.00,"2,002665","23,293647","11,608947","5,497788"
27/10/2007 5.00,"1,30716","25,399943","12,016657","7,004616"
27/10/2007 6.00,"1,934155","28,971809","11,469379","11,394017"
27/10/2007 7.00,"1,691702","49,921842","14,093307","28,332531"
27/10/2007 8.00,"1,478111","70,847211","16,369593","45,779837"
27/10/2007 9.00,"2,016444","48,391419","10,78759","31,873134"
27/10/2007 10.00,"2,877442","43,924604","7,352448","32,673917"
27/10/2007 11.00,"3,464916","59,235402","11,493058","41,642211"
27/10/2007 12.00,"3,531346","60,767145","10,363801","44,90766"
27/10/2007 13.00,"2,962203","71,004164","13,749883","49,956389"
27/10/2007 14.00,"3,650687","44,33188","7,620593","32,670018"
27/10/2007 15.00,"3,081413","47,623597","9,424024","33,196966"
27/10/2007 16.00,"3,444376","60,886473","14,834312","38,167802"
27/10/2007 17.00,"2,790471","55,553312","11,690993","37,653855"
27/10/2007 18.00,"2,66788","67,508818","15,08638","44,407975"
27/10/2007 19.00,"2,461179","61,093983","13,414066","40,554589"
27/10/2007 20.00,"1,968085","67,252","14,536553","44,994615"
27/10/2007 21.00,"1,991614","62,923998","13,57478","42,139292"
27/10/2007 22.00,"1,161428","55,046192","13,973196","33,644716"
27/10/2007 23.00,"1,513471","57,702379","13,933429","36,363771"
28/10/2007 0.00,"2,068315","71,997639","13,222888","51,759118"
28/10/2007 1.00,"1,977705","71,03269","15,535549","47,245116"
28/10/2007 2.00,"2,182196","52,92433","13,897914","31,636906"
28/10/2007 3.00,"1,724982","47,561323","14,522175","25,312393"
28/10/2007 4.00,"1,32523","39,530484","13,727038","18,495974"
28/10/2007 5.00,"1,42364","38,385253","13,38107","17,880783"
28/10/2007 6.00,"1,827163","47,80258","14,688811","25,298111"
28/10/2007 7.00,"2,096655","65,816242","16,92957","39,886191"
28/10/2007 8.00,"1,871754","54,666183","14,308165","32,750493"
28/10/2007 9.00,"2,255256","60,24186","17,248467","33,818652"
28/10/2007 10.00,"2,785921","47,190395","13,263491","26,872432"
28/10/2007 11.00,"2,296077","51,247355","14,252337","29,414953"
28/10/2007 12.00,"2,190907","62,313114","17,728087","35,155445"
28/10/2007 13.00,"2,262537","80,675692","22,198594","46,671477"
28/10/2007 14.00,"2,745101","58,475384","16,961706","32,49222"
28/10/2007 15.00,"2,073905","35,033863","8,989239","21,265628"
28/10/2007 16.00,"2,965452","37,417685","10,882329","20,74648"
28/10/2007 17.00,"2,68686","41,246371","12,377852","22,283155"
28/10/2007 18.00,"1,285579","44,348743","11,277357","27,076195"
28/10/2007 19.00,"0,644675","58,872256","14,052704","37,351455"
28/10/2007 20.00,"0,476583","63,092614","14,095851","41,508525"
28/10/2007 21.00,"0,303552","70,281752","14,376688","48,271748"
28/10/2007 22.00,"0,944457","79,970143","20,000982","49,367149"
28/10/2007 23.00,"0,972408","105,87071","32,197827","56,541795"
29/10/2007 0.00,"1,735643","67,740955","18,578205","39,282688"
29/10/2007 1.00,,"48,429029","13,304942","28,048293"
29/10/2007 2.00,"0,715375",,,
29/10/2007 3.00,"0,136805","41,712001","14,424897","19,608247"
29/10/2007 4.00,"0,181456","38,11547","14,42658","16,006652"
29/10/2007 5.00,"0,162456","37,90276","15,184507","14,630911"
29/10/2007 6.00,"0,30876","43,168484","15,58715","19,282481"
29/10/2007 7.00,"0,482616","112,284265","49,974985","35,683673"
29/10/2007 8.00,"0,614672","137,092811","60,062178","45,032243"
29/10/2007 9.00,"1,236943","154,19991","58,411001","64,684624"
29/10/2007 10.00,"1,531453","106,988732","35,561921","52,498911"
29/10/2007 11.00,"0,657422","72,864007","24,188122","35,829044"
29/10/2007 12.00,"0,734376","53,912623","17,557211","27,016483"
29/10/2007 13.00,"1,034586","56,64403","16,533686","31,334523"
29/10/2007 14.00,"0,943382","64,888921","18,610352","36,379336"
29/10/2007 15.00,"0,760976","48,410864","12,729738","28,91269"
29/10/2007 16.00,"0,976634","54,502764","12,969124","34,641502"
29/10/2007 17.00,"0,606121","69,832971","14,882521","47,046556"
29/10/2007 18.00,"0,651722","78,099921","17,568209","51,198444"
29/10/2007 19.00,"1,322446","87,14112","20,518662","55,71893"
29/10/2007 20.00,"1,284445","77,701729","16,893195","51,835694"
29/10/2007 21.00,"0,803728","76,86129","17,714546","49,734445"
29/10/2007 22.00,"0,595671","65,847386","16,969325","39,856345"
29/10/2007 23.00,"1,565654","63,274198","18,4657","34,985429"
30/10/2007 0.00,"1,586555","50,166939","14,694735","27,655052"
30/10/2007 1.00,"1,295845","48,43679","14,879977","25,639441"
30/10/2007 2.00,"1,311995","34,791344","13,879297","13,519931"
30/10/2007 3.00,"1,558054","31,926327","13,777791","10,808677"
30/10/2007 4.00,"0,969984","28,700744","12,947975","8,854083"
30/10/2007 5.00,"0,442715","31,452915","13,019877","11,49784"
30/10/2007 6.00,"0,223258","34,617542","13,476652","13,9638"
30/10/2007 7.00,"0,389513","50,073576","16,395805","24,95158"
30/10/2007 8.00,"0,509218","96,732227","27,8339","54,092716"
30/10/2007 9.00,"0,472167","134,948901","45,667735","64,972762"
30/10/2007 10.00,"0,432265","76,05328","23,074088","40,70256"
30/10/2007 11.00,"0,725825","61,192546","16,933798","35,252787"
30/10/2007 12.00,"0,85788","54,745261","12,085176","36,240467"
30/10/2007 13.00,"1,113438","56,052632","14,766637","33,434475"
30/10/2007 14.00,"0,747676","58,505211","14,5687","36,192456"
30/10/2007 15.00,"0,350562","33,958688","9,510304","19,390184"
30/10/2007 16.00,"0,450315","48,889437","11,980294","30,541503"
30/10/2007 17.00,"0,465516","59,134238","15,377367","35,581153"
30/10/2007 18.00,"0,904431","55,265382","12,722131","35,783615"
30/10/2007 19.00,"0,918682","61,346881","16,981172","35,334542"
30/10/2007 20.00,"0,837929","52,277138","14,259096","30,435101"
30/10/2007 21.00,"1,567554","48,569101","13,62976","27,69008"
30/10/2007 22.00,"0,895881","41,359216","13,365845","20,880148"
30/10/2007 23.00,"1,020336","34,531943","12,550419","15,299311"
31/10/2007 0.00,"0,938632","38,317819","12,661227","18,917783"
31/10/2007 1.00,,"29,773338","11,153012","12,681506"
31/10/2007 2.00,"0,444196",,,
31/10/2007 3.00,"0,263847","22,392253","10,557508","6,209021"
31/10/2007 4.00,"0,177042","20,442913","9,356353","6,101297"
31/10/2007 5.00,"0,0864","21,44805","10,394249","5,525041"
31/10/2007 6.00,"0,232188","23,581575","11,301047","6,258339"
31/10/2007 7.00,"0,235838","29,722765","11,357716","12,316805"
31/10/2007 8.00,"0,439143","41,905226","12,514044","22,733507"
31/10/2007 9.00,"0,254303","63,075751","20,770743","31,250146"
31/10/2007 10.00,"0,276792","51,746693","17,873574","24,680325"
31/10/2007 11.00,"0,094759","52,578047","16,106514","27,901643"
31/10/2007 12.00,"0,240859","50,549571","16,433028","25,370787"
31/10/2007 13.00,"0,112725","55,533849","19,330196","25,954826"
31/10/2007 14.00,"0,11388","59,844988","21,481283","26,926944"
31/10/2007 15.00,"0,112008","49,941305","19,412248","20,190986"
31/10/2007 16.00,"0,022676","56,957904","20,310574","25,834141"
31/10/2007 17.00,"0,020805","74,86914","21,64201","41,714886"
31/10/2007 18.00,"0,097317","79,302208","18,801518","50,509284"
31/10/2007 19.00,"0,924917","94,605202","23,144295","59,210221"
31/10/2007 20.00,"0,078353","107,82785","32,96927","57,316615"
31/10/2007 21.00,"0,251371","94,887949","27,543761","52,692289"
31/10/2007 22.00,"0,056145","56,527342","13,837011","35,335862"
31/10/2007 23.00,"0,31154","63,179496","14,82077","40,483213"
01/11/2007 0.00,"0,15421","52,733666","14,352995","30,747884"
01/11/2007 1.00,"0,245913","46,602876","15,737713","22,494718"
01/11/2007 2.00,"0,484838","55,178463","16,098907","30,515557"
01/11/2007 3.00,"0,100062","48,552238","15,82822","24,300048"
01/11/2007 4.00,"0,058266","46,855796","14,638907","24,427234"
01/11/2007 5.00,"0,183998","56,39115","15,42388","32,764778"
01/11/2007 6.00,"1,006919","48,505547","14,433351","26,393515"
01/11/2007 7.00,"0,936489","39,575877","14,682889","17,074807"
01/11/2007 8.00,"1,000337","40,085575","15,783391","15,994973"
01/11/2007 9.00,"0,599404","47,617116","17,206168","21,250045"
01/11/2007 10.00,"1,082277","111,13515","45,679566","41,124366"
01/11/2007 11.00,"2,326874","85,934917","32,470197","36,174273"
01/11/2007 12.00,"2,033364","66,848644","23,907285","30,213155"
01/11/2007 13.00,"2,357723","65,144441","22,904908","30,045721"
01/11/2007 14.00,"3,916853","59,200374","18,535058","30,802397"
01/11/2007 15.00,"5,031195","54,607808","17,190942","28,268939"
01/11/2007 16.00,"5,135343","35,001453","10,343494","19,155275"
01/11/2007 17.00,"5,140147","45,26438","12,620624","25,931481"
01/11/2007 18.00,"5,518186","93,515727","34,131525","41,229486"
01/11/2007 19.00,"5,856924","137,184887","59,124084","46,585802"
01/11/2007 20.00,"5,858639","91,696095","31,780792","42,997188"
01/11/2007 21.00,"6,061727","77,508482","27,093744","36,209319"
01/11/2007 22.00,"4,930229","71,547596","21,329025","38,871265"
01/11/2007 23.00,"5,27717","76,670626","20,825724","44,770071"
02/11/2007 0.00,"3,749262","76,133678","22,629995","41,464416"
02/11/2007 1.00,,"81,623778","25,659968","42,309326"
02/11/2007 2.00,"0,675837",,,
02/11/2007 3.00,"1,080215","67,812309","19,696465","37,638272"
02/11/2007 4.00,"0,196442","72,940525","24,036697","36,110679"
02/11/2007 5.00,"1,221708","88,160539","28,837112","43,975787"
02/11/2007 6.00,"2,95024","45,630148","14,90367","22,794519"
02/11/2007 7.00,"2,985575","107,978305","38,587653","48,846703"
02/11/2007 8.00,"3,885283","152,577368","65,902177","51,567038"
02/11/2007 9.00,"3,340629","191,723886","87,405459","57,747502"
02/11/2007 10.00,"3,165626","177,024044","76,367499","60,021386"
02/11/2007 11.00,"2,867498","110,128692","42,697805","44,692215"
02/11/2007 12.00,"1,878327","81,187994","27,163102","39,566909"
02/11/2007 13.00,"1,629035","58,746465","16,566681","33,369579"
02/11/2007 14.00,"2,256643","65,711213","16,357746","40,65843"
02/11/2007 15.00,"3,067101","52,261574","10,933927","35,52144"
02/11/2007 16.00,"2,784329","54,86851","14,886748","32,065214"
02/11/2007 17.00,"2,072669","76,22838","21,476207","43,389147"
02/11/2007 18.00,"1,227851","77,277629","22,92183","42,161359"
02/11/2007 19.00,"1,915608","76,088289","23,519878","40,053625"
02/11/2007 20.00,"3,224498","77,289292","23,628144","41,093218"
02/11/2007 21.00,"2,056128","103,527076","33,913287","51,628032"
02/11/2007 22.00,"0,358125","56,021502","14,984874","33,06848"
02/11/2007 23.00,"1,178131","69,041823","22,115695","35,156747"
03/11/2007 0.00,"2,506058","61,761922","20,051736","31,038603"
03/11/2007 1.00,"0,726499","54,157761","16,987083","28,131371"
03/11/2007 2.00,"0,171445","58,365136","21,028735","26,140424"
03/11/2007 3.00,"0,00298","52,164312","20,714913","20,416814"
03/11/2007 4.00,"0,020039","36,512413","15,099062","13,370669"
03/11/2007 5.00,"0,00447","34,924917","17,056453","8,778806"
03/11/2007 6.00,"0,00149","41,11926","17,590207","14,168864"
03/11/2007 7.00,"0,014079","58,305462","20,971209","26,168989"
03/11/2007 8.00,"0,00447","56,509177","19,965455","25,914598"
03/11/2007 9.00,0,"72,70577","24,148366","35,704457"
03/11/2007 10.00,"0,010765","65,917406","21,000814","33,740755"
03/11/2007 11.00,"0,169012","56,345758","19,275215","26,81014"
03/11/2007 12.00,"0,025513","52,771294","15,914514","28,389642"
03/11/2007 13.00,"0,159191","53,511849","16,438952","28,32605"
03/11/2007 14.00,"0,065592","52,268076","15,856989","27,974319"
03/11/2007 15.00,"0,01192","35,965101","10,491529","19,892466"
03/11/2007 16.00,"0,089919","36,577247","10,350263","20,721816"
03/11/2007 17.00,"0,764115","36,924868","8,831058","23,400623"
03/11/2007 18.00,"0,506035","52,40941","12,263661","33,629154"
03/11/2007 19.00,"0,288428","63,519317","16,440648","38,337837"
03/11/2007 20.00,"0,944135","81,587485","21,51681","48,62996"
03/11/2007 21.00,"0,865254","98,199115","27,712929","55,746194"
03/11/2007 22.00,"1,024932","94,454769","26,679265","53,585231"
03/11/2007 23.00,"1,417905","81,666585","18,936855","52,667643"
04/11/2007 0.00,"1,885625","137,912463","41,912831","73,699661"
04/11/2007 1.00,,"125,352593","42,222421","60,656036"
04/11/2007 2.00,"1,397499",,,
04/11/2007 3.00,"0,931764","65,968017","23,013185","30,703757"
04/11/2007 4.00,"1,318891","53,143502","17,797446","25,873069"
04/11/2007 5.00,"0,681462","82,749561","24,011333","45,965436"
04/11/2007 6.00,"0,004433","70,289535","19,107731","41,020525"
04/11/2007 7.00,"0,001478","63,37666","20,206538","32,416945"
04/11/2007 8.00,"0,152487","59,712695","21,251212","27,147569"
04/11/2007 9.00,"0,331275","66,480297","23,191667","30,942563"
04/11/2007 10.00,"0,711309","92,978801","30,041652","46,949217"
04/11/2007 11.00,"0,022754","78,670559","25,221798","40,026361"
04/11/2007 12.00,"0,039599","74,124665","22,605466","39,491631"
04/11/2007 13.00,"0,95511","53,781614","15,589682","29,899072"
04/11/2007 14.00,"0,098703","38,814556","12,102099","20,272743"
04/11/2007 15.00,"0,028369","29,168954","10,625185","12,886572"
04/11/2007 16.00,"0,032211","33,655157","9,756458","18,708821"
04/11/2007 17.00,"0,133869","41,806662","10,248755","26,110578"
04/11/2007 18.00,"0,458643","52,689594","13,03933","32,719349"
04/11/2007 19.00,"0,960725","66,930362","18,310898","38,881648"
04/11/2007 20.00,"2,018084","72,482714","18,670408","43,886231"
04/11/2007 21.00,"1,208368","64,253392","18,486849","35,932866"
04/11/2007 22.00,"1,144537","52,143565","16,853442","26,320841"
04/11/2007 23.00,"0,716924","58,422209","18,874268","29,50321"
05/11/2007 0.00,"0,898371","59,461095","18,429325","31,225501"
05/11/2007 1.00,"0,705694","60,738597","18,224618","32,817967"
05/11/2007 2.00,"1,063269","67,638508","14,873219","44,864831"
05/11/2007 3.00,"1,430302","51,751853","14,457044","29,605752"
05/11/2007 4.00,"1,61825","47,300661","16,477023","22,052127"
05/11/2007 5.00,"1,719317","55,015044","16,744317","29,361741"
05/11/2007 6.00,"1,239398","64,1198","17,52338","37,27746"
05/11/2007 7.00,"1,702768","48,866111","17,912493","21,416177"
05/11/2007 8.00,"1,874463","73,014461","24,208422","35,9212"
05/11/2007 9.00,"1,921155","116,614849","42,268949","51,840895"
05/11/2007 10.00,"2,083984","71,919823","23,017411","36,653192"
05/11/2007 11.00,"1,898695","52,41333","16,364518","27,340969"
05/11/2007 12.00,"1,775169","54,065681","18,138338","26,405198"
05/11/2007 13.00,"1,954844","45,243655","14,701507","22,938569"
05/11/2007 14.00,"1,693902","50,790806","15,681038","26,777693"
05/11/2007 15.00,"1,948638","35,826309","10,845112","19,211087"
05/11/2007 16.00,"1,875645","32,041753","8,529076","18,977479"
05/11/2007 17.00,"1,394544","42,202236","11,685078","24,302648"
05/11/2007 18.00,"0,623541","69,679934","19,023147","40,540326"
05/11/2007 19.00,"1,14365","74,417791","19,899476","43,936861"
05/11/2007 20.00,"3,57723","111,235015","30,381696","64,696324"
05/11/2007 21.00,"2,250655","66,001743","21,981205","32,324785"
05/11/2007 22.00,"1,66169","56,121386","20,297032","25,017774"
05/11/2007 23.00,"1,604656","52,188958","19,344573","22,544027"
06/11/2007 0.00,"1,926769","44,361708","18,478395","16,040402"
06/11/2007 1.00,,"39,507119","17,466704","12,734717"
06/11/2007 2.00,"1,257544",,,
06/11/2007 3.00,"0,714789","48,515908","15,845142","24,237754"
06/11/2007 4.00,"0,688733","73,129906","16,009248","48,616977"
06/11/2007 5.00,"0,92976","68,302548","16,378048","43,220433"
06/11/2007 6.00,"1,40293","64,948576","16,158115","40,201578"
06/11/2007 7.00,"1,181446","112,293346","32,193586","62,975331"
06/11/2007 8.00,"4,392669","89,789543","27,805133","47,189326"
06/11/2007 9.00,"4,986945","102,929189","38,184175","44,615638"
06/11/2007 10.00,"5,055048","61,959049","21,267273","29,378624"
06/11/2007 11.00,"3,428266","68,587892","22,943826","33,431874"
06/11/2007 12.00,"2,531078","53,902262","17,690864","26,795857"
06/11/2007 13.00,"1,968188","59,667306","18,79729","30,889352"
06/11/2007 14.00,"1,142952","68,742249","21,090485","36,467593"
06/11/2007 15.00,"1,376577","48,211137","14,422353","26,115778"
06/11/2007 16.00,"1,572596","49,283731","13,288032","28,929553"
06/11/2007 17.00,"1,977663","78,639451","17,544529","51,774701"
06/11/2007 18.00,"0,865802","98,313261","23,976655","61,593109"
06/11/2007 19.00,"1,080475","108,965317","27,366125","67,051963"
06/11/2007 20.00,"0,866986","133,926878","36,598127","77,865837"
06/11/2007 21.00,"1,828132","169,281095","54,739857","85,409056"
06/11/2007 22.00,"1,613754","118,230907","34,244864","65,769643"
06/11/2007 23.00,"1,414182","87,464056","22,981037","52,264002"
07/11/2007 0.00,"0,739366","94,734913","23,312626","59,031105"
07/11/2007 1.00,"0,407733","68,026321","15,090608","44,91934"
07/11/2007 2.00,"0,524989","55,544209","17,161339","29,251419"
07/11/2007 3.00,"1,125779","50,124169","13,721962","29,10477"
07/11/2007 4.00,"1,147987","46,387584","14,248098","24,55832"
07/11/2007 5.00,"0,675704","39,651093","14,312392","17,718542"
07/11/2007 6.00,"0,697616","41,110198","15,933966","16,690626"
07/11/2007 7.00,"0,543642","57,607718","18,934311","28,596005"
07/11/2007 8.00,"1,008818","132,323825","40,681215","69,996824"
07/11/2007 9.00,"0,904591","147,668328","47,982913","74,148712"
07/11/2007 10.00,"2,423592","124,848073","40,151693","63,328361"
07/11/2007 11.00,"5,975628","98,070724","32,92191","47,625413"
07/11/2007 12.00,"4,218857","71,180548","23,513942","35,17233"
07/11/2007 13.00,"2,924893","69,673472","23,044485","34,410474"
07/11/2007 14.00,"2,606287","77,020826","24,437659","40,136682"
07/11/2007 15.00,"1,756179","54,745261","17,004852","28,832213"
07/11/2007 16.00,"2,226389","55,440446","13,336241","35,016577"
07/11/2007 17.00,"1,749369","64,150944","16,043927","39,57859"
07/11/2007 18.00,"1,925253","121,062198","35,265857","67,036384"
07/11/2007 19.00,"1,24037","137,074621","41,117706","74,081223"
07/11/2007 20.00,"1,12341","155,08182","50,663527","77,454392"
07/11/2007 21.00,"1,681858","186,159945","67,430702","82,827589"
07/11/2007 22.00,"1,078402","104,735861","23,921675","68,104539"
07/11/2007 23.00,"0,859288","74,764074","18,685621","46,145831"
08/11/2007 0.00,"1,299887","89,143635","19,324272","59,555431"
08/11/2007 1.00,,"71,36343","16,801841","45,633168"
08/11/2007 2.00,"1,62991",,,
08/11/2007 3.00,"1,86739","72,00284","12,78473","52,436619"
08/11/2007 4.00,"1,574284","54,636337","11,90585","36,406599"
08/11/2007 5.00,"0,621869","38,486417","8,711788","25,146259"
08/11/2007 6.00,"0,0271","54,86331","9,385959","40,50008"
08/11/2007 7.00,"0,028526","72,364687","16,782376","46,664978"
08/11/2007 8.00,"0,16759","130,249949","45,777692","60,101843"
08/11/2007 9.00,"1,137835","170,768748","62,9272","74,335613"
08/11/2007 10.00,"1,031219","130,736322","44,575687","62,43284"
08/11/2007 11.00,"0,642907","82,591324","24,281172","45,393077"
08/11/2007 12.00,"0,371196","68,865461","22,392303","34,677828"
08/11/2007 13.00,"0,241045","62,961626","18,772749","34,201509"
08/11/2007 14.00,"0,138352","66,37785","18,068132","38,701231"
08/11/2007 15.00,"0,016402","56,798405","13,910596","35,494194"
08/11/2007 16.00,"0,244255","58,697174","11,943068","40,413139"
08/11/2007 17.00,"2,550233","109,231202","21,95498","75,620515"
08/11/2007 18.00,"1,188825","224,157136","74,818676","109,515722"
08/11/2007 19.00,"2,138031","265,050992","100,350067","111,263942"
08/11/2007 20.00,"3,092229","164,851952","49,639165","88,80299"
08/11/2007 21.00,"2,310971","161,996015","50,243961","85,0171"
08/11/2007 22.00,"2,089893","152,922389","42,41022","87,956775"
08/11/2007 23.00,"2,06422","157,221821","47,597193","84,30069"
09/11/2007 0.00,"1,666637","125,325344","30,722601","78,273358"
09/11/2007 1.00,"2,996667","114,827644","30,708224","67,790435"
09/11/2007 2.00,"3,237356","64,411629","16,185186","39,62272"
09/11/2007 3.00,"3,082245","66,884974","16,211411","42,057536"
09/11/2007 4.00,"2,69108","51,65069","12,373624","32,701166"
09/11/2007 5.00,"1,502612","37,94557","10,80197","21,397994"
09/11/2007 6.00,"2,200076","77,57724","21,845007","44,113357"
09/11/2007 7.00,"1,650235","168,397886","68,384019","63,590518"
09/11/2007 8.00,"3,236286","366,369221","181,350456","88,370802"
09/11/2007 9.00,"2,238229","181,341667","72,159202","70,750883"
09/11/2007 10.00,"1,691241","60,177004","19,270988","30,650524"
09/11/2007 11.00,"2,032485","40,590095","11,536199","22,917806"
09/11/2007 12.00,"1,510813","37,189451","7,936109","25,038539"
09/11/2007 13.00,"0,739183","59,98634","10,639554","43,703232"
09/11/2007 14.00,"1,139262","60,889034","12,290735","42,073119"
09/11/2007 15.00,"0,678565","39,907893","12,015814","21,499236"
09/11/2007 16.00,"0,344453","42,442192","10,439089","26,454507"
09/11/2007 17.00,"1,17064","69,13004","10,65986","52,822076"
09/11/2007 18.00,"2,346629","50,955505","10,871333","34,310532"
09/11/2007 19.00,"1,268342","69,945834","17,396497","43,302192"
09/11/2007 20.00,"0,554832","85,19694","21,216519","52,702693"
09/11/2007 21.00,"0,184707","63,612698","15,687808","39,58639"
09/11/2007 22.00,"0,542709","52,258973","13,847161","31,048986"
09/11/2007 23.00,"0,924958","41,858553","12,32034","22,983998"
10/11/2007 0.00,"0,235697","53,89448","13,590853","33,078859"
10/11/2007 1.00,,"50,139712","15,68696","26,105396"
10/11/2007 2.00,"0,016269",,,
10/11/2007 3.00,"0,337973","43,981677","17,9827","16,420675"
10/11/2007 4.00,"1,506914","44,793608","17,652807","17,739313"
10/11/2007 5.00,"1,67544","52,899703","16,958327","26,916543"
10/11/2007 6.00,"1,162341","49,19551","15,879821","24,864622"
10/11/2007 7.00,"2,546928","67,606065","15,039007","44,577992"
10/11/2007 8.00,"4,555276","74,341273","18,46908","46,054973"
10/11/2007 9.00,"13,625765","66,565918","18,884418","37,636974"
10/11/2007 10.00,"12,375171","48,780491","16,724863","23,152732"
10/11/2007 11.00,"4,802846","39,795067","16,925331","13,853485"
10/11/2007 12.00,"3,380042","50,971088","18,087585","23,253972"
10/11/2007 13.00,"11,630767","61,018763","20,686146","29,321513"
10/11/2007 14.00,"3,315578","59,649159","19,757368","29,59667"
10/11/2007 15.00,"4,982269","39,771702","14,42658","17,664031"
10/11/2007 16.00,"3,748713","34,544886","8,290536","21,848365"
10/11/2007 17.00,"3,194786","49,071021","11,582727","31,333225"
10/11/2007 18.00,"2,579159","69,508751","18,290596","41,49296"
10/11/2007 19.00,"1,46271","82,855925","20,327497","51,724072"
10/11/2007 20.00,"1,74942","86,932309","23,06562","51,602088"
10/11/2007 21.00,"0,480254","138,116089","43,705265","71,153225"
10/11/2007 22.00,"0,298375","175,161583","65,116357","75,372602"
10/11/2007 23.00,"0,192777","166,873926","63,103986","70,166862"
11/11/2007 0.00,"0,077049","143,588042","48,741676","68,901419"
11/11/2007 1.00,"0,537197","127,860926","44,369294","59,872138"
11/11/2007 2.00,"0,04006","117,110303","38,904017","57,499614"
11/11/2007 3.00,"0,839408","154,264751","64,451481","55,481422"
11/11/2007 4.00,"0,164996","141,540116","58,030366","52,600151"
11/11/2007 5.00,"0,598437","102,602337","34,804842","49,271091"
11/11/2007 6.00,"0,527681","100,693203","32,232505","51,307466"
11/11/2007 7.00,"2,442096","136,43651","51,386761","57,686512"
11/11/2007 8.00,"1,301244","88,526289","22,592784","53,922681"
11/11/2007 9.00,"0,889445","139,444228","50,357314","62,275785"
11/11/2007 10.00,"1,564931","93,597446","28,155326","50,462553"
11/11/2007 11.00,"0,589996","57,605118","17,504775","30,786814"
11/11/2007 12.00,"0,201526","51,768738","15,793541","27,571977"
11/11/2007 13.00,"0,453547","52,750529","14,755638","30,146961"
11/11/2007 14.00,"0,153792","35,592874","9,099203","21,656287"
11/11/2007 15.00,"0,041134","29,430937","8,921568","15,762649"
11/11/2007 16.00,"0,059245","24,588032","7,33553","13,349909"
11/11/2007 17.00,"0,249106","27,255922","4,710743","20,046918"
11/11/2007 18.00,"2,32683","30,085911","4,942517","22,523264"
11/11/2007 19.00,"2,51669","35,131124","10,493217","19,055355"
11/11/2007 20.00,"1,97581","51,773899","13,868299","30,53114"
11/11/2007 21.00,"2,506561","141,345593","43,467566","74,749618"
11/11/2007 22.00,"1,69524","57,738709","17,739087","30,560986"
11/11/2007 23.00,"0,862124","45,294207","14,610999","22,907441"
12/11/2007 0.00,"1,89431","37,154423","10,398477","21,225379"
12/11/2007 1.00,,"62,537505","17,134279","36,291078"
12/11/2007 2.00,"0,239422",,,
12/11/2007 3.00,"0,295082","54,5715","21,15477","22,150767"
12/11/2007 4.00,"0,457199","52,169472","20,209069","21,198133"
12/11/2007 5.00,"0,216452","51,200643","17,729783","24,032674"
12/11/2007 6.00,"0,360017","52,334212","17,81014","25,043719"
12/11/2007 7.00,"0,336163","185,257232","83,049997","57,959066"
12/11/2007 8.00,"1,667566","251,004491","120,05325","67,112938"
12/11/2007 9.00,"1,637969","302,704781","149,613558","73,357032"
12/11/2007 10.00,"0,50049","150,035323","56,039992","64,155109"
12/11/2007 11.00,"0,291989","95,500117","27,070064","54,031704"
12/11/2007 12.00,"0,439971","83,647073","23,436977","47,7448"
12/11/2007 13.00,"0,055659","73,769301","20,059342","43,042616"
12/11/2007 14.00,"0,200991","94,291332","24,587385","56,631354"
12/11/2007 15.00,"0,326445","93,995638","23,031791","58,722221"
12/11/2007 16.00,"0,593255","85,44338","21,631859","52,312031"
12/11/2007 17.00,"0,652007","113,924932","28,533442","70,22395"
12/11/2007 18.00,"0,863157","125,169726","33,125756","74,430351"
12/11/2007 19.00,"0,370619","64,131499","17,130887","37,891364"
12/11/2007 20.00,"0,473986","81,452595","19,523057","51,554077"
12/11/2007 21.00,"0,178021","52,854274","16,475327","27,612205"
12/11/2007 22.00,"0,11176","48,395299","15,017858","25,386368"
12/11/2007 23.00,"0,05345","59,007149","17,373652","32,390979"
13/11/2007 0.00,"0,112643","69,093696","19,138182","39,777172"
13/11/2007 1.00,,"53,166868","19,121261","23,865258"
13/11/2007 2.00,,"35,166152","16,80946","9,399191"
13/11/2007 3.00,,"47,579506","17,131735","21,326619"
13/11/2007 4.00,,"42,202236","17,884574","14,790547"
13/11/2007 5.00,,"34,212888","17,585979","7,253809"
13/11/2007 6.00,,"38,376172","17,898951","10,939762"
13/11/2007 7.00,,"55,433983","19,731144","25,19817"
13/11/2007 8.00,,"83,59908","24,501953","46,062774"
13/11/2007 9.00,,"85,754653","27,301831","43,923878"
13/11/2007 10.00,,"77,137554","25,450185","38,141855"
13/11/2007 11.00,,"56,909933","19,823346","26,533684"
13/11/2007 12.00,,"59,404021","21,340024","26,926944"
13/11/2007 13.00,,"57,697179","18,966458","28,788084"
13/11/2007 14.00,,"66,209234","21,357793","33,485086"
13/11/2007 15.00,,"41,051804","10,055902","25,651142"
13/11/2007 16.00,,"67,929038","16,537914","42,601348"
13/11/2007 17.00,,"94,618185","22,336476","60,412047"
13/11/2007 18.00,,"99,016228","24,679577","61,218016"
13/11/2007 19.00,,"126,763706","36,39004","71,016957"
13/11/2007 20.00,,"104,64768","27,699398","62,219974"
13/11/2007 21.00,,"108,306441","29,261751","63,484096"
13/11/2007 22.00,,"112,307627","31,086326","64,688541"
13/11/2007 23.00,,"80,230827","20,229369","49,247747"
14/11/2007 0.00,,"80,626401","20,099945","49,842169"
