NetC,Provincia di TARANTO,,,,
Stat,GROTTAGLIE,,,,
Parm,SO2,NOX,NO2,CO,O3
PtId,1,2,4,5,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
,,,,,
,,,,,
26/11/2007 7.00,"8,665516","25,882418","24,272782","0,155251","62,251323"
26/11/2007 8.00,"9,066463","29,820028","27,59016","0,162229","59,708654"
26/11/2007 9.00,"8,730534","25,469981","23,185178","0,157111","66,058302"
26/11/2007 10.00,"8,459625","19,509091","17,666633","0,156492","73,078945"
26/11/2007 11.00,"8,737759","22,388372","20,537517","0,154243","66,200904"
26/11/2007 12.00,"7,748033","19,275636","16,283102","0,164013","69,721416"
26/11/2007 13.00,"8,203162","16,889205","14,42195","0,148272","73,530953"
26/11/2007 14.00,"8,437952","17,37946","14,665951","0,174095","70,882606"
26/11/2007 15.00,"7,939477","12,990499","11,151317","0,184409","75,458662"
26/11/2007 16.00,"7,422941","16,855482","14,517991","0,183168","69,325436"
26/11/2007 17.00,"8,893081","29,215647","26,250746","0,283205","49,338084"
26/11/2007 18.00,"8,177877","40,10502","33,31895","0,452879","43,045738"
26/11/2007 19.00,"7,636057","13,965823","12,77106","0,303367","50,787036"
26/11/2007 20.00,"7,379595","9,151453","7,937787","0,321745","65,61647"
26/11/2007 21.00,"7,679402","14,445704","12,989103","0,33772","59,618239"
26/11/2007 22.00,"7,264007","13,462597","12,630882","0,308097","55,466208"
26/11/2007 23.00,"7,242334","10,700041","9,656167","0,246913","60,299435"
27/11/2007 0.00,"7,329025","6,928438","5,939062","0,222098","64,138256"
27/11/2007 1.00,"7,231498","7,177458","5,817063","0,188751","62,938858"
27/11/2007 2.00,"7,148418","7,356441","5,915701","0,240244","59,69846"
27/11/2007 3.00,"6,942527","3,981711","3,74566","0,300188","62,088329"
27/11/2007 4.00,"7,993658","4,391556","3,361489","0,329578","63,086548"
27/11/2007 5.00,"7,91058","6,858401","5,923489","0,368198","66,096506"
27/11/2007 6.00,"8,008107","6,137285","5,279743","0,394874","73,407445"
27/11/2007 7.00,"7,303741","6,165818","5,500382","0,377658","75,170885"
27/11/2007 8.00,"6,949751","11,766153","9,759997","0,361761","66,824799"
27/11/2007 9.00,"7,690239","18,780193","15,426502","0,447761","58,506706"
27/11/2007 10.00,"7,347087","19,542801","15,670502","0,460712","60,685225"
27/11/2007 11.00,,"15,31727","11,654885","0,463037","68,483818"
27/11/2007 12.00,,"13,706428","10,504967","0,463813","71,481029"
27/11/2007 13.00,"7,224274","11,192892","8,771019","0,428064","74,581382"
27/11/2007 14.00,"7,5891","10,043772","8,202553","0,470405","77,372323"
27/11/2007 15.00,"7,011157","9,345999","8,049403","0,476608","78,370546"
27/11/2007 16.00,"6,855836","10,928307","8,851487","0,459238","76,043059"
27/11/2007 17.00,"7,177316","13,698646","12,347952","0,479555","68,681184"
27/11/2007 18.00,"7,264007","15,906098","14,299949","0,538569","59,890719"
27/11/2007 19.00,"6,584925","12,39389","11,096806","0,539422","63,952359"
27/11/2007 20.00,"6,285118","10,71301","9,445913","0,521122","58,374298"
27/11/2007 21.00,"6,082839","8,66379","7,177233","0,496927","63,276273"
27/11/2007 22.00,"6,212875","7,680684","6,883915","0,495996","64,474389"
27/11/2007 23.00,"5,996146","8,046432","6,549062","0,491575","68,845438"
28/11/2007 0.00,"6,642719","8,189098","6,756723","0,50538","69,866575"
28/11/2007 1.00,,"6,873965","5,744382","0,446365","71,456851"
28/11/2007 2.00,"7,874458",,,"0,411392","73,014029"
28/11/2007 3.00,"7,567426",,,,"72,04382"
28/11/2007 4.00,"7,62522",,,"0,141827",
28/11/2007 5.00,"7,617996",,,"0,13048","73,010719"
28/11/2007 6.00,"7,932252",,,"0,158301","73,290535"
28/11/2007 7.00,"7,495184",,,"0,124264","71,459423"
28/11/2007 8.00,"8,022556",,,"0,138718","67,445801"
28/11/2007 9.00,"8,116471",,,"0,249614","65,080551"
28/11/2007 10.00,"8,362097",,,"0,249692","68,572821"
28/11/2007 11.00,"8,651068",,,"0,176252","71,08632"
28/11/2007 12.00,"8,546316",,,"0,133822","77,757801"
28/11/2007 13.00,"9,131482",,,"0,141127","84,209512"
28/11/2007 14.00,"8,878632",,,"0,132112","83,818486"
28/11/2007 15.00,"8,972548",,,"0,145479","83,269028"
28/11/2007 16.00,"8,546316",,,"0,175399","83,146373"
28/11/2007 17.00,"8,445175",,,"0,244796","74,196521"
28/11/2007 18.00,"8,586049",,,"0,312406","62,12751"
28/11/2007 19.00,"8,759432",,,"0,25179","71,407057"
28/11/2007 20.00,"7,943089",,,"0,155038","76,486367"
28/11/2007 21.00,"7,744421",,,"0,157835","76,257639"
28/11/2007 22.00,"8,799166",,,"0,152551","78,555157"
28/11/2007 23.00,"8,820838",,,"0,1332","81,577208"
29/11/2007 0.00,"9,192888",,,"0,125973","78,309816"
29/11/2007 1.00,"9,138706",,,"0,139806","77,475405"
29/11/2007 2.00,"9,351823",,,"0,126672","74,334519"
29/11/2007 3.00,"9,499919",,,"0,132889","70,121559"
29/11/2007 4.00,"9,543266",,,"0,106934","74,738322"
29/11/2007 5.00,"10,402954",,,"0,105067","71,092705"
29/11/2007 6.00,"9,853909",,,"0,06618","66,84906"
29/11/2007 7.00,"9,474634",,,"0,037577","63,467954"
29/11/2007 8.00,"10,27652",,,"0,051596","58,975152"
29/11/2007 9.00,"9,651629",,,"0,073288","57,701165"
29/11/2007 10.00,"10,355989",,,"0,086806","53,711804"
29/11/2007 11.00,"10,525767",,,"0,083541","53,693909"
29/11/2007 12.00,"10,85085",,,"0,142448","46,618643"
29/11/2007 13.00,"10,908647",,,"0,117378","40,593723"
29/11/2007 14.00,"11,32043",,,"0,204697","30,440188"
29/11/2007 15.00,,,,"0,101607","40,38329"
29/11/2007 16.00,,,,"0,30492","40,923874"
29/11/2007 17.00,,,,,
29/11/2007 18.00,"7,054504",,,"0,358652","27,446931"
29/11/2007 19.00,"6,823326","53,55986","44,080911",0,"19,47723"
29/11/2007 20.00,"5,584363","104,645098","70,715851","0,164471","10,728246"
29/11/2007 21.00,"5,638546","132,034571","85,384388","0,404852","7,568328"
29/11/2007 22.00,"5,840825","110,852402","67,032481","0,430721","8,321285"
29/11/2007 23.00,"6,844998","77,411221","49,931725","0,456995","14,371236"
30/11/2007 0.00,"7,18454","82,52129","49,877215","0,434116","8,921989"
30/11/2007 1.00,,,,"0,060852","22,115332"
30/11/2007 2.00,"7,198988",,,0,"30,049069"
30/11/2007 3.00,"6,628271",,,,"31,87609"
30/11/2007 4.00,"6,595761",,,"0,278032",
30/11/2007 5.00,"5,389309",,,"0,25349","46,761363"
30/11/2007 6.00,"5,533794",,,"0,233888","41,627828"
30/11/2007 7.00,"6,599374",,,"0,505411","26,693519"
30/11/2007 8.00,"10,619676",,,"0,867652","9,879689"
30/11/2007 9.00,"9,78889",,,"0,550496","36,036602"
30/11/2007 10.00,"10,608845",,,"0,398935","51,757162"
30/11/2007 11.00,"10,175389",,,"0,41838","56,07576"
30/11/2007 12.00,,,,"1,58594","20,673308"
30/11/2007 13.00,,,,"0,964798","31,98344"
30/11/2007 14.00,,,,"0,765253","33,35219"
30/11/2007 15.00,,,,"0,950998","19,295948"
30/11/2007 16.00,,,,"0,700802","20,664689"
30/11/2007 17.00,,,,"0,535442","19,574294"
30/11/2007 18.00,,,,"0,462051","24,333334"
30/11/2007 19.00,,,,"0,517409","37,548833"
30/11/2007 20.00,,"45,606801","42,754497","0,396661","40,37098"
30/11/2007 21.00,,"31,711017","28,968501","0,342246","57,643928"
30/11/2007 22.00,,"31,415286","29,116451","0,330878","52,171803"
30/11/2007 23.00,,"39,415058","37,285261","0,352048","37,986415"
01/12/2007 0.00,,"21,187368","19,011228","0,322487","51,341087"
01/12/2007 1.00,,"15,522192","13,326544","0,327584","49,540477"
01/12/2007 2.00,,"16,821762","14,832077","0,316999","44,137202"
01/12/2007 3.00,,"21,623152","19,613429","0,354479","37,604792"
01/12/2007 4.00,,"20,577784","18,697145","0,362241","35,989262"
01/12/2007 5.00,,"15,581852","13,355097","0,358163","41,682333"
01/12/2007 6.00,,"37,391778","28,797167","0,401757","27,779616"
01/12/2007 7.00,,"57,06685","33,272241","0,487535","31,399306"
01/12/2007 8.00,,"27,119731","17,978116","0,391956","48,32668"
01/12/2007 9.00,,"85,685917","37,861518","0,496474","21,786957"
01/12/2007 10.00,,"49,578141","29,645981","0,383959","34,812771"
01/12/2007 11.00,,"32,831603","21,282491","0,325859","48,704015"
01/12/2007 12.00,,"28,001679","18,775009","0,504707","63,754536"
01/12/2007 13.00,,"61,93312","40,574074","0,548222","53,349732"
01/12/2007 14.00,,"29,376464","21,394113","0,403796","71,111936"
01/12/2007 15.00,,"27,635933","21,181269","0,463856","73,337239"
01/12/2007 16.00,,"29,207864","24,06772","0,480007","71,912526"
01/12/2007 17.00,,"36,756249","32,376698","0,431944","55,926533"
01/12/2007 18.00,,"50,952945","46,518309","0,82445","39,742554"
01/12/2007 19.00,,"36,828886","33,599287","0,707702","27,0766"
01/12/2007 20.00,,"49,329101","42,41965","0,844601","13,505296"
01/12/2007 21.00,,"136,522109","73,802203","1,400192","7,941341"
01/12/2007 22.00,,"183,690502","95,702481","1,728562","19,453775"
01/12/2007 23.00,,"180,47398","86,282513","1,706999","14,595707"
02/12/2007 0.00,,"265,205297","89,511631","2,01655","10,551148"
02/12/2007 1.00,,"191,350084","89,124875","1,843349","6,000124"
02/12/2007 2.00,,,,"1,087192","3,767653"
02/12/2007 3.00,,,,,"5,627089"
02/12/2007 4.00,,"102,91493","96,618788","0,559825",
02/12/2007 5.00,,"66,109369","63,042827","0,412025","50,031168"
02/12/2007 6.00,,"60,71137","57,53206","0,455684","28,34879"
02/12/2007 7.00,,"75,33345","66,752141","0,65622","23,739982"
02/12/2007 8.00,,"68,412814","55,250412","0,726403","21,114162"
02/12/2007 9.00,,"68,417993","54,00704","0,761455","29,767874"
02/12/2007 10.00,,"82,570581","49,866833","0,680396","27,140618"
02/12/2007 11.00,,"46,501712","38,380665","0,550435","60,366566"
02/12/2007 12.00,,"46,548403","37,342352","0,334173","61,050989"
02/12/2007 13.00,,"44,916817","34,126235","0,318525","73,009242"
02/12/2007 14.00,,"21,607587","17,780843","0,231285","84,455234"
02/12/2007 15.00,,"18,305501","15,353822","0,238875","85,492635"
02/12/2007 16.00,,"18,020166","15,426502","0,22573","77,534834"
02/12/2007 17.00,,"15,703768","13,165605","0,224243","65,07151"
02/12/2007 18.00,,"18,204335","16,179267","0,290123","63,798783"
02/12/2007 19.00,,"21,410442","18,793187","0,301859","63,514674"
02/12/2007 20.00,,"24,87856","21,643304","0,291532","47,649278"
02/12/2007 21.00,,"50,46787","43,213935","0,55693","35,184539"
02/12/2007 22.00,,"130,314804","92,86014","1,263302","23,239196"
02/12/2007 23.00,,"91,701295","68,099338","0,820373","32,676363"
03/12/2007 0.00,,"20,092729","17,433017","0,308901","54,126304"
03/12/2007 1.00,,"20,051219","17,728927","0,312266","43,259999"
03/12/2007 2.00,,"19,605054","17,269484","0,347006","38,793235"
03/12/2007 3.00,,"16,824354","14,777567","0,305459","49,371125"
03/12/2007 4.00,,"20,909823","18,855479","0,299669","37,117313"
03/12/2007 5.00,,"23,568612","21,157905","0,335112","29,55409"
03/12/2007 6.00,,"32,696728","26,90746","0,386127","28,038847"
03/12/2007 7.00,,"20,891659","17,679605","0,340042","49,234824"
03/12/2007 8.00,,"86,241026","51,432054","0,742443","15,566943"
03/12/2007 9.00,,"83,735275","52,003129","0,816617","27,668656"
03/12/2007 10.00,,"110,346584","53,47751","0,698862","29,33454"
03/12/2007 11.00,,"21,093987","13,918373","0,230659","74,840133"
03/12/2007 12.00,,"10,030801","5,853404","0,21681","89,194614"
03/12/2007 13.00,,"13,322523","8,610084","0,231285","86,663498"
03/12/2007 14.00,,"9,724717","5,923489","0,263286","89,738433"
03/12/2007 15.00,,"9,273368","6,29468","0,272519","89,005209"
03/12/2007 16.00,,"13,400341","10,554292","0,242865","79,866514"
03/12/2007 17.00,,"21,560897","18,590716","0,269389","70,044786"
03/12/2007 18.00,,"14,650625","12,155866","0,276352","76,150189"
03/12/2007 19.00,,"9,330435","7,164254","0,236449","82,292875"
03/12/2007 20.00,,"10,173468","8,207744","0,243491","83,479522"
03/12/2007 21.00,,"12,186375","10,068892","0,258748","79,393"
03/12/2007 22.00,,"4,970007","3,10451","0,191225","88,282045"
03/12/2007 23.00,,"1,390357","0,350426","0,180427","91,763037"
04/12/2007 0.00,,"0,53176",0,"0,17855","89,518882"
04/12/2007 1.00,,"0,49285","0,041532","0,205229","87,439773"
04/12/2007 2.00,,,,"0,236057","79,93538"
04/12/2007 3.00,,,,,"69,950083"
04/12/2007 4.00,,"62,208085","60,083681","0,16342",
04/12/2007 5.00,,"39,552529","37,43321","0,171154","74,125844"
04/12/2007 6.00,,"32,509965","30,572669","0,17545","62,389694"
04/12/2007 7.00,,"56,685561","50,720827","0,34012","42,61725"
04/12/2007 8.00,,"65,865533","59,102482","0,433313","26,515346"
04/12/2007 9.00,,"136,192696","81,70104","0,55455","13,481202"
04/12/2007 10.00,,"56,631088","41,186658","0,28372","49,162845"
04/12/2007 11.00,,"24,958979","20,654322","0,253177","67,390618"
04/12/2007 12.00,,"27,475094","21,825002","0,280127","66,346954"
04/12/2007 13.00,,"24,040722","20,329855","0,274892","67,285786"
04/12/2007 14.00,,"22,984973","19,086499","0,287","66,21439"
04/12/2007 15.00,,"30,847231","25,100831","0,331137","59,284938"
04/12/2007 16.00,,"16,204401","13,461523","0,239739","82,166772"
04/12/2007 17.00,,"11,514542","9,637998","0,22396","83,507946"
04/12/2007 18.00,,"14,243374","12,384286","0,240755","76,196194"
04/12/2007 19.00,,"19,379382","17,272078","0,257473","70,285729"
04/12/2007 20.00,,"11,649425","9,778169","0,243099","75,93102"
04/12/2007 21.00,,"12,297913","10,41931","0,265363","68,832005"
04/12/2007 22.00,,"24,022559","19,120247","0,317701","61,443168"
04/12/2007 23.00,,"5,190493","3,325148","0,339339","80,441733"
05/12/2007 0.00,,,,"0,311685","82,46582"
05/12/2007 1.00,,,,"0,296374","82,262327"
05/12/2007 2.00,,,,"0,296531","84,304953"
05/12/2007 3.00,,,,"0,27208","86,063903"
05/12/2007 4.00,,,,"0,2688","84,78285"
05/12/2007 5.00,,,,"0,301608","82,260813"
05/12/2007 6.00,,,,"0,315826","75,187978"
05/12/2007 7.00,,,,"0,313638","71,454241"
05/12/2007 8.00,,,,"0,32231","69,399309"
05/12/2007 9.00,,,,"0,334964","72,212716"
05/12/2007 10.00,,,,"0,330668","77,068724"
05/12/2007 11.00,,,,"0,302859","79,963828"
05/12/2007 12.00,,,,"0,29739","81,827618"
05/12/2007 13.00,,,,"0,302078","84,773596"
05/12/2007 14.00,,"66,622991","63,406221","0,302468","84,107625"
05/12/2007 15.00,,"35,482608","32,755694","0,320903","84,331147"
05/12/2007 16.00,,"24,196359","21,723761","0,318169","85,370177"
05/12/2007 17.00,,"22,735954","19,758798","0,326762","85,581394"
05/12/2007 18.00,,"19,070716","16,939826","0,332464","81,553882"
05/12/2007 19.00,,"15,122725","12,999479","0,284188","84,095973"
05/12/2007 20.00,,"18,142082","15,481012","0,294734","74,389442"
05/12/2007 21.00,,"15,810122","13,734079","0,278799","73,945456"
05/12/2007 22.00,,"17,711487","14,341479","0,269425","67,140886"
05/12/2007 23.00,,"20,271711","17,837949","0,316294","57,430405"
06/12/2007 0.00,,"27,130113","24,194926","0,307468","41,231365"
06/12/2007 1.00,,"32,107889","29,241056","0,30942","38,666173"
06/12/2007 2.00,,,,"0,236928","55,864152"
06/12/2007 3.00,,,,,"59,789034"
06/12/2007 4.00,,"56,083776","54,624824","0,233609",
06/12/2007 5.00,,"38,071379","35,317697","0,233609","54,313199"
06/12/2007 6.00,,"31,845888","29,282566","0,219023","47,067777"
06/12/2007 7.00,,"49,811594","40,459851","0,263648","30,763119"
06/12/2007 8.00,,"76,192071","53,882453","0,34864","21,281384"
06/12/2007 9.00,,"113,516375","61,417893","0,383567","17,104545"
06/12/2007 10.00,"1,112538","33,581239","27,48892","0,201599","22,589086"
06/12/2007 11.00,"2,40207","29,334955","24,586865","0,172427","65,008808"
06/12/2007 12.00,"3,590463","31,537234","26,694617","0,233767","70,492509"
06/12/2007 13.00,"3,857762","24,162631","20,73998","0,270586","76,680362"
06/12/2007 14.00,"2,65492","21,763224","17,887271","0,23897","76,718383"
06/12/2007 15.00,"2,95834","21,841042","18,115691","0,246381","74,49053"
06/12/2007 16.00,"2,633248","19,584309","16,386926","0,257734","75,555161"
06/12/2007 17.00,"2,550168","19,739946","17,227955","0,238496","74,162411"
06/12/2007 18.00,"2,477926","26,183309","23,714706","0,257655","62,075444"
06/12/2007 19.00,"2,066142","22,199008","19,673141","0,259233","68,240752"
06/12/2007 20.00,"1,950554","21,685406","19,535554","0,272241","67,733783"
06/12/2007 21.00,"2,503211","20,860532","18,603695","0,27776","68,156239"
06/12/2007 22.00,"2,069755","20,972078","18,819145","0,246619","61,015041"
06/12/2007 23.00,"2,420131","25,355853","23,065775","0,250639","52,752866"
07/12/2007 0.00,"2,506823","23,713866","20,976188","0,241729","51,648795"
07/12/2007 1.00,"2,694654","19,535018","17,368122","0,255686","54,86242"
07/12/2007 2.00,"3,037807","14,744007","12,591954","0,226828","57,249397"
07/12/2007 3.00,"4,316503","23,459666","20,942442","0,36496","42,48534"
07/12/2007 4.00,"5,970862","49,388774","46,077037","0,509792","13,495211"
07/12/2007 5.00,"6,758308","55,380812","50,925889","0,668581","8,238234"
07/12/2007 6.00,"7,173703","51,461345","46,365178","0,650604","10,271736"
07/12/2007 7.00,"6,733023","68,329812","48,389851","0,614179","9,397223"
07/12/2007 8.00,"6,462112","111,905554","55,652736","0,643746","9,728158"
07/12/2007 9.00,"7,159254","135,466404","54,411983","0,83328","11,59549"
07/12/2007 10.00,"7,430165","158,176392","48,703936","0,616229","12,55169"
07/12/2007 11.00,"6,44044","28,346661","18,959314","0,284225","43,095113"
07/12/2007 12.00,"7,502408","52,732386","32,470156","0,327274","35,970788"
07/12/2007 13.00,"13,610531","64,228746","39,133419","0,466744","43,804875"
07/12/2007 14.00,"12,978405","46,906349","32,872499","0,465878","55,520051"
07/12/2007 15.00,"11,844195","27,747459","20,35322","0,353527","60,891111"
07/12/2007 16.00,"8,008107","36,478683","29,035975","0,405879","55,18208"
07/12/2007 17.00,"8,145368","50,812851","44,511816","0,48748","34,087967"
07/12/2007 18.00,"6,552416","101,711323","77,218186","0,682457","12,361569"
07/12/2007 19.00,"8,102023","167,898531","95,673933","1,224574","12,312284"
07/12/2007 20.00,"5,591588","83,986857","72,429047","0,812624","18,280433"
07/12/2007 21.00,"5,233986","38,079162","35,335862","0,447586","40,772912"
07/12/2007 22.00,"4,717451","38,11287","35,442285","0,397049","41,905133"
07/12/2007 23.00,"4,511558","36,984523","33,851098","0,4807","43,04019"
08/12/2007 0.00,"5,389309","23,65161","20,887949","0,458782","57,683132"
08/12/2007 1.00,,"36,564304","33,259258","0,58493","50,748931"
08/12/2007 2.00,"5,533794",,,"0,326406","62,951366"
08/12/2007 3.00,"4,486274",,,,"62,571139"
08/12/2007 4.00,"5,270108","69,712362","66,806676","0,199932",
08/12/2007 5.00,"5,219538","68,913432","66,19407","0,138095","73,726401"
08/12/2007 6.00,"5,067828","68,705904","65,916312","0,085506","70,126826"
08/12/2007 7.00,"5,385696","62,783922","59,785161","0,160354","56,31458"
08/12/2007 8.00,"5,51212","43,427866","40,945269","0,15518","66,149892"
08/12/2007 9.00,"5,490448","37,840526","34,795931","0,196014","62,707797"
08/12/2007 10.00,"6,115347","32,541091","29,39939","0,165291","63,939353"
08/12/2007 11.00,"5,927516","26,865531","24,07552","0,10847","67,238123"
08/12/2007 12.00,"6,144245","26,515347","23,496663","0,11474","64,867249"
08/12/2007 13.00,"6,295954","22,907155","19,758798","0,084589","70,978131"
08/12/2007 14.00,"6,671616","19,397545","16,823012","0,085906","73,144683"
08/12/2007 15.00,"7,357923","14,583183","12,584162","0,201813","76,974083"
08/12/2007 16.00,"8,986996","15,786774","13,505648","0,38466","79,445686"
08/12/2007 17.00,"7,62522","19,392364","17,142285","0,230655","82,855126"
08/12/2007 18.00,"6,444052","26,966694","24,550537","0,309499","70,637623"
08/12/2007 19.00,"6,046717","21,895515","19,686104","0,257772","65,004882"
08/12/2007 20.00,"7,054503","63,009597","57,942181","0,799337","40,84086"
08/12/2007 21.00,"6,83055","78,713387","71,608797","1,028503","33,096929"
08/12/2007 22.00,"7,087012","48,22148","42,0822","0,642982","23,980978"
08/12/2007 23.00,"7,267619","54,039734","49,339885","0,880062","37,762017"
09/12/2007 0.00,"6,050329","51,414655","44,444324","0,846988","23,53687"
09/12/2007 1.00,"7,292904","33,24924","27,374697","0,509902","51,223838"
09/12/2007 2.00,"6,465725","14,858142","12,628287","0,360208","43,654411"
09/12/2007 3.00,"6,956975","29,99383","26,738746","0,428393","32,563449"
09/12/2007 4.00,"6,241772","8,381051","6,512723","0,304249","53,037096"
09/12/2007 5.00,"5,923905","10,876429","8,999445","0,301505","47,01417"
09/12/2007 6.00,"4,713839","2,972667","1,129149","0,239198","64,31958"
09/12/2007 7.00,"4,583802","3,242436","1,373149","0,215294","66,314458"
09/12/2007 8.00,"3,95529","3,660063","1,806637","0,223288","60,803729"
09/12/2007 9.00,"4,526008","17,516939","13,692549","0,281911","45,097355"
09/12/2007 10.00,"4,591026","18,533768","13,414805","0,362481","37,227118"
09/12/2007 11.00,"4,211751","12,531368","6,951403","0,249856","49,139584"
09/12/2007 12.00,"4,883608","7,543205","5,030552","0,239747","58,859962"
09/12/2007 13.00,"4,540456","2,277488","0,428298","0,206829","71,039136"
09/12/2007 14.00,"4,861936","2,806654","0,93966","0,213961","68,092244"
09/12/2007 15.00,"5,634933","2,163353","0,381574","0,216938","73,764704"
09/12/2007 16.00,"5,555466","10,336887","7,831361","0,281441","60,10568"
09/12/2007 17.00,"6,996709","37,145342","32,179437","0,569623","33,668719"
09/12/2007 18.00,"6,180366","30,681194","27,315003","0,474006","33,653095"
09/12/2007 19.00,"5,132847","30,865396","27,338368","0,526988","45,847892"
09/12/2007 20.00,"4,724675","20,359894","18,375267","0,402842","50,976959"
09/12/2007 21.00,"5,385696","18,513016","16,656887","0,357151","51,916225"
09/12/2007 22.00,"4,522396","22,990156","20,934659","0,334265","54,470104"
09/12/2007 23.00,"3,987799","28,956244","25,812076","0,448614","52,394366"
10/12/2007 0.00,"5,855274","13,223954","11,294079","0,306678","64,512555"
10/12/2007 1.00,,"9,895917","8,24668","0,283087","66,286071"
10/12/2007 2.00,"6,552416",,,"0,312085","62,557414"
10/12/2007 3.00,"6,230936",,,,"54,980882"
10/12/2007 4.00,"7,159254",,,"0,299237",
10/12/2007 5.00,"6,393482","49,606685","47,406069","0,24426","56,895784"
10/12/2007 6.00,"8,705249","42,016772","40,17691","0,235254","61,328294"
10/12/2007 7.00,"8,622172","33,384112","31,333225","0,237839","62,535747"
10/12/2007 8.00,"7,881683","38,102487","35,187891","0,294851","55,545526"
10/12/2007 9.00,"12,46187","44,486215","38,920574","0,427671","55,570983"
10/12/2007 10.00,"10,821957","41,191898","33,962703","0,281224","64,277647"
10/12/2007 11.00,"10,012843","26,471239","21,240962","0,193983","82,662265"
10/12/2007 12.00,"9,655242","19,384582","15,54072","0,189049","86,42601"
10/12/2007 13.00,"16,160699","21,114732","16,397312","0,247628","85,765731"
10/12/2007 14.00,"9,124258","12,342011","9,575701","0,169157","91,018283"
10/12/2007 15.00,"9,225398","22,453208","18,790592","0,190459","77,319218"
10/12/2007 16.00,"8,344036","17,249763","14,761995","0,195236","77,126936"
10/12/2007 17.00,"5,84805","19,522056","17,235734","0,172291","74,646999"
10/12/2007 18.00,"11,443243","38,024689","35,847209","0,387732","56,109676"
10/12/2007 19.00,"9,864745","12,974935","11,005949","0,235176","74,063081"
10/12/2007 20.00,"8,416279","6,13469","4,347871","0,216616","78,349952"
10/12/2007 21.00,"7,722749","6,518595","4,654169","0,235567","72,923497"
10/12/2007 22.00,"8,358485","8,822021","6,463403","0,260628","69,199348"
10/12/2007 23.00,"8,456012","8,487402","6,621743","0,283496","66,040745"
11/12/2007 0.00,"7,925028","9,831067","8,067573","0,305892","65,42004"
11/12/2007 1.00,"7,971986","6,119127","4,254425","0,319912","64,045768"
11/12/2007 2.00,"8,022556","6,69239","4,825488","0,294695","65,353609"
11/12/2007 3.00,"7,755257","6,69239","4,822892","0,289447","66,976739"
11/12/2007 4.00,"7,282068","4,414901","2,624296","0,238621","71,669377"
11/12/2007 5.00,"7,729973","2,630264","1,069447","0,275508","69,357688"
11/12/2007 6.00,"7,072563","4,339678","2,510085","0,256085","69,647527"
11/12/2007 7.00,"9,070075","13,828345","11,330422","0,350923","66,538415"
11/12/2007 8.00,"8,390994","9,322654","6,406297","0,240815","71,273488"
11/12/2007 9.00,"8,148981","11,934761","8,485486","0,296417","66,16092"
11/12/2007 10.00,"7,892519","26,663203","16,92944","0,302996","48,498769"
11/12/2007 11.00,"7,823889","46,880442","31,024322","0,32367","45,228484"
11/12/2007 12.00,"5,744909","23,659393","14,621826","0,17952","60,110947"
11/12/2007 13.00,"10,348768","22,437645","14,585483","0,259297","64,809251"
11/12/2007 14.00,"9,77083","12,50543","8,223319","0,222019","74,661139"
11/12/2007 15.00,"7,213437","5,60293","3,647021","0,188579","77,592117"
11/12/2007 16.00,"6,639107","4,829933","3,138255","0,201658","77,662817"
11/12/2007 17.00,"7,014769","6,565286","4,698298","0,212935","74,902934"
11/12/2007 18.00,"6,805266","6,251418","4,244041","0,220375","78,267944"
11/12/2007 19.00,"6,530743","3,916864","2,045446","0,204712","78,297624"
11/12/2007 20.00,"6,180366","7,916733","5,68468","0,244495","69,582505"
11/12/2007 21.00,"5,992535","7,296779","5,432892","0,232278","68,226589"
11/12/2007 22.00,"5,089501","2,583573","1,461403","0,22014","75,410504"
11/12/2007 23.00,"5,84805","7,766284","5,920892","0,207061","66,412593"
12/12/2007 0.00,"5,663831","8,414771","6,549062","0,234393","59,621751"
12/12/2007 1.00,,"2,879285","1,092809","0,221393","62,913242"
12/12/2007 2.00,"5,992535",,,"0,208079","65,458221"
12/12/2007 3.00,"6,696902",,,,"67,760016"
12/12/2007 4.00,"5,887783",,,"0,195691",
12/12/2007 5.00,"6,425991","33,337421","31,491557","0,195535","71,526135"
12/12/2007 6.00,"5,54463","28,823953","26,951609","0,191302","71,752169"
12/12/2007 7.00,"6,252608","29,140409","27,286457","0,202587","69,069257"
12/12/2007 8.00,"5,692727","25,241707","23,38506","0,196083","66,431269"
12/12/2007 9.00,"6,602986","27,098985","24,524573","0,199452","64,130212"
12/12/2007 10.00,"5,956413","24,056267","21,853567","0,209876","70,584099"
12/12/2007 11.00,"6,537967","22,240516","19,416149","0,214813","75,983607"
12/12/2007 12.00,"5,858886","14,440515","12,578975","0,203136","83,754392"
12/12/2007 13.00,"5,472387","12,819296","10,948846","0,198669","82,452928"
12/12/2007 14.00,"5,566303","12,832268","10,967014","0,174845","80,178568"
12/12/2007 15.00,"4,890833","13,109818","11,382329","0,176333","78,601961"
12/12/2007 16.00,"5,371248","12,907491","10,665906","0,214343","78,089527"
12/12/2007 17.00,"6,104512","12,710352","10,811271","0,224296","72,777044"
12/12/2007 18.00,"5,44349","8,456275","6,598382","0,213716","77,665533"
12/12/2007 19.00,"4,807753","8,632662","6,767105","0,24624","76,49604"
12/12/2007 20.00,"4,757184","3,942802","2,793021","0,209563","73,567459"
12/12/2007 21.00,"4,623535","3,584837","1,726169","0,194593","73,258594"
