,ARPA Puglia,,
03/06/2008 20.00,"1,07957399",,"1,2204812"
03/06/2008 21.00,"0,864537",,"1,2125531"
03/06/2008 22.00,"0,64522803",,"1,22374375"
03/06/2008 23.00,"0,755476",,"1,197265"
04/06/2008 0.00,"0,76069802",,"1,18660565"
04/06/2008 1.00,,,"1,1511753"
04/06/2008 2.00,"0,943712",,"1,1920693"
04/06/2008 3.00,"0,774194",,
04/06/2008 4.00,"0,84386498",,"1,2122748"
04/06/2008 5.00,"0,94255799",,"1,1915518"
04/06/2008 6.00,"0,97894698",,"1,2454408"
04/06/2008 7.00,"0,98968601",,"1,29654335"
04/06/2008 8.00,"1,112432",,"1,27417815"
04/06/2008 9.00,"1,279199",,"1,3432184"
04/06/2008 10.00,"1,20100796",,"1,27925425"
04/06/2008 11.00,"1,16532898",,"1,1984978"
04/06/2008 12.00,"0,92365402",,"1,19197155"
04/06/2008 13.00,"1,09432602",,"1,23841775"
04/06/2008 14.00,"0,89711702",,"1,26849255"
04/06/2008 15.00,"1,04045296",,"1,3619565"
04/06/2008 16.00,"1,18077195",,"1,32512775"
04/06/2008 17.00,"1,11136699",,"1,33547085"
04/06/2008 18.00,"1,13071501",,"1,2410892"
04/06/2008 19.00,"1,15503395",,"1,21990735"
04/06/2008 20.00,"1,07959294",,"1,2186872"
04/06/2008 21.00,"0,75005299",,"1,19170475"
04/06/2008 22.00,"0,87776899",,"1,25937075"
04/06/2008 23.00,"0,99421299",,"1,2652852"
05/06/2008 0.00,"0,99589902",,"1,30917495"
05/06/2008 1.00,"1,01613498",,"1,2990607"
05/06/2008 2.00,"1,07870603",,"1,29150405"
05/06/2008 3.00,"0,89693898",,"1,19017755"
05/06/2008 4.00,"0,99155003",,"1,19655085"
05/06/2008 5.00,"0,84413099",,"1,17067585"
05/06/2008 6.00,"0,81812698",,"1,21002425"
05/06/2008 7.00,"0,87510598",,"1,21048195"
05/06/2008 8.00,"1,24458599",,"1,23383845"
05/06/2008 9.00,"3,330019",,"1,52468955"
05/06/2008 10.00,"2,4684031","8,09892953","1,33302825"
05/06/2008 11.00,"1,87899303","6,35477981","1,3442097"
05/06/2008 12.00,"1,63367999","7,03916096","1,3484463"
05/06/2008 13.00,"1,65835297","5,57591225","1,34153825"
05/06/2008 14.00,"1,53152502","5,02432405","1,3364633"
05/06/2008 15.00,"1,45608401","4,63233682","1,3169225"
05/06/2008 16.00,"1,56738102",,"1,2598664"
05/06/2008 17.00,"1,84553301",,"1,27116285"
05/06/2008 18.00,"1,66465402","6,99319497","1,39588495"
05/06/2008 19.00,"1,54865396","9,30042392","1,38668725"
05/06/2008 20.00,"8,89839554",,"6,08394505"
05/06/2008 21.00,"3,53317595",,"3,13947125"
05/06/2008 22.00,"1,91609204","17,25250943","1,49656285"
05/06/2008 23.00,"1,18512106","16,0267539","1,359553"
06/06/2008 0.00,"1,11864495","12,11327697","1,30146535"
06/06/2008 1.00,,,"1,3025337"
06/06/2008 2.00,"1,04479301",,"1,2246396"
06/06/2008 3.00,"0,989995",,
06/06/2008 4.00,"0,89612901",,"1,2287382"
06/06/2008 5.00,"0,92900699",,"1,2116354"
06/06/2008 6.00,"1,09336996",,"1,2681993"
06/06/2008 7.00,"1,15258098",,"1,3628167"
06/06/2008 8.00,"1,05169404",,"1,32068875"
06/06/2008 9.00,"1,83440804",,"1,30518675"
06/06/2008 10.00,"3,34477091",,"1,3422478"
06/06/2008 11.00,"2,47846889",,"1,38700465"
06/06/2008 12.00,"1,93597603",,"1,3781301"
06/06/2008 13.00,"1,93117702",,"1,3884525"
06/06/2008 14.00,"1,72943401",,"1,41340175"
06/06/2008 15.00,"1,60251105",,"1,4164113"
06/06/2008 16.00,"1,59374404",,"1,4361039"
06/06/2008 17.00,"1,516168",,"1,4656612"
06/06/2008 18.00,"1,35041404",,"1,4547684"
06/06/2008 19.00,"1,56370902",,"1,4129061"
06/06/2008 20.00,"1,48992503",,"1,41309585"
06/06/2008 21.00,"1,26688504",,"1,4036509"
06/06/2008 22.00,"1,08954895",,"1,438351"
06/06/2008 23.00,"1,09728003",,"1,44966355"
07/06/2008 0.00,"0,95575398",,"1,39435545"
07/06/2008 1.00,"0,873173",,"1,38757505"
07/06/2008 2.00,"0,844383",,"1,35767505"
07/06/2008 3.00,"0,92195803",,"1,2884255"
07/06/2008 4.00,"0,71591997",,"1,28564595"
07/06/2008 5.00,"0,776878",,"1,2930347"
07/06/2008 6.00,"0,75700301",,"1,26591425"
07/06/2008 7.00,"0,797346",,"1,26115325"
07/06/2008 8.00,"0,81840599",,"1,30766155"
07/06/2008 9.00,"0,88792402",,"1,29482525"
07/06/2008 10.00,"0,92429799",,"1,312081"
07/06/2008 11.00,"1,003739",,"1,3731391"
07/06/2008 12.00,"1,00927806",,"1,3614459"
07/06/2008 13.00,"1,20900702",,"1,40243075"
07/06/2008 14.00,"1,30465102",,"1,43880755"
07/06/2008 15.00,"1,41232002",,"1,4089455"
07/06/2008 16.00,"1,33744001",,"1,39869785"
07/06/2008 17.00,"1,19511497",,"1,40890755"
07/06/2008 18.00,"1,35381997",,"1,4243716"
07/06/2008 19.00,"1,18157899",,"1,3870426"
07/06/2008 20.00,"1,03264797",,"1,40418335"
07/06/2008 21.00,"0,967839",,"1,42517085"
07/06/2008 22.00,"1,02281499",,"1,425057"
07/06/2008 23.00,"0,90539998",,"1,4113444"
08/06/2008 0.00,"0,84989202",,"1,43884665"
08/06/2008 1.00,,,"1,53399535"
08/06/2008 2.00,"0,40459999",,"1,4021651"
08/06/2008 3.00,"0,35771799",,
08/06/2008 4.00,"0,32605001",,"1,16849315"
08/06/2008 5.00,"0,355683",,"1,13601025"
08/06/2008 6.00,"0,419195",,"1,15370415"
08/06/2008 7.00,"0,37089801",,"1,16532375"
08/06/2008 8.00,"0,43263999",,"1,1965612"
08/06/2008 9.00,"0,76320201",,"1,2397943"
08/06/2008 10.00,"0,76762497",,"1,2477546"
08/06/2008 11.00,"1,25970805",,"1,2743886"
08/06/2008 12.00,"1,18381298",,"1,25994"
08/06/2008 13.00,"0,87173802",,"1,28808395"
08/06/2008 14.00,"0,834144",,"1,3141142"
08/06/2008 15.00,"0,83502901",,"1,3067197"
08/06/2008 16.00,"0,76665199",,"1,30396545"
08/06/2008 17.00,"0,75320703",,"1,32980825"
08/06/2008 18.00,"0,72985399",,"1,3341081"
08/06/2008 19.00,"0,87306499",,"1,31154855"
08/06/2008 20.00,"0,58177799",,"1,3371648"
08/06/2008 21.00,"0,61698401",,"1,33580665"
08/06/2008 22.00,"1,13277304",,"1,46569685"
08/06/2008 23.00,"1,09341002",,"1,42951785"
09/06/2008 0.00,"0,74524599",,"1,50655405"
09/06/2008 1.00,"0,85077399","46,3042008","1,56159535"
09/06/2008 2.00,"0,50428998","33,9253398","1,4745622"
09/06/2008 3.00,"0,78363597",,"1,3069083"
09/06/2008 4.00,"0,413003",,"1,22689245"
09/06/2008 5.00,"0,59026998",,"1,2230825"
09/06/2008 6.00,"0,54268003",,"1,2497533"
09/06/2008 7.00,"0,69004899",,"1,26707"
09/06/2008 8.00,"0,67403799",,"1,3073614"
09/06/2008 9.00,"0,76912898",,"1,27555815"
09/06/2008 10.00,"0,76399797",,"1,30702215"
09/06/2008 11.00,"0,76815599",,"1,31837725"
09/06/2008 12.00,"0,820876",,"1,34882235"
09/06/2008 13.00,"0,58018601","6,75442647","1,3850761"
09/06/2008 14.00,"0,784697","15,66924728","1,3809269"
09/06/2008 15.00,"0,41627601","22,36238136","1,385152"
09/06/2008 16.00,"0,077311","21,52733022","1,3548196"
09/06/2008 17.00,"0,035294","19,97597547","1,35934715"
09/06/2008 18.00,"0,053782","18,02754726","1,36700615"
09/06/2008 19.00,"0,067492","17,36231657","1,3615356"
09/06/2008 20.00,"0,026891","17,23335709","1,36553415"
09/06/2008 21.00,"0,092702","17,55384939","1,35598915"
09/06/2008 22.00,"0,410703","18,70299179","1,38869745"
09/06/2008 23.00,"0,578771","12,07241789","1,3355042"
10/06/2008 0.00,"0,66519201","9,00547748","1,36493155"
10/06/2008 1.00,,"10,64747386","1,34844515"
10/06/2008 2.00,"0,66859901",,"1,29773015"
10/06/2008 3.00,"0,50613701","6,8693424",
10/06/2008 4.00,"0,551359",,"1,11123005"
10/06/2008 5.00,"0,47482899",,"1,0832724"
10/06/2008 6.00,"0,601798",,"1,1217767"
10/06/2008 7.00,"0,445261",,"1,1465845"
10/06/2008 8.00,"0,54266202","9,51365597","1,15159275"
10/06/2008 9.00,"1,10445702","8,25342359","1,1727217"
10/06/2008 10.00,"0,77920699","6,09686085","1,18573395"
10/06/2008 11.00,"0,93052697","7,4707282","1,20936645"
10/06/2008 12.00,"0,460915","10,46743771","1,216309"
10/06/2008 13.00,"0,32350999","15,5339018","1,21653555"
10/06/2008 14.00,"0,073051","18,84854169","1,2632336"
10/06/2008 15.00,"0,010436","20,96041563","1,2473015"
10/06/2008 16.00,"0,008697","21,8720799","1,2505629"
10/06/2008 17.00,"0,005218","23,94819603","1,2782181"
10/06/2008 18.00,0,"26,49164661","1,27613085"
10/06/2008 19.00,0,"26,61549165","1,2318616"
10/06/2008 20.00,0,"26,68189095","1,27836875"
10/06/2008 21.00,0,"26,28607212","1,2459353"
10/06/2008 22.00,"0,02435","22,49644023","1,2598572"
10/06/2008 23.00,"0,118273","21,04980075","1,26342335"
11/06/2008 0.00,"0,316553","17,75813916","1,23641445"
11/06/2008 1.00,,,"1,1912344"
11/06/2008 2.00,,,"1,2034106"
11/06/2008 3.00,,,"1,1633906"
11/06/2008 4.00,,,"1,1577372"
11/06/2008 5.00,,,"1,100343"
11/06/2008 6.00,,,"1,21103625"
11/06/2008 7.00,,,"1,255685"
11/06/2008 8.00,,,"1,2657751"
11/06/2008 9.00,,,"1,22120225"
11/06/2008 10.00,,,"1,2355416"
11/06/2008 11.00,,,"1,2569362"
11/06/2008 12.00,,,"1,2776109"
11/06/2008 13.00,,,"1,32260005"
11/06/2008 14.00,,,"1,39452335"
11/06/2008 15.00,,,"1,42972715"
11/06/2008 16.00,,,"1,4481628"
11/06/2008 17.00,,,"1,39365165"
11/06/2008 18.00,,,"1,3909204"
11/06/2008 19.00,,,"1,40594285"
11/06/2008 20.00,,,"1,4703923"
11/06/2008 21.00,,,"1,41132945"
11/06/2008 22.00,,,"1,45635655"
11/06/2008 23.00,,,"1,4379968"
12/06/2008 0.00,,,"1,4629196"
12/06/2008 1.00,,,"1,38663435"
12/06/2008 2.00,,,"1,3196411"
12/06/2008 3.00,,,
12/06/2008 4.00,,,"1,1486936"
12/06/2008 5.00,,,"1,09094865"
12/06/2008 6.00,,,"1,15691725"
12/06/2008 7.00,,,"1,19264775"
12/06/2008 8.00,,,"1,25584945"
12/06/2008 9.00,,,"1,2417217"
12/06/2008 10.00,,,"1,23585325"
12/06/2008 11.00,,,"1,22576315"
12/06/2008 12.00,,,"1,24912195"
12/06/2008 13.00,,,"1,2814519"
12/06/2008 14.00,,,"1,30066265"
12/06/2008 15.00,,,"1,3135944"
12/06/2008 16.00,,,"1,19589995"
12/06/2008 17.00,,,"1,7716693"
12/06/2008 18.00,,,"1,81584655"
12/06/2008 19.00,,,"1,2854516"
12/06/2008 20.00,,,"1,2773786"
12/06/2008 21.00,,,"1,40867755"
12/06/2008 22.00,,,"1,3745168"
12/06/2008 23.00,,,"1,3163981"
13/06/2008 0.00,,,"1,2920296"
13/06/2008 1.00,,,"1,2683327"
13/06/2008 2.00,,,"1,2195589"
13/06/2008 3.00,,,"1,13210025"
13/06/2008 4.00,,,"1,1192789"
13/06/2008 5.00,,,"1,07951305"
13/06/2008 6.00,,,"1,1146835"
13/06/2008 7.00,,,"1,1430885"
13/06/2008 8.00,,,"1,19399325"
13/06/2008 9.00,,,"1,1294449"
13/06/2008 10.00,,,"1,1697363"
13/06/2008 11.00,,,"1,1816595"
13/06/2008 12.00,,,"1,22456715"
13/06/2008 13.00,,,"1,2406016"
13/06/2008 14.00,,,"1,26257695"
13/06/2008 15.00,,,"1,29886865"
13/06/2008 16.00,,,"1,27468645"
13/06/2008 17.00,,,"1,2727809"
13/06/2008 18.00,,,"1,32107055"
13/06/2008 19.00,,,"1,27958315"
13/06/2008 20.00,,,"1,28320795"
13/06/2008 21.00,,,"1,25158985"
13/06/2008 22.00,,,"1,2830964"
13/06/2008 23.00,,,"1,28660965"
14/06/2008 0.00,,,"1,25749395"
14/06/2008 1.00,,,"1,19754445"
14/06/2008 2.00,,,"1,17530575"
14/06/2008 3.00,,,"1,12660555"
14/06/2008 4.00,,,"1,15616975"
14/06/2008 5.00,,,"1,1280626"
14/06/2008 6.00,,,"1,1561318"
14/06/2008 7.00,,,"1,2019547"
14/06/2008 8.00,,,"1,1978423"
14/06/2008 9.00,,,"1,1891345"
14/06/2008 10.00,,,"1,192274"
14/06/2008 11.00,,,"1,21836175"
14/06/2008 12.00,,,"1,2566717"
14/06/2008 13.00,,,"1,219483"
14/06/2008 14.00,,,"1,14779775"
14/06/2008 15.00,,,"1,16054205"
14/06/2008 16.00,,,"1,12612025"
14/06/2008 17.00,,,"1,1236903"
14/06/2008 18.00,,,"1,1260823"
14/06/2008 19.00,,,"1,14604055"
14/06/2008 20.00,,,"1,2883289"
14/06/2008 21.00,,,"1,27961995"
14/06/2008 22.00,,,"1,2333129"
14/06/2008 23.00,,,"1,2075989"
15/06/2008 0.00,,,"1,183603"
15/06/2008 1.00,,,"1,16962475"
15/06/2008 2.00,,,"1,11617735"
15/06/2008 3.00,,,"1,0808206"
15/06/2008 4.00,,,"1,0875481"
15/06/2008 5.00,,,"1,0760366"
15/06/2008 6.00,,,"1,1195411"
15/06/2008 7.00,,,"1,18812595"
15/06/2008 8.00,,,"1,1242883"
15/06/2008 9.00,,,"1,1296703"
15/06/2008 10.00,,,"1,1494043"
15/06/2008 11.00,,,"1,18666775"
15/06/2008 12.00,,,"1,1825565"
15/06/2008 13.00,,,"1,16536285"
15/06/2008 14.00,,,"1,2121207"
15/06/2008 15.00,,,"1,223071"
15/06/2008 16.00,,,"1,19829195"
15/06/2008 17.00,,,"1,19335845"
15/06/2008 18.00,,,"1,22295945"
15/06/2008 19.00,,,"1,20281375"
15/06/2008 20.00,,,"1,24594565"
15/06/2008 21.00,,,"1,23514485"
15/06/2008 22.00,,,"1,19485345"
15/06/2008 23.00,,,"1,21234495"
16/06/2008 0.00,,,"1,2308082"
16/06/2008 1.00,,,"1,31471565"
16/06/2008 2.00,,,"1,3320956"
16/06/2008 3.00,,,"1,26220435"
16/06/2008 4.00,,,"1,2156719"
16/06/2008 5.00,,,"1,1539652"
16/06/2008 6.00,,,"1,161776"
16/06/2008 7.00,,,"1,21791325"
16/06/2008 8.00,,,"1,2345457"
16/06/2008 9.00,,,"1,23548065"
16/06/2008 10.00,,,"1,2616052"
16/06/2008 11.00,,,"1,2791726"
16/06/2008 12.00,,,"1,3134081"
16/06/2008 13.00,,,"1,32854555"
16/06/2008 14.00,,,"1,23028495"
16/06/2008 15.00,,,"1,18098675"
16/06/2008 16.00,,,"1,17474455"
16/06/2008 17.00,,,"1,14615325"
16/06/2008 18.00,,,"1,1526933"
16/06/2008 19.00,,,"1,1216341"
16/06/2008 20.00,,,"1,1762775"
16/06/2008 21.00,,,"1,31213735"
16/06/2008 22.00,,,"1,2524857"
16/06/2008 23.00,,,"1,2260242"
17/06/2008 0.00,,,"1,1637195"
17/06/2008 1.00,,,"1,156095"
17/06/2008 2.00,,,"1,10896455"
17/06/2008 3.00,,,"1,0971161"
17/06/2008 4.00,,,"1,0968171"
17/06/2008 5.00,,,"1,07910135"
17/06/2008 6.00,,,"1,07349395"
17/06/2008 7.00,,,"1,11139335"
17/06/2008 8.00,,,"1,13542605"
17/06/2008 9.00,,,"1,16876455"
17/06/2008 10.00,,,"1,208719"
17/06/2008 11.00,,,"1,2772659"
17/06/2008 12.00,,,"1,253569"
17/06/2008 13.00,,,"1,3057468"
17/06/2008 14.00,,,"1,16457855"
17/06/2008 15.00,,,"1,13523975"
17/06/2008 16.00,,,"1,05876935"
17/06/2008 17.00,,,"1,0568247"
17/06/2008 18.00,,,"1,0750269"
17/06/2008 19.00,,,"1,0666181"
17/06/2008 20.00,,,"1,1313148"
17/06/2008 21.00,,,"1,29688835"
17/06/2008 22.00,,,"1,2265095"
17/06/2008 23.00,,,"1,19552505"
18/06/2008 0.00,,,"1,18876075"
18/06/2008 1.00,,,"1,11202815"
18/06/2008 2.00,,,"1,0891558"
18/06/2008 3.00,,,"1,0434824"
18/06/2008 4.00,,,"1,005284"
18/06/2008 5.00,,,"1,01701975"
18/06/2008 6.00,,,"1,01776725"
18/06/2008 7.00,,,"1,0354462"
18/06/2008 8.00,"0,040004",,"1,05704895"
18/06/2008 9.00,"0,019132",,"1,0747279"
18/06/2008 10.00,"0,022611",,"1,1000693"
18/06/2008 11.00,"0,001739",,"1,1403216"
18/06/2008 12.00,0,,"1,11206725"
18/06/2008 13.00,0,,"1,12140985"
18/06/2008 14.00,,,"1,0958074"
18/06/2008 15.00,,,"0,85761365"
18/06/2008 16.00,"0,69113702",,"0,87148035"
18/06/2008 17.00,"0,38653001",,"0,88355305"
18/06/2008 18.00,"0,185665",,"0,8763391"
18/06/2008 19.00,"0,17765599",,"0,8896446"
18/06/2008 20.00,"0,218649",,"0,88594505"
18/06/2008 21.00,"0,14006899",,"0,90657605"
18/06/2008 22.00,"0,120014",,"0,95565"
18/06/2008 23.00,"0,15369099",,"0,94275505"
19/06/2008 0.00,"0,146376",,"0,88299185"
19/06/2008 1.00,,,"0,83847765"
19/06/2008 2.00,,,"0,8292834"
19/06/2008 3.00,,,"0,81799615"
19/06/2008 4.00,,,"0,81474395"
19/06/2008 5.00,,,"0,8204629"
19/06/2008 6.00,,,"0,87368605"
19/06/2008 7.00,,,"0,85253065"
19/06/2008 8.00,,,"0,8232666"
19/06/2008 9.00,,,"0,7983369"
19/06/2008 10.00,,,"0,81265095"
19/06/2008 11.00,,"15,48537953","0,81425865"
19/06/2008 12.00,,"11,01009304","0,83249765"
19/06/2008 13.00,,"9,23530559","0,82980665"
19/06/2008 14.00,,"7,91506366","0,8138849"
19/06/2008 15.00,,"9,85967532","0,7943372"
19/06/2008 16.00,,"9,5225926","0,8116792"
19/06/2008 17.00,,"10,38317079","0,7938519"
19/06/2008 18.00,,"10,65258642","0,84385965"
19/06/2008 19.00,,"12,12093264","0,8117919"
19/06/2008 20.00,,"12,88064785","0,8179582"
19/06/2008 21.00,,"16,79158166","0,85043765"
19/06/2008 22.00,,"19,78445205","0,80984725"
19/06/2008 23.00,,"13,8855119","0,8218452"
20/06/2008 0.00,,"16,67411133","0,8464391"
20/06/2008 1.00,,"13,67100266","0,84322485"
20/06/2008 2.00,,,"0,8138481"
20/06/2008 3.00,,"18,60339472","0,8036062"
20/06/2008 4.00,,"18,78981311","0,775238"
20/06/2008 5.00,,"14,6758686","0,76387715"
20/06/2008 6.00,,"16,21189132","0,82849795"
20/06/2008 7.00,,"17,67642287","0,8101474"
20/06/2008 8.00,,"17,33806107","0,7995329"
20/06/2008 9.00,,"16,19529902","0,81298675"
20/06/2008 10.00,,"12,77212355","0,8002045"
20/06/2008 11.00,,"13,31221508","0,8092872"
20/06/2008 12.00,,"13,64802813","0,79620595"
20/06/2008 13.00,,"14,16641668","0,7724734"
20/06/2008 14.00,,"15,48410797","0,8002045"
20/06/2008 15.00,,"18,34930924","0,776733"
20/06/2008 16.00,,"29,01083229","0,77886395"
20/06/2008 17.00,,"33,43375926","0,768361"
20/06/2008 18.00,,"35,99891658","0,77591075"
20/06/2008 19.00,,"40,42695987","0,79975715"
20/06/2008 20.00,,"41,0155812","0,78364795"
20/06/2008 21.00,,"32,1965127","0,79190725"
20/06/2008 22.00,,"26,74827144","0,7850682"
20/06/2008 23.00,,"23,4438435","0,75961525"
21/06/2008 0.00,,"22,21043418","0,78559145"
21/06/2008 1.00,,"20,42030529","0,777032"
21/06/2008 2.00,,"20,15984322","0,738461"
21/06/2008 3.00,,"20,98595961","0,72111785"
21/06/2008 4.00,,"21,27068658","0,75509345"
21/06/2008 5.00,,"20,44712835","0,7111761"
21/06/2008 6.00,,"21,47242383","0,77755525"
21/06/2008 7.00,,"21,91037706","0,74152575"
21/06/2008 8.00,,"22,41472959","0,75722325"
21/06/2008 9.00,,"24,13590102","0,7539722"
21/06/2008 10.00,,"30,64515795","0,73064905"
21/06/2008 11.00,,"32,12245773","0,7595405"
21/06/2008 12.00,,"42,34857066","0,74425355"
21/06/2008 13.00,,"41,51225925","0,7454507"
21/06/2008 14.00,,"56,41542225","0,7262388"
21/06/2008 15.00,,"47,6959527","0,72762225"
21/06/2008 16.00,,"54,3035295","0,754607"
21/06/2008 17.00,,"50,07594438","0,76073765"
21/06/2008 18.00,,"58,57708626","0,768062"
21/06/2008 19.00,,"48,58972866","0,745039"
21/06/2008 20.00,,"51,72306084","0,74425355"
21/06/2008 21.00,,"40,66059888","0,741451"
21/06/2008 22.00,,"37,44045855","0,7508695"
21/06/2008 23.00,,"31,84922367","0,72922995"
22/06/2008 0.00,,"37,34595711","0,76387715"
22/06/2008 1.00,,"32,14928079","0,7672777"
22/06/2008 2.00,,,"0,7700814"
22/06/2008 3.00,,"32,7863943","0,75419645"
22/06/2008 4.00,,"33,65848233","0,7201093"
22/06/2008 5.00,,"30,1484799","0,72523025"
22/06/2008 6.00,,"31,77514989","0,752514"
22/06/2008 7.00,,"30,18040047","0,75797075"
22/06/2008 8.00,,"34,68249873","0,74765525"
22/06/2008 9.00,,"38,41594515","0,77333245"
22/06/2008 10.00,,"44,69540031","0,7500852"
22/06/2008 11.00,,"44,45918433","0,82169685"
22/06/2008 12.00,,"71,0555274","0,8394126"
22/06/2008 13.00,,"71,820342","0,88699155"
22/06/2008 14.00,,"93,99505599","0,87570315"
22/06/2008 15.00,,"95,51575044","0,89569935"
22/06/2008 16.00,,"114,92095527","0,9386806"
22/06/2008 17.00,,"110,43034992","0,9426435"
22/06/2008 18.00,,"127,18104993","0,8982788"
22/06/2008 19.00,,"110,25413784","0,88942035"
22/06/2008 20.00,,"121,21442388","0,9072488"
22/06/2008 21.00,,"86,3557695","0,88168315"
22/06/2008 22.00,,"83,33480826","0,9198068"
22/06/2008 23.00,,"59,04696006","0,85189585"
23/06/2008 0.00,,"66,56875929","0,78499345"
23/06/2008 1.00,,"54,34312455","0,77710675"
23/06/2008 2.00,,"60,93665028","0,7808822"
23/06/2008 3.00,,"47,99982825","0,7786397"
23/06/2008 4.00,,"64,77609105","0,7626432"
23/06/2008 5.00,,"64,50667542","0,75826975"
23/06/2008 6.00,,"74,36635074","0,8415056"
23/06/2008 7.00,,"85,76332974","0,9109495"
23/06/2008 8.00,,"96,09543702","0,85122195"
23/06/2008 9.00,,"97,94684889","0,8839636"
23/06/2008 10.00,,,"0,92414345"
23/06/2008 11.00,,,"0,957743"
23/06/2008 12.00,,,"0,94933305"
23/06/2008 13.00,,,"0,96409675"
23/06/2008 14.00,,,"0,99470745"
23/06/2008 15.00,,,"0,9768422"
23/06/2008 16.00,"0,41446799",,"0,9761315"
23/06/2008 17.00,"0,32422099",,"0,97669155"
23/06/2008 18.00,"0,233659",,"1,00364065"
23/06/2008 19.00,"0,224766",,"1,0182905"
23/06/2008 20.00,"0,187747",,"0,96589075"
23/06/2008 21.00,"0,50263399",,"0,99769745"
23/06/2008 22.00,"1,49503696",,"1,05940415"
23/06/2008 23.00,"2,50118899",,"1,02647735"
24/06/2008 0.00,"2,61092305",,"1,00364065"
24/06/2008 1.00,"2,61659908",,"0,98652175"
24/06/2008 2.00,"2,87390804",,"0,9341588"
24/06/2008 3.00,"2,88456607",,"0,88459955"
24/06/2008 4.00,"2,35102892",,"0,8176592"
24/06/2008 5.00,"1,66954005",,"0,84726135"
24/06/2008 6.00,"1,73456097",,"0,89824085"
24/06/2008 7.00,"2,45010495",,"1,01997295"
24/06/2008 8.00,"3,32041311",,"0,97919625"
24/06/2008 9.00,"2,67525005",,"0,97497345"
24/06/2008 10.00,"1,52095699",,"0,9728057"
24/06/2008 11.00,"0,79355597",,"0,962228"
24/06/2008 12.00,"0,43673",,"0,9861112"
24/06/2008 13.00,"0,33683401",,"1,0083499"
24/06/2008 14.00,"0,19310699",,"1,04490265"
24/06/2008 15.00,"0,049948",,"1,07596185"
24/06/2008 16.00,"0,089112",,"1,0852297"
24/06/2008 17.00,"0,032605",,"1,0758112"
24/06/2008 18.00,"0,042317",,"1,13441635"
24/06/2008 19.00,"0,047678",,"1,06164665"
24/06/2008 20.00,"0,008325",,"1,05177965"
24/06/2008 21.00,"0,061048",,"1,08328735"
24/06/2008 22.00,"0,53933799",,"1,10477855"
24/06/2008 23.00,"0,63784701",,"1,11658905"
25/06/2008 0.00,"5,39212513",,"1,1101594"
25/06/2008 1.00,"1,77757204",,"1,07327085"
25/06/2008 2.00,"2,27913404",,"1,1347165"
25/06/2008 3.00,"2,04900694",,"1,04998565"
25/06/2008 4.00,"1,445719",,"0,97766445"
25/06/2008 5.00,"1,42749298",,"0,95187455"
25/06/2008 6.00,"1,72787595",,"0,9647695"
25/06/2008 7.00,"2,37821007",,"0,9863734"
25/06/2008 8.00,"3,25230193",,"1,00124865"
25/06/2008 9.00,"3,59096599",,"1,0509206"
25/06/2008 10.00,"2,14102006",,"1,0789507"
25/06/2008 11.00,"1,06915402",,"1,05488235"
25/06/2008 12.00,"0,64919901",,"1,05820815"
25/06/2008 13.00,"0,81935",,"1,1156541"
25/06/2008 14.00,"0,38337699",,"1,175829"
25/06/2008 15.00,"4,43882179",,"1,2086454"
25/06/2008 16.00,"11,61861038",,"1,2075989"
25/06/2008 17.00,"18,9235096",,"1,20266425"
25/06/2008 18.00,"19,03325081",,"1,21324195"
25/06/2008 19.00,"7,95770407",,"1,14929275"
25/06/2008 20.00,"0,77993399",,"1,19769395"
25/06/2008 21.00,"3,85016608",,"1,12361555"
25/06/2008 22.00,"2,62416697",,"1,13060525"
25/06/2008 23.00,"1,48406398",,"1,1073189"
26/06/2008 0.00,"1,92066801",,"1,11199135"
26/06/2008 1.00,"2,17009306",,"1,0946873"
26/06/2008 2.00,"2,31577492",,"1,05731115"
26/06/2008 3.00,"1,784446",,"1,05114485"
26/06/2008 4.00,"1,45145798",,"0,9977722"
26/06/2008 5.00,"1,50323498",,"1,019337"
26/06/2008 6.00,"1,95112896",,"1,05192915"
26/06/2008 7.00,"2,79822898",,"1,00790025"
26/06/2008 8.00,"4,27396822",,"1,0168714"
26/06/2008 9.00,"4,27207613",,"1,0358579"
26/06/2008 10.00,"2,47091699",,"1,0782791"
26/06/2008 11.00,"0,98086202",,"1,09061285"
26/06/2008 12.00,"0,354114",,"1,13482805"
26/06/2008 13.00,"0,66692001",,"1,17908005"
26/06/2008 14.00,"0,28789499",,"1,18621925"
26/06/2008 15.00,"0,018731",,"1,15381455"
26/06/2008 16.00,"0,004162",,"1,10047985"
26/06/2008 17.00,"0,000694",,"1,03787615"
26/06/2008 18.00,0,,"0,99545495"
26/06/2008 19.00,"0,000694",,"0,99945465"
26/06/2008 20.00,0,,"1,04116515"
26/06/2008 21.00,"0,006937",,"1,17111975"
26/06/2008 22.00,"0,012487",,"1,12884805"
26/06/2008 23.00,"0,41800001",,"1,144135"
27/06/2008 0.00,"0,37713301",,"1,1792307"
27/06/2008 1.00,"0,99246597",,"1,1209993"
27/06/2008 2.00,"1,04506302",,"1,07865285"
27/06/2008 3.00,"0,41017899",,"1,03503565"
27/06/2008 4.00,"0,40803501",,"1,04774315"
27/06/2008 5.00,"1,01794398",,"1,00098645"
27/06/2008 6.00,"0,82206202",,"1,07237385"
27/06/2008 7.00,"0,99757397",,"1,0718874"
27/06/2008 8.00,"1,68726099",,"1,05727435"
