, Brindisi,,,
,Via Dei Mille,,,
Parm,SO2,NO2,NOX,PM10



22/01/2009 14.00,"1,0","71,7","123,2","36,1"
22/01/2009 15.00,"0,5","43,5","65,9",
22/01/2009 16.00,"0,5","52,1","74,7","49,8"
22/01/2009 17.00,"0,3","38,8","52,0",
22/01/2009 18.00,"0,6","70,2","97,0","40,0"
22/01/2009 19.00,"0,5","77,9","112,7",
22/01/2009 20.00,"0,9","58,9","85,5","25,9"
22/01/2009 21.00,"1,5","91,8","143,1",
22/01/2009 22.00,"1,1","85,0","115,4","18,6"
22/01/2009 23.00,"1,2","82,9","118,9",
23/01/2009 0.00,"0,6","30,6","38,5","26,9"
23/01/2009 1.00,"0,5","30,0","39,3",
23/01/2009 2.00,"0,7","63,7","79,3","21,0"
23/01/2009 3.00,"1,0","55,0","67,4",
23/01/2009 4.00,"0,9","29,6","38,7","25,4"
23/01/2009 5.00,"1,1","22,4","29,9",
23/01/2009 6.00,"1,9","20,7","31,2","14,7"
23/01/2009 7.00,"1,3","20,9","34,2",
23/01/2009 8.00,"1,4","22,2","33,9","7,8"
23/01/2009 9.00,"1,9","41,0","61,8",
23/01/2009 10.00,"1,5","38,0","56,6","9,3"
23/01/2009 11.00,"2,3","37,6","74,9",
23/01/2009 12.00,"3,9","38,8","85,3","11,7"
23/01/2009 13.00,,"36,4","71,1",
23/01/2009 14.00,,"41,5","72,6","11,2"
23/01/2009 15.00,"1,5","37,5","65,3",
23/01/2009 16.00,"1,0","30,4","49,6","13,2"
23/01/2009 17.00,"1,0","35,9","58,7",
23/01/2009 18.00,"0,6","42,5","62,7","12,2"
23/01/2009 19.00,"0,6","33,6","50,4",
23/01/2009 20.00,"0,6","48,2","74,8","11,7"
23/01/2009 21.00,"1,2","65,6","99,5",
23/01/2009 22.00,"1,1","75,6","124,9","15,6"
23/01/2009 23.00,"0,8","53,2","72,2",
24/01/2009 0.00,"0,8","45,6","65,8","19,5"
24/01/2009 1.00,,"35,8","48,3",
24/01/2009 2.00,"0,1",,,"12,7"
24/01/2009 3.00,"0,0","15,1","18,3",
24/01/2009 4.00,"0,0","10,5","12,7","11,7"
24/01/2009 5.00,"0,0","7,8","9,6",
24/01/2009 6.00,"0,1","9,8","12,5","7,3"
24/01/2009 7.00,"0,2","21,7","27,5",
24/01/2009 8.00,"0,1","27,7","37,2","9,8"
24/01/2009 9.00,"0,3","50,1","74,3",
24/01/2009 10.00,"0,8","56,3","91,0","10,7"
24/01/2009 11.00,"0,4","29,2","48,0",
24/01/2009 12.00,"0,6","45,8","73,4","8,8"
24/01/2009 13.00,"1,4","67,5","114,1",
24/01/2009 14.00,"2,0","63,2","106,7","19,5"
24/01/2009 15.00,"0,5","43,8","66,0",
24/01/2009 16.00,"0,8","37,5","53,0","18,6"
24/01/2009 17.00,"0,4","43,9","61,5",
24/01/2009 18.00,"0,2","37,8","51,7","16,6"
24/01/2009 19.00,"0,5","48,1","70,5",
24/01/2009 20.00,"0,7","57,3","91,9","17,1"
24/01/2009 21.00,"0,7","56,8","91,0",
24/01/2009 22.00,"0,4","34,4","49,0","19,5"
24/01/2009 23.00,"0,2","17,6","25,3",
25/01/2009 0.00,"0,0","22,4","33,2","20,5"
25/01/2009 1.00,"0,0","25,5","39,8",
25/01/2009 2.00,"0,4","28,1","41,3","14,7"
25/01/2009 3.00,"0,3","15,9","23,9",
25/01/2009 4.00,"0,2","10,2","14,5","7,3"
25/01/2009 5.00,"0,2","8,8","11,3",
25/01/2009 6.00,"0,2","13,0","16,0","8,8"
25/01/2009 7.00,"0,0","19,5","25,4",
25/01/2009 8.00,"0,0","18,0","21,9","11,7"
25/01/2009 9.00,"0,0","25,1","32,5",
25/01/2009 10.00,"0,1","23,0","32,8","9,3"
25/01/2009 11.00,"0,1","24,2","36,1",
25/01/2009 12.00,"0,2","26,6","41,0","7,8"
25/01/2009 13.00,"0,2","36,1","55,9",
25/01/2009 14.00,"0,2","31,0","44,4","7,8"
25/01/2009 15.00,"0,0","17,4","23,0",
25/01/2009 16.00,"0,0","19,4","27,4","11,2"
25/01/2009 17.00,"0,0","33,0","51,1",
25/01/2009 18.00,"0,0","29,9","35,6","14,2"
25/01/2009 19.00,"0,4","91,1","132,5",
25/01/2009 20.00,"1,2","97,6","182,6","19,0"
25/01/2009 21.00,"0,3","80,6","131,0",
25/01/2009 22.00,"0,6","61,3","114,0","19,5"
25/01/2009 23.00,"0,2","41,0","62,3",
26/01/2009 0.00,"0,2","36,6","56,2","23,4"
26/01/2009 1.00,,"34,9","56,2",
26/01/2009 2.00,"0,3",,,"12,2"
26/01/2009 3.00,"0,0","15,9","19,3",
26/01/2009 4.00,"0,1","12,9","17,2","11,2"
26/01/2009 5.00,"0,0","14,0","18,5",
26/01/2009 6.00,"0,0","25,3","30,3","5,9"
26/01/2009 7.00,"0,1","54,9","83,6",
26/01/2009 8.00,"0,5","63,5","134,9","6,8"
26/01/2009 9.00,"1,3","73,5","188,7",
26/01/2009 10.00,"0,4","59,0","123,4","16,1"
26/01/2009 11.00,"0,2","44,6","80,2",
26/01/2009 12.00,"0,0","35,1","57,5","16,1"
26/01/2009 13.00,,"28,5","46,8",
26/01/2009 14.00,,"34,2","52,7","10,7"
26/01/2009 15.00,,"28,9","45,6",
26/01/2009 16.00,,"35,7","48,7","14,7"
26/01/2009 17.00,,"57,3","79,8",
26/01/2009 18.00,,"80,8","117,9","25,9"
26/01/2009 19.00,,"96,4","158,8",
26/01/2009 20.00,,"82,1","129,2","32,7"
26/01/2009 21.00,,"73,0","107,1",
26/01/2009 22.00,,"47,9","65,6","38,6"
26/01/2009 23.00,,"31,1","40,2",
27/01/2009 0.00,,"20,9","25,7","37,6"
27/01/2009 1.00,,"17,1","23,6",
27/01/2009 2.00,,"12,3","18,6","41,0"
27/01/2009 3.00,,"3,4","5,6",
27/01/2009 4.00,,"5,6","7,3","35,2"
27/01/2009 5.00,,"8,4","10,3",
27/01/2009 6.00,,"16,1","19,1","22,0"
27/01/2009 7.00,,"33,2","40,4",
27/01/2009 8.00,,"62,3","91,4","10,7"
27/01/2009 9.00,,"83,0","156,7",
27/01/2009 10.00,,"66,0","101,2","12,7"
27/01/2009 11.00,,"53,0","78,1",
27/01/2009 12.00,,"34,9","55,1","12,7"
27/01/2009 13.00,,"32,4","49,7",
27/01/2009 14.00,,"29,4","45,0","5,9"
27/01/2009 15.00,,"31,7","47,8",
27/01/2009 16.00,,"28,3","41,0","4,4"
27/01/2009 17.00,,"37,2","49,2",
27/01/2009 18.00,,"64,8","90,4","7,3"
27/01/2009 19.00,,"84,4","130,0",
27/01/2009 20.00,,"80,5","114,6","19,0"
27/01/2009 21.00,,"102,7","181,7",
27/01/2009 22.00,,"90,5","140,4","25,9"
27/01/2009 23.00,,"69,3","90,7",
28/01/2009 0.00,,"46,6","59,4","27,8"
28/01/2009 1.00,,"26,4","34,1",
28/01/2009 2.00,"0,0",,,"17,6"
28/01/2009 3.00,"0,0","27,5","33,3",
28/01/2009 4.00,"0,1","27,2","42,5","10,3"
28/01/2009 5.00,"0,0","20,4","24,2",
28/01/2009 6.00,"0,0","21,2","25,4","9,3"
28/01/2009 7.00,"0,2","57,3","87,4",
28/01/2009 8.00,"2,7","108,9","260,8","9,3"
28/01/2009 9.00,"4,6","126,0","357,3",
28/01/2009 10.00,"1,7","90,8","171,5","12,7"
28/01/2009 11.00,"0,2","68,1","109,4",
28/01/2009 12.00,"0,4","60,2","100,4","14,2"
28/01/2009 13.00,"0,5","57,4","92,7",
28/01/2009 14.00,"0,1","42,4","67,1","9,3"
28/01/2009 15.00,"1,3","69,5","115,3",
28/01/2009 16.00,"0,7","36,9","63,7","14,7"
28/01/2009 17.00,"0,6","41,5","60,4",
28/01/2009 18.00,"0,1","49,0","71,4","14,2"
28/01/2009 19.00,"0,2","59,8","86,0",
28/01/2009 20.00,"0,0","66,3","100,2","18,6"
28/01/2009 21.00,"0,7","72,7","114,5",
28/01/2009 22.00,"0,0","53,5","74,5","18,6"
28/01/2009 23.00,"0,1","44,6","62,9",
29/01/2009 0.00,"0,0","36,1","51,8","17,1"
29/01/2009 1.00,"0,1","27,2","35,1",
29/01/2009 2.00,"0,0","17,8","23,6","10,7"
29/01/2009 3.00,"0,0","10,6","13,8",
29/01/2009 4.00,"0,0","13,9","18,0","9,8"
29/01/2009 5.00,"0,0","13,2","16,7",
29/01/2009 6.00,"0,0","13,6","17,5","8,8"
29/01/2009 7.00,"0,2","28,8","38,6",
29/01/2009 8.00,"0,0","41,4","60,0","5,4"
29/01/2009 9.00,"0,5","39,1","65,1",
29/01/2009 10.00,"0,1","36,5","58,3","7,3"
29/01/2009 11.00,"0,7","40,1","79,1",
29/01/2009 12.00,"1,3","37,1","75,9","12,2"
29/01/2009 13.00,"2,7","29,2","62,0",
29/01/2009 14.00,"2,2","24,6","50,3","9,3"
29/01/2009 15.00,"2,3","23,7","44,4",
29/01/2009 16.00,"1,6","16,2","28,3","11,2"
29/01/2009 17.00,"1,0","18,9","30,1",
29/01/2009 18.00,"0,5","21,5","35,9","18,6"
29/01/2009 19.00,"0,6","35,3","64,8",
29/01/2009 20.00,"0,1","39,7","60,4","13,7"
29/01/2009 21.00,"0,0","35,8","54,4",
29/01/2009 22.00,"0,0","30,2","45,0","18,6"
29/01/2009 23.00,"0,1","26,0","38,0",
30/01/2009 0.00,"0,6","30,9","49,8","13,7"
30/01/2009 1.00,,"17,5","27,3",
30/01/2009 2.00,"0,0",,,"6,3"
30/01/2009 3.00,"0,1","21,4","25,6",
30/01/2009 4.00,"0,0","21,2","27,3","7,8"
30/01/2009 5.00,"0,0","17,4","22,8",
30/01/2009 6.00,"0,2","18,7","24,1","5,9"
30/01/2009 7.00,"1,0","32,9","56,3",
30/01/2009 8.00,"0,7","37,1","60,6","8,8"
30/01/2009 9.00,"0,5","37,4","69,3",
30/01/2009 10.00,"0,3","35,3","59,4","9,8"
30/01/2009 11.00,"0,6","29,6","53,3",
30/01/2009 12.00,"1,7","31,3","64,9","10,3"
30/01/2009 13.00,"2,5","29,4","59,8",
30/01/2009 14.00,"2,7","31,0","56,6","13,7"
30/01/2009 15.00,"2,8","51,4","102,9",
30/01/2009 16.00,"1,6","51,6","79,1","17,6"
30/01/2009 17.00,"0,8","40,3","61,0",
30/01/2009 18.00,"0,0","17,1","27,3","10,3"
30/01/2009 19.00,"0,4","23,7","34,2",
30/01/2009 20.00,"0,2","28,9","45,6","14,7"
30/01/2009 21.00,"0,8","43,2","72,2",
30/01/2009 22.00,"0,1","22,1","31,9","7,3"
30/01/2009 23.00,"0,4","44,0","63,3",
31/01/2009 0.00,"2,0","51,2","95,5","9,8"
31/01/2009 1.00,"0,7","37,2","57,0",
31/01/2009 2.00,"0,6","42,0","67,2","5,4"
31/01/2009 3.00,"0,0","20,5","29,4",
31/01/2009 4.00,"0,4","24,3","39,3","6,8"
31/01/2009 5.00,"0,1","10,3","14,0",
31/01/2009 6.00,"0,5","20,1","28,0","6,3"
31/01/2009 7.00,"0,3","18,6","24,8",
31/01/2009 8.00,"0,9","24,4","36,8","9,8"
31/01/2009 9.00,"0,6","41,3","68,9",
31/01/2009 10.00,"0,1","33,4","49,8","12,2"
31/01/2009 11.00,"0,4","35,5","60,3",
31/01/2009 12.00,"1,4","30,2","56,3","12,2"
31/01/2009 13.00,"3,3","31,0","64,5",
31/01/2009 14.00,"2,7","33,4","62,6","10,3"
31/01/2009 15.00,"0,8","31,1","46,7",
31/01/2009 16.00,"1,5","28,5","45,5","11,2"
31/01/2009 17.00,"1,1","36,1","52,0",
31/01/2009 18.00,"1,2","30,3","44,5","15,6"
31/01/2009 19.00,"1,0","52,5","83,6",
31/01/2009 20.00,"2,4","84,8","172,0","15,1"
31/01/2009 21.00,"1,5","80,9","151,0",
31/01/2009 22.00,"1,4","71,9","135,0","23,0"
31/01/2009 23.00,"0,7","73,6","144,7",
01/02/2009 0.00,"1,0","74,8","155,9","28,3"
01/02/2009 1.00,,"85,2","181,6",
01/02/2009 2.00,"2,8",,,"46,9"
01/02/2009 3.00,"2,9","89,2","184,9",
01/02/2009 4.00,"1,8","53,8","88,3","53,7"
01/02/2009 5.00,"0,6","34,7","49,2",
01/02/2009 6.00,"0,4","32,8","42,0","36,1"
01/02/2009 7.00,"0,4","31,0","37,0",
01/02/2009 8.00,"0,4","39,0","48,1","30,8"
01/02/2009 9.00,"0,8","42,7","62,1",
01/02/2009 10.00,"0,8","35,0","53,1","23,4"
01/02/2009 11.00,"1,3","35,0","56,0",
01/02/2009 12.00,"2,5","39,3","65,0","22,5"
01/02/2009 13.00,"3,2","47,0","75,3",
01/02/2009 14.00,"2,0","34,4","49,0","14,2"
01/02/2009 15.00,"1,1","26,2","37,2",
01/02/2009 16.00,"1,3","19,0","26,6","19,0"
01/02/2009 17.00,"0,7","15,7","23,7",
01/02/2009 18.00,"0,7","18,6","28,5","17,6"
01/02/2009 19.00,"1,2","24,3","35,8",
01/02/2009 20.00,"0,7","32,4","45,9","14,2"
01/02/2009 21.00,"0,5","57,0","75,0",
01/02/2009 22.00,"0,5","55,2","73,6","16,6"
01/02/2009 23.00,"0,6","43,8","59,6",
02/02/2009 0.00,"1,1","38,8","53,5","14,2"
02/02/2009 1.00,"0,7","25,9","36,3",
02/02/2009 2.00,"0,4","13,5","18,7","10,3"
02/02/2009 3.00,"0,6","9,9","13,6",
02/02/2009 4.00,"0,4","7,6","9,6","10,3"
02/02/2009 5.00,"0,5","7,2","9,0",
02/02/2009 6.00,"1,8","12,7","16,2","17,6"
02/02/2009 7.00,"0,5","37,4","49,0",
02/02/2009 8.00,"0,7","70,1","107,1","11,7"
02/02/2009 9.00,"2,0","75,0","135,4",
02/02/2009 10.00,"1,7","48,8","75,8","17,1"
02/02/2009 11.00,"0,6","44,4","71,1",
02/02/2009 12.00,"1,1","47,5","72,7","19,0"
02/02/2009 13.00,"0,5","45,1","70,2",
02/02/2009 14.00,"0,5","41,3","62,4","25,9"
02/02/2009 15.00,"0,3","36,0","52,0",
02/02/2009 16.00,"0,4","36,9","48,3","22,0"
02/02/2009 17.00,"0,5","48,2","66,2",
02/02/2009 18.00,"1,4","60,6","87,1","28,8"
02/02/2009 19.00,"1,6","68,5","95,8",
02/02/2009 20.00,"1,7","68,7","101,8","31,7"
02/02/2009 21.00,"1,1","45,8","65,6",
02/02/2009 22.00,"0,9","34,8","45,7","22,5"
02/02/2009 23.00,"0,8","23,1","28,5",
03/02/2009 0.00,"0,4","14,9","19,3","22,0"
03/02/2009 1.00,,"8,3","11,7",
03/02/2009 2.00,"0,1",,,"26,9"
03/02/2009 3.00,"0,0","7,9","10,2",
03/02/2009 4.00,"0,0","6,1","8,1","35,2"
03/02/2009 5.00,"0,0","6,1","8,1",
03/02/2009 6.00,"0,0","9,3","12,0","47,4"
03/02/2009 7.00,"0,1","23,0","30,4",
03/02/2009 8.00,"0,4","40,2","58,5","53,7"
03/02/2009 9.00,"0,5","55,8","87,4",
03/02/2009 10.00,"0,9","41,5","61,4","56,2"
03/02/2009 11.00,"0,6","40,1","61,8",
03/02/2009 12.00,"0,4","33,3","52,6","55,7"
03/02/2009 13.00,"0,9","31,4","50,6",
03/02/2009 14.00,"0,4","37,1","59,5","63,0"
03/02/2009 15.00,"0,4","35,9","53,5",
03/02/2009 16.00,"0,8","24,1","34,7","65,0"
03/02/2009 17.00,"0,5","30,6","43,6",
03/02/2009 18.00,"0,4","43,6","64,0","70,3"
03/02/2009 19.00,"0,5","51,5","78,7",
03/02/2009 20.00,"0,5","44,6","65,2","72,8"
03/02/2009 21.00,"0,5","32,8","48,7",
03/02/2009 22.00,"0,4","28,0","37,4","91,3"
03/02/2009 23.00,"0,4","22,5","29,7",
04/02/2009 0.00,"0,3","14,9","20,6","182,7"
04/02/2009 1.00,"0,2","9,7","13,5",
04/02/2009 2.00,"0,3","5,0","7,1","173,9"
04/02/2009 3.00,"0,2","5,2","7,5",
04/02/2009 4.00,"0,4","5,3","7,4","130,4"
04/02/2009 5.00,"0,2","4,8","6,8",
04/02/2009 6.00,"0,6","7,6","10,1","135,3"
04/02/2009 7.00,"0,2","17,3","23,5",
04/02/2009 8.00,"0,5","42,0","67,6","155,8"
04/02/2009 9.00,"1,1","66,0","120,7",
04/02/2009 10.00,"0,3","42,0","68,3","157,3"
04/02/2009 11.00,"0,3","31,8","49,0",
04/02/2009 12.00,"0,2","27,5","42,8","120,1"
04/02/2009 13.00,"0,2","39,6","59,3",
04/02/2009 14.00,"0,9","56,6","96,8","86,4"
04/02/2009 15.00,"0,3","34,8","51,7",
04/02/2009 16.00,"0,2","31,3","43,1","53,7"
04/02/2009 17.00,"0,2","49,1","64,2",
04/02/2009 18.00,"0,2","50,4","63,8","42,5"
04/02/2009 19.00,"0,3","73,4","102,1",
04/02/2009 20.00,"0,1","74,9","102,6","43,0"
04/02/2009 21.00,"0,2","52,1","68,9",
04/02/2009 22.00,"0,1","52,2","63,7","34,7"
04/02/2009 23.00,"0,2","52,4","68,6",
05/02/2009 0.00,"0,4","37,4","47,1","28,8"
05/02/2009 1.00,,"33,1","41,4",
05/02/2009 2.00,"0,0",,,"26,9"
05/02/2009 3.00,"0,0","16,8","19,7",
05/02/2009 4.00,"0,0","13,1","15,4","18,1"
05/02/2009 5.00,"0,0","10,6","12,5",
05/02/2009 6.00,"0,0","14,6","17,1","17,1"
05/02/2009 7.00,"0,0","38,6","46,7",
05/02/2009 8.00,"0,0","72,9","103,3","18,1"
05/02/2009 9.00,"0,5","91,0","175,5",
05/02/2009 10.00,"0,2","89,0","165,4","25,4"
05/02/2009 11.00,"0,0","47,6","76,3",
05/02/2009 12.00,"0,0","37,0","57,0","21,5"
05/02/2009 13.00,,"32,4","49,1",
05/02/2009 14.00,,"41,2","64,7",
05/02/2009 15.00,"1,0","32,3","51,7",
05/02/2009 16.00,"0,8","27,6","40,7",
05/02/2009 17.00,"0,9","47,7","70,5",
05/02/2009 18.00,"1,6","79,4","124,3",
05/02/2009 19.00,"2,8","105,3","169,5",
05/02/2009 20.00,"1,9","84,7","128,1",
05/02/2009 21.00,"1,4","75,2","115,3",
05/02/2009 22.00,"1,5","60,6","86,6",
05/02/2009 23.00,"0,6","32,7","40,2",
06/02/2009 0.00,"0,5","30,5","37,5",
06/02/2009 1.00,"0,7","19,4","24,4",
06/02/2009 2.00,"0,5","14,2","17,8","80,6"
06/02/2009 3.00,"0,0","11,4","14,1",
06/02/2009 4.00,"0,1","7,6","9,2","52,3"
06/02/2009 5.00,"0,0","8,9","10,7",
06/02/2009 6.00,"0,0","17,7","20,5","61,5"
06/02/2009 7.00,"0,0","41,0","51,3",
06/02/2009 8.00,"0,4","75,4","108,6","44,4"
06/02/2009 9.00,"0,8","76,6","119,3",
06/02/2009 10.00,"0,1","52,9","78,7","57,6"
06/02/2009 11.00,"0,1","37,0","52,7",
06/02/2009 12.00,"0,3","52,8","86,5","28,3"
06/02/2009 13.00,"0,9","54,0","88,3",
06/02/2009 14.00,"1,0","60,1","97,0","38,1"
06/02/2009 15.00,"0,5","61,6","95,1",
06/02/2009 16.00,"0,1","59,6","82,8","23,0"
06/02/2009 17.00,"0,1","54,6","77,2",
06/02/2009 18.00,"0,3","71,7","102,3","49,3"
06/02/2009 19.00,"0,2","58,1","82,7",
06/02/2009 20.00,"0,6","76,1","122,0","25,9"
06/02/2009 21.00,"0,8","75,1","121,9",
06/02/2009 22.00,"0,4","59,0","83,5",
06/02/2009 23.00,"0,1","42,0","54,6",
07/02/2009 0.00,"0,1","32,8","41,2",
07/02/2009 1.00,,"42,1","55,2",
07/02/2009 2.00,"0,1",,,
07/02/2009 3.00,"0,0","22,8","26,5",
07/02/2009 4.00,"0,1","20,0","25,1",
07/02/2009 5.00,"0,1","8,3","10,5",
07/02/2009 6.00,"0,0","11,8","13,7",
07/02/2009 7.00,"0,1","39,8","53,8",
07/02/2009 8.00,"0,2","45,3","62,6",
07/02/2009 9.00,"0,3","50,8","78,3",
07/02/2009 10.00,"0,1","28,8","42,4",
07/02/2009 11.00,"0,1","25,2","36,8",
07/02/2009 12.00,"0,2","21,4","32,6",
07/02/2009 13.00,"0,1","25,6","39,4",
07/02/2009 14.00,"0,1","34,3","55,2",
07/02/2009 15.00,"0,1","27,7","41,1",
07/02/2009 16.00,"0,1","18,9","25,9",
07/02/2009 17.00,"0,1","26,5","34,8",
07/02/2009 18.00,"0,1","33,4","44,8",
07/02/2009 19.00,"0,3","42,1","56,8",
07/02/2009 20.00,"0,2","40,5","55,6",
07/02/2009 21.00,"0,3","58,0","83,8",
07/02/2009 22.00,"0,9","60,6","87,0",
07/02/2009 23.00,"0,2","45,7","60,7",
08/02/2009 0.00,"0,2","18,2","26,1",
08/02/2009 1.00,"0,1","21,7","30,7",
08/02/2009 2.00,"0,1","20,8","28,5",
08/02/2009 3.00,"0,1","14,7","20,3",
08/02/2009 4.00,"0,0","9,0","13,4",
08/02/2009 5.00,"0,0","8,6","11,1",
08/02/2009 6.00,"0,0","7,5","10,0",
08/02/2009 7.00,"0,0","10,2","12,9",
08/02/2009 8.00,"0,0","12,3","15,8",
08/02/2009 9.00,"0,0","21,8","28,2",
08/02/2009 10.00,"0,0","21,6","33,0",
08/02/2009 11.00,"0,0","18,6","26,6",
08/02/2009 12.00,"0,0","31,0","44,9",
08/02/2009 13.00,"0,0","31,9","50,6",
08/02/2009 14.00,"0,0","29,3","42,4",
08/02/2009 15.00,"0,0","12,6","17,3",
08/02/2009 16.00,"0,0","16,7","23,7",
08/02/2009 17.00,"0,0","20,2","27,8",
08/02/2009 18.00,"0,0","35,6","46,4",
08/02/2009 19.00,"0,1","53,3","68,4",
08/02/2009 20.00,"0,0","56,1","76,0",
08/02/2009 21.00,"0,3","67,1","100,9",
08/02/2009 22.00,"0,0","62,4","86,4",
08/02/2009 23.00,"0,0","46,9","60,2",
09/02/2009 0.00,"0,0","31,2","41,4",
09/02/2009 1.00,,"21,2","30,8",
09/02/2009 2.00,"0,0",,,
09/02/2009 3.00,"0,0","13,4","16,8",
09/02/2009 4.00,"0,0","10,6","13,9",
09/02/2009 5.00,"0,0","7,8","9,7",
09/02/2009 6.00,"0,0","18,0","23,1",
09/02/2009 7.00,"0,2","30,4","48,9",
09/02/2009 8.00,"0,0","42,0","57,7",
09/02/2009 9.00,"0,0","53,6","78,6",
09/02/2009 10.00,"1,0","57,3","101,0",
09/02/2009 11.00,"5,9","73,0","176,6",
09/02/2009 12.00,"6,1","53,2","128,2",
09/02/2009 13.00,"0,1","17,5","28,8",
09/02/2009 14.00,"0,2","14,9","25,0",
09/02/2009 15.00,"0,0","10,7","16,5",
09/02/2009 16.00,"0,0","10,1","15,7",
09/02/2009 17.00,"0,0","10,2","15,8",
09/02/2009 18.00,"0,0","10,4","16,7",
09/02/2009 19.00,"0,0","25,8","36,6",
09/02/2009 20.00,"0,0","28,2","44,2",
09/02/2009 21.00,"0,0","26,7","38,8",
09/02/2009 22.00,"0,0","19,5","28,3",
09/02/2009 23.00,"0,0","18,2","25,5",
10/02/2009 0.00,"0,0","20,0","26,7",
10/02/2009 1.00,,"13,3","17,8",
10/02/2009 2.00,,"7,2","9,7",
10/02/2009 3.00,,"6,3","8,1",
10/02/2009 4.00,,"5,7","7,4",
10/02/2009 5.00,,"5,6","7,4",
10/02/2009 6.00,,"11,8","14,0",
10/02/2009 7.00,,"35,5","43,8",
10/02/2009 8.00,,"72,1","127,3",
10/02/2009 9.00,,"82,9","157,6",
10/02/2009 10.00,,,,
10/02/2009 11.00,,"60,9","99,9",
10/02/2009 12.00,,"40,6","62,5",
10/02/2009 13.00,,"37,9","56,5",
10/02/2009 14.00,,"35,9","53,3",
10/02/2009 15.00,,"32,4","46,9",
10/02/2009 16.00,,"25,9","34,7",
10/02/2009 17.00,,"35,8","47,1",
10/02/2009 18.00,,"71,0","98,2",
10/02/2009 19.00,,"88,4","133,5",
10/02/2009 20.00,,"62,8","89,1",
10/02/2009 21.00,,"48,7","69,2",
10/02/2009 22.00,,"29,8","39,7",
10/02/2009 23.00,,"18,9","23,9",
11/02/2009 0.00,,"16,2","21,2",
11/02/2009 1.00,,"10,5","14,1",
11/02/2009 2.00,"0,1",,,"20,5"
11/02/2009 3.00,"0,0","11,8","13,9",
11/02/2009 4.00,"0,0","9,8","11,4","16,1"
11/02/2009 5.00,"0,0","8,9","10,6",
11/02/2009 6.00,"0,0","11,7","13,6","7,8"
11/02/2009 7.00,"0,0","30,3","36,3",
11/02/2009 8.00,"1,1","75,9","139,1","15,6"
11/02/2009 9.00,"0,9","95,0","160,8",
11/02/2009 10.00,"1,0","78,6","124,7","20,0"
11/02/2009 11.00,"0,9","76,8","141,8",
11/02/2009 12.00,"0,9","56,8","86,5","27,4"
11/02/2009 13.00,"1,7","76,7","131,9",
11/02/2009 14.00,"1,6","69,2","119,9","26,4"
11/02/2009 15.00,"1,0","80,5","141,3",
11/02/2009 16.00,"1,2","77,6","132,9","21,5"
11/02/2009 17.00,"1,3","77,1","121,4",
11/02/2009 18.00,"1,2","88,1","141,2","28,8"
11/02/2009 19.00,"0,4","46,6","61,7",
11/02/2009 20.00,"0,5","45,2","67,1","22,5"
11/02/2009 21.00,"0,7","81,3","120,8",
11/02/2009 22.00,"0,6","80,1","112,4","25,9"
11/02/2009 23.00,"0,4","32,3","39,5",
12/02/2009 0.00,"0,2","21,5","30,8","23,9"
12/02/2009 1.00,"0,0","21,3","28,5",
12/02/2009 2.00,"0,0","14,1","20,4","12,2"
12/02/2009 3.00,"0,0","8,0","10,1",
12/02/2009 4.00,"0,0","5,6","6,9","10,3"
12/02/2009 5.00,"0,0","5,4","6,9",
12/02/2009 6.00,"0,0","9,6","11,8","5,4"
12/02/2009 7.00,"0,0","22,1","28,0",
12/02/2009 8.00,"0,1","45,3","63,8","7,3"
12/02/2009 9.00,"0,1","39,0","62,9",
12/02/2009 10.00,"0,2","25,0","42,1","13,7"
12/02/2009 11.00,"0,0","11,4","22,4",
12/02/2009 12.00,"0,0","11,6","22,2","11,7"
12/02/2009 13.00,"0,3","23,2","49,0",
12/02/2009 14.00,"0,1","18,7","35,6","5,4"
12/02/2009 15.00,"0,4","15,5","28,6",
12/02/2009 16.00,"1,1","14,1","22,7","3,4"
12/02/2009 17.00,"0,9","17,4","29,7",
12/02/2009 18.00,"0,8","22,2","37,8","9,3"
12/02/2009 19.00,"0,5","30,2","46,0",
12/02/2009 20.00,"0,0","23,8","38,0","10,3"
12/02/2009 21.00,"1,0","37,2","57,8",
12/02/2009 22.00,"0,3","24,5","35,7","9,8"
12/02/2009 23.00,"0,0","22,7","29,7",
13/02/2009 0.00,"0,0","21,0","30,6","14,7"
13/02/2009 1.00,,"13,0","19,3",
13/02/2009 2.00,"0,2",,,"6,8"
13/02/2009 3.00,"0,0","8,9","11,3",
13/02/2009 4.00,"0,3","9,3","12,0","5,4"
13/02/2009 5.00,"0,3","13,4","17,3",
13/02/2009 6.00,"0,1","12,1","14,9","7,3"
13/02/2009 7.00,"0,4","24,1","30,7",
13/02/2009 8.00,"0,2","38,8","58,7","6,3"
13/02/2009 9.00,"1,8","59,8","113,6",
13/02/2009 10.00,"2,4","44,8","82,3","12,2"
13/02/2009 11.00,"2,5","37,1","68,6",
13/02/2009 12.00,"2,7","39,6","67,9","14,2"
13/02/2009 13.00,"3,7","36,7","63,5",
13/02/2009 14.00,"7,1","42,3","80,9","7,3"
13/02/2009 15.00,"4,7","26,5","48,0",
13/02/2009 16.00,"1,4","11,5","20,4","8,8"
13/02/2009 17.00,"1,5","12,8","22,1",
13/02/2009 18.00,"1,2","14,0","22,6","9,8"
13/02/2009 19.00,"0,8","14,4","24,8",
13/02/2009 20.00,"0,7","16,9","29,5","13,7"
