, Brindisi,,,,,,
23/03/2009 10.00,"7,6","15,3","19,6","0,2",,"19,0",
23/03/2009 11.00,"7,3","13,5","18,1","0,3",,,
23/03/2009 12.00,"2,3","10,6","13,8","0,3",,"24,9",
23/03/2009 13.00,"6,1","9,0","12,4","0,2",,,
23/03/2009 14.00,"6,0","7,7","10,3","0,2",,"23,0",
23/03/2009 15.00,"9,1","9,6","12,6","0,2",,,
23/03/2009 16.00,"6,7","7,5","9,9","0,3",,"16,1",
23/03/2009 17.00,"3,2","8,0","10,0","0,2",,,
23/03/2009 18.00,"0,4","8,4","9,5","0,2",,"15,1",
23/03/2009 19.00,"0,1","19,8","20,8","0,3",,,
23/03/2009 20.00,"0,1","33,6","35,7","0,4",,"23,9",
23/03/2009 21.00,"0,1","32,4","33,7","0,4",,,
23/03/2009 22.00,"0,0","28,8","30,3","0,3",,"44,4",
23/03/2009 23.00,"0,0","29,3","31,9","0,4",,,
24/03/2009 0.00,"0,0","21,1","22,3","0,5",,"38,1",
24/03/2009 1.00,"0,0","12,4","13,8","0,3",,,
24/03/2009 2.00,"0,0","9,9","10,9","0,5",,"32,7",
24/03/2009 3.00,"0,0","8,4","9,4","0,4",,,
24/03/2009 4.00,"0,0","8,3","9,3","0,4",,"23,0",
24/03/2009 5.00,"0,0","7,5","8,5","0,3",,,
24/03/2009 6.00,"0,1","9,4","10,5","0,3",,"30,3",
24/03/2009 7.00,"0,0","10,1","11,8","0,2",,,
24/03/2009 8.00,"0,0","15,2","21,1","0,2",,"14,7",
24/03/2009 9.00,"0,2","17,3","29,9","0,2",,,
24/03/2009 10.00,"0,2","15,1","26,1","0,2",,"18,1",
24/03/2009 11.00,"0,2","11,2","18,9","0,2",,,
24/03/2009 12.00,"0,1","4,9","8,0","0,2",,"22,0",
24/03/2009 13.00,"0,1","9,5","16,6","0,2",,,
24/03/2009 14.00,"0,0","4,0","6,1","0,3",,"27,4",
24/03/2009 15.00,"0,1","4,1","6,2","0,3",,,
24/03/2009 16.00,"0,1","4,4","6,4","0,3",,"25,9",
24/03/2009 17.00,"0,3","3,7","4,7","0,3",,,
24/03/2009 18.00,"0,1","4,0","5,0","0,3",,"23,9",
24/03/2009 19.00,"0,0","4,3","5,1","0,2",,,
24/03/2009 20.00,"0,0","3,9","4,7","0,3",,"29,3",
24/03/2009 21.00,"0,0","3,5","4,4","0,2",,,
24/03/2009 22.00,"0,0","2,9","3,8","0,3",,"38,6",
24/03/2009 23.00,"0,1","2,3","3,3","0,2",,,
25/03/2009 0.00,"0,0","2,8","3,7","0,2",,"22,5",
25/03/2009 1.00,,"2,2","3,2","0,3",,,
25/03/2009 2.00,"1,1",,,"0,3",,"13,2",
25/03/2009 3.00,"1,2","5,7","6,7",,,,
25/03/2009 4.00,"1,5","5,0","5,9","0,2",,"30,8",
25/03/2009 5.00,"1,2","4,4","5,4","0,2",,,
25/03/2009 6.00,"0,9","5,2","6,1","0,2",,"13,7",
25/03/2009 7.00,"1,1","9,3","11,1","0,2",,,
25/03/2009 8.00,"1,1","19,8","25,4","0,2",,"6,8",
25/03/2009 9.00,"1,4","13,2","17,7","0,2",,,
25/03/2009 10.00,"1,8","13,0","17,0","0,1",,"3,9",
25/03/2009 11.00,"1,8","15,2","19,7","0,1",,,
25/03/2009 12.00,"3,0","9,3","13,2","0,1",,"2,4",
25/03/2009 13.00,"2,5","6,9","9,9","0,0",,,
25/03/2009 14.00,"2,4","5,0","7,7","0,2",,"4,4",
25/03/2009 15.00,"2,5","8,2","10,1","0,1",,,
25/03/2009 16.00,"3,9","4,5","6,4","0,1",,"6,8",
25/03/2009 17.00,"3,3","6,7","8,8","0,2",,,
25/03/2009 18.00,"4,6","12,7","15,0","0,1",,"7,8",
25/03/2009 19.00,"8,8","24,8","27,7","0,1",,,
25/03/2009 20.00,"2,9","6,0","7,1","0,1",,"12,2",
25/03/2009 21.00,"2,3","8,7","9,6","0,1",,,
25/03/2009 22.00,"1,0","18,8","20,0","0,3",,"10,3",
25/03/2009 23.00,"0,9","14,1","14,9","0,2",,,
26/03/2009 0.00,"1,0","9,9","10,9","0,2",,"19,0",
26/03/2009 1.00,"0,5","9,7","10,6","0,2",,,
26/03/2009 2.00,"1,0","7,2","8,1","0,2",,"7,8",
26/03/2009 3.00,"1,0","7,0","7,9","0,2",,,
26/03/2009 4.00,"1,0","5,4","6,3","0,2",,"7,3",
26/03/2009 5.00,"1,1","5,7","6,7","0,2",,,
26/03/2009 6.00,"1,1","15,0","16,5","0,2",,"12,7",
26/03/2009 7.00,"1,2","30,2","42,5","0,3",,,
26/03/2009 8.00,"1,4","35,7","66,6","0,3",,"15,1",
26/03/2009 9.00,"0,8","13,8","19,8","0,1",,,
26/03/2009 10.00,"1,0","14,6","22,8","0,1",,"7,3",
26/03/2009 11.00,"0,4","25,9","30,7","0,0",,,
26/03/2009 12.00,,"16,0","18,5","0,2",,"11,2",
26/03/2009 13.00,"2,8","17,2","20,7","0,3",,,
26/03/2009 14.00,"2,4","12,3","14,4","0,3",,"19,0",
26/03/2009 15.00,"1,5","11,5","13,6","0,4",,,
26/03/2009 16.00,"2,5","9,3","11,4","0,3",,"11,7",
26/03/2009 17.00,"2,7","6,3","7,7","0,3",,,
26/03/2009 18.00,"2,8","11,0","12,0","0,3",,"6,3",
26/03/2009 19.00,"2,3","17,3","18,1","0,4",,,
26/03/2009 20.00,"3,0","48,6","69,5","0,5",,"11,2",
26/03/2009 21.00,"2,2","46,0","48,4","0,6",,,
26/03/2009 22.00,"0,8","34,4","35,9","0,5",,"23,9",
26/03/2009 23.00,"2,3","26,2","27,2","0,5",,,
27/03/2009 0.00,"2,9","35,4","37,4","0,5",,"25,9",
27/03/2009 1.00,,"18,7","20,0","0,5",,,
27/03/2009 2.00,"0,2",,,"0,2",,"17,1",
27/03/2009 3.00,"0,5","13,2","14,1",,,,
27/03/2009 4.00,"0,2","9,6","10,5","0,3",,"20,5",
27/03/2009 5.00,"0,3","12,0","12,8","0,2",,,
27/03/2009 6.00,"0,0","21,4","24,0","0,1",,"15,6",
27/03/2009 7.00,"0,3","28,3","31,3","0,2",,,
27/03/2009 8.00,"0,4","37,0","44,8","0,4",,"20,0",
27/03/2009 9.00,"0,6","25,0","27,1","0,2",,,
27/03/2009 10.00,"0,4","8,3","9,3","0,0",,"11,7",
27/03/2009 11.00,"0,2","7,9","8,4","0,0",,,
27/03/2009 12.00,"0,4","8,4","9,3","0,0",,"6,3",
27/03/2009 13.00,"0,6","5,0","5,7","0,1",,,
27/03/2009 14.00,"0,4","3,5","4,9","0,1",,"5,4",
27/03/2009 15.00,"0,3","4,6","6,9","0,1",,,"0,9"
27/03/2009 16.00,"0,3","3,1","4,1","0,1",,"9,3","0,8"
27/03/2009 17.00,"0,2","3,9","4,4","0,1",,,"0,7"
27/03/2009 18.00,"0,0","4,4","5,0","0,1",,"11,7","0,7"
27/03/2009 19.00,"0,2","6,9","7,8","0,1",,,"0,8"
27/03/2009 20.00,"0,1","8,2","8,9","0,1",,"32,7","0,9"
27/03/2009 21.00,"0,2","10,5","11,1","0,1",,,"1,1"
27/03/2009 22.00,"0,2","10,6","11,0","0,2",,"39,6","1,3"
27/03/2009 23.00,"0,3","11,9","12,6","0,2",,,"1,2"
28/03/2009 0.00,"0,1","9,9","10,3","0,1",,"56,7","1,2"
28/03/2009 1.00,"0,1","7,9","8,6","0,1",,,"1,0"
28/03/2009 2.00,"0,1","6,1","6,4","0,2",,"40,5","0,9"
28/03/2009 3.00,"0,1","4,7","4,8","0,1",,,"0,7"
28/03/2009 4.00,"0,0","4,1","4,8","0,1",,"37,1","0,5"
28/03/2009 5.00,"0,0","6,2","7,0","0,0",,,"0,5"
28/03/2009 6.00,"0,0","5,6","6,2","0,1",,"38,6","0,4"
28/03/2009 7.00,"0,1","3,9","4,8","0,1",,,"0,4"
28/03/2009 8.00,"0,0","6,6","9,1","0,0",,"23,9","0,5"
28/03/2009 9.00,"0,0","5,0","5,9","0,2",,,"0,5"
28/03/2009 10.00,"0,2","4,1","6,1","0,1",,"11,2","0,5"
28/03/2009 11.00,"0,3","3,2","4,5","0,2",,,"0,5"
28/03/2009 12.00,"0,2","2,9","3,8","0,1",,"6,8","0,4"
28/03/2009 13.00,"0,2","3,8","6,0","0,1",,,"0,3"
28/03/2009 14.00,"0,1","1,8","2,5","0,0",,"8,8","0,3"
28/03/2009 15.00,"0,2","1,5","2,3","0,1",,,"0,4"
28/03/2009 16.00,"0,0","1,8","2,0","0,0",,"12,7","0,3"
28/03/2009 17.00,"0,1","1,8","2,4","0,1",,,"0,3"
28/03/2009 18.00,"0,1","2,2","2,4","0,1",,"14,7","0,4"
28/03/2009 19.00,"0,1","2,7","3,3","0,2",,,"0,4"
28/03/2009 20.00,"0,1","2,9","3,6","0,1",,"39,1","0,4"
28/03/2009 21.00,"0,0","2,6","3,2","0,1",,,"0,4"
28/03/2009 22.00,"0,1","3,3","4,1","0,1",,"36,1","0,4"
28/03/2009 23.00,"0,2","3,9","4,5","0,1",,,"0,4"
29/03/2009 0.00,"0,1","2,2","2,8","0,1",,"26,4","0,2"
29/03/2009 1.00,,"3,0","3,6","0,1",,,"0,2"
29/03/2009 2.00,"0,1",,,"0,1",,"12,2","0,2"
29/03/2009 3.00,"0,6","8,3","8,6",,,,"0,2"
29/03/2009 4.00,"0,1","5,4","6,0","0,1",,"12,7","0,2"
29/03/2009 5.00,"0,1","4,0","4,7","0,1",,,"0,2"
29/03/2009 6.00,"0,2","3,1","3,8","0,2",,"19,5","0,2"
29/03/2009 7.00,"0,1","4,6","5,0","0,0",,,"0,2"
29/03/2009 8.00,"0,1","6,5","7,4","0,0",,"15,1","0,2"
29/03/2009 9.00,"0,8","4,5","5,2","0,2",,,"0,3"
29/03/2009 10.00,"0,1","3,3","4,1","0,0",,"12,2","0,3"
29/03/2009 11.00,"0,5","7,0","7,6","0,1",,,"0,3"
29/03/2009 12.00,"0,5","2,8","3,7","0,1",,"16,6","0,3"
29/03/2009 13.00,"0,2","2,6","3,2","0,0",,,"0,3"
29/03/2009 14.00,"1,1","2,7","3,2","0,2",,"21,5","0,2"
29/03/2009 15.00,"1,3","2,9","3,6","0,3",,,"0,2"
29/03/2009 16.00,"1,0","2,8","3,2","0,3",,"37,6","0,2"
29/03/2009 17.00,"1,3","3,4","3,5","0,3",,,"0,2"
29/03/2009 18.00,"0,5","4,0","4,4","0,0",,"73,7","0,3"
29/03/2009 19.00,"0,3","3,4","3,7","0,2",,,"0,2"
29/03/2009 20.00,"0,2","3,5","3,8","0,0",,"106,0","0,2"
29/03/2009 21.00,"0,5","3,4","3,8","0,2",,,"0,2"
29/03/2009 22.00,"0,1","3,0","3,5","0,1",,"108,4","0,2"
29/03/2009 23.00,"0,1","2,3","3,0","0,0",,,"0,2"
30/03/2009 0.00,"0,6","2,5","2,8","0,1",,"90,8","0,2"
30/03/2009 1.00,"0,1","2,2","2,8","0,0",,,"0,2"
30/03/2009 2.00,"0,1","1,9","2,2","0,0",,"66,4","0,1"
30/03/2009 3.00,"0,1","3,1","3,2","0,0",,,"0,2"
30/03/2009 4.00,"0,2","5,4","6,0","0,0",,"59,6","0,1"
30/03/2009 5.00,"0,3","3,0","3,7","0,1",,,"0,1"
30/03/2009 6.00,"0,3","3,0","3,4","0,1",,"54,7","0,1"
30/03/2009 7.00,"0,1","6,9","7,3","0,0",,,"0,1"
30/03/2009 8.00,"0,2","11,9","12,9","0,1",,"57,6","0,2"
30/03/2009 9.00,,"10,2","11,1","0,2",,,
30/03/2009 10.00,,"7,5","8,3","0,2",,"28,3",
30/03/2009 11.00,"0,7","6,6","8,8","0,3",,,
30/03/2009 12.00,"0,3","6,4","8,6","0,2",,"24,9","0,4"
30/03/2009 13.00,"0,4","7,0","9,6","0,2",,,"0,4"
30/03/2009 14.00,"0,1","6,1","8,4","0,1",,"38,1","0,3"
30/03/2009 15.00,"0,1","3,1","3,8","0,0",,,"0,2"
30/03/2009 16.00,"0,1","2,5","3,4","0,1",,"40,0","0,2"
30/03/2009 17.00,"0,5","3,9","4,6","0,2",,,"0,3"
30/03/2009 18.00,"0,7","5,5","6,1","0,1",,"72,8","0,4"
30/03/2009 19.00,"0,2","5,6","6,4","0,2",,,"0,4"
30/03/2009 20.00,"0,7","4,0","4,7","0,3",,"159,7","0,4"
30/03/2009 21.00,"0,2","3,2","3,8","0,0",,,"0,5"
30/03/2009 22.00,"0,3","5,3","5,8","0,2",,"175,3","0,5"
30/03/2009 23.00,"0,1","6,4","7,2","0,2",,,"0,5"
31/03/2009 0.00,"0,2","5,4","5,8","0,2",,"148,0","0,4"
31/03/2009 1.00,,"4,1","4,7","0,1",,,"0,3"
31/03/2009 2.00,"0,6",,,"0,2",,"91,3","0,2"
31/03/2009 3.00,"0,2","10,1","11,0",,,,"0,2"
31/03/2009 4.00,"0,5","7,3","7,8","0,2",,"75,7","0,1"
31/03/2009 5.00,"0,4","3,4","4,0","0,1",,,"0,1"
31/03/2009 6.00,"0,5","8,4","9,3","0,2",,"72,8","0,2"
31/03/2009 7.00,"0,5","17,5","20,4","0,2",,,"0,2"
31/03/2009 8.00,"0,8","25,1","35,4","0,2",,"52,7","0,3"
31/03/2009 9.00,"0,5","20,1","25,9","0,3",,,"0,7"
31/03/2009 10.00,"0,6","14,1","21,2","0,3",,"24,9","0,8"
31/03/2009 11.00,"0,5","8,4","10,9","0,3",,,"0,6"
31/03/2009 12.00,"0,9","21,1","34,7","0,2",,"10,3","0,5"
31/03/2009 13.00,"0,4","11,7","18,5","0,2",,,"0,4"
31/03/2009 14.00,"0,6","12,5","17,7","0,2",,"19,5","0,2"
31/03/2009 15.00,"0,4","7,0","8,5",,,,"0,3"
31/03/2009 16.00,"0,2","6,5","7,6",,,"27,4","0,4"
31/03/2009 17.00,"0,1","4,0","4,9","0,2",,,"0,2"
31/03/2009 18.00,"0,5","7,1","8,0","0,1",,"35,7","0,1"
31/03/2009 19.00,"0,1","5,6","6,3","0,1",,,"0,1"
31/03/2009 20.00,"0,5","6,6","7,3","0,1",,"113,8","0,2"
31/03/2009 21.00,"0,4","6,2","6,9","0,1",,,"0,2"
31/03/2009 22.00,"0,6","7,6","8,3","0,0",,"97,7","0,3"
31/03/2009 23.00,"0,4","7,3","8,1","0,1",,,"0,4"
01/04/2009 0.00,"0,2","12,4","13,3","0,1",,"46,4","0,4"
01/04/2009 1.00,"0,1","13,8","14,8","0,1",,,"0,6"
01/04/2009 2.00,"0,2","8,7","9,6","0,1",,"47,4","0,5"
01/04/2009 3.00,"0,2","8,0","8,9","0,1",,,"0,4"
01/04/2009 4.00,"0,2","8,8","9,6","0,1",,"29,3","0,4"
01/04/2009 5.00,"0,8","29,3","42,5","0,2",,,"0,3"
01/04/2009 6.00,"2,9","50,9","120,3","0,2",,"48,4","0,7"
01/04/2009 7.00,"2,6","39,6","112,0","0,2",,,"0,7"
01/04/2009 8.00,"0,9","19,8","32,2","0,1",,"22,5","0,5"
01/04/2009 9.00,"1,0","9,0","12,9","0,1",,,"0,2"
01/04/2009 10.00,"1,5","6,1","8,6","0,1",,"8,8","0,2"
01/04/2009 11.00,"1,7","5,8","7,9","0,1",,,"0,3"
01/04/2009 12.00,"5,0","9,7","13,6","0,1",,"4,4","0,3"
01/04/2009 13.00,"5,3","8,2","11,2","0,1",,,"0,2"
01/04/2009 14.00,"5,1","11,3","14,9","0,1",,"2,4","0,1"
01/04/2009 15.00,"4,5","9,9","12,1","0,1",,,"0,2"
01/04/2009 16.00,"3,4","9,3","10,8","0,1",,"12,2","0,2"
01/04/2009 17.00,"2,2","11,4","12,6","0,0",,,"0,3"
01/04/2009 18.00,"1,9","24,2","25,9","0,0",,"59,1","0,2"
01/04/2009 19.00,"1,7","21,9","22,9","0,1",,,"0,2"
01/04/2009 20.00,"1,3","27,0","28,2","0,1",,"151,9","0,3"
01/04/2009 21.00,"0,6","26,9","32,4","0,0",,,"0,4"
01/04/2009 22.00,"1,4","35,1","38,9","0,1",,"74,2","0,5"
01/04/2009 23.00,"1,6","35,5","37,0","0,1",,,"1,6"
02/04/2009 0.00,"1,9","30,8","31,9","0,1",,"54,2","4,0"
02/04/2009 1.00,,"23,8","24,7","0,1",,,"0,4"
02/04/2009 2.00,"1,6",,,"0,1",,"39,6","0,1"
02/04/2009 3.00,"1,5","20,0","21,1",,,,"0,1"
02/04/2009 4.00,"1,9","20,8","21,9","0,2",,"40,0","0,2"
02/04/2009 5.00,"1,7","26,4","31,2","0,3",,,"0,4"
02/04/2009 6.00,"1,4","36,6","42,9","0,2",,"44,0","0,6"
02/04/2009 7.00,"3,4","48,6","106,9","0,4",,,"0,6"
02/04/2009 8.00,"1,9","24,7","36,3","0,3",,"51,8","1,1"
02/04/2009 9.00,"2,1","16,0","23,5","0,2",,,"0,4"
02/04/2009 10.00,"1,5","9,0","12,5","0,2",,"33,2","0,3"
02/04/2009 11.00,"2,6","12,5","17,6","0,2",,,"0,2"
02/04/2009 12.00,"2,2","9,9","14,1","0,2",,"25,9","0,2"
02/04/2009 13.00,"2,9","8,4","11,5","0,2",,,"0,2"
02/04/2009 14.00,"2,3","6,6","8,7","0,2",,"22,5","0,2"
02/04/2009 15.00,"1,5","5,3","6,9","0,2",,,"0,2"
02/04/2009 16.00,"1,0","4,9","5,9","0,1",,"20,5","0,2"
02/04/2009 17.00,"1,2","6,3","7,9","0,2",,,"0,2"
02/04/2009 18.00,"0,6","6,2","7,3","0,1",,"35,7","0,1"
02/04/2009 19.00,"0,8","12,3","13,1","0,2",,,"0,1"
02/04/2009 20.00,"1,5","7,3","8,1","0,2",,"62,5","0,1"
02/04/2009 21.00,"0,8","4,6","5,0","0,0",,,"0,1"
02/04/2009 22.00,"1,3","8,4","9,1","0,1",,"69,4","0,1"
02/04/2009 23.00,"0,6","2,8","3,7","0,1",,,"0,0"
03/04/2009 0.00,"0,9","10,7","11,6","0,1",,"41,5","0,0"
03/04/2009 1.00,"1,1","6,8","7,7","0,1",,,"0,0"
03/04/2009 2.00,"0,8","6,7","7,6","0,2",,"27,8","0,2"
03/04/2009 3.00,"0,4","7,4","8,1","0,2",,,"0,3"
03/04/2009 4.00,"0,4","8,8","9,5","0,2",,"18,1","0,4"
03/04/2009 5.00,"0,7","9,3","10,2","0,2",,,"0,3"
03/04/2009 6.00,"1,1","14,0","15,8","0,2",,"27,8","0,2"
03/04/2009 7.00,"1,3","12,6","13,8","0,2",,,"0,2"
03/04/2009 8.00,"1,0","15,6","18,4","0,2",,"19,5","0,2"
03/04/2009 9.00,"1,0","11,8","13,9","0,1",,,"0,1"
03/04/2009 10.00,"0,4","6,5","8,4","0,1",,"23,4","0,1"
03/04/2009 11.00,"1,5","11,4","14,8","0,2",,,"0,1"
03/04/2009 12.00,"1,5","9,6","12,9","0,1",,"25,9","0,2"
03/04/2009 13.00,"0,6","8,3","11,0","0,1",,,"0,2"
03/04/2009 14.00,"0,5","9,7","12,8","0,1",,"35,2","0,2"
03/04/2009 15.00,"0,4","6,1","8,0","0,1",,,"0,1"
03/04/2009 16.00,"0,1","7,0","8,0","0,1",,"39,6","0,0"
03/04/2009 17.00,"0,1","7,8","8,8","0,1",,,"0,1"
03/04/2009 18.00,"0,5","8,0","9,0","0,0",,"43,5","0,0"
03/04/2009 19.00,"0,9","7,0","7,7","0,1",,,"0,1"
03/04/2009 20.00,"0,7","6,0","6,9","0,1",,"49,3","0,2"
03/04/2009 21.00,"1,0","9,7","10,6","0,1",,,"0,1"
03/04/2009 22.00,"0,3","3,7","4,3","0,1",,"44,9","0,1"
03/04/2009 23.00,"0,3","3,4","4,2","0,1",,,"0,1"
04/04/2009 0.00,"0,4","4,8","5,5","0,0",,"52,3","0,1"
04/04/2009 1.00,,"3,7","4,4","0,1",,,"0,1"
04/04/2009 2.00,"0,7",,,"0,2",,"28,8","0,2"
04/04/2009 3.00,"0,4","7,3","8,2",,,,"0,1"
04/04/2009 4.00,"0,4","5,5","6,2","0,2",,"32,7","0,2"
04/04/2009 5.00,"0,3","6,6","7,6","0,1",,,"0,2"
04/04/2009 6.00,"0,3","10,2","11,6","0,1",,"23,4","0,2"
04/04/2009 7.00,"0,5","10,5","12,1","0,0",,,"0,2"
04/04/2009 8.00,"1,8","17,0","19,9","0,1",,"24,4","0,2"
04/04/2009 9.00,"1,2","16,3","19,4","0,0",,,"0,2"
04/04/2009 10.00,"1,1","11,0","13,7","0,0",,"21,0","0,3"
04/04/2009 11.00,"1,0","6,5","9,0","0,0",,,"0,3"
04/04/2009 12.00,"1,1","6,0","8,1","0,1",,"9,3","0,2"
04/04/2009 13.00,"0,7","4,5","5,8","0,0",,,"0,2"
04/04/2009 14.00,"0,1","5,2","6,4","0,0",,"9,3","0,2"
04/04/2009 15.00,"1,0","4,5","5,5","0,1",,,"0,2"
04/04/2009 16.00,"0,5","5,7","6,8","0,0",,"7,8","0,2"
04/04/2009 17.00,"1,0","9,6","11,1","0,0",,,"0,1"
04/04/2009 18.00,"1,4","15,1","16,7","0,0",,"27,8","0,2"
04/04/2009 19.00,"1,7","13,5","15,0","0,1",,,"0,2"
04/04/2009 20.00,"0,7","4,5","5,3","0,0",,"45,9","0,2"
04/04/2009 21.00,"1,3","9,3","10,1","0,1",,,"0,3"
04/04/2009 22.00,"2,8","14,9","15,8","0,1",,"34,7","0,2"
04/04/2009 23.00,"1,5","7,4","8,4","0,0",,,"0,3"
05/04/2009 0.00,"0,2","5,5","6,4","0,0",,"33,2","0,2"
05/04/2009 1.00,"1,4","5,8","6,6","0,1",,,"0,5"
05/04/2009 2.00,"0,8","2,3","3,2","0,1",,"23,0","0,3"
05/04/2009 3.00,"0,4","4,3","5,1","0,1",,,"0,4"
05/04/2009 4.00,"0,3","2,8","3,6","0,0",,"23,0","0,2"
05/04/2009 5.00,"0,1","1,5","2,3","0,0",,,"0,2"
05/04/2009 6.00,"0,1","2,2","2,7","0,1",,"25,4","0,2"
05/04/2009 7.00,"0,1","2,2","2,9","0,0",,,"0,2"
05/04/2009 8.00,"0,2","3,6","4,5","0,0",,"23,0","0,2"
05/04/2009 9.00,"0,2","5,1","6,5","0,1",,,"0,2"
05/04/2009 10.00,"0,3","3,1","4,1","0,1",,"23,9","0,2"
05/04/2009 11.00,"0,5","3,6","4,9","0,1",,,"0,2"
05/04/2009 12.00,"0,9","2,7","3,5","0,1",,"26,4","0,2"
05/04/2009 13.00,"0,7","4,9","6,8","0,1",,,"0,2"
05/04/2009 14.00,"1,0","3,3","4,8","0,1",,"22,0","0,2"
05/04/2009 15.00,"0,7","2,0","3,0","0,2",,,"0,2"
05/04/2009 16.00,"0,8","4,1","5,1","0,2",,"25,4","0,2"
05/04/2009 17.00,"0,2","2,7","3,6","0,2",,,"0,2"
05/04/2009 18.00,"0,7","1,9","2,8","0,1",,"36,6","0,2"
05/04/2009 19.00,"0,4","2,2","3,1","0,1",,,"0,2"
05/04/2009 20.00,"0,2","2,3","3,2","0,2",,"73,3","0,2"
05/04/2009 21.00,"0,5","3,3","4,0","0,1",,,"0,2"
05/04/2009 22.00,"0,5","5,7","6,5","0,1",,"69,4","0,3"
05/04/2009 23.00,"0,2","5,9","6,3","0,0",,,"0,3"
06/04/2009 0.00,"0,3","6,9","7,6","0,1",,"73,7","0,3"
06/04/2009 1.00,,"8,0","8,9","0,1",,,"0,4"
06/04/2009 2.00,"0,2",,,"0,0",,"36,6","0,4"
06/04/2009 3.00,"0,2","9,5","10,4",,,,"0,2"
06/04/2009 4.00,"0,3","6,0","6,9","0,1",,"29,8","0,2"
06/04/2009 5.00,"0,2","3,8","4,7","0,2",,,"0,2"
06/04/2009 6.00,"0,8","7,7","9,5","0,5",,"23,0","0,2"
06/04/2009 7.00,"1,1","8,1","9,7","0,5",,,"0,2"
06/04/2009 8.00,"0,8","10,2","12,9","0,5",,"23,9","0,3"
06/04/2009 9.00,"0,6","9,5","12,7","0,5",,,"0,3"
06/04/2009 10.00,"0,9","8,2","11,0","0,5",,"23,4","0,3"
06/04/2009 11.00,"1,5","10,7","14,9","0,6",,,"0,4"
06/04/2009 12.00,"1,4","7,6","10,4","0,6",,"32,7","0,4"
06/04/2009 13.00,"1,6","7,9","10,4","0,6",,,"0,4"
06/04/2009 14.00,"1,7","6,0","7,2","0,6",,"33,7","0,3"
06/04/2009 15.00,"1,6","7,1","9,0","0,6",,,"0,3"
06/04/2009 16.00,"1,7","6,2","7,7","0,6",,"28,8","0,3"
06/04/2009 17.00,"1,8","7,5","8,7","0,6",,,"0,4"
06/04/2009 18.00,"1,6","7,4","8,3","0,6",,"33,7","0,3"
06/04/2009 19.00,"1,7","7,8","8,8","0,6",,,"0,3"
06/04/2009 20.00,"1,6","8,7","9,6","0,6",,"46,9","0,4"
06/04/2009 21.00,"0,7","8,4","9,3","0,4",,,"0,4"
06/04/2009 22.00,"0,8","12,0","13,0","0,5",,"58,1","0,5"
06/04/2009 23.00,"1,1","16,2","17,5","0,5",,,"0,5"
07/04/2009 0.00,"0,6","14,6","15,6","0,5",,"65,4","0,7"
07/04/2009 1.00,"1,0","8,7","9,5","0,6",,,"0,8"
07/04/2009 2.00,"1,0","9,5","10,3","0,6",,"40,5","0,8"
07/04/2009 3.00,"0,7","7,9","8,8","0,6",,,"0,9"
07/04/2009 4.00,"0,8","11,0","12,0","0,7",,"41,0","0,8"
07/04/2009 5.00,"1,5","34,8","52,9","0,7",,,"0,9"
07/04/2009 6.00,"1,4","38,9","54,4","0,6",,"37,6","0,9"
07/04/2009 7.00,"1,9","38,5","80,3","0,7",,,"0,9"
07/04/2009 8.00,"1,8","30,4","53,5","0,6",,"40,0","0,8"
07/04/2009 9.00,"2,9","14,6","19,3","0,6",,,"1,1"
07/04/2009 10.00,"2,4","8,5","11,3","0,6",,"36,6","0,5"
07/04/2009 11.00,"3,0","8,8","11,4","0,6",,,"0,4"
07/04/2009 12.00,"2,1","6,7","8,5","0,5",,"35,2","0,4"
07/04/2009 13.00,"1,7","6,0","7,2","0,6",,,"0,4"
07/04/2009 14.00,"3,9","15,0","19,1","0,6",,"26,4","0,3"
07/04/2009 15.00,"9,9","13,9","17,3","0,4",,,
07/04/2009 16.00,"9,2",,,"0,4",,,
07/04/2009 17.00,"11,0",,,"0,4",,,
07/04/2009 18.00,"11,4","25,6","27,6","0,3",,,"0,3"
07/04/2009 19.00,"3,5","14,6","15,5","0,4",,,"0,9"
07/04/2009 20.00,"2,2","24,4","25,2","0,4",,,"0,3"
07/04/2009 21.00,"2,0","51,0","52,8","0,4",,,"0,4"
07/04/2009 22.00,"2,3","49,3","52,0","0,5",,,"0,8"
07/04/2009 23.00,"2,0","33,7","35,9","0,3",,,"1,0"
08/04/2009 0.00,"1,4","19,9","22,6","0,2",,,"1,1"
08/04/2009 1.00,,"18,3","19,8","0,3",,,"0,7"
08/04/2009 2.00,"1,1",,,"0,4",,"13,7","0,6"
08/04/2009 3.00,"0,7","23,9","24,7",,,,"0,6"
08/04/2009 4.00,"0,6","14,5","15,4","0,4",,"20,5","0,7"
08/04/2009 5.00,"0,8","36,7","46,9","0,5",,,"0,9"
08/04/2009 6.00,"1,1","38,6","51,2","0,4",,"38,1","0,9"
08/04/2009 7.00,"1,0","38,6","57,7","0,4",,,"1,3"
08/04/2009 8.00,"1,4","39,7","70,8","0,4",,"39,6","1,3"
08/04/2009 9.00,"1,1","26,5","39,3","0,4",,,"1,1"
08/04/2009 10.00,"1,0","17,5","23,1","0,4",,"31,3","1,0"
08/04/2009 11.00,"1,6","15,2","20,0","0,5",,,"1,8"
08/04/2009 12.00,"2,9","11,1","13,8","0,3",,"32,2","1,1"
08/04/2009 13.00,"2,6","7,6","9,7","0,4",,,"0,6"
08/04/2009 14.00,"2,3","7,5","9,8","0,4",,"21,5","0,4"
