, Brindisi,,
,Mesagne,,
Parm,SO2,NOX,NO2



04/07/2007 13.00,"1,93438994","11,7479972","6,06495769"
04/07/2007 14.00,"1,83943671","15,36915121","5,12010656"
04/07/2007 15.00,"2,09614684","18,20303922","4,89557466"
04/07/2007 16.00,"1,81563891","21,13679672","4,88129776"
04/07/2007 17.00,"1,4574627","22,9356828","6,18046734"
04/07/2007 18.00,"0,99827195","23,12244696","8,93974338"
04/07/2007 19.00,"0,94782366","17,53639556","7,91312748"
04/07/2007 20.00,"0,79260912","14,68305104","9,07731751"
04/07/2007 21.00,"0,55672614","15,05657936","10,75416828"
04/07/2007 22.00,"0,59024849","10,93738759","9,87161585"
04/07/2007 23.00,"0,5306167","6,54323684","8,31546582"
05/07/2007 0.00,"0,7177325","6,16711394","8,48029742"
05/07/2007 1.00,,"12,01128342","14,48035801"
05/07/2007 2.00,"0,14070195",,
05/07/2007 3.00,"0,25081864",,
05/07/2007 4.00,"0,19929437",,
05/07/2007 5.00,"0,13566882",,
05/07/2007 6.00,"0,22224094",,
05/07/2007 7.00,"0,27577175",,
05/07/2007 8.00,"0,13956291",,
05/07/2007 9.00,"0,18698359",,
05/07/2007 10.00,"0,17631932",,
05/07/2007 11.00,"0,11158524",,
05/07/2007 12.00,"0,31135862",,
05/07/2007 13.00,"0,1304872",,
05/07/2007 14.00,"0,22337897",,
05/07/2007 15.00,"0,28367995",,
05/07/2007 16.00,"0,30785404",,
05/07/2007 17.00,"0,49384808",,
05/07/2007 18.00,"0,24587602",,
05/07/2007 19.00,"0,10930818",,
05/07/2007 20.00,"0,2330547",,
05/07/2007 21.00,"0,122459",,
05/07/2007 22.00,"0,16197047",,
05/07/2007 23.00,"0,40485041",,
06/07/2007 0.00,"0,3473055",,
06/07/2007 1.00,"0,17538979",,
06/07/2007 2.00,"0,20929962",,
06/07/2007 3.00,"0,20609505",,
06/07/2007 4.00,"0,15825537",,
06/07/2007 5.00,"0,30551799",,
06/07/2007 6.00,"0,20088293",,
06/07/2007 7.00,"0,10912817",,
06/07/2007 8.00,"0,12009245",,
06/07/2007 9.00,"0,10981769",,
06/07/2007 10.00,"0,1472016","4,57961666","7,9196149"
06/07/2007 11.00,"0,20315897","3,77808714","7,11233982"
06/07/2007 12.00,"0,29605175","4,63279321","6,46210686"
06/07/2007 13.00,"0,42581892","7,96731547","6,93453146"
06/07/2007 14.00,"0,31468421","7,99325558","5,05131854"
06/07/2007 15.00,"0,41731171","10,21367456","5,44976404"
06/07/2007 16.00,"0,58377529","10,64167767","5,66651027"
06/07/2007 17.00,"0,54621138","9,13070246","5,8521062"
06/07/2007 18.00,"0,38100583","9,1190297","8,28431742"
06/07/2007 19.00,"0,21232519","8,90113627","10,89823174"
06/07/2007 20.00,"0,60267725","23,46096656","26,61546064"
06/07/2007 21.00,"0,47096253","27,31297736","30,46364744"
06/07/2007 22.00,"0,54510285","29,69552056","30,9269824"
06/07/2007 23.00,"0,33649174","31,39844336","33,54867856"
07/07/2007 0.00,"0,47964974","28,23123448","28,30918672"
07/07/2007 1.00,,"11,67147514","14,7243598"
07/07/2007 2.00,"0,92346753",,
07/07/2007 3.00,"0,99814279","9,97373577","11,96507612"
07/07/2007 4.00,"1,39389308","10,53143366","12,7347173"
07/07/2007 5.00,"1,49940581","24,0043952","25,16572488"
07/07/2007 6.00,"1,88865545","38,83660136","38,1366564"
07/07/2007 7.00,"2,26263787","52,30178488","48,92198072"
07/07/2007 8.00,"1,38043919","47,31752592","45,92388824"
07/07/2007 9.00,"5,12479318","29,39332896","29,2825668"
07/07/2007 10.00,"5,3929598","9,04510031","11,91316723"
07/07/2007 11.00,"5,98613116","9,11124595","12,36093086"
07/07/2007 12.00,"4,64560108","10,78434346","11,72626923"
07/07/2007 13.00,"3,98168518","11,9555123","9,83267988"
07/07/2007 14.00,"4,97937336","12,93602605","7,4160419"
07/07/2007 15.00,"5,46370538","14,89186247","6,15840286"
07/07/2007 16.00,"6,00064273","17,40669695","6,42316898"
07/07/2007 17.00,"8,2735584","19,3171272","8,87614643"
07/07/2007 18.00,"4,05968603","14,67786187","7,93778654"
07/07/2007 19.00,"2,81529601","12,69089618","10,63735464"
07/07/2007 20.00,"1,67974534","10,15660901","10,99297134"
07/07/2007 21.00,"1,93597035","11,62218951","14,25971894"
07/07/2007 22.00,"1,46040488","12,25900406","14,13122872"
07/07/2007 23.00,"1,47098677","13,10852286","15,01637191"
08/07/2007 0.00,"1,32692668","11,514542","13,17080435"
08/07/2007 1.00,"1,39585793","12,2213931","13,32005507"
08/07/2007 2.00,"1,41520635","10,16439085","11,22269241"
08/07/2007 3.00,"0,79996508","12,5650904","13,69903833"
08/07/2007 4.00,"0,72408061","15,70117574","16,66727302"
08/07/2007 5.00,"0,86133798","16,57403816","15,97420361"
08/07/2007 6.00,"0,78333713","19,81776528","15,83793154"
08/07/2007 7.00,"1,0708532","17,65831042","15,81067025"
08/07/2007 8.00,"0,7493256","13,06961366","8,45563645"
08/07/2007 9.00,"0,58531096","8,27988541","7,0721056"
08/07/2007 10.00,"0,44397237","3,07772154","5,4367873"
08/07/2007 11.00,"0,73904576","3,47070446","6,20252991"
08/07/2007 12.00,"1,64996656","5,02188521","5,48221259"
08/07/2007 13.00,"2,45446543","10,15141984","6,51012674"
08/07/2007 14.00,"2,68468982","15,39768398","6,73595688"
08/07/2007 15.00,"5,11179388","23,75667648","11,16948336"
08/07/2007 16.00,"3,99801006","21,3196604","6,58670234"
08/07/2007 17.00,"2,30556849","19,73734656","5,0136789"
08/07/2007 18.00,"1,50635904","18,77500637","5,98708384"
08/07/2007 19.00,"1,31679838","15,4015749","6,15191545"
08/07/2007 20.00,"0,82626775","12,7661219","7,77036035"
08/07/2007 21.00,"0,78394225","11,8128465","11,97027294"
08/07/2007 22.00,"0,78167434","12,84523664","13,77042476"
08/07/2007 23.00,"1,14734279","9,64300757","10,34663313"
09/07/2007 0.00,"0,88476864","9,6443039","10,60361549"
09/07/2007 1.00,,"11,35631062","12,3297863"
09/07/2007 2.00,"0,29882104",,
09/07/2007 3.00,"0,56753177","6,93621976","9,0513602"
09/07/2007 4.00,"0,38232488","11,22142475","12,88657217"
09/07/2007 5.00,"0,20930165","20,84756848","21,16438688"
09/07/2007 6.00,"0,17843875","39,64979408","32,47793944"
09/07/2007 7.00,"0,04948315","41,88708264","34,47666776"
09/07/2007 8.00,"0,12110436","19,58300992","20,43757832"
09/07/2007 9.00,"0,04524125","16,1797589","19,4888248"
09/07/2007 10.00,"0,15557761","19,65044616","24,0573576"
09/07/2007 11.00,"1,28155628","22,77876496","26,5246024"
09/07/2007 12.00,"6,43424576","20,26133016","20,18578704"
09/07/2007 13.00,"9,91397228","25,95505584","20,69196992"
09/07/2007 14.00,"7,19949758","20,3171032","10,60361549"
09/07/2007 15.00,"6,40717322","24,23266888","10,69446034"
09/07/2007 16.00,"8,6180997","27,92644256","11,4498208"
09/07/2007 17.00,"3,92010786","25,48424496","7,74959412"
09/07/2007 18.00,"1,88355926","24,4894696","7,77295685"
09/07/2007 19.00,"1,48270464","22,8578644","9,89757316"
09/07/2007 20.00,"0,86978213","22,19900832","13,40052542"
09/07/2007 21.00,"0,37742192","17,7516925","14,17535386"
09/07/2007 22.00,"0,32929341","10,17346902","10,01957406"
09/07/2007 23.00,"0,49275074","8,52501528","8,16880586"
10/07/2007 0.00,"0,26919176","8,32398378","7,9533617"
10/07/2007 1.00,"0,48300483","7,27213713","6,97865851"
10/07/2007 2.00,"0,34701057","5,47582651","5,35112587"
10/07/2007 3.00,"0,75998783","5,40319728","4,44391438"
10/07/2007 4.00,"0,53997818","8,26432173","6,0883185"
10/07/2007 5.00,"0,69405063","14,43792117","12,01570014"
10/07/2007 6.00,"0,39113922","13,74015015","9,40567866"
10/07/2007 7.00,"0,23880991","14,27190794","8,18438292"
10/07/2007 8.00,"0,03958571","18,05129334","12,106545"
10/07/2007 9.00,"0,1044398","20,06418384","16,45182121"
10/07/2007 10.00,"0,0808871","8,42384945","8,47899918"
10/07/2007 11.00,"0,15669021","7,81167867","7,96763669"
10/07/2007 12.00,"0,59108447","10,59887564","7,60553066"
10/07/2007 13.00,"0,74582","15,00729374","6,76580702"
10/07/2007 14.00,"0,83934027","18,32495598","5,55489345"
10/07/2007 15.00,"1,08624245","19,37550056","5,85340445"
10/07/2007 16.00,"1,09995872","25,58540888","5,36410644"
10/07/2007 17.00,"1,09252954","31,77069064","6,8332968"
10/07/2007 18.00,"0,32670617","33,82249608","8,4686151"
10/07/2007 19.00,"0,64077814","30,91468824","8,82553197"
10/07/2007 20.00,"0,34352124","27,21699496","10,75416828"
10/07/2007 21.00,"0,23718576","29,838194","20,09364776"
10/07/2007 22.00,"0,2557755","18,1083608","13,51603698"
10/07/2007 23.00,"0,25743016","14,37437011","12,7061635"
11/07/2007 0.00,"0,21477616","11,90622858","13,38495026"
11/07/2007 1.00,,"11,18381189","13,84439239"
11/07/2007 2.00,"0,58549402",,
11/07/2007 3.00,"0,61437885","3,22298192","4,33878688"
11/07/2007 4.00,"0,68299178","4,42527811","5,56397927"
11/07/2007 5.00,"0,95057261","12,97493525","12,55171405"
11/07/2007 6.00,"1,08723097","21,5829428","17,73282297"
11/07/2007 7.00,"1,22774172","17,08245426","15,85999411"
11/07/2007 8.00,"0,6734635","12,07094356","10,96182486"
11/07/2007 9.00,"0,73380211","8,2889655","9,49912574"
11/07/2007 10.00,"1,02088799","5,83768207","8,7242973"
11/07/2007 11.00,"1,16453619","12,98790434","8,26095661"
11/07/2007 12.00,"1,80304947","67,4906364","13,88982151"
11/07/2007 13.00,"1,51638158","21,82548","9,23435963"
11/07/2007 14.00,"1,82476547","40,55378768","7,84823229"
11/07/2007 15.00,"1,53947155","128,20072808","14,9411003"
11/07/2007 16.00,"1,65148698","10,46010077","5,83912563"
11/07/2007 17.00,"1,48609328","19,36381824","7,22525489"
11/07/2007 18.00,"1,50801777","22,65295536","10,54910246"
11/07/2007 19.00,"1,26128645","12,99438794","8,00787282"
11/07/2007 20.00,"0,82882042","8,22541253","8,93065755"
11/07/2007 21.00,"0,91517593","5,08284359","7,50040316"
11/07/2007 22.00,"0,93497997","2,8105444","6,38293476"
11/07/2007 23.00,"0,98910572","0,89361526","4,80472216"
12/07/2007 0.00,"1,1164148","0,81060961","4,39719083"
12/07/2007 1.00,"1,26409439","3,41882426","6,01304115"
12/07/2007 2.00,"0,94319428","3,07772154","6,06495769"
12/07/2007 3.00,"0,94459875","1,95324375","5,2524877"
12/07/2007 4.00,"1,26740981","2,43312516","6,43095655"
12/07/2007 5.00,"1,30564494","4,14513187","8,80476382"
12/07/2007 6.00,"1,39713833","8,26043272","10,86319052"
12/07/2007 7.00,"1,11241189","8,72604487","10,10523166"
12/07/2007 8.00,"0,8861721","6,50173306","7,73012614"
12/07/2007 9.00,"0,79883011","5,98034978","7,97023318"
12/07/2007 10.00,"0,84868447","4,69245334","7,35244686"
12/07/2007 11.00,"0,98647678","4,66002965","7,38229701"
12/07/2007 12.00,"1,25791103","4,42138719","6,2531482"
12/07/2007 13.00,"1,27983653","4,84160655","5,66131919"
12/07/2007 14.00,"1,2550736",,
12/07/2007 15.00,"1,81213026",,
12/07/2007 16.00,"2,09348128","15,08511214","4,5101059"
12/07/2007 17.00,"1,46736421","14,7076929","5,63146714"
12/07/2007 18.00,"1,52895678","12,41853178","5,64444579"
12/07/2007 19.00,"1,41804785","10,27463294","5,72751072"
12/07/2007 20.00,"1,11521983","10,33559133","7,01629814"
12/07/2007 21.00,"1,15772534","8,43292954","6,46989252"
12/07/2007 22.00,"1,21854194","6,32923624","5,6587227"
12/07/2007 23.00,"1,44466274","9,85311725","7,35893428"
13/07/2007 0.00,"1,11811726","10,29927671","6,31804148"
13/07/2007 1.00,,"8,50426243","6,39721166"
13/07/2007 2.00,"0,56443703",,
13/07/2007 3.00,"0,44021252","9,36675225","5,94684962"
13/07/2007 4.00,"0,4833384","8,27988541","6,3414023"
13/07/2007 5.00,"0,34437654","11,9360577","8,5594657"
13/07/2007 6.00,"0,54961019","15,317271","10,4348834"
13/07/2007 7.00,"0,38741191","16,19143166","10,92029431"
13/07/2007 8.00,"0,30351043","15,4729078","10,34144587"
13/07/2007 9.00,"0,31164745","12,58195042","8,6360413"
13/07/2007 10.00,"0,36146417","11,94513778","8,30248907"
13/07/2007 11.00,"0,24347794","12,06445806","8,22721172"
13/07/2007 12.00,"0,28976771","15,20573066","9,57570134"
13/07/2007 13.00,"0,3336177","14,52092874","7,16165794"
13/07/2007 14.00,"0,90366044","15,50533341","5,80278616"
13/07/2007 15.00,"0,86107661","17,13692714","5,47182852"
13/07/2007 16.00,"0,84977571","18,72182982","5,8806581"
13/07/2007 17.00,"0,64978571","17,50656454","6,1363403"
13/07/2007 18.00,"0,49292261","15,57666439","6,76450878"
13/07/2007 19.00,"0,47800424","13,65714258","7,46406178"
13/07/2007 20.00,"0,35829927","14,86462603","9,94040387"
13/07/2007 21.00,"0,60638828","18,59602214","15,51735415"
13/07/2007 22.00,"0,47954093","20,70229472","17,95994945"
13/07/2007 23.00,"0,49590547","16,27962649","12,90604015"
14/07/2007 0.00,"0,48849154","14,31211539","10,34273647"
14/07/2007 1.00,"0,63070882","12,6883035","8,01695482"
14/07/2007 2.00,"0,33325565","9,60928562","6,43744588"
14/07/2007 3.00,"0,29862883","9,34470306","5,65742445"
14/07/2007 4.00,"0,50377095","9,60798738","7,22525489"
14/07/2007 5.00,"0,56470857","14,35880643","10,35312246"
14/07/2007 6.00,"0,62013101","15,88015806","10,80088609"
14/07/2007 7.00,"0,40079258","18,38331978","12,00401209"
14/07/2007 8.00,"0,24908262","15,34580569","9,15908419"
14/07/2007 9.00,"0,24266332","14,60263806","8,97089177"
14/07/2007 10.00,"0,28777947","13,30436711","7,84693404"
14/07/2007 11.00,"0,31155693","15,81401051","8,94493637"
14/07/2007 12.00,"0,22051306","18,96177053","9,13701971"
14/07/2007 13.00,"0,8313314","18,80224281","6,22589264"
14/07/2007 14.00,"0,97852079","21,98501728","5,98968034"
14/07/2007 15.00,"1,09099285","25,10683528","6,11816865"
14/07/2007 16.00,"0,76713937","24,52707864","4,62561556"
14/07/2007 17.00,"1,04705235","22,99793752","5,49908408"
14/07/2007 18.00,"0,58260981","21,03433264","6,55295745"
14/07/2007 19.00,"0,66723539","20,24446632","8,74376529"
14/07/2007 20.00,"0,5696817","19,06033986","10,47512335"
14/07/2007 21.00,"0,61515788","19,4040276","12,75548736"
14/07/2007 22.00,"0,56127315","18,22897932","11,09550426"
14/07/2007 23.00,"0,74146216","14,34453909","8,78140301"
15/07/2007 0.00,"0,63504836","13,48983302","8,08963758"
15/07/2007 1.00,,"12,53007212","7,42123298"
15/07/2007 2.00,"0,24425696",,
15/07/2007 3.00,"0,29928683","10,77396895","6,42187073"
15/07/2007 4.00,"0,10553511","12,876364","7,9364883"
15/07/2007 5.00,"0,09907817","13,73107006","8,80995682"
15/07/2007 6.00,"0,13817877","14,63635809","9,59127458"
15/07/2007 7.00,"0,08115762","16,2705464","8,66978618"
15/07/2007 8.00,"0,12128335","13,97879261","8,18567926"
15/07/2007 9.00,"0,27104779","12,7207272","7,7521887"
15/07/2007 10.00,"0,09286329","12,99828077","7,7521887"
15/07/2007 11.00,"0,22935282","14,9476336","7,89755233"
15/07/2007 12.00,"0,22422409","18,82299374","7,42901864"
15/07/2007 13.00,"0,57594642","21,72301592","5,9377638"
15/07/2007 14.00,"0,87372504","25,4025452","5,35242412"
15/07/2007 15.00,"0,88778405","29,32977408","5,65742445"
15/07/2007 16.00,"0,55874997","30,96007912","5,61719023"
15/07/2007 17.00,"0,95916728","31,02489592","7,79112658"
15/07/2007 18.00,"0,51482167","31,02881552","11,70680125"
15/07/2007 19.00,"0,19743326","25,93559168","13,22011674"
15/07/2007 20.00,"0,38472907","29,032764","20,92947856"
15/07/2007 21.00,"0,33603409","36,31138472","30,90751824"
15/07/2007 22.00,"0,18916607","39,17900232","35,3566084"
15/07/2007 23.00,"0,28637398","45,5251024","41,06855544"
16/07/2007 0.00,"0,20117379","55,51440376","47,86552424"
16/07/2007 1.00,"0,12472285","47,35513496","39,32291856"
16/07/2007 2.00,"0,19176145","24,47908744","19,32531056"
16/07/2007 3.00,"0,15223778","20,06418384","15,04882046"
16/07/2007 4.00,"0,25324724","21,67632488","18,37786867"
16/07/2007 5.00,"0,2341195","23,8487584","18,71920656"
16/07/2007 6.00,"0,1090346","46,10614008","35,74726824"
16/07/2007 7.00,"0,14379058","34,7614984","27,67841792"
16/07/2007 8.00,"0,20956099","24,32215048","18,65431137"
16/07/2007 9.00,"0,28462474","17,66868684","13,12148049"
16/07/2007 10.00,"0,24848056","16,92551921","12,44528639"
16/07/2007 11.00,"0,87812967","18,20693014","11,19544258"
16/07/2007 12.00,"1,03821259","22,69574592","10,26616278"
16/07/2007 13.00,"1,3122768","28,5152812","9,83138163"
16/07/2007 14.00,"2,09591496","30,74996944","6,74633904"
16/07/2007 15.00,"1,35264458","33,340022","5,78331818"
16/07/2007 16.00,"1,82945282","36,95077664","6,62953114"
16/07/2007 17.00,"1,62375339","39,62646768","8,93325405"
16/07/2007 18.00,"0,86081219","36,55652224","9,67563776"
16/07/2007 19.00,"0,70929851","35,88468368","15,33305265"
16/07/2007 20.00,"0,35896337","39,23217504","25,12031488"
16/07/2007 21.00,"0,79787718","158,23866872","62,22257928"
16/07/2007 22.00,"1,39458159","379,3595376","110,1659028"
16/07/2007 23.00,"1,04804799","263,2103176","95,95167416"
17/07/2007 0.00,"0,50190984","61,8643852","46,40800664"
02/08/2007 1.00,,"8,34214204","5,4964895"
02/08/2007 2.00,"0,46664943",,
02/08/2007 3.00,"0,36605593","9,47699434","6,36346869"
02/08/2007 4.00,"0,26837511","13,75571383","10,65422995"
02/08/2007 5.00,"0,4896733","26,65542144","22,81916552"
02/08/2007 6.00,"0,24217516","21,24574248","17,70557314"
02/08/2007 7.00,"0,28731064","14,65711094","11,2979755"
02/08/2007 8.00,"0,14919797","13,93339982","10,68537452"
02/08/2007 9.00,"0,19936251","13,08777002","9,74702037"
02/08/2007 10.00,"0,20565469","10,79601622","7,71065815"
02/08/2007 11.00,"0,18980576","15,37693114","10,31028983"
02/08/2007 12.00,"0,14549304","12,38740442","8,2778281"
02/08/2007 13.00,"0,13396636","11,57549847","7,24083004"
02/08/2007 14.00,"0,14328818","10,43545891","6,40759574"
02/08/2007 15.00,"0,27331468","9,66764942","5,79370225"
02/08/2007 16.00,"0,41619098","10,16828177","6,58021301"
02/08/2007 17.00,"0,33903322","10,71301057","7,32908414"
02/08/2007 18.00,"0,29192782","11,84137928","8,89821091"
02/08/2007 19.00,"0,32741908","14,87370612","11,51601806"
02/08/2007 20.00,"0,27475577","25,48942648","22,73610824"
02/08/2007 21.00,"0,54268951","30,36994032","27,30462192"
02/08/2007 22.00,"0,28819339","47,82334552","40,52992592"
02/08/2007 23.00,"0,26869852","48,72213848","44,88559576"
03/08/2007 0.00,"0,40631082","45,15545544","41,5838012"
03/08/2007 1.00,"0,36679122","23,08483792","20,15464056"
03/08/2007 2.00,"0,24105748","19,69973752","16,79705384"
03/08/2007 3.00,"0,32389009","18,87746662","15,5705632"
03/08/2007 4.00,"0,1047388","20,42084832","16,98264786"
03/08/2007 5.00,"0,24937959","36,65250464","29,4694648"
03/08/2007 6.00,"0,19992084","50,56385336","43,1607232"
03/08/2007 7.00,"0,22538551","64,36105568","51,57224216"
03/08/2007 8.00,"0,22964877","28,50229872","24,79842968"
03/08/2007 9.00,"0,14408144","18,41444523","15,100737"
03/08/2007 10.00,"0,15969544","13,31603987","10,08965842"
03/08/2007 11.00,"0,11479489","14,0501255","10,19608034"
03/08/2007 12.00,"0,35285324","13,88151961","10,33365256"
03/08/2007 13.00,"0,29119253","12,51580478","8,79697816"
03/08/2007 14.00,"0,52839862","10,92701117","7,4588707"
03/08/2007 15.00,"0,43365694","11,7674518","8,51533865"
03/08/2007 16.00,"0,34009192","12,70256894","9,83527446"
03/08/2007 17.00,"0,62216907","12,41464086","9,37972326"
03/08/2007 18.00,"0,4750885","12,21231302","9,31482806"
03/08/2007 19.00,"0,53048652","13,35494907","9,91185006"
03/08/2007 20.00,"0,48593887","15,1810888","11,83788606"
03/08/2007 21.00,"0,54968748","15,78807232","12,03776271"
03/08/2007 22.00,"0,70906054","14,44700126","9,96506294"
03/08/2007 23.00,"0,39866603","14,46515761","9,54584929"
04/08/2007 0.00,"0,26802221","15,90998718","11,5237999"
04/08/2007 1.00,,"9,99059578","6,1194669"
04/08/2007 2.00,"0,49432099",,
04/08/2007 3.00,"0,61255232","10,71949607","6,78916975"
04/08/2007 4.00,"0,84318046","10,95684219","7,31870198"
04/08/2007 5.00,"0,5943409","13,57802785","9,67044668"
04/08/2007 6.00,"0,52626597","13,35235449","9,63021246"
04/08/2007 7.00,"0,39447905","12,15784014","8,44914903"
04/08/2007 8.00,"0,38274998","10,81287815","7,24212829"
04/08/2007 9.00,"0,2666991","10,38617329","6,79565908"
04/08/2007 10.00,"0,15135503","12,14616738","8,23629754"
04/08/2007 11.00,"0,18324103","10,16698543","6,09610608"
04/08/2007 12.00,"0,16803484","10,01134863","6,02731997"
04/08/2007 13.00,"0,33571679","9,9555775","5,75865911"
04/08/2007 14.00,"0,44163022","8,45238414","4,50102008"
04/08/2007 15.00,"0,562042","8,63785005","4,48025576"
04/08/2007 16.00,"0,40054952","8,50555877","4,61393515"
04/08/2007 17.00,"0,49208155","8,42125678","4,81380798"
04/08/2007 18.00,"0,693594","9,65208574","6,38553126"
04/08/2007 19.00,"0,49679636","8,95820374","6,07923268"
04/08/2007 20.00,"0,60412444","9,81031713","7,29793574"
04/08/2007 21.00,"0,69754301","9,11773146","6,54127513"
04/08/2007 22.00,"0,36188521","7,53153243","5,19148917"
04/08/2007 23.00,"0,35151181","7,38237922","5,34463846"
05/08/2007 0.00,"0,38546131","8,11776502","5,42510689"
05/08/2007 1.00,"0,61237638","10,86864737","7,60553066"
05/08/2007 2.00,"0,30889951","12,65976882","9,75610619"
05/08/2007 3.00,"0,18943049","12,72332178","9,75480794"
05/08/2007 4.00,"0,13744552","14,64414184","11,57312377"
05/08/2007 5.00,"0,32976327","11,53269835","8,5594657"
05/08/2007 6.00,"0,09112015","12,19804758","9,33948713"
05/08/2007 7.00,"0,29351637","10,21756548","7,63278622"
05/08/2007 8.00,"0,09542206","8,78311234","6,65159562"
05/08/2007 9.00,"0,11304464","9,01267662","6,79825558"
05/08/2007 10.00,"0,05357556","8,31879461","5,76125561"
05/08/2007 11.00,"0,46591313","7,46279221","5,60031874"
05/08/2007 12.00,"0,40885943","7,79481674","5,26287178"
05/08/2007 13.00,"0,90807218","7,62491451","4,47246818"
05/08/2007 14.00,"1,28345502","8,44330596","4,60874407"
05/08/2007 15.00,"1,36649917","8,94004547","4,6009565"
05/08/2007 16.00,"1,08359316","8,63655371","4,40238191"
05/08/2007 17.00,"1,23194193","8,00233375","4,69570183"
05/08/2007 18.00,"1,33325852","7,84799329","5,53412722"
05/08/2007 19.00,"0,62215992","8,10998126","6,0883185"
05/08/2007 20.00,"0,66117713","8,23838354","6,64640262"
05/08/2007 21.00,"0,81636319","9,64041298","7,94427587"
05/08/2007 22.00,"0,64432035","7,21117874","5,88325459"
05/08/2007 23.00,"0,49155068","6,69368638","5,19019092"
06/08/2007 0.00,"0,52744468","8,56651715","7,04744654"
06/08/2007 1.00,,"8,77143958","6,74763729"
06/08/2007 2.00,"0,63558941",,
06/08/2007 3.00,"0,57786245","10,64427034","8,32455355"
06/08/2007 4.00,"0,45887345","11,52491651","9,2927655"
06/08/2007 5.00,"0,48538054","17,4443079","14,60105683"
06/08/2007 6.00,"0,3481313","19,5389192","16,84507372"
06/08/2007 7.00,"0,48714809","17,20566545","14,39858559"
06/08/2007 8.00,"0,49480508","15,18497972","12,52056757"
06/08/2007 9.00,"0,38641932","15,91906535","12,92420798"
06/08/2007 10.00,"0,19144211","12,99049893","10,1065299"
06/08/2007 11.00,"0,33576052","14,92947534","11,1681832"
06/08/2007 12.00,"0,39348849","11,27849222","7,96244561"
06/08/2007 13.00,"0,40821465","11,69092974","7,76646561"
06/08/2007 14.00,"0,41292743","10,88032013","6,95919053"
06/08/2007 15.00,"0,48655823","9,50941804","5,87287052"
06/08/2007 16.00,"0,57550606","9,40047228","6,0571682"
06/08/2007 17.00,"0,4152828","9,99578495","6,72427647"
06/08/2007 18.00,"0,30689704","9,64819482","6,92025456"
06/08/2007 19.00,"0,27803356","9,90888646","7,47184935"
06/08/2007 20.00,"0,20557943","12,000907","9,27199926"
06/08/2007 21.00,"0,33811691","8,31879461","6,50493566"
06/08/2007 22.00,"0,28274634","10,00615946","7,95725453"
06/08/2007 23.00,"0,25918347","10,046365","7,78463726"
07/08/2007 0.00,"0,28686926","11,8776939","9,65487153"
07/08/2007 1.00,"0,42294081","12,27456774","9,72625414"
07/08/2007 2.00,"0,25034777","9,54832724","6,96827635"
07/08/2007 3.00,"0,26566379","9,09698052","6,17397802"
07/08/2007 4.00,"0,29452727","10,90236931","7,78074442"
07/08/2007 5.00,"0,47065438","27,91607952","24,2468368"
07/08/2007 6.00,"0,4671203","35,39960928","29,46168296"
07/08/2007 7.00,"0,49716147","25,22226272","21,16828736"
07/08/2007 8.00,"0,42352965","18,89692122","15,24220779"
07/08/2007 9.00,"0,33811691","16,05524946","12,36222529"
07/08/2007 10.00,"0,16611373","16,38468133","13,10720932"
07/08/2007 11.00,"0,18378512","16,52864537","12,94237389"
07/08/2007 12.00,"0,26860902","13,75441558","10,28952742"
07/08/2007 13.00,"0,5001067","12,54174488","9,01242423"
07/08/2007 14.00,"0,56784805","9,56","6,29987174"
07/08/2007 15.00,"0,78992119","8,78441058","5,73789288"
07/08/2007 16.00,"0,51306633","9,1255133","6,05068078"
07/08/2007 17.00,"0,71098877","9,80642621","6,71519065"
07/08/2007 18.00,"0,58964338","10,88680563","8,20125441"
07/08/2007 19.00,"0,63676709","17,69851595","14,67373386"
07/08/2007 20.00,"0,49716147","27,49195968","25,01257368"
07/08/2007 21.00,"0,46299637","18,28993579","16,06116137"
07/08/2007 22.00,"0,56725921","16,59219642","14,13901056"
07/08/2007 23.00,"0,53603934","16,02931127","13,2032529"
08/08/2007 0.00,"0,81525059","17,33017489","14,19482375"
08/08/2007 1.00,,"20,12903888","16,95409978"
08/08/2007 2.00,"0,30340771",,
08/08/2007 3.00,"0,27160511","21,62315216","18,03782712"
08/08/2007 4.00,"0,16293357","22,48433608","18,90090583"
08/08/2007 5.00,"0,22303217","58,54022024","45,91350608"
08/08/2007 6.00,"0,35330783","44,55625376","39,12045688"
08/08/2007 7.00,"0,30491084","29,58527464","25,0735856"
08/08/2007 8.00,"0,19172993","18,33662683","14,87491259"
08/08/2007 9.00,"0,10846508","15,72970852","12,40635807"
08/08/2007 10.00,"0,07227107","12,53655762","9,44591287"
08/08/2007 11.00,"0,06950076","12,5002411","9,08510509"
08/08/2007 12.00,"0,1136528","12,14746371","9,02540289"
08/08/2007 13.00,"0,08862952","9,94520108","6,98255326"
08/08/2007 14.00,"0,1318093","8,8661199","6,52180714"
08/08/2007 15.00,"0,24849785","7,86355697","5,57825426"
08/08/2007 16.00,"0,39000323","8,18650333","5,56268102"
08/08/2007 17.00,"0,22842532","10,07879061","7,21746731"
08/08/2007 18.00,"0,15155639","10,70911965","8,02604255"
08/08/2007 19.00,"0,1458978","12,35498072","9,65616786"
08/08/2007 20.00,"0,07073845","13,45611108","10,68147978"
08/08/2007 21.00,"0,29359366","13,76090109","10,80088609"
08/08/2007 22.00,"0,49513865","12,10985276","9,47317034"
08/08/2007 23.00,"0,48461576","11,17473371","7,50689249"
