,Provincia di TARANTO,,,,,
31/07/2008 17.00,"2,42555","16,620731","2,591797","12,655548","45,693802",
31/07/2008 18.00,"2,647696","16,179759","2,519896","12,324587","45,693802",
31/07/2008 19.00,"2,588096","23,830594","2,787197","19,570601","45,693802",
31/07/2008 20.00,"2,499599","29,961402","2,869247","25,579748","45,693802",
31/07/2008 21.00,"2,528496","28,174179","2,655238","24,119649","45,693802",
31/07/2008 22.00,"2,486956","29,74091","2,655238","25,68747","45,693802",
31/07/2008 23.00,"2,427356","40,040186","2,61802","36,05097","45,693802",
01/08/2008 0.00,"2,376786","30,096294","2,338031","26,529783","45,693802",
01/08/2008 1.00,"2,36595","16,692063","2,10795","13,469315","45,86446",
01/08/2008 2.00,"2,257585","45,86446",,,,
01/08/2008 3.00,"38,620008","2,413315","34,943884","45,86446",,
01/08/2008 4.00,"2,828303","26,030272","2,327034","22,477835","45,86446",
01/08/2008 5.00,"2,725357","28,04707","2,404856","24,376623","45,86446",
01/08/2008 6.00,"2,848169","31,962635","2,516513","28,123568","45,86446",
01/08/2008 7.00,"2,90777","50,745396","5,201356","42,799926","45,86446",
01/08/2008 8.00,"2,972788","52,256391","5,400986","44,005633","45,86446",
01/08/2008 9.00,"3,167844","99,374174","16,044762","74,824911","45,86446",
01/08/2008 10.00,"3,088377","95,055252","13,021573","75,141582","45,86446",
01/08/2008 11.00,"3,231057","56,018902","5,175981","48,115994","45,86446",
01/08/2008 12.00,"3,012522","31,871854","3,051113","27,212463","45,86446",
01/08/2008 13.00,"3,151589","25,259872","3,022354","20,640058","45,86446",
01/08/2008 14.00,"3,032389","20,524611","2,822724","16,20782","45,86446",
01/08/2008 15.00,"2,672981","17,554552","2,785505","13,292805","45,86446",
01/08/2008 16.00,"2,492374","14,803669","2,581647","10,852805","45,86446",
01/08/2008 17.00,"2,611575","12,587139","2,411623","8,895616","45,86446",
01/08/2008 18.00,"2,649503","18,952689","2,675539","14,860629","45,86446",
01/08/2008 19.00,"2,515853","49,661158","3,975668","43,595512","45,86446",
01/08/2008 20.00,"2,64589","23,468748","2,535969","19,593966","45,86446",
01/08/2008 21.00,"2,783152","30,962639","2,406548","27,291639","45,86446",
01/08/2008 22.00,"2,869843","26,856448","2,201843","23,496663","45,86446",
01/08/2008 23.00,"2,649503","36,806841","2,516513","32,97112","45,86446",
02/08/2008 0.00,"2,669369","27,597023","2,402318","23,930151","45,86446",
02/08/2008 1.00,"2,680206","32,19091","2,365944","28,583022","32,689171",
02/08/2008 2.00,"2,52669","28,101543","2,234832","24,692008","32,689171",
02/08/2008 3.00,"2,400264","25,575025","2,312655","22,044347","32,689171",
02/08/2008 4.00,"2,474314","29,2779","2,29912","25,770547","32,689171",
02/08/2008 5.00,"2,454447","31,98468","2,67131","27,908125","32,689171",
02/08/2008 6.00,"2,555587","34,447643","2,643395","30,415617","32,689171",
02/08/2008 7.00,"2,896934","112,998909","40,098405","51,552775","32,689171",
02/08/2008 8.00,"2,736194","63,800745","13,929202","42,472862","32,689171",
02/08/2008 9.00,"2,65492","47,243588","7,151973","36,302759","32,689171",
02/08/2008 10.00,"2,604351","32,541091","4,40284","25,808175","32,689171",
02/08/2008 11.00,"2,682012","23,205466","3,809874","17,375902","32,689171",
02/08/2008 12.00,"2,649503","18,627149","3,804799","12,802207","32,689171",
02/08/2008 13.00,"2,580871","23,17692","3,836096","17,307121","32,689171",
02/08/2008 14.00,"2,429161","20,053821","3,532423","14,647784","32,689171",
02/08/2008 15.00,"2,488762","15,10327","3,123014","10,321975","32,689171",
02/08/2008 16.00,"2,32441","12,225284","2,779584","7,968934","32,689171",
02/08/2008 17.00,"2,452641","12,275866","2,597718","8,298594","32,689171",
02/08/2008 18.00,"2,37498","22,257381","3,381008","17,085183","32,689171",
02/08/2008 19.00,"2,391234","25,565963","2,946223","21,063165","32,689171",
02/08/2008 20.00,"2,300931","19,702338","2,582492","15,753564","32,689171",
02/08/2008 21.00,"2,387622","21,782689","2,683152","17,680905","32,689171",
02/08/2008 22.00,"2,152833","42,796257","2,969063","38,270341","32,689171",
02/08/2008 23.00,"2,138385","27,218294","2,559653","23,309766","32,689171",
03/08/2008 0.00,"2,080591","18,366458","2,358333","14,760691","32,689171",
03/08/2008 1.00,"2,311767","16,151224","2,411623","12,462161","49,846561",
03/08/2008 2.00,"2,105875","49,846561",,,,
03/08/2008 3.00,"28,757817","2,568958","24,836056","49,846561",,
03/08/2008 4.00,"2,275646","27,220894","2,578264","23,283818","49,846561",
03/08/2008 5.00,"2,147416","48,430327","2,753361","44,239261","49,846561",
03/08/2008 6.00,"2,430968","34,740733","2,755899","30,536321","49,846561",
03/08/2008 7.00,"2,259391","41,503171","4,204057","35,081469","49,846561",
03/08/2008 8.00,"2,277452","38,549974","3,951137","32,514287","49,846561",
03/08/2008 9.00,"2,51766","56,590877","6,17159","47,16076","49,846561",
03/08/2008 10.00,"2,387622","40,033684","4,406223","33,300788","49,846561",
03/08/2008 11.00,"2,447222","18,263994","3,040963","13,610776","49,846561",
03/08/2008 12.00,"2,389428","26,39472","3,210986","21,486271","49,846561",
03/08/2008 13.00,"2,490568","19,371599","2,89547","14,942393","49,846561",
03/08/2008 14.00,"2,611575","32,342626","3,354788","27,217663","49,846561",
03/08/2008 15.00,"2,651309","20,590767","2,970754","16,046892","49,846561",
03/08/2008 16.00,"2,427356","13,170777","2,634092","9,138318","49,846561",
03/08/2008 17.00,"2,407489","17,283484","2,862481","12,903436","49,846561",
03/08/2008 18.00,"2,423744","17,022792","2,719525","12,861905","49,846561",
03/08/2008 19.00,"2,360531","24,742369","3,05196","20,076763","49,846561",
03/08/2008 20.00,"2,378592","40,910471","3,454601","35,638245","49,846561",
03/08/2008 21.00,"2,559199","50,820652","3,246513","45,874575","49,846561",
03/08/2008 22.00,"2,317186","31,827745","2,748286","27,632988","49,846561",
03/08/2008 23.00,"2,449029","27,864188","2,519051","24,018409","49,846561",
04/08/2008 0.00,"2,548362","43,021932","2,625632","39,023098","49,846561",
04/08/2008 1.00,"3,05948","47,037358","2,710221","42,91153","57,036491",
04/08/2008 2.00,"3,832477","65,029011","2,890395","60,639173","57,036491",
04/08/2008 3.00,"4,917924","50,454906","2,610406","46,48458","57,036491",
04/08/2008 4.00,"4,672299","38,904036","2,548657","35,020479","57,036491",
04/08/2008 5.00,"3,989604","37,712095","2,441229","33,992549","57,036491",
04/08/2008 6.00,"3,464039","38,684845","2,46576","34,928319","57,036491",
04/08/2008 7.00,"3,344839","65,112013","5,154835","57,247821","57,036491",
04/08/2008 8.00,"3,299687","63,968062","6,041323","54,742931","57,036491",
04/08/2008 9.00,"3,828865","69,288241","6,81108","58,885735","57,036491",
04/08/2008 10.00,"3,503772","61,516802","6,07262","52,241939","57,036491",
04/08/2008 11.00,"3,117274","39,573276","4,019653","33,433173","57,036491",
04/08/2008 12.00,"3,108244","26,961494","2,925923","22,490818","57,036491",
04/08/2008 13.00,"2,992482","22,030102","2,789515","57,036491",,
04/08/2008 14.00,"2,694654","21,695788","2,798193","17,417434","57,036491",
04/08/2008 15.00,"2,555587","22,946063","2,721217","18,786697","57,036491",
04/08/2008 16.00,"2,337053","21,359869","2,668773","17,279861","57,036491",
04/08/2008 17.00,"2,512241","25,294879","2,723756","21,13324","57,036491",
04/08/2008 18.00,"2,403877","18,615478","2,8997","14,17925","57,036491",
04/08/2008 19.00,"2,384011","17,80357","2,561344","13,885925","57,036491",
04/08/2008 20.00,"2,284676","20,218538","2,5089","16,38304","57,036491",
04/08/2008 21.00,"2,311767","44,468072","2,742365","40,291133","57,036491",
04/08/2008 22.00,"2,318992","23,445403","2,854023","19,082605","57,036491",
04/08/2008 23.00,"2,18173","27,866788","2,600255","23,896405","57,036491",
05/08/2008 0.00,"2,163669","27,512723","2,564729","23,596603","57,036491",
05/08/2008 1.00,"2,111294","18,908593","2,486062","15,107226","40,77615",
05/08/2008 2.00,"2,116713","40,77615",,,,
05/08/2008 3.00,"29,687737","2,896316","25,264364","40,77615",,
05/08/2008 4.00,"2,163669","19,444237","2,572341","15,510865","40,77615",
05/08/2008 5.00,"2,263004","27,193667","2,749978","22,993099","40,77615",
05/08/2008 6.00,"2,158252","38,806774","3,323489","33,734275","40,77615",
05/08/2008 7.00,"2,268422","53,692153","6,904973","43,134776","40,77615",
05/08/2008 8.00,"1,968615","48,580764","6,933734","37,975723","40,77615",
05/08/2008 9.00,"2,225076","50,212368","7,57407","38,625956","40,77615",
05/08/2008 10.00,"1,928881","41,229526","4,857928","33,804371","40,77615",
05/08/2008 11.00,"2,111294","36,739385","3,847939","30,860787","40,77615",
05/08/2008 12.00,"2,064336","22,239216","2,799885","17,958658","40,77615",
05/08/2008 13.00,"2,096845","21,793051","2,767742","17,561509","40,77615",
05/08/2008 14.00,"2,170894","16,66353","2,582492","12,712655","40,77615",
05/08/2008 15.00,"2,158252","17,516939","2,748286","13,312272","40,77615",
05/08/2008 16.00,"2,21424","11,987936","2,439537","8,253169","40,77615",
05/08/2008 17.00,"2,172701","12,118931","2,354103","8,515338","40,77615",
05/08/2008 18.00,"2,309961","19,541501","2,55204","15,639356","40,77615",
05/08/2008 19.00,"2,167282","16,433966","2,482677","12,636081","40,77615",
05/08/2008 20.00,"2,300931","21,678925","2,588413","17,722437","40,77615",
05/08/2008 21.00,"2,127549","24,703461","2,502133","20,881448","40,77615",
05/08/2008 22.00,"2,275646","44,469352","2,805807","40,195075","40,77615",
05/08/2008 23.00,"2,313573","44,684662","2,620558","40,69476","40,77615",
06/08/2008 0.00,"2,033633","31,324524","2,487752","27,529148","40,77615",
06/08/2008 1.00,"2,049887","22,261261","2,183234","18,926864","0,574487","44,312302"
06/08/2008 2.00,"1,957778","24,275459","2,192539","20,928177","0,564812","44,312302"
06/08/2008 3.00,"1,928881","29,82393","2,82357","25,512255","0,541633","44,312302"
06/08/2008 4.00,"2,071561","27,991297","2,47591","24,211789","0,563736","44,312302"
06/08/2008 5.00,"2,123936","36,223203","3,151774","31,41238","0,619331","44,312302"
06/08/2008 6.00,"1,948748","40,522639","3,472365","35,222941","0,54803","44,312302"
06/08/2008 7.00,"2,046275","62,774842","10,052519","47,394389","0,816461","44,312302"
06/08/2008 8.00,"1,941523","39,219211","5,850999","30,268967","0,809864","44,312302"
06/08/2008 9.00,"2,049887","45,168417","6,280709","35,562988","0,856952","44,312302"
06/08/2008 10.00,"2,201598","42,889638","4,99496","35,255387","0,822882","44,312302"
06/08/2008 11.00,"2,34247","47,25785","4,165991","40,898538","0,881671","44,312302"
06/08/2008 12.00,"2,515853","49,037291","3,657614","43,459244","0,996396","44,312302"
06/08/2008 13.00,"2,376786","38,561636","3,031658","33,936755","0,881332","44,312302"
06/08/2008 14.00,"2,528496","29,980847","2,701763","25,856204","0,905916","44,312302"
06/08/2008 15.00,"2,508629","16,528644","2,491982","12,716549","0,793821","44,312302"
06/08/2008 16.00,"2,561005","15,642811","2,604486","11,657477","0,750286","44,312302"
06/08/2008 17.00,"2,447222","17,029276","2,51313","13,185073","0,698111","44,312302"
06/08/2008 18.00,"2,418325","20,39362","2,443767","16,658188","0,712652","44,312302"
06/08/2008 19.00,"2,548362","27,716332","2,570649","23,791283","0,758427","44,312302"
06/08/2008 20.00,"2,384011","18,308094","2,355795","14,706182","0,636467","44,312302"
06/08/2008 21.00,"2,378592","10,332996","2,167161","7,015","0,614801","44,312302"
06/08/2008 22.00,"2,387622","14,24986","2,216225","10,859293","0,628803","44,312302"
06/08/2008 23.00,"2,266616","18,200444","2,323651","14,647784","0,652676","44,312302"
07/08/2008 0.00,"2,21424","16,408026","2,258518","12,954061","0,755038","44,312302"
07/08/2008 1.00,"2,320798","12,102071","2,298273","8,584126","0,72283","37,27499"
07/08/2008 2.00,"2,196179","0,735762","37,27499",,,
07/08/2008 3.00,"12,235658","2,13671","8,965701","37,27499",,
07/08/2008 4.00,"13,745337","2,169699","10,425801","0,155954","37,27499",
07/08/2008 5.00,"14,120164","2,310963","10,584146","0,237378","37,27499",
07/08/2008 6.00,"42,735304","4,070407","36,519506","0,235192","37,27499",
07/08/2008 7.00,"53,225221","5,153989","45,354129","0,244125","37,27499",
07/08/2008 8.00,"59,025292","8,891961","45,422905","0,314799","37,27499",
07/08/2008 9.00,"60,695809","6,817848","50,276958","0,440276","37,27499",
07/08/2008 10.00,"49,249983","6,001567","40,075692","0,433271","37,27499",
07/08/2008 11.00,"32,635756","3,723593","26,945108","0,38582","37,27499",
07/08/2008 12.00,"30,96656","3,347174","25,852304","0,435374","37,27499",
07/08/2008 13.00,"16,999447","2,865864","12,614018","0,353809","37,27499",
07/08/2008 14.00,"17,287375","3,118784","12,514078","0,333985","37,27499",
07/08/2008 15.00,"11,706493","2,755053","7,487424","0,344706","37,27499",
07/08/2008 16.00,"16,419698","2,7043","12,281765","0,289743","37,27499",
07/08/2008 17.00,"18,192664","2,791426","13,922267","0,365983","37,27499",
07/08/2008 18.00,"17,858043","3,245668","12,890457","0,389875","37,27499",
07/08/2008 19.00,"25,307862","3,042655","20,656923","0,307186","37,27499",
07/08/2008 20.00,"28,628108","2,569804","24,704989","0,463828","37,27499",
07/08/2008 21.00,"28,488034","2,789735","24,227353","0,434193","37,27499",
07/08/2008 22.00,"23,222329","3,575563","17,752292","0,42555","37,27499",
07/08/2008 23.00,"20,787894","3,340406","15,676993","0,51287","37,27499",
08/08/2008 0.00,"21,987598","2,580801","18,043012","0,38275","37,27499",
08/08/2008 1.00,"29,251955","3,135702","24,46098","0,532594","34,25396",
08/08/2008 2.00,"27,468614","3,242285","22,512881","0,476716","34,25396",
08/08/2008 3.00,"24,11204","2,854023","19,749717","0,484095","34,25396",
08/08/2008 4.00,"21,252224","2,797348","16,974869","0,50011","34,25396",
08/08/2008 5.00,"44,347423","3,786189","38,568843","0,581983","34,25396",
08/08/2008 6.00,"57,195281","9,927327","42,003023","0,561489","34,25396",
08/08/2008 7.00,"75,509833","13,762577","54,445727","0,603121","34,25396",
08/08/2008 8.00,"50,378369","8,694024","37,0737","0,614","34,25396",
08/08/2008 9.00,"22,916238","4,572864","15,915796","0,573594","34,25396",
08/08/2008 10.00,"23,794284","5,337545","15,847015","0,599451","34,25396",
08/08/2008 11.00,"18,57138","3,728668","12,863207","0,513522","34,25396",
08/08/2008 12.00,"15,957976","3,526502","10,558186","0,577789","34,25396",
08/08/2008 13.00,"14,828311","3,258356","9,839169","0,509952","34,25396",
08/08/2008 14.00,"14,642843","3,682991","9,00204","0,542639","34,25396",
08/08/2008 15.00,"13,471676","4,109318","7,175935","0,531065","34,25396",
08/08/2008 16.00,"13,024219","4,108472","6,729465","0,483899","34,25396",
08/08/2008 17.00,"11,747997","3,397928","6,542573","0,445855","34,25396",
08/08/2008 18.00,"15,457343","3,52481","10,059806","0,481156","34,25396",
08/08/2008 19.00,"15,75435","3,230441","10,808677","0,514354","34,25396",
08/08/2008 20.00,"14,243374","3,314184","9,168168","0,61412","34,25396",
08/08/2008 21.00,"16,994259","4,725122","9,7587","0,541918","34,25396",
08/08/2008 22.00,"15,980025","5,309631","7,844339","0,50112","34,25396",
08/08/2008 23.00,"25,363635","5,172598","17,444695","0,497126","34,25396",
09/08/2008 0.00,"19,41311","4,591473","12,381691","0,464718","34,25396",
09/08/2008 1.00,"21,176987","4,594857","14,141615","0,572508","41,0658",
09/08/2008 2.00,"0,545323","41,0658",,,,
09/08/2008 3.00,"20,367674","3,535806","14,956673","41,0658",,
09/08/2008 4.00,"27,515304","2,941148","23,021646","0,453032","41,0658",
09/08/2008 5.00,"24,236549","2,618866","20,235115","0,331273","41,0658",
09/08/2008 6.00,"33,997596","3,214369","29,089187","0,496443","41,0658",
09/08/2008 7.00,"65,322123","9,614348","50,615706","1,11355","41,0658",
09/08/2008 8.00,"39,769101","4,901913","32,275476","0,524977","41,0658",
09/08/2008 9.00,"47,628797","7,681498","35,875753","0,69656","41,0658",
09/08/2008 10.00,"14,907428","2,850638","10,543905","0,45025","41,0658",
09/08/2008 11.00,"32,756383","4,314868","26,158587","0,837593","41,0658",
09/08/2008 12.00,"33,662957","4,124544","27,357832","0,831037","41,0658",
09/08/2008 13.00,"27,692986","3,626316","22,148167","0,642762","41,0658",
09/08/2008 14.00,"16,216074","2,749132","12,009211","0,535259","41,0658",
09/08/2008 15.00,"14,330273","2,658623","10,260977","0,384496","41,0658",
09/08/2008 16.00,"10,52495","2,662851","6,446532","0,389137","41,0658",
09/08/2008 17.00,"13,281019","3,064648","8,588019","0,361332","41,0658",
09/08/2008 18.00,"20,720458","3,877545","14,785357","0,336296","41,0658",
09/08/2008 19.00,"29,586573","4,411299","22,838647","0,452843","41,0658",
09/08/2008 20.00,"27,048395","4,765727","19,754898","0,257105","41,0658",
09/08/2008 21.00,"20,100512","4,003582","13,971592","0,210711","41,0658",
09/08/2008 22.00,"17,601243","3,169539","12,750288","0,270585","41,0658",
09/08/2008 23.00,"15,371743","3,128935","10,581553","0,402613","41,0658",
10/08/2008 0.00,"14,35232","3,205911","9,443316","0,385561","41,0658",
10/08/2008 1.00,"12,221393","3,2389","7,260296","0,386969","25,086691",
10/08/2008 2.00,"61,315773","9,511151","46,764917","1,640649","25,086691",
10/08/2008 3.00,"40,699041","4,528031","33,779704","1,36921","25,086691",
10/08/2008 4.00,"57,406689","5,549016","48,93236","1,434333","25,086691",
10/08/2008 5.00,"38,530489","5,236039","30,52334","1,029646","25,086691",
10/08/2008 6.00,"74,005354","12,08349","55,516468","1,853722","25,086691",
10/08/2008 7.00,"41,571926","4,570326","34,588269","0,950816","25,086691",
10/08/2008 8.00,"52,533957","8,99939","38,762242","1,179147","25,086691",
10/08/2008 9.00,"25,55168","5,134532","17,691291","0,828454","25,086691",
10/08/2008 10.00,"21,095287","4,338554","14,453097","0,841027","25,086691",
10/08/2008 11.00,"39,033747","7,262783","27,917226","0,819042","25,086691",
10/08/2008 12.00,"19,677692","3,663535","14,070227","0,664065","25,086691",
10/08/2008 13.00,"10,089167","2,631554","6,058466","0,51164","25,086691",
10/08/2008 14.00,"8,785707","2,66116","4,70868","0,597607","25,086691",
10/08/2008 15.00,"7,094451","2,506363","3,253765","0,430857","25,086691",
10/08/2008 16.00,"7,295482","2,502133","3,461425","0,482281","25,086691",
10/08/2008 17.00,"6,443369","2,476756","2,647659","0,474738","25,086691",
10/08/2008 18.00,"6,619759","2,420928","2,909831","0,356191","25,086691",
10/08/2008 19.00,"6,482278","2,35664","2,870893","0,4061","25,086691",
10/08/2008 20.00,"7,513374","2,316883","3,963702","0,399718","25,086691",
10/08/2008 21.00,"7,811679","2,140094","4,533469","0,34807","25,086691",
10/08/2008 22.00,"9,903699","2,146861","6,616552","0,384685","25,086691",
10/08/2008 23.00,"9,786971","2,193384","6,42836","0,470203","25,086691",
11/08/2008 0.00,"42,756047","5,367151","34,550641","1,480474","25,086691",
11/08/2008 1.00,"43,505704","4,205749","37,08278","1,018514","33,59259",
11/08/2008 2.00,"0,696263","33,59259",,,,
11/08/2008 3.00,"59,979877","5,862842","51,025827","33,59259",,
11/08/2008 4.00,"3,559761","35,262116","2,987672","30,702455","0,958009","33,59259"
11/08/2008 5.00,"3,483906","37,552597","3,237208","32,611625","1,042201","33,59259"
11/08/2008 6.00,"3,626585","50,709106","5,28087","42,641576","1,313359","33,59259"
11/08/2008 7.00,"3,785519","48,846626","4,631229","41,774599","1,017872","33,59259"
11/08/2008 8.00,"3,568791","30,29084","3,907997","24,315629","0,774855","33,59259"
11/08/2008 9.00,"14,360102","4,588936","9,030594","0,557811","33,59259",
11/08/2008 10.00,"3,326778","9,83885","2,504671","6,002659","0,49537","33,59259"
11/08/2008 11.00,"3,324972","8,626179","2,35072","5,025361","0,601895","33,59259"
11/08/2008 12.00,"3,350257","14,488505","2,64678","10,437488","0,656882","33,59259"
11/08/2008 13.00,"3,418887","16,321129","2,681462","12,21816","0,632352","33,59259"
11/08/2008 14.00,"3,167844","14,597448","2,568113","10,667208","0,573469","33,59259"
11/08/2008 15.00,"3,142559","14,47683","2,480985","10,680187","0,583585","33,59259"
11/08/2008 16.00,"3,157008","15,466422","2,462377","11,699019","0,504305","33,59259"
11/08/2008 17.00,"3,173263","14,149992","2,593488","10,180507","0,60562","33,59259"
11/08/2008 18.00,"3,147977","11,043738","2,760128","6,816425","0,586334","33,59259"
11/08/2008 19.00,"3,079347","21,751561","2,99021","17,17863","0,548415","33,59259"
11/08/2008 20.00,"2,965564","19,222445","3,52481","13,972882","0,546416","33,59259"
11/08/2008 21.00,"2,992656","18,350893","3,03335","13,709422","0,467296","33,59259"
11/08/2008 22.00,"2,913188","18,385912","2,421774","14,682827","0,507003","33,59259"
11/08/2008 23.00,"2,736194","37,86387","2,561344","33,960121","0,594792","33,59259"
12/08/2008 0.00,"2,790375","29,910811","2,46576","26,148224","0,57644","33,59259"
12/08/2008 1.00,"2,685623","23,65033","2,428541","19,940495","0,704393","20,41975"
12/08/2008 2.00,"2,719939","32,424344","2,792272","28,162517","0,789066","20,41975"
12/08/2008 3.00,"2,83011","26,944629","2,505517","23,118986","0,770771","20,41975"
12/08/2008 4.00,"2,667562","33,342621","3,086642","28,629751","0,708217","20,41975"
12/08/2008 5.00,"2,783152","26,552957","2,716987","22,402559","0,72881","20,41975"
12/08/2008 6.00,"2,761478","41,606935","4,332631","34,988029","0,812162","20,41975"
12/08/2008 7.00,"2,792181","49,524966","6,662205","39,337179","0,744288","20,41975"
12/08/2008 8.00,"2,739806","54,78809","8,919876","41,139931","0,822973","20,41975"
12/08/2008 9.00,"2,615187","30,727884","5,752876","21,922341","0,75229","20,41975"
12/08/2008 10.00,"2,831915","26,381756","4,895993","18,887927","0,887303","20,41975"
12/08/2008 11.00,"2,748836","15,373041","3,386931","10,186996","0,70618","20,41975"
12/08/2008 12.00,"2,873455","14,851656","3,332795","9,748319","0,655075","20,41975"
12/08/2008 13.00,"2,651309","14,754384","3,142469","9,942998","0,698567","20,41975"
12/08/2008 14.00,"2,584484","12,034627","2,808344","7,734021","0,770523","20,41975"
12/08/2008 15.00,"2,64589","11,688334","2,744057","7,486126","0,728421","20,41975"
12/08/2008 16.00,"2,613381","9,026944","2,669619","4,937107","0,67385","20,41975"
12/08/2008 17.00,"2,631442","10,570342","2,829491","6,236277","0,721066","20,41975"
12/08/2008 18.00,"2,638665","10,124183","2,652701","6,061063","0,684889","20,41975"
12/08/2008 19.00,"2,636859","10,662428","2,848947","6,298573","0,808222","20,41975"
12/08/2008 20.00,"2,544751","10,771374","3,116247","5,997468","0,787468","20,41975"
12/08/2008 21.00,"2,472508","12,832268","3,213524","7,910531","0,788971","20,41975"
12/08/2008 22.00,"2,438192","13,105928","3,264277","8,106511","0,704714","20,41975"
12/08/2008 23.00,"2,389428","20,715276","3,392851","15,523846","0,790768","20,41975"
13/08/2008 0.00,"2,427356","21,82938","2,974984","17,279861","0,813373","20,41975"
13/08/2008 1.00,"2,331634","18,790568","2,8278","14,464782","0,854402","23,40727"
13/08/2008 2.00,"2,089621","0,755821","23,40727",,,
13/08/2008 3.00,"26,10161","2,629862","22,084575","23,40727",,
13/08/2008 4.00,"37,011751","2,915771","32,563596","0,950483","23,40727",
13/08/2008 5.00,"44,377251","4,776723","37,0789","0,720125","23,40727",
13/08/2008 6.00,"75,612295","15,155738","52,410671","0,848921","23,40727",
13/08/2008 7.00,"105,285806","26,406035","64,842971","0,770163","23,40727",
13/08/2008 8.00,"55,275747","8,496933","42,27688","0,79533","23,40727",
13/08/2008 9.00,"37,620034","5,509261","29,193027","0,898933","23,40727",
13/08/2008 10.00,"20,89426","4,755575","13,612078","0,831106","23,40727",
13/08/2008 11.00,"26,502364","5,041486","18,785395","0,687479","23,40727",
13/08/2008 12.00,"21,311879","3,85386","15,413521","0,61491","23,40727",
13/08/2008 13.00,"2,752448","18,890436","3,454601","13,602994","0,705811","23,40727"
13/08/2008 14.00,"2,777733","14,437921","3,439376","9,170764","0,780972","23,40727"
13/08/2008 15.00,"2,859007","10,299276","2,676385","6,199935","0,685677","23,40727"
13/08/2008 16.00,"2,795794","10,527543","2,466606","6,750234","0,640482","23,40727"
13/08/2008 17.00,"3,070316","12,156544","2,579109","8,207744","0,725962","23,40727"
13/08/2008 18.00,"2,895127","13,02811","2,596872","9,052658","0,69752","23,40727"
13/08/2008 19.00,"2,851782","12,326448","2,622249","8,311572","0,741406","23,40727"
13/08/2008 20.00,"2,86623","19,589491","2,584184","15,638054","0,693098","23,40727"
13/08/2008 21.00,"2,922218","26,071783","2,591797","22,113139","0,912706","23,40727"
13/08/2008 22.00,"2,745224","37,216678","2,619711","33,22291","0,774501","23,40727"
13/08/2008 23.00,"2,609768","34,067634","2,519051","30,226138","0,754609","23,40727"
14/08/2008 0.00,"2,626023","26,39602","2,383709","22,756872","0,863589","23,40727"
14/08/2008 1.00,"2,51766","47,892081","3,484208","42,579284","0,864202","29,12019"
14/08/2008 2.00,"2,495986","27,957569","2,427696","24,252037","0,760496","29,12019"
14/08/2008 3.00,"2,566423","32,19479","2,601101","28,22611","0,841987","29,12019"
14/08/2008 4.00,"2,667562","28,782445","2,507208","24,95548","0,841532","29,12019"
14/08/2008 5.00,"2,700072","41,470762","3,680453","35,852409","0,812984","29,12019"
14/08/2008 6.00,"2,83914","81,556341","15,926348","57,176445","0,729669","29,12019"
14/08/2008 7.00,"2,83914","67,420601","7,763549","55,555394","0,816661","29,12019"
14/08/2008 8.00,"2,757866","60,49346","9,193943","46,428768","0,949565","29,12019"
14/08/2008 9.00,"2,983625","87,400521","20,582095","55,88116","1,207953","29,12019"
14/08/2008 10.00,"3,091989","96,0163","18,519833","67,66715","1,097662","29,12019"
14/08/2008 11.00,"3,417081","99,035673","19,927384","68,52893","1,107843","29,12019"
14/08/2008 12.00,"3,532669","51,14617","4,834242","43,764244","1,00754","29,12019"
14/08/2008 13.00,"3,447784","32,595564","3,014741","27,992482","0,895615","29,12019"
14/08/2008 14.00,"3,250923","25,315645","2,586722","21,364268","0,88398","29,12019"
14/08/2008 15.00,"3,149783","15,649295","2,363407","12,033865","0,899455","29,12019"
14/08/2008 16.00,"3,068511","11,951621","2,341415","8,36738","0,852197","29,12019"
14/08/2008 17.00,"3,212996","10,30576","2,314346","6,761914","0,790655","29,12019"
14/08/2008 18.00,"3,108244","14,214842","2,391322","10,555594","0,859987","29,12019"
14/08/2008 19.00,"3,158813","17,535096","2,524972","13,673079","1,01317","29,12019"
14/08/2008 20.00,"2,904158","23,266419","2,588413","19,311027","0,855041","29,12019"
14/08/2008 21.00,"2,848169","32,896437","2,351565","29,31113","0,886233","29,12019"
14/08/2008 22.00,"2,902352","25,066625","2,321113","21,522599","0,88977","29,12019"
14/08/2008 23.00,"2,860813","40,263279","2,426849","36,567535","0,904211","29,12019"
15/08/2008 0.00,"2,748836","36,622657","2,453918","32,882881","1,00069","29,12019"
15/08/2008 1.00,"2,80663","39,916977","3,011357","35,32416","0,973194","31,450001"
15/08/2008 2.00,"2,7976","0,888961","31,450001",,,
15/08/2008 3.00,"31,450001",,,,,
15/08/2008 4.00,"2,685623","0,533377","31,450001",,,
15/08/2008 5.00,"2,701878","0,482239","31,450001",,,
15/08/2008 6.00,"2,924024","0,494796","31,450001",,,
15/08/2008 7.00,"2,931249","0,584621","31,450001",,,
15/08/2008 8.00,"3,001686","0,611349","31,450001",,,
15/08/2008 9.00,"3,055867","0,548704","31,450001",,,
15/08/2008 10.00,"2,904158","0,537725","31,450001",,,
15/08/2008 11.00,"2,965564","0,536542","31,450001",,,
15/08/2008 12.00,"2,961952","0,563719","31,450001",,,
15/08/2008 13.00,"3,142559","0,605826","31,450001",,,
15/08/2008 14.00,"3,048644","0,56228","31,450001",,,
15/08/2008 15.00,"2,918607","0,515949","31,450001",,,
15/08/2008 16.00,"2,980012","0,549961","31,450001",,,
