, Brindisi,,,
25/07/2008 9.00,"2,02214","12,432307","0,308942","13,94899"
25/07/2008 10.00,"1,49774",,"0,244286","13,94899"
25/07/2008 11.00,"1,098755",,"0,344372","13,94899"
25/07/2008 12.00,"1,771982","12,93978","0,252232","13,94899"
25/07/2008 13.00,"2,574165","10,220735","0,164783","13,94899"
25/07/2008 14.00,"3,35644","12,937187","0,156758","13,94899"
25/07/2008 15.00,"4,860742","13,9638","0,140478","13,94899"
25/07/2008 16.00,"3,120449","10,13768","0,159355","13,94899"
25/07/2008 17.00,"2,595899","13,757443","0,170209","13,94899"
25/07/2008 18.00,"1,925954","9,357659","0,178583","13,94899"
25/07/2008 19.00,"1,552842","10,598417","0,200212","13,94899"
25/07/2008 20.00,"1,077878","15,662721","0,248355","13,94899"
25/07/2008 21.00,"0,916561","20,889231","0,310648","13,94899"
25/07/2008 22.00,"0,664725","23,269537","0,325106","13,94899"
25/07/2008 23.00,"0,65369","25,138479","0,299756","13,94899"
26/07/2008 0.00,"1,627964","31,756329","0,369879","13,94899"
26/07/2008 1.00,,"25,142359","0,394182","16,00271"
26/07/2008 2.00,"0,558233","19,314927",,"16,00271"
26/07/2008 3.00,"0,518078","17,387589","0,340212","16,00271"
26/07/2008 4.00,"0,530124",,"0,297512","16,00271"
26/07/2008 5.00,"0,468999","19,016418","0,28356","16,00271"
26/07/2008 6.00,"0,439775","18,392141","0,275678","16,00271"
26/07/2008 7.00,"0,715805","20,758163","0,247275","16,00271"
26/07/2008 8.00,"0,460076","19,497926","0,191823","16,00271"
26/07/2008 9.00,"0,360431","14,215594","0,188539","16,00271"
26/07/2008 10.00,"0,473535","13,146147","0,174511","16,00271"
26/07/2008 11.00,"0,918664","15,461543","0,143249","16,00271"
26/07/2008 12.00,"3,426142","14,107864","0,117281","16,00271"
26/07/2008 13.00,"4,587747","12,206483","0,139577","16,00271"
26/07/2008 14.00,"4,228579","8,713915","0,118595","16,00271"
26/07/2008 15.00,"2,63932","7,997488","0,130303","16,00271"
26/07/2008 16.00,"1,791225","8,181787","0,142051","16,00271"
26/07/2008 17.00,"1,552301","6,366063","0,140273","16,00271"
26/07/2008 18.00,"0,988118","6,279105","0,142282","16,00271"
26/07/2008 19.00,"0,848169","17,025482","0,16659","16,00271"
26/07/2008 20.00,"0,808312","23,442152","0,232822","16,00271"
26/07/2008 21.00,"0,526332","16,977462","0,239585","16,00271"
26/07/2008 22.00,"0,70941","16,845074","0,24086","16,00271"
26/07/2008 23.00,"0,409807","14,799631","0,213888","16,00271"
27/07/2008 0.00,"0,2999","14,42195","0,257052","16,00271"
27/07/2008 1.00,"0,20323","12,717841","0,268027","17,04204"
27/07/2008 2.00,"0,271568","12,437506","0,247623","17,04204"
27/07/2008 3.00,"0,224051","13,547182","0,229499","17,04204"
27/07/2008 4.00,"0,227249","12,68929","0,224591","17,04204"
27/07/2008 5.00,"0,118384","12,761976","0,240319","17,04204"
27/07/2008 6.00,"0,288523","14,606253","0,350336","17,04204"
27/07/2008 7.00,"0,218772","18,701029","0,330009","17,04204"
27/07/2008 8.00,"0,093845","15,544605","0,248319","17,04204"
27/07/2008 9.00,"0,250375","12,750288","0,259834","17,04204"
27/07/2008 10.00,"0,37508","15,078674","0,247236","17,04204"
27/07/2008 11.00,"0,526406","16,889201","0,228804","17,04204"
27/07/2008 12.00,"1,094456","9,774276","0,203686","17,04204"
27/07/2008 13.00,"1,150153","14,074124","0,167788","17,04204"
27/07/2008 14.00,"3,070767","10,072787","0,170453","17,04204"
27/07/2008 15.00,"3,361894","12,253201","0,158474","17,04204"
27/07/2008 16.00,"3,331777","12,90604","0,151673","17,04204"
27/07/2008 17.00,"2,722159","12,107846","0,139694","17,04204"
27/07/2008 18.00,"1,368627","13,299294","0,148814","17,04204"
27/07/2008 19.00,"0,877096","13,626359","0,168058","17,04204"
27/07/2008 20.00,"0,494133","9,682126","0,23062","17,04204"
27/07/2008 21.00,"0,311055","11,264225","0,168135","17,04204"
27/07/2008 22.00,"0,300867","9,531573","0,163073","17,04204"
27/07/2008 23.00,"0,253871","9,410872","0,173815","17,04204"
28/07/2008 0.00,"0,279972","10,294716","0,172192","17,04204"
28/07/2008 1.00,,"9,496531","0,166744","16,010851"
28/07/2008 2.00,"0,3501","10,546509",,"16,010851"
28/07/2008 3.00,"0,495209","10,598417","0,184671","16,010851"
28/07/2008 4.00,"0,376697",,"0,192794","16,010851"
28/07/2008 5.00,"0,409795","11,906678","0,191323","16,010851"
28/07/2008 6.00,"0,345916","12,311609","0,208963","16,010851"
28/07/2008 7.00,"0,360056","15,087758","0,236235","16,010851"
28/07/2008 8.00,"0,552793","13,057885","0,216468","16,010851"
28/07/2008 9.00,"0,361083","11,295381","0,203084","16,010851"
28/07/2008 10.00,"0,460953","14,528378","0,187185","16,010851"
28/07/2008 11.00,"0,642261","8,6607","0,191323","16,010851"
28/07/2008 12.00,"0,418704","6,693126","0,187958","16,010851"
28/07/2008 13.00,"0,510992","5,640551","0,163395","16,010851"
28/07/2008 14.00,"0,926558","5,356319","0,167496","16,010851"
28/07/2008 15.00,"0,952371","6,421871","0,15415","16,010851"
28/07/2008 16.00,"1,301443","14,2065","0,16796","16,010851"
28/07/2008 17.00,"2,056014","6,425765","0,13187","16,010851"
28/07/2008 18.00,"1,093109","11,339506","0,115041","16,010851"
28/07/2008 19.00,"0,846709","13,330441","0,141307","16,010851"
28/07/2008 20.00,"0,754085","12,748997","0,222077","16,010851"
28/07/2008 21.00,"0,718952","12,084482","0,183007","16,010851"
28/07/2008 22.00,"0,534919","11,662676","0,160223","16,010851"
28/07/2008 23.00,"0,696502","12,998187","0,139682","16,010851"
29/07/2008 0.00,"0,713443","12,482931","0,156393","16,010851"
29/07/2008 1.00,"0,688993","11,284995","0,15241","19,32655"
29/07/2008 2.00,"0,67915","10,726907","0,149199","19,32655"
29/07/2008 3.00,"0,609276","10,080572","0,162699","19,32655"
29/07/2008 4.00,"0,372513","10,336246","0,165406","19,32655"
29/07/2008 5.00,"0,65031","11,90797","0,197862","19,32655"
29/07/2008 6.00,"1,083247","14,569908","0,212174","19,32655"
29/07/2008 7.00,"0,777059","16,651698","0,20351","19,32655"
29/07/2008 8.00,"0,739853","14,427137","0,187339","19,32655"
29/07/2008 9.00,"0,781393","12,321993","0,192871","19,32655"
29/07/2008 10.00,"0,922038","17,841844","0,195695","19,32655"
29/07/2008 11.00,"0,939595","22,762073","0,19148","19,32655"
29/07/2008 12.00,"1,105773","24,123531","0,167534","19,32655"
29/07/2008 13.00,"1,822633","17,788625","0,163395","19,32655"
29/07/2008 14.00,"4,153249","16,22859","0,161847","19,32655"
29/07/2008 15.00,"6,242172","6,240169","0,203818","19,32655"
29/07/2008 16.00,"4,73262","5,891042","0,168656","19,32655"
29/07/2008 17.00,"3,718407","5,578254","0,143628","19,32655"
29/07/2008 18.00,"2,842076","6,703508","0,149469","19,32655"
29/07/2008 19.00,"2,017518","11,757415","0,129973","19,32655"
29/07/2008 20.00,"1,557088","18,697145","0,11361","19,32655"
29/07/2008 21.00,"1,502044","20,409032","0,180686","19,32655"
29/07/2008 22.00,"1,278899","18,464819","0,26896","19,32655"
29/07/2008 23.00,"0,788266","23,231889","0,237433","19,32655"
30/07/2008 0.00,"0,461906","19,0255","0,209698","19,32655"
30/07/2008 1.00,,"14,826891","0,171905","19,41256"
30/07/2008 2.00,"0,954014","11,844375",,"19,41256"
30/07/2008 3.00,"0,729544","10,433593","0,226734","19,41256"
30/07/2008 4.00,"0,599795",,"0,223645","19,41256"
30/07/2008 5.00,"0,821196","11,988438","0,243878","19,41256"
30/07/2008 6.00,"0,818614","14,665951","0,230596","19,41256"
30/07/2008 7.00,"0,849151","21,791255","0,262916","19,41256"
30/07/2008 8.00,"0,897503","25,069685","0,22326","19,41256"
30/07/2008 9.00,"0,929576","38,043215","0,21376","19,41256"
30/07/2008 10.00,"2,378899","25,251402","0,190052","19,41256"
30/07/2008 11.00,"5,815705","24,813993","0,26276","19,41256"
30/07/2008 12.00,"9,897926","15,391458","0,215961","19,41256"
30/07/2008 13.00,"6,152521","7,042255","0,204803","19,41256"
30/07/2008 14.00,"4,142847","5,959828","0,200324","19,41256"
30/07/2008 15.00,"3,011143","7,275871","0,209976","19,41256"
30/07/2008 16.00,"2,45532","14,580294","0,191288","19,41256"
30/07/2008 17.00,"2,274561","17,775657","0,19878","19,41256"
30/07/2008 18.00,"3,225545","22,184515","0,196076","19,41256"
30/07/2008 19.00,"3,956476","10,857991","0,25164","19,41256"
30/07/2008 20.00,"3,117801","12,124722","0,224341","19,41256"
30/07/2008 21.00,"2,249936","12,673714","0,224998","19,41256"
30/07/2008 22.00,"1,413432","10,845013","0,193914","19,41256"
30/07/2008 23.00,"1,232674","9,294061","0,225885","19,41256"
31/07/2008 0.00,"1,176387","8,69834","0,221058","19,41256"
31/07/2008 1.00,"0,940129","8,719104","0,218509","20,782391"
31/07/2008 2.00,,,,"20,782391"
31/07/2008 3.00,"1,149143","10,363508","0,25191","20,782391"
31/07/2008 4.00,"0,90555","10,551697","0,266275","20,782391"
31/07/2008 5.00,"0,992224","10,995566","0,259672","20,782391"
31/07/2008 6.00,"0,763525","12,985208","0,310563","20,782391"
31/07/2008 7.00,"0,749641","16,307758","0,280097","20,782391"
31/07/2008 8.00,"0,771496","15,763951","0,231021","20,782391"
31/07/2008 9.00,"0,888671","21,691334","0,208395","20,782391"
31/07/2008 10.00,"1,098021","15,824953","0,221097","20,782391"
31/07/2008 11.00,"1,228295","7,972827","0,231716","20,782391"
31/07/2008 12.00,"1,737936","6,305063","0,21712","20,782391"
31/07/2008 13.00,"1,787373","5,029254","0,228357","20,782391"
31/07/2008 14.00,"1,757061","4,090894","0,208124","20,782391"
31/07/2008 15.00,"1,787337","4,40368","0,218549","20,782391"
31/07/2008 16.00,"1,811999","4,465979","0,199977","20,782391"
31/07/2008 17.00,"1,773639","5,344638","0,178816","20,782391"
31/07/2008 18.00,"1,634571","17,911927","0,180824","20,782391"
31/07/2008 19.00,"2,33414","19,710769","0,185419","20,782391"
31/07/2008 20.00,"2,278004","13,998841","0,211714","20,782391"
31/07/2008 21.00,"1,869332","17,765271","0,233493","20,782391"
31/07/2008 22.00,"1,520166","18,398631","0,237006","20,782391"
31/07/2008 23.00,"1,062955","18,072866","0,237739","20,782391"
01/08/2008 0.00,"0,997725","15,957329","0,22577","20,782391"
01/08/2008 1.00,,,,"24,25816"
01/08/2008 2.00,,,,"24,25816"
01/08/2008 3.00,"0,223662","11,272015","0,206979","24,25816"
01/08/2008 4.00,"0,228936",,"0,215183","24,25816"
01/08/2008 5.00,"0,224915","13,529015","0,233838","24,25816"
01/08/2008 6.00,"0,193869","17,253901","0,267662","24,25816"
01/08/2008 7.00,"0,315939","23,226707","0,25342","24,25816"
01/08/2008 8.00,"0,298246","23,921069","0,223736","24,25816"
01/08/2008 9.00,"0,332396","17,966439","0,4049","24,25816"
01/08/2008 10.00,"0,628025",,"0,587844","24,25816"
01/08/2008 11.00,"0,573508",,"0,636957","24,25816"
01/08/2008 12.00,"0,965359","11,93523","0,302456","24,25816"
01/08/2008 13.00,"0,954792","12,772351","0,287131","24,25816"
01/08/2008 14.00,"1,183167","10,011786","0,284421","24,25816"
01/08/2008 15.00,"1,331663","6,277807","0,275442","24,25816"
01/08/2008 16.00,"0,713551","5,087658","0,266115","24,25816"
01/08/2008 17.00,"0,786022","7,331678","0,248274","24,25816"
01/08/2008 18.00,"0,789071","9,29536","0,228458","24,25816"
01/08/2008 19.00,"0,717515","16,219506","0,21468","24,25816"
01/08/2008 20.00,"0,572273","13,134458","0,213171","24,25816"
01/08/2008 21.00,"0,52821","11,791166","0,301953","24,25816"
01/08/2008 22.00,"0,624322","15,016372","0,264412","24,25816"
01/08/2008 23.00,"0,227496","20,44796","0,263599","24,25816"
02/08/2008 0.00,"0,174905","17,469353","0,272308","24,25816"
02/08/2008 1.00,"0,229216","14,460888","0,261354","21,867861"
02/08/2008 2.00,"0,202977","12,850226","0,268825","21,867861"
02/08/2008 3.00,"0,190166","12,045544","0,26983","21,867861"
02/08/2008 4.00,"0,186276","11,493956","0,261819","21,867861"
02/08/2008 5.00,"0,080215","12,741207","0,274899","21,867861"
02/08/2008 6.00,"0,049823","15,538116","0,319833","21,867861"
02/08/2008 7.00,"0,1718","19,848337","0,313409","21,867861"
02/08/2008 8.00,"0,156071","16,546563","0,230431","21,867861"
02/08/2008 9.00,"0,232583","15,808078","0,219634","21,867861"
02/08/2008 10.00,"0,167424","12,434911","0,260194","21,867861"
02/08/2008 11.00,"0,148534","12,201294","0,28864","21,867861"
02/08/2008 12.00,"0,300154","8,403722","0,31755","21,867861"
02/08/2008 13.00,"0,195907","8,242785","0,323858","21,867861"
02/08/2008 14.00,"0,266658","6,212914","0,252028","21,867861"
02/08/2008 15.00,"0,439748","4,446509","0,251988","21,867861"
02/08/2008 16.00,"0,292803","5,879362","0,233605","21,867861"
02/08/2008 17.00,"0,33509","8,133765","0,193742","21,867861"
02/08/2008 18.00,"0,221548","5,295318","0,217699","21,867861"
02/08/2008 19.00,"0,261795","7,296637","0,181087","21,867861"
02/08/2008 20.00,"0,193869","11,152608","0,289026","21,867861"
02/08/2008 21.00,"0,215283","13,492672","0,296883","21,867861"
02/08/2008 22.00,"0,20913","12,288244","0,270605","21,867861"
02/08/2008 23.00,"0,11055","15,745784","0,248428","21,867861"
03/08/2008 0.00,"0,001982","24,380523","0,307913","21,867861"
03/08/2008 1.00,,"18,079356","0,27877","38,18396"
03/08/2008 2.00,"0,705973","14,601057",,"38,18396"
03/08/2008 3.00,"0,805226","12,455672","0,266145","38,18396"
03/08/2008 4.00,"0,762209",,"0,284858","38,18396"
03/08/2008 5.00,"0,755488","12,553015","0,331852","38,18396"
03/08/2008 6.00,"0,644136","17,312309","0,345742","38,18396"
03/08/2008 7.00,"0,537938","18,688061","0,297436","38,18396"
03/08/2008 8.00,"0,650185","25,331859","0,25758","38,18396"
03/08/2008 9.00,"0,875801","16,865845","0,220965","38,18396"
03/08/2008 10.00,"1,002164","9,732743","0,227408","38,18396"
03/08/2008 11.00,"1,149364","7,578275","0,246005","38,18396"
03/08/2008 12.00,"1,588944","6,981255","0,254609","38,18396"
03/08/2008 13.00,"1,383717","12,305119","0,237246","38,18396"
03/08/2008 14.00,"2,564896","10,852805","0,247086","38,18396"
03/08/2008 15.00,"2,726658","14,724359","0,268152","38,18396"
03/08/2008 16.00,"1,997159","16,142933","0,278608","38,18396"
03/08/2008 17.00,"2,870048","15,74967","0,235781","38,18396"
03/08/2008 18.00,"3,940996","6,912467","0,221389","38,18396"
03/08/2008 19.00,"3,599324","12,532246","0,202753","38,18396"
03/08/2008 20.00,"2,586629","12,092273","0,207113","38,18396"
03/08/2008 21.00,"1,944732","16,22859","0,211666","38,18396"
03/08/2008 22.00,"1,422253","17,992399","0,234777","38,18396"
03/08/2008 23.00,"1,687974","24,50899","0,261939","38,18396"
04/08/2008 0.00,"2,802835","20,807474","0,263715","38,18396"
04/08/2008 1.00,"2,779309","16,768501","0,213441","21,40807"
04/08/2008 2.00,"2,522775","12,21167","0,18952","21,40807"
04/08/2008 3.00,"2,554141","11,897593","0,167566","21,40807"
04/08/2008 4.00,"2,474605","15,288926","0,186356","21,40807"
04/08/2008 5.00,"2,45108","15,882058","0,203101","21,40807"
04/08/2008 6.00,"2,556382","22,523264","0,205493","21,40807"
04/08/2008 7.00,"2,516053","20,132575","0,242918","21,40807"
04/08/2008 8.00,"2,632558","15,146166","0,208503","21,40807"
04/08/2008 9.00,"2,380729","17,756189","0,2369","21,40807"
04/08/2008 10.00,"2,905896","37,0789","0,243072","21,40807"
04/08/2008 11.00,"3,483939","21,843165","0,263406","21,40807"
04/08/2008 12.00,"4,752048","16,846378","0,279456","21,40807"
04/08/2008 13.00,"5,107164","9,38102","0,269656","21,40807"
04/08/2008 14.00,"4,61762","8,565957","0,269077","21,40807"
04/08/2008 15.00,"4,146","7,602936","0,243034","21,40807"
04/08/2008 16.00,"3,663177","9,957275","0,242494","21,40807"
04/08/2008 17.00,"3,264373","12,157159","0,211936","21,40807"
04/08/2008 18.00,"3,378637","7,388786","0,199629","21,40807"
04/08/2008 19.00,"3,494021","7,948168","0,211974","21,40807"
04/08/2008 20.00,"3,4873","14,523181","0,213596","21,40807"
04/08/2008 21.00,"3,178114","46,341813","0,250982","21,40807"
04/08/2008 22.00,"3,179234","36,628529","0,275135","21,40807"
04/08/2008 23.00,"2,922699","27,09696","0,243575","21,40807"
05/08/2008 0.00,"2,481326","31,992539","0,285514","21,40807"
05/08/2008 1.00,,"23,426589","0,325564","22,36006"
05/08/2008 2.00,"0,357576","19,595266",,"22,36006"
05/08/2008 3.00,"0,204489","22,606321","0,260362","22,36006"
05/08/2008 4.00,"0,263713",,"0,265013","22,36006"
05/08/2008 5.00,"0,213429","24,123531","0,293423","22,36006"
05/08/2008 6.00,"0,216781","25,461644","0,284082","22,36006"
05/08/2008 7.00,"0,278239","31,84587","0,25362","22,36006"
05/08/2008 8.00,"0,262596","22,816584","0,204205","22,36006"
05/08/2008 9.00,"0,328524","14,863226","0,261603","22,36006"
05/08/2008 10.00,"0,439149","14,946289","0,275245","22,36006"
05/08/2008 11.00,"0,45591","11,021525","0,305669","22,36006"
05/08/2008 12.00,"0,622406","7,085084","0,288344","22,36006"
05/08/2008 13.00,"0,826895","5,464043","0,265479","22,36006"
05/08/2008 14.00,"0,849244","5,155148","0,226412","22,36006"
05/08/2008 15.00,"1,005683","4,611338","0,217072","22,36006"
05/08/2008 16.00,"0,939755","4,651573","0,220405","22,36006"
05/08/2008 17.00,"0,655929","4,828085","0,218429","22,36006"
05/08/2008 18.00,"0,508429","5,814466","0,209476","22,36006"
05/08/2008 19.00,"0,595589","8,079255","0,188044","22,36006"
05/08/2008 20.00,"0,434679","11,187651","0,168007","22,36006"
05/08/2008 21.00,"0,322936","15,495293","0,191378","22,36006"
05/08/2008 22.00,"0,204489","41,969279","0,280128","22,36006"
05/08/2008 23.00,"0,57324","30,862088","0,313654","22,36006"
06/08/2008 0.00,"0,772141","26,301376","0,279857","22,36006"
06/08/2008 1.00,"0,594471","28,41949","0,304623","21,2218"
06/08/2008 2.00,"0,658164","19,614729","0,3483","21,2218"
06/08/2008 3.00,"0,531895","16,829504","0,307916","21,2218"
06/08/2008 4.00,"0,587766","15,945649","0,269432","21,2218"
06/08/2008 5.00,"0,538599","16,911273","0,285438","21,2218"
06/08/2008 6.00,"0,590001","22,499899","0,295863","21,2218"
06/08/2008 7.00,"0,601175","29,664144","0,335124","21,2218"
06/08/2008 8.00,"0,638051","28,389642","0,321249","21,2218"
06/08/2008 9.00,"1,464945","34,533759","0,260479","21,2218"
06/08/2008 10.00,"14,965673","33,285205","0,279586","21,2218"
06/08/2008 11.00,"17,435183","19,317509","0,268113","21,2218"
06/08/2008 12.00,"8,77961","6,153211","0,223118","21,2218"
06/08/2008 13.00,"5,423982","15,882058","0,229009","21,2218"
06/08/2008 14.00,"6,414021","15,139675","0,222575","21,2218"
06/08/2008 15.00,"4,11436","17,007306","0,194439","21,2218"
06/08/2008 16.00,"3,624927","18,202649","0,203158","21,2218"
06/08/2008 17.00,"3,656216","14,140313","0,198082","21,2218"
06/08/2008 18.00,"3,570174","16,139038","0,201493","21,2218"
06/08/2008 19.00,"3,51095","11,429058","0,194981","21,2218"
06/08/2008 20.00,"2,736575","15,656232","0,216491","21,2218"
06/08/2008 21.00,"2,03148","14,402482","0,206144","21,2218"
06/08/2008 22.00,"1,17665","10,938462","0,216065","21,2218"
06/08/2008 23.00,"0,995627","11,352484","0,210523","21,2218"
07/08/2008 0.00,"0,566535","10,576354","0,224785","21,2218"
07/08/2008 1.00,,"10,49978","0,191144","20,0833"
07/08/2008 2.00,"0,260075","9,923531",,"20,0833"
07/08/2008 3.00,"0,17539","8,652912","0,154442","20,0833"
07/08/2008 4.00,"0,168927",,"0,142521","20,0833"
07/08/2008 5.00,"0,163132","14,61663","0,192801","20,0833"
07/08/2008 6.00,"0,21283","18,105316","0,208362","20,0833"
07/08/2008 7.00,"0,336962","19,041074","0,201626","20,0833"
07/08/2008 8.00,"0,213052","21,143622","0,190788","20,0833"
07/08/2008 9.00,"0,372619","33,996447","0,227366","20,0833"
07/08/2008 10.00,"0,435688","25,928879","0,286937","20,0833"
07/08/2008 11.00,"0,404265","14,973549","0,270603","20,0833"
07/08/2008 12.00,"0,311556","13,769122","0,252605","20,0833"
07/08/2008 13.00,"0,422094","9,963764","0,251676","20,0833"
07/08/2008 14.00,"0,441482","9,35636","0,233987","20,0833"
07/08/2008 15.00,"0,48895","5,11102","0,227251","20,0833"
07/08/2008 16.00,"0,400254","5,053915","0,232902","20,0833"
07/08/2008 17.00,"0,410728","8,549084","0,21231","20,0833"
07/08/2008 18.00,"0,263864","8,031232","0,205614","20,0833"
07/08/2008 19.00,"0,207258","8,699636","0,177048","20,0833"
07/08/2008 20.00,"0,255172","17,98072","0,267738","20,0833"
07/08/2008 21.00,"0,217287","17,288954","0,241496","20,0833"
07/08/2008 22.00,"0,138395","23,735472","0,235805","20,0833"
07/08/2008 23.00,"0,146195","20,488188","0,258991","20,0833"
08/08/2008 0.00,"0,552465","20,018372","0,235496","20,0833"
08/08/2008 1.00,"0,436801","17,314912","0,198336","21,96933"
08/08/2008 2.00,"0,296624","15,484908","0,229534","21,96933"
08/08/2008 3.00,"0,540431","12,789227","0,200736","21,96933"
08/08/2008 4.00,"0,296624","13,031928","0,181924","21,96933"
08/08/2008 5.00,"0,459756","17,727636","0,288215","21,96933"
08/08/2008 6.00,"0,636706","26,431143","0,3743","21,96933"
08/08/2008 7.00,"0,828586","28,427291","0,30722","21,96933"
08/08/2008 8.00,"0,582328","17,312309","0,246992","21,96933"
08/08/2008 9.00,"0,686625","11,528996","0,454928","21,96933"
08/08/2008 10.00,"0,843963","10,558186","0,287402","21,96933"
08/08/2008 11.00,"0,864021","9,043572","0,456514","21,96933"
08/08/2008 12.00,"0,83817","9,004636","0,23898","21,96933"
08/08/2008 13.00,"0,783346","5,501681","0,190557","21,96933"
08/08/2008 14.00,"0,614642","4,051956","0,169771","21,96933"
08/08/2008 15.00,"0,691528","4,290765","0,161177","21,96933"
08/08/2008 16.00,"0,863353","4,399787","0,165242","21,96933"
08/08/2008 17.00,"0,848421","4,991616","0,151888","21,96933"
08/08/2008 18.00,"0,797832","8,88653","0,221716","21,96933"
08/08/2008 19.00,"0,691083","11,857353","0,236695","21,96933"
08/08/2008 20.00,"0,593694","15,564074","0,249004","21,96933"
08/08/2008 21.00,"0,537533","11,766499","0,197253","21,96933"
08/08/2008 22.00,"0,533522","12,850226","0,190827","21,96933"
08/08/2008 23.00,"0,666791","10,760657","0,187188","21,96933"
09/08/2008 0.00,"1,024032","10,098742","0,160441","21,96933"
09/08/2008 1.00,,"10,292121","0,159513","21,189251"
09/08/2008 2.00,"0,500576","10,460842",,"21,189251"
09/08/2008 3.00,"0,57916","9,42385","0,235806","21,189251"
09/08/2008 4.00,"0,56115",,"0,228408","21,189251"
09/08/2008 5.00,"0,537741","11,266817","0,246613","21,189251"
09/08/2008 6.00,"0,41489","21,492753","0,346311","21,189251"
09/08/2008 7.00,"0,807925","42,409268","0,487842","21,189251"
09/08/2008 8.00,"1,687039","24,133914","0,380358","21,189251"
09/08/2008 9.00,"1,855007","15,761358","0,290304","21,189251"
09/08/2008 10.00,"1,351214","9,426445","0,248278","21,189251"
09/08/2008 11.00,"1,081955","7,96504","0,249285","21,189251"
09/08/2008 12.00,"1,119268","6,979956","0,220507","21,189251"
09/08/2008 13.00,"0,78459","5,949446","0,237395","21,189251"
09/08/2008 14.00,"0,593102","5,689871","0,22957","21,189251"
09/08/2008 15.00,"0,771572","6,110383","0,234683","21,189251"
09/08/2008 16.00,"0,79561","5,248595","0,226975","21,189251"
09/08/2008 17.00,"0,539812","6,119467","0,218455","21,189251"
09/08/2008 18.00,"0,58552","5,887149","0,197306","21,189251"
09/08/2008 19.00,"0,486596","8,865764","0,200791","21,189251"
09/08/2008 20.00,"0,49244","9,531573","0,193974","21,189251"
09/08/2008 21.00,"0,497025","10,59452","0,207764","21,189251"
09/08/2008 22.00,"0,593028","10,620479","0,209351","21,189251"
09/08/2008 23.00,"0,557008","7,959851","0,192697","21,189251"
10/08/2008 0.00,"0,238343","8,218126","0,198739","21,189251"
10/08/2008 1.00,"0,273216","7,990997","0,183555","10,83258"
10/08/2008 2.00,"0,27488","6,985148","0,195872","10,83258"
10/08/2008 3.00,"0,240746","6,591893","0,181735","10,83258"
10/08/2008 4.00,"0,278837","8,859275","0,184098","10,83258"
10/08/2008 5.00,"0,279576","8,577637","0,189752","10,83258"
10/08/2008 6.00,"0,281943","12,113032","0,239873","10,83258"
10/08/2008 7.00,"0,312933","10,776231","0,211946","10,83258"
10/08/2008 8.00,"0,287046","9,580893","0,188668","10,83258"
10/08/2008 9.00,"0,252099","8,421893","0,201218","10,83258"
10/08/2008 10.00,"0,213824","7,208381","0,216712","10,83258"
10/08/2008 11.00,"0,282424","6,488064","0,236387","10,83258"
10/08/2008 12.00,"0,450355","7,048742","0,250951","10,83258"
10/08/2008 13.00,"0,580898","11,479674","0,233521","10,83258"
10/08/2008 14.00,"0,51326","5,249893","0,218841","10,83258"
10/08/2008 15.00,"0,612554","4,185638","0,21613","10,83258"
10/08/2008 16.00,"0,51252","5,571765","0,19351","10,83258"
10/08/2008 17.00,"0,541476","5,627574","0,189714","10,83258"
10/08/2008 18.00,"0,475392","5,975403","0,176506","10,83258"
10/08/2008 19.00,"0,654416","7,904041","0,19169","10,83258"
10/08/2008 20.00,"0,580566","9,839169","0,163492","10,83258"
10/08/2008 21.00,"0,38501","14,652973","0,189598","10,83258"
10/08/2008 22.00,"0,301765","10,790502","0,19564","10,83258"
10/08/2008 23.00,"0,256501","10,909908","0,175499","10,83258"
11/08/2008 0.00,"0,243224","9,678232","0,164731","10,83258"
11/08/2008 1.00,,"9,255126","0,188668","13,96323"
11/08/2008 2.00,"0,431455","9,602957",,"13,96323"
11/08/2008 3.00,"0,396824","9,497829","0,184891","13,96323"
11/08/2008 4.00,"0,471683",,"0,169254","13,96323"
11/08/2008 5.00,"0,346146","11,699019","0,16642","13,96323"
11/08/2008 6.00,"0,334399","11,985844","0,187063","13,96323"
11/08/2008 7.00,"0,391153","12,207785","0,185279","13,96323"
11/08/2008 8.00,"0,368067","12,08319","0,196027","13,96323"
11/08/2008 9.00,"0,311904","10,926784","0,197268","13,96323"
11/08/2008 10.00,"0,529753","22,124804","0,189314","13,96323"
11/08/2008 11.00,"1,335759","15,195478","0,224856","13,96323"
11/08/2008 12.00,"2,245753","13,586119","0,221403","13,96323"
11/08/2008 13.00,"3,520939","13,830122","0,238708","13,96323"
11/08/2008 14.00,"4,438139","5,926085","0,234596","13,96323"
11/08/2008 15.00,"3,544285","4,650275","0,224235","13,96323"
11/08/2008 16.00,"2,653527","4,730743","0,224041","13,96323"
11/08/2008 17.00,"1,702102","5,091553","0,214419","13,96323"
11/08/2008 18.00,"1,451234","5,980595","0,186365","13,96323"
11/08/2008 19.00,"1,224435","6,689233","0,171077","13,96323"
11/08/2008 20.00,"0,861817","11,69253","0,231801","13,96323"
11/08/2008 21.00,"1,098232","47,631897","0,372613","13,96323"
11/08/2008 22.00,"1,322326","48,509256","0,468687","13,96323"
11/08/2008 23.00,"1,345858","49,491736","0,469618","13,96323"
12/08/2008 0.00,"0,937286","35,33196","0,402297","13,96323"
12/08/2008 1.00,"0,780769","22,94507","0,369858","17,450411"
12/08/2008 2.00,"0,504331","21,952187","0,37599","17,450411"
12/08/2008 3.00,"0,556769","19,923632","0,373622","17,450411"
