, Brindisi,,,
,Via Dei Mille,,,
Parm,SO2,NOX,NO2,PM10



22/05/2007 19.00,"1,11817014","22,50640056","17,31879849",
22/05/2007 20.00,"1,07736098","40,90268944","33,54609736","47,86323166"
22/05/2007 21.00,"0,7265804","28,41281712","25,90681608",
22/05/2007 22.00,"0,46664333","20,47013968","18,43885956","43,9560318"
22/05/2007 23.00,"0,30926258","17,54677007","16,83339905",
23/05/2007 0.00,"0,12775046","16,7828515","14,52448314","42,00244141"
23/05/2007 1.00,"0,2404188","15,51570792","14,05854978",
23/05/2007 2.00,"0,21256215","8,27340182","7,6976795","45,42124176"
23/05/2007 3.00,"0,1181693","9,68450944","12,06241795",
23/05/2007 4.00,"0,11018483","12,68441258","13,66789185","38,0952301"
23/05/2007 5.00,"0,12970208","11,10469715","10,01568122",
23/05/2007 6.00,"0,14691277","16,68558042","14,95148628","34,18803024"
23/05/2007 7.00,"0,32913476","19,44033648","18,31426408",
23/05/2007 8.00,"0,38023494","24,81630688","20,25848128","42,49084091"
23/05/2007 9.00,"0,32718314","26,89665848","21,12025792",
23/05/2007 10.00,"1,09634634","28,838218","21,20201504","34,18803024"
23/05/2007 11.00,"2,46451746","30,69805864","21,33310176",
23/05/2007 12.00,"2,2196625","36,46444032","27,02818496","24,42000961"
23/05/2007 13.00,"2,09546036","29,26751936","21,52260008",
23/05/2007 14.00,"1,84829885","23,12374712","18,66729002","23,93161964"
23/05/2007 15.00,"1,73971173","18,1991483","15,18510209",
23/05/2007 16.00,"1,9261919","20,74640456","14,13641598","12,69841003"
23/05/2007 17.00,"3,11568934","19,40792808","15,74188987",
23/05/2007 18.00,"2,32257273","17,7970872","14,79963142","19,53602028"
23/05/2007 19.00,"1,70475744","19,18613608","14,0494563",
23/05/2007 20.00,"0,57505451","24,72810632","20,74906224","23,93161964"
23/05/2007 21.00,"0,13254053","9,92574648","9,06952994",
23/05/2007 22.00,"0,12615377","10,85178735","9,63280705","24,90842056"
23/05/2007 23.00,"1,03264858","32,38931824","27,50838376",
24/05/2007 0.00,"1,41164177","25,62301792","20,41291352","26,37360954"
24/05/2007 1.00,,"15,59352632","13,05788546",
24/05/2007 2.00,"2,85311316",,,"19,53602028"
24/05/2007 3.00,"1,84940433","12,62734512","11,7119885",
24/05/2007 4.00,"1,90207578","12,80243652","12,16625294","22,95482063"
24/05/2007 5.00,"1,0846305","11,25903762","10,5932295",
24/05/2007 6.00,"0,40324965","13,63898432","13,0163549","23,44322014"
24/05/2007 7.00,"0,01365323","19,02013242","15,85220271",
24/05/2007 8.00,"0,71251325","23,98104968","20,41291352","29,30401993"
24/05/2007 9.00,"0,88535952","25,7047368","21,75102672",
24/05/2007 10.00,"0,22228162","21,16662392","16,05726662","40,04883957"
24/05/2007 11.00,"0,55873472","24,8902248","19,4706608",
24/05/2007 12.00,"0,3737058","50,6247888","35,67331208","40,53723145"
24/05/2007 13.00,"0,68196969","41,19838024","30,6635088",
24/05/2007 14.00,"1,80126362","30,76291368","23,8730408","22,46640968"
24/05/2007 15.00,"2,36935575","34,7887444","27,63817032",
24/05/2007 16.00,"2,25636095","35,47482736","27,4460908","10,7448101"
24/05/2007 17.00,"0,61223095","19,91762904","15,46154287",
24/05/2007 18.00,"0,94462316","25,93559168","21,11635744","21,48962021"
24/05/2007 19.00,"1,03295876","45,23847448","38,02505296",
24/05/2007 20.00,"0,27513003","33,04431208","26,23906432","27,8388195"
24/05/2007 21.00,"0,148482","40,14135016","34,09639008",
24/05/2007 22.00,"0,13482878","42,33582904","38,6726856","31,25761986"
24/05/2007 23.00,"0,20562621","59,84498816","49,81232264",
25/05/2007 0.00,"0,12629513","33,27516696","28,13655224","32,23442078"
25/05/2007 1.00,"0,34951849","29,59175632","28,9036084",
25/05/2007 2.00,"0,14000734","48,0152912","42,00432648","20,51280975"
25/05/2007 3.00,"0,12288208","21,44286968","20,86328512",
25/05/2007 4.00,"0,11434843","27,04191312","24,3389952","21,0012207"
25/05/2007 5.00,"0,13994835","29,05610952","28,60508784",
25/05/2007 6.00,"0,41007677","51,91659336","42,3430564","25,88521957"
25/05/2007 7.00,"0,54655207","60,68542688","46,18348048",
25/05/2007 8.00,"0,39100802","42,927268","34,31053408","34,67642975"
25/05/2007 9.00,"0,1915611","35,11688184","27,77445768",
25/05/2007 10.00,"0,46368996","35,30882752","27,20468168","39,56044006"
25/05/2007 11.00,"1,66678774","47,2189432","36,82192696",
25/05/2007 12.00,"1,38777379","34,78742512","30,61289816","38,0952301"
25/05/2007 13.00,"3,16561387","38,48899976","30,43768248",
25/05/2007 14.00,"4,4562245","30,81478624","26,28839392","37,6068306"
25/05/2007 15.00,"5,21717237","45,827294","37,12432888",
25/05/2007 16.00,"4,33440213","44,94016424","37,12562904","24,42000961"
25/05/2007 17.00,"4,50565985","55,13697496","44,32880224",
25/05/2007 18.00,"5,28602836","30,07683072","23,63293184","31,25761986"
25/05/2007 19.00,"3,34923017","40,88712576","32,76347752",
25/05/2007 20.00,"2,46822544","44,66131816","34,61813664","31,74603081"
25/05/2007 21.00,"2,15307646","63,69571792","53,44896576",
25/05/2007 22.00,"0,92373093","40,70942448","36,66875664","33,21123123"
25/05/2007 23.00,"0,64212668","36,41254864","31,5577512",
26/05/2007 0.00,"0,20574419","25,1210988","20,79189104","37,11843109"
26/05/2007 1.00,,"17,60643212","15,49788617",
26/05/2007 2.00,"0,63191702",,,"25,88521957"
26/05/2007 3.00,"0,17621152","13,1487284","11,71847783",
26/05/2007 4.00,"0,13937883","9,46143066","10,00789174","16,60560989"
26/05/2007 5.00,"0,11359483","20,4156668","19,55243704",
26/05/2007 6.00,"0,29245869","37,40734312","32,58436136","21,0012207"
26/05/2007 7.00,"0,46056777","37,93650824","32,54153256",
26/05/2007 8.00,"0,24221787","54,25112624","42,7440984","28,81562042"
26/05/2007 9.00,"0,26063473","40,1971232","32,83615264",
26/05/2007 10.00,"1,44299282","32,99113936","28,10670592","30,28083038"
26/05/2007 11.00,"0,82978759","28,77596328","24,55442024",
26/05/2007 12.00,"0,86573651","18,84504293","15,93138054","42,97924042"
26/05/2007 13.00,"0,94839115","27,84084232","23,68876224",
26/05/2007 14.00,"0,7207601","23,6334672","19,67832312","46,88644028"
26/05/2007 15.00,"0,22497972","28,35834424","24,86982376",
26/05/2007 16.00,"0,30969684","20,5025672","17,898949","36,14162064"
26/05/2007 17.00,"0,22615843","20,55834024","17,03586838",
26/05/2007 18.00,"0,20450039","32,50606496","29,42275464","37,6068306"
26/05/2007 19.00,"1,65589059","74,2349296","61,94872352",
26/05/2007 20.00,"2,07770964","98,53633488","76,68087472","49,81684113"
26/05/2007 21.00,"1,64572466","67,25720032","56,20823032",
26/05/2007 22.00,"0,24207041","39,00778272","32,55451504","49,32844162"
26/05/2007 23.00,"1,04121172","56,09156008","46,0692576",
27/05/2007 0.00,"1,59960981","71,34008512","51,589106","43,9560318"
27/05/2007 1.00,"0,78072446","30,2778584","27,73551024",
27/05/2007 2.00,"0,35433907","30,72532376","26,05476664","48,84004974"
27/05/2007 3.00,"0,11182729","22,77616464","20,015772",
27/05/2007 4.00,"0,03889618","18,2769667","17,49661449","41,5140419"
27/05/2007 5.00,"0,11388976","18,2121193","18,96060421",
27/05/2007 6.00,"0,1379052","21,40137928","20,1715044","40,53723145"
27/05/2007 7.00,"0,1264131","18,33662683","16,53878088",
27/05/2007 8.00,"0,12803318","18,60510031","15,36939594","42,49084091"
27/05/2007 9.00,"0,18077887","17,98774228","17,5355409",
27/05/2007 10.00,"0,86043285","22,91883808","19,0358873","31,25761986"
27/05/2007 11.00,"1,14169437","25,6476636","20,66340464",
27/05/2007 12.00,"1,594895","31,75122648","24,83995832","33,21123123"
27/05/2007 13.00,"1,00423157","21,94090744","18,76463377",
27/05/2007 14.00,"0,64473529","12,79595102","10,67888519","39,07204056"
27/05/2007 15.00,"1,49868578","14,90483157","12,19870149",
27/05/2007 16.00,"1,89692976","19,490928","16,73215674","34,67642975"
27/05/2007 17.00,"1,24276586","31,72528064","25,66022544",
27/05/2007 18.00,"0,93336294","35,11558168","29,43311768","28,32722092"
27/05/2007 19.00,"1,3357339","46,25789552","37,1450932",
27/05/2007 20.00,"1,47879529","54,29913656","43,06986496","32,72283173"
27/05/2007 21.00,"0,98375122","48,20723688","39,47736992",
27/05/2007 22.00,"0,97535385","34,41521608","26,31173944","34,67642975"
27/05/2007 23.00,"0,38704783","29,68125704","23,28511992",
28/05/2007 0.00,"0,49902156","38,8949556","29,92243672","34,67642975"
28/05/2007 1.00,,"15,63892102","14,90346449",
28/05/2007 2.00,"1,25281281",,,"30,76922989"
28/05/2007 3.00,"0,29843865","8,41347494","8,75025462",
28/05/2007 4.00,"0,50846441","8,08274482","8,04031754","24,90842056"
28/05/2007 5.00,"0,54096366","10,82844183","12,55042345",
28/05/2007 6.00,"1,07284144","30,6462052","25,25658312","26,86202049"
28/05/2007 7.00,"1,00504618","56,39763304","40,28205424",
28/05/2007 8.00,"0,9201277","55,00338352","45,4631536","42,00244141"
28/05/2007 9.00,"1,018675","74,64996744","53,11929872",
28/05/2007 10.00,"1,90455522","114,95475536","77,42064664","57,63124084"
28/05/2007 11.00,"1,27587735","61,84752136","44,0393828",
28/05/2007 12.00,"1,00294913","45,02316416","31,27351328","51,77045059"
28/05/2007 13.00,"0,9959603","48,67414728","36,52210624",
28/05/2007 14.00,"1,13364787","67,47767304","49,84476928","47,86323166"
28/05/2007 15.00,"0,85617671","34,534544","29,2799856",
28/05/2007 16.00,"1,2409312","32,85754792","26,6777536","30,76922989"
28/05/2007 17.00,"1,01657795","32,2414824","24,81789384",
28/05/2007 18.00,"0,58115143","44,19050728","35,75116872","31,25761986"
28/05/2007 19.00,"0,84114951","47,48740712","38,37416504",
28/05/2007 20.00,"1,05117527","47,8985636","37,24113296","31,25761986"
28/05/2007 21.00,"0,71324753","26,78771272","25,01129264",
28/05/2007 22.00,"0,50986176","23,60882152","20,69325096","28,32722092"
28/05/2007 23.00,"0,34282053","21,30927824","18,72049907",
29/05/2007 0.00,"0,54480792","19,44553712","16,00534818","21,48962021"
29/05/2007 1.00,"0,09330568","14,9670882","16,97746251",
29/05/2007 2.00,"0,11077876","13,78813753","13,05399071","18,07081032"
29/05/2007 3.00,"0,05416644","12,63383062","11,61335225",
29/05/2007 4.00,"0,04193498","13,14743206","11,13054548","12,21000957"
29/05/2007 5.00,"0,06220379","38,25684472","34,8517448",
29/05/2007 6.00,"0,5717157","85,68459744","63,90720424","19,04759979"
29/05/2007 7.00,"1,56837469","130,02687928","72,10846056",
29/05/2007 8.00,"1,54950425","80,7301848","52,83636096","19,53602028"
29/05/2007 9.00,"0,72792487","43,67300536","34,50133256",
29/05/2007 10.00,"0,91069197","40,52526064","30,66480896","17,58241081"
29/05/2007 11.00,"0,31346584","40,05705008","30,12749872",
29/05/2007 12.00,"0,8124935","35,9560204","26,96587288","21,48962021"
29/05/2007 13.00,"0,80340763","47,61063552","36,59608152",
29/05/2007 14.00,"0,40712036","35,3451364","27,15147072","19,04759979"
29/05/2007 15.00,"0,19709562","29,4011108","24,14169592",
29/05/2007 16.00,"0,11287581","26,8720128","27,24751048","15,62880993"
29/05/2007 17.00,"0,40292726","40,8559984","32,94387472",
29/05/2007 18.00,"0,70311312","50,6701988","39,30735488","16,11721039"
29/05/2007 19.00,"0,22190737","54,22261832","45,3437492",
29/05/2007 20.00,"0,61644743","73,25571792","60,55221784","19,04759979"
29/05/2007 21.00,"0,33548186","54,80493704","47,05043864",
29/05/2007 22.00,"0,04542939","39,98571336","33,37476304","24,42000961"
29/05/2007 23.00,"0,07757981","33,39449488","29,37602536",
30/05/2007 0.00,"0,16110094","46,58861416","36,1223644","17,09399986"
30/05/2007 1.00,,"20,0356568","19,19940536",
30/05/2007 2.00,"1,07010977",,,"20,02441978"
30/05/2007 3.00,"0,11780928","18,34441058","19,22537032",
30/05/2007 4.00,"0,30545188","18,44816718","19,30452712","17,58241081"
30/05/2007 5.00,"0,19644575","25,19631688","24,11444992",
30/05/2007 6.00,"0,62968369","49,81029592","38,79857168","16,11721039"
30/05/2007 7.00,"1,73588476","51,5560284","37,08538144",
30/05/2007 8.00,"1,98059835","47,30712464","35,24240464","19,04759979"
30/05/2007 9.00,"1,92778249","36,46702152","28,6310528",
30/05/2007 10.00,"3,0316353","62,15229416","38,85828344","22,46640968"
30/05/2007 11.00,"4,33442959",,,
30/05/2007 12.00,"3,13022532","31,2194228","23,57375544","21,0012207"
30/05/2007 13.00,"1,49439811","15,52867893","12,91382199",
30/05/2007 14.00,"0,92339939","37,44883352","29,2799856","25,39682007"
30/05/2007 15.00,"1,4756192","33,5371492","23,46421696",
30/05/2007 16.00,"2,31686024","32,01840936","26,89059744","15,14041042"
30/05/2007 17.00,"2,18834094","49,20461256","39,65128544",
30/05/2007 18.00,"1,71299717","40,11412328","30,79329536","22,95482063"
30/05/2007 19.00,"1,20024306","53,33936992","42,66624176",
30/05/2007 20.00,"1,22767765","45,74429408","37,31900872","22,46640968"
30/05/2007 21.00,"0,14040295","30,3530956","26,20401736",
30/05/2007 22.00,"0,14040295","30,06516752","23,27731896","19,04759979"
30/05/2007 23.00,"0,11135336","32,91980264","25,49927328",
31/05/2007 0.00,"0,09844357","34,34647968","27,61352464","19,04759979"
31/05/2007 1.00,"0,10167051","16,89698643","14,45439878",
31/05/2007 2.00,"0,10167051","14,10589663","11,7197799","14,65200996"
31/05/2007 3.00,"0,11780928","9,38101768","9,01372248",
31/05/2007 4.00,"0,05971112","7,00625823","7,26289261","6,83760691"
31/05/2007 5.00,"0,02097969","13,29269244","10,84890788",
31/05/2007 6.00,"0,10328449","20,69581304","17,93399214","4,88400507"
31/05/2007 7.00,"0,25982519","31,5112896","22,81528416",
31/05/2007 8.00,"0,18236132","46,30458656","28,64791664","7,81440783"
31/05/2007 9.00,"0,98311051","47,25655224","29,5187944",
31/05/2007 10.00,"1,36411837","31,34787096","22,07161176","10,7448101"
31/05/2007 11.00,"0,97621525","22,74633744","15,91450332",
31/05/2007 12.00,"0,51275513","19,16797208","14,87361052","8,79120922"
31/05/2007 13.00,"1,20816549","28,34408072","18,36618253",
31/05/2007 14.00,"1,29355078","31,92500816","21,58749336","8,79120922"
31/05/2007 15.00,"3,20387442","47,44461656","29,025594",
31/05/2007 16.00,"3,89605683","56,10580448","35,03216112","5,37240601"
31/05/2007 17.00,"3,56507723","45,94662192","28,74915704",
31/05/2007 18.00,"2,78164043","32,60720976","23,55377504","3,90720391"
31/05/2007 19.00,"1,75525047","24,55950616","20,22473448",
31/05/2007 20.00,"0,6697362","28,34278056","24,35325872","9,27960968"
31/05/2007 21.00,"0,26407931","30,37254064","24,45709944",
31/05/2007 22.00,"0,46081897","71,53849336","51,95510104","20,02441978"
31/05/2007 23.00,"0,26378641","60,8644092","49,4489088",
01/06/2007 0.00,"0,57862825","68,85119648","52,34317968","15,14041042"
01/06/2007 1.00,,"75,51113224","52,44830144",
01/06/2007 2.00,"1,43028439",,,"18,07081032"
01/06/2007 3.00,"0,39468346","30,8679972","28,97758368",
01/06/2007 4.00,"0,03884737","27,2429408","25,51615624","13,18680954"
01/06/2007 5.00,"0,18084091","34,81985264","29,50841224",
01/06/2007 6.00,"1,87964584","73,59549944","36,69992224","21,97801971"
01/06/2007 7.00,"1,8668591","80,14132704","43,08934824",
01/06/2007 8.00,"0,81652286","54,44179088","37,88746544","29,7924099"
01/06/2007 9.00,"4,02963978","40,50579648","30,83872448",
01/06/2007 10.00,"5,75036513","32,3789552","23,9470352","21,97801971"
01/06/2007 11.00,"7,96429175","34,89377056","26,6868356",
01/06/2007 12.00,"7,81085086","43,13345808","36,26253312","17,58241081"
01/06/2007 13.00,"5,91659175","39,62516752","31,69011896",
01/06/2007 14.00,"3,14370362","23,93825912","20,88923096","22,95482063"
01/06/2007 15.00,"2,92815657","20,93186856","17,91971906",
01/06/2007 16.00,"4,98681577","20,56094056","16,13773697","12,21000957"
01/06/2007 17.00,"5,98052545","21,09010568","17,63418671",
01/06/2007 18.00,"3,67891817","29,16505528","21,79645584","11,72161007"
01/06/2007 19.00,"2,7491422","53,54687928","42,95696136",
01/06/2007 20.00,"1,70428555","48,51591016","38,4066308","22,95482063"
01/06/2007 21.00,"0,87863003","48,98800208","40,69865992",
01/06/2007 22.00,"0,48589514","36,6589672","32,19500168","26,86202049"
01/06/2007 23.00,"0,46580227","29,83171232","25,70045392",
02/06/2007 0.00,"0,45642452","27,096386","21,00993552","25,39682007"
02/06/2007 1.00,"0,29774811","17,8749056","15,61729439",
02/06/2007 2.00,"0,24501767","16,20958802","13,38754485","24,42000961"
02/06/2007 3.00,"0,33683854","7,50559233","7,29793574",
02/06/2007 4.00,"0,35851487","8,59764451","7,38618984","21,0012207"
02/06/2007 5.00,"0,19935132","11,46784905","11,23177632",
02/06/2007 6.00,"0,30615056","28,55289024","22,33506624","23,93161964"
02/06/2007 7.00,"0,31394485","29,89396704","23,96259888",
02/06/2007 8.00,"0,43633165","28,48025336","21,34220288","26,37360954"
02/06/2007 9.00,"2,33266137","26,26502928","20,0923476",
02/06/2007 10.00,"4,12280003","25,19761704","18,67247919","26,37360954"
02/06/2007 11.00,"6,43536752","37,32302392","31,61226232",
02/06/2007 12.00,"12,20398983","35,15835312","28,37406088","26,86202049"
02/06/2007 13.00,"8,61458698","22,56993632","18,54788371",
02/06/2007 14.00,"3,73554575","18,30031222","16,80354508","27,35042"
02/06/2007 15.00,"1,72072535","15,32764742","12,49591233",
02/06/2007 16.00,"1,44672521","21,70357088","19,63809464","16,60560989"
02/06/2007 17.00,"0,66685707","28,79800864","22,51936392",
02/06/2007 18.00,"0,09121168","17,04354314","13,76003878","19,53602028"
02/06/2007 19.00,"0,47834493","40,8858256","31,6836564",
02/06/2007 20.00,"0,38384529","39,83783928","31,823806","19,04759979"
02/06/2007 21.00,"0,66308197","65,1262572","53,92656424",
02/06/2007 22.00,"0,49040147","37,6861892","33,7498592","29,30401993"
02/06/2007 23.00,"1,16919202","72,51514296","58,19657648",
03/06/2007 0.00,"0,67404218","41,23987064","30,37797072","27,8388195"
03/06/2007 1.00,,"52,80372312","35,6810748",
03/06/2007 2.00,"0,8753919",,,"32,23442078"
03/06/2007 3.00,"0,15589695","20,77233128","17,6173114",
03/06/2007 4.00,"0,10566325","18,35867602","16,45051914","24,90842056"
03/06/2007 5.00,"0,08487679","20,77881296","17,44339397",
03/06/2007 6.00,"0,15589695","34,12080632","24,68032544","23,44322014"
03/06/2007 7.00,"0,13511048","25,6865728","21,15012336",
03/06/2007 8.00,"0,154165","22,02650768","18,14035812","24,42000961"
03/06/2007 9.00,"0,12991361","21,41434264","16,96318178",
03/06/2007 10.00,"0,15589695","15,29522182","12,78273718","21,0012207"
03/06/2007 11.00,"1,22511074","39,55771216","30,12359824",
03/06/2007 12.00,"2,01480514","26,90702152","21,52780072","25,39682007"
03/06/2007 13.00,"0,63051559","25,11331696","21,31753808",
03/06/2007 14.00,"1,17651848","17,22641638","15,32267622","22,95482063"
03/06/2007 15.00,"2,11691296","15,23685802","13,4394633",
03/06/2007 16.00,"7,75471755","35,06370912","30,71411944","15,14041042"
03/06/2007 17.00,"4,82641453","34,69146184","27,23324696",
03/06/2007 18.00,"1,37079701","35,29326384","28,29878544","17,58241081"
03/06/2007 19.00,"0,15243203","27,36226872","22,1338856",
03/06/2007 20.00,"0,14030735","29,5269204","23,55637536","27,35042"
03/06/2007 21.00,"0,08834171","28,32591672","24,30912976",
03/06/2007 22.00,"0,09873443","25,48814544","20,49729008","23,93161964"
03/06/2007 23.00,"0,34096654","57,62326328","42,4962076",
04/06/2007 0.00,"0,23958893","48,26817232","36,56103456","16,60560989"
04/06/2007 1.00,"0,17321849","35,23230928","28,87116176",
04/06/2007 2.00,"0,11952089","25,70343664","22,02358232","18,07081032"
04/06/2007 3.00,"0,1039313","17,55455382","15,94824438",
04/06/2007 4.00,"0,09700248","30,9004056","24,10406776","12,69841003"
04/06/2007 5.00,"0,05542955","20,95909544","18,53620713",
04/06/2007 6.00,"0,12471776","38,5811008","25,30591272","16,60560989"
04/06/2007 7.00,"0,12818166","45,02316416","32,81796952",
04/06/2007 8.00,"0,1073952","25,5970912","20,70233296","16,11721039"
04/06/2007 9.00,"0,10046638","27,79157008","20,28572728",
04/06/2007 10.00,"0,14723618","22,41301848","17,02028558","19,53602028"
04/06/2007 11.00,"0,13857439","18,74517534","15,15265545",
04/06/2007 12.00,"0,13337853","19,10573266","13,74446554","12,21000957"
04/06/2007 13.00,"0,13164658","20,71137672","15,33825138",
04/06/2007 14.00,"0,09700248","17,29775119","11,78596761","19,53602028"
04/06/2007 15.00,"0,10912817","18,66476236","12,30122293",
04/06/2007 16.00,"0,12298479","21,74117992","17,11244398","19,04759979"
04/06/2007 17.00,"0,13337853","26,12495616","20,49208944",
04/06/2007 18.00,"0,11605597","21,67632488","15,97679819","19,04759979"
04/06/2007 19.00,"0,09353756","19,99804776","16,34279897",
04/06/2007 20.00,"0,13684244","20,91630488","18,32854672","28,81562042"
04/06/2007 21.00,"0,11432402","30,47888608","25,02295584",
04/06/2007 22.00,"0,12535542","28,37260776","22,2779548","25,88521957"
04/06/2007 23.00,"0,12644971","47,94265432","37,96015968",
05/06/2007 0.00,"0,13164658","34,70702552","26,6621708","25,88521957"
05/06/2007 1.00,,"31,0352972","27,12550576",
05/06/2007 2.00,"0,37028563",,,"18,55920982"
05/06/2007 3.00,"0,12383094","10,35893685","10,89692967",
05/06/2007 4.00,"0,10345331","11,17473371","12,53224606","12,69841003"
05/06/2007 5.00,"0,10188611","19,86575648","16,397312",
05/06/2007 6.00,"0,11912833","47,1774528","39,75770736","11,72161007"
05/06/2007 7.00,"0,10815592","22,61792752","21,10987576",
05/06/2007 8.00,"0,12226272","45,18140128","31,13464472","11,23320961"
05/06/2007 9.00,"0,10502051","45,76890152","35,29431544",
05/06/2007 10.00,"0,12503608","21,7956528","18,59720566","5,86080599"
05/06/2007 11.00,"0,16458518","33,71223104","25,76924768",
05/06/2007 12.00,"0,17869199","29,66309304","22,34414824","11,23320961"
05/06/2007 13.00,"0,13323514","23,22232984","19,42135032",
05/06/2007 14.00,"0,15578304","25,68917312","19,90935008","13,18680954"
05/06/2007 15.00,"0,10972311","25,61005456","20,1805864",
05/06/2007 16.00,"0,13323514","28,15471624","23,52002824","12,21000957"
05/06/2007 17.00,"0,12069553","28,44524464","19,94049656",
05/06/2007 18.00,"0,12539813","41,60561712","31,82510616","6,83760691"
05/06/2007 19.00,"0,35412855","41,55892608","31,12426256",
05/06/2007 20.00,"0,3777616","41,88318216","35,5253424","17,58241081"
05/06/2007 21.00,"0,12383094","51,3796464","43,50205344",
05/06/2007 22.00,"0,10188611","59,42346864","48,31457656","16,11721039"
05/06/2007 23.00,"0,14891016","54,37305448","45,45795296",
06/06/2007 0.00,"0,12539813","35,27509984","28,33253224","14,65200996"
06/06/2007 1.00,"0,0924809","20,1433024","18,77241752",
06/06/2007 2.00,"0,12383094","15,19146331","14,85673521","12,21000957"
06/06/2007 3.00,"0,0924809","17,14211439","15,7405878",
06/06/2007 4.00,"0,10188611","16,47547074","14,83207806","6,34920597"
06/06/2007 5.00,"0,11912833","17,59346111","15,9729111",
06/06/2007 6.00,"0,16458518","34,88082632","29,33837808","14,65200996"
06/06/2007 7.00,"0,14818707","41,20488104","31,58111584",
06/06/2007 8.00,"0,13637055","26,00302792","21,7302624","6,83760691"
06/06/2007 9.00,"0,11309955","28,79152696","22,84123",
06/06/2007 10.00,"0,1842387","25,45571792","19,1280304","11,72161007"
06/06/2007 11.00,"0,79736258","36,46053984","24,56740272",
06/06/2007 12.00,"0,13395924","20,50646768","14,92681957","16,11721039"
06/06/2007 13.00,"0,81870432","23,83319472","18,89182192",
06/06/2007 14.00,"0,33592222","16,69595493","14,00014391","18,55920982"
06/06/2007 15.00,"0,18110329","15,39638765","12,94237389",
06/06/2007 16.00,"0,31445945","26,01341008","20,44275984","17,58241081"
06/06/2007 17.00,"0,29806134","27,36226872","22,93078808",
06/06/2007 18.00,"0,8744105","49,74546","37,43191232","21,48962021"
06/06/2007 19.00,"0,13528541","53,0825692","47,6487608",
06/06/2007 20.00,"0,45866802","59,8281052","52,33667888","41,02563095"
06/06/2007 21.00,"0,26755643","39,57069464","36,5753172",
06/06/2007 22.00,"0,11912833","42,0738468","36,36247336","31,25761986"
06/06/2007 23.00,"0,10658872","41,93377368","35,94584856",
07/06/2007 0.00,"0,37257693","53,77515296","39,72136024","28,81562042"
07/06/2007 1.00,,"38,95462912","32,13270872",
07/06/2007 2.00,"0,46878107",,,"29,7924099"
07/06/2007 3.00,"0,14302783","21,60888864","18,71790449",
07/06/2007 4.00,"0,21189602","21,20163264","17,18122435","27,8388195"
07/06/2007 5.00,"0,10814371","20,7087764","17,81718806",
07/06/2007 6.00,"0,15174962","42,8338668","32,65445528","29,30401993"
07/06/2007 7.00,"0,87988196","84,78970496","51,89150792",
07/06/2007 8.00,"0,14477198","68,98474968","54,85195312","35,65322113"
07/06/2007 9.00,"1,14109739","42,88315816","34,1872292",
07/06/2007 10.00,"1,87061285","44,1178704","35,47991328","35,65322113"
07/06/2007 11.00,"3,65750117","42,36567536","33,4863856",
07/06/2007 12.00,"4,37925794","32,31540032","28,22999168","54,21244049"
07/06/2007 13.00,"5,97614422","45,26182","39,36314704",
07/06/2007 14.00,"14,75089344","47,04254208","38,91669504","40,04883957"
07/06/2007 15.00,"7,53333292","28,85898232","25,37858784",
07/06/2007 16.00,"4,54887014","25,10553512","22,41684248","35,16482162"
07/06/2007 17.00,"3,51315023","39,95198568","33,95622136",
07/06/2007 18.00,"2,71019618","40,8105884","35,13598272","30,28083038"
07/06/2007 19.00,"1,99619811","48,28505528","40,20157816",
07/06/2007 21.00,"3,39430055","47,39534432","30,11061576",
07/06/2007 22.00,"2,2077931","57,89694696","47,03097448","36,63003159"
07/06/2007 23.00,"0,66732387","54,09032704","45,14388784",
08/06/2007 0.00,"0,41440818","40,86634232","34,65706496","29,30401993"
08/06/2007 1.00,"0,19096514","40,96104368","32,2313488",
08/06/2007 2.00,"0,29784472","27,1262132","22,78283752","27,35042"
08/06/2007 3.00,"0,04535006","17,46765342","17,24481938",
08/06/2007 4.00,"0,11337618","19,02143066","15,30969757","21,48962021"
08/06/2007 5.00,"0,0924453","21,56479792","19,24223416",
08/06/2007 6.00,"0,07325858","33,71223104","27,82506832","29,30401993"
08/06/2007 7.00,"0,94111044","74,47876696","50,41324512",
08/06/2007 8.00,"0,87446847","64,15872784","44,2756104","42,00244141"
08/06/2007 9.00,"0,12558526","35,33735456","24,83217648",
08/06/2007 10.00,"0,08721182","36,73288512","28,47918264","26,37360954"
08/06/2007 11.00,"0,09767777","29,39851048","21,6783516",
08/06/2007 12.00,"0,10116608","26,95501272","25,17220656","24,42000961"
08/06/2007 13.00,"0,32370805","33,05467512","26,52720272",
08/06/2007 14.00,"0,24593908","60,12385336","47,615014","32,23442078"
08/06/2007 15.00,"0,06628094","43,75084288","35,95883104",
08/06/2007 16.00,"0,07151442","27,2701868","22,8568128","19,04759979"
08/06/2007 17.00,"0,0924453","22,45970952","17,43171547",
08/06/2007 18.00,"0,12209695","21,33652424","16,86844027","18,07081032"
08/06/2007 19.00,"0,08197935","28,670918","23,55377504",
08/06/2007 20.00,"0,10639854","42,9531756","35,84592744","23,44322014"
08/06/2007 21.00,"0,09070115","47,83630888","37,68110328",
08/06/2007 22.00,"0,11860864","43,38249608","36,97117768","29,7924099"
08/06/2007 23.00,"0,59129906","75,64734312","51,77990448",
09/06/2007 0.00,"1,2972974","118,83397392","70,52637616","34,67642975"
09/06/2007 1.00,,"131,23438376","86,97688",
09/06/2007 2.00,"1,49009518",,,"34,18803024"
