NetC,Provincia di TARANTO,,,,
18/08/2007 5.00,"15,314675","13,931352","0,254261","70,248781","0,054576"
18/08/2007 6.00,"20,933168","18,219525","0,268897","64,680651","0,112234"
18/08/2007 7.00,"17,371677","15,361614","0,276495","65,685412","0,158449"
18/08/2007 8.00,"20,813839","17,39408","0,321445","65,860099","0,190138"
18/08/2007 9.00,"29,202664","22,544027","0,331043","73,426897","0,166811"
18/08/2007 10.00,"37,65116","27,971719","0,441017","77,245505","0,433972"
18/08/2007 11.00,"43,801395","30,868569","0,542353","86,736496","0,72182"
18/08/2007 12.00,"50,76138","34,630736","0,506745","94,731161","0,291831"
18/08/2007 13.00,"40,999932","28,272839","0,412784","100,326398","0,421209"
18/08/2007 14.00,"17,133035","13,370669","0,264658","109,11052","0,03345"
18/08/2007 15.00,"18,653089","14,110459","0,253941","106,804463","0,202022"
18/08/2007 16.00,"17,216041","13,175991","0,271136","104,671686","0,082745"
18/08/2007 17.00,"25,425891","19,600446","0,332962","100,28442","0,271562"
18/08/2007 18.00,"39,508439","30,972409","0,494765","91,318815","0,178695"
18/08/2007 19.00,"58,734784","46,975161","0,583703","76,374808","0,353428"
18/08/2007 20.00,"57,502652","47,024492","0,728229","62,312308","0,204223"
18/08/2007 21.00,"62,745032","52,086186","0,785737","40,481265","0,19586"
18/08/2007 22.00,"57,730927","52,449602","0,59538","34,547536","0,342425"
18/08/2007 23.00,"49,225355","46,126368","0,579065","41,426433","0,333181"
19/08/2007 0.00,"44,045252","40,436486","0,537314","48,171289","0,843738"
19/08/2007 1.00,"29,047027","26,100195","0,404146","62,713125","0,19586"
19/08/2007 2.00,"18,959175","16,612761","0,301129","65,820837","0,235912"
19/08/2007 3.00,"21,171805","20,148158","0,262098","58,037362","0,055897"
19/08/2007 4.00,"19,16409","18,206545","0,267937","58,451725","0,041373"
19/08/2007 5.00,"8,305825","7,776849","0,243943","71,858843","0,142163"
19/08/2007 6.00,"7,260464","6,951403","0,21115","69,96984","0,084065"
19/08/2007 7.00,"11,169546","9,827489","0,246422","68,334077","0,051055"
19/08/2007 8.00,"10,189032","8,314169","0,259299","73,937397","0,09991"
19/08/2007 9.00,"14,668783","11,478373","0,321125","75,903569","0,158449"
19/08/2007 10.00,"18,704968","14,437523","0,319525","79,355215","0,32658"
19/08/2007 11.00,"18,715343","14,042966","0,325923","88,383088","0,147885"
19/08/2007 12.00,"20,105692","15,603013","0,320325","93,791431","0,058537"
19/08/2007 13.00,"17,348332","13,194166","0,292572","103,91073","0,046654"
19/08/2007 14.00,"6,640509","5,687277","0,21075","107,083344","0,036091"
19/08/2007 15.00,"7,870042","6,369956","0,21435","101,379895","0,041373"
19/08/2007 16.00,"13,815374","10,222037","0,234025","95,443457","0,040492"
19/08/2007 17.00,"13,019031","9,983232","0,258179","93,603228","0,13072"
19/08/2007 18.00,"17,903437","14,13901","0,329203","87,535435","0,150967"
19/08/2007 19.00,"31,197416","24,893188","0,374392","75,172362","0,09991"
19/08/2007 20.00,"47,798678","38,65322","0,59938","55,804441","0,639955"
19/08/2007 21.00,"39,391711","35,551307","0,478128","40,48262","0,657561"
19/08/2007 22.00,"43,721015","39,865429","0,497324","32,200855","0,504834"
19/08/2007 23.00,"34,027423","31,699219","0,419902","47,551105","0,035651"
20/08/2007 0.00,"27,929041","26,206618","0,407424","51,698749","0,277724"
20/08/2007 1.00,"29,82263","28,490883","0,381991","38,371551","0,174293"
20/08/2007 2.00,,,"0,303289","47,900468","0,107393"
20/08/2007 3.00,"24,678833","24,599848",,"60,492368","0,1316"
20/08/2007 4.00,"42,615975","30,486992","0,237098",,"0,187938"
20/08/2007 5.00,"121,7496","66,920859","0,401009","27,236658","0,050615"
20/08/2007 6.00,"164,373354","68,223944","0,518077","9,733382","0,206863"
20/08/2007 7.00,"97,885259","53,036241","0,567002","15,292018","0,267601"
20/08/2007 8.00,"104,909677","63,525626","0,794892","36,65182","0,82085"
20/08/2007 9.00,"39,064854","30,801095","0,482844","73,14931","0,578336"
20/08/2007 10.00,"31,168887","24,111869","0,427034","88,664746","0,349026"
20/08/2007 11.00,"29,576193","23,221526","0,38003","92,614723","0,134241"
20/08/2007 12.00,"27,132693","21,085211","0,354487","100,972317","0,348147"
20/08/2007 13.00,"18,902107","14,54914","0,273612","99,653402","0,244715"
20/08/2007 14.00,"25,04458","16,44403","0,177843","96,371025","0,00132"
20/08/2007 15.00,"11,045035","9,077317","0,166954","101,256661","0,007042"
20/08/2007 16.00,"10,990562","8,903402","0,182488","99,379865","0,044893"
20/08/2007 17.00,"14,386043","11,242162","0,235737","94,388598","0,09683"
20/08/2007 18.00,"12,482082","10,47902","0,241422","90,32219","0,046215"
20/08/2007 19.00,"14,769947","11,634124","0,253594","81,445953","0,042253"
20/08/2007 20.00,"18,736095","15,351229","0,290187","72,497981","0,176934"
20/08/2007 21.00,"20,492185","17,15787","0,245345","72,504746","0,105633"
20/08/2007 22.00,"9,844036","9,105871","0,171438","74,546748","0,158449"
20/08/2007 23.00,"8,912809","8,207744","0,161829","70,34356","0,149645"
21/08/2007 0.00,"15,989104","12,815186","0,190736","64,843147","0,080104"
21/08/2007 1.00,"5,213838","5,108424","0,136926","64,033394","0,132481"
21/08/2007 2.00,"4,023215","3,852085","0,107379","60,840377","0,080985"
21/08/2007 3.00,"4,715801","4,521786","0,113625","60,811949","0,204662"
21/08/2007 4.00,"4,425278","4,064937","0,109861","52,993284","0,154047"
21/08/2007 5.00,"54,581864","31,574614","0,182889","26,466168","0,06558"
21/08/2007 6.00,"121,923379","55,193302","0,439524","13,210744","0,421209"
21/08/2007 7.00,"74,441138","40,833646","0,428154","17,829631","0,318658"
21/08/2007 8.00,"53,339367","34,624617","0,661889","48,719715","0,85254"
21/08/2007 9.00,"69,377742","38,05878","0,620812","55,36977","0,277724"
21/08/2007 10.00,"68,926415","42,681823","0,546984","68,221681","0,367953"
21/08/2007 11.00,"39,783386","27,88606","0,387076","79,027515","0,803245"
21/08/2007 12.00,"28,536025","19,634194","0,302118","84,977507","0,007922"
21/08/2007 13.00,"33,412659","24,47008","0,326861","95,729178","0,904916"
21/08/2007 14.00,"19,026618","15,16953","0,235576","98,735301","0,207744"
21/08/2007 15.00,"14,497583","10,954033","0,173439","88,636314","0,040053"
21/08/2007 16.00,"8,313607","6,590595","0,175841","88,207069","0,03345"
21/08/2007 17.00,"13,286208","9,783359","0,172319","78,064733","0,153166"
21/08/2007 18.00,"29,560628","18,881437","0,246227","62,030654","0,255719"
21/08/2007 19.00,"33,705768","23,421387","0,304922","63,638007","0,071302"
21/08/2007 20.00,"23,464848","17,741907","0,282019","68,224375","0,129399"
21/08/2007 21.00,"8,850556","7,262892","0,150218","75,797953","0,246915"
21/08/2007 22.00,"3,164618","2,850126","0,071239","70,193256","0,052816"
21/08/2007 23.00,"2,10888","1,759914","0,062483","57,006887","0,116195"
22/08/2007 0.00,"1,955838","1,476978","0,050633","55,269561","0,077904"
22/08/2007 1.00,"0,601796","0,57885","0,017055","55,874844","0,080985"
22/08/2007 2.00,,,"0,022581","56,241821","0,077024"
22/08/2007 3.00,"12,406859","12,462161",,"48,814498","0,16549"
22/08/2007 4.00,"6,30589","5,619787","0,027747",,"0,102992"
22/08/2007 5.00,"10,235724","6,85017","0,05466","43,67833","0,141723"
22/08/2007 6.00,"15,939818","10,769741","0,089762","40,834677","0,059418"
22/08/2007 7.00,"10,68707","8,018253","0,127605","42,126521","0,077024"
22/08/2007 8.00,"10,453615","7,208381","0,137226","45,683783","0,062939"
22/08/2007 9.00,"13,35884","9,116253","0,1487","45,593053","0,193219"
22/08/2007 10.00,"17,14341","11,403099","0,202659","47,54432","0,049295"
22/08/2007 11.00,"20,927967","14,536159","0,242491","51,032538","0,09859"
22/08/2007 12.00,"32,538491","20,205269","0,209734","53,560663","0,505274"
22/08/2007 13.00,"16,590899","10,954033","0,129117","55,264135","0,0669"
22/08/2007 14.00,"9,421223","6,305063","0,047928","55,625686","0,076583"
22/08/2007 15.00,"15,114943","9,105871","0,075172","55,373838","0,111794"
22/08/2007 16.00,"17,158977","11,068242","0,104523","54,783437","0,063379"
22/08/2007 17.00,"18,027946","11,172077","0,11083","49,732577","0,049295"
22/08/2007 18.00,"18,121329","11,509528","0,12689","49,587699","0,030809"
22/08/2007 19.00,"18,816509","12,181825","0,138577","46,234904","0,019366"
22/08/2007 20.00,"21,721715","14,203907","0,169425","46,903828","0,159769"
22/08/2007 21.00,"12,009985","8,94753","0,077836","54,335223","0,073943"
22/08/2007 22.00,"5,006322","4,511402","0,047677","57,656858","0,041813"
22/08/2007 23.00,"4,791024","4,472468","0,051891","58,091529","0,022887"
23/08/2007 0.00,"4,957038","4,70868","0,07659","55,842344","0,116636"
23/08/2007 1.00,"4,6302","4,345276","0,076404","47,874734","0,070421"
23/08/2007 2.00,"1,841703","1,746937","0,054011","43,584883","0,016285"
23/08/2007 3.00,"3,237249","3,338128","0,071674","36,580062","0,045774"
23/08/2007 4.00,"5,818227","5,82485","0,075052","36,770982","0,088467"
23/08/2007 5.00,"18,777598","14,063739","0,091418","46,257925","0,075263"
23/08/2007 6.00,"24,684016","18,006669","0,110684","38,819768","0,019806"
23/08/2007 7.00,"93,514465","47,548818","0,446421","18,20337","0,32922"
23/08/2007 8.00,"139,520739","65,173937","0,852931","8,173441","1,24558"
23/08/2007 9.00,"125,158026","78,017685","1,126589","22,976615","1,750415"
23/08/2007 10.00,"54,192771","43,143857","0,688594","63,513418","1,262746"
23/08/2007 11.00,"45,300728","35,56169","0,658382","82,934143","0,639955"
23/08/2007 12.00,"73,011879","47,727937","0,584443","79,385002","1,097254"
23/08/2007 13.00,"29,2753","23,122886","0,283913","83,532665","0,206863"
23/08/2007 14.00,"46,055568","29,290367","0,193515","80,820362","0,246035"
23/08/2007 15.00,"23,280684","17,14488","0,164257","84,672828","0,159328"
23/08/2007 16.00,"22,891592","19,911931","0,184929","95,198366","0,082305"
23/08/2007 17.00,"25,923928","22,894459","0,331138","92,943755","0,214345"
23/08/2007 18.00,"45,26182","39,232059","0,674363","93,635701","0,606946"
23/08/2007 19.00,"67,878449","56,179684","0,688515","83,167042","0,245595"
23/08/2007 20.00,"117,575933","90,378612","1,051456","42,944391","0,746027"
23/08/2007 21.00,"149,019763","101,208065","0,917729","18,177638","1,253943"
23/08/2007 22.00,"78,000056","65,150575","0,612985","21,026701","0,511436"
23/08/2007 23.00,"59,904661","50,20428","0,647808","15,982624","1,307639"
24/08/2007 0.00,"63,694417","52,306831","0,460495","9,920249","1,338889"
24/08/2007 1.00,"88,32394","59,525607","0,499531","5,214699","0,972696"
24/08/2007 2.00,,,"0,35173","27,493932","1,100336"
24/08/2007 3.00,"31,031415","30,240401",,"53,73806","0,19718"
24/08/2007 4.00,"17,382055","16,654293","0,307213",,"0,316016"
24/08/2007 5.00,"14,380855","12,462161","0,257187","35,387091","0,253518"
24/08/2007 6.00,"40,234731","28,833513","0,504912","27,282702","0,243395"
24/08/2007 7.00,"53,720678","35,045124","0,614905","31,449319","0,356949"
24/08/2007 8.00,"43,375993","26,951609","0,632864","43,586261","0,663282"
24/08/2007 9.00,"44,54847","27,566794","0,613062","49,52811","0,634234"
24/08/2007 10.00,"53,964496","31,597979","0,681607","51,633753","0,258359"
24/08/2007 11.00,"39,477291","25,39155","0,608973","62,673863","0,422969"
24/08/2007 12.00,"49,313558","30,673889","0,622924","63,944018","0,226669"
24/08/2007 13.00,"40,258056","27,091777","0,539546","70,397722","0,017165"
24/08/2007 14.00,"31,923727","22,206579","0,408147","81,366075","0,301932"
24/08/2007 15.00,"33,908095","24,272782","0,467233","85,925365","0,126319"
24/08/2007 16.00,"42,167208","28,340331","0,494491","78,563057","0,173853"
24/08/2007 17.00,"23,280684","16,197444","0,378805","72,802637","0,528601"
24/08/2007 18.00,"34,764098","23,997646","0,447752","61,631196","0,177814"
24/08/2007 19.00,"47,29546","33,373481","0,514453","55,965574","0,301492"
24/08/2007 20.00,"44,444725","30,541503","0,60256","54,003455","0,471824"
24/08/2007 21.00,"27,399876","20,35582","0,394999","65,839772","0,153166"
24/08/2007 22.00,"16,832137","12,921613","0,36742","66,54257","0,017605"
24/08/2007 23.00,"13,581919","10,52055","0,313305","66,973169","0,103871"
25/08/2007 0.00,"9,03732","7,621106","0,3198","71,531128","0,171212"
25/08/2007 1.00,"6,707953","6,131147","0,293745","73,403868","0,034331"
25/08/2007 2.00,"3,826074","3,797574","0,25446","73,456699","0,082305"
25/08/2007 3.00,"3,517395","3,319957","0,255583","74,216338","0,00044"
25/08/2007 4.00,"2,651017","2,465958","0,250211","75,605655","0,040932"
25/08/2007 5.00,"7,940079","6,80085","0,283322","71,934672","0,018925"
25/08/2007 6.00,"14,557243","11,587392","0,329259","67,751797","0,074382"
25/08/2007 7.00,"27,485477","19,582283","0,415442","63,345501","0,024648"
25/08/2007 8.00,"28,831735","19,439515","0,482225","65,138344","0,349467"
25/08/2007 9.00,"29,197482","18,925564","0,477734","68,688848","0,81645"
25/08/2007 10.00,"38,431925","23,761437","0,477414","72,718688","0,389959"
25/08/2007 11.00,"36,730283","23,644632","0,485111","74,063317","0,643476"
25/08/2007 12.00,"41,184116","26,411678","0,459376","74,447897","0,206423"
25/08/2007 13.00,"28,139151","20,366203","0,341445","78,568468","0,579656"
25/08/2007 14.00,"15,786774","11,566632","0,24436","87,230741","0,191899"
25/08/2007 15.00,"11,83619","9,079914","0,247806","89,68981","0,076143"
25/08/2007 16.00,"15,234263","11,200629","0,270575","86,425059","0,041373"
25/08/2007 17.00,"26,289675","19,070929","0,363652","76,460112","0,160649"
25/08/2007 18.00,"29,236392","21,443424","0,385459","72,44515","0,113554"
25/08/2007 19.00,"37,622634","29,051558","0,412075","62,740217","0,113995"
25/08/2007 20.00,"39,469531","30,276749","0,497938","58,62507","0,251317"
25/08/2007 21.00,"37,555197","28,233891","0,450317","56,107758","0,530802"
25/08/2007 22.00,"22,88121","19,169558","0,402054","60,780807","0,487669"
25/08/2007 23.00,"20,328766","16,877524","0,32934","64,901381","0,430011"
26/08/2007 0.00,"11,833597","10,364799","0,310739","67,340131","0,363551"
26/08/2007 1.00,"10,523652","9,362849","0,296309","68,3327","0,124558"
26/08/2007 2.00,,,"0,266005","73,231905","0,193659"
26/08/2007 3.00,"24,639923","24,062538",,"73,692291","0,110914"
26/08/2007 4.00,"10,668914","10,382978","0,129264",,"0,00044"
26/08/2007 5.00,"7,390161","7,353745","0,115831","78,244839","0,038731"
26/08/2007 6.00,"6,113939","5,894935","0,107143","76,629388","0,040932"
26/08/2007 7.00,"7,0737","6,523105","0,138594","76,298971","0,120157"
26/08/2007 8.00,"8,811647","7,634084","0,142134","78,605035","0,070421"
26/08/2007 9.00,"11,768748","9,41736","0,157738","81,44867","0,072622"
26/08/2007 10.00,"14,82442","11,678249","0,194901","83,528593","0,183976"
26/08/2007 11.00,"16,510486","12,062417","0,240831","86,129854","0,200262"
26/08/2007 12.00,"16,585712","12,760676","0,214125","89,834711","0,086266"
26/08/2007 13.00,"14,100707","11,029316","0,195705","94,117777","0,150526"
26/08/2007 14.00,"6,682013","5,528936","0,153636","98,360226","0,115755"
26/08/2007 15.00,"5,078953","4,384212","0,137468","97,320268","0,026848"
26/08/2007 16.00,"5,390226","4,706084","0,153717","103,155086","0,038292"
26/08/2007 17.00,"10,191627","8,347914","0,19482","98,209922","0,082305"
26/08/2007 18.00,"10,964623","9,451106","0,213642","100,12869","0,069541"
26/08/2007 19.00,"13,574136","11,885907","0,248312","98,838223","0,096389"
26/08/2007 20.00,"18,629744","16,298676","0,308158","93,874026","0,1941"
26/08/2007 21.00,"19,244508","15,836629","0,390204","93,933614","0,26232"
26/08/2007 22.00,"14,105896","12,394672","0,29778","93,910593","0,254838"
26/08/2007 23.00,"10,630005","9,76519","0,284991","90,029702","0,09903"
27/08/2007 0.00,"8,365488","7,506892","0,248553","92,618756","0,004842"
27/08/2007 1.00,"5,255342","4,996807","0,191442","98,415744","0,181335"
27/08/2007 2.00,"4,84031","4,597063","0,155567","95,113039","0,238993"
27/08/2007 3.00,"4,479751","4,513999","0,136584","89,349926","0,040492"
27/08/2007 4.00,"4,562757","4,462084","0,140364","85,340398","0,010564"
27/08/2007 5.00,"8,349924","7,377106","0,185168","79,987587","0,033891"
27/08/2007 6.00,"21,511606","16,457009","0,241716","71,012507","0,093309"
27/08/2007 7.00,"43,977815","28,605087","0,434928","60,887778","0,233271"
27/08/2007 8.00,"48,763646","33,586326","0,466379","63,326547","0,419888"
27/08/2007 9.00,"50,161779","33,430573","0,482869","75,413396","0,45994"
27/08/2007 10.00,"51,928255","35,245005","0,542634","84,037739","0,345505"
27/08/2007 11.00,"65,862951","41,576017","0,625325","83,363388","0,529482"
27/08/2007 12.00,"56,558468","36,148329","0,48874","78,756678","0,317777"
27/08/2007 13.00,"45,290345","30,471429","0,479491","90,610606","0,265841"
27/08/2007 14.00,"26,808457","18,86327","0,330921","101,424583","0,074823"
27/08/2007 15.00,"28,657934","20,210451","0,415382","101,886309","0,118396"
27/08/2007 16.00,"32,458074","23,128067","0,373714","99,245801","0,275964"
27/08/2007 17.00,"36,390502","25,757564","0,436456","96,369671","0,233271"
27/08/2007 18.00,"47,565243","34,44292","0,533545","85,404035","0,815569"
27/08/2007 19.00,"55,871066","39,408574","0,577383","78,511588","0,355629"
27/08/2007 20.00,"57,554525","39,844664","0,581566","72,026742","0,419888"
27/08/2007 21.00,"55,925539","41,376137","0,478365","66,351642","0,247356"
27/08/2007 22.00,"21,87217","18,505058","0,313547","81,485237","0,0647"
27/08/2007 23.00,"16,09805","14,871017","0,266973","81,458145","0,112674"
28/08/2007 0.00,"16,059139","14,699691","0,257803","85,343107","0,129399"
28/08/2007 1.00,"8,502966","8,163616","0,208817","89,544917","0,068661"
28/08/2007 2.00,,,"0,203909","83,676188","0,074382"
28/08/2007 3.00,"22,839719","22,858112",,"83,815677","0,092868"
28/08/2007 4.00,"12,292725","12,088377","0,214265",,"0,091108"
28/08/2007 5.00,"63,645126","43,857684","0,320153","59,461912","0,066021"
28/08/2007 6.00,"415,918891","140,481655","1,018817","5,805093","0,382476"
28/08/2007 7.00,"110,764221","66,632736","0,714374","32,278024","0,963014"
28/08/2007 8.00,"68,428357","50,93369","0,650247","58,702238","0,608706"
28/08/2007 9.00,"77,525345","53,739682","0,632693","61,594628","0,425609"
28/08/2007 10.00,"66,46215","45,931688","0,562393","71,351037","0,544886"
28/08/2007 11.00,"66,70859","43,743461","0,60143","81,816986","0,224909"
28/08/2007 12.00,"71,214274","48,130279","0,615057","88,444039","0,270683"
28/08/2007 13.00,"73,089696","48,083548","0,532414","92,712196","0,545767"
28/08/2007 14.00,"34,027423","24,153377","0,406966","104,67037","0,09903"
28/08/2007 15.00,"43,466796","29,827678","0,495301","95,657398","0,346825"
28/08/2007 16.00,"51,842656","35,094452","0,504919","89,798143","0,169452"
28/08/2007 17.00,"55,300392","39,393013","0,561912","88,165075","0,16549"
28/08/2007 18.00,"81,014192","55,699463","0,755816","71,174995","0,639515"
28/08/2007 19.00,"83,478471","63,151846","0,840864","57,544457","0,600343"
28/08/2007 20.00,"85,854533","63,193376","0,880784","52,902572","0,370593"
28/08/2007 21.00,"48,460155","44,428741","0,77241","68,24875","0,670325"
28/08/2007 22.00,"30,442577","29,370842","0,564478","90,192198","0,62367"
28/08/2007 23.00,"28,891391","28,036631","0,544117","90,536131","0,212585"
29/08/2007 0.00,"29,630664","29,183945","0,49963","84,828535","0,397882"
29/08/2007 1.00,"20,837186","20,854203","0,326646","92,246383","0,188817"
29/08/2007 2.00,"13,703833","13,297992","0,361035","110,058363","0,260559"
29/08/2007 3.00,"6,98291","6,902083","0,37867","114,466055","0,132481"
29/08/2007 4.00,"25,096452","18,793187","0,379551","99,198419","0,094629"
29/08/2007 5.00,"57,396306","44,940106","0,423399","80,127061","0,168131"
29/08/2007 6.00,"174,157751","110,77336","1,081742","25,45195","0,323058"
29/08/2007 7.00,"168,043806","113,034262","1,45015","18,252116","2,253488"
29/08/2007 8.00,"131,414621","91,933454","1,257449","33,554963","1,166356"
29/08/2007 9.00,"48,709173","40,997178","0,72271","84,957195","0,81997"
29/08/2007 10.00,"30,585251","25,531719","0,556061","100,215356","0,280366"
29/08/2007 11.00,"42,989504","35,335862","0,773371","96,850369","0,501753"
29/08/2007 12.00,"42,551138","35,211257","0,772569","102,846381","0,441015"
29/08/2007 13.00,"33,92366","27,268292","0,61121","111,784878","0,701134"
29/08/2007 14.00,"35,461865","29,928918","0,794052","107,719863","0,374994"
29/08/2007 15.00,"16,681688","14,460888","0,481353","121,412612","0,040053"
29/08/2007 16.00,"14,043642","11,940417","0,377467","116,709738","0,035651"
29/08/2007 17.00,"13,932101","11,75353","0,396305","115,093024","0,204223"
29/08/2007 18.00,"18,487076","15,836629","0,497866","112,279161","0,110474"
29/08/2007 19.00,"19,550581","17,458976","0,508928","107,010307","0,101672"
29/08/2007 20.00,"25,755309","22,889258","0,554538","98,530834","0,085827"
29/08/2007 21.00,"15,527379","14,85285","0,437105","97,517954","0,253957"
29/08/2007 22.00,"10,697447","10,52574","0,307008","93,976948","0,093749"
29/08/2007 23.00,"16,437856","15,39276","0,355664","78,158172","0,123677"
30/08/2007 0.00,"29,392028","26,211818","0,620269","57,506554","0,205543"
30/08/2007 1.00,"22,891592","22,515463","0,645118","55,376532","0,58978"
30/08/2007 2.00,,,"0,464359","54,611451","0,369273"
30/08/2007 3.00,"35,908028","35,232022",,"42,107549","0,269363"
30/08/2007 4.00,"56,127848","37,269678","0,332379",,"0,183536"
30/08/2007 5.00,"91,392604","62,515901","0,423086","25,321937",0
30/08/2007 6.00,"92,692174","55,787721","0,547917","29,515626","0,192339"
30/08/2007 7.00,"32,512547","27,117723","0,465122","53,457741","0,335382"
30/08/2007 8.00,"25,817562","20,433677","0,483184","62,203979","0,454659"
30/08/2007 9.00,"28,185844","20,244198","0,455533","70,714593","0,277724"
30/08/2007 10.00,"34,546206","24,727036","0,576927","73,313138","0,354748"
30/08/2007 11.00,"23,301429","18,460922","0,547199","87,391874","0,088467"
30/08/2007 12.00,"27,776005","19,802909","0,42708","85,845472","0,123238"
30/08/2007 13.00,"17,12266","13,534202","0,358672","92,760955","0,16241"
30/08/2007 14.00,"15,000808","11,701614","0,364985","95,336478","0,268042"
30/08/2007 15.00,"13,514477","11,122754","0,358112","97,019645","0,011003"
30/08/2007 16.00,"13,052753","10,907315","0,364026","92,555134","0,028609"
30/08/2007 17.00,"13,480754","10,925481","0,3697","85,869871","0,192778"
30/08/2007 18.00,"16,671313","13,479691","0,385844","79,992998","0,22799"
30/08/2007 19.00,"20,870912","17,47455","0,450818","72,510173","0,116636"
30/08/2007 20.00,"22,383172","18,824333","0,437151","68,255516","0,36003"
30/08/2007 21.00,"14,098114","12,854123","0,491575","77,650389","0,412846"
30/08/2007 22.00,"18,523391","17,897646","0,705035","72,508795","0,075263"
30/08/2007 23.00,"9,955577","9,547147","0,427002","79,051875","0,112234"
31/08/2007 0.00,"5,776726","5,653531","0,402307","83,241517","0,090668"
31/08/2007 1.00,"5,623681","5,50817","0,403345","81,273982","0,166811"
31/08/2007 2.00,"7,200802","7,107149","0,43739","77,4459","0,303692"
31/08/2007 3.00,"5,322784","5,313488","0,497409","81,668037","0,199381"
31/08/2007 4.00,"7,353846","7,200594","0,54504","80,235387","0,404483"
31/08/2007 5.00,"11,701305","10,450457","0,444823","80,037686","0,35827"
31/08/2007 6.00,"24,281959","20,617994","0,452575","69,975243","0,143483"
31/08/2007 7.00,"119,848212","74,030612","0,932243","21,446469","0,599463"
31/08/2007 8.00,"138,503924","79,050794","1,112137","18,092336","0,345505"
31/08/2007 9.00,"79,919554","58,671592","0,978514","39,124444","1,468288"
31/08/2007 10.00,"99,322301","62,214795","1,008484","52,748201","1,204207"
31/08/2007 11.00,"87,107409","55,78512","0,97388","69,456645","1,110459"
31/08/2007 12.00,"77,276309","54,173172","0,813964","76,274595","0,72226"
31/08/2007 13.00,"76,326925","51,180279","0,770089","79,338959","0,820411"
31/08/2007 14.00,"46,361641","31,322824","0,609773","91,821195","0,415047"
31/08/2007 15.00,"51,90749","36,288496","0,651332","87,470435","0,35827"
31/08/2007 16.00,"70,194855","49,384015","0,814284","77,51902","0,241634"
31/08/2007 17.00,"82,74436","59,813727","0,841376","71,797892","1,27903"
31/08/2007 18.00,"79,149171","58,796179","1,014237","68,395006","1,209049"
31/08/2007 19.00,"81,079048","63,977296","1,129639","59,453773","0,726221"
31/08/2007 20.00,"99,522046","69,42057","1,087602","50,172674","1,231936"
31/08/2007 21.00,"70,630617","53,887653","0,74076","66,978595","0,727102"
31/08/2007 22.00,"50,919215","43,862884","0,654288","63,892565","0,447177"
31/08/2007 23.00,"40,14135","36,413084","0,626396","62,717192","0,436613"
01/09/2007 0.00,"16,417105","14,993018","0,419169","82,3627","0,06382"
01/09/2007 1.00,"14,671378","12,758082","0,38968","74,827044","0,224029"
01/09/2007 2.00,,,"0,352518","73,592079","0,105192"
01/09/2007 3.00,"21,604987","20,566065",,"60,710404","0,088026"
01/09/2007 4.00,"9,763626","9,456297","0,197733",,"0,047975"
01/09/2007 5.00,"8,370674","7,875488","0,206035","60,612889","0,117076"
01/09/2007 6.00,"18,72572","13,928757","0,303505","59,673144","0,075263"
01/09/2007 7.00,"29,0211","20,218234","0,37104","53,889718","0,207744"
01/09/2007 8.00,"36,115537","24,387005","0,434023","58,631835","0,344625"
01/09/2007 9.00,"37,456615","24,241636","0,48192","65,418662","1,055882"
01/09/2007 10.00,"41,051804","27,79002","0,528939","70,511482","0,389519"
01/09/2007 11.00,"46,569168","31,535687","0,494772","75,860236","0,311615"
01/09/2007 12.00,"49,191648","32,750493","0,513931","80,376216","0,348147"
01/09/2007 13.00,"45,324053","30,435101","0,474018","82,018759","0,252197"
01/09/2007 14.00,"18,344409","13,474504","0,226312","93,423114","0,048414"
01/09/2007 15.00,"22,850082","16,366164","0,278519","90,144793","0,086706"
01/09/2007 16.00,"24,128905","17,900252","0,297996","86,896275","0,012324"
01/09/2007 17.00,"29,456882","21,856147","0,363296","82,927363","0,200701"
01/09/2007 18.00,"46,66255","32,670018","0,540434","73,642193","0,154928"
01/09/2007 19.00,"45,129527","32,916629","0,523271","68,340843","0,236352"
01/09/2007 20.00,"49,056758","35,328062","0,640618","63,770693","0,348147"
01/09/2007 21.00,"49,837541","35,652529","0,495092","62,218884","0,393921"
01/09/2007 22.00,"23,195083","18,756842","0,329369","73,994269","0,102551"
01/09/2007 23.00,"16,365225","14,027395","0,30095","76,675431","0,204223"
02/09/2007 0.00,"15,768617","13,440754","0,257365","71,398419","0,03477"
02/09/2007 1.00,"12,948995","11,125358","0,236689","73,192643","0,035211"
02/09/2007 2.00,"9,423817","8,308978","0,227669","74,097176","0,119277"
02/09/2007 3.00,"6,469309","5,59902","0,205158","78,410044","0,007922"
02/09/2007 4.00,"4,209979","3,761233","0,143769","75,831804","0,073062"
02/09/2007 5.00,"4,884406","4,615233","0,135708","69,288724","0,160209"
02/09/2007 6.00,"5,72744","5,251189","0,164445","65,612299","0,121477"
02/09/2007 7.00,"7,242306","6,497148","0,188234","61,223617","0,078344"
02/09/2007 8.00,"12,401671","9,181148","0,236529","61,494438","0,112674"
02/09/2007 9.00,"15,553319","11,120159","0,335437","67,915647","0,117515"
02/09/2007 10.00,"21,521988","14,974839","0,415264","75,720762","0,22975"
02/09/2007 11.00,"26,497184","18,154629","0,422129","80,824433","0,090227"
02/09/2007 12.00,"26,250765","18,746456","0,422608","78,537326","0,035211"
02/09/2007 13.00,"14,860734","10,956628","0,256725","82,774342","0,148325"
02/09/2007 14.00,"4,791024","4,01302","0,185519","87,72771","0,069101"
