NetC,Provincia di TARANTO,,,,
Stat,Talsano,,,,
Parm,SO2,NOX,NO,NO2,PM10
PtId,1,2,3,4,5
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
01/11/2007 10.00,"0,273443","9,639114","1,766211","6,93583","11,72161"
01/11/2007 11.00,"1,147692","12,387404","2,434462","8,6607",
01/11/2007 12.00,"0,362024","7,125578","1,436316","4,926723","7,326007"
01/11/2007 13.00,"0,597382","15,183683","3,223675","10,247996",
01/11/2007 14.00,"0,394118","12,532666","1,775516","9,817106","8,791209"
01/11/2007 15.00,"0,254187","8,024383","1,311124","6,018234",
01/11/2007 16.00,"0,296551","5,02837","1,025215","3,458829","11,72161"
01/11/2007 17.00,"0,240065","7,453714","1,202006","5,614593",
01/11/2007 18.00,"1,417711","21,44805","2,701763","17,317507","10,74481"
01/11/2007 19.00,"1,959034","39,010381","10,697077","22,624484",
01/11/2007 20.00,"1,636808","29,786302","5,059249","22,044347","17,582411"
01/11/2007 21.00,"0,288848","14,09552","0,848425","12,803507",
01/11/2007 22.00,"0,331212","7,876528","0,996454","6,353084","10,25641"
01/11/2007 23.00,"2,623171","17,183617","1,04467","15,627668",
02/11/2007 0.00,"2,220067","21,907198","1,816118","19,135812","6,837607"
02/11/2007 1.00,,"6,845432","0,88649","5,49",
02/11/2007 2.00,"3,294683",,,,"6,837607"
02/11/2007 3.00,"1,841554","8,046432","1,107266","6,353084",
02/11/2007 4.00,"2,446157","11,924384","1,001531","10,395956","10,74481"
02/11/2007 5.00,"6,12811","30,934132","6,207117","21,468088",
02/11/2007 6.00,"5,661653","13,510585","0,756222","12,545224","11,72161"
02/11/2007 7.00,"3,462885","16,068218","2,051275","12,93199",
02/11/2007 8.00,"6,464514","18,487076","2,588413","14,528378","12,21001"
02/11/2007 9.00,"12,693197","25,776072","5,610767","17,185121",
02/11/2007 10.00,"12,516321","23,824112","6,207963","14,315522","19,53602"
02/11/2007 11.00,"11,08054","23,962904","6,31539","14,289563",
02/11/2007 12.00,"11,47243","18,891732","4,390999","12,167545","19,53602"
02/11/2007 13.00,"8,467335","13,127977","2,633245","9,096785",
02/11/2007 14.00,"4,374992","11,961998","1,527671","9,626318","11,72161"
02/11/2007 15.00,"2,75713","9,959468","1,193546","8,135063",
02/11/2007 16.00,"1,101118","6,761128","1,295053","4,778764","11,72161"
02/11/2007 17.00,"0,458366","8,684543","1,236686","6,793062",
02/11/2007 18.00,"0,265887","10,738951","1,123337","9,022806","13,67521"
02/11/2007 19.00,"0,482064","18,057778","2,018286","14,973549",
02/11/2007 20.00,"2,587193","26,198874","2,427696","22,492098","14,16361"
02/11/2007 21.00,"6,951782","18,594725","1,183395","16,791866",
02/11/2007 22.00,"5,734483","22,253481","1,328888","20,229915","19,0476"
02/11/2007 23.00,"3,780215","15,118834","1,200314","13,287606",
03/11/2007 0.00,"1,969874","7,66512","1,071738","6,026022","14,16361"
03/11/2007 1.00,"2,295874","11,295352","1,107266","9,604253",
03/11/2007 2.00,"1,037536","7,148924","1,20116","5,310891","12,21001"
03/11/2007 3.00,"0,307504","5,311111","1,024369","3,743063",
03/11/2007 4.00,"0,260107","3,8585","0,78752","2,65285","10,25641"
03/11/2007 5.00,"0,260107","3,868874","1,02014","2,306319",
03/11/2007 6.00,"0,273979","4,12827","0,888182","2,76836","16,11721"
03/11/2007 7.00,"0,24739","6,238449","0,970232","4,754106",
03/11/2007 8.00,"0,735234","10,11251","1,487069","7,83785","17,582411"
03/11/2007 9.00,"3,185438","16,864561","2,525818","13,000781",
03/11/2007 10.00,"1,745604","9,951686","1,93708","6,986446","21,97802"
03/11/2007 11.00,"1,446192","6,250121","1,476918","3,988361",
03/11/2007 12.00,"0,717894","4,165883","1,061587","2,539935","14,16361"
03/11/2007 13.00,"0,572812","4,167179","1,04467","2,567191",
03/11/2007 14.00,"0,373975","4,041373","1,189316","2,219362","11,72161"
03/11/2007 15.00,"0,332359","3,863687","1,127567","2,136299",
03/11/2007 16.00,"0,258951","4,403229","1,132643","2,668425","17,094"
03/11/2007 17.00,"0,249702","5,021885","0,958389","3,554873",
03/11/2007 18.00,"0,25317","7,657338","1,13095","5,927383","12,69841"
03/11/2007 19.00,"0,220802","7,873933","1,103036","6,186957",
03/11/2007 20.00,"0,202305","10,242209","1,19693","8,412807","17,582411"
03/11/2007 21.00,"0,236986","15,646703","1,197776","13,819737",
03/11/2007 22.00,"0,250858","17,889171","1,060742","16,274017","17,094"
03/11/2007 23.00,"2,252523","30,168912","1,424473","28,004183",
04/11/2007 0.00,"4,153034","17,196587","1,192699","15,378479","21,001221"
04/11/2007 1.00,,"22,756699","1,184241","20,955425",
04/11/2007 2.00,"3,566536",,,,"18,07081"
04/11/2007 3.00,"1,929211","19,829429","1,203697","17,996294",
04/11/2007 4.00,"1,293107","16,38857","1,274751","14,444012","21,97802"
04/11/2007 5.00,"3,44391","28,066515","1,914242","25,14886",
04/11/2007 6.00,"2,264276","9,709153","1,090348","8,042914","23,93162"
04/11/2007 7.00,"1,842221","16,507894","1,769595","13,804163",
04/11/2007 8.00,"0,896585","16,287407","3,112862","11,522507","22,46641"
04/11/2007 9.00,"1,757994","14,812747","2,771126","10,571165",
04/11/2007 10.00,"3,753067","16,943676","3,205065","12,037762","25,39682"
04/11/2007 11.00,"13,157325","21,91108","3,906306","15,932672",
04/11/2007 12.00,"16,773929","14,842578","2,377787","11,204524","25,88522"
04/11/2007 13.00,"5,093325","7,314937","1,339884","5,26417",
04/11/2007 14.00,"2,36445","6,164521","1,193546","4,337488","17,094"
04/11/2007 15.00,"1,979299","5,26442","1,108112","3,567849",
04/11/2007 16.00,"2,801415","7,314937","0,998992","5,787213","15,14041"
04/11/2007 17.00,"2,803143","8,894653","1,105574","7,204488",
04/11/2007 18.00,"0,892844","9,176095","1,062434","7,55232","14,16361"
04/11/2007 19.00,"0,256221","8,041242","0,907636","6,654192",
04/11/2007 20.00,"0,277263","7,632696","1,208772","5,783318","15,62881"
04/11/2007 21.00,"0,285927","8,643039","1,103882","6,955297",
04/11/2007 22.00,"0,268599","7,526343","0,902561","6,146722","17,582411"
04/11/2007 23.00,"0,289641","7,92192","1,26883","5,980595",
05/11/2007 0.00,"0,305732","8,89984","1,191008","7,078595","10,74481"
05/11/2007 1.00,"1,068752","10,914042","1,068355","9,282381",
05/11/2007 2.00,"1,113485","9,081416","1,148714","7,325191","15,14041"
05/11/2007 3.00,"0,482332","5,510845","0,97869","4,01302",
05/11/2007 4.00,"0,290878","3,907784","0,871263","2,57368","17,582411"
05/11/2007 5.00,"0,479828","4,606853","0,912712","3,209638",
05/11/2007 6.00,"6,579612","21,890335","1,284903","19,934015","16,60561"
05/11/2007 7.00,"6,281595","14,303037","1,207927","12,459567",
05/11/2007 8.00,"3,393824","18,263994","2,851485","13,901507","21,97802"
05/11/2007 9.00,"4,195215","21,728216","4,412992","14,972247",
05/11/2007 10.00,"2,290183","12,492459","2,570649","8,556871","20,02442"
05/11/2007 11.00,"0,755968","4,972601","1,407556","2,816382",
05/11/2007 12.00,"0,289641","5,255342","1,290823","3,278424","16,11721"
05/11/2007 13.00,"0,495889","5,649621","1,350881","3,58083",
05/11/2007 14.00,"0,76325","6,16063","1,423628","3,980574","18,07081"
05/11/2007 15.00,"1,101251","6,033526","1,47269","3,778106",
05/11/2007 16.00,"0,682507","4,997243","1,198621","3,161616","15,14041"
05/11/2007 17.00,"0,28469","4,88311","0,883105","3,597701",
05/11/2007 18.00,"0,172052","8,108685","1,113187","6,406297","14,65201"
05/11/2007 19.00,"12,04732","19,573927","1,195237","17,753583",
05/11/2007 20.00,"8,692678","21,118632","1,417706","18,958008","18,55921"
05/11/2007 21.00,"13,324856","29,799283","1,797509","27,061912",
05/11/2007 22.00,"10,347273","20,553139","1,259525","18,634841","31,746031"
05/11/2007 23.00,"12,266118","22,022626","1,301819","20,040435",
06/11/2007 0.00,"6,932726","17,243277","0,97869","15,753564","23,93162"
06/11/2007 1.00,,"8,749391","1,053976","7,138295",
06/11/2007 2.00,"2,282611",,,,"14,65201"
06/11/2007 3.00,"8,214704","17,891766","1,064972","16,270123",
06/11/2007 4.00,"13,364865","20,585567","1,425318","18,412912","17,094"
06/11/2007 5.00,"6,260302","9,460133","0,856038","8,153233",
06/11/2007 6.00,"14,133157","29,613821","2,412469","25,932781","17,094"
06/11/2007 7.00,"9,974012","34,51248","3,754046","28,776402",
06/11/2007 8.00,"14,828938","60,9993","19,813196","30,641443","31,746031"
06/11/2007 9.00,"6,598698","29,669574","8,869123","16,081934",
06/11/2007 10.00,"3,156049","11,01391","3,370013","5,850808","22,46641"
06/11/2007 11.00,"2,833192","9,085307","2,584184","5,126596",
06/11/2007 12.00,"3,206117","6,517297","1,455771","4,288168","17,582411"
06/11/2007 13.00,"3,152595","6,181381","1,635946","3,675573",
06/11/2007 14.00,"2,204745","11,773935","3,446143","6,494552","9,76801"
06/11/2007 15.00,"1,960158","7,829834","1,933697","4,868319",
06/11/2007 16.00,"2,496351","7,059433","1,375412","4,953978","7,326007"
06/11/2007 17.00,"1,449803","8,269511","1,076813","6,623041",
06/11/2007 18.00,"0,305764","15,466422","1,227381","13,59391","16,60561"
06/11/2007 19.00,"0,346797","18,340518","1,241763","16,447925",
06/11/2007 20.00,"0,324295","16,944974","1,624948","14,46348","27,83882"
06/11/2007 21.00,"0,315029","16,068218","1,22146","14,205207",
06/11/2007 22.00,"0,294254","15,242047","1,189316","13,427785","25,88522"
06/11/2007 23.00,"0,283262","14,111083","1,142793","12,367422",
07/11/2007 0.00,"0,303117","12,502836","1,047208","10,904721","21,001221"
07/11/2007 1.00,"0,161485","12,606594","1,278981","10,652928",
07/11/2007 2.00,"0,217079","8,998411","1,002376","7,466658","22,46641"
07/11/2007 3.00,"0,311864","6,640509","0,751993","5,491296",
07/11/2007 4.00,"0,240905","5,24367","1,034519","3,66","16,60561"
07/11/2007 5.00,"0,267377","5,656107","1,055667","4,040276",
07/11/2007 6.00,"0,263407","5,54327","0,949931","4,089596","13,67521"
07/11/2007 7.00,"0,711262","12,618267","1,323813","10,595822",
07/11/2007 8.00,"3,65921","33,228475","5,567627","24,708871","17,094"
07/11/2007 9.00,"12,838272","37,516289","6,965032","26,855569",
07/11/2007 10.00,"15,072377","31,674709","5,959272","22,55311","23,44322"
07/11/2007 11.00,"16,638302","29,032763","6,818693","18,590716",
07/11/2007 12.00,"4,093541","5,503063","1,274751","3,550978","16,60561"
07/11/2007 13.00,"1,847186","3,289127","1,198621","1,452319",
07/11/2007 14.00,"2,039","2,918194","1,08189","1,260234","13,18681"
07/11/2007 15.00,"1,362902","3,217795","1,141946","1,467894",
07/11/2007 16.00,"0,793328","4,701533","1,081043","3,046107","9,27961"
07/11/2007 17.00,"0,719031","5,142505","1,100499","3,457531",
07/11/2007 18.00,"0,291204","7,76758","1,017602","6,211616","10,74481"
07/11/2007 19.00,"0,317676","20,126437","1,258679","18,209138",
07/11/2007 20.00,"0,326424","27,643714","2,55627","23,740654","13,67521"
07/11/2007 21.00,"0,330913","25,385681","1,996292","22,340267",
07/11/2007 22.00,"0,338797","22,785246","1,591113","20,359721","25,39682"
07/11/2007 23.00,"0,287232","24,923951","1,317892","22,919106",
08/11/2007 0.00,"0,312382","20,614112","1,246838","18,71531","26,86202"
08/11/2007 1.00,,"16,780259","1,286594","14,817797",
08/11/2007 2.00,"0,38829",,,,"20,51281"
08/11/2007 3.00,"0,288104","11,440612","1,158865","9,670446",
08/11/2007 4.00,"0,304109","9,646898","1,11657","7,940382","11,23321"
08/11/2007 5.00,"0,258554","9,050289","1,129259","7,323893",
08/11/2007 6.00,"0,16252","8,768845","1,185088","6,956594","6,837607"
08/11/2007 7.00,"0,180988","8,676759","1,152097","6,915063",
08/11/2007 8.00,"0,232699","16,956646","3,603478","11,439444","13,18681"
08/11/2007 9.00,"0,350294","28,98089","9,93494","13,757443",
08/11/2007 10.00,"1,929852","27,098985","6,307777","17,439507","23,93162"
08/11/2007 11.00,"3,246963","16,047468","2,591797","12,081887",
08/11/2007 12.00,"2,836368","10,335591","1,769595","7,627593","14,16361"
08/11/2007 13.00,"1,373917","8,700106","1,581808","6,279105",
08/11/2007 14.00,"0,319314","9,846631","1,625794","7,358934","9,76801"
08/11/2007 15.00,"0,263479","7,812975","1,278981","5,855999",
08/11/2007 16.00,"0,330165","11,775233","1,269675","9,835274","8,302809"
08/11/2007 17.00,"0,267173","19,584309","1,260372","17,664031",
08/11/2007 18.00,"0,302878","22,449326","1,296744","20,475206","28,81562"
08/11/2007 19.00,"0,291798","27,996479","2,875168","23,604386",
08/11/2007 20.00,"0,110809","23,307929","1,223998","21,446024","44,444431"
08/11/2007 21.00,"0,206844","27,744877","1,992909","24,706289",
08/11/2007 22.00,"0,273329","25,777354","1,456617","23,560257","41,025631"
08/11/2007 23.00,"0,309034","32,778428","3,517197","27,448671",
09/11/2007 0.00,"0,286872","31,9782","4,242122","25,49149","34,18803"
09/11/2007 1.00,"0,252885","22,582917","1,620718","20,111811",
09/11/2007 2.00,"0,190838","12,064458","1,039595","10,477718","37,118431"
09/11/2007 3.00,"0,115734","8,497779","1,19693","6,667169",
09/11/2007 4.00,"0,224081","9,086606","1,199468","7,25251","27,35042"
09/11/2007 5.00,"0,155132","10,139749","1,207927","8,293403",
09/11/2007 6.00,"0,245012","8,540578","0,991379","7,025382","21,97802"
09/11/2007 7.00,"0,235162","7,796115","0,998146","6,27002",
09/11/2007 8.00,"0,28441","10,9322","1,438853","8,732084","24,908421"
09/11/2007 9.00,"0,257323","11,489897","1,730684","8,842403",
09/11/2007 10.00,"0,273329","8,371971","1,245146","6,467296","15,62881"
09/11/2007 11.00,,,,,
09/11/2007 12.00,,,,,"2,442003"
09/11/2007 13.00,"0,252398","9,8596","1,348344","7,797615",
09/11/2007 14.00,"0,273272","9,701369","1,371183","7,604234","8,791209"
09/11/2007 15.00,"0,456866","6,69239","1,036211","5,107128",
09/11/2007 16.00,"0,296722","8,466649","1,190162","6,646402","21,97802"
09/11/2007 17.00,"0,277023","8,619693","1,149559","6,86185",
09/11/2007 18.00,"0,297954","6,299405","1,118262","4,587978","18,55921"
09/11/2007 19.00,"0,290309","5,294251","1,022677","3,728786",
09/11/2007 20.00,"0,60756","7,432961","0,93386","6,005253","21,48962"
09/11/2007 21.00,"0,274561","9,523685","1,191854","7,701572",
09/11/2007 22.00,"0,398912","6,613273","1,202851","4,772275","19,53602"
09/11/2007 23.00,"0,28441","3,422715","1,147022","1,66517",
10/11/2007 0.00,"0,329277","5,591258","0,817127","4,341381","12,69841"
10/11/2007 1.00,,"4,849388","0,722387","3,744361",
10/11/2007 2.00,"1,229732",,,,"9,76801"
10/11/2007 3.00,"0,259838","6,66645","0,941472","5,22653",
10/11/2007 4.00,"0,242265","5,235888","1,001531","3,702829","10,25641"
10/11/2007 5.00,"2,879556","5,994617","0,979537","4,495829",
10/11/2007 6.00,"6,127321","11,080055","1,104729","9,3927","12,21001"
10/11/2007 7.00,"6,428582","8,286371","1,010834","6,741148",
10/11/2007 8.00,"8,16753","11,474335","1,789051","8,737276","20,51281"
10/11/2007 9.00,"3,226843","6,366849","1,368645","4,271297",
10/11/2007 10.00,"10,980975","15,943709","3,759121","10,186996","26,86202"
10/11/2007 11.00,"1,787484","6,3448","1,630023","3,84819",
10/11/2007 12.00,"7,082989","11,273305","2,757591","7,050041","28,327221"
10/11/2007 13.00,"5,985059","10,163092","2,456455","6,401104",
10/11/2007 14.00,"2,140629","6,254012","1,541205","3,893616","33,211231"
10/11/2007 15.00,"0,402937","4,487532","1,277288","2,530851",
10/11/2007 16.00,"1,547311","4,6302","1,191854","2,804701","19,53602"
10/11/2007 17.00,"5,977108","6,599008","1,200314","4,761893",
10/11/2007 18.00,"0,296659","6,241041","1,088656","4,574999","15,14041"
10/11/2007 19.00,"0,263603","8,091825","1,191854","6,268723",
10/11/2007 20.00,"0,307538","11,080055","1,132643","9,349871","13,67521"
10/11/2007 21.00,"0,287454","14,684347","1,124184","12,969634",
10/11/2007 22.00,"0,28034","26,261129","1,802585","23,513546","21,97802"
10/11/2007 23.00,"0,297496","17,588273","1,20116","15,757461",
11/11/2007 0.00,"0,288709","16,666123","1,403326","14,524483","17,582411"
11/11/2007 1.00,"0,325111","16,218667","1,538668","13,869059",
11/11/2007 2.00,"0,298751","12,121526","1,20116","10,286935","18,55921"
11/11/2007 3.00,"0,282432","11,710384","1,198621","9,879403",
11/11/2007 4.00,"0,287454","11,28757","1,206234","9,444614","15,14041"
11/11/2007 5.00,"0,205862","11,021689","1,130105","9,29536",
11/11/2007 6.00,"0,252307","9,600207","1,202006","7,762575","14,65201"
11/11/2007 7.00,"0,283688","11,13712","1,195237","9,310935",
11/11/2007 8.00,"0,305027","13,920428","3,899539","7,94687","17,582411"
11/11/2007 9.00,"1,409233","13,450924","2,8997","9,011126",
11/11/2007 10.00,"1,924725","15,196652","2,610406","11,201931","21,97802"
11/11/2007 11.00,"2,276196","7,502997","1,253604","5,584744",
11/11/2007 12.00,"2,005898","6,556206","1,193546","4,729447","20,02442"
11/11/2007 13.00,"0,405029","6,27995","1,19693","4,447807",
11/11/2007 14.00,"0,279922","5,09322","1,160557","3,316064","11,23321"
11/11/2007 15.00,"0,278667","5,027074","1,117417","3,316064",
11/11/2007 16.00,"0,297496","4,854576","1,147868","3,096723","19,53602"
11/11/2007 17.00,"0,294985","5,973866","1,200314","4,136319",
11/11/2007 18.00,"0,291219","9,19555","1,169016","7,408254","30,28083"
11/11/2007 19.00,"0,262348","4,234623","0,795979","3,016254",
11/11/2007 20.00,"0,267788","10,881618","1,07343","9,242147","23,93162"
11/11/2007 21.00,"0,264859","7,082778","1,20116","5,244702",
11/11/2007 22.00,"0,275319","19,197818","1,370337","17,108548","26,37361"
11/11/2007 23.00,"0,289964","9,073635","0,95416","7,615914",
12/11/2007 0.00,"0,27239","5,523814","1,08612","3,861169","17,094"
12/11/2007 1.00,,"6,774099","1,242608","4,872212",
12/11/2007 2.00,"1,116718",,,,"19,53602"
12/11/2007 3.00,"0,432286","9,048993","1,166479","7,265487",
12/11/2007 4.00,"0,279305","6,199539","1,00576","4,660658","18,55921"
12/11/2007 5.00,"0,29213","5,634058","1,011681","4,085701",
12/11/2007 6.00,"0,310907","6,452449","1,192699","4,626914","13,18681"
12/11/2007 7.00,"0,296406","6,672935","1,196084","4,842361",
12/11/2007 8.00,"0,293555","15,066955","1,994601","12,016992","21,001221"
12/11/2007 9.00,"0,492053","33,417819","9,147419","19,405767",
12/11/2007 10.00,"0,352987","27,559395","7,437037","16,167591","16,60561"
12/11/2007 11.00,"0,515272","32,321901","6,874521","21,796456",
12/11/2007 12.00,"1,013529","12,842644","1,984451","9,806722","18,07081"
12/11/2007 13.00,"1,036413","12,384812","1,627487","9,896275",
12/11/2007 14.00,"0,477803","9,758437","1,203697","7,918316","14,65201"
12/11/2007 15.00,"0,304956","15,900908","1,799202","13,151334",
12/11/2007 16.00,"0,302106","14,129242","1,298436","12,146785","22,954821"
12/11/2007 17.00,"0,317781","30,425712","3,081565","25,718618",
12/11/2007 18.00,"0,302106","11,696117","1,059896","10,077976","25,88522"
12/11/2007 19.00,"0,712094","9,292822","0,93386","7,866401",
12/11/2007 20.00,"1,899895","17,538988","1,163941","15,765243","23,93162"
12/11/2007 21.00,"0,431448","3,669141","1,018447","2,109043",
12/11/2007 22.00,"0,746882","4,478453","1,134335","2,741104","19,53602"
12/11/2007 23.00,"7,406781","14,921693","1,195237","13,098125",
13/11/2007 0.00,"7,242484","14,330273","1,202006","12,495912","12,21001"
13/11/2007 1.00,"8,632303","11,36928","1,009143","9,828787",
13/11/2007 2.00,"2,102332","3,42531","0,888182","2,064914","12,21001"
13/11/2007 3.00,"10,362446","21,816397","1,212156","19,971643",
13/11/2007 4.00,"9,426965","12,884146","0,862804","11,569227","20,02442"
13/11/2007 5.00,"3,403297","4,940176","1,006606","3,399127",
13/11/2007 6.00,"2,023369","3,807918","1,119108","2,093468","12,21001"
13/11/2007 7.00,"2,357161","8,989331","1,200314","7,153872",
13/11/2007 8.00,"1,847588","12,229172","1,504832","9,928721","15,14041"
13/11/2007 9.00,"1,272548","11,801172","2,206918","8,42319",
13/11/2007 10.00,"0,262205","8,517231","1,827116","5,719723","8,791209"
13/11/2007 11.00,"0,250804","3,923347","1,204543","2,077893",
13/11/2007 12.00,"0,293555","3,165914","1,027752","1,591191","9,76801"
13/11/2007 13.00,"0,499765","3,650983","1,279827","1,69502",
13/11/2007 14.00,"2,040301","12,742776","2,326189","9,182445","5,860806"
13/11/2007 15.00,"2,791374","10,69615","1,847417","7,868998",
13/11/2007 16.00,"2,709226","9,91537","1,383871","7,798914","12,21001"
13/11/2007 17.00,"1,572978","10,102136","1,200314","8,267446",
13/11/2007 18.00,"0,391379","11,291461","1,067509","9,66136","10,74481"
13/11/2007 19.00,"0,334881","12,497648","1,140256","10,75676",
13/11/2007 20.00,"0,330858","17,969584","1,197776","16,144224","16,11721"
13/11/2007 21.00,"0,363633","22,970711","1,687544","20,397349",
13/11/2007 22.00,"0,303531","15,328943","1,202006","13,495265","26,37361"
13/11/2007 23.00,"0,363633","12,262895","1,218077","10,402435",
14/11/2007 0.00,"0,337983","12,126712","1,206234","10,28433","31,25762"
14/11/2007 1.00,,"5,99721","0,962619","4,524383",
14/11/2007 2.00,"0,701971",,,,"19,0476"
14/11/2007 3.00,"0,258969","6,901201","1,200314","5,064297",
14/11/2007 4.00,"0,281643","7,445932","2,179849","4,725552","18,55921"
14/11/2007 5.00,"0,28403","4,340974","0,630185","3,855978",
14/11/2007 6.00,"0,268515","4,83123","0,766374","3,658702","11,23321"
14/11/2007 7.00,"0,29119","8,217632","2,665389","5,001998",
14/11/2007 8.00,"0,274954","12,654581","1,537822","10,3038","9,27961"
14/11/2007 9.00,"0,281643","11,329074","1,794126","8,584126",
14/11/2007 10.00,"0,266129","10,03599","1,419398","7,865106","8,791209"
14/11/2007 11.00,"0,28045","13,423687","3,050268","8,835914",
14/11/2007 12.00,"0,318638","16,707628","2,437845","12,978719","5,372406"
14/11/2007 13.00,"0,289997","20,72434","3,298958","15,734097",
14/11/2007 14.00,"0,29119","11,150091","1,469305","8,903402","3,907204"
14/11/2007 15.00,"0,272096","9,83885","1,329735","7,805403",
14/11/2007 16.00,"0,272096","11,658506","1,198621","9,827486","8,302809"
14/11/2007 17.00,"0,264936","7,017929","0,977845","5,522447",
14/11/2007 18.00,"0,28403","6,828572","1,159711","5,053915","14,65201"
14/11/2007 19.00,"0,272096","5,539379","1,200314","3,701532",
14/11/2007 20.00,"0,289275","6,008884","1,215539","4,148","22,46641"
14/11/2007 21.00,"0,275676","6,362958","1,19693","4,530872",
14/11/2007 22.00,"0,278063","5,322784","1,08612","3,66","20,02442"
14/11/2007 23.00,"0,315058","3,396777","0,97869","1,897488",
15/11/2007 0.00,"0,293577","2,870204","0,970232","1,383533","11,23321"
15/11/2007 1.00,"0,258969","2,788495","0,898331","1,412085",
15/11/2007 2.00,"0,281643","2,516131","1,147868","0,768341","6,837607"
15/11/2007 3.00,"0,282837","2,644531","1,002376","1,118767",
15/11/2007 4.00,"0,28761","2,680846","1,04467","1,079829","4,395605"
15/11/2007 5.00,"0,269709","2,151681","0,558284","1,305659",
15/11/2007 6.00,"0,750428","7,089264","1,059896","5,467935","5,372406"
15/11/2007 7.00,"1,95016","11,030769","1,076813","9,38621",
15/11/2007 8.00,"0,943981","10,422487","1,386408","8,302489","10,74481"
15/11/2007 9.00,"3,190549","19,808683","3,164463","14,967059",
15/11/2007 10.00,"1,546595","8,065884","1,675702","5,500382","8,791209"
15/11/2007 11.00,"6,530967","12,755745","2,487752","8,94753",
15/11/2007 12.00,"5,090558","10,154014","2,030974","7,04485","4,884005"
15/11/2007 13.00,"9,173661","13,2901","2,239062","9,863828",
15/11/2007 14.00,"3,173896","7,266948","1,194392","5,439382","4,395605"
15/11/2007 15.00,"1,853383","7,117796","1,433778","4,922828",
15/11/2007 16.00,"2,29966","8,109983","1,197776","6,277807","7,326007"
15/11/2007 17.00,"1,805008","14,002138","1,203697","12,16495",
15/11/2007 18.00,"1,668794","26,323382","1,952307","23,346112","15,62881"
15/11/2007 19.00,"0,40831","22,201608","1,640174","19,700387",
15/11/2007 20.00,"0,288804","18,328846","1,197776","16,503738","14,16361"
15/11/2007 21.00,"0,270902","16,40673","1,203697","14,571201",
15/11/2007 22.00,"0,273289","16,418402","1,378795","14,31423","28,81562"
15/11/2007 23.00,"0,270902","19,017539","1,70277","16,418084",
16/11/2007 0.00,"0,274483","11,939948","1,142793","10,194776","34,67643"
16/11/2007 1.00,,"9,8596","1,195237","8,032532",
16/11/2007 2.00,"0,684391",,,,"27,35042"
16/11/2007 3.00,"0,263394","7,129469","1,195237","5,300509",
16/11/2007 4.00,"0,240724","6,273467","1,171554","4,480256","14,65201"
16/11/2007 5.00,"0,257497","5,453779","0,985458","3,945533",
16/11/2007 6.00,"0,286063","6,356473","1,143639","4,606148","9,27961"
16/11/2007 7.00,"0,262895","7,658634","0,870417","6,328425",
16/11/2007 8.00,"0,255837","13,786841","1,680778","11,217505","11,23321"
16/11/2007 9.00,"0,254757","9,930935","1,424473","7,752188",
16/11/2007 10.00,"0,234248","10,317432","1,399097","8,177894","20,51281"
16/11/2007 11.00,"0,24828","12,79595","1,610568","10,333653",
16/11/2007 12.00,"0,363619","13,177262","1,734067","10,52574","17,094"
16/11/2007 13.00,"0,369016","12,041113","1,609722","9,579594",
16/11/2007 14.00,"0,252598","9,316168","1,243454","7,414744","12,69841"
16/11/2007 15.00,"0,259076","6,860996","1,186779","5,044829",
16/11/2007 16.00,"0,245042","7,752016","1,037056","6,16619","16,11721"
16/11/2007 17.00,"0,24828","7,927108","1,148714","6,170085",
16/11/2007 18.00,"0,256917","12,539152","1,582654","10,119509","17,094"
16/11/2007 19.00,"1,062126","19,490928","1,348344","17,435612",
16/11/2007 20.00,"1,466018","21,357269","1,604647","19,570601","16,60561"
16/11/2007 21.00,"1,392696","8,470542","0,788366","9,279787",
16/11/2007 22.00,"2,315071","10,576828","0,904253","9,196721","11,23321"
16/11/2007 23.00,"2,075925","9,047695","1,029443","7,474446",
17/11/2007 0.00,"1,897561","10,428973","0,990533","8,916383","6,837607"
17/11/2007 1.00,"0,401484","6,244932","0,92963","4,886489",
17/11/2007 2.00,"1,226954","7,810382","1,029443","6,236277","7,326007"
17/11/2007 3.00,"2,226637","9,68451","0,936397","8,254467",
17/11/2007 4.00,"1,800241","7,239713","1,064125","5,611999","9,27961"
17/11/2007 5.00,"1,582768","18,422226","1,383871","16,311655",
17/11/2007 6.00,"0,314378","18,382021","2,222145","14,985225","5,860806"
17/11/2007 7.00,"0,255588","15,122725","1,874485","12,257097",
17/11/2007 8.00,"0,284983","18,467622","5,278334","10,381676","11,72161"
17/11/2007 9.00,"0,6256","26,773448","8,766772","13,340825",
17/11/2007 10.00,"1,92679","22,904555","5,000883","15,247394","16,11721"
17/11/2007 11.00,"3,010921","16,306863","3,411461","11,083825",
17/11/2007 12.00,"3,583876","18,398882","4,07379","12,161056","9,27961"
17/11/2007 13.00,"4,392657","15,085111","2,74744","10,880054",
17/11/2007 14.00,"3,720057","11,330371","1,643558","8,816446","8,302809"
17/11/2007 15.00,"1,388461","7,141142","1,218923","5,27585",
17/11/2007 16.00,"0,52305","4,919425","0,992224","3,400425","12,69841"
17/11/2007 17.00,"0,758377","7,156706","0,836581","5,878063",
17/11/2007 18.00,"0,918887","9,496449","1,037903","7,910531","9,76801"
17/11/2007 19.00,"4,576998","15,485876","0,903407","15,426502",
17/11/2007 20.00,"6,639637","16,431372","1,500602","14,140313","10,25641"
