,Regione Puglia,,,,,,
05/04/2007 2.00,"3,92291594","2,33787421","5,71564198",,,,
05/04/2007 3.00,"3,86786294","2,39277684","4,99457407",,,,
05/04/2007 4.00,"3,79682803","2,39533124","4,45801115",,,,
05/04/2007 5.00,"3,97441602","2,40171535","4,20363617",,,,
05/04/2007 6.00,"3,67074108","2,05952571","3,94179893",,,,
05/04/2007 7.00,"4,19640112","2,36851758","3,95265198",,,,
05/04/2007 8.00,"3,81991506","3,02608508","4,36507893",,,,
05/04/2007 9.00,"4,23369503","4,39612272","5,28218699",,,,
05/04/2007 10.00,"3,62811995","4,53402071","6,15113306",,,,
05/04/2007 11.00,"4,34557486","6,04323354","7,77777815",,,,
05/04/2007 12.00,"4,58887005","5,10604034","8,01180363",,,,
05/04/2007 13.00,"4,58354187","4,69490076","10,13566017",,,,
05/04/2007 14.00,"4,53204203","5,03198348","11,98750973",,,,
05/04/2007 15.00,"4,2567811","5,21457027","12,29343987",,,,
05/04/2007 16.00,"5,33118677","5,13796091","12,69976997",,,,
05/04/2007 17.00,"4,83749294","4,65915047","12,68008995",,,,
05/04/2007 18.00,"4,5675602","4,68468693","12,64482021",,,,
05/04/2007 19.00,"4,99554586","5,13540651","13,78034973",,,,
05/04/2007 20.00,"4,40595388","4,65276636","13,26006985",,,,
05/04/2007 21.00,"4,27809095","4,27865427","10,68375969",,,,
05/04/2007 22.00,"4,14845181","3,98626034","8,43847561",,,,
05/04/2007 23.00,"4,55868006","3,68492979","7,08723402",,,,
06/04/2007 0.00,"3,78972507","3,5048974","6,01546621",,,,
06/04/2007 1.00,,"3,34146107","5,31881714",,,,
06/04/2007 2.00,"4,07031298",,,,,,
06/04/2007 3.00,"3,73822403","4,19310639","4,98982477",,,,
06/04/2007 4.00,"3,70448303","6,76208778","5,88658285",,,,
06/04/2007 5.00,"3,97086406","5,49930477","4,87857819",,,,
06/04/2007 6.00,"4,13069296","6,04450886","5,11735201",,,,
06/04/2007 7.00,"3,41856599","3,61725705","3,74711704",,,,
06/04/2007 8.00,"3,41501403","4,37824758","4,04761887",,,,
06/04/2007 9.00,"4,22126293","8,11808187","6,46181011",,,,
06/04/2007 10.00,"5,26548004","6,09175205","7,26767111",,,,
06/04/2007 11.00,"5,42708492","8,22916433","12,40264988",,,,
06/04/2007 12.00,"7,39298201","30,72560832","32,06145096",,,,
06/04/2007 13.00,"7,53505182","14,29920776","18,46084976",,,,
06/04/2007 14.00,"6,37895489","5,96023817","13,12508011",,,,
06/04/2007 15.00,"6,43933487","4,88514886","12,44064045",,,,
06/04/2007 16.00,"5,2015481","4,81875332","12,50236988",,,,
06/04/2007 17.00,"4,81263113","5,16604988","12,57699013",,,,
06/04/2007 18.00,"4,92451096","5,37672752","12,78522968",,,,
06/04/2007 19.00,"4,87123489","6,02791091","13,5198698",,,,
06/04/2007 20.00,"4,73449183","10,79048253","15,95238018",,,,
06/04/2007 21.00,"4,68654299","9,70007247","13,96961021",,,,
06/04/2007 22.00,"3,7240169","7,62266974","11,0337801",,,,
06/04/2007 23.00,"4,89609718","4,82258492","7,91887093",,,,
07/04/2007 0.00,"3,70625901","3,67854567","6,17487478",,,,
07/04/2007 1.00,"4,14845181","2,77965716","4,57672024",,,,
07/04/2007 2.00,"4,00815821","3,49212729","4,02455616",,,,
07/04/2007 3.00,"3,80748296","5,21074056","4,21313286",,,,
07/04/2007 4.00,"3,52689505","3,89305303","3,04097199",,,,
07/04/2007 5.00,"3,97441602","6,41606655","4,05779409",,,,
07/04/2007 6.00,"3,79327703","2,73752276","1,89797902",,,,
07/04/2007 7.00,"3,97264004","3,9722168","2,2093339",,,,
07/04/2007 8.00,"4,17508984","5,19414073","2,74725294",,,,
07/04/2007 9.00,"3,95310497","10,89262271","6,31257582",,,,
07/04/2007 10.00,"5,45549917","9,95671423","7,34500122",,,,
07/04/2007 11.00,"6,25109196","9,77412744","11,10568047",,,,
07/04/2007 12.00,"7,22960091","18,83195127","20,55554962",,,,
07/04/2007 13.00,"9,27541447","23,04292716","24,68523979",,,,
07/04/2007 14.00,"7,35036087","8,57518556","14,32437992",,,,
07/04/2007 15.00,"5,7467432","4,31951335","11,75078011",,,,
07/04/2007 16.00,"5,67215586","4,15097199","11,77723026",,,,
07/04/2007 17.00,"5,36848116","4,63105962","12,0397501",,,,
07/04/2007 18.00,"5,30632496","4,75363499","12,11435986",,,,
07/04/2007 19.00,"5,68991518","5,64103247","13,02332973",,,,
07/04/2007 20.00,"5,76095009","4,96686515","13,69962978",,,,
07/04/2007 21.00,"5,57803392","4,88131915","11,97665977",,,,
07/04/2007 22.00,"5,03994322","3,78963001","9,215168",,,,
07/04/2007 23.00,"4,31716108","4,28120867","7,97856522",,,,
08/04/2007 0.00,"4,9369421","4,06159439","6,75349283",,,,
08/04/2007 1.00,,"2,89712561","5,55148602",,,,
08/04/2007 2.00,"4,34024715",,,,,,
08/04/2007 3.00,"4,35267782","3,39508838","4,65337086",,,,
08/04/2007 4.00,"3,9300189","2,8396667","3,81698608",,,,
08/04/2007 5.00,"4,70963001","3,29677227","3,72948098",,,,
08/04/2007 6.00,"4,38819599","4,28503838","4,12698412",,,,
08/04/2007 7.00,"4,656353","3,19335113","3,53615499",,,,
08/04/2007 8.00,"4,55868006","3,81516458","3,88888907",,,,
08/04/2007 9.00,"5,66682816","5,80318972","5,28829193",,,,
08/04/2007 10.00,"6,03265905","8,95440269","9,79446507",,,,
08/04/2007 11.00,"18,7798996","42,82356078","48,38488007",,,,
08/04/2007 12.00,"16,25638962","27,57566691","27,1842308",,,,
08/04/2007 13.00,"9,78509045","11,69064448","15,99036026",,,,
08/04/2007 14.00,"6,74123478","4,9464356","12,31379032",,,,
08/04/2007 15.00,"6,25642014","3,94667846","11,8342104",,,,
08/04/2007 16.00,"6,44466305","3,6887595","11,62460995",,,,
08/04/2007 17.00,"6,21735001","3,79090721","11,24676991",,,,
08/04/2007 18.00,"5,73786402","4,10117628","11,54794979",,,,
08/04/2007 19.00,"5,60467196","5,48015054","12,91683006",,,,
08/04/2007 20.00,"5,95452118","7,52180111","15,21502972",,,,
08/04/2007 21.00,"5,54429197","8,74628132","15,10241985",,,,
08/04/2007 22.00,"5,3187561","4,02711943","10,98968983",,,,
08/04/2007 23.00,"4,67944002","4,89025578","10,61795998",,,,
09/04/2007 0.00,"5,09499502","3,66705464","9,14122963",,,,
09/04/2007 1.00,"5,17846203","5,22350879","8,94858265",,,,
09/04/2007 2.00,"5,28501511","4,08202205","7,34567881",,,,
09/04/2007 3.00,"5,07190895","3,16015148","6,94885302",,,,
09/04/2007 4.00,"4,66700888","3,33252444","7,14557123",,,,
09/04/2007 5.00,"4,8357172","3,12823091","6,94953203",,,,
09/04/2007 6.00,"5,34006596","3,67599128","7,02821922",,,,
09/04/2007 7.00,"4,43081713","3,02736228","6,47741222",,,,
09/04/2007 8.00,"4,72738791","4,06925571","7,07163191",,,,
09/04/2007 9.00,"5,07190895","6,01258829","8,53751183",,,,
09/04/2007 10.00,"6,09303904","6,01641988","11,19861031",,,,
09/04/2007 11.00,"6,096591","8,28662135","14,31352043",,,,
09/04/2007 12.00,"6,26174784","5,93725612","13,3082304",,,,
09/04/2007 13.00,"6,28838587","7,08129536","13,44322014",,,,
09/04/2007 14.00,"5,55849981","6,01769708","12,25817013",,,,
09/04/2007 15.00,"5,56560278","5,3179933","12,23781967",,,,
09/04/2007 16.00,"5,56382799","5,01538554","11,70057964",,,,
09/04/2007 17.00,"5,58513784","4,73448264","11,01342964",,,,
09/04/2007 18.00,"5,80889797","4,48805471","11,41160965",,,,
09/04/2007 19.00,"5,42886114","5,20180205","12,56612968",,,,
09/04/2007 20.00,"5,02751207","4,68085533","13,14949989",,,,
09/04/2007 21.00,"5,57448196","5,62443265","13,97842026",,,,
09/04/2007 22.00,"5,40932608","15,47772386","18,19832993",,,,
09/04/2007 23.00,"4,91385603","6,52331929","11,83963966",,,,
10/04/2007 0.00,"4,86413097","3,82921189","9,14326477",,,,
10/04/2007 1.00,,"3,2648517","8,1033783",,,,
10/04/2007 2.00,"4,37398911",,,,,,
10/04/2007 3.00,"4,0774169","3,83814852","6,93053913",,,,
10/04/2007 4.00,"4,475214","3,5036202","6,18098021",,,,
10/04/2007 5.00,"4,54092121","2,86137532","5,41988897",,,,
10/04/2007 6.00,"4,70430183","3,54064768","5,39953899",,,,
10/04/2007 7.00,"4,58354187","7,96358406","7,64414597",,,,
10/04/2007 8.00,"4,87656307","6,5756694","7,03228903",,,,
10/04/2007 9.00,"5,07901192","12,03921635","11,02021027",,,,
10/04/2007 10.00,"5,44129181","9,21998296","12,66584969",,,,
10/04/2007 11.00,"5,47680998","8,51517414","14,71848965",,,,
10/04/2007 12.00,,,,,,,
10/04/2007 13.00,,,,,,,
10/04/2007 14.00,,,,,,,
10/04/2007 15.00,,,,,,,
10/04/2007 16.00,,,,,,,
10/04/2007 17.00,,,,,,,
10/04/2007 18.00,,,,,,,
10/04/2007 19.00,,,,,,,
10/04/2007 20.00,,,,,,,
10/04/2007 21.00,,,,,,,
10/04/2007 22.00,,,,,,,
10/04/2007 23.00,,,,,,,
11/04/2007 0.00,,,,,,,
11/04/2007 1.00,,,,,,,
11/04/2007 2.00,,,,,,,
11/04/2007 3.00,,,,,,,
11/04/2007 4.00,,,,,,,
11/04/2007 5.00,,,,,,,
11/04/2007 6.00,,,,,,,
11/04/2007 7.00,,,,,,,
11/04/2007 8.00,,,,,,,
11/04/2007 9.00,,,,,,,
11/04/2007 10.00,,,,,,,
11/04/2007 11.00,,,,,,,
11/04/2007 12.00,,,,,,,
11/04/2007 13.00,,,,,,,
11/04/2007 14.00,,,,,,,
11/04/2007 15.00,,,,,,,
11/04/2007 16.00,,,,,,,
11/04/2007 17.00,"5,75206995","4,82641464","12,20662022",,,,
11/04/2007 18.00,"6,24931622","10,38189923","15,20757008",,,,
11/04/2007 19.00,"6,27062702","10,12525183","15,44769955",,,,
11/04/2007 20.00,"5,21220398","2,53705894","13,10743999",,,,
11/04/2007 21.00,"5,24949694","10,19548085","18,89702988",,,,
11/04/2007 22.00,"5,61355209","3,65811613","16,15044975",,,,
11/04/2007 23.00,"5,38091183","3,66450025","15,16211987",,,,
12/04/2007 0.00,"5,04704714","3,89177583","14,3562603",,,,
12/04/2007 1.00,,"8,39770569","16,04529953",,,,
12/04/2007 2.00,"4,85169983",,,,,,
12/04/2007 3.00,"5,12518501","7,63926956","13,49680996",,,,
12/04/2007 4.00,"5,81244993","5,40609557","11,5499897",,,,
12/04/2007 5.00,"4,76112986","3,60321162","9,52855778",,,,
12/04/2007 6.00,"5,03106403","3,49085009","9,0896759",,,,
12/04/2007 7.00,"4,85702801","4,21609033","9,53941154",,,,
12/04/2007 8.00,"5,34006596","14,13704487","14,78293037",,,,
12/04/2007 9.00,"5,75206995","9,83669326","12,93039989",,,,
12/04/2007 10.00,"5,57803392","9,21743044","15,41514015",,,,
12/04/2007 11.00,"5,87993383","11,16587182","18,08167076",,,,
12/04/2007 12.00,"6,36119699","5,43801614","14,26333046",,,,
12/04/2007 13.00,"6,08238411","4,84046006","13,66300011",,,,
12/04/2007 14.00,"6,00247002","4,68213253","13,34146976",,,,
12/04/2007 15.00,"6,28128195","7,27409598","14,3406496",,,,
12/04/2007 16.00,"5,94386482","5,15072913","12,68144989",,,,
12/04/2007 17.00,"5,5886898","5,35246826","12,79405022",,,,
12/04/2007 18.00,"5,41110182","5,76999195","13,19766045",,,,
12/04/2007 19.00,"5,8479681","5,2758589","13,35163975",,,,
12/04/2007 20.00,"5,94564104","6,33179587","15,58403969",,,,
12/04/2007 21.00,"5,30099678","4,02328971","15,48093033",,,,
12/04/2007 22.00,"4,71318102","3,5036202","15,01424026",,,,
12/04/2007 23.00,"4,9831152","4,35143392","14,53940964",,,,
13/04/2007 0.00,"5,18734121","3,76792327","12,75809956",,,,
13/04/2007 1.00,"5,03283978","2,7541207","11,11314011",,,,
13/04/2007 2.00,"4,64036989","2,51024529","10,17568016",,,,
13/04/2007 3.00,"5,22463512","2,50641557","9,69949818",,,,
13/04/2007 4.00,"5,34539413","2,68261825","9,45122814",,,,
13/04/2007 5.00,"5,26192808","2,51407688","8,85836411",,,,
13/04/2007 6.00,"5,45017099","2,48981763","8,3652153",,,,
13/04/2007 7.00,"5,22108316","2,47066529","8,12508488",,,,
13/04/2007 8.00,"5,31342793","4,09223777","8,7851038",,,,
13/04/2007 9.00,"5,64729404","11,59487713","13,79798985",,,,
13/04/2007 10.00,"5,72898388","10,68067727","16,24135017",,,,
13/04/2007 11.00,"5,82133007","9,71667041","16,43058968",,,,
13/04/2007 12.00,"6,37895489","14,00170316","19,19346046",,,,
13/04/2007 13.00,"6,48905993","7,51031008","14,63572979",,,,
13/04/2007 14.00,"7,65048504","6,72761282","14,3901701",,,,
13/04/2007 15.00,"7,41429281","7,87548366","15,19196033",,,,
13/04/2007 16.00,"6,94723701","9,55451317","16,0771904",,,,
13/04/2007 17.00,"6,54233599","5,58485077","12,77777004",,,,
13/04/2007 18.00,"6,31680012","6,21688181","13,37403011",,,,
13/04/2007 19.00,"5,53186083","8,61221305","15,57114983",,,,
13/04/2007 20.00,"5,62598324","6,74676516","15,55825996",,,,
13/04/2007 21.00,"5,59046602","7,54606037","16,99905014",,,,
13/04/2007 22.00,"5,91190004","5,29501124","15,9774704",,,,
13/04/2007 23.00,"5,46260214","4,61956859","14,98371983",,,,
14/04/2007 0.00,"5,92255497","6,39308449","14,80191994",,,,
14/04/2007 1.00,,"5,03198348","12,73571968",,,,
14/04/2007 2.00,"4,95470095",,,,,,
14/04/2007 3.00,"5,4039979","4,31823615","10,27810955",,,,
14/04/2007 4.00,"5,17135811","4,28248587","9,38136005",,,,
14/04/2007 5.00,"5,09144402","3,15759896","8,03011799",,,,
14/04/2007 6.00,"5,13761711","2,45023574","7,18559217",,,,
14/04/2007 7.00,"5,20510006","2,49875426","6,84032011",,,,
14/04/2007 8.00,"4,95470095","2,90478692","6,90543985",,,,
14/04/2007 9.00,"6,32567883","11,46336701","12,31379032",,,,
14/04/2007 10.00,"7,7428298","7,25622084","12,60004997",,,,
14/04/2007 11.00,"8,56861401","5,24266113","13,06809998",,,,
14/04/2007 12.00,"8,33597374","4,69873048","12,97992039",,,,
14/04/2007 13.00,"8,55440712","4,60169157","11,02291965",,,,
14/04/2007 14.00,"8,47626781","5,19669513","11,49368954",,,,
14/04/2007 15.00,"6,8477869","4,4791162","12,38908958",,,,
14/04/2007 16.00,"5,83908796","5,42397072","13,39233971",,,,
14/04/2007 17.00,"6,63823414","4,9477128","13,86989021",,,,
14/04/2007 18.00,"6,6915102","7,43880763","15,40902996",,,,
14/04/2007 19.00,"6,25109196","10,85814962","17,3782196",,,,
14/04/2007 20.00,"5,86395121","14,61585718","19,40168953",,,,
14/04/2007 21.00,"5,84619188","10,55681906","17,67399025",,,,
14/04/2007 22.00,"5,86395121","4,12415834","14,15207958",,,,
14/04/2007 23.00,"5,8870368","2,88180486","12,5078001",,,,
15/04/2007 0.00,"5,42353296","2,92776898","11,41907024",,,,
15/04/2007 1.00,"5,85507202","2,8013639","10,74005985",,,,
15/04/2007 2.00,"5,51765394","2,58685654","10,0759697",,,,
15/04/2007 3.00,"5,49634409","2,3302129","9,36982822",,,,
15/04/2007 4.00,"4,95647717","2,0518644","8,90449142",,,,
15/04/2007 5.00,"5,12163401","2,17443976","8,79324436",,,,
15/04/2007 6.00,"5,25127316","2,48854043","8,61687756",,,,
15/04/2007 7.00,"5,67038012","2,87414167","8,74847412",,,,
15/04/2007 8.00,"5,34184313","4,26077913","9,53873253",,,,
15/04/2007 9.00,"5,3187561","5,64996911","11,15112972",,,,
15/04/2007 10.00,"5,6188798","5,69082819","12,85849953",,,,
15/04/2007 11.00,"5,87815809","5,54271637","13,24108028",,,,
15/04/2007 12.00,"7,59720802","16,94735104","22,12928963",,,,
15/04/2007 13.00,"6,95078802","6,01769708","13,48528004",,,,
15/04/2007 14.00,"5,99714184","4,89153298","12,54578018",,,,
15/04/2007 15.00,"6,12855721","4,69617796","10,64237976",,,,
15/04/2007 16.00,"5,94564104","5,29373404","10,53316975",,,,
15/04/2007 17.00,"7,08397913","15,90545949","19,01708984",,,,
15/04/2007 18.00,"6,43578386","8,47942385","14,1012001",,,,
15/04/2007 19.00,"5,90657187","8,20490507","14,36439991",,,,
15/04/2007 20.00,"6,20847082","7,95464555","15,68443966",,,,
15/04/2007 21.00,"5,64906883","4,70766899","15,8485899",,,,
15/04/2007 22.00,"5,60467196","3,44743849","15,58810997",,,,
15/04/2007 23.00,"5,70234585","4,95792663","16,29833031",,,,
16/04/2007 0.00,"5,30454922","4,88642606","15,11124039",,,,
16/04/2007 1.00,,"7,45029866","14,69882011",,,,
16/04/2007 2.00,"5,26192808",,,,,,
16/04/2007 3.00,"4,61373186","4,03605794","10,03934002",,,,
16/04/2007 4.00,"5,34361792","5,84021721","10,22723961",,,,
16/04/2007 5.00,"5,38446379","5,54526888","9,96337032",,,,
16/04/2007 6.00,"5,26548004","3,06949668","9,41595459",,,,
16/04/2007 7.00,"5,39867115","3,6874823","10,42055988",,,,
16/04/2007 8.00,"5,1678071","4,70000768","11,51403999",,,,
16/04/2007 9.00,"6,08948803","21,7456767","23,21121979",,,,
16/04/2007 10.00,"6,64356089","17,26144794","21,81723976",,,,
16/04/2007 11.00,"6,51037121","17,19633148","22,26087952",,,,
16/04/2007 12.00,"8,47982025","22,5104913","26,07583046",,,,
16/04/2007 13.00,"7,07865191","6,55651894","14,87314987",,,,
16/04/2007 14.00,"7,73217487","4,81236921","13,32450962",,,,
16/04/2007 15.00,"7,60075998","4,58509362","13,05045986",,,,
16/04/2007 16.00,"7,35746479","4,5250822","12,41147041",,,,
16/04/2007 17.00,"7,90443516","5,17754279","12,75403023",,,,
16/04/2007 18.00,"6,91171885","4,37569318","12,22560978",,,,
16/04/2007 19.00,"6,84246016","11,41102067","16,68157959",,,,
16/04/2007 20.00,"6,21557522","6,49650751","15,3947897",,,,
16/04/2007 21.00,"5,73963881","3,86879189","16,06702042",,,,
16/04/2007 22.00,"5,51765394","3,46786803","16,51946068",,,,
16/04/2007 23.00,"6,01312399","3,03629891","15,99578953",,,,
17/04/2007 0.00,"5,83731318","3,44616129","15,2407999",,,,
17/04/2007 1.00,"5,73963881","3,23803993","14,06322002",,,,
17/04/2007 2.00,"5,69701815","3,15759896","12,91073036",,,,
17/04/2007 3.00,"5,40044594","3,29804947","12,09130001",,,,
17/04/2007 4.00,"5,55849981","3,36827472","11,51607037",,,,
17/04/2007 5.00,"6,04331398","4,03733326","11,33020973",,,,
17/04/2007 6.00,"5,39867115","3,82793469","10,35680008",,,,
17/04/2007 7.00,"4,99554586","3,75132344","9,29046345",,,,
17/04/2007 8.00,"4,9422698","5,28479741","9,42816353",,,,
17/04/2007 9.00,"6,21735001","7,67885144","11,79757977",,,,
17/04/2007 10.00,"6,48373222","6,04578605","13,47373962",,,,
17/04/2007 11.00,,,,,,,
17/04/2007 12.00,,,,,,,
17/04/2007 13.00,,,,,,,
17/04/2007 14.00,,,,,,,
17/04/2007 15.00,,,,,,,
17/04/2007 16.00,,,,,,,
17/04/2007 17.00,,,,,,,
17/04/2007 18.00,,,,,,,
17/04/2007 19.00,,,,,,,
17/04/2007 20.00,,,,,,,
17/04/2007 21.00,,,,,,,
17/04/2007 22.00,,,,,,,
17/04/2007 23.00,,,,,,,
18/04/2007 0.00,,,,,,,
18/04/2007 1.00,,"3,43722466","7,86664009",,,,
18/04/2007 2.00,"4,67055988",,,,,,
18/04/2007 3.00,"4,62616301","3,87773041","6,73314285",,,,
18/04/2007 4.00,"4,64036989","3,46659083","6,09279585",,,,
18/04/2007 5.00,"4,60840511","3,53937048","5,82892418",,,,
18/04/2007 6.00,"4,40950584","3,2214401","5,37104893",,,,
18/04/2007 7.00,"5,15892696","3,13206251","4,94844723",,,,
18/04/2007 8.00,"4,55335188","5,63209396","6,01817894",,,,
18/04/2007 9.00,"5,10920191","10,76494419","9,95930004",,,,
18/04/2007 10.00,"5,75917387","17,14525669","17,1652298",,,,
18/04/2007 11.00,"5,95807219","12,11199601","16,61170959",,,,
18/04/2007 12.00,"9,26653385","22,31257248","26,1674099",,,,
18/04/2007 13.00,"9,52758789","24,66959715","26,19791985",,,,
18/04/2007 14.00,"10,96072006","24,91730604","26,39599991",,,,
18/04/2007 15.00,"17,5883007","47,46611331","43,02196121",,,,
18/04/2007 16.00,"8,66983891","6,41095963","13,98453045",,,,
18/04/2007 17.00,"6,26352406","6,09686085","13,19834042",,,,
18/04/2007 18.00,"6,37540388","6,08281354","13,46899986",,,,
18/04/2007 19.00,"5,56382799","6,4007458","13,86038971",,,,
18/04/2007 20.00,"5,1393919","8,51006723","16,08872032",,,,
18/04/2007 21.00,"5,61355209","5,89512172","15,40021038",,,,
18/04/2007 22.00,"5,85684681","4,82769184","14,69474983",,,,
18/04/2007 23.00,"5,70589781","6,23603416","14,95658016",,,,
19/04/2007 0.00,"4,92451096","8,12191159","15,38597012",,,,
19/04/2007 1.00,"5,11453009","6,92169063","13,55379009",,,,
19/04/2007 2.00,"5,3649292","5,81595607","11,81521988",,,,
19/04/2007 3.00,"5,46260214","4,49443883","10,35340977",,,,
19/04/2007 4.00,"5,13583994","4,17778565","9,47971821",,,,
19/04/2007 5.00,"5,55139589","4,12288114","8,62501717",,,,
19/04/2007 6.00,"5,45727396","4,08585365","7,95753622",,,,
19/04/2007 7.00,"5,06480598","6,37903906","9,17582417",,,,
19/04/2007 8.00,"5,16602993","8,45899431","10,56437016",,,,
19/04/2007 9.00,"5,54074097","18,10032692","17,9989109",,,,
19/04/2007 10.00,"5,97228003","9,61324739","15,5535202",,,,
19/04/2007 11.00,"6,39138699","7,65331499","15,28489971",,,,
19/04/2007 12.00,"5,63841391","7,23323878","15,21366978",,,,
19/04/2007 13.00,"5,57803392","6,99447029","15,14109039",,,,
19/04/2007 14.00,"6,096591","5,57718945","14,25790024",,,,
19/04/2007 15.00,"5,91190004","5,54654608","13,86310959",,,,
19/04/2007 16.00,"5,80712318","7,0480976","13,99606037",,,,
19/04/2007 17.00,"5,72720814","8,67350167","16,05141068",,,,
19/04/2007 18.00,"5,22285795","7,30346404","15,96662045",,,,
19/04/2007 19.00,"5,19444513","6,31902764","15,56369019",,,,
19/04/2007 20.00,"5,2477212","9,22892147","18,30484009",,,,
19/04/2007 21.00,"5,29211807","7,82185635","18,00704956",,,,
19/04/2007 22.00,"5,30810118","5,26947478","15,41514015",,,,
19/04/2007 23.00,"5,22463512","4,11139011","13,79934025",,,,
20/04/2007 0.00,"4,78954411","3,45127009","12,49151993",,,,
20/04/2007 1.00,,"4,45102723","12,65499973",,,,
20/04/2007 2.00,"5,038167",,,,,,
20/04/2007 3.00,"4,58887005","15,80458899","17,33345985",,,,
20/04/2007 4.00,"5,25304794","7,71715613","12,16592026",,,,
20/04/2007 5.00,"4,89609718","7,02766994","10,81873989",,,,
20/04/2007 6.00,"5,16602993","5,82361738","9,45868969",,,,
20/04/2007 7.00,"4,83394098","3,5904434","7,73504305",,,,
20/04/2007 8.00,"4,91740799","7,24983673","9,34947777",,,,
20/04/2007 9.00,"5,12518501","13,81911637","14,58959961",,,,
20/04/2007 10.00,"5,4661541","27,79527366","24,98711014",,,,
20/04/2007 11.00,"6,0450902","37,15699185","34,95523071",,,,
20/04/2007 12.00,"7,53505182","40,76915139","38,31365967",,,,
20/04/2007 13.00,"7,61141491","11,83492471","17,96364021",,,,
20/04/2007 14.00,"6,44643879","5,24521364","14,48377991",,,,
20/04/2007 15.00,"6,1587472","4,70894619","14,2287302",,,,
20/04/2007 16.00,"6,12322903","6,11984291","15,37036991",,,,
20/04/2007 17.00,"5,77338123","4,95537412","14,05440044",,,,
20/04/2007 18.00,"5,64374208","5,08305828","13,51037025",,,,
20/04/2007 19.00,"5,78800821","5,5580089","13,85639954",,,,
20/04/2007 20.00,"5,33473921","5,42141632","12,90122986",,,,
20/04/2007 21.00,"5,22463512","8,03763903","16,51132011",,,,
20/04/2007 22.00,"5,11808205","5,85553983","16,18165016",,,,
20/04/2007 23.00,"5,43241215","4,44081152","16,49776077",,,,
21/04/2007 0.00,"4,78776789","3,94667846","16,80504036",,,,
21/04/2007 1.00,"4,96002913","3,74366401","16,1891098",,,,
21/04/2007 2.00,"5,21220398","3,71685036","15,93134975",,,,
21/04/2007 3.00,"5,02396011","3,66322305","15,16415024",,,,
21/04/2007 4.00,"5,17313385","3,47297495","14,81616974",,,,
21/04/2007 5.00,"4,80375099","3,43977718","14,07542992",,,,
21/04/2007 6.00,"4,69364691","3,50617271","13,71794033",,,,
21/04/2007 7.00,"5,43773985","4,62212299","14,13376045",,,,
21/04/2007 8.00,"5,28856611","4,42549077","14,08220959",,,,
21/04/2007 9.00,"5,32586002","7,43114632","16,15044975",,,,
21/04/2007 10.00,"5,567379","13,45649531","19,55500984",,,,
21/04/2007 11.00,"6,14098787","32,46976557","32,1496315",,,,
21/04/2007 12.00,"6,860219","9,68092013","17,08654976",,,,
21/04/2007 13.00,"6,51392221","6,96765851","14,81616974",,,,
21/04/2007 14.00,"5,98648596","5,27968861","13,28448963",,,,
21/04/2007 15.00,"5,46437788","5,16222016","12,9039402",,,,
21/04/2007 16.00,"5,86217499","5,25415216","12,69297981",,,,
21/04/2007 17.00,"5,97228003","5,38183632","12,3368597",,,,
21/04/2007 18.00,"5,26548004","5,60017339","12,01329041",,,,
21/04/2007 19.00,"5,46792984","5,63975528","12,68212986",,,,
21/04/2007 20.00,"5,1003232","6,7250603","14,54957962",,,,
21/04/2007 21.00,"5,62598324","4,9528216","14,55093956",,,,
21/04/2007 22.00,"4,99377012","5,47632083","15,70818043",,,,
21/04/2007 23.00,"5,04882193","6,12622702","16,89525986",,,,
22/04/2007 0.00,"5,56915522","4,77534173","17,19235992",,,,
22/04/2007 1.00,,"4,83918287","16,52420998",,,,
22/04/2007 2.00,"4,64925003",,,,,,
22/04/2007 3.00,"5,37913609","5,25415216","16,92984962",,,,
22/04/2007 4.00,"5,18378878","4,03094914","16,52894974",,,,
22/04/2007 5.00,"5,3578248","3,86368498","15,74752045",,,,
22/04/2007 6.00,"5,00620079","3,45127009","15,37444019",,,,
22/04/2007 7.00,"4,72028494","4,13820376","15,71360016",,,,
22/04/2007 8.00,"5,6295352","6,06876999","17,1842308",,,,
22/04/2007 9.00,"6,21557522","14,86100791","21,56830025",,,,
22/04/2007 10.00,"6,45176601","17,37763731","22,13401985",,,,
22/04/2007 11.00,"6,37540388","13,57268656","19,25315094",,,,
22/04/2007 12.00,"6,44643879","6,7225059","14,4634304",,,,
22/04/2007 13.00,"6,066401","5,04986051","13,11423016",,,,
22/04/2007 14.00,"5,24239302","5,10859473","12,99958992",,,,
22/04/2007 15.00,"5,76095009","4,30419073","11,96784019",,,,
22/04/2007 16.00,"5,2477212","4,46379546","11,18572044",,,,
22/04/2007 17.00,"5,43951607","5,59123488","11,54592037",,,,
22/04/2007 18.00,"5,53718901","5,89256732","11,45773983",,,,
22/04/2007 19.00,"5,65439701","7,99678183","13,16578007",,,,
22/04/2007 20.00,"5,77338123","10,92709768","15,90421963",,,,
22/04/2007 21.00,"5,88881302","13,9799983","18,90109062",,,,
22/04/2007 22.00,"5,63841391","8,78203161","17,32736015",,,,
22/04/2007 23.00,"5,2477212","5,32693181","16,25695038",,,,
23/04/2007 0.00,"4,81263113","4,69617796","16,05344963",,,,
23/04/2007 1.00,"4,96002913","5,34608415","16,70465088",,,,
23/04/2007 2.00,"5,5052228","6,01769708","16,88034058",,,,
23/04/2007 3.00,"5,45549917","10,20186496","19,75308037",,,,
23/04/2007 4.00,"5,24416924","10,99349321","20,85672951",,,,
