NetC,Provincia di TARANTO,,,,
Stat,TA V.Archimede,,,,
Parm,SO2,NOX,NO2,CO,PM10
PtId,1,2,4,6,8
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
05/05/2007 21.00,"0,255947","24,088695","12,138991","0,002588","39,839642"
05/05/2007 22.00,"0,237358","22,6711","10,347935","0,009166","39,839642"
05/05/2007 23.00,"0,243864","38,866407","25,961327","0,012245","39,839642"
06/05/2007 0.00,"0,218346","30,877059","18,88403","0,010149","39,839642"
06/05/2007 1.00,"0,20753","26,615211","13,948227","0,049928","46,814941"
06/05/2007 2.00,"0,168237",,,"0,011692","46,814941"
06/05/2007 3.00,,"28,04967","15,525148",,"46,814941"
06/05/2007 4.00,"0,295458","25,669708","12,97352","0,056778","46,814941"
06/05/2007 5.00,"0,300523","29,414074","15,808078","0,046496","46,814941"
06/05/2007 6.00,"0,391693","31,787535","17,542029","0,085651","46,814941"
06/05/2007 7.00,"0,491305","32,167544","17,985909","0,189496","46,814941"
06/05/2007 8.00,"0,548708","45,167137","27,699181","0,163098","46,814941"
06/05/2007 9.00,"0,51663","47,314924","29,180044","0,091529","46,814941"
06/05/2007 10.00,"0,442343","41,402008","26,252046","0,086807","46,814941"
06/05/2007 11.00,"0,04052","33,655157","18,598496","0,094881","46,814941"
06/05/2007 12.00,"0,052338","36,112937","20,575146","0,120274","46,814941"
06/05/2007 13.00,"0,023637","31,844608","18,371379","0,050469","46,814941"
06/05/2007 14.00,"0,187405","25,403825","12,368715","0,02076","46,814941"
06/05/2007 15.00,"0,251562","19,998048","7,704169","0,02137","46,814941"
06/05/2007 16.00,"0,124936","18,479295","6,613958","0,006847","46,814941"
06/05/2007 17.00,"0,074287","19,215963","7,49651","0,016927","46,814941"
06/05/2007 18.00,"0,047273","20,525911","9,408275","0,00668","46,814941"
06/05/2007 19.00,"0,035455","22,860465","12,276565","0,024621","46,814941"
06/05/2007 20.00,"0,079351","47,229325","34,444218","0,35271","46,814941"
06/05/2007 21.00,"0,135067","28,825253","17,856116","0,086781","46,814941"
06/05/2007 22.00,"0,260003","48,606711","36,862153","0,139622","46,814941"
06/05/2007 23.00,"0,33429","73,416534","54,85195","0,441635","46,814941"
07/05/2007 0.00,"0,349485","37,411223","24,938597","0,287965","46,814941"
07/05/2007 1.00,"0,47611","33,240138","20,515454","0,157331","38,560841"
07/05/2007 2.00,"0,275198","36,359376","24,300048","0,101656","38,560841"
07/05/2007 3.00,"0,187405","46,311066","34,111954","0,218167","38,560841"
07/05/2007 4.00,"0,239744","38,516244","26,707598","0,25723","38,560841"
07/05/2007 5.00,"0,258315","38,985736","27,10734","0,368672","38,560841"
07/05/2007 6.00,"0,24312","52,977483","39,437139","2,099763","38,560841"
07/05/2007 7.00,"0,454162","94,131812","66,336837","0,703778","38,560841"
07/05/2007 8.00,"0,48624","62,689258","39,267105","0,16185","38,560841"
07/05/2007 9.00,"0,460915","42,81312","25,88085","0,390085","38,560841"
07/05/2007 10.00,"0,423772","33,41914","18,995645","0,20706","38,560841"
07/05/2007 11.00,"0,325848","36,154427","22,270173","0,283302","38,560841"
07/05/2007 12.00,"0,290393","48,726018","34,698593","0,3353","38,560841"
07/05/2007 13.00,"0,373121","50,784326","36,733649","0,129322","38,560841"
07/05/2007 14.00,"0,305588","52,948976","36,897181","0,060574","38,560841"
07/05/2007 15.00,"0,280263","28,975709","17,557612","0,01576","38,560841"
07/05/2007 16.00,"0,22286","43,189249","27,285137","0,045224","38,560841"
07/05/2007 17.00,"0,227925","31,690252","18,81654","0,029872","38,560841"
07/05/2007 18.00,"0,246496","45,571791","32,433808","0,014995","38,560841"
07/05/2007 19.00,"0,239744","55,357465","42,687005","0,050507","38,560841"
07/05/2007 20.00,"0,19247","41,149106","30,396152","0,036661","38,560841"
07/05/2007 21.00,"0,23299","61,014843","48,228919","0,275261","38,560841"
07/05/2007 22.00,"0,167145","78,311315","64,804044","1,219084","38,560841"
07/05/2007 23.00,"0,339355","61,869548","50,019964","0,368336","38,560841"
08/05/2007 0.00,"0,168833","52,779076","41,116565","0,063139","38,560841"
08/05/2007 1.00,"0,13169","72,471051","58,066787","0,695524","47,207432"
08/05/2007 2.00,"0,241432",,,"0,325691","47,207432"
08/05/2007 3.00,,"71,276511","57,007712",,"47,207432"
08/05/2007 4.00,"0,195255","69,472443","47,957663","0,239563","47,207432"
08/05/2007 5.00,"0,223296","53,863332","41,224304","0,13923","47,207432"
08/05/2007 6.00,"0,128507","72,755061","54,794858","0,091951","47,207432"
08/05/2007 7.00,"0,361437","110,000301","71,193472","1,232717","47,207432"
08/05/2007 8.00,"0,375887","90,86214","58,949347","0,066807","47,207432"
08/05/2007 9.00,"0,398424","72,237595","47,21787",0,"47,207432"
08/05/2007 10.00,"0,185794","68,333692","44,91414","0,053306","47,207432"
08/05/2007 11.00,"0,164117","25,027717","12,786634",0,"47,207432"
08/05/2007 12.00,"0,126959","31,842008","18,211733","0,105426","47,207432"
08/05/2007 13.00,"0,136249","40,774279","26,341604","0,153115","47,207432"
08/05/2007 14.00,"0,100638","40,169876","26,692035","0,106359","47,207432"
08/05/2007 15.00,"0,05419","33,277766","20,956725","0,126825","47,207432"
08/05/2007 16.00,"0,040255","22,812472","11,910563",0,"47,207432"
08/05/2007 17.00,"0,059006","23,999214","13,134458",0,"47,207432"
08/05/2007 18.00,"0,196631","25,547799","14,437523",0,"47,207432"
08/05/2007 19.00,"0,106831","26,696911","15,488803",0,"47,207432"
08/05/2007 20.00,"0,078962","32,897757","21,488853",0,"47,207432"
08/05/2007 21.00,"0,103735","43,308559","31,073631",0,"47,207432"
08/05/2007 22.00,"0,105455","40,938996","29,858844",0,"47,207432"
08/05/2007 23.00,"0,099262","29,465965","18,527122",0,"47,207432"
09/05/2007 0.00,"0,193707","47,082769","35,311199",0,"47,207432"
09/05/2007 1.00,"0,148635","68,916014","54,844171",0,"37,547951"
09/05/2007 2.00,"0,103907","29,983447","16,85676",0,"37,547951"
09/05/2007 3.00,"0,12541","29,2766","17,105953",0,"37,547951"
09/05/2007 4.00,"0,140893","23,43372","12,08319",0,"37,547951"
09/05/2007 5.00,"0,248412","80,2036","62,855926",0,"37,547951"
09/05/2007 6.00,"0,321182","123,858479","82,530371",0,"37,547951"
09/05/2007 7.00,"0,463968","189,646188","79,616654",0,"37,547951"
09/05/2007 8.00,"0,362641","188,960084","82,600463",0,"37,547951"
09/05/2007 9.00,"0,337869","121,343625","68,944248",0,"37,547951"
09/05/2007 10.00,"0,405992","119,169891","76,564065",0,"37,547951"
09/05/2007 11.00,"0,188889","81,809257","58,168027",,"37,547951"
09/05/2007 12.00,"0,156376","81,635441","58,811762","0,050022","37,547951"
09/05/2007 13.00,"0,271293","72,275186","53,735784","0,029806","37,547951"
09/05/2007 14.00,"0,243079","47,024397","33,697949","0,017056","37,547951"
09/05/2007 15.00,"0,195427","48,087928","34,696011","0,002208","37,547951"
09/05/2007 16.00,"0,141065","61,315773","46,402806","0,001291","37,547951"
09/05/2007 17.00,"0,075865","56,527342","42,250914","0,001877","37,547951"
09/05/2007 18.00,"0,114572","76,341206","61,613874","0,002084","37,547951"
09/05/2007 19.00,"0,156376","74,386684","60,892265","0,017096","37,547951"
09/05/2007 20.00,"0,182697","67,204007","55,87208","0,026956","37,547951"
09/05/2007 21.00,"0,099262","103,739804","90,329284","0,100268","37,547951"
09/05/2007 22.00,"0,172031","143,913603","101,991905","0,219825","37,547951"
09/05/2007 23.00,"0,141065","77,533128","64,383519","0,028926","37,547951"
10/05/2007 0.00,"0,142614","50,964608","37,512387","0,000481","37,547951"
10/05/2007 1.00,"0,046448","35,437237","23,159215","0,007993","46,36792"
10/05/2007 2.00,"0,060382",,,"0,001814","46,36792"
10/05/2007 3.00,,"38,290551","26,316938",,"46,36792"
10/05/2007 4.00,"0,17098","52,249911","40,675293","0,361894","46,36792"
10/05/2007 5.00,"0,183795","71,247985","59,460694","0,722838","46,36792"
10/05/2007 6.00,"0,225357","90,60662","58,034341","0,289871","46,36792"
10/05/2007 7.00,"0,255605","134,646708","66,064264","0,314552","46,36792"
10/05/2007 8.00,"0,228012","81,354013","43,790192","0,147427","46,36792"
10/05/2007 9.00,"0,268882","127,628768","70,20969","0,185933","46,36792"
10/05/2007 10.00,"0,363435","114,587689","69,319348","0,285797","46,36792"
10/05/2007 11.00,"0,240943","67,005582","47,02319","0,201728","46,36792"
10/05/2007 12.00,"0,23113","56,30945","37,613608","0,19431","46,36792"
10/05/2007 13.00,"0,182872","46,815586","31,856271","0,112797","46,36792"
10/05/2007 14.00,"0,183103","30,922469","18,684164","0,059255","46,36792"
10/05/2007 15.00,"0,250525","33,377631","21,122857","0,069331","46,36792"
10/05/2007 16.00,"0,254219","39,164738","26,245564","0,095975","46,36792"
10/05/2007 17.00,"0,264956","48,556118","34,589571","0,062717","46,36792"
10/05/2007 18.00,"0,249948","37,089567","24,46748","0,059786","46,36792"
10/05/2007 19.00,"0,239441","55,302992","35,579851","0,085111","46,36792"
10/05/2007 20.00,"0,276617","88,182588","46,898585","0,091435","46,36792"
10/05/2007 21.00,"0,320834","114,00277","95,481854","0,419006","46,36792"
10/05/2007 22.00,"0,30952","144,996572","98,193112","0,370911","46,36792"
10/05/2007 23.00,"0,30444","139,157556","80,983311","0,242528","46,36792"
11/05/2007 0.00,"0,208386","85,207341","54,453509","0,128747","46,36792"
11/05/2007 1.00,"0,161629","47,614516","35,901719","0,058618","32,497341"
11/05/2007 2.00,"0,362973","46,816888","35,03604","0,038723","32,497341"
11/05/2007 3.00,"0,330185","45,381126","33,644716","0,040971","32,497341"
11/05/2007 4.00,"0,226166","55,791947","41,141229","0,047786","32,497341"
11/05/2007 5.00,"0,247985","50,434122","38,632436","0,193564","32,497341"
11/05/2007 6.00,"0,229398","84,780623","57,367245","0,517607","32,497341"
11/05/2007 7.00,"0,56247","229,054725","65,371217","0,571041","32,497341"
11/05/2007 8.00,"0,49828","105,165161","52,244539","0,395473","32,497341"
11/05/2007 9.00,"0,367476","81,401984","53,530721","0,309686","32,497341"
11/05/2007 10.00,"0,468494","114,221961","78,04233","0,294925","32,497341"
11/05/2007 11.00,"0,468725","45,164536","31,644706","0,077367","32,497341"
11/05/2007 12.00,"0,389065","46,177475","32,718047","0,131903","32,497341"
11/05/2007 13.00,"0,616385","35,799082","23,411006","0,116029","32,497341"
11/05/2007 14.00,"0,471265","33,423002","21,404496","0,058678","32,497341"
11/05/2007 15.00,"0,550002","42,26191","28,978864","0,06268","32,497341"
11/05/2007 16.00,"0,510979","43,047875","28,875042","0,089929","32,497341"
11/05/2007 17.00,"0,533377","37,022133","24,813993","0,13232","32,497341"
11/05/2007 18.00,"0,455217","29,756475","18,18967","0,123531","32,497341"
11/05/2007 19.00,"0,62666","31,441252","20,028754","0,091793","32,497341"
11/05/2007 20.00,"0,481194","35,470945","23,527809","0,046441","32,497341"
11/05/2007 21.00,"0,497126","34,089679","21,862648","0,096186","32,497341"
11/05/2007 22.00,"0,585329","53,67917","41,939411","0,030647","32,497341"
11/05/2007 23.00,"0,447598","51,504156","39,424157","0,023741","32,497341"
12/05/2007 0.00,"0,578748","47,238405","35,647347","0,03623","32,497341"
12/05/2007 1.00,"0,522294","37,94685","26,633624","0,031835","28,17202"
12/05/2007 2.00,"0,552426",,,"0,075794","28,17202"
12/05/2007 3.00,,"50,924398","38,609071",,"28,17202"
12/05/2007 4.00,"0,271218","45,209929","33,012669","0,110382","28,17202"
12/05/2007 5.00,"0,272157","56,288685","41,143829","0,065689","28,17202"
12/05/2007 6.00,"0,275462","68,57623","46,187361","0,163648","28,17202"
12/05/2007 7.00,"0,355966","100,30283","52,589768","0,190067","28,17202"
12/05/2007 8.00,"0,425708","67,346701","44,136723","0,134537","28,17202"
12/05/2007 9.00,"0,361976","75,461841","48,238","0,347801","28,17202"
12/05/2007 10.00,"0,377979","72,740816","50,746792","0,445333","28,17202"
12/05/2007 11.00,"0,391364","68,498413","49,76041","0,300142","28,17202"
12/05/2007 12.00,"0,382622","60,117331","44,794757","0,279","28,17202"
12/05/2007 13.00,"0,402498","47,444617","34,240458","0,217944","28,17202"
12/05/2007 14.00,"0,292633","39,299609","26,80754","0,160247","28,17202"
12/05/2007 15.00,"0,337684","29,373863","17,429123","0,097486","28,17202"
12/05/2007 16.00,"0,384444","37,556459","24,801028","0,065004","28,17202"
12/05/2007 17.00,"0,315158","47,825906","33,052897","0,027863","28,17202"
12/05/2007 18.00,"0,306017","51,086496","36,34689","0,028313","28,17202"
12/05/2007 19.00,"0,344462","50,524943","37,897848","0,103222","28,17202"
12/05/2007 20.00,"0,39518","90,929592","78,532934","0,158079","28,17202"
12/05/2007 21.00,"0,356906","127,49646","109,15359","0,313736","28,17202"
12/05/2007 22.00,"0,334437","90,085237","77,222066","0,190225","28,17202"
12/05/2007 23.00,"0,300294","60,629651","45,046528","0,140672","28,17202"
13/05/2007 0.00,"0,379944","58,725682","47,043955","0,262244","28,17202"
13/05/2007 1.00,"0,292205","53,441833","41,755136","0,248175","36,009621"
13/05/2007 2.00,"0,292519","41,265834","29,83806","0,171453","36,009621"
13/05/2007 3.00,"0,334267","37,90016","26,66737","0,043175","36,009621"
13/05/2007 4.00,"0,305248","52,524876","40,749269","0,10615","36,009621"
13/05/2007 5.00,"0,342212","60,571298","46,688344","0,171034","36,009621"
13/05/2007 6.00,"0,303426","65,847386","45,023163","0,112377","36,009621"
13/05/2007 7.00,"0,333612","53,741425","37,003622","0,129446","36,009621"
13/05/2007 8.00,"0,375189","57,525999","37,478642","0,133964","36,009621"
13/05/2007 9.00,"0,415057","94,570178","64,473078","0,301604","36,009621"
13/05/2007 10.00,"0,400391","90,863438","69,375138","0,131615","36,009621"
13/05/2007 11.00,"0,325895","61,629629","45,618883","0,12489","36,009621"
13/05/2007 12.00,"0,343522","46,159291","33,476001","0,277836","36,009621"
13/05/2007 13.00,"0,410472","45,156754","32,258595","0,264496","36,009621"
13/05/2007 14.00,"0,356223","103,559518","26,133941","0,13996","36,009621"
13/05/2007 15.00,"0,396831","351,35543","21,508316","0,090372","36,009621"
13/05/2007 16.00,"0,40734","265,884633","23,099521","0,081134","36,009621"
13/05/2007 17.00,"0,351723","240,331895","21,530382","0,106412","36,009621"
13/05/2007 18.00,"0,364054","347,123216","16,023526","0,094155","36,009621"
13/05/2007 19.00,"0,422375","381,596952","22,154668","0,118426","36,009621"
13/05/2007 20.00,"0,35944","356,036381","45,699362","0,098238","36,009621"
13/05/2007 21.00,"0,329369","215,749118","38,310569","0,074303","36,009621"
13/05/2007 22.00,"0,274465","153,26089","39,822601","0,010937","36,009621"
13/05/2007 23.00,"0,283834","149,130029","37,111346","0,046137","36,009621"
14/05/2007 0.00,"0,334865","181,326103","55,460657","0,063509","36,009621"
14/05/2007 1.00,"0,3026","118,763952","40,249607","0,073204","36,46981"
14/05/2007 2.00,"0,175136",,,"0,086362","36,46981"
14/05/2007 3.00,,"43,53163","23,155314",,"36,46981"
14/05/2007 4.00,"0,213589","35,255653","18,224712","0,012704","36,46981"
14/05/2007 5.00,"0,18596","54,160361","37,8667","0,047758","36,46981"
14/05/2007 6.00,"0,287142","113,704458","70,775565","0,127358","36,46981"
14/05/2007 7.00,"0,327665","161,133506","69,796947","0,287563","36,46981"
14/05/2007 8.00,"0,255838","94,606486","55,320486","0,27806","36,46981"
14/05/2007 9.00,"0,271221","165,324058","87,110567","0,362047","36,46981"
14/05/2007 10.00,"0,312819","152,281681","105,458572","0,297926","36,46981"
14/05/2007 11.00,"0,196056","114,154487","90,151486","0,564753","36,46981"
14/05/2007 12.00,"0,201599","76,575961","58,062889","0,245362","36,46981"
14/05/2007 13.00,"0,123663","89,792147","48,860966","0,048995","36,46981"
14/05/2007 14.00,"0,102255","139,870924","38,510453","0,050056","36,46981"
14/05/2007 15.00,"0,082913","131,535274","20,846402","0,015255","36,46981"
14/05/2007 16.00,"0,128668","131,937332","34,864726","0,032952","36,46981"
14/05/2007 17.00,"0,14999","146,629442","45,630567","0,050023","36,46981"
14/05/2007 18.00,"0,21752","136,6557","54,434046","0,059685","36,46981"
14/05/2007 19.00,"0,16823","159,90268","60,894847","0,116571","36,46981"
14/05/2007 20.00,"0,216728","215,022753","75,158459","0,185547","36,46981"
14/05/2007 21.00,"0,100475","157,273738","51,686443","0,032964","36,46981"
14/05/2007 22.00,"0,122758","99,212071","28,592105","0,028784","36,46981"
14/05/2007 23.00,"0,123295","97,467622","51,974563","0,013459","36,46981"
15/05/2007 0.00,"0,123125","114,21676","59,903283","0,023745","36,46981"
15/05/2007 1.00,"0,132344","74,128581","42,649377","0,005091","41,749821"
15/05/2007 2.00,"0,103246","49,855684","23,313666","0,003958","41,749821"
15/05/2007 3.00,"0,101266","84,264441","35,457849","0,049064","41,749821"
15/05/2007 4.00,"0,115405","87,451095","39,344984","0,323151","41,749821"
15/05/2007 5.00,"0,204569","112,450262","60,826052","0,463856","41,749821"
15/05/2007 6.00,"0,2663","129,356339","60,779344","0,226702","41,749821"
15/05/2007 7.00,"0,336092","202,054232","67,360851","0,321855","41,749821"
15/05/2007 8.00,"0,256092","125,055579","56,722193","0,286534","41,749821"
15/05/2007 9.00,"0,225042","116,556514","66,81184","0,369295","41,749821"
15/05/2007 10.00,"0,150244","55,778965","36,25865","0,116521","41,749821"
15/05/2007 11.00,"0,252614","45,897331","28,798467","0,044178","41,749821"
15/05/2007 12.00,"0,197951","37,757524","23,248772","0,023241","41,749821"
15/05/2007 13.00,"0,204823","30,218202","16,602374","0,011401","41,749821"
15/05/2007 14.00,"0,188902","53,182433","18,076752","0,133429","41,749821"
15/05/2007 15.00,"0,170577","62,99145","12,865799","0,042639","41,749821"
15/05/2007 16.00,"0,150669","65,051038","12,58286","0,034913","41,749821"
15/05/2007 17.00,"0,175752","65,357147","13,844392","0,025492","41,749821"
15/05/2007 18.00,"0,167071","116,645993","22,053427","0,009647","41,749821"
15/05/2007 19.00,"0,204031","122,571855","23,531709","0,01052","41,749821"
15/05/2007 20.00,"0,196876","87,313602","27,320185","0,008939","41,749821"
15/05/2007 21.00,"0,128951","93,417182","43,820037","0,189349","41,749821"
15/05/2007 22.00,"0,120976","95,924217","55,751376","0,601185","41,749821"
15/05/2007 23.00,"0,208923","86,34607","54,443127","0,776284","41,749821"
16/05/2007 0.00,"0,199647","84,784503","67,062349","0,851563","41,749821"
16/05/2007 1.00,"0,18941","73,675934","57,29325","0,80361","48,337811"
16/05/2007 2.00,"0,154798",,,"0,641104","48,337811"
16/05/2007 3.00,,"82,479796","65,002608",,"48,337811"
16/05/2007 4.00,"0,062871","69,338852","52,339277","0,577344","48,337811"
16/05/2007 5.00,"0,084017","55,192748","39,722659","0,09553","48,337811"
16/05/2007 6.00,"0,099564","41,312525","26,675152",0,"48,337811"
16/05/2007 7.00,"0,027548","61,263864","40,418321","0,005153","48,337811"
16/05/2007 8.00,"0,032465","94,209628","59,724168","0,090034","48,337811"
16/05/2007 9.00,"0,042295","61,065454","38,629854","0,001758","48,337811"
16/05/2007 10.00,"0,031664","41,3631","25,399333",0,"48,337811"
16/05/2007 11.00,"0,079789","61,527167","40,397556",0,"48,337811"
16/05/2007 12.00,"0,106308","45,060773","29,042458",0,"48,337811"
16/05/2007 13.00,"0,091791","31,350471","18,259755",0,"48,337811"
16/05/2007 14.00,"0,069386","37,370994","22,996981",0,"48,337811"
16/05/2007 15.00,"0,106079","36,687513","22,538827",0,"48,337811"
16/05/2007 16.00,"0,085275","51,786881","34,602554",0,"48,337811"
16/05/2007 17.00,"0,087562","46,777958","28,694645",0,"48,337811"
16/05/2007 18.00,"0,058984","35,845754","22,851612",0,"48,337811"
16/05/2007 19.00,"0,078531","37,818459","24,008028",0,"48,337811"
16/05/2007 20.00,"0,076359","41,37086","29,148898",0,"48,337811"
16/05/2007 21.00,"0,057155","32,778428","21,715979",0,"48,337811"
16/05/2007 22.00,"0,052697","38,239999","26,729663",0,"48,337811"
16/05/2007 23.00,"0,061041","41,647145","30,476629","0,001775","48,337811"
17/05/2007 0.00,"0,100592","39,758719","27,571977","0,051554","48,337811"
17/05/2007 1.00,"0,058755","25,477762","14,341479",0,"34,042042"
17/05/2007 2.00,"0,046181","83,92074","63,31408","0,485456","34,042042"
17/05/2007 3.00,"0,055326","71,044374","56,56256","0,351243","34,042042"
17/05/2007 4.00,"0,092591","69,427033","54,6988","0,773652","34,042042"
17/05/2007 5.00,"0,052697","35,456682","25,29681","0,15779","34,042042"
17/05/2007 6.00,"0,076702","42,805338","31,588898","0,126587","34,042042"
17/05/2007 7.00,"0,05144","66,434923","49,178953","0,135451","34,042042"
17/05/2007 8.00,"0,052697","82,888353","59,943511","0,063928","34,042042"
17/05/2007 9.00,"0,058641","68,821349","49,646187",0,"34,042042"
17/05/2007 10.00,"0,063328","38,644635","25,789992",0,"34,042042"
17/05/2007 11.00,"0,051097","32,793993","18,808759",0,"34,042042"
17/05/2007 12.00,"0,0647","37,39564","20,707534",0,"34,042042"
17/05/2007 13.00,"0,044466","30,525575","17,782136",0,"34,042042"
17/05/2007 14.00,"0,051325","35,328291","23,221526",0,"34,042042"
17/05/2007 15.00,"0,090991","30,96656","19,275981",0,"34,042042"
17/05/2007 16.00,"0,071787","72,895151","51,298386","0,146841","34,042042"
17/05/2007 17.00,"0,046981","60,656879","43,241198","0,558165","34,042042"
17/05/2007 18.00,"0,050411","28,441344","16,720479",0,"34,042042"
17/05/2007 19.00,"0,059442","27,536068","16,449228",0,"34,042042"
17/05/2007 20.00,"0,045724","27,115849","16,543968",0,"34,042042"
17/05/2007 21.00,"0,049496","28,280525","17,372018",0,"34,042042"
17/05/2007 22.00,"0,042524","27,165121","16,065058",0,"34,042042"
17/05/2007 23.00,"0,04641","37,924805","26,624541",0,"34,042042"
18/05/2007 0.00,"0,057498","48,370654","29,782249",0,"34,042042"
18/05/2007 1.00,"0,045724","39,062254","25,705653",0,"18,66544"
18/05/2007 2.00,"0,05567",,,0,"18,66544"
18/05/2007 3.00,,"32,778428","21,360365",,"18,66544"
18/05/2007 4.00,"0,189525","32,061198","20,202669","0,049472","18,66544"
18/05/2007 5.00,"0,160081","45,801328","26,991837","0,04207","18,66544"
18/05/2007 6.00,"0,185802","55,832158","37,312506","0,029806","18,66544"
18/05/2007 7.00,"0,187494","93,118855","59,115464","0,723165","18,66544"
18/05/2007 8.00,"0,269396","60,423444","41,489062","0,222246","18,66544"
18/05/2007 9.00,"0,18614","38,003924","23,094321","0,011429","18,66544"
18/05/2007 10.00,"0,226415","55,178463","36,296279","0,332079","18,66544"
18/05/2007 11.00,"0,267365","53,445713","34,776468","0,261766","18,66544"
18/05/2007 12.00,"0,209493","29,380364","16,036505","0,00671","18,66544"
18/05/2007 13.00,"0,273118","30,311585","16,749032","0,022178","18,66544"
18/05/2007 14.00,"0,24909","29,325891","16,957993","0,010134","18,66544"
18/05/2007 15.00,"0,223706","33,004103","19,832775","0,030418","18,66544"
18/05/2007 16.00,"0,213892","25,55298","14,419355","0,027789","18,66544"
18/05/2007 17.00,"0,13436","31,958736","20,463543","0,024001","18,66544"
18/05/2007 18.00,"0,139097","28,264962","16,899585","0,019219","18,66544"
18/05/2007 19.00,"0,162449","26,066582","14,598462","0,018568","18,66544"
18/05/2007 20.00,"0,129959","26,581483","15,468032","0,015085","18,66544"
18/05/2007 21.00,"0,127591","34,389249","22,959334","0,048862","18,66544"
18/05/2007 22.00,"0,122175","28,804508","17,713354","0,035318","18,66544"
18/05/2007 23.00,"0,167188","28,989972","18,020952","0,203127","18,66544"
19/05/2007 0.00,"0,169557","26,748802","15,449866","0,029707","18,66544"
19/05/2007 1.00,"0,131652","25,447936","14,769775","0,083351","40,567081"
19/05/2007 2.00,"0,16448","37,880715","25,661525","0,82582","40,567081"
19/05/2007 3.00,"0,208139","66,433625","51,363278","1,043645","40,567081"
19/05/2007 4.00,"0,27921","43,330623","28,843896","0,799517","40,567081"
19/05/2007 5.00,"0,203739","21,381915","10,193485","0,013835","40,567081"
19/05/2007 6.00,"0,137406","28,707226","16,859355","0,023339","40,567081"
19/05/2007 7.00,"0,178695","50,747996","32,72455","0,158403","40,567081"
19/05/2007 8.00,"0,178695","65,121094","39,547464","0,734026","40,567081"
19/05/2007 9.00,"0,143159","30,277858","16,894398","0,085721","40,567081"
19/05/2007 10.00,"0,187155","58,2147","34,999714","1,216231","40,567081"
19/05/2007 11.00,"0,129622","45,724828","28,52333","0,48733","40,567081"
19/05/2007 12.00,"0,203739","40,86506","26,889297","0,406925","40,567081"
19/05/2007 13.00,"0,152297","38,272408","23,686161","0,076989","40,567081"
19/05/2007 14.00,"0,185125","44,560133","28,949036","0,227876","40,567081"
19/05/2007 15.00,"0,142143","73,103962","52,370425","1,317454","40,567081"
19/05/2007 16.00,"0,229461","27,03413","16,061162","0,35108","40,567081"
19/05/2007 17.00,"0,224722","19,322327","9,271999","0,029934","40,567081"
19/05/2007 18.00,"0,14282","18,313281","8,328445","0,012218","40,567081"
19/05/2007 19.00,"0,120145","20,39102","10,56727","0,047487","40,567081"
19/05/2007 20.00,"0,149251","22,658135","12,852821","0,033505","40,567081"
19/05/2007 21.00,"0,126576","24,375341","14,758098","0,063747","40,567081"
19/05/2007 22.00,"0,194263","23,215828","13,442056","0,042188","40,567081"
19/05/2007 23.00,"0,170234","37,278933","27,10344","0,817018","40,567081"
20/05/2007 0.00,"0,177341","70,17021","58,893535","0,790299","40,567081"
20/05/2007 1.00,"0,183771","80,779437","68,637949","1,263699","35,525162"
20/05/2007 2.00,"0,274472",,,"0,73641","35,525162"
20/05/2007 3.00,,"51,715564","40,738886",,"35,525162"
20/05/2007 4.00,"0,319537","78,285386","65,719032","1,255971","35,525162"
20/05/2007 5.00,"0,302906","53,991723","42,746696","0,468815","35,525162"
20/05/2007 6.00,"0,227571","66,999098","54,784457","0,665758","35,525162"
20/05/2007 7.00,"0,20895","78,566813","59,64111","1,084521","35,525162"
20/05/2007 8.00,"0,288835","45,102281","30,859488","0,254763","35,525162"
20/05/2007 9.00,"0,241643","62,191222","41,951114","0,625733","35,525162"
20/05/2007 10.00,"0,127218","47,976382","32,156071","0,691107","35,525162"
20/05/2007 11.00,"0,125939","54,168143","38,328734","0,541201","35,525162"
20/05/2007 12.00,"0,143565","47,49909","33,923773","0,397658","35,525162"
20/05/2007 13.00,"0,163038","33,771903","22,078093","0,285769","35,525162"
20/05/2007 14.00,"0,146692","29,621601","18,546591","0,004623","35,525162"
20/05/2007 15.00,"0,162611","30,642322","19,753598","0,001024","35,525162"
20/05/2007 16.00,"0,14655","49,610569","36,641511","0,000787","35,525162"
20/05/2007 17.00,"0,1167","44,535487","32,084677","0,001654","35,525162"
20/05/2007 18.00,"0,181801","42,33713","31,337105","0,000229","35,525162"
20/05/2007 19.00,"0,201985","34,692762","24,26112","0,056127","35,525162"
20/05/2007 20.00,"0,119542","24,36366","14,331096","0,000023","35,525162"
20/05/2007 21.00,"0,169577","25,825345","15,50697",0,"35,525162"
20/05/2007 22.00,"0,185923","30,172812","20,364903","0,001497","35,525162"
20/05/2007 23.00,"0,229703","40,975286","30,769929","0,01529","35,525162"
21/05/2007 0.00,"0,206676","51,495071","40,69736","0,067116","35,525162"
21/05/2007 1.00,"0,245481","48,418647","37,639574","0,335537","36,667751"
21/05/2007 2.00,"0,208666","81,215221","68,197978","0,960483","36,667751"
21/05/2007 3.00,"0,327214","46,152829","35,160646","0,046997","36,667751"
21/05/2007 4.00,"0,293952","33,436003","22,594638","0,008043","36,667751"
21/05/2007 5.00,"0,277321","34,699243","23,793883","0,002773","36,667751"
21/05/2007 6.00,"0,305465","52,91785","40,876475","0,003663","36,667751"
