, Brindisi,,
26/05/2007 13.00,"2,8867606","8,96440244",
26/05/2007 14.00,,,"55,18925095"
26/05/2007 15.00,"0,5289417","8,47510443",
26/05/2007 16.00,"1,37565319","8,62955197","40,53723145"
26/05/2007 17.00,"0,96618865","9,78855092",
26/05/2007 18.00,"1,17211386","13,43427413","37,6068306"
26/05/2007 19.00,"1,49668025","17,2993305",
26/05/2007 20.00,"1,45828545","27,38897936","33,69963074"
26/05/2007 21.00,"0,80175907","18,66339337",
26/05/2007 22.00,"0,31574291","12,85541613","43,9560318"
26/05/2007 23.00,"0,3615313","12,65944378",
27/05/2007 0.00,"0,14189387","12,84373763","38,58362961"
27/05/2007 1.00,"0,13354736","9,79374391",
27/05/2007 2.00,"0,0784585","5,98319101","40,53723145"
27/05/2007 3.00,"0,11852321","5,33685088",
27/05/2007 4.00,"0,08012841","4,0324883","38,0952301"
27/05/2007 5.00,"0,10182916","4,78525418",
27/05/2007 6.00,"0,06677317","8,13895571","33,69963074"
27/05/2007 7.00,"0,08179731","4,18693584",
27/05/2007 8.00,"0,12853863","4,13242472","30,28083038"
27/05/2007 9.00,"0,13891305","3,93385014",
27/05/2007 10.00,"0,46574532","3,43676646","23,44322014"
27/05/2007 11.00,"0,20377832","4,37123352",
27/05/2007 12.00,,,"26,86202049"
27/05/2007 13.00,"0,46467239","7,42512772",
27/05/2007 14.00,"0,15190929","5,16942469","28,32722092"
27/05/2007 15.00,"0,13688617","4,64897829",
27/05/2007 16.00,"0,27818306","3,69893608","21,0012207"
27/05/2007 17.00,"0,1552481","4,83587246",
27/05/2007 18.00,"0,12853863","6,39591342","20,02441978"
27/05/2007 19.00,"0,17337308","7,62240406",
27/05/2007 20.00,"0,13915103","12,79052858","27,35042"
27/05/2007 21.00,"0,24360404","13,5705481",
27/05/2007 22.00,"0,14022396","12,6412683","30,76922989"
27/05/2007 23.00,"0,15656003","4,81121149",
28/05/2007 0.00,"0,17528097","6,1194669","26,86202049"
28/05/2007 1.00,,"2,86959461",
28/05/2007 2.00,"0,18548758",,"24,42000961"
28/05/2007 3.00,"0,53177913","2,10514833",
28/05/2007 4.00,"0,34865709","1,67425618","15,62880993"
28/05/2007 5.00,"0,31850609","1,41597749",
28/05/2007 6.00,"0,15489317","4,77097918","21,0012207"
28/05/2007 7.00,"0,28554716","13,1266773",
28/05/2007 8.00,"0,55365378","22,73480808","32,72283173"
28/05/2007 9.00,"0,55513148","11,49005884",
28/05/2007 10.00,"1,38354206","48,3742692","43,9560318"
28/05/2007 11.00,"0,95655257","26,48047344",
28/05/2007 12.00,"0,33121656","10,16104102","42,49084091"
28/05/2007 13.00,"0,92211492","11,00854458",
28/05/2007 14.00,"1,09459608","19,85093848","35,65322113"
28/05/2007 15.00,"0,44132715","14,5257833",
28/05/2007 16.00,"0,2370688","9,43553071","25,39682007"
28/05/2007 17.00,"0,18474822","8,98776517",
28/05/2007 18.00,"0,2355911","7,23044597","17,58241081"
28/05/2007 19.00,"0,32264427","10,22852698",
28/05/2007 20.00,"0,17587998","13,22272089","26,37360954"
28/05/2007 21.00,"0,12045551","6,03250914",
28/05/2007 22.00,"0,12843693","4,54255254","23,44322014"
28/05/2007 23.00,"0,11380535","3,52761706",
29/05/2007 0.00,"1,33565559","5,40174416","16,60560989"
29/05/2007 1.00,"0,27150646","3,22002023",
29/05/2007 2.00,"0,12681176","1,82870181","13,67521"
29/05/2007 3.00,"0,07153476","1,84946804",
29/05/2007 4.00,"0,02601283","4,46338236","6,83760691"
29/05/2007 5.00,"0,36580168","13,85348586",
29/05/2007 6.00,"0,33003481","28,04829432","8,30280876"
29/05/2007 7.00,"0,25583957","28,60118736",
29/05/2007 8.00,"0,19258115","18,2454837","14,65200996"
29/05/2007 9.00,"0,11380535","8,98516867",
29/05/2007 10.00,"0,09754759","9,13182863","10,25640965"
29/05/2007 11.00,"0,12681176","8,19995616",
29/05/2007 12.00,"0,0764123","7,10325399","8,30280876"
29/05/2007 13.00,"0,08291499","8,93325405",
29/05/2007 14.00,"0,10079894","7,69638125","12,21000957"
29/05/2007 15.00,"0,07803746","7,72104031",
29/05/2007 16.00,"0,02601283","6,03899846","10,25640965"
29/05/2007 17.00,"0,0617797","6,43614763",
29/05/2007 18.00,"0,03089036","7,28106426","12,69841003"
29/05/2007 19.00,"0,04552194","8,95142378",
29/05/2007 20.00,"0,055277","15,35123003","15,62880993"
29/05/2007 21.00,"0,05202464","16,99562842",
29/05/2007 22.00,"0,02601283","10,13118897","14,16361046"
29/05/2007 23.00,"0,055277","10,8956276",
30/05/2007 0.00,"0,10079894","13,01376032","12,21000957"
30/05/2007 1.00,,"8,5023619",
30/05/2007 2.00,"0,19808923",,"17,09399986"
30/05/2007 3.00,"0,25983638","6,8190199",
30/05/2007 4.00,"0,10172136","5,72751072","11,72161007"
30/05/2007 5.00,"0,17149874","8,62046806",
30/05/2007 6.00,"0,3154256","13,23958473","8,30280876"
30/05/2007 7.00,"0,93583832","15,87297277",
30/05/2007 8.00,"0,13054314","8,48289201","8,30280876"
30/05/2007 9.00,"0,11358873","5,20316958",
30/05/2007 10.00,"0,11358873","4,11555323","14,65200996"
30/05/2007 11.00,"0,54902847","25,02295584",
30/05/2007 12.00,,"7,53674454","15,62880993"
30/05/2007 13.00,,"3,09802125",
30/05/2007 14.00,"1,3883667","4,1999145","14,65200996"
30/05/2007 15.00,"2,91592715","14,86971578",
30/05/2007 16.00,"7,75379716","14,53356514","14,16361046"
30/05/2007 17.00,"15,16138515","23,88342296",
30/05/2007 18.00,"6,56708224","14,94628946","21,48962021"
30/05/2007 19.00,"3,22822039","20,99437184",
30/05/2007 20.00,"2,36450568","25,30329328","15,14041042"
30/05/2007 21.00,"1,39015052","13,7133095",
30/05/2007 22.00,"1,38286372","9,17465934","13,67521"
30/05/2007 23.00,"1,3096987","10,93716006",
31/05/2007 0.00,"1,34360447","7,81448931","12,69841003"
31/05/2007 1.00,"0,91338296","5,86508486",
31/05/2007 2.00,"0,53149335","5,62497781","7,32600689"
31/05/2007 3.00,"0,50457641","4,73333955",
31/05/2007 4.00,"0,84482699","4,3309993","4,39560509"
31/05/2007 5.00,"0,10320516","6,44523346",
31/05/2007 6.00,"0,60674118","11,96248154","2,93040299"
31/05/2007 7.00,"0,79411733","9,81970122",
31/05/2007 8.00,"1,82557704","6,08182918","5,86080599"
31/05/2007 9.00,"1,48651534","4,38680676",
31/05/2007 10.00,"0,5885979","2,93448789","3,41880298"
31/05/2007 11.00,"1,53291393","2,33227672",
31/05/2007 12.00,"1,25274162","3,07336218","4,88400507"
31/05/2007 13.00,"1,53291393","2,05972303",
31/05/2007 14.00,"1,44368744","2,44649004","5,86080599"
31/05/2007 15.00,"1,36695173","2,6048285",
31/05/2007 16.00,"1,27415659","1,17327586","3,90720391"
31/05/2007 17.00,"1,21883585","0,79429834",
31/05/2007 18.00,"1,4954385","3,18108426","4,39560509"
31/05/2007 19.00,"2,09682619","4,47636102",
31/05/2007 20.00,"1,46153273","1,36276653","4,39560509"
31/05/2007 21.00,"0,73150979","3,5574672",
31/05/2007 22.00,"0,84393508","19,72115192","5,37240601"
31/05/2007 23.00,"1,58466499","20,25718112",
01/06/2007 0.00,"0,86148341","33,1100084","8,30280876"
01/06/2007 1.00,,"39,87841192",
01/06/2007 2.00,"0,18608151",,"12,21000957"
01/06/2007 3.00,"0,19794685","37,72913272",
01/06/2007 4.00,"0,13439147","21,08781128","6,83760691"
01/06/2007 5.00,"0,26078321","30,8932356",
01/06/2007 6.00,"1,06920159","37,22945064","11,72161007"
01/06/2007 7.00,"2,06396997","40,99458016",
01/06/2007 8.00,"7,12321445","25,49019128","11,72161007"
01/06/2007 9.00,"8,9390771","15,40443908",
01/06/2007 10.00,"6,25663485","9,85344611","8,30280876"
01/06/2007 11.00,"4,66191173","6,13504205",
01/06/2007 12.00,"7,39828956","10,70614649","7,32600689"
01/06/2007 13.00,"3,27933989","9,4549987",
01/06/2007 14.00,"15,92924049","21,5161184","10,7448101"
01/06/2007 15.00,"4,43897414","19,56021888",
01/06/2007 16.00,"3,07438083","16,45182121","6,83760691"
01/06/2007 17.00,"6,00672846","8,6477217",
01/06/2007 18.00,"2,86762473","7,4588707","10,25640965"
01/06/2007 19.00,"0,73353668","12,78014451",
01/06/2007 20.00,"0,28406539","17,46416594","15,62880993"
01/06/2007 21.00,"0,17772075","12,71135075",
01/06/2007 22.00,"0,19875638","11,65098806","16,60560989"
01/06/2007 23.00,"0,1793388","12,88657217",
02/06/2007 0.00,"0,19965541","17,11762932","17,58241081"
02/06/2007 1.00,"0,40605251","19,78992656",
02/06/2007 2.00,"0,36649832","15,59911701","14,65200996"
02/06/2007 3.00,"0,19929539","3,59251034",
02/06/2007 4.00,"0,2060381","7,23044597","9,76801014"
02/06/2007 5.00,"0,22482514","6,73725513",
02/06/2007 6.00,"0,21394832","14,96835012","8,79120922"
02/06/2007 7.00,"0,32721467","12,0416479",
02/06/2007 8.00,"2,14667343","11,48486202","14,16361046"
02/06/2007 9.00,"3,41777698","6,65159562",
02/06/2007 10.00,"2,69682568","3,67038227","12,21000957"
02/06/2007 11.00,"3,38721206","5,7352983",
02/06/2007 12.00,"1,45988113","5,10453141","19,53602028"
02/06/2007 13.00,"1,79968117","5,97540343",
02/06/2007 14.00,"9,9279123","17,63547922","22,95482063"
02/06/2007 15.00,"4,05242973","10,04552946",
02/06/2007 16.00,"2,65547345","11,1279509","20,51280975"
02/06/2007 17.00,"0,25835563","10,14546778",
02/06/2007 18.00,"0,25889566","4,15059446","21,0012207"
02/06/2007 19.00,"0,22698321","3,5574672",
02/06/2007 20.00,"0,16423635","6,28948958","18,07081032"
02/06/2007 21.00,"0,2028915","9,64708395",
02/06/2007 22.00,"0,19336221","8,04810512","17,09399986"
02/06/2007 23.00,"0,25503004","5,68597826",
03/06/2007 0.00,"0,61128005","7,35763603","19,53602028"
03/06/2007 1.00,,"4,75540403",
03/06/2007 2.00,"0,5918818",,"13,18680954"
03/06/2007 3.00,"0,06950076","4,65287112",
03/06/2007 4.00,"0,07945516","11,33171465","12,69841003"
03/06/2007 5.00,"0,07775067","8,52442447",
03/06/2007 6.00,"0,07802017","11,26552694","9,27960968"
03/06/2007 7.00,"0,18276507","11,15909929",
03/06/2007 8.00,"0,40714273","8,89821091","16,11721039"
03/06/2007 9.00,"0,38552945","6,11816865",
03/06/2007 10.00,"0,35154131","4,86961735","18,07081032"
03/06/2007 11.00,"1,21066833","3,28231893",
03/06/2007 12.00,"1,2214292","4,04806346","18,55920982"
03/06/2007 13.00,"1,89402317","8,12597897",
03/06/2007 14.00,"4,15931948","7,43810446","17,58241081"
03/06/2007 15.00,"6,72414263","16,7646072",
03/06/2007 16.00,"4,58977897","7,39527566","11,23320961"
03/06/2007 17.00,"7,06851104","15,95083897",
03/06/2007 18.00,"5,92061805","13,35250362","18,55920982"
03/06/2007 19.00,"7,44157613","26,8646516",
03/06/2007 20.00,"9,20287571","26,64660712","22,46640968"
03/06/2007 21.00,"5,2462301","13,03841747",
03/06/2007 22.00,"5,04355623","8,97348826","15,14041042"
03/06/2007 23.00,"2,47155713","7,04095721",
04/06/2007 0.00,"1,33980597","12,01439807","11,23320961"
04/06/2007 1.00,"0,30670178","8,80476382",
04/06/2007 2.00,"0,33172201","6,75412662","12,69841003"
04/06/2007 3.00,"0,08483611","5,55748803",
04/06/2007 4.00,"0,07810967","2,29723358","6,83760691"
04/06/2007 5.00,"0,12366618","3,76772219",
04/06/2007 6.00,"0,11200831","10,48939452","7,32600689"
04/06/2007 7.00,"0,53628037","9,33170146",
04/06/2007 8.00,"0,54704227","5,29791491","11,23320961"
04/06/2007 9.00,"0,16671274","6,54257338",
04/06/2007 10.00,"0,41072969","2,48931884","9,76801014"
04/06/2007 11.00,"0,46982858","2,37121269",
04/06/2007 12.00,"0,32643158","1,04219105","10,25640965"
04/06/2007 13.00,"0,10564088","1,42636156",
04/06/2007 14.00,"0,13801504","1,27191402","16,11721039"
04/06/2007 15.00,"0,17209369","1,75342446",
04/06/2007 16.00,"1,32187016","4,10776566","12,69841003"
04/06/2007 17.00,"1,40616827","2,81638174",
04/06/2007 18.00,"1,49226037","2,0246799","16,60560989"
04/06/2007 19.00,"1,29675941","3,7391703",
04/06/2007 20.00,"1,2214292","4,47246818","23,93161964"
04/06/2007 21.00,"0,17666714","3,80536182",
04/06/2007 22.00,"0,07577769","4,44391438","22,46640968"
04/06/2007 23.00,"0,07631568","2,53993522",
05/06/2007 0.00,"0,07443321","2,67750935","17,09399986"
05/06/2007 1.00,,"3,71061649",
05/06/2007 2.00,"0,36745329",,"16,11721039"
05/06/2007 3.00,"0,01397765","6,98904258",
05/06/2007 4.00,"0,24138495","8,52961555","9,27960968"
05/06/2007 5.00,"0,10326516","4,28427576",
05/06/2007 6.00,"0,02446088","9,17465934","6,83760691"
05/06/2007 7.00,"0,67647687","9,39140175",
05/06/2007 8.00,"1,21640319","3,75734003","7,81440783"
05/06/2007 9.00,"1,0829911","4,67882843",
05/06/2007 10.00,"0,9544067","4,66974452","11,23320961"
05/06/2007 11.00,"0,7334543","2,57757294",
05/06/2007 12.00,"0,23081324","2,28684951","5,86080599"
05/06/2007 13.00,"0,90583885","2,06621236",
05/06/2007 14.00,"1,37433617","5,41212632","8,30280876"
05/06/2007 15.00,"1,05879667","2,07659452",
05/06/2007 16.00,"1,27184088","2,27127627","5,37240601"
05/06/2007 17.00,"1,15045277","1,70670091",
05/06/2007 18.00,"0,30253818","2,78912618","4,39560509"
05/06/2007 19.00,"1,11559612","3,12268031",
05/06/2007 20.00,"0,47308704","1,82221248","12,69841003"
05/06/2007 21.00,"0,07874428","2,42312731",
05/06/2007 22.00,"0,02620809","4,68531776","9,27960968"
05/06/2007 23.00,"0,26054523","2,68010585",
06/06/2007 0.00,"0,05066999","5,19278742","7,32600689"
06/06/2007 1.00,"0,17504909","5,72491422",
06/06/2007 2.00,"0,25411982","7,31740373","7,32600689"
06/06/2007 3.00,"0,24505734","4,70997682",
06/06/2007 4.00,"0,16441839","4,87091369","4,39560509"
06/06/2007 5.00,"0,86538564","7,90923274",
06/06/2007 6.00,"0,74752144","12,07020935","5,37240601"
06/06/2007 7.00,"1,24524734","21,44992496",
06/06/2007 8.00,"1,80886468","14,06243687","7,81440783"
06/06/2007 9.00,"1,7093319","11,60557041",
06/06/2007 10.00,"1,55652257","4,25182912","7,81440783"
06/06/2007 11.00,"0,64446375","3,43157347",
06/06/2007 12.00,"0,96500791","2,72034006","8,79120922"
06/06/2007 13.00,"1,00815617","2,24921179",
06/06/2007 14.00,"0,36742379","4,20380733","17,58241081"
06/06/2007 15.00,"1,38594421","4,00782924",
06/06/2007 16.00,"1,65780255","5,21744648","10,25640965"
06/06/2007 17.00,"2,52846032","4,11814782",
06/06/2007 18.00,"1,34093077","2,11553049","13,67521"
06/06/2007 19.00,"0,73914035","10,26097744",
06/06/2007 20.00,"2,37387428","9,84306395","20,02441978"
06/06/2007 21.00,"1,16194284","3,91178566",
06/06/2007 22.00,"1,24444798","13,20974223","21,48962021"
06/06/2007 23.00,"1,48722521","8,50755107",
07/06/2007 0.00,"1,1496524","17,11762932","17,09399986"
07/06/2007 1.00,,"13,09163608",
07/06/2007 2.00,"1,16174453",,"20,51280975"
07/06/2007 3.00,"0,98942913","9,38880717",
07/06/2007 4.00,"0,14379363","6,98514784","11,23320961"
07/06/2007 5.00,"0,12972547","6,79955191",
07/06/2007 6.00,"0,06832003","16,406394","24,90842056"
07/06/2007 7.00,"0,96809044","17,75358346",
07/06/2007 8.00,"14,14251387","36,45461264","21,97801971"
07/06/2007 9.00,"13,46761233","19,08001243",
07/06/2007 10.00,"6,68127913","8,7528492","20,51280975"
07/06/2007 11.00,"5,6680461","7,29144642",
07/06/2007 12.00,"5,86214564","9,06174427","17,09399986"
07/06/2007 13.00,"4,99493245","7,37840418",
07/06/2007 14.00,"4,19182585","6,16748869","19,53602028"
07/06/2007 15.00,"6,20582553","21,48107144",
07/06/2007 16.00,"4,33606391","10,4634353","13,18680954"
07/06/2007 17.00,"2,82244857","8,17918993",
07/06/2007 18.00,"1,99263047","8,7100204","20,51280975"
07/06/2007 19.00,"0,84557651","9,03319046",
07/06/2007 20.00,"0,01225688","14,44011614","18,07081032"
07/06/2007 21.00,"0,24734254","11,23438046",
07/06/2007 22.00,"0,08416895","16,75811787","19,53602028"
07/06/2007 23.00,"0,1402321","18,48299617",
08/06/2007 0.00,"0,11930834","15,69515868","26,86202049"
08/06/2007 1.00,"0,28411421","13,84050912",
08/06/2007 2.00,"0,03157785","12,0001269","22,46640968"
08/06/2007 3.00,"0,18593709","8,97089177",
08/06/2007 4.00,"0,01050663","5,40563699","18,55920982"
08/06/2007 5.00,"0,00875535","5,2550842",
08/06/2007 6.00,"0,01050663","11,06565029","26,37360954"
08/06/2007 7.00,"0,02101224","17,84574186",
08/06/2007 8.00,"0,03154836","20,33763808","20,51280975"
08/06/2007 9.00,"0,14904644","8,81904264",
08/06/2007 10.00,"1,10514644","8,10780732","21,97801971"
08/06/2007 11.00,"1,42101749","5,19927674",
08/06/2007 12.00,"1,65251211","4,65546762","13,67521"
08/06/2007 13.00,"0,86840003","7,07599843",
08/06/2007 14.00,"0,20347729","17,09556675","21,48962021"
08/06/2007 15.00,"0,15269747","13,03452082",
08/06/2007 16.00,"0,23469919","6,34270054","1,95360196"
08/06/2007 17.00,"0,85450984","3,25376512",
08/06/2007 18.00,"0,90882171","4,72685022","6,83760691"
08/06/2007 19.00,"0,30385112","9,03967979",
08/06/2007 20.00,"0,2248465","6,94880837","19,04759979"
08/06/2007 21.00,"0,1631146","8,96440244",
08/06/2007 22.00,"0,01400816","6,87223277","16,60560989"
08/06/2007 23.00,"0,04905906","9,91574481",
09/06/2007 0.00,"0,51727061","8,85538211","20,02441978"
09/06/2007 1.00,,"5,85729728",
09/06/2007 2.00,"0,21581757",,"14,65200996"
09/06/2007 3.00,"0,46549412","3,44974321",
09/06/2007 4.00,"0,25148986","3,70153258","8,79120922"
09/06/2007 5.00,"0,31391637","8,98127584",
09/06/2007 6.00,"0,03210466","8,30378732","10,25640965"
09/06/2007 7.00,"0,48514358","12,15327428",
09/06/2007 8.00,"1,12189643","3,06297811","13,67521"
09/06/2007 9.00,"0,96493774","5,15125495",
09/06/2007 10.00,"1,08797745","4,29465983","7,81440783"
09/06/2007 11.00,"0,92213119","2,46206328",
09/06/2007 12.00,"0,36564099","2,25829762","15,62880993"
09/06/2007 13.00,"0,45639807","1,73525472",
09/06/2007 14.00,"0,0412302","1,42246682","16,60560989"
09/06/2007 15.00,"0,04458935","1,33551097",
09/06/2007 16.00,"0,2568403","1,54316946","14,65200996"
09/06/2007 17.00,"0,67777457","1,54187122",
09/06/2007 18.00,"0,43698659","1,36925394","17,58241081"
09/06/2007 19.00,"0,29783455","1,64180763",
09/06/2007 20.00,"0,11412164","3,40042508","16,60560989"
09/06/2007 21.00,"0,03115274","1,91825606",
09/06/2007 22.00,"0,03689066","1,99742434","15,62880993"
09/06/2007 23.00,"0,03546381","2,48542601",
10/06/2007 0.00,"0,09806829","4,64119071","17,58241081"
10/06/2007 1.00,"0,04991131","4,34657446",
10/06/2007 2.00,"0,1336216","4,99550917","13,18680954"
10/06/2007 3.00,"0,03923891","4,32061714",
10/06/2007 4.00,"0,0334715","3,79757425","7,81440783"
10/06/2007 5.00,"0,05882938","4,49323442",
10/06/2007 6.00,"0,0442334","5,05131854","8,79120922"
10/06/2007 7.00,"0,23900415","3,91438215",
10/06/2007 8.00,"0,22110902","3,12008382","10,7448101"
10/06/2007 9.00,"1,10406029","3,89102134",
10/06/2007 10.00,"0,67420795","3,97148977","10,7448101"
10/06/2007 11.00,"0,44947129","3,42897698",
10/06/2007 12.00,"1,0344985","2,53474414","8,79120922"
10/06/2007 13.00,"0,22107851","2,42182906",
10/06/2007 14.00,"1,20929334","3,68985026","16,60560989"
10/06/2007 15.00,"2,27589854","5,22912689",
10/06/2007 16.00,"4,96024766","8,34272138","11,72161007"
10/06/2007 17.00,"3,05355776","4,52827564",
10/06/2007 18.00,"2,50776945","5,29921316","16,60560989"
10/06/2007 19.00,"4,44834885","9,6341053",
10/06/2007 20.00,"2,21347202","7,84823229","17,58241081"
10/06/2007 21.00,"1,58028681","15,1202069",
10/06/2007 22.00,"1,46078422","26,28319328","32,72283173"
10/06/2007 23.00,"2,41858872","42,89984992",
11/06/2007 0.00,"2,89838186","41,6577956","32,72283173"
11/06/2007 1.00,,"20,17540488",
11/06/2007 2.00,"3,74674394",,"21,0012207"
11/06/2007 3.00,"3,04623536","23,94833536",
11/06/2007 4.00,"3,25478341","13,25905462","17,58241081"
11/06/2007 5.00,"2,2922519","11,57571644",
11/06/2007 6.00,"1,45270924","15,75486853","21,48962021"
11/06/2007 7.00,"1,81276792","20,46224312",
11/06/2007 8.00,"4,08897766","17,87688643","19,53602028"
11/06/2007 9.00,"6,75733039","12,83725022",
11/06/2007 10.00,"4,35456518","7,41993473","23,44322014"
11/06/2007 11.00,"3,2975625","6,41538331",
11/06/2007 12.00,"4,15849368","6,68663684","17,09399986"
11/06/2007 13.00,"3,58097497","6,34918987",
11/06/2007 14.00,"5,10141845","8,18957209","26,86202049"
11/06/2007 15.00,"7,24572634","13,83012314",
11/06/2007 16.00,"10,61458155","21,07092832","23,93161964"
11/06/2007 17.00,"6,29032399","15,1863946",
11/06/2007 18.00,"5,12815538","15,64974294","25,88521957"
11/06/2007 19.00,"7,52022582","13,55886961",
11/06/2007 20.00,"5,96413243","26,6530888","32,23442078"
11/06/2007 21.00,"4,88039282","48,33404072",
11/06/2007 22.00,"4,70749367","33,97048488","40,04883957"
11/06/2007 23.00,"2,25303739","17,75099079",
12/06/2007 0.00,"1,47944617","14,04426905","34,67642975"
12/06/2007 1.00,"1,12830048","12,81778032",
12/06/2007 2.00,"0,73794029","17,37461168","39,56044006"
12/06/2007 3.00,"0,34936289","9,33819079",
12/06/2007 4.00,"0,16755177","9,61593556","32,23442078"
12/06/2007 5.00,"0,36184046","11,34728789",
12/06/2007 6.00,"0,6951317","23,4784996","33,21123123"
12/06/2007 7.00,"1,24594297","22,80360184",
12/06/2007 8.00,"1,94110519","10,10782815","25,39682007"
12/06/2007 9.00,"3,15496486","9,20061474",
12/06/2007 10.00,"3,16922523","7,49001909","25,88521957"
12/06/2007 11.00,"2,17995577","6,39980816",
12/06/2007 12.00,"4,14245152","5,64574404","30,28083038"
12/06/2007 13.00,"3,28152034","6,0883185",
12/06/2007 14.00,"4,28504916","10,3038005","31,74603081"
12/06/2007 15.00,"8,97471787","18,11309682",
12/06/2007 16.00,"5,4686063","8,96440244","29,7924099"
12/06/2007 17.00,"4,99090614","9,44331638",
12/06/2007 18.00,"2,62022524","7,90404166","29,30401993"
12/06/2007 19.00,"3,98024714","14,5167013",
12/06/2007 20.00,"3,2975625","18,04560705","34,18803024"
12/06/2007 21.00,"3,27439015","23,85747712",
12/06/2007 22.00,"2,89116014","22,47783528","39,07204056"
12/06/2007 23.00,"1,60600165","16,13773697",
13/06/2007 0.00,"1,26733252","14,09359291","31,74603081"
13/06/2007 1.00,,"12,57118394",
13/06/2007 2.00,"1,18087124",,"30,76922989"
13/06/2007 3.00,"0,9969051","8,2349993",
13/06/2007 4.00,"1,19445531","6,65548845","22,46640968"
13/06/2007 5.00,"1,15459095","7,47055302",
13/06/2007 6.00,"0,96530894","4,24404154","33,69963074"
13/06/2007 7.00,"0,76982527","3,84040305",
13/06/2007 8.00,"0,6995465","6,50233916","31,25761986"
13/06/2007 9.00,"1,17909963","6,51531782",
13/06/2007 10.00,"1,16315409","5,68338176","29,30401993"
13/06/2007 11.00,"1,19238775","5,07987234",
13/06/2007 12.00,"1,18559623","2,74759562","21,0012207"
13/06/2007 13.00,"0,31743824","2,7242329",
13/06/2007 14.00,"1,06098322","3,63923388","20,51280975"
13/06/2007 15.00,"1,45283535","5,92478706",
13/06/2007 16.00,"5,39675118","15,87556926","20,02441978"
13/06/2007 17.00,"13,4900982","24,95548136",
13/06/2007 18.00,"10,16630219","14,29865682","29,7924099"
13/06/2007 19.00,"7,44489358","9,31093523",
13/06/2007 20.00,"4,3000377","10,85280454","32,23442078"
13/06/2007 21.00,"5,13453197","21,64070432",
13/06/2007 22.00,"4,68273582","27,53694904","29,7924099"
13/06/2007 23.00,"3,91202474","21,70169712",
14/06/2007 0.00,"3,01374729","20,78020872","31,25761986"
14/06/2007 1.00,"1,49890037","15,82105623",
14/06/2007 2.00,"1,65658622","14,80481867","31,74603081"
14/06/2007 3.00,"1,42271588","8,55557286",
14/06/2007 4.00,"1,18589116","7,90663815","18,07081032"
14/06/2007 5.00,"1,04680929","12,14937762",
14/06/2007 6.00,"1,20213265","18,0780556","16,11721039"
14/06/2007 7.00,"1,21187754","14,17925051",
14/06/2007 8.00,"1,50067198","6,90208291","22,95482063"
14/06/2007 9.00,"3,504522","8,09612691",
14/06/2007 10.00,"6,04875497","13,50175434","23,44322014"
14/06/2007 11.00,"7,32973054","8,26355119",
14/06/2007 12.00,"5,75287305","16,7646072","29,7924099"
14/06/2007 13.00,"4,82801936","3,90010525",
14/06/2007 14.00,"4,96621643","4,23755222","28,32722092"
14/06/2007 15.00,"6,22415899","6,01953048",
14/06/2007 16.00,"8,38569384","5,51076449","23,93161964"
14/06/2007 17.00,"8,23155122","6,4179779",
14/06/2007 18.00,"6,57142178","3,12268031","24,42000961"
14/06/2007 19.00,"5,63239415","3,67557335",
14/06/2007 20.00,"3,65157715","4,36474419","28,81562042"
14/06/2007 21.00,"2,40426529","5,24859487",
14/06/2007 22.00,"3,05095424","21,41877848","31,25761986"
14/06/2007 23.00,"2,9818562","16,63092781",
15/06/2007 0.00,"2,72849506","16,21431066","33,21123123"
15/06/2007 1.00,,"13,99624917",
15/06/2007 2.00,"1,78798567",,"29,7924099"
15/06/2007 3.00,"1,77629423","9,30184941",
15/06/2007 4.00,"1,11321634","8,30378732","26,37360954"
15/06/2007 5.00,"1,31300192","20,024854",
15/06/2007 6.00,"2,62541906","32,26639576","23,93161964"
15/06/2007 7.00,"5,2069922","29,0905064",
15/06/2007 8.00,"6,11369855","19,73023392","28,81562042"
15/06/2007 9.00,"7,34485638","25,49409176",
15/06/2007 10.00,"13,28316921","20,78540936","26,37360954"
15/06/2007 11.00,"9,28980481","7,94427587",
15/06/2007 12.00,"10,26314703","11,38232911","26,37360954"
15/06/2007 13.00,"9,11793384","13,7288923",
15/06/2007 14.00,"14,85982431","23,998946","23,93161964"
15/06/2007 15.00,"19,21447593","30,17940952",
15/06/2007 16.00,"5,3402792","21,03720064","12,21000957"
15/06/2007 17.00,"3,34622493","6,68923334",
15/06/2007 18.00,"1,83080747","7,11623265","14,16361046"
15/06/2007 19.00,"0,3497341","11,59259175",
15/06/2007 20.00,"1,08574005","12,05203388","15,62880993"
15/06/2007 21.00,"0,35835724","10,64643855",
15/06/2007 22.00,"0,60037985","7,88717017","22,46640968"
15/06/2007 23.00,"0,40907096","4,67882843",
16/06/2007 0.00,"0,23807665","3,86506402","18,07081032"
16/06/2007 1.00,"0,12934206","4,57499918",
16/06/2007 2.00,"0,4584697","10,00529715","24,42000961"
16/06/2007 3.00,"1,02830396","7,52116939",
16/06/2007 4.00,"2,42548703","7,78982834","18,07081032"
16/06/2007 5.00,"2,89900935","8,30508366",
16/06/2007 6.00,"6,07511561","17,99109784","22,95482063"
16/06/2007 7.00,"6,36624406","10,19997508",
16/06/2007 8.00,"24,37235415","20,39734984","22,95482063"
16/06/2007 9.00,"29,50920081","16,86064887",
16/06/2007 10.00,"23,54632641","11,90148109","23,44322014"
16/06/2007 11.00,"4,28449998","3,19536117",
16/06/2007 12.00,"2,6096342","2,74629738","19,04759979"
