NetC,Provincia di TARANTO,,,,
Stat,MANDURIA,,,,
Parm,NOX,NO2,CO,O3,Benzene
PtId,1,3,5,6,7
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
30/05/2007 19.00,"38,496799","29,126833","0,397794","55,889745","2,181907"
30/05/2007 20.00,"60,400097","45,89794","0,582415","42,379724","2,073047"
30/05/2007 21.00,"46,23713","39,434539","0,442076","34,903661","1,438783"
30/05/2007 22.00,"26,764367","23,263055","0,261533","41,94234","1,39408"
30/05/2007 23.00,"15,34321","15,37978","0,169722","43,805613","0,841498"
31/05/2007 0.00,"19,4598","19,610829","0,377484","36,96328","0,647094"
31/05/2007 1.00,"13,447033","14,087103","0,331121","41,871937","0,737605"
31/05/2007 2.00,"5,008916","6,048084","0,137926","53,510568","0,394741"
31/05/2007 3.00,"4,749521","5,173317","0,085125","55,744848","0,237176"
31/05/2007 4.00,"3,657469","4,615233","0,069254","49,32907","0,211099"
31/05/2007 5.00,"6,471904","7,434211","0,101273","44,050719","0,173846"
31/05/2007 6.00,"20,43513","17,591353","0,148996","38,722272","0,376252"
31/05/2007 7.00,"24,728106","20,467423","0,222412","46,765712","0,583627"
31/05/2007 8.00,"35,454082","22,489516","0,33753","51,998021","0,442342"
31/05/2007 9.00,"51,941238","31,234585","0,646259","55,762466","2,635149"
31/05/2007 10.00,"55,0851","31,442226","0,560857","57,799041","1,267835"
31/05/2007 11.00,"40,040186","23,377258","0,379232","70,205448","1,529156"
31/05/2007 12.00,"29,74221","20,194868","0,357673","76,454686","0,524022"
31/05/2007 13.00,"94,03843","53,67479","0,9008","60,170098","1,661473"
31/05/2007 14.00,"62,633468","38,188586","0,566933","71,662497","2,022548"
31/05/2007 15.00,"19,812584","15,649742","0,292997","91,234858","0,383703"
31/05/2007 16.00,"23,680158","18,79578","0,329872","96,683825","0,519055"
31/05/2007 17.00,"28,709827","21,57321","0,397294","95,025041","0,743813"
31/05/2007 18.00,"50,338159","37,093181","0,596067","80,839319","1,951492"
31/05/2007 19.00,"48,499063","35,322879","0,609717","82,844753","1,328544"
31/05/2007 20.00,"53,629897","39,797933","0,647508","82,047191","1,941558"
31/05/2007 21.00,"82,513508","58,868872","0,759795","55,929007","2,069321"
31/05/2007 22.00,"66,884974","54,918144","0,593237","53,207248","1,693759"
31/05/2007 23.00,"58,947494","46,004362","0,515825","39,114969","1,207127"
01/06/2007 0.00,"41,500589","34,73364","0,322797","42,023599","1,473553"
01/06/2007 1.00,"24,458341","23,063175","0,237478","42,477239","0,814041"
01/06/2007 2.00,,,"0,183788","41,690492","0,82094"
01/06/2007 3.00,"12,069645","12,872289",,"36,424332","0,711942"
01/06/2007 4.00,"12,03852","12,786634","0,332496",,"0,794863"
01/06/2007 5.00,"14,196684","14,525783","0,378093","38,37969","0,621017"
01/06/2007 6.00,"46,807804","36,153508","0,527284","23,613059","1,332959"
01/06/2007 7.00,"79,865099","53,617681","0,76559","24,166871","1,390493"
01/06/2007 8.00,"88,061979","55,014184","0,98975","36,137271","2,214883"
01/06/2007 9.00,"73,125989","45,482615","1,082027","64,37464","3,140545"
01/06/2007 10.00,"50,226613","36,545472","0,785559","75,311829","1,722181"
01/06/2007 11.00,"33,565696","25,113813","0,568473","89,773783","1,125861"
01/06/2007 12.00,"46,164514","29,866624","0,484017","88,847546","1,161872"
01/06/2007 13.00,"40,201023","25,523938","0,514137","96,182799","1,154835"
01/06/2007 14.00,"38,245371","27,008586","4,062552","94,338446","0,840147"
01/06/2007 15.00,"22,940099","16,469662","0,44061","99,636028","0,64321"
01/06/2007 16.00,"19,402727","15,09684","0,462882","99,440793","0,353763"
01/06/2007 17.00,"21,996681","16,49855","0,501823","96,755582","0,628744"
01/06/2007 18.00,"17,299047","11,854761","0,513971","94,767767","0,667238"
01/06/2007 19.00,"27,111948","17,767864","0,603336","88,124459","0,937941"
01/06/2007 20.00,"31,889979","21,160485","0,52978","80,962545","1,797514"
01/06/2007 21.00,"38,418983","25,129396","0,535189","76,697074","1,167253"
01/06/2007 22.00,"24,341615","17,347351","0,407466","76,082297","0,723531"
01/06/2007 23.00,"15,708954","11,735352","0,32975","77,303716","0,410608"
02/06/2007 0.00,"6,54194","6,320638","0,247541","81,827839","0,197025"
02/06/2007 1.00,"9,187767","7,875488","0,283404","80,755369","0,147493"
02/06/2007 2.00,"4,889594","5,009786","0,231482","81,979474","0,17702"
02/06/2007 3.00,"0,228268","1,064255","0,209183","86,006628","0,063605"
02/06/2007 4.00,"0,710742","1,388724","0,230734","87,676241","0,061812"
02/06/2007 5.00,"4,05175","4,456893","0,307867","81,772299","0,124176"
02/06/2007 6.00,"7,442041","7,122722","0,290144","76,634792","0,365904"
02/06/2007 7.00,"25,018634","18,043012","0,35671","64,183697","0,358454"
02/06/2007 8.00,"22,222353","16,0391","0,356627","74,479039","0,627502"
02/06/2007 9.00,"38,006524","28,106705","0,714334","63,97245","0,51257"
02/06/2007 10.00,"40,652369","28,262457","0,721907","71,681447","1,969429"
02/06/2007 11.00,"42,449974","27,660234","0,690204","83,567855","1,852703"
02/06/2007 12.00,"17,94494","11,719779","0,460137","93,42717","0,92649"
02/06/2007 13.00,"16,622027","10,663311","0,408881","93,272795","1,110407"
02/06/2007 14.00,"3,416231","2,938383","0,302958","91,767025","0,516847"
02/06/2007 15.00,"0,287928","0,911106","0,254948","89,623464","0,160601"
02/06/2007 16.00,"5,289062","4,018213","0,303207","84,548239","0,113414"
02/06/2007 17.00,"8,700106","6,803444","0,321263","82,034999","0,375011"
02/06/2007 18.00,"18,269184","12,978719","0,425689","80,973382","0,487045"
02/06/2007 19.00,"32,408802","20,490789","0,580537","76,560317","0,908415"
02/06/2007 20.00,"45,816911","27,966537","0,65767","58,61693","1,489006"
02/06/2007 21.00,"50,929598","30,82186","0,659999","52,153747","1,44582"
02/06/2007 22.00,"42,590028","32,968538","0,473865","49,53623","1,453547"
02/06/2007 23.00,"37,874253","33,705727","0,461302","56,064429","1,686722"
03/06/2007 0.00,"42,081628","35,722622","0,427602","50,799624","1,066808"
03/06/2007 1.00,"30,587831","26,461009","0,322262","51,339907","0,674137"
03/06/2007 2.00,,,"0,239137","46,742691","0,447309"
03/06/2007 3.00,"9,810317","9,648382",,"46,863208","0,321201"
03/06/2007 4.00,"7,10742","7,71715","0,236261",,"0,232485"
03/06/2007 5.00,"9,623551","9,126635","0,265631","39,132564","0,349072"
03/06/2007 6.00,"30,943194","21,749725","0,440809","26,482428","1,168356"
03/06/2007 7.00,"17,221228","12,233742","0,393203","30,944226","1,26135"
03/06/2007 8.00,"24,048484","16,052079","0,406435","39,685039","1,028728"
03/06/2007 9.00,"18,777598","10,629573","0,443149","56,625024","0,998788"
03/06/2007 10.00,"17,659609","11,06565","0,350597","70,531786","0,983886"
03/06/2007 11.00,"19,244508","10,229819","0,327601","72,919083","0,548167"
03/06/2007 12.00,"20,68415","12,267483","0,389167","75,673364","0,528437"
03/06/2007 13.00,"22,914938","12,27267","0,373352","76,514275","0,954223"
03/06/2007 14.00,"7,338282","6,434851","0,362218","83,768258","0,882062"
03/06/2007 15.00,"1,198405","1,489957","0,225206","78,303073","0,354729"
03/06/2007 16.00,"4,085469","3,576935","0,255949","80,519739","0,30161"
03/06/2007 17.00,"9,410848","6,811232","0,332603","78,411383","0,333481"
03/06/2007 18.00,"21,747661","14,398585","0,360038","72,025388","0,737742"
03/06/2007 19.00,"38,904036","26,671252","0,532795","60,091556","0,753747"
03/06/2007 20.00,"78,705605","52,919418","0,806818","41,758182","1,787855"
03/06/2007 21.00,"87,582083","58,541804","0,863624","36,022157","1,864569"
03/06/2007 22.00,"46,024438","34,510412","0,465741","52,500382","1,326611"
03/06/2007 23.00,"57,813925","43,39305","0,464855","44,137381","1,289497"
04/06/2007 0.00,"48,335626","37,814791","0,384649","45,759612","0,763405"
04/06/2007 1.00,"18,89692","18,235098","0,292904","47,383187","0,367974"
04/06/2007 2.00,"7,968612","8,903402","0,208664","43,073047","0,423991"
04/06/2007 3.00,"10,663724","10,206464","0,195834","39,476501","0,234278"
04/06/2007 4.00,"6,484873","7,239532","0,164769","43,016172","0,204476"
04/06/2007 5.00,"10,344669","9,814508","0,190347","40,436577","0,370871"
04/06/2007 6.00,"24,214504","19,571901","0,330586","37,036396","0,592181"
04/06/2007 7.00,"33,679802","24,433734","0,386908","35,561752","0,730705"
04/06/2007 8.00,"82,142579","47,190606","0,807061","33,905685","1,220511"
04/06/2007 9.00,"94,689524","47,071219","1,476625","48,970209","2,662053"
04/06/2007 10.00,"66,122352","38,873847","0,841273","63,694864","1,897821"
04/06/2007 11.00,"82,043997","47,738316","0,951738","60,700906","1,905271"
04/06/2007 12.00,"83,997258","48,122475","0,906147","61,384736","2,386383"
04/06/2007 13.00,"70,952291","39,943304","0,794957","66,600781","2,046003"
04/06/2007 14.00,"69,468541","39,387812","0,721126","69,327985","2,452335"
04/06/2007 15.00,"28,25848","18,881437","0,365929","79,493327","0,875026"
04/06/2007 16.00,"31,358253","20,823057","0,426446","80,240798","0,682967"
04/06/2007 17.00,"37,217958","25,396751","0,553291","79,31593","1,212094"
04/06/2007 18.00,"74,062428","44,984236","0,809562","66,810674","1,140762"
04/06/2007 19.00,"93,872411","55,130989","1,108275","59,925011","1,677891"
04/06/2007 20.00,"99,361191","58,108317","1,094154","56,129425","3,209394"
04/06/2007 21.00,"102,520654","63,162232","0,998376","49,815191","2,838246"
04/06/2007 22.00,"44,086761","30,13398","0,487367","60,955491","2,034414"
04/06/2007 23.00,"16,985181","13,526421","0,24199","66,970475","0,504982"
05/06/2007 0.00,"10,194222","9,030594","0,239971","64,875666","0,463589"
05/06/2007 1.00,"3,024545","3,724893","0,122084","60,649457","0,3063"
05/06/2007 2.00,,,"0,080517","54,626352","0,20282"
05/06/2007 3.00,"0,376123","1,554852",,"50,78879","0,1239"
05/06/2007 4.00,"2,705489","3,169404","0,232848",,"0,103204"
05/06/2007 5.00,"2,829999","3,696339","0,259248","59,474081","0,121968"
05/06/2007 6.00,"9,600207","9,388807","0,313656","64,596702","0,200751"
05/06/2007 7.00,"27,018567","19,237052","0,409919","45,440036","0,492565"
05/06/2007 8.00,"70,184454","39,818699","0,896299","33,613198","0,819561"
05/06/2007 9.00,"108,826526","56,90389","1,908821","37,429092","3,494722"
05/06/2007 10.00,"60,177004","38,593528","0,831185","55,708281","2,118164"
05/06/2007 11.00,"71,548894","41,664275","0,888894","57,455101","2,996087"
05/06/2007 12.00,"89,392671","52,84934","1,086168","58,3813","2,515802"
05/06/2007 13.00,"90,572908","56,667684","1,195227","61,260166","2,955385"
05/06/2007 14.00,"40,206206","27,901643","0,607111","75,046411","2,293941"
05/06/2007 15.00,,,,"87,05667","0,486112"
05/06/2007 16.00,"8,007521","8,12987","0,33241","85,957884","0,523746"
05/06/2007 17.00,"32,035273","24,527174","0,600269","65,949452","0,408952"
05/06/2007 18.00,"34,989773","28,490883","0,63029","57,436151","1,195813"
05/06/2007 19.00,"100,274282","64,229089","1,198285","43,50636","1,470518"
05/06/2007 20.00,"79,556408","56,034313","0,934047","47,830046","2,442953"
05/06/2007 21.00,"83,727493","57,931802","1,084799","38,997142","2,48669"
05/06/2007 22.00,"26,250765","23,7796","0,405813","54,027831","1,604628"
05/06/2007 23.00,"31,363414","28,451936","0,46964","40,05202","0,96388"
06/06/2007 0.00,"20,541476","19,426532","0,308908","47,380474","1,008308"
06/06/2007 1.00,"8,515935","9,365446","0,225523","61,78962","0,572174"
06/06/2007 2.00,"10,700041","11,569227","0,263594","55,807154","0,407435"
06/06/2007 3.00,"6,165818","7,421233","0,22826","48,990517","0,352383"
06/06/2007 4.00,"5,076358","6,478978","0,237597","51,998021","0,275533"
06/06/2007 5.00,"8,720858","9,144807","0,302711","49,704148","0,300919"
06/06/2007 6.00,"33,75764","27,79002","0,499822","36,009969","1,256936"
06/06/2007 7.00,"45,394109","36,65449","0,543526","25,871718","1,034798"
06/06/2007 8.00,"68,833034","45,01018","0,832635","26,852101","2,258068"
06/06/2007 9.00,"111,161079","57,898073","1,519427","40,45824","3,697128"
06/06/2007 10.00,"39,964966","26,891897","0,854366","72,936701","2,035794"
06/06/2007 11.00,"30,909487","22,396058","0,582401","79,426973","2,273522"
06/06/2007 12.00,"19,41829","15,369396","0,480425","88,545583","0,886754"
06/06/2007 13.00,"32,499583","24,026191","0,561958","82,496763","0,95919"
06/06/2007 14.00,"26,691729","20,791891","0,510769","77,490587","1,005135"
06/06/2007 15.00,"11,348528","10,364799","0,340861","84,637615","0,75968"
06/06/2007 16.00,"14,88408","14,009227","0,369113","80,378933","0,417093"
06/06/2007 17.00,"40,961042","32,914029","0,620311","68,737584","0,8713"
06/06/2007 18.00,"53,453496","38,580545","0,713594","73,722093","1,03604"
06/06/2007 19.00,"56,133048","45,272356","0,745708","67,424096","1,711971"
06/06/2007 20.00,"51,287544","38,59871","0,715446","56,237754","1,793927"
06/06/2007 21.00,"56,478051","38,012071","0,748929","47,616101","1,612354"
06/06/2007 22.00,"46,338293","39,354064","0,632946","42,159017","1,420848"
06/06/2007 23.00,"56,657454","46,451178","0,529646","27,615169","1,440439"
07/06/2007 0.00,"49,056758","39,821299","0,485736","14,632569","1,261626"
07/06/2007 1.00,"34,572153","29,098287","0,297317","15,764604","1,52143"
07/06/2007 2.00,,,"0,22995","19,981322","0,797209"
07/06/2007 3.00,"8,378457","9,567913",,"23,638776","0,720357"
07/06/2007 4.00,"13,991761","11,976762","0,195321",,"0,722704"
07/06/2007 5.00,"12,567685","12,397266","0,277646","14,578399","0,909519"
07/06/2007 6.00,"32,180527","22,248107","0,397583","10,24794","1,113029"
07/06/2007 7.00,"83,130854","39,239841","0,853438","8,606758","2,130443"
07/06/2007 8.00,"37,975416","28,755638","0,489754","42,244325","1,923345"
07/06/2007 9.00,"66,555532","43,110112","1,03528","46,057507","1,79572"
07/06/2007 10.00,"45,637909","31,616162","0,750532","62,94199","2,870117"
07/06/2007 11.00,"36,040321","25,664107","0,768773","23,556181","1,986813"
07/06/2007 12.00,"31,926327","22,211779","0,500489","60,107815","1,353516"
07/06/2007 13.00,"37,477359","25,695253","0,592742","90,525302","1,17015"
07/06/2007 14.00,"24,481686","18,515445","0,492177","94,098827","1,528742"
07/06/2007 15.00,"10,801205","8,882636","0,419859","102,178735","0,475179"
07/06/2007 16.00,"9,413441","7,802807","0,351658","93,51249","0,5065"
07/06/2007 17.00,"13,711615","10,658127","0,389834","86,699943","0,589422"
07/06/2007 18.00,"23,008319","16,233778","0,46885","13,446364","0,870473"
07/06/2007 19.00,"28,922516","20,633557","0,469496","7,562734","1,193329"
07/06/2007 20.00,"43,635376","28,023648","0,700249","7,374511","1,337236"
07/06/2007 21.00,"51,990511","33,095726","0,632936","50,038611","1,512738"
07/06/2007 22.00,"23,265119","16,989139","0,32365","19,418012","1,337236"
07/06/2007 23.00,"12,378326","9,762593","0,221794","43,196258","0,421922"
08/06/2007 0.00,"12,619563","10,601009","0,233255","7,578983","0,22876"
08/06/2007 1.00,"13,628609","11,076034","0,194998","7,542423","0,351556"
08/06/2007 2.00,"4,967412","5,391362","0,15666","7,520757","0,241867"
08/06/2007 3.00,"0,858597","1,505532","0,129299","26,187227","0,333205"
08/06/2007 4.00,"0,879348","1,326425","0,107766","22,41602","0,044151"
08/06/2007 5.00,"4,023215","4,469872","0,166669",,"0,076437"
08/06/2007 6.00,"55,37303","35,102234","0,699361",,"1,110821"
08/06/2007 7.00,"71,43733","36,574015","0,578536",,"2,222747"
08/06/2007 8.00,"92,85041","45,477414","0,862881",,"1,451891"
08/06/2007 9.00,"88,051593","42,876502","1,128583",,"3,258925"
08/06/2007 10.00,"64,041998","37,259295","0,887741",,"1,730873"
08/06/2007 11.00,,,,,
08/06/2007 12.00,"59,214659","35,904319","0,831727",,"2,278351"
08/06/2007 13.00,"35,537081","25,856204","0,604929",,"2,033034"
08/06/2007 14.00,"45,583436","27,818586","0,522201",,"1,646986"
08/06/2007 15.00,"38,097327","24,675143","0,470223",,"0,965812"
08/06/2007 16.00,"42,418848","27,943171","0,558844",,"0,823423"
08/06/2007 17.00,"40,483749","27,59794","0,632775",,"1,685066"
08/06/2007 18.00,"59,627096","39,725259","0,771517",,"1,791167"
08/06/2007 19.00,"63,178198","45,60722","0,848435",,"1,832283"
08/06/2007 20.00,"72,962588","52,522276","0,888467",,"2,12382"
08/06/2007 21.00,"89,08398","63,336143","0,973053",,"2,244823"
08/06/2007 22.00,"40,009057","33,718692","0,587335",,"2,237786"
08/06/2007 23.00,"21,221096","20,5453","0,504768",,"1,032729"
09/06/2007 0.00,"20,074566","18,665998","0,507349",,"1,041283"
09/06/2007 1.00,"15,226483","14,445314","0,422845",,"0,962915"
09/06/2007 2.00,,,"0,326476",,"0,675379"
09/06/2007 3.00,"5,810445","6,777489",,,"0,425095"
09/06/2007 4.00,"4,412307","5,502977","0,312936",,"0,386877"
09/06/2007 5.00,"7,556174","7,33817","0,295319",,"0,354315"
09/06/2007 6.00,"28,00426","20,880148","0,432159",,"0,897791"
09/06/2007 7.00,"40,626425","27,901643","0,530304",,"0,979058"
09/06/2007 8.00,"54,384715","32,745293","0,729731",,"1,335442"
09/06/2007 9.00,"58,773693","34,624617","0,941626",,"2,369688"
09/06/2007 10.00,"71,310259","42,256097","0,87365",,"1,832835"
09/06/2007 11.00,"74,640884","42,681823","0,988286",,"2,238752"
09/06/2007 12.00,"72,262204","42,323592","0,883544",,"2,531118"
09/06/2007 13.00,"61,339099","37,710968","0,724985",,"1,795444"
09/06/2007 14.00,"40,042787","25,643341","0,532797",,"1,652642"
09/06/2007 15.00,"24,128905","16,078037","0,416473",,"0,979333"
09/06/2007 16.00,"30,445177","20,187086","0,466187",,"0,835565"
09/06/2007 17.00,"39,702984","26,95939","0,603993",,"0,862884"
09/06/2007 18.00,"57,946218","37,742113","0,8216",,"2,079807"
09/06/2007 19.00,"75,857451","48,472926","0,967369",,"1,958253"
09/06/2007 20.00,"110,556694","65,763159","1,388346",,"2,524908"
09/06/2007 21.00,"109,51651","65,360838","1,166635",,"2,350097"
09/06/2007 22.00,"58,916346","41,835593","0,696828",,"1,94349"
09/06/2007 23.00,"42,247647","29,864024","0,439238",,"0,95919"
10/06/2007 0.00,"21,441568","19,366838","0,337072",,"0,608185"
10/06/2007 1.00,"22,227535","18,95152","0,314626",,"0,673998"
10/06/2007 2.00,"18,162832","17,212381","0,331198",,"0,763268"
10/06/2007 3.00,"10,847896","10,663311","0,275771",,"0,343002"
10/06/2007 4.00,"7,250088","7,898848","0,227422",,"0,239245"
10/06/2007 5.00,"7,828538","8,591914","0,256544",,"0,257458"
10/06/2007 6.00,"12,191562","12,620508","0,332325",,"0,59632"
10/06/2007 7.00,"36,107736","19,797726","0,317603",,"0,542786"
10/06/2007 8.00,"23,031664","17,975523","0,398854",,"0,650405"
10/06/2007 9.00,"16,053952","12,264889","0,401026",,"1,296534"
10/06/2007 10.00,"23,913613","17,035868","0,470291",,"0,946772"
10/06/2007 11.00,"40,981789","29,067141","0,689508",,"1,163941"
10/06/2007 12.00,"38,766564","27,706963","0,665213",,"1,793927"
10/06/2007 13.00,"32,02229","22,951552","0,586696",,"1,041697"
10/06/2007 14.00,"9,109949","8,462125","0,40875",,"0,859021"
10/06/2007 15.00,"4,798806","5,427701","0,346966",,"0,315406"
10/06/2007 16.00,"5,016698","5,427701","0,356781",,"0,295538"
10/06/2007 17.00,"14,705098","12,065012","0,390809",,"0,363835"
10/06/2007 18.00,"16,920329","14,203907","0,415024",,"1,545989"
10/06/2007 19.00,"30,437394","24,311729","0,574066",,"0,890479"
10/06/2007 20.00,"35,511155","30,281929","0,650571",,"1,227134"
10/06/2007 21.00,"31,17927","26,71278","0,574147",,"1,840837"
10/06/2007 22.00,"57,305525","45,711042","0,666822",,"1,455617"
10/06/2007 23.00,"59,951352","51,310067","0,556448",,"1,699691"
11/06/2007 0.00,"48,932247","41,547473","0,421781",,"1,177325"
11/06/2007 1.00,"32,624093","29,560321","0,356458",,"1,451891"
11/06/2007 2.00,,,"0,257671",,"0,706561"
11/06/2007 3.00,"17,747801","18,229911",,,"0,700352"
11/06/2007 4.00,"10,785641","11,795051","0,274647",,"0,512847"
11/06/2007 5.00,"18,575271","17,253901","0,282556",,"0,742709"
11/06/2007 6.00,"39,669258","35,22684","0,426054",,"0,954912"
11/06/2007 7.00,"55,806192","43,460524","0,510473",,"1,303018"
11/06/2007 8.00,"38,167343","30,68169","0,408944",,"1,559649"
11/06/2007 9.00,"22,139353","18,432369","0,409831",,"0,741467"
11/06/2007 10.00,"35,223226","26,505138","0,569067",,"1,072879"
11/06/2007 11.00,"23,934358","19,22407","0,467698",,"0,958637"
11/06/2007 12.00,"34,69406","24,371422","0,554538",,"0,937528"
11/06/2007 13.00,"29,454282","20,306491","0,50676",,"1,254176"
11/06/2007 14.00,"12,240847","9,954678","0,344217",,"0,60791"
11/06/2007 15.00,"11,758371","8,519233","0,36052",,"0,160049"
11/06/2007 16.00,"10,749327","9,36804","0,391671",,"0,162808"
11/06/2007 17.00,"22,759301","19,32791","0,495865",,"0,518503"
11/06/2007 18.00,"19,721783","17,487529","0,431057",,"0,946634"
11/06/2007 19.00,"41,355317","33,61227","0,686091",,"0,892686"
11/06/2007 20.00,"29,56841","25,305911","0,488118",,"1,345238"
11/06/2007 21.00,"28,543807","25,19427","0,412494",,"1,138417"
11/06/2007 22.00,"24,339014","22,525864","0,329607",,"1,094127"
11/06/2007 23.00,"26,095128","26,043084","0,358421",,"0,736777"
12/06/2007 0.00,"26,595747","26,27671","0,382713",,"1,260937"
12/06/2007 1.00,"20,811239","20,519354","0,284009",,"0,993407"
12/06/2007 2.00,"11,164357","12,145483","0,248174",,"0,783687"
12/06/2007 3.00,"13,659737","14,637399","0,210726",,"0,782308"
12/06/2007 4.00,"15,758241","16,755522","0,187644",,"0,619499"
12/06/2007 5.00,"17,322394","16,789272","0,322425",,"0,620879"
12/06/2007 6.00,"34,681099","31,496757","0,600139",,"1,18243"
12/06/2007 7.00,"46,19564","35,289132","0,761149",,"1,825246"
12/06/2007 8.00,"44,154198","34,333897","0,570277",,"2,344025"
12/06/2007 9.00,"32,4892","26,559649","0,579397",,"1,176911"
12/06/2007 10.00,"37,303579","28,558377","0,593844",,"1,545437"
12/06/2007 11.00,"30,777197","23,709506","0,512329",,"1,444578"
12/06/2007 12.00,"30,354394","23,289","0,57859",,"1,044594"
12/06/2007 13.00,"36,979341","28,898407","0,51475",,"0,808522"
12/06/2007 14.00,"22,113407","19,034585","0,360842",,"0,957534"
12/06/2007 15.00,"25,571145","22,580375","0,441387",,"0,450482"
12/06/2007 16.00,"19,475363","16,192248","0,41653",,"0,718702"
12/06/2007 17.00,"33,851022","27,655052","0,561077",,"0,490357"
12/06/2007 18.00,"38,429343","29,954863","0,531619",,"0,897377"
12/06/2007 19.00,"45,658692","36,368953","0,617087",,"1,354344"
12/06/2007 20.00,"53,42497","41,339811","0,656875",,"1,281357"
12/06/2007 21.00,"44,286488","35,914701","0,604658",,"1,074259"
12/06/2007 22.00,"24,006994","22,762073","0,398532",,"1,480728"
12/06/2007 23.00,"10,360233","10,484207","0,269239",,"0,522781"
13/06/2007 0.00,"7,548392","8,36868","0,204109",,"0,436133"
13/06/2007 1.00,"8,474433","9,321317","0,23284",,"0,487873"
13/06/2007 2.00,,,"0,446876",,"1,197055"
13/06/2007 3.00,"6,508218","7,470553",,,"1,030245"
13/06/2007 4.00,"5,999804","6,97736","0,254508",,"0,522781"
13/06/2007 5.00,"14,96968","14,157188","0,371029",,"0,636608"
13/06/2007 6.00,"38,590162","30,255984","0,642565",,"1,411879"
13/06/2007 7.00,"43,905159","32,823168","0,491263",,"1,474381"
13/06/2007 8.00,"47,764971","32,213166","0,613353",,"0,835013"
13/06/2007 9.00,"77,940386","49,490456","1,012464",,"1,722319"
13/06/2007 10.00,"45,435599","31,405899","0,674842",,"2,860183"
13/06/2007 11.00,"12,495053","10,380374","0,39322",,"1,070671"
13/06/2007 12.00,"26,920004","19,756198","0,540003",,"0,550789"
13/06/2007 13.00,"27,954987","20,851602","0,55485",,"0,766579"
13/06/2007 14.00,"16,788039","13,596505","0,423884",,"0,704905"
13/06/2007 15.00,"7,289834","6,8619","0,384306",,"0,27326"
13/06/2007 16.00,"11,662396","9,637998","0,398304",,"0,237452"
13/06/2007 17.00,"20,863132","16,617948","0,4514",,"0,516157"
13/06/2007 18.00,"19,433855","16,420675","0,512244",,"0,91697"
13/06/2007 19.00,"21,65946","18,588121","0,623277",,"1,522258"
13/06/2007 20.00,"25,791637","21,975553","0,585675",,"0,80935"
13/06/2007 21.00,"37,625235","34,767388","0,64087",,"0,984025"
13/06/2007 22.00,"38,079162","36,034106","0,577526",,"1,213474"
13/06/2007 23.00,"58,690694","46,456014","0,621099",,"1,13345"
14/06/2007 0.00,"40,265839","33,85368","0,522331",,"1,327302"
14/06/2007 1.00,"30,678612","29,417553","0,397417",,"1,02721"
14/06/2007 2.00,"23,293647","23,216326","0,338994",,"0,821354"
14/06/2007 3.00,"11,195485","12,285651","0,317933",,"0,606806"
14/06/2007 4.00,"8,287667","10,016977","0,268952",,"0,503878"
14/06/2007 5.00,"17,854152","17,186421","0,299536",,"0,41861"
14/06/2007 6.00,"40,481149","35,444867","0,50135",,"1,179256"
14/06/2007 7.00,"54,454771","40,670114","0,617469",,"1,71611"
14/06/2007 8.00,"39,549929","32,72455","0,583819",,"1,934798"
14/06/2007 9.00,"32,670784","25,425298","0,51652",,"1,444164"
14/06/2007 10.00,"30,149467","23,309766","0,492636",,"0,748504"
14/06/2007 11.00,"40,037604","28,763439","0,550089",,"1,160079"
14/06/2007 12.00,"39,075237","28,893207","0,597537",,"1,456997"
14/06/2007 13.00,"30,157249","23,444752","0,507564",,"1,531226"
14/06/2007 14.00,"13,929506","11,665268","0,393302",,"0,957257"
14/06/2007 15.00,"12,819298","12,054626","0,389993",,"0,330721"
14/06/2007 16.00,"30,839431","26,725763","0,487551",,"0,807971"
14/06/2007 17.00,"35,830211","29,386407","0,527092",,"1,290739"
14/06/2007 18.00,"32,001525","25,812076","0,623277",,"1,69431"
14/06/2007 19.00,"39,153035","29,412372","0,606979",,"0,766027"
14/06/2007 20.00,"57,238069","40,441686","0,75852",,"1,71266"
14/06/2007 21.00,"63,93047","45,069893","0,735926",,"2,13472"
14/06/2007 22.00,"30,009393","26,583013","0,475286",,"1,169736"
14/06/2007 23.00,"18,712752","18,027441","0,393544",,"0,913106"
15/06/2007 0.00,"14,616905","14,96186","0,305344",,"0,72905"
15/06/2007 1.00,"18,136892","18,377869","0,298568",,"0,65896"
15/06/2007 2.00,,,"0,356101",,"0,838738"
15/06/2007 3.00,"8,349924","9,95987",,,"0,873094"
15/06/2007 4.00,"10,368015","11,361568","0,210476",,"0,827287"
15/06/2007 5.00,"22,979791","21,817219","0,428883",,"0,525402"
15/06/2007 6.00,"47,477044","35,608417","0,494428",,"1,453271"
15/06/2007 7.00,"76,786071","40,929686","0,659345",,"1,376558"
15/06/2007 8.00,"99,88261","57,446403","0,950339",,"2,166454"
15/06/2007 9.00,"51,718145","37,246312","0,599141",,"2,919235"
15/06/2007 10.00,"17,856747","15,076082","0,386238",,"1,493697"
15/06/2007 11.00,"28,393351","20,519354","0,496453",,"1,238171"
15/06/2007 12.00,"30,092393","20,693251","0,45939",,"0,814317"
15/06/2007 13.00,"30,139084","21,077428","0,422894",,"0,674689"
15/06/2007 14.00,"12,46652","9,749615","0,313974",,"0,453241"
15/06/2007 15.00,"8,993222","7,634084","0,317374",,"0,200889"
15/06/2007 16.00,"7,146331","6,31285","0,314622",,"0,154944"
