,Regione Puglia,,,,,,
26/03/2007 2.00,"3,84477711",,,,,,
26/03/2007 3.00,"3,84122491",,,,,,
26/03/2007 4.00,"3,86608696",,,,,,
26/03/2007 5.00,"3,90693307",,,,,,
26/03/2007 6.00,"4,27986717",,,,,,
26/03/2007 7.00,"4,27809095",,,,,,
26/03/2007 8.00,"4,29762602",,,,,,
26/03/2007 9.00,"4,20527983",,,,,,
26/03/2007 10.00,"4,21060801",,,,,,
26/03/2007 11.00,"4,27098799",,,,,,
26/03/2007 12.00,"4,42548895",,,,,,
26/03/2007 13.00,"4,33847094",,,,,,
26/03/2007 14.00,"4,36333323",,,,,,
26/03/2007 15.00,"4,29940224",,,,,,
26/03/2007 16.00,"4,58887005",,,,,,
26/03/2007 17.00,"4,77533722",,,,,,
26/03/2007 18.00,"4,43436909",,,,,,
26/03/2007 19.00,"4,29052305",,,,,,
26/03/2007 20.00,"4,02414083",,,,,,
26/03/2007 21.00,"4,13779688",,,,,,
26/03/2007 22.00,"4,00105381",,,,,,
26/03/2007 23.00,"4,05255508",,,,,,
27/03/2007 0.00,"4,15733099",,,,,,
27/03/2007 1.00,,,,,,,
27/03/2007 2.00,"3,77729297",,,,,,
27/03/2007 3.00,"3,74000001",,,,,,
27/03/2007 4.00,"3,83767295",,,,,,
27/03/2007 5.00,"3,85543203",,,,,,
27/03/2007 6.00,"4,57998991",,,,,,
27/03/2007 7.00,"4,43614388",,,,,,
27/03/2007 8.00,"4,8197341",,,,,,
27/03/2007 9.00,"4,0774169",,,,,,
27/03/2007 10.00,"4,08451986",,,,,,
27/03/2007 11.00,"4,0418992",,,,,,
27/03/2007 12.00,"4,127141",,,,,,
27/03/2007 13.00,"4,40062714",,,,,,
27/03/2007 14.00,"4,40773106",,,,,,
27/03/2007 15.00,"4,12181377",,,,,,
27/03/2007 16.00,"4,11648703",,,,,,
27/03/2007 17.00,"4,26921177",,,,,,
27/03/2007 18.00,"4,16621113",,,,,,
27/03/2007 19.00,"4,32781601",,,,,,
27/03/2007 20.00,"4,35622978",,,,,,
27/03/2007 21.00,"4,18752098",,,,,,
27/03/2007 22.00,"4,00815821",,,,,,
27/03/2007 23.00,"3,98684692",,,,,,
28/03/2007 0.00,"3,83056998",,,,,,
28/03/2007 1.00,"3,97086406",,,,,,
28/03/2007 2.00,"3,65475798",,,,,,
28/03/2007 3.00,"3,63167095",,,,,,
28/03/2007 4.00,"3,64587903",,,,,,
28/03/2007 5.00,"3,61924005",,,,,,
28/03/2007 6.00,"4,99021912",,,,,,
28/03/2007 7.00,"4,40595388",,,,,,
28/03/2007 8.00,"3,81991506",,,,,,
28/03/2007 9.00,"4,04900312",,,,,,
28/03/2007 10.00,"4,52493906",,,,,,
28/03/2007 11.00,"4,24790096",,,,,,
28/03/2007 12.00,"4,391747",,,,,,
28/03/2007 13.00,"4,45035219",,,,,,
28/03/2007 14.00,"4,26388407",,,,,,
28/03/2007 15.00,"4,41660976","5,19414073","6,54524517",,,,
28/03/2007 16.00,"4,64214706","5,00261731","8,30416489",,,,
28/03/2007 17.00,"4,36688519","4,17140153","8,37132072",,,,
28/03/2007 18.00,"4,28519487","4,77278733","7,93786478",,,,
28/03/2007 19.00,"4,53381777","5,55675991","7,38977098",,,,
28/03/2007 20.00,"4,59952497","7,21280736","7,64278889",,,,
28/03/2007 21.00,"4,60485315","4,2467337","5,7746582",,,,
28/03/2007 22.00,"4,37931585","4,37697038","5,65459299",,,,
28/03/2007 23.00,"4,1892972","3,5444774","4,91249514",,,,
29/03/2007 0.00,"4,25322914","5,13413119","5,81874895",,,,
29/03/2007 1.00,,"3,09120342","4,59299994",,,,
29/03/2007 2.00,"4,19284916",,,,,,
29/03/2007 3.00,"4,29940224","4,57487791","5,34798479",,,,
29/03/2007 4.00,"4,08096886","4,44464312","5,24487877",,,,
29/03/2007 5.00,"4,34379911","18,92131758","13,17189026",,,,
29/03/2007 6.00,"4,59064579","37,86436071","24,25584984",,,,
29/03/2007 7.00,"5,1678071","57,71777022","51,92443085",,,,
29/03/2007 8.00,"4,45567894","25,77916143","18,7186203",,,,
29/03/2007 9.00,"4,49119711","16,20806913","12,35787964",,,,
29/03/2007 10.00,"4,69364691","20,91572307","15,64645004",,,,
29/03/2007 11.00,"4,46278286","8,28534604","8,79799271",,,,
29/03/2007 12.00,"4,62083578","6,94212206","9,29995918",,,,
29/03/2007 13.00,"4,7575779","5,2745817","9,78022003",,,,
29/03/2007 14.00,"4,89432096","5,57591225","10,59556961",,,,
29/03/2007 15.00,"4,70252609","3,32997004","9,59639168",,,,
29/03/2007 16.00,"5,0541501","3,2686833","9,91927814",,,,
29/03/2007 17.00,"4,84814787","3,78579841","9,87315178",,,,
29/03/2007 18.00,"4,90675211","5,29628656","10,08613968",,,,
29/03/2007 19.00,"4,62083578","5,34863855","9,45394135",,,,
29/03/2007 20.00,"4,67588806","5,02687657","8,60331059",,,,
29/03/2007 21.00,"4,56400824","4,16118582","7,55460596",,,,
29/03/2007 22.00,"4,43614388","3,37721324","6,67344999",,,,
29/03/2007 23.00,"4,65457821","3,33380164","6,49708319",,,,
30/03/2007 0.00,"4,37221289","2,74645939","6,07855082",,,,
30/03/2007 1.00,"4,85169983","2,67623413","5,98019314",,,,
30/03/2007 2.00,"4,4592309","2,87541887","6,13892317",,,,
30/03/2007 3.00,"4,50007582","2,27786279","5,8553791",,,,
30/03/2007 4.00,"4,47166204","2,1935921","5,88522577",,,,
30/03/2007 5.00,"4,475214","2,41831329","5,92796087",,,,
30/03/2007 6.00,"4,6101799","4,53529791","6,93189478",,,,
30/03/2007 7.00,"4,37043715","3,75643224","6,18165779",,,,
30/03/2007 8.00,"4,23014307","3,93774183","5,96323395",,,,
30/03/2007 9.00,"3,99572706","2,97373497","5,13905907",,,,
30/03/2007 10.00,"3,94955397","2,49620174","4,68932295",,,,
30/03/2007 11.00,"3,95310497","2,72092293","4,47090006",,,,
30/03/2007 12.00,"4,28874588","3,47169963","4,60317516",,,,
30/03/2007 13.00,"3,9335711","6,77741041","6,46045303",,,,
30/03/2007 14.00,"4,16443491","7,72481744","7,26020908",,,,
30/03/2007 15.00,"4,38641977","10,50957775","9,66625977",,,,
30/03/2007 16.00,"4,17508984","13,35052353","12,12386036",,,,
30/03/2007 17.00,"4,00815821","15,73052837","13,48460007",,,,
30/03/2007 18.00,"4,32071304","24,30825705","18,36656952",,,,
30/03/2007 19.00,"4,15910721","22,81948317","17,04380989",,,,
30/03/2007 20.00,"4,12358999","26,45079129","18,81357956",,,,
30/03/2007 21.00,"3,83412194","25,2212004","17,91208076",,,,
30/03/2007 22.00,"3,91936398","16,33447421","12,2167902",,,,
30/03/2007 23.00,"4,15733099","10,16355839","8,44051075",,,,
31/03/2007 0.00,"3,92469096","6,78124013","6,7250042",,,,
31/03/2007 1.00,,"3,82155058","5,00067902",,,,
31/03/2007 2.00,"3,67962003",,,,,,
31/03/2007 3.00,"4,07564116","3,39764278","4,82227707",,,,
31/03/2007 4.00,"3,91403604","3,14610793","4,69000101",,,,
31/03/2007 5.00,"4,08629704","4,30802232","5,32356501",,,,
31/03/2007 6.00,"3,8749671","6,09430645","6,21828794",,,,
31/03/2007 7.00,"4,08451986","12,61506381","9,91656494",,,,
31/03/2007 8.00,"4,05610704","12,83213498","9,88807487",,,,
31/03/2007 9.00,"4,08984804","13,47693049","11,06295013",,,,
31/03/2007 10.00,"4,05077887","10,50829679","8,74711704",,,,
31/03/2007 11.00,"3,95843291","4,73831424","5,60100412",,,,
31/03/2007 12.00,"4,05077887","5,57080722","6,57237816",,,,
31/03/2007 13.00,"3,99572706","4,64765756","6,6422472",,,,
31/03/2007 14.00,"4,08451986","3,06566697","6,0487051",,,,
31/03/2007 15.00,"3,98507094","2,68261825","5,82010603",,,,
31/03/2007 16.00,"4,21060801","2,81668652","6,87423706",,,,
31/03/2007 17.00,"4,12536621","2,71837041","7,24392891",,,,
31/03/2007 18.00,"4,33491898","6,24880238","9,16497135",,,,
31/03/2007 19.00,"4,14134884","12,74530425","12,88630962",,,,
31/03/2007 20.00,"4,18574619","25,95921075","19,28232002",,,,
31/03/2007 21.00,"4,52671385","32,0701095","22,12454033",,,,
31/03/2007 22.00,"4,36688519","9,46768997","8,97842884",,,,
31/03/2007 23.00,"3,89094996","4,16118582","5,6186409",,,,
01/04/2007 0.00,"4,04900312","2,50896997","4,64251804",,,,
01/04/2007 1.00,"3,77551794","3,89049863","5,29439688",,,,
01/04/2007 2.00,"3,97264004","3,85730087","5,09428883",,,,
01/04/2007 3.00,"3,83589697","2,97501217","4,39899588",,,,
01/04/2007 4.00,"3,828794","3,5470318","4,41731119",,,,
01/04/2007 5.00,"3,59792995","7,94187732","6,96988201",,,,
01/04/2007 6.00,"3,76663804","11,85791053","9,28164482",,,,
01/04/2007 7.00,"3,75953507","10,89518463","8,24921989",,,,
01/04/2007 8.00,"4,05788183","14,68353368","10,79568005",,,,
01/04/2007 9.00,"4,14845181","9,23403027","7,54782295",,,,
01/04/2007 10.00,"4,656353","5,75722373","6,63614178",,,,
01/04/2007 11.00,"4,1946249","4,03478074","7,2398591",,,,
01/04/2007 12.00,"4,39707518","2,68006385","6,42653704",,,,
01/04/2007 13.00,"4,28874588","2,37107198","7,32600689",,,,
01/04/2007 14.00,"4,28341913","1,7301043","5,27133417",,,,
01/04/2007 15.00,"4,26743603","1,99696177","6,08058596",,,,
01/04/2007 16.00,"4,47343779","2,12591937","6,9542799",,,,
01/04/2007 17.00,"4,48942089","2,88308018","7,95007515",,,,
01/04/2007 18.00,"4,46100712","3,53298637","8,76950264",,,,
01/04/2007 19.00,"4,21593618","5,11370165","9,58078957",,,,
01/04/2007 20.00,"4,24790096","33,20647803","24,48446083",,,,
01/04/2007 21.00,"4,28519487","32,60764287","24,4681797",,,,
01/04/2007 22.00,"4,38464403","26,59506399","18,86174965",,,,
01/04/2007 23.00,"4,26033306","19,53546408","14,46885967",,,,
02/04/2007 0.00,"4,10227919","11,68936352","9,71713543",,,,
02/04/2007 1.00,,"9,73709996","8,18817043",,,,
02/04/2007 2.00,"3,76308703",,,,,,
02/04/2007 3.00,"3,77729297","4,61446168","5,21028423",,,,
02/04/2007 4.00,"3,74710393","7,78482887","6,66463184",,,,
02/04/2007 5.00,"3,93889904","29,06316171","18,74777985",,,,
02/04/2007 6.00,"4,34912586","37,11229929","24,94165993",,,,
02/04/2007 7.00,"5,27968693","56,18430378","54,36439133",,,,
02/04/2007 8.00,"4,69719791","38,40828948","26,14772987",,,,
02/04/2007 9.00,"4,42371321","24,85602306","19,00827026",,,,
02/04/2007 10.00,"4,65280199","16,16465941","13,29533958",,,,
02/04/2007 11.00,"4,99909782","8,76798618","10,49789047",,,,
02/04/2007 12.00,"4,65812922","5,551653","9,20634937",,,,
02/04/2007 13.00,"4,76645803","5,74445362","9,73002338",,,,
02/04/2007 14.00,"4,97068405","6,15176348","10,06171989",,,,
02/04/2007 15.00,"4,74514723","4,00924428","8,9160223",,,,
02/04/2007 16.00,"4,79487181","3,06438977","8,46696568",,,,
02/04/2007 17.00,"4,65102577","2,82306875","8,38556576",,,,
02/04/2007 18.00,"4,64214706","3,41424072","9,16768456",,,,
02/04/2007 19.00,"4,65280199","4,69490076","9,62555981",,,,
02/04/2007 20.00,"4,66700888","23,62771125","19,23888969",,,,
02/04/2007 21.00,"4,64747381","23,37488604","18,14747047",,,,
02/04/2007 22.00,"4,67411184","18,51402277","14,84127045",,,,
02/04/2007 23.00,"4,40773106","8,4040898","8,88888931",,,,
03/04/2007 0.00,"4,1946249","5,79042149","7,06349182",,,,
03/04/2007 1.00,"4,13246918","5,1430697","6,31257582",,,,
03/04/2007 2.00,"4,18752098","4,32334307","5,62881613",,,,
03/04/2007 3.00,"4,42548895","3,71812756","4,97354507",,,,
03/04/2007 4.00,"4,5604558","8,9173752","7,63804102",,,,
03/04/2007 5.00,"4,48942089","24,58660743","16,37631989",,,,
03/04/2007 6.00,"5,37735987","37,32171102","23,43643951",,,,
03/04/2007 7.00,"5,78403616","47,87214597","33,2614212",,,,
03/04/2007 8.00,"5,83908796","27,01386864","20,30525017",,,,
03/04/2007 9.00,"4,70074987","7,81291972","6,62800217",,,,
03/04/2007 10.00,"4,83749294","4,82896904","5,61524916",,,,
03/04/2007 11.00,"4,98489094","3,85474835","6,28951311",,,,
03/04/2007 12.00,"4,75935507","3,75132344","7,83679295",,,,
03/04/2007 13.00,"4,77533722","3,01587125","8,24243736",,,,
03/04/2007 14.00,"5,09322023","2,80774801","8,30416489",,,,
03/04/2007 15.00,"5,14827204","3,19079673","8,90923977",,,,
03/04/2007 16.00,"5,31165314","4,44208872","10,13702011",,,,
03/04/2007 17.00,"5,55139589","4,31695895","9,97150993",,,,
03/04/2007 18.00,"4,773561","3,51000243","9,23416138",,,,
03/04/2007 19.00,"4,76468182","3,70152773","8,57210732",,,,
03/04/2007 20.00,"4,28697109","3,2239945","7,64007616",,,,
03/04/2007 21.00,"4,1946249","3,50617271","7,25546122",,,,
03/04/2007 22.00,"4,29052305","4,50465266","7,60208893",,,,
03/04/2007 23.00,"4,33847094","3,28145153","6,85592222",,,,
04/04/2007 0.00,"4,18752098","5,40354118","8,18817043",,,,
04/04/2007 1.00,,"4,61190728","7,64482498",,,,
04/04/2007 2.00,"4,38286781",,,,,,
04/04/2007 3.00,"4,3118329","3,49085009","7,15913677",,,,
04/04/2007 4.00,"4,3029542","2,99799611","6,84778214",,,,
04/04/2007 5.00,"4,48764515","2,91117103","6,47808981",,,,
04/04/2007 6.00,"4,17508984","4,5289138","7,25274801",,,,
04/04/2007 7.00,"4,26033306","6,55524174","8,20377159",,,,
04/04/2007 8.00,"4,14312506","6,69313785","8,04164982",,,,
04/04/2007 9.00,"4,25855589","4,98346497","6,89662218",,,,
04/04/2007 10.00,"4,34557486","6,01769708","7,18627119",,,,
04/04/2007 11.00,"4,28519487","5,26692038","6,59679794",,,,
04/04/2007 12.00,"4,83394098","4,47656369","6,03920794",,,,
04/04/2007 13.00,"4,27809095","4,08585365","5,56573105",,,,
04/04/2007 14.00,"4,18574619","3,35806089","5,19875193",,,,
04/04/2007 15.00,"3,91048408","3,25080627","4,89350224",,,,
04/04/2007 16.00,"4,12536621","2,54216774","4,30674314",,,,
04/04/2007 17.00,"4,08274508","2,48470883","4,16768408",,,,
04/04/2007 18.00,"3,917588","1,63689511","3,71048689",,,,
04/04/2007 19.00,"3,7240169","1,44281729","3,36521506",,,,
04/04/2007 20.00,"3,59437799","1,97780943","3,12712002",,,,
04/04/2007 21.00,"3,69205093","1,83352732","3,01519489",,,,
04/04/2007 22.00,"3,80925894","1,37897615","3,04843307",,,,
04/04/2007 23.00,"3,61213708","1,38536026","2,98399091",,,,
05/04/2007 0.00,"4,00993299","3,79473692","4,42612886",,,,
05/04/2007 1.00,"3,76131105","1,83480452","3,61552",,,,
05/04/2007 2.00,"3,83412194","5,66146202","6,02971077",,,,
05/04/2007 3.00,"5,00797701","22,28704731","15,69799995",,,,
05/04/2007 4.00,"4,40240288","3,52149534","5,25980186",,,,
05/04/2007 5.00,"4,14134884","1,20149627","4,07407379",,,,
05/04/2007 6.00,"4,10050297","1,59092911","4,33252001",,,,
05/04/2007 7.00,"4,12536621","2,72730704","4,95048189",,,,
05/04/2007 8.00,"4,20883179","2,90606412","5,23673916",,,,
05/04/2007 9.00,"4,28697109","4,13437405","6,0636282",,,,
05/04/2007 10.00,"4,02058887","4,0577628","5,90557623",,,,
05/04/2007 11.00,"4,51250696","3,37721324","6,15859509",,,,
05/04/2007 12.00,"4,60130119","2,75922761","7,86867523",,,,
05/04/2007 13.00,"4,61906004","3,91603509","9,39831829",,,,
05/04/2007 14.00,"5,25304794","3,47808374","8,82987404",,,,
05/04/2007 15.00,"5,77160501","3,79984384","9,08153629",,,,
05/04/2007 16.00,"5,58513784","3,69514362","8,97028923",,,,
05/04/2007 17.00,"5,8941412","4,96048103","9,41459846",,,,
05/04/2007 18.00,"6,21557522","4,63616654","8,90381241",,,,
05/04/2007 19.00,"5,54962015","4,69745516","7,87817097",,,,
05/04/2007 20.00,"5,19621992","4,19438359","6,38108778",,,,
05/04/2007 21.00,"5,22640991","3,49468169","5,07461691",,,,
05/04/2007 22.00,"4,76645803","2,91372355","4,20363617",,,,
05/04/2007 23.00,"4,86590719","4,569771","5,00339222",,,,
06/04/2007 0.00,"4,887218","8,99781617","7,85375118",,,,
06/04/2007 1.00,,"10,30783862","8,72812366",,,,
06/04/2007 2.00,"4,73626804",,,,,,
06/04/2007 3.00,"4,67588806","7,12726136","6,99905109",,,,
06/04/2007 4.00,"4,90675211","8,10148205","7,39926815",,,,
06/04/2007 5.00,"4,70074987","21,71757456","14,91384983",,,,
06/04/2007 6.00,"5,39689493","32,15054106","20,9265995",,,,
06/04/2007 7.00,"5,6188798","60,63023538","43,65147018",,,,
06/04/2007 8.00,"5,65262079","27,31392576","19,06184959",,,,
06/04/2007 9.00,"4,96002913","8,81012246","7,864604",,,,
06/04/2007 10.00,"5,1003232","9,26211924","9,72866631",,,,
06/04/2007 11.00,"5,09144402","6,76464218","9,39831829",,,,
06/04/2007 12.00,"5,30099678","4,06542411","8,23633194",,,,
06/04/2007 13.00,"5,08611584","3,01970097","7,99688005",,,,
06/04/2007 14.00,"5,19977188","3,22654702","8,33265495",,,,
06/04/2007 15.00,"5,19977188","3,47425214","8,74847412",,,,
06/04/2007 16.00,"5,33118677","3,14355353","8,65079403",,,,
06/04/2007 17.00,"5,23173809","3,25974479","8,92077065",,,,
06/04/2007 18.00,"5,26192808","6,1645317","10,34119987",,,,
06/04/2007 19.00,"5,31697989","24,73599645","20,07258034",,,,
06/04/2007 20.00,"5,11275387","35,72822187","26,27458954",,,,
06/04/2007 21.00,"5,151824","26,38567107","20,18247032",,,,
06/04/2007 22.00,"4,95825291","16,92054114","14,15071964",,,,
06/04/2007 23.00,"4,47343779","11,80938637","10,78483009",,,,
07/04/2007 0.00,"4,37576389","6,47735517","7,41690397",,,,
07/04/2007 1.00,"4,45745516","6,01003577","6,62664509",,,,
07/04/2007 2.00,"4,24790096","5,28990244","5,88658285",,,,
07/04/2007 3.00,"4,0934","3,74877093","4,77886295",,,,
07/04/2007 4.00,"4,27631521","5,1826497","5,19739485",,,,
07/04/2007 5.00,"4,4539032","18,2420565","12,05603027",,,,
07/04/2007 6.00,"4,53914499","46,95666327","30,90081978",,,,
07/04/2007 7.00,"4,87656212","41,43308796","27,27173996",,,,
07/04/2007 8.00,"4,72028494","33,26522166","23,85090065",,,,
07/04/2007 9.00,"4,96002913","19,55463147","13,70845032",,,,
07/04/2007 10.00,"5,38446379","8,4487786","8,07556629",,,,
07/04/2007 11.00,"5,22463512","5,63337116","8,63112259",,,,
07/04/2007 12.00,"5,36315298","4,38590889","8,52258873",,,,
07/04/2007 13.00,"5,08611584","2,27913998","7,46235323",,,,
07/04/2007 14.00,"5,004426","2,12719657","7,21611691",,,,
07/04/2007 15.00,"5,22463512","2,07229394","7,73300791",,,,
07/04/2007 16.00,"4,95647717","2,23572839","8,0884552",,,,
07/04/2007 17.00,"4,90142488","2,40937666","8,16442871",,,,
07/04/2007 18.00,"5,19089317","6,64717373","10,94491959",,,,
07/04/2007 19.00,"5,26370382","11,18119256","13,5619297",,,,
07/04/2007 20.00,"5,3578248","52,70622192","35,85741043",,,,
07/04/2007 21.00,"5,41287804","69,7429656","49,91046143",,,,
07/04/2007 22.00,"5,63663816","48,67271838","38,59788132",,,,
07/04/2007 23.00,"4,79131985","27,08280729","19,02252007",,,,
08/04/2007 0.00,"4,59774923","16,73794495","12,96092033",,,,
08/04/2007 1.00,,"22,78246509","16,1531601",,,,
08/04/2007 2.00,"4,5764389",,,,,,
08/04/2007 3.00,"4,47699022","21,45965184","14,99796009",,,,
08/04/2007 4.00,"4,62616301","8,97866195","7,796772",,,,
08/04/2007 5.00,"4,50362778","10,20952063","8,35300541",,,,
08/04/2007 6.00,"4,43436909","18,50891021","12,86324024",,,,
08/04/2007 7.00,"4,62438822","25,75235718","17,6509304",,,,
08/04/2007 8.00,"4,95114899","22,11211431","15,87707996",,,,
08/04/2007 9.00,"5,13406515","15,80203647","12,24528027",,,,
08/04/2007 10.00,"5,43951607","16,42512901","14,34539986",,,,
08/04/2007 11.00,"5,24594498","7,21280736","9,67236519",,,,
08/04/2007 12.00,"5,22463512","4,34249541","8,29127693",,,,
08/04/2007 13.00,"5,18201399","3,05289874","7,88359785",,,,
08/04/2007 14.00,"4,96890783","2,4298062","8,02740479",,,,
08/04/2007 15.00,"4,97778702","2,55876568","8,17460346",,,,
08/04/2007 16.00,"4,99732208","2,58430214","8,25668144",,,,
08/04/2007 17.00,"5,20332384","2,37362638","8,12372875",,,,
08/04/2007 18.00,"5,00975323","4,56338876","9,43359184",,,,
08/04/2007 19.00,"5,05592585","17,24102216","16,61782074",,,,
08/04/2007 20.00,"4,99909782","25,33611069","20,98019028",,,,
08/04/2007 21.00,"5,11630583","14,32601577","14,61266994",,,,
08/04/2007 22.00,"4,8357172","10,82112214","12,34296036",,,,
08/04/2007 23.00,"4,68299198","13,56119741","13,2709198",,,,
09/04/2007 0.00,"4,84459591","5,00006291","8,25803947",,,,
09/04/2007 1.00,"4,82861423","8,88800903","10,36425972",,,,
09/04/2007 2.00,"4,94759798","11,46464798","11,51811028",,,,
09/04/2007 3.00,"4,74159622","4,22247444","7,32193804",,,,
09/04/2007 4.00,"4,62616301","5,52483934","7,920228",,,,
09/04/2007 5.00,"4,72916508","12,51675523","11,34241962",,,,
09/04/2007 6.00,"4,6385951","8,50368311","8,85361576",,,,
09/04/2007 7.00,"4,61373186","15,34748342","12,44268036",,,,
09/04/2007 8.00,"4,7859931","8,01721137","8,66503906",,,,
09/04/2007 9.00,"4,95647717","4,15607891","7,40469408",,,,
09/04/2007 10.00,"4,94759798","3,44999289","7,90462589",,,,
09/04/2007 11.00,"5,21220398","2,68006385","7,84493303",,,,
09/04/2007 12.00,"4,96535587","2,31233775","7,6672101",,,,
09/04/2007 13.00,"5,01508093","2,40682415","7,61904812",,,,
09/04/2007 14.00,"5,00087404","2,22168296","7,65364313",,,,
09/04/2007 15.00,"4,88899279","2,3289357","7,78524017",,,,
09/04/2007 16.00,"4,89254522","1,94205726","7,830688",,,,
09/04/2007 17.00,"5,02928782","4,0564856","9,06525612",,,,
09/04/2007 18.00,"5,07723713","4,04627177","9,15411758",,,,
09/04/2007 19.00,"4,97423601","14,67842112","15,06851006",,,,
09/04/2007 20.00,"5,22996187","32,83238475","25,74139977",,,,
09/04/2007 21.00,"5,13406515","29,91482208","23,71116066",,,,
09/04/2007 22.00,"5,13583994","20,78676171","17,90732956",,,,
09/04/2007 23.00,"4,90852785","25,76257101","20,07665062",,,,
10/04/2007 0.00,"4,69542313","18,80002882","16,28001022",,,,
10/04/2007 1.00,,"15,40366136","14,22329998",,,,
10/04/2007 2.00,"4,40950584",,,,,,
10/04/2007 3.00,"4,40240288","5,94746995","8,30280876",,,,
10/04/2007 4.00,"4,5551281","8,07722091","9,04083633",,,,
10/04/2007 5.00,"4,40950584","7,65076059","8,28110218",,,,
10/04/2007 6.00,"4,41483402","20,05130952","14,62215996",,,,
10/04/2007 7.00,"4,7185092","30,41661645","21,83353043",,,,
10/04/2007 8.00,"4,77000999","5,87469218","6,4889431",,,,
10/04/2007 9.00,"4,72916508","7,09534079","7,65432119",,,,
10/04/2007 10.00,"5,17491007","5,63464836","8,00162792",,,,
10/04/2007 11.00,"4,95114899","3,7806915","8,03486633",,,,
10/04/2007 12.00,"5,2175312","3,5904434","8,35436153",,,,
10/04/2007 13.00,"5,15359879","2,78221155","7,87206602",,,,
10/04/2007 14.00,"5,33651495","2,76178201","7,94532585",,,,
10/04/2007 15.00,"5,05947781","2,78476407","8,13661671",,,,
10/04/2007 16.00,"4,91918278","2,54855185","7,79677105",,,,
10/04/2007 17.00,"5,03106403","2,70304779","8,11694527",,,,
10/04/2007 18.00,"4,92451096","4,27482455","9,16904163",,,,
10/04/2007 19.00,"4,90852785","7,35581415","11,10229015",,,,
10/04/2007 20.00,"4,9369421","22,78882287","18,94042969",,,,
10/04/2007 21.00,"4,97778702","41,35777272","28,23158073",,,,
10/04/2007 22.00,"5,56205082","28,99294398","20,69120979",,,,
10/04/2007 23.00,"4,87656212","26,81978706","19,2843399",,,,
11/04/2007 0.00,"4,62083578","21,30132807","15,80992985",,,,
11/04/2007 1.00,"4,55157709","16,56812639","12,93039989",,,,
11/04/2007 2.00,"4,49474907","14,72822624","11,79214954",,,,
11/04/2007 3.00,"4,39885092","10,08822623","9,08628464",,,,
11/04/2007 4.00,"4,4539032","15,09850109","11,4862299",,,,
11/04/2007 5.00,"4,52316189","22,48240797","16,10770988",,,,
11/04/2007 6.00,"5,23529005","52,88625243","41,45569992",,,,
11/04/2007 7.00,"5,31342793","50,48197704","49,36371994",,,,
11/04/2007 8.00,"5,54429293","46,47785472","43,18748093",,,,
11/04/2007 9.00,"5,04882193","14,95167023","11,28950977",,,,
11/04/2007 10.00,"5,28146315","11,22204976","10,87232971",,,,
11/04/2007 11.00,"5,36137676","20,28496734","18,40658951",,,,
11/04/2007 12.00,"5,23529005","9,42172397","12,00446987",,,,
11/04/2007 13.00,"5,07901192","5,83128058","9,79039478",,,,
11/04/2007 14.00,"5,12163401","4,00924428","8,79324436",,,,
11/04/2007 15.00,"4,92628717","3,09631034","8,37335587",,,,
11/04/2007 16.00,"5,02396011","2,62899094","8,01044655",,,,
11/04/2007 17.00,"6,066401","7,3826278","10,48229027",,,,
11/04/2007 18.00,"5,28501511","9,7128407","11,90137005",,,,
11/04/2007 19.00,"5,05237389","17,49894112","16,55607986",,,,
11/04/2007 20.00,"5,48746395","13,571415","14,31690979",,,,
11/04/2007 21.00,"5,21575499","18,24077554","16,68293953",,,,
11/04/2007 22.00,"4,9369421","17,0916275","15,68375969",,,,
11/04/2007 23.00,"4,96535587","24,45636699","19,12969017",,,,
12/04/2007 0.00,"4,86413097","20,49691842","16,37498093",,,,
12/04/2007 1.00,,"13,38116314","12,13403034",,,,
12/04/2007 2.00,"4,87123489",,,,,,
12/04/2007 3.00,"4,48764515","10,41254072","9,61674118",,,,
12/04/2007 4.00,"4,78954411","10,93347991","9,59367847",,,,
12/04/2007 5.00,"4,61550808","13,18836064","10,43208981",,,,
12/04/2007 6.00,"4,69897509","39,57276015","26,92374992",,,,
12/04/2007 7.00,"4,76290607","28,84229469","20,88319016",,,,
12/04/2007 8.00,"4,6101799","10,70493277","8,95740128",,,,
12/04/2007 9.00,"5,23173809","5,75083961","6,27730322",,,,
12/04/2007 10.00,"5,10742712","3,23420833","6,63410711",,,,
12/04/2007 11.00,"5,33829117","3,62491836","8,13322544",,,,
12/04/2007 12.00,"5,7360878","3,51127963","8,34283066",,,,
12/04/2007 13.00,"5,77160501","4,61063008","9,07407475",,,,
12/04/2007 14.00,"5,44839478","3,15121485","8,15628815",,,,
12/04/2007 15.00,"5,42886114","2,46555649","7,50305319",,,,
12/04/2007 16.00,"5,25482512","2,69793899","7,88766813",,,,
12/04/2007 17.00,"5,17313385","2,3314901","7,85646486",,,,
12/04/2007 18.00,"5,20332384","2,50258586","8,70845222",,,,
12/04/2007 19.00,"4,97068405","3,34401547","9,40577984",,,,
12/04/2007 20.00,"4,9422698","15,41132644","15,28829002",,,,
12/04/2007 21.00,"5,13406515","23,57920026","18,93770981",,,,
12/04/2007 22.00,"5,2406168","35,74737045","24,75238991",,,,
12/04/2007 23.00,"4,6776638","13,32243267","11,60492992",,,,
13/04/2007 0.00,"4,4130578","5,79680561","7,01193905",,,,
13/04/2007 1.00,"4,64925003","3,71046624","5,41514111",,,,
13/04/2007 2.00,"4,73271608","2,59962476","4,75715685",,,,
