,Regione Puglia,,
08/07/2007 0.00,"1,014027","39,45911013","26,24135017"
08/07/2007 1.00,"1,06552696","31,21718886","20,71088982"
08/07/2007 2.00,"1,15609705","38,24484939","24,29384995"
08/07/2007 3.00,"1,12590694","41,35009824","28,04029083"
08/07/2007 4.00,"1,10282099","48,22710948","35,32695007"
08/07/2007 5.00,"1,08150995","40,00559706","28,24242973"
08/07/2007 6.00,"1,08683801","37,73795751","28,38624001"
08/07/2007 7.00,"1,20049405","39,57531831","36,86812973"
08/07/2007 8.00,"1,11347604","17,18228229","14,10933971"
08/07/2007 9.00,"1,17030394","12,97768487","11,16197968"
08/07/2007 10.00,"1,67110205","18,27142268","14,61334991"
08/07/2007 11.00,"1,34433997","12,16179172","10,75430012"
08/07/2007 12.00,"1,10992396","10,07162452","10,49314022"
08/07/2007 13.00,"1,26265001","25,21354473","20,83638"
08/07/2007 14.00,"2,12217498","11,80428322","11,45841026"
08/07/2007 15.00,"0,92878401","12,52952534","13,21055031"
08/07/2007 16.00,"1,02290595","17,10184509","15,66814995"
08/07/2007 17.00,"1,01757801","11,25779441","11,41431999"
08/07/2007 18.00,"1,01225102","15,37174079","13,6317997"
08/07/2007 19.00,"0,93233597","18,07990114","15,45786953"
08/07/2007 20.00,"0,958974","28,15789284","20,55010986"
08/07/2007 21.00,"1,12235498","57,9361167","42,28937149"
08/07/2007 22.00,"1,12413096","44,0633655","30,00678062"
08/07/2007 23.00,"0,98916399","14,7601374","12,81847"
09/07/2007 0.00,"1,08683801","32,82598935","24,97014999"
09/07/2007 1.00,,"45,90966105","40,26929092"
09/07/2007 2.00,"1,003371",,
09/07/2007 3.00,"1,02645802","16,70475094","14,82091999"
09/07/2007 4.00,"1,01580298","16,6651747","16,58592987"
09/07/2007 5.00,"1,24311495","48,36244743","50,3466301"
09/07/2007 6.00,"1,32125401","56,58140169","67,18830109"
09/07/2007 7.00,"1,17740798","41,21603937","39,16699982"
09/07/2007 8.00,"1,08150995","35,26474347","31,18572044"
09/07/2007 9.00,"1,058424","21,91165614","20,80586052"
09/07/2007 10.00,"0,91990501","20,08706733","18,16576958"
09/07/2007 11.00,"1,07618201","29,36067948","22,8388195"
09/07/2007 12.00,"1,01047504","16,97799065","14,72731018"
09/07/2007 13.00,"0,96785402","25,11904329","22,55323982"
09/07/2007 14.00,"0,99981999","22,96121652","20,89133072"
09/07/2007 15.00,"1,014027","17,1516408","16,11857033"
09/07/2007 16.00,"1,07440698","24,20356059","21,61713982"
09/07/2007 17.00,"1,05131996","25,8660072","26,02157021"
09/07/2007 18.00,"1,11525202","22,90247289","26,79487038"
09/07/2007 19.00,"1,02112997","30,85201152","31,13619995"
09/07/2007 20.00,"1,18273497","45,62875251","40,40631104"
09/07/2007 21.00,"1,08506203","23,33277045","26,71821976"
09/07/2007 22.00,"1,14366603","17,6317322","18,48390961"
09/07/2007 23.00,"1,08683801","18,70809871","16,1830101"
10/07/2007 0.00,"1,21292496","15,89652286","13,47171021"
10/07/2007 1.00,"1,19871795","8,99909149","9,16225815"
10/07/2007 2.00,"1,220029","17,82580625","13,5042696"
10/07/2007 3.00,"1,17208004","25,30291104","17,73843002"
10/07/2007 4.00,"1,23778701","55,14241788","49,54822159"
10/07/2007 5.00,"1,29994297","53,72640108","65,50196075"
10/07/2007 6.00,"1,70129204","65,69796915","102,95739746"
10/07/2007 7.00,"1,67998099","55,40671719","74,80328369"
10/07/2007 8.00,"1,234236","31,00777713","29,39966965"
10/07/2007 9.00,"1,30171895","26,41631256","22,57629967"
10/07/2007 10.00,"1,234236","27,09048177","24,38610077"
10/07/2007 11.00,"1,19161499","35,27877573","28,56801987"
10/07/2007 12.00,"1,11525202","21,57967845","19,20499039"
10/07/2007 13.00,"1,15609705","13,86764052","13,56599998"
10/07/2007 14.00,"1,10814798","25,51104369","20,8859005"
10/07/2007 15.00,"1,18983901","15,68966929","13,78442001"
10/07/2007 16.00,"1,20049405","22,90375197","17,4453907"
10/07/2007 17.00,"1,12945902","28,71587268","20,60235977"
10/07/2007 18.00,"1,09394097","24,08227371","17,85510063"
10/07/2007 19.00,"1,12413096","20,44329111","16,44078064"
10/07/2007 20.00,"1,18628705","8,32237352","8,79731369"
10/07/2007 21.00,"1,16142499","8,4947446","9,23416138"
10/07/2007 22.00,"1,09926903","6,04961765","6,98955393"
10/07/2007 23.00,"1,058424","8,36706232","8,5565052"
11/07/2007 0.00,"0,99981999","4,78938715","6,76366901"
11/07/2007 1.00,,"3,76920047","5,75566387"
11/07/2007 2.00,"0,92523301",,
11/07/2007 3.00,"1,12590694","4,47656369","6,4713068"
11/07/2007 4.00,"1,03711295","4,37441598","6,63410711"
11/07/2007 5.00,"1,01225102","8,072114","9,04897594"
11/07/2007 6.00,"1,03711295","12,58315077","12,83679008"
11/07/2007 7.00,"1,05487204","15,83394952","15,37036991"
11/07/2007 8.00,"1,10282099","16,18380047","19,51362991"
11/07/2007 9.00,"1,072631","20,69737659","19,40645027"
11/07/2007 10.00,"1,11347604","21,25279827","20,66205025"
11/07/2007 11.00,"1,16320002","21,85165224","19,4539299"
11/07/2007 12.00,"0,98916399","16,03952213","15,00677967"
11/07/2007 13.00,"1,14011395","12,33799251","13,37742043"
11/07/2007 14.00,"1,18983901","12,82318706","13,71522999"
11/07/2007 15.00,"1,18983901","10,6627946","11,99429989"
11/07/2007 16.00,"1,175632","12,45291221","12,78997993"
11/07/2007 17.00,"1,09926903","15,89268938","14,39085007"
11/07/2007 18.00,"1,03178501","18,32249935","15,41242027"
11/07/2007 19.00,"1,01047504","15,51985261","13,22887039"
11/07/2007 20.00,"0,97850901","12,00602235","11,25627041"
11/07/2007 21.00,"1,02290595","17,03928303","14,62419987"
11/07/2007 22.00,"1,028234","15,78033349","13,57888985"
11/07/2007 23.00,"0,93055999","13,50246695","12,44810009"
12/07/2007 0.00,"0,98561299","9,22764615","9,38542938"
12/07/2007 1.00,"1,05487204","7,34815283","8,21055508"
12/07/2007 2.00,"1,028234","6,26029529","7,5050869"
12/07/2007 3.00,"0,91812903","5,71763996","7,3931632"
12/07/2007 4.00,"1,01580298","6,91530652","8,319767"
12/07/2007 5.00,"0,955423","11,5042261","12,08248043"
12/07/2007 6.00,"0,950095","15,90673105","16,59205055"
12/07/2007 7.00,"1,08683801","24,4678599","24,43696976"
12/07/2007 8.00,"1,106372","22,9561002","26,02359962"
12/07/2007 9.00,"1,08150995","24,63385815","24,73204994"
12/07/2007 10.00,"1,11170006","21,36261105","21,06904984"
12/07/2007 11.00,"1,17208004","16,20806913","16,58592987"
12/07/2007 12.00,"1,20227003","15,01550384","14,8724699"
12/07/2007 13.00,"1,13833797","14,54690912","14,2863903"
12/07/2007 14.00,"1,10992396","12,28181457","12,88698959"
12/07/2007 15.00,"1,16852796","12,63039396","12,39044952"
12/07/2007 16.00,"1,234236","14,05661143","12,98194981"
12/07/2007 17.00,"1,09926903","15,22617961","13,56667995"
12/07/2007 18.00,"1,06907904","16,09314755","14,00691032"
12/07/2007 19.00,"1,04954398","17,44914541","14,35354042"
12/07/2007 20.00,"1,02468204","15,73564093","13,43710995"
12/07/2007 21.00,"1,014027","11,66638899","10,54265976"
12/07/2007 22.00,"1,02290595","12,51675523","11,0195303"
12/07/2007 23.00,"1,09216499","10,49680952","10,5440197"
13/07/2007 0.00,"1,06019902","9,59920196","9,37457657"
13/07/2007 1.00,,"7,62777665","8,26482201"
13/07/2007 2.00,"0,87373197",,
13/07/2007 3.00,"1,08150995","7,37624369","8,15628815"
13/07/2007 4.00,"1,03356099","8,41685803","9,42952156"
13/07/2007 5.00,"1,04244101","17,90241938","16,37227058"
13/07/2007 6.00,"1,10104501","25,59403341","23,58296013"
13/07/2007 7.00,"1,09926903","34,63270866","30,80721092"
13/07/2007 8.00,"1,072631","29,42961813","28,70573044"
13/07/2007 9.00,"1,07440698","24,3657216","23,01180077"
13/07/2007 10.00,"1,10459602","23,93286588","22,1733799"
13/07/2007 11.00,"1,12413096","18,31738679","18,55039978"
13/07/2007 12.00,"0,55407399","14,72055928","14,41390991"
13/07/2007 13.00,"1,11170006","16,71623821","16,17893982"
13/07/2007 14.00,"1,11347604","14,77418659","14,60181046"
13/07/2007 15.00,"1,234236","12,42865483","11,81317997"
13/07/2007 16.00,"1,20582199","14,22132495","13,00026989"
13/07/2007 17.00,"1,15964901","14,2775029","12,90869045"
13/07/2007 18.00,"1,131235","16,70346998","14,29316998"
13/07/2007 19.00,"1,04421699","21,55031604","17,53832054"
13/07/2007 20.00,"1,10104501","20,13048081","15,56980038"
13/07/2007 21.00,"1,08683801","39,89578428","28,52054977"
13/07/2007 22.00,"0,958974","24,28017372","20,05290985"
13/07/2007 23.00,"1,01580298","26,41503348","20,19807053"
14/07/2007 0.00,"1,00692296","20,80720818","15,95304966"
14/07/2007 1.00,"1,06907904","19,93895739","16,06497955"
14/07/2007 2.00,"1,04244101","19,25201619","15,16415024"
14/07/2007 3.00,"1,09038901","13,56119741","11,99158001"
14/07/2007 4.00,"1,03711295","11,60509472","11,21354008"
14/07/2007 5.00,"0,99981999","16,67794293","15,02713013"
14/07/2007 6.00,"1,120579","35,92868004","28,1590004"
14/07/2007 7.00,"1,164976","28,0097829","24,37796021"
14/07/2007 8.00,"1,10814798","17,70196309","17,46776962"
14/07/2007 9.00,"1,06375098","14,87250458","15,30727959"
14/07/2007 10.00,"1,07618201","13,05557708","14,36913967"
14/07/2007 11.00,"1,09038901","13,62120883","15,1926403"
14/07/2007 12.00,"1,12413096","11,27694863","14,08695984"
14/07/2007 13.00,"1,20227003","8,0274252","11,8111496"
14/07/2007 14.00,"1,03356099","6,81571321","10,81807041"
14/07/2007 15.00,"1,02468204","4,84301258","9,43901825"
14/07/2007 16.00,"1,07618201","4,66298019","9,7483387"
14/07/2007 17.00,"1,03533697","5,63975528","11,34716988"
14/07/2007 18.00,"0,98028499","7,59841048","12,94668007"
14/07/2007 19.00,"0,958974","10,22995393","14,72663021"
14/07/2007 20.00,"1,06730294","15,01295321","17,40806961"
14/07/2007 21.00,"1,072631","31,73813181","27,86322975"
14/07/2007 22.00,"1,003371","23,44386231","22,41147041"
14/07/2007 23.00,"1,01935399","21,3715458","20,6511898"
15/07/2007 0.00,"1,05487204","21,32431389","18,59243965"
15/07/2007 1.00,,"12,6967895","12,3321104"
15/07/2007 2.00,"0,85952502",,
15/07/2007 3.00,"1,01580298","22,58326719","18,49138069"
15/07/2007 4.00,"1,07618201","26,07540012","20,91439056"
15/07/2007 5.00,"1,00692296","21,6307476","17,88154984"
15/07/2007 6.00,"1,028234","30,09613167","24,20228004"
15/07/2007 7.00,"1,06730294","16,19018646","14,55840015"
15/07/2007 8.00,"1,03533697","15,04870726","13,59584045"
15/07/2007 9.00,"1,01757801","8,79352264","9,22398663"
15/07/2007 10.00,"1,08683801","9,29787141","9,87247372"
15/07/2007 11.00,"1,01225102","8,00955005","9,95523071"
15/07/2007 12.00,"0,91812903","6,58077819","10,11530972"
15/07/2007 13.00,"0,97495699","6,19389788","10,27268982"
15/07/2007 14.00,"0,93588799","3,91731229","8,99335289"
15/07/2007 15.00,"0,94121599","4,58253923","10,22451973"
15/07/2007 16.00,"0,97495699","4,61956859","11,70193958"
15/07/2007 17.00,"0,98028499","4,73575984","12,13267994"
15/07/2007 18.00,"1,003371","7,84100869","13,75728989"
15/07/2007 19.00,"1,06375098","10,15844396","14,29928017"
15/07/2007 20.00,"1,08683801","17,01119218","17,92633057"
15/07/2007 21.00,"1,014027","31,65640236","27,27988052"
15/07/2007 22.00,"1,14189005","40,9070475","33,98588181"
15/07/2007 23.00,"1,03000998","31,28740659","27,8822403"
16/07/2007 0.00,"1,16320002","36,68202054","41,01884079"
16/07/2007 1.00,"1,16320002","42,80950971","40,78144073"
16/07/2007 2.00,"1,17208004","39,35952999","36,15655136"
16/07/2007 3.00,"1,05664802","30,08080152","26,04393959"
16/07/2007 4.00,"1,14189005","33,87171249","32,3253212"
16/07/2007 5.00,"1,16142499","43,45175835","41,12060165"
16/07/2007 6.00,"1,08861399","46,7255448","40,69800186"
16/07/2007 7.00,"1,20404601","46,88005014","49,17378998"
16/07/2007 8.00,"1,06552696","40,68104535","36,05887985"
16/07/2007 9.00,"1,117028","31,67938818","26,68362045"
16/07/2007 10.00,"0,98383701","25,36803126","21,47060966"
16/07/2007 11.00,"0,98916399","19,07580411","18,41674995"
16/07/2007 12.00,"1,03888905","17,33934203","16,98682976"
16/07/2007 13.00,"0,99626797","17,14270417","15,83094978"
16/07/2007 14.00,"0,99981999","34,99404876","29,03133965"
16/07/2007 15.00,"1,061975","18,36335843","17,0926609"
16/07/2007 16.00,"1,02940798","24,96828114","20,95569038"
16/07/2007 17.00,"1,06019902","22,50539379","19,1771698"
16/07/2007 18.00,"1,00159502","24,7270617","19,80191994"
16/07/2007 19.00,"1,06375098","33,27033798","23,91398048"
16/07/2007 20.00,"1,13833797","42,04979262","27,50847054"
16/07/2007 21.00,"1,16142499","44,5332393","29,08831978"
16/07/2007 22.00,"1,175632","70,72994511","59,30062103"
16/07/2007 23.00,"1,16320002","48,23732331","45,63830185"
17/07/2007 0.00,"1,20227003","42,79929588","43,64535141"
17/07/2007 1.00,,"42,57075438","49,21923065"
17/07/2007 2.00,"1,27508104",,
17/07/2007 3.00,"1,14189005","30,79326789","24,21923065"
17/07/2007 4.00,"1,10992396","29,43217629","24,47089958"
17/07/2007 5.00,"1,17918301","44,7439113","39,4084816"
17/07/2007 6.00,"1,23778701","52,42405311","49,29655075"
17/07/2007 7.00,"1,17385602","54,84745827","49,04829025"
17/07/2007 8.00,"1,15432096","60,08374845","49,95251083"
17/07/2007 9.00,"1,06552696","35,41285341","29,1710701"
17/07/2007 10.00,"0,98028499","30,7511523","27,11231995"
17/07/2007 11.00,"0,97318101","28,21791555","23,96010971"
17/07/2007 12.00,"1,09749305","25,82257491","21,13146019"
17/07/2007 13.00,"1,07085502","20,96679222","17,7981205"
17/07/2007 14.00,"1,028234","16,92819681","14,90773964"
17/07/2007 15.00,"1,04244101","17,69940117","15,17975044"
17/07/2007 16.00,"1,06730294","14,12811012","12,99551964"
17/07/2007 17.00,"1,20049405","18,89705268","15,65186977"
17/07/2007 18.00,"1,06375098","21,41240112","16,35531044"
17/07/2007 19.00,"0,98028499","30,26339019","21,00053978"
17/07/2007 20.00,"1,14189005","49,86783054","31,91629028"
17/07/2007 21.00,"1,25732195","75,20396004","55,24623108"
17/07/2007 22.00,"1,17030394","64,07637786","44,79513168"
17/07/2007 23.00,"1,13478601","42,11875008","30,35408974"
18/07/2007 0.00,"1,14544201","24,02608824","17,26222992"
18/07/2007 1.00,"1,21825302","22,1070168","16,63138962"
18/07/2007 2.00,"1,30882299","17,53213325","14,02523041"
18/07/2007 3.00,"1,38696098","14,43838483","12,41147041"
18/07/2007 4.00,"1,33901203","21,31665822","17,24596024"
18/07/2007 5.00,"1,31770205","40,0094343","31,28951073"
18/07/2007 6.00,"1,74746394","59,75304984","77,70246887"
18/07/2007 7.00,"1,92327595","66,92244372","78,08573151"
18/07/2007 8.00,"1,49529004","53,34463332","49,55025101"
18/07/2007 9.00,"1,33901203","55,18199412","47,89783096"
18/07/2007 10.00,"1,22890794","41,98469121","32,76216125"
18/07/2007 11.00,"1,120579","39,84983145","31,18638992"
18/07/2007 12.00,"1,25199401","26,98322715","20,23604965"
18/07/2007 13.00,"1,28040802","25,78939407","20,01016998"
18/07/2007 14.00,"1,21114898","19,70785773","15,44227028"
18/07/2007 15.00,"1,08683801","14,5711665","12,33075047"
18/07/2007 16.00,"1,00514698","15,3449309","13,4574604"
18/07/2007 17.00,"1,18095899","17,61129889","14,89892006"
18/07/2007 18.00,"1,106372","21,30388623","17,68280983"
18/07/2007 19.00,"1,11525202","30,00930471","22,13401985"
18/07/2007 20.00,"1,11525202","38,9854179","26,01070976"
18/07/2007 21.00,"1,23068404","53,35612623","38,97639084"
18/07/2007 22.00,"1,18806303","43,25513742","29,64726067"
18/07/2007 23.00,"1,13656199","44,57665278","32,54510117"
19/07/2007 0.00,"1,12590694","24,93647343","19,21446991"
19/07/2007 1.00,,"30,33744516","21,8918705"
19/07/2007 2.00,"1,19871795",,
19/07/2007 3.00,"1,32302999","18,7221479","14,40713024"
19/07/2007 4.00,"1,29994297","33,23330109","23,46356964"
19/07/2007 5.00,"1,66222203","52,67941767","52,22290039"
19/07/2007 6.00,"1,78653395","61,83426348","72,43453979"
19/07/2007 7.00,"2,32817698","70,12983087","80,70140076"
19/07/2007 8.00,"2,74550796","75,75170724","74,76869202"
19/07/2007 9.00,"3,40791106","54,42865362","43,82173157"
19/07/2007 10.00,"2,25536609","33,86915433","25,69256973"
19/07/2007 11.00,"1,14721799","27,86932863","21,87150955"
19/07/2007 12.00,"1,27152896","21,46602843","17,1869297"
19/07/2007 13.00,"1,74924004","21,56818554","16,3695507"
19/07/2007 14.00,"2,23227906","24,93007803","18,36996078"
19/07/2007 15.00,"1,440238","18,08117457","13,50562954"
19/07/2007 16.00,"1,30704701","22,06360332","15,6152401"
19/07/2007 17.00,"1,28573596","41,11516134","27,81982994"
19/07/2007 18.00,"1,19161499","47,22224166","31,40076065"
19/07/2007 19.00,"1,14544201","66,89562066","46,71821976"
19/07/2007 20.00,"1,18628705","54,09157842","41,33903122"
19/07/2007 21.00,"1,26620102","71,87908563","52,62446976"
19/07/2007 22.00,"1,28395998","73,72666026","54,77207184"
19/07/2007 23.00,"1,36742604","57,85056882","51,06904984"
20/07/2007 0.00,"1,30882299","51,39108315","42,85443115"
20/07/2007 1.00,"1,28573596","44,1412389","31,93527985"
20/07/2007 2.00,"1,23956299","31,54277115","22,69366074"
20/07/2007 3.00,"1,17740798","31,69088109","25,76719093"
20/07/2007 4.00,"1,25554597","46,65150864","43,6080513"
20/07/2007 5.00,"1,30527103","49,18216842","43,18206024"
20/07/2007 6.00,"1,32835698","52,92582867","55,25979996"
20/07/2007 7.00,"1,33546102","56,2672935","70,36154175"
20/07/2007 8.00,"1,28928804","62,66677527","64,24976349"
20/07/2007 9.00,"1,17208004","47,36779344","37,19102097"
20/07/2007 10.00,"1,12413096","41,92722666","32,35585022"
20/07/2007 11.00,"0,964302","18,90982467","17,72282982"
20/07/2007 12.00,"1,06019902","16,67155882","18,52190971"
20/07/2007 13.00,"1,06907904","20,25048861","21,99430084"
20/07/2007 14.00,"0,99981999","24,22910457","27,20051003"
20/07/2007 15.00,"0,98206103","18,24333746","22,55664063"
20/07/2007 16.00,"1,09926903","22,3176888","20,67358017"
20/07/2007 17.00,"1,23246002","29,78076321","22,51659966"
20/07/2007 18.00,"1,13478601","36,25556022","25,28964043"
20/07/2007 19.00,"1,072631","46,80471609","32,01126099"
20/07/2007 20.00,"1,10282099","38,79899199","29,68659973"
20/07/2007 21.00,"1,18273497","36,1240407","32,28327179"
20/07/2007 22.00,"1,15787303","58,63071357","48,42150116"
20/07/2007 23.00,"1,13301098","56,34774387","48,21191025"
21/07/2007 0.00,"1,12768304","58,46855256","52,72418976"
21/07/2007 1.00,,"41,04494361","38,63925171"
21/07/2007 2.00,"1,072631",,
21/07/2007 3.00,"1,16852796","41,72548941","30,02713013"
21/07/2007 4.00,"1,18806303","40,92363792","32,20594025"
21/07/2007 5.00,"1,25199401","54,39547278","47,55324173"
21/07/2007 6.00,"1,35854697","59,49256896","71,68157959"
21/07/2007 7.00,"1,532583","62,05770747","92,92362213"
21/07/2007 8.00,"1,32125401","54,31885965","60,08274078"
21/07/2007 9.00,"1,14544201","21,79802493","21,30850029"
21/07/2007 10.00,"1,12235498","22,69561932","21,39192963"
21/07/2007 11.00,"1,02645802","17,97647247","17,13673973"
21/07/2007 12.00,"1,014027","12,08773863","13,16170979"
21/07/2007 13.00,"1,04599202","11,63956969","12,95617962"
21/07/2007 14.00,"1,03178501","9,80604989","11,04598999"
21/07/2007 15.00,"0,99804401","8,92375932","11,98886967"
21/07/2007 16.00,"1,01757801","6,2539093","11,0914402"
21/07/2007 17.00,"0,96074998","8,87651612","12,68754959"
21/07/2007 18.00,"1,02290595","9,96820526","12,94056988"
21/07/2007 19.00,"1,00159502","20,28240918","17,70112038"
21/07/2007 20.00,"1,02645802","39,29952609","28,88414001"
21/07/2007 21.00,"1,21114898","64,19128815","43,31908035"
21/07/2007 22.00,"1,24489105","71,58924234","67,70993042"
21/07/2007 23.00,"1,22890794","62,39863872","70,43074036"
22/07/2007 0.00,"1,12413096","42,09194583","29,18597984"
22/07/2007 1.00,"1,02112997","35,65288782","24,98167992"
22/07/2007 2.00,"1,131235","35,40645801","24,63640976"
22/07/2007 3.00,"1,08861399","48,08027862","31,09617996"
22/07/2007 4.00,"1,15787303","41,24540178","28,28652"
22/07/2007 5.00,"1,11525202","40,85086203","27,2602005"
22/07/2007 6.00,"1,11347604","46,02968766","39,96337128"
22/07/2007 7.00,"1,18095899","42,67928808","34,63776016"
22/07/2007 8.00,"1,24133897","30,46512744","25,02849007"
22/07/2007 9.00,"1,21114898","23,09143815","17,68482971"
22/07/2007 10.00,"1,36742604","21,49924689","16,38990021"
22/07/2007 11.00,"4,10227919","34,1360118","24,35828972"
22/07/2007 12.00,"4,67055988","25,1484057","18,50020027"
22/07/2007 13.00,"2,4347291","11,8489739","10,13702011"
22/07/2007 14.00,"1,488186","13,09132173","10,85536957"
22/07/2007 15.00,"1,40649605","7,23962102","7,59394884"
22/07/2007 16.00,"1,26265001","8,31598941","8,22276497"
22/07/2007 17.00,"1,22358","11,37016346","9,88807487"
22/07/2007 18.00,"1,21647704","20,31944607","14,58621025"
22/07/2007 19.00,"1,19516599","40,58912088","26,06973076"
22/07/2007 20.00,"1,27685702","62,01559188","39,53059006"
22/07/2007 21.00,"1,26442599","37,49280678","27,85305977"
22/07/2007 22.00,"1,24844301","14,99891154","13,09183979"
22/07/2007 23.00,"1,28395998","13,4628813","11,25220013"
23/07/2007 0.00,"1,24489105","25,03095606","17,78252029"
23/07/2007 1.00,,"34,99786719","24,14665031"
23/07/2007 2.00,"1,17385602",,
23/07/2007 3.00,"1,22713196",,
23/07/2007 4.00,"1,17030394",,
23/07/2007 5.00,"1,15609705",,
23/07/2007 6.00,"1,440238",,
23/07/2007 7.00,"1,39939201",,
23/07/2007 8.00,"1,25021899",,
23/07/2007 9.00,"1,34789205",,
23/07/2007 10.00,"1,55389404",,
23/07/2007 11.00,"1,65511894",,
23/07/2007 12.00,"2,87337089",,
23/07/2007 13.00,"1,72615397",,
23/07/2007 14.00,"1,35499501","19,7755173","15,60439014"
23/07/2007 15.00,"1,13833797","25,80086817","21,57032967"
23/07/2007 16.00,"1,15254498","20,07813258","16,98682976"
23/07/2007 17.00,"1,38340902","19,39374954","14,89960003"
23/07/2007 18.00,"1,51304901","35,82782082","24,48039055"
23/07/2007 19.00,"1,16142499","44,86010067","29,8066597"
23/07/2007 20.00,"1,26442599","64,42240662","42,45082092"
23/07/2007 21.00,"1,23601103","57,29898438","41,33766174"
23/07/2007 22.00,"1,29639101","27,17475057","19,92267036"
23/07/2007 23.00,"1,76699901","11,96771578","11,19997025"
24/07/2007 0.00,"2,55548906","10,12269931","8,14340019"
24/07/2007 1.00,"1,92860401","8,94418886","6,94681883"
24/07/2007 2.00,"1,49351394","11,97154926","8,63451385"
24/07/2007 3.00,"1,32125401","14,62990825","9,9145298"
24/07/2007 4.00,"1,32302999","28,08639603","20,41039085"
24/07/2007 5.00,"1,35499501","25,15352202","19,1914196"
24/07/2007 6.00,"1,71194696","35,32474737","53,02265167"
24/07/2007 7.00,"1,60006702","30,08080152","35,36426163"
24/07/2007 8.00,"2,15058899","44,76305988","54,09442139"
24/07/2007 9.00,"2,23227906","38,80410831","41,57643127"
24/07/2007 10.00,"2,08843303","43,49772999","39,23686981"
24/07/2007 11.00,"1,52548003","31,69216017","23,30076981"
24/07/2007 12.00,"1,27330506","26,42780547","20,76041031"
24/07/2007 13.00,"3,09180498","43,77224313","36,20878983"
24/07/2007 14.00,"1,89663804","29,58156531","23,03145981"
24/07/2007 15.00,"3,60858488","15,26448617","13,13051033"
24/07/2007 16.00,"1,59296298","8,5841222","8,86379147"
24/07/2007 17.00,"1,52903104","7,84228401","9,85348034"
24/07/2007 18.00,"1,34256399","5,56697562","9,27893162"
24/07/2007 19.00,"1,66809106","5,26148429","19,90435028"
24/07/2007 20.00,"1,57342803","17,72366607","36,82743073"
24/07/2007 21.00,"1,64446402","17,14398513","33,44525146"
24/07/2007 22.00,"1,75989604","13,95062648","30,85198021"
24/07/2007 23.00,"1,86289704","9,01696851","20,25098038"
25/07/2007 0.00,"2,06001902","13,85103882","19,17173958"
25/07/2007 1.00,,"11,0483996","18,7328701"
25/07/2007 2.00,"1,47042704",,
25/07/2007 3.00,"1,53968704","8,61349025","16,10432053"
25/07/2007 4.00,"1,30171895","10,68194695","19,32641029"
25/07/2007 5.00,"1,31414998","11,25141029","19,88467979"
25/07/2007 6.00,"1,337237","43,8726321","56,79283142"
25/07/2007 7.00,"1,27152896","24,12057087","28,5429306"
25/07/2007 8.00,"1,267977","23,07238362","32,77981186"
25/07/2007 9.00,"1,24489105","20,42160318","17,84493065"
25/07/2007 10.00,"1,23601103","16,59621724","16,32275009"
25/07/2007 11.00,"1,10992396","14,25579804","13,24040031"
25/07/2007 12.00,"1,17740798","11,79661814","13,75864029"
25/07/2007 13.00,"1,26265001","10,66790716","13,37742043"
25/07/2007 14.00,"1,07795799","8,80884527","11,86133957"
25/07/2007 15.00,"1,12590694","10,78920157","12,89715958"
25/07/2007 16.00,"1,13478601","11,66765866","12,72282982"
25/07/2007 17.00,"1,09394097","12,41843724","13,47984982"
25/07/2007 18.00,"1,14544201","11,77746392","13,56328011"
25/07/2007 19.00,"1,07618201","12,53973164","14,08899021"
25/07/2007 20.00,"1,05664802","17,82325562","18,32315063"
25/07/2007 21.00,"1,12235498","19,04006511","22,24053001"
25/07/2007 22.00,"1,12235498","13,94168985","20,26996994"
25/07/2007 23.00,"1,08150995","11,80683385","19,37457085"
26/07/2007 0.00,"1,11170006","15,16489663","20,89879036"
26/07/2007 1.00,"1,07085502","7,94315452","16,40415001"
26/07/2007 2.00,"1,03533697","5,03453788","14,33930016"
26/07/2007 3.00,"1,09571695","5,6972123","13,92891026"
26/07/2007 4.00,"1,06730294","8,09637325","15,06171989"
26/07/2007 5.00,"1,14721799","16,33574765","21,35733986"
26/07/2007 6.00,"1,20759702","25,59531249","29,24501038"
26/07/2007 7.00,"1,03178501","17,03545143","22,8944397"
26/07/2007 8.00,"1,120579","21,90398166","26,75144958"
26/07/2007 9.00,"1,175632","17,12738343","23,77289009"
26/07/2007 10.00,"1,16852796","15,67435043","21,76638031"
26/07/2007 11.00,"1,19871795","14,38731004","21,28951073"
26/07/2007 12.00,"1,11525202","12,44524525","21,11380959"
26/07/2007 13.00,"1,14899302","10,67684379","20,77532959"
26/07/2007 14.00,"1,06907904","9,57877242","20,75023079"
26/07/2007 15.00,"1,03888905","11,37526662","21,30850029"
26/07/2007 16.00,"1,08150995","12,40566901","22,62989998"
26/07/2007 17.00,"1,11170006","13,19347319","22,55392075"
26/07/2007 18.00,"1,09216499","14,246852","22,07637978"
26/07/2007 19.00,"1,11170006","14,14087835","21,6246109"
26/07/2007 20.00,"1,10104501","17,70706625","22,96566963"
26/07/2007 21.00,"1,11880398","15,03848966","21,21693039"
26/07/2007 22.00,"1,06907904","6,94360993","21,25424004"
26/07/2007 23.00,"1,15254498","7,6622535","11,07380009"
27/07/2007 0.00,"1,07085502","13,31349604","13,58228016"
27/07/2007 1.00,,"8,21001199","9,97354507"
27/07/2007 2.00,"1,00869906",,
27/07/2007 3.00,"1,02290595","5,22095439","7,93718576"
27/07/2007 4.00,"1,05131996","7,7056651","10,26861954"
27/07/2007 5.00,"1,08506203","8,00444314","10,54808998"
