Stat,Arnesano,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
23/09/2014 14.00,"2,9",,,"20,3",,,
23/09/2014 15.00,"2,5",,,"20,3",,,
23/09/2014 16.00,"2,9",,,"20,3",,,
23/09/2014 17.00,"2,7",,,"20,3",,,
23/09/2014 18.00,"2,5",,,"20,3",,,
23/09/2014 19.00,"2,5",,,"20,3",,,
23/09/2014 20.00,"2,4",,,"20,3",,,
23/09/2014 21.00,"1,8",,,"20,3",,,
23/09/2014 22.00,"2,6",,,"20,3",,,
23/09/2014 23.00,"2,3",,,"20,3",,,
24/09/2014 0.00,"2,2",,,"20,3",,,
24/09/2014 1.00,"2,2",,,"23,8",,,
24/09/2014 2.00,"2,3",,,"23,8",,,
24/09/2014 3.00,"1,9",,,"23,8",,,
24/09/2014 4.00,"2,2",,,"23,8",,,
24/09/2014 5.00,"2,3",,,"23,8",,,
24/09/2014 6.00,"2,9",,,"23,8",,,
24/09/2014 7.00,"2,7",,,"23,8",,,
24/09/2014 8.00,"2,6",,,"23,8",,,
24/09/2014 9.00,"2,0",,,"23,8",,,
24/09/2014 10.00,"2,2",,,"23,8",,,
24/09/2014 11.00,"2,1",,,"23,8",,,
24/09/2014 12.00,"2,4",,,"23,8",,,
24/09/2014 13.00,"2,3",,,"23,8",,,
24/09/2014 14.00,"2,9",,,"23,8",,,
24/09/2014 15.00,"2,4",,,"23,8",,,
24/09/2014 16.00,"2,3",,,"23,8",,,
24/09/2014 17.00,"2,3",,,"23,8",,,
24/09/2014 18.00,"2,6",,,"23,8",,,
24/09/2014 19.00,"2,4",,,"23,8",,,
24/09/2014 20.00,"2,1",,,"23,8",,,
24/09/2014 21.00,"2,1",,,"23,8",,,
24/09/2014 22.00,"2,4",,,"23,8",,,
24/09/2014 23.00,"3,2",,,"23,8",,,
25/09/2014 0.00,"2,3",,,"23,8",,,
25/09/2014 1.00,,,,"30,2",,,
25/09/2014 2.00,"0,8",,,"30,2",,,
25/09/2014 3.00,"0,6",,,"30,2",,,
25/09/2014 4.00,"1,0",,,"30,2",,,
25/09/2014 5.00,"0,5",,,"30,2",,,
25/09/2014 6.00,"0,6",,,"30,2",,,
25/09/2014 7.00,"0,5",,,"30,2",,,
25/09/2014 8.00,"0,4",,,"30,2",,,
25/09/2014 9.00,"0,4",,,"30,2",,,
25/09/2014 10.00,"0,6",,,"30,2",,,
25/09/2014 11.00,"0,6",,,"30,2",,,
25/09/2014 12.00,"0,6",,,"30,2",,,
25/09/2014 13.00,"0,3",,,"30,2",,,
25/09/2014 14.00,"0,5",,,"30,2",,,
25/09/2014 15.00,"0,7",,,"30,2",,,
25/09/2014 16.00,"0,4",,,"30,2",,,
25/09/2014 17.00,"0,5",,,"30,2",,,
25/09/2014 18.00,"0,6",,,"30,2",,,
25/09/2014 19.00,"0,7",,,"30,2",,,
25/09/2014 20.00,"0,4",,,"30,2",,,
25/09/2014 21.00,"0,4",,,"30,2",,,
25/09/2014 22.00,"0,5",,,"30,2",,,
25/09/2014 23.00,"0,4",,,"30,2",,,
26/09/2014 0.00,"0,4",,,"30,2",,,
26/09/2014 1.00,"0,7",,,"11,9",,,
26/09/2014 2.00,"0,6",,,"11,9",,,
26/09/2014 3.00,"0,4",,,"11,9",,,
26/09/2014 4.00,"0,4",,,"11,9",,,
26/09/2014 5.00,"0,3",,,"11,9",,,
26/09/2014 6.00,"0,5",,,"11,9",,,
26/09/2014 7.00,"0,2",,,"11,9",,,
26/09/2014 8.00,"0,3",,,"11,9",,,
26/09/2014 9.00,"0,4",,,"11,9",,,
26/09/2014 10.00,"0,1",,,"11,9",,,
26/09/2014 11.00,"0,4",,,"11,9",,,
26/09/2014 12.00,"0,5",,,"11,9",,,
26/09/2014 13.00,"0,3",,,"11,9",,,
26/09/2014 14.00,"0,9",,,"11,9",,,
26/09/2014 15.00,"0,4",,,"11,9",,,
26/09/2014 16.00,"0,4",,,"11,9",,,
26/09/2014 17.00,"0,5",,,"11,9",,,
26/09/2014 18.00,"0,3",,,"11,9",,,
26/09/2014 19.00,"0,5",,,"11,9",,,
26/09/2014 20.00,"0,5",,,"11,9",,,
26/09/2014 21.00,"0,5",,,"11,9",,,
26/09/2014 22.00,"0,4",,,"11,9",,,
26/09/2014 23.00,"0,5",,,"11,9",,,
27/09/2014 0.00,"0,4",,,"11,9",,,
27/09/2014 1.00,,,,"11,4",,,
27/09/2014 2.00,"1,0",,,"11,4",,,
27/09/2014 3.00,"0,8",,,"11,4",,,
27/09/2014 4.00,"1,0",,,"11,4",,,
27/09/2014 5.00,"1,1",,,"11,4",,,
27/09/2014 6.00,"1,0",,,"11,4",,,
27/09/2014 7.00,"1,1",,,"11,4",,,
27/09/2014 8.00,"0,9",,,"11,4",,,
27/09/2014 9.00,"1,0",,,"11,4",,,
27/09/2014 10.00,"1,0",,,"11,4",,,
27/09/2014 11.00,"1,3",,,"11,4",,,
27/09/2014 12.00,"0,9",,,"11,4",,,
27/09/2014 13.00,"1,2",,,"11,4",,,
27/09/2014 14.00,"1,3",,,"11,4",,,
27/09/2014 15.00,"0,7",,,"11,4",,,
27/09/2014 16.00,"1,1",,,"11,4",,,
27/09/2014 17.00,"0,9",,,"11,4",,,
27/09/2014 18.00,"0,7",,,"11,4",,,
27/09/2014 19.00,"1,0",,,"11,4",,,
27/09/2014 20.00,"1,0",,,"11,4",,,
27/09/2014 21.00,"0,9",,,"11,4",,,
27/09/2014 22.00,"0,9",,,"11,4",,,
27/09/2014 23.00,"0,7",,,"11,4",,,
28/09/2014 0.00,"0,8",,,"11,4",,,
28/09/2014 1.00,"0,5",,,"13,7",,,
28/09/2014 2.00,"1,2",,,"13,7",,,
28/09/2014 3.00,"0,6",,,"13,7",,,
28/09/2014 4.00,"0,7",,,"13,7",,,
28/09/2014 5.00,"0,7",,,"13,7",,,
28/09/2014 6.00,"0,9",,,"13,7",,,
28/09/2014 7.00,"1,0",,,"13,7",,,
28/09/2014 8.00,"0,8",,,"13,7",,,
28/09/2014 9.00,"0,8",,,"13,7",,,
28/09/2014 10.00,"1,0",,,"13,7",,,
28/09/2014 11.00,"0,8",,,"13,7",,,
28/09/2014 12.00,"1,0",,,"13,7",,,
28/09/2014 13.00,"1,0",,,"13,7",,,
28/09/2014 14.00,"1,1",,,"13,7",,,
28/09/2014 15.00,"1,1",,,"13,7",,,
28/09/2014 16.00,"1,8",,,"13,7",,,
28/09/2014 17.00,"1,3",,,"13,7",,,
28/09/2014 18.00,"1,3",,,"13,7",,,
28/09/2014 19.00,"0,8",,,"13,7",,,
28/09/2014 20.00,"0,8",,,"13,7",,,
28/09/2014 21.00,"0,9",,,"13,7",,,
28/09/2014 22.00,"1,2",,,"13,7",,,
28/09/2014 23.00,"0,9",,,"13,7",,,
29/09/2014 0.00,"0,9",,,"13,7",,,
29/09/2014 1.00,,,,"27,7",,,
29/09/2014 2.00,"1,0",,,"27,7",,,
29/09/2014 3.00,"0,8",,,"27,7",,,
29/09/2014 4.00,"0,9",,,"27,7",,,
29/09/2014 5.00,"1,1",,,"27,7",,,
29/09/2014 6.00,"0,9",,,"27,7",,,
29/09/2014 7.00,"1,2",,,"27,7",,,
29/09/2014 8.00,"1,3",,,"27,7",,,
29/09/2014 9.00,"1,3",,,"27,7",,,
29/09/2014 10.00,"1,1",,,"27,7",,,
29/09/2014 11.00,"1,4",,,"27,7",,,
29/09/2014 12.00,"1,1",,,"27,7",,,
29/09/2014 13.00,"1,4",,,"27,7",,,
29/09/2014 14.00,"1,4",,,"27,7",,,
29/09/2014 15.00,"1,1",,,"27,7",,,
29/09/2014 16.00,"0,6",,,"27,7",,,
29/09/2014 17.00,"0,5",,,"27,7",,,
29/09/2014 18.00,"0,6",,,"27,7",,,
29/09/2014 19.00,"0,3",,,"27,7",,,
29/09/2014 20.00,"0,4",,,"27,7",,,
29/09/2014 21.00,"0,3",,,"27,7",,,
29/09/2014 22.00,"0,3",,,"27,7",,,
29/09/2014 23.00,"0,5",,,"27,7",,,
30/09/2014 0.00,"0,5",,,"27,7",,,
30/09/2014 1.00,"0,4",,,"35,1",,,
30/09/2014 2.00,"0,7",,,"35,1",,,
30/09/2014 3.00,"0,4",,,"35,1",,,
30/09/2014 4.00,"0,5",,,"35,1",,,
30/09/2014 5.00,"0,5",,,"35,1",,,
30/09/2014 6.00,"1,2",,,"35,1",,,
30/09/2014 7.00,"1,1",,,"35,1",,,
30/09/2014 8.00,"1,1",,,"35,1",,,
30/09/2014 9.00,"0,9",,,"35,1",,,
30/09/2014 10.00,"1,0",,,"35,1",,,
30/09/2014 11.00,"1,8",,,"35,1",,,
30/09/2014 12.00,"1,4",,,"35,1",,,
30/09/2014 13.00,"1,5",,,"35,1",,,
30/09/2014 14.00,"3,8",,,"35,1",,,
30/09/2014 15.00,"4,4",,,"35,1",,,
30/09/2014 16.00,"3,5",,,"35,1",,,
30/09/2014 17.00,"4,0",,,"35,1",,,
30/09/2014 18.00,"3,7",,,"35,1",,,
30/09/2014 19.00,"3,1",,,"35,1",,,
30/09/2014 20.00,"3,5",,,"35,1",,,
30/09/2014 21.00,"3,5",,,"35,1",,,
30/09/2014 22.00,"3,7",,,"35,1",,,
30/09/2014 23.00,"4,1",,,"35,1",,,
01/10/2014 0.00,"3,4",,,"35,1",,,
01/10/2014 1.00,,,,"33,6",,,
01/10/2014 2.00,"0,4",,,"33,6",,,
01/10/2014 3.00,"0,4",,,"33,6",,,
01/10/2014 4.00,"0,5",,,"33,6",,,
01/10/2014 5.00,"0,7",,,"33,6",,,
01/10/2014 6.00,"0,4",,,"33,6",,,
01/10/2014 7.00,"0,3",,,"33,6",,,
01/10/2014 8.00,"0,5",,,"33,6",,,
01/10/2014 9.00,"1,0",,,"33,6",,,
01/10/2014 10.00,"0,7",,,"33,6",,,
01/10/2014 11.00,"0,3",,,"33,6",,,
01/10/2014 12.00,"0,6",,,"33,6",,,
01/10/2014 13.00,"0,7",,,"33,6",,,
01/10/2014 14.00,"0,5",,,"33,6",,,
01/10/2014 15.00,"0,6",,,"33,6",,,
01/10/2014 16.00,"0,3",,,"33,6",,,
01/10/2014 17.00,"0,7",,,"33,6",,,
01/10/2014 18.00,"0,5",,,"33,6",,,
01/10/2014 19.00,"0,4",,,"33,6",,,
01/10/2014 20.00,"0,2",,,"33,6",,,
01/10/2014 21.00,"1,0",,,"33,6",,,
01/10/2014 22.00,"0,8",,,"33,6",,,
01/10/2014 23.00,"0,2",,,"33,6",,,
02/10/2014 0.00,"0,8",,,"33,6",,,
02/10/2014 1.00,"0,7",,,"36,6",,,
02/10/2014 2.00,"0,4",,,"36,6",,,
02/10/2014 3.00,"0,4",,,"36,6",,,
02/10/2014 4.00,"0,5",,,"36,6",,,
02/10/2014 5.00,"0,3",,,"36,6",,,
02/10/2014 6.00,"0,3",,,"36,6",,,
02/10/2014 7.00,"0,6",,,"36,6",,,
02/10/2014 8.00,"0,6",,,"36,6",,,
02/10/2014 9.00,"0,4",,,"36,6",,,
02/10/2014 10.00,"0,3",,,"36,6",,,
02/10/2014 11.00,"0,3",,,"36,6",,,
02/10/2014 12.00,"0,4",,,"36,6",,,
02/10/2014 13.00,"0,3",,,"36,6",,,
02/10/2014 14.00,"0,6",,,"36,6",,,
02/10/2014 15.00,"0,6",,,"36,6",,,
02/10/2014 16.00,"0,5",,,"36,6",,,
02/10/2014 17.00,"0,3",,,"36,6",,,
02/10/2014 18.00,"0,4",,,"36,6",,,
02/10/2014 19.00,"0,3",,,"36,6",,,
02/10/2014 20.00,"0,4",,,"36,6",,,
02/10/2014 21.00,"0,4",,,"36,6",,,
02/10/2014 22.00,"0,5",,,"36,6",,,
02/10/2014 23.00,"0,5",,,"36,6",,,
03/10/2014 0.00,"0,4",,,"36,6",,,
03/10/2014 1.00,,,,"26,2",,,
03/10/2014 2.00,"1,0",,,"26,2",,,
03/10/2014 3.00,"0,9",,,"26,2",,,
03/10/2014 4.00,"0,6",,,"26,2",,,
03/10/2014 5.00,"0,9",,,"26,2",,,
03/10/2014 6.00,"0,5",,,"26,2",,,
03/10/2014 7.00,"1,0",,,"26,2",,,
03/10/2014 8.00,"0,5",,,"26,2",,,
03/10/2014 9.00,"0,8",,,"26,2",,,
03/10/2014 10.00,"0,8",,,"26,2",,,
03/10/2014 11.00,"0,6",,,"26,2",,,
03/10/2014 12.00,"0,7",,,"26,2",,,
03/10/2014 13.00,"0,9",,,"26,2",,,
03/10/2014 14.00,"0,9",,,"26,2",,,
03/10/2014 15.00,"0,7",,,"26,2",,,
03/10/2014 16.00,"0,6",,,"26,2",,,
03/10/2014 17.00,"0,8",,,"26,2",,,
03/10/2014 18.00,"1,0",,,"26,2",,,
03/10/2014 19.00,"1,1",,,"26,2",,,
03/10/2014 20.00,"0,8",,,"26,2",,,
03/10/2014 21.00,"0,9",,,"26,2",,,
03/10/2014 22.00,"0,6",,,"26,2",,,
03/10/2014 23.00,"0,8",,,"26,2",,,
04/10/2014 0.00,"1,1",,,"26,2",,,
04/10/2014 1.00,"0,6",,,"27,2",,,
04/10/2014 2.00,"0,6",,,"27,2",,,
04/10/2014 3.00,"0,7",,,"27,2",,,
04/10/2014 4.00,"0,7",,,"27,2",,,
04/10/2014 5.00,"0,6",,,"27,2",,,
04/10/2014 6.00,"0,8",,,"27,2",,,
04/10/2014 7.00,"0,8",,,"27,2",,,
04/10/2014 8.00,"1,0",,,"27,2",,,
04/10/2014 9.00,"1,0",,,"27,2",,,
04/10/2014 10.00,"1,1",,,"27,2",,,
04/10/2014 11.00,"0,7",,,"27,2",,,
04/10/2014 12.00,"0,6",,,"27,2",,,
04/10/2014 13.00,"0,7",,,"27,2",,,
04/10/2014 14.00,"0,8",,,"27,2",,,
04/10/2014 15.00,"0,8",,,"27,2",,,
04/10/2014 16.00,"0,8",,,"27,2",,,
04/10/2014 17.00,"0,6",,,"27,2",,,
04/10/2014 18.00,"0,8",,,"27,2",,,
04/10/2014 19.00,"1,1",,,"27,2",,,
04/10/2014 20.00,"1,0",,,"27,2",,,
04/10/2014 21.00,"0,6",,,"27,2",,,
04/10/2014 22.00,"0,9",,,"27,2",,,
04/10/2014 23.00,"1,1",,,"27,2",,,
05/10/2014 0.00,"0,9",,,"27,2",,,
05/10/2014 1.00,,,,"13,3",,,
05/10/2014 2.00,"0,4",,,"13,3",,,
05/10/2014 3.00,"0,7",,,"13,3",,,
05/10/2014 4.00,"0,8",,,"13,3",,,
05/10/2014 5.00,"0,5",,,"13,3",,,
05/10/2014 6.00,"0,7",,,"13,3",,,
05/10/2014 7.00,"0,5",,,"13,3",,,
05/10/2014 8.00,"0,5",,,"13,3",,,
05/10/2014 9.00,"0,3",,,"13,3",,,
05/10/2014 10.00,"0,4",,,"13,3",,,
05/10/2014 11.00,"0,4",,,"13,3",,,
05/10/2014 12.00,"0,3",,,"13,3",,,
05/10/2014 13.00,"0,3",,,"13,3",,,
05/10/2014 14.00,"0,5",,,"13,3",,,
05/10/2014 15.00,"0,6",,,"13,3",,,
05/10/2014 16.00,"0,4",,,"13,3",,,
05/10/2014 17.00,"0,4",,,"13,3",,,
05/10/2014 18.00,"0,5",,,"13,3",,,
05/10/2014 19.00,"0,6",,,"13,3",,,
05/10/2014 20.00,"0,4",,,"13,3",,,
05/10/2014 21.00,"0,5",,,"13,3",,,
05/10/2014 22.00,"0,5",,,"13,3",,,
05/10/2014 23.00,"0,4",,,"13,3",,,
06/10/2014 0.00,"0,4",,,"13,3",,,
06/10/2014 1.00,"0,7",,,"10,3",,,
06/10/2014 2.00,"0,4",,,"10,3",,,
06/10/2014 3.00,"0,5",,,"10,3",,,
06/10/2014 4.00,"0,6",,,"10,3",,,
06/10/2014 5.00,"0,7",,,"10,3",,,
06/10/2014 6.00,"0,5",,,"10,3",,,
06/10/2014 7.00,"0,6",,,"10,3",,,
06/10/2014 8.00,"0,5",,,"10,3",,,
06/10/2014 9.00,"0,5",,,"10,3",,,
06/10/2014 10.00,"0,4",,,"10,3",,,
06/10/2014 11.00,"0,5","7,0","13,3","10,3",,,
06/10/2014 12.00,"0,5","7,5","14,1","10,3",,,
06/10/2014 13.00,"0,5","6,5","13,7","10,3",,,
06/10/2014 14.00,"0,5","5,2","14,3","10,3",,,
06/10/2014 15.00,"0,7","5,0","14,9","10,3",,,
06/10/2014 16.00,"0,6","4,5","14,0","10,3",,,
06/10/2014 17.00,"0,4","5,8","14,8","10,3",,,
06/10/2014 18.00,"0,7","8,0","16,0","10,3",,,
06/10/2014 19.00,"0,5","15,0","21,7","10,3",,,
06/10/2014 20.00,"0,4","13,9","19,1","10,3",,,
06/10/2014 21.00,"0,4","7,8","12,6","10,3",,,
06/10/2014 22.00,"0,4","7,0","11,9","10,3",,,
06/10/2014 23.00,"0,4","5,7","10,4","10,3",,,
07/10/2014 0.00,"0,4","4,5","10,0","10,3",,,
07/10/2014 1.00,,"4,2","11,2","8,9",,,
07/10/2014 2.00,"0,3",,,"8,9",,,
07/10/2014 3.00,"0,2","4,1","12,2","8,9",,,
07/10/2014 4.00,"0,3","4,0","11,3","8,9",,,
07/10/2014 5.00,"0,2","3,8","10,7","8,9",,,
07/10/2014 6.00,"0,3","5,9","15,9","8,9",,,
07/10/2014 7.00,"0,3","8,9","27,6","8,9",,,
07/10/2014 8.00,"0,3","14,7","45,5","8,9",,,
07/10/2014 9.00,"0,3","30,0","62,6","8,9",,,
07/10/2014 10.00,"0,3","13,0","22,6","8,9",,,
07/10/2014 11.00,"0,4","6,9","15,5","8,9",,,
07/10/2014 12.00,"0,3","5,2","13,8","8,9",,,
07/10/2014 13.00,"0,3","4,9","13,5","8,9",,,
07/10/2014 14.00,"0,1","6,3","15,5","8,9",,,
07/10/2014 15.00,"0,2","5,4","13,4","8,9",,,
07/10/2014 16.00,"0,3","8,2","15,9","8,9",,,
07/10/2014 17.00,"0,2","6,0","13,0","8,9",,,
07/10/2014 18.00,"0,4","9,1","16,0","8,9",,,
07/10/2014 19.00,"0,3","14,8","20,7","8,9",,,
07/10/2014 20.00,"0,2","12,3","17,0","8,9",,,
07/10/2014 21.00,"0,4","17,6","22,5","8,9",,,
07/10/2014 22.00,"0,3","17,0","21,8","8,9",,,
07/10/2014 23.00,"0,3","15,0","21,1","8,9",,,
08/10/2014 0.00,"0,6","15,7","23,2","8,9",,,
08/10/2014 1.00,"0,4","12,4","19,4","16,9",,,
08/10/2014 2.00,"0,4","13,7","24,6","16,9",,,
08/10/2014 3.00,"0,4","17,2","30,1","16,9",,,
08/10/2014 4.00,"0,3","17,2","26,6","16,9",,,
08/10/2014 5.00,"0,4","12,5","23,6","16,9",,,
08/10/2014 6.00,"0,5","13,0","30,3","16,9",,,
08/10/2014 7.00,"0,5","11,4","25,8","16,9",,,
08/10/2014 8.00,"0,6","16,4","45,0","16,9",,,
08/10/2014 9.00,"0,4","18,3","40,4","16,9",,,
08/10/2014 10.00,"0,4","10,0","19,7","16,9",,,
08/10/2014 11.00,"0,5","8,8","17,9","16,9",,,
08/10/2014 12.00,"0,3","5,8","15,6","16,9",,,
08/10/2014 13.00,"0,4","13,6","30,1","16,9",,,
08/10/2014 14.00,"0,5","5,4","15,9","16,9",,,
08/10/2014 15.00,"0,5","4,8","15,9","16,9",,,
08/10/2014 16.00,"0,5","4,5","15,7","16,9",,,
08/10/2014 17.00,"0,5","4,8","14,8","16,9",,,
08/10/2014 18.00,"0,2","8,2","16,9","16,9",,,
08/10/2014 19.00,"0,2","11,8","18,7","16,9",,,
08/10/2014 20.00,"0,5","16,9","22,2","16,9",,,
08/10/2014 21.00,"0,4","20,3","30,8","16,9",,,
08/10/2014 22.00,"0,6","16,5","31,3","16,9",,,
08/10/2014 23.00,"0,5","19,3","26,5","16,9",,,
09/10/2014 0.00,"0,3","17,3","24,9","16,9",,,
09/10/2014 1.00,,"11,9","19,3","24,2",,,
09/10/2014 2.00,"0,9",,,"24,2",,,
09/10/2014 3.00,"1,2","6,9","15,2","24,2",,,
09/10/2014 4.00,"1,0","6,7","14,7","24,2",,,
09/10/2014 5.00,"0,9","5,8","14,1","24,2",,,
09/10/2014 6.00,"1,0","5,8","22,7","24,2",,,
09/10/2014 7.00,"1,5","6,9","30,7","24,2",,,
09/10/2014 8.00,"1,2","13,2","55,5","24,2",,,
09/10/2014 9.00,"1,1","13,2","32,0","24,2",,,
09/10/2014 10.00,"0,9","14,5","26,1","24,2",,,
09/10/2014 11.00,"1,2","11,0","21,1","24,2",,,
09/10/2014 12.00,"1,0","7,6","18,4","24,2",,,
09/10/2014 13.00,"1,2","6,4","17,2","24,2",,,
09/10/2014 14.00,"1,2","6,3","17,5","24,2",,,
09/10/2014 15.00,"0,7","7,7","19,2","24,2",,,
09/10/2014 16.00,"1,1","8,4","19,5","24,2",,,
09/10/2014 17.00,"0,9","9,3","19,0","24,2",,,
09/10/2014 18.00,"1,4","11,6","20,2","24,2",,,
09/10/2014 19.00,"1,3","16,1","23,0","24,2",,,
09/10/2014 20.00,"1,1","17,7","23,7","24,2",,,
09/10/2014 21.00,"1,6","15,8","21,4","24,2",,,
09/10/2014 22.00,"1,5","14,3","21,6","24,2",,,
09/10/2014 23.00,"1,3","14,7","26,0","24,2",,,
10/10/2014 0.00,"1,8","18,4","36,5","24,2",,,
10/10/2014 1.00,"1,5","12,9","37,0","35,1",,,
10/10/2014 2.00,"1,5","15,3","46,6","35,1",,,
10/10/2014 3.00,"1,2","13,7","41,3","35,1",,,
10/10/2014 4.00,"1,3","10,9","41,5","35,1",,,
10/10/2014 5.00,"1,6","13,3","41,5","35,1",,,
10/10/2014 6.00,"1,2","13,3","30,2","35,1",,,
10/10/2014 7.00,"1,1","14,4","32,3","35,1",,,
10/10/2014 8.00,"1,5","12,5","35,8","35,1",,,
10/10/2014 9.00,"1,1","15,5","32,7","35,1",,,
10/10/2014 10.00,"1,4","16,1","26,7","35,1",,,
10/10/2014 11.00,"1,2","30,0","39,9","35,1",,,
10/10/2014 12.00,"0,7","28,8","39,3","35,1",,,
10/10/2014 13.00,"0,9","30,2","40,2","35,1",,,
10/10/2014 14.00,"1,5","29,7","40,8","35,1",,,
10/10/2014 15.00,"1,1","24,5","36,3","35,1",,,
10/10/2014 16.00,"1,4","28,6","39,8","35,1",,,
10/10/2014 17.00,"1,1","29,1","39,4","35,1",,,
10/10/2014 18.00,"1,2","35,7","44,3","35,1",,,
10/10/2014 19.00,"0,7","44,4","54,2","35,1",,,
10/10/2014 20.00,"1,0","54,9","66,2","35,1",,,
10/10/2014 21.00,"1,2","56,7","66,7","35,1",,,
10/10/2014 22.00,"1,7","65,6","83,0","35,1",,,
10/10/2014 23.00,"1,1","44,3","75,9","35,1",,,
11/10/2014 0.00,"1,5","41,3","78,1","35,1",,,
11/10/2014 1.00,,,,"51,0",,,
11/10/2014 2.00,"1,1",,,"51,0",,,
11/10/2014 3.00,"1,8","11,4","42,2","51,0",,,
11/10/2014 4.00,"1,8","10,0","37,8","51,0",,,
11/10/2014 5.00,"1,6","13,8","37,8","51,0",,,
11/10/2014 6.00,"1,8","9,4","35,8","51,0",,,
11/10/2014 7.00,"1,7","7,9","33,4","51,0",,,
11/10/2014 8.00,"1,8","12,4","45,9","51,0",,,
11/10/2014 9.00,"1,7","20,3","52,0","51,0",,,
11/10/2014 10.00,"2,0","24,6","40,3","51,0",,,
11/10/2014 11.00,"1,4","9,5","20,5","51,0",,,
11/10/2014 12.00,"1,5","9,9","22,4","51,0",,,
11/10/2014 13.00,"1,7","6,1","17,8","51,0",,,
11/10/2014 14.00,"1,5","4,9","16,2","51,0",,,
11/10/2014 15.00,"1,6","4,0","15,1","51,0",,,
11/10/2014 16.00,"1,4","5,1","16,2","51,0",,,
11/10/2014 17.00,"1,5","6,2","16,0","51,0",,,
11/10/2014 18.00,"1,4","10,4","18,4","51,0",,,
11/10/2014 19.00,"1,6","15,6","22,6","51,0",,,
11/10/2014 20.00,"1,3","20,7","27,0","51,0",,,
11/10/2014 21.00,"1,4","17,7","24,7","51,0",,,
11/10/2014 22.00,"1,5","18,6","26,5","51,0",,,
11/10/2014 23.00,"1,6","16,4","26,0","51,0",,,
12/10/2014 0.00,"1,2","19,0","29,8","51,0",,,
12/10/2014 1.00,"1,5","15,2","24,1","45,1",,,
12/10/2014 2.00,"1,9","16,8","26,5","45,1",,,
12/10/2014 3.00,"1,8","17,1","29,3","45,1",,,
12/10/2014 4.00,"1,3","13,8","22,8","45,1",,,
12/10/2014 5.00,"1,7","8,6","17,3","45,1",,,
12/10/2014 6.00,"1,3","6,6","15,2","45,1",,,
12/10/2014 7.00,"1,3","6,6","16,4","45,1",,,
12/10/2014 8.00,"1,8","6,0","16,3","45,1",,,
12/10/2014 9.00,"1,1","6,2","16,3","45,1",,,
12/10/2014 10.00,"1,5","7,9","18,2","45,1",,,
12/10/2014 11.00,"1,2","7,6","18,5","45,1",,,
12/10/2014 12.00,"1,4","7,3","18,9","45,1",,,
12/10/2014 13.00,"1,3","5,3","17,3","45,1",,,
12/10/2014 14.00,"1,5","4,0","18,0","45,1",,,
12/10/2014 15.00,"1,8","4,3","18,6","45,1",,,
12/10/2014 16.00,"1,2","4,8","18,6","45,1",,,
12/10/2014 17.00,"1,6","4,7","17,9","45,1",,,
12/10/2014 18.00,"1,6","6,8","18,2","45,1",,,
12/10/2014 19.00,"1,2","9,6","19,4","45,1",,,
12/10/2014 20.00,"1,3","8,0","16,5","45,1",,,
12/10/2014 21.00,"1,5","9,3","18,0","45,1",,,
12/10/2014 22.00,"1,1","11,6","21,1","45,1",,,
12/10/2014 23.00,"1,3","12,0","22,4","45,1",,,
13/10/2014 0.00,"1,6","13,2","24,1","45,1",,,
13/10/2014 1.00,,"16,1","27,6","39,8",,,
13/10/2014 2.00,"2,2",,,"39,8",,,
13/10/2014 3.00,"2,3","9,0","19,9","39,8",,,
13/10/2014 4.00,"2,5","6,2","16,1","39,8",,,
13/10/2014 5.00,"1,9","4,7","14,4","39,8",,,
13/10/2014 6.00,"2,3","5,1","14,9","39,8",,,
13/10/2014 7.00,"2,6","9,6","20,6","39,8",,,
13/10/2014 8.00,"2,4","10,5","20,7","39,8",,,
13/10/2014 9.00,"2,0","14,6","25,4","39,8",,,
13/10/2014 10.00,"2,1","11,9","22,3","39,8",,,
13/10/2014 11.00,"2,7","9,3","19,8","39,8",,,
13/10/2014 12.00,"2,2","7,3","18,2","39,8",,,
13/10/2014 13.00,"2,3","8,2","20,3","39,8",,,
13/10/2014 14.00,"2,6","7,1","19,3","39,8",,,
13/10/2014 15.00,"2,4","6,2","18,0","39,8",,,
13/10/2014 16.00,"2,0","7,2","18,2","39,8",,,
13/10/2014 17.00,"2,5","10,0","20,1","39,8",,,
13/10/2014 18.00,"2,4","12,7","21,3","39,8",,,
13/10/2014 19.00,"2,2","13,3","20,5","39,8",,,
13/10/2014 20.00,"2,6","12,5","18,6","39,8",,,
13/10/2014 21.00,"3,1","15,0","21,8","39,8",,,
13/10/2014 22.00,"1,9","15,6","22,3","39,8",,,
13/10/2014 23.00,"2,2","13,3","20,1","39,8",,,
14/10/2014 0.00,"2,7","10,5","18,9","39,8",,,
14/10/2014 1.00,"3,0","9,6","19,2","39,9",,,
14/10/2014 2.00,"2,7","8,2","17,4","39,9",,,
14/10/2014 3.00,"2,0","7,0","16,0","39,9",,,
14/10/2014 4.00,"2,9","4,5","13,2","39,9",,,
14/10/2014 5.00,"2,3","3,4","12,3","39,9",,,
14/10/2014 6.00,"1,9","6,7","16,2","39,9",,,
14/10/2014 7.00,"2,5","10,3","21,3","39,9",,,
14/10/2014 8.00,"3,0","15,8","27,6","39,9",,,
14/10/2014 9.00,"2,6","10,4","21,0","39,9",,,
