,TARANTO,,,
,TA V.Archimede,,,
Parm,SO2,NO2,CO,PM10



22/01/2010 19.00,"11,141631","40,023779","2,757775",
22/01/2010 20.00,"9,825012","38,223614","1,951288","76,19046"
22/01/2010 21.00,"11,968808","47,010207","1,993906",
22/01/2010 22.00,"16,303364","37,364419","2,015294","70,818062"
22/01/2010 23.00,"15,830184","21,473288","1,781007",
23/01/2010 0.00,"11,524521","2,501001","1,976504","61,53846"
23/01/2010 1.00,"6,843194",,"1,491711",
23/01/2010 2.00,"3,980574",,"1,336861","54,21244"
23/01/2010 3.00,"3,595882","0,015573","1,304778",
23/01/2010 4.00,"3,216608",,"1,229445","45,909641"
23/01/2010 5.00,"2,996267","7,095466","1,561873",
23/01/2010 6.00,"4,433898","17,577081","1,866562","30,76923"
23/01/2010 7.00,"7,760676","42,827175","2,108701",
23/01/2010 8.00,"7,04186","37,089283","1,794779","39,072041"
23/01/2010 9.00,"10,45894","43,267142","2,33115",
23/01/2010 10.00,"10,7461","17,936585","1,920861","45,909641"
23/01/2010 11.00,"22,024995","44,376831","2,363429",
23/01/2010 12.00,"23,603501","42,496205","2,395553","61,53846"
23/01/2010 13.00,"13,175265","18,434975","1,923308",
23/01/2010 14.00,"8,29166","24,492127","1,797622","64,468849"
23/01/2010 15.00,"6,825132","8,067573","1,714118",
23/01/2010 16.00,"6,295954","9,413466","1,875717","53,235641"
23/01/2010 17.00,"5,197865","6,17268","1,877532",
23/01/2010 18.00,"5,400145","11,214912","2,264104","46,398041"
23/01/2010 19.00,"4,838457","8,677573","1,897066",
23/01/2010 20.00,"7,581875","30,258584","2,161266","41,025631"
23/01/2010 21.00,"11,273475","45,718825","2,327756",
23/01/2010 22.00,"11,771947","43,511153","2,359603","42,97924"
23/01/2010 23.00,"10,663021","39,229477","2,312445",
24/01/2010 0.00,"10,704565","29,160581","1,992288","57,142841"
24/01/2010 1.00,"6,900988","7,791127","1,914469",
24/01/2010 2.00,"5,739685","19,882084","2,196149","59,096451"
24/01/2010 3.00,,"7,863808","1,831598",
24/01/2010 4.00,"4,498916","4,911148","1,766288","50,793652"
24/01/2010 5.00,"4,177436","2,882575","1,725524",
24/01/2010 6.00,"4,139508","6,453021","1,803028","38,09523"
24/01/2010 7.00,"3,572403","7,701572","1,800501",
24/01/2010 8.00,"3,38999","16,188351","1,863523","28,327221"
24/01/2010 9.00,"3,296074","13,214929","2,004995",
24/01/2010 10.00,"3,581434","29,457801","1,935107","36,630032"
24/01/2010 11.00,"4,710226","23,643332","1,95914",
24/01/2010 12.00,"4,271352","20,669905","1,859813","37,606831"
24/01/2010 13.00,"4,585607","21,000853","1,983133",
24/01/2010 14.00,"4,468213","9,769085","1,89679","42,002441"
24/01/2010 15.00,"4,704808","3,547085","1,794938",
24/01/2010 16.00,"4,374298","5,033149","1,847619","37,118431"
24/01/2010 17.00,"3,821641","6,36217","1,925478",
24/01/2010 18.00,"3,404439","8,613978","1,95843","28,81562"
24/01/2010 19.00,"2,88971","13,443358","2,086011",
24/01/2010 20.00,"2,851782","22,219562","1,964389","35,164822"
24/01/2010 21.00,"3,023359","19,610829","1,96423",
24/01/2010 22.00,"2,918607","14,212989","1,71262","24,908421"
24/01/2010 23.00,"2,779539","13,435566","1,773195",
25/01/2010 0.00,"2,615187","13,065676","1,663529","28,81562"
25/01/2010 1.00,"2,284676","10,838523","1,815734",
25/01/2010 2.00,"2,461671","8,384253","1,863208","40,04884"
25/01/2010 3.00,"2,420131","4,996807","1,826903",
25/01/2010 4.00,"2,378592","12,769758","1,912141","25,88522"
25/01/2010 5.00,"2,537526","12,479036","2,015966",
25/01/2010 6.00,"2,700072","14,350565","1,867153","23,93162"
25/01/2010 7.00,"2,808436","18,762039","1,825836",
25/01/2010 8.00,"3,11005","46,021225","2,077644","21,97802"
25/01/2010 9.00,"2,575454","56,156319","2,197649",
25/01/2010 10.00,"3,054062","56,033033","2,136759","31,25762"
25/01/2010 11.00,"3,655482","59,659275","2,143231",
25/01/2010 12.00,"3,733144","33,55388","1,882229","37,606831"
25/01/2010 13.00,"3,879435","32,82707","1,889568",
25/01/2010 14.00,"4,153957","27,20468","1,905669","48,84005"
25/01/2010 15.00,"3,4225","19,739315","1,792333",
25/01/2010 16.00,,"15,147456","1,688232","27,83882"
25/01/2010 17.00,,"10,0027","1,534803",
25/01/2010 18.00,"1,569473","14,690607","1,849987","26,37361"
25/01/2010 19.00,"1,592952","21,539464","1,821851",
25/01/2010 20.00,"1,394285","18,93725","1,916323","24,42001"
25/01/2010 21.00,"1,271473","10,467332","1,866443",
25/01/2010 22.00,"1,316623","8,607487","1,836728","34,67643"
25/01/2010 23.00,"1,038489","9,866424","1,983488",
26/01/2010 0.00,"1,338297","8,122084","1,897382","32,722832"
26/01/2010 1.00,"1,255218","8,969593","1,795016",
26/01/2010 2.00,"1,211872","8,141552","1,902275","32,234421"
26/01/2010 3.00,,"3,89232","1,843555",
26/01/2010 4.00,"0,809119","3,454936","1,835268","30,28083"
26/01/2010 5.00,"0,917482","3,797574","1,746912",
26/01/2010 6.00,"1,08906","11,11367","1,885623","24,42001"
26/01/2010 7.00,"1,493619","27,222864","1,870192",
26/01/2010 8.00,"0,899422","31,233283","1,983804","16,11721"
26/01/2010 9.00,"0,924707","37,948477","2,026423",
26/01/2010 10.00,"0,901228","21,647185","2,038854","21,97802"
26/01/2010 11.00,"1,074611","22,041745","2,030882",
26/01/2010 12.00,"5,519345","7,81838","1,566964","28,327221"
26/01/2010 13.00,"1,040295",,"1,869442",
26/01/2010 14.00,,"0,441276","1,431097",
26/01/2010 15.00,,"6,517914","1,399092",
26/01/2010 16.00,"1,206454","5,656126","1,401184",
26/01/2010 17.00,"0,946379","7,490019","1,434885",
26/01/2010 18.00,"1,329267","8,148041","1,367799",
26/01/2010 19.00,"1,517097","7,146085","1,297872",
26/01/2010 20.00,"1,663389","7,454977","1,27155","19,0476"
26/01/2010 21.00,"1,397897","5,878063","1,325929",
26/01/2010 22.00,"1,197424","5,378381","1,343095","11,72161"
26/01/2010 23.00,"1,06558","6,674956","1,389109",
27/01/2010 0.00,"0,96444","6,070148","1,478293","16,60561"
27/01/2010 1.00,"0,67547","4,778764","1,340491",
27/01/2010 2.00,"1,007786","4,445213","1,298543","11,23321"
27/01/2010 3.00,"1,090866","4,094785","1,294675",
27/01/2010 4.00,"1,121569","3,718404","1,277589","21,97802"
27/01/2010 5.00,"0,890392","4,25702","1,320444",
27/01/2010 6.00,"0,984308","5,017573","1,329283","18,55921"
27/01/2010 7.00,"0,93735","6,026022","1,287928",
27/01/2010 8.00,"1,222709","8,341425","1,392937","20,51281"
27/01/2010 9.00,"0,92832","8,854083","1,426992",
27/01/2010 10.00,"0,706172","9,9417","1,469731","17,582411"
27/01/2010 11.00,"1,112538","9,859935","1,458917",
27/01/2010 12.00,"0,783833","9,19153","1,474307","13,67521"
27/01/2010 13.00,"0,910259","10,559478","1,467086",
27/01/2010 14.00,"0,700755","8,584126","1,399527","9,76801"
27/01/2010 15.00,"0,605033","7,236935","1,436266",
27/01/2010 16.00,"1,249799","7,622404","1,429124","12,69841"
27/01/2010 17.00,"0,801894","7,266785","1,399447",
27/01/2010 18.00,"0,814537","6,889106","1,347199","25,88522"
27/01/2010 19.00,"0,863301","24,07552","1,532001",
27/01/2010 20.00,"0,995144","13,993655","1,379954","15,14041"
27/01/2010 21.00,"0,875943","11,495247","1,484015",
27/01/2010 22.00,"0,558075","12,691882","1,54755","18,55921"
27/01/2010 23.00,"0,572523","10,541311","1,499642",
28/01/2010 0.00,"1,031265","20,624477","1,950813","11,72161"
28/01/2010 1.00,"1,289533","25,252682","2,098875",
28/01/2010 2.00,"1,424988","19,95736","1,692849","17,582411"
28/01/2010 3.00,,"23,14365","1,989605",
28/01/2010 4.00,"1,000562","20,616674","1,821654","14,16361"
28/01/2010 5.00,"0,875943","18,838614","1,597114",
28/01/2010 6.00,"0,733264","22,612822","1,530344","24,42001"
28/01/2010 7.00,"0,614064","29,346178","1,58492",
28/01/2010 8.00,"1,152272","29,635598","1,712422","29,30402"
28/01/2010 9.00,"0,953604","24,328594","1,593167",
28/01/2010 10.00,"0,874137","30,301413","1,678998","47,863232"
28/01/2010 11.00,"1,078222","42,867404","1,770827",
28/01/2010 12.00,"1,204648","41,141229","1,737283","35,164822"
28/01/2010 13.00,"1,244381","32,256013","1,558638",
28/01/2010 14.00,"1,414152","18,200056","1,467086","42,490841"
28/01/2010 15.00,"1,182974","13,069564","1,440685",
28/01/2010 16.00,"0,939156","15,431695","1,468783","29,79241"
28/01/2010 17.00,"1,184781","17,396673","1,510337",
28/01/2010 18.00,"1,087253","18,488183","1,463573","27,83882"
28/01/2010 19.00,"1,878312","47,960263","1,551259",
28/01/2010 20.00,"1,374418","35,377389","1,475255","24,908421"
28/01/2010 21.00,"1,329267","40,092555","1,507101",
28/01/2010 22.00,"1,051131","19,682223","1,43666","27,35042"
28/01/2010 23.00,"0,946379","17,126713","1,556152",
29/01/2010 0.00,"0,646572","15,557584","1,383781","19,53602"
29/01/2010 1.00,"1,094477","10,33106","1,384058",
29/01/2010 2.00,"1,435824","6,806041","1,324232","24,42001"
29/01/2010 3.00,"0,975277","4,74502","1,366693",
29/01/2010 4.00,"1,004174","4,051956","1,385556","21,48962"
29/01/2010 5.00,"1,280503","6,706104","1,49246",
29/01/2010 6.00,"1,607401","14,183145","1,452248","12,69841"
29/01/2010 7.00,"1,247993","18,839905","1,405604",
29/01/2010 8.00,"1,697704","21,455105","1,463495","15,14041"
29/01/2010 9.00,"1,49723","46,23019","1,856104",
29/01/2010 10.00,"1,688674","32,1989","1,540722","12,69841"
29/01/2010 11.00,"4,804142","33,156738","2,104794",
29/01/2010 12.00,"1,587534","29,056739","1,956614","32,722832"
29/01/2010 13.00,"1,562249","28,108005","1,920941",
29/01/2010 14.00,"1,706734","29,799132","1,944184","16,11721"
29/01/2010 15.00,"1,739244","24,775065","1,79186",
29/01/2010 16.00,"1,959584","19,880783","1,759343","21,001221"
29/01/2010 17.00,"1,728408","28,189762","1,768537",
29/01/2010 18.00,"1,921657","33,987366","1,753819","21,97802"
29/01/2010 19.00,"1,638104","33,61487","1,811552",
29/01/2010 20.00,"1,726601","34,231359","1,702201","21,001221"
29/01/2010 21.00,"24,306066","45,379522","2,375505",
29/01/2010 22.00,"2,017378","47,376205","2,102309","18,07081"
29/01/2010 23.00,"1,934299","33,02175","2,108308",
30/01/2010 0.00,"1,907208","27,957454","2,015808","41,514042"
30/01/2010 1.00,"1,683256","18,60759","1,891186",
30/01/2010 2.00,"1,717571","13,146147","1,845449","46,398041"
30/01/2010 3.00,,"7,824871","1,753463",
30/01/2010 4.00,"1,737438","6,442637","1,69056","37,118431"
30/01/2010 5.00,"1,74105","8,946232","1,773312",
30/01/2010 6.00,"1,863863","9,217488","1,676551","30,76923"
30/01/2010 7.00,"1,748274","27,645971","1,702083",
30/01/2010 8.00,"2,082397","50,417124","1,832467","17,582411"
30/01/2010 9.00,"1,722989","23,427869","1,82268",
30/01/2010 10.00,"1,834966","18,970989","1,74273","18,55921"
30/01/2010 11.00,"1,668807","13,937841","1,694427",
30/01/2010 12.00,"1,798844","21,686133","1,787953","19,0476"
30/01/2010 13.00,"1,849414","21,709497","1,773905",
30/01/2010 14.00,"1,829547","18,688061","1,700703","11,23321"
30/01/2010 15.00,"1,80065","10,812564","1,599126",
30/01/2010 16.00,"1,623656","10,703542","1,554337","19,53602"
30/01/2010 17.00,"1,656165","14,28697","1,530502",
30/01/2010 18.00,"1,59837","17,369413","1,580973","10,74481"
30/01/2010 19.00,"1,708541","18,315566","1,554692",
30/01/2010 20.00,"1,441242","17,970335","1,601416","9,76801"
30/01/2010 21.00,"1,659777","22,216961","1,665226",
30/01/2010 22.00,"1,80968","17,94697","1,539183","9,27961"
30/01/2010 23.00,"1,600176","12,138991","1,550272",
31/01/2010 0.00,"1,824129","13,895018","1,58488","16,11721"
31/01/2010 1.00,"1,788008","12,499797","1,549522",
31/01/2010 2.00,"1,719377","11,473183","1,515151","12,69841"
31/01/2010 3.00,"1,914432","10,811271","1,488553",
31/01/2010 4.00,"1,46111","1,817021","1,453589","13,18681"
31/01/2010 5.00,"1,547801","3,611978","1,489185",
31/01/2010 6.00,"1,713959","4,854042","1,51298","24,908421"
31/01/2010 7.00,"1,605595","15,042331","1,585117",
31/01/2010 8.00,"1,936105","12,258399","1,552285","21,001221"
31/01/2010 9.00,"1,733825","4,388105","1,631486",
31/01/2010 10.00,"1,818711","5,088956","1,592537","30,76923"
31/01/2010 11.00,"1,632686","10,072787","1,551653",
31/01/2010 12.00,"1,692286","7,395275","1,610768","19,0476"
31/01/2010 13.00,"1,778977","8,732083","1,61428",
31/01/2010 14.00,"1,49723","4,863128","1,609228","19,53602"
31/01/2010 15.00,"1,134211","3,100618","1,595023",
31/01/2010 16.00,"1,650747","5,355021","1,577067","10,74481"
31/01/2010 17.00,"1,249799","13,109804","1,607808",
31/01/2010 18.00,"1,493619","5,700255","1,625447","12,69841"
31/01/2010 19.00,"1,667001","10,289528","1,600705",
31/01/2010 20.00,"1,782589","21,722479","1,671026","9,76801"
31/01/2010 21.00,"1,52974","36,507843","1,829783",
31/01/2010 22.00,"1,394285","10,947543","1,644191","11,23321"
31/01/2010 23.00,"1,224515","12,074096","1,541788",
01/02/2010 0.00,"1,536965","12,176627","1,605717","11,23321"
01/02/2010 1.00,"1,293145","10,659417","1,602363",
01/02/2010 2.00,"1,233545","7,535446","1,606506","12,69841"
01/02/2010 3.00,,"5,595127","1,621343",
01/02/2010 4.00,"1,329267","8,752849","1,6187","16,60561"
01/02/2010 5.00,"1,58031","6,267425","1,608125",
01/02/2010 6.00,"1,786202","14,502418","1,637168","21,48962"
01/02/2010 7.00,"1,923463","18,005378","1,634247",
01/02/2010 8.00,"1,726601","34,929618","1,918731","12,69841"
01/02/2010 9.00,"2,019184","43,686369","2,381071",
01/02/2010 10.00,"2,416519","29,376024","1,90559","17,582411"
01/02/2010 11.00,"2,331634","25,953526","1,854841",
01/02/2010 12.00,"4,070878","31,398117","2,057914","36,630032"
01/02/2010 13.00,"4,990167","24,542757","2,006179",
01/02/2010 14.00,"4,424867","20,519354","1,967742","48,35165"
01/02/2010 15.00,"3,864986","16,675054","1,841148",
01/02/2010 16.00,"2,727163","10,119509","1,673868","43,956032"
01/02/2010 17.00,"2,447222","10,857991","1,722761",
01/02/2010 18.00,"2,23974",,,"39,56044"
01/02/2010 19.00,"2,207016","12,180523","1,725563",
01/02/2010 20.00,"2,075172","16,146819","2,007481","25,88522"
01/02/2010 21.00,"3,960707","50,892141","2,802329",
01/02/2010 22.00,"3,671737","39,585092","2,155741","23,93162"
01/02/2010 23.00,"3,834283","37,826472","2,314102",
02/02/2010 0.00,"4,661462","38,902413","2,260671","40,537231"
02/02/2010 1.00,"5,770389","34,564925","2,50364",
02/02/2010 2.00,"5,373053","35,302096","2,264143","42,490841"
02/02/2010 3.00,"4,771633","30,929581","2,019873",
02/02/2010 4.00,"4,663268","31,518802","2,3392","48,35165"
02/02/2010 5.00,"4,701196","36,515622","2,400958",
02/02/2010 6.00,"6,073809","37,600626","2,639784","48,35165"
02/02/2010 7.00,"5,808317","41,892702","2,517017",
02/02/2010 8.00,"6,565058","42,039372","2,186915","49,816841"
02/02/2010 9.00,"5,457939","31,076232","1,785467",
02/02/2010 10.00,"6,38084","28,968501","2,001285","53,724041"
02/02/2010 11.00,"5,864303","26,724481","1,99722",
02/02/2010 12.00,"6,66078","26,446726","2,249267","39,072041"
02/02/2010 13.00,"7,012963","20,127394","2,134667",
02/02/2010 14.00,"9,696781","33,531813","2,458454","49,328442"
02/02/2010 15.00,"11,007977","36,675256","2,559478",
02/02/2010 16.00,"11,806261","32,466258","2,448905","53,235641"
02/02/2010 17.00,"13,962708","48,103012","2,670762",
02/02/2010 18.00,"12,236107","40,441686","2,582247","68,864471"
02/02/2010 19.00,"5,864303","23,448652","2,322469",
02/02/2010 20.00,"6,2201","34,856925","2,56524","65,934052"
02/02/2010 21.00,"7,908774","47,407368","2,606675",
02/02/2010 22.00,"8,633007","43,485187","3,115145","53,724041"
02/02/2010 23.00,"5,584363","28,889325","2,526251",
03/02/2010 0.00,"5,268302","41,878421","2,686823","64,95726"
03/02/2010 1.00,"6,619241","42,235331","2,384109",
03/02/2010 2.00,"5,624097","37,206084","2,317693","62,026852"
03/02/2010 3.00,,"20,872366","2,061268",
03/02/2010 4.00,"3,930005","11,80155","1,880807","60,073261"
03/02/2010 5.00,"2,790375","17,796417","1,834045",
03/02/2010 6.00,"2,754255","35,511057","1,942724","39,56044"
03/02/2010 7.00,"2,701878","32,741413","1,830098",
03/02/2010 8.00,"2,835527","48,675389","1,917191","29,79241"
03/02/2010 9.00,"4,251485","55,369817","1,979779",
03/02/2010 10.00,"4,647013","48,426199","2,100099","20,02442"
03/02/2010 11.00,"4,022114","37,957558","2,191494",
03/02/2010 12.00,"4,213558","31,434447","2,21375","22,954821"
03/02/2010 13.00,"3,494742","20,673786","2,072357",
03/02/2010 14.00,"3,58324","19,686104","1,997024","43,46764"
03/02/2010 15.00,"3,572403","16,920358","1,891975",
03/02/2010 16.00,"3,857762","10,118212","1,752516","31,25762"
03/02/2010 17.00,"3,326778","13,410909","1,885779",
03/02/2010 18.00,"3,175068","21,556345","1,836452","21,97802"
03/02/2010 19.00,"2,656726","42,258697","1,933608",
03/02/2010 20.00,"2,736194","39,368327","1,885109","15,14041"
03/02/2010 21.00,"2,905964","26,684235","1,830651",
03/02/2010 22.00,"2,443611","18,303891","1,932463","21,48962"
03/02/2010 23.00,"2,286482","41,592902","1,995523",
04/02/2010 0.00,"2,849976","51,641015","2,177485","21,48962"
04/02/2010 1.00,"2,732581","47,416452","2,045127",
04/02/2010 2.00,"2,503211","37,181438","1,930925","23,93162"
04/02/2010 3.00,"2,34247","23,046292","1,919954",
04/02/2010 4.00,"2,134772","17,789927","1,795608","30,76923"
04/02/2010 5.00,"2,022797","11,601675","1,83661",
04/02/2010 6.00,"2,465283","22,342847","1,827217","27,35042"
04/02/2010 7.00,"2,804824","40,326161","1,960718",
04/02/2010 8.00,"3,167844","45,354129","2,170578","18,07081"
04/02/2010 9.00,"3,315942","60,850716","2,21079",
04/02/2010 10.00,"2,774121","45,929088","2,106412","20,51281"
04/02/2010 11.00,"2,887903","47,679904","2,334781",
04/02/2010 12.00,"3,395408","63,246584","2,414139","21,001221"
04/02/2010 13.00,"2,95834","39,18275","2,015334",
04/02/2010 14.00,"2,627829","17,153973","2,003417","42,002441"
04/02/2010 15.00,"2,557393","14,485544","1,889568",
04/02/2010 16.00,"2,241331","13,732777","1,871337","37,118431"
04/02/2010 17.00,"2,134772","14,685421","1,979384",
04/02/2010 18.00,"2,00293","22,237727","2,063557","23,44322"
04/02/2010 19.00,"2,481538","53,102432","2,099112",
04/02/2010 20.00,"2,329828","49,653988","2,010717","16,60561"
04/02/2010 21.00,"2,667562","51,803267","2,000298",
04/02/2010 22.00,"2,819272","54,815623","2,211974","21,48962"
04/02/2010 23.00,"2,882485","56,626153","2,188256",
05/02/2010 0.00,"2,862618","51,561838","2,228074","30,28083"
05/02/2010 1.00,"2,770509","46,971281","2,243425",
05/02/2010 2.00,"2,34247","38,885528","2,174485","35,653221"
05/02/2010 3.00,,"27,173534","2,018293",
05/02/2010 4.00,"2,057112","10,800886","1,991302","23,44322"
05/02/2010 5.00,"2,03002","10,036445","2,120776",
05/02/2010 6.00,"2,076978","20,0599","2,100889","21,001221"
05/02/2010 7.00,"2,382205","29,777067","2,2203",
05/02/2010 8.00,"2,662145","54,49504","2,245793","27,83882"
05/02/2010 9.00,"2,420131","45,284055","2,332216",
05/02/2010 10.00,"1,807874","24,637496","1,948484","21,001221"
05/02/2010 11.00,"1,369","20,594629","1,844029",
05/02/2010 12.00,"2,080591","22,322102","1,971334","31,746031"
05/02/2010 13.00,"1,984869","14,437523","2,166119",
05/02/2010 14.00,"2,051694","13,543296","2,16308","31,746031"
05/02/2010 15.00,"1,91082","10,604905","1,973109",
05/02/2010 16.00,"1,984869","9,545849","1,993038","26,86202"
05/02/2010 17.00,"1,753692","11,310954","1,980449",
05/02/2010 18.00,"1,717571","11,662676","1,968454","19,0476"
05/02/2010 19.00,"1,992093","13,745755","2,000852",
05/02/2010 20.00,"1,945136","12,067607","1,985501","19,0476"
05/02/2010 21.00,"1,755499","9,360253","2,022832",
05/02/2010 22.00,"1,912626","6,112977","1,905117","31,746031"
05/02/2010 23.00,"1,820517","4,712573","1,889016",
06/02/2010 0.00,"1,538771","4,04417","1,952155","21,001221"
06/02/2010 1.00,"1,618237","2,661936","2,010718",
06/02/2010 2.00,"1,722989","2,507488","1,888226","29,30402"
06/02/2010 3.00,"1,885535","1,91566","1,95697",
06/02/2010 4.00,"1,704928","2,404957","2,044654","25,39682"
06/02/2010 5.00,"1,742856","5,671701","2,093469",
06/02/2010 6.00,"2,149221","30,779031","2,334781","25,88522"
06/02/2010 7.00,"2,297319","28,384442","2,175629",
06/02/2010 8.00,"2,201598","54,872715","2,257474","26,37361"
06/02/2010 9.00,"2,015572","35,46045","2,424833",
06/02/2010 10.00,"1,974033","23,137149","2,156452","21,48962"
06/02/2010 11.00,"1,706734","21,456405","2,204042",
06/02/2010 12.00,"1,58934","20,575146","2,138456","16,11721"
06/02/2010 13.00,"1,560443","15,078674","2,256961",
06/02/2010 14.00,"1,890954","11,155202","2,28273","24,908421"
06/02/2010 15.00,"1,867474","17,478435","2,181824",
06/02/2010 16.00,"1,724795","4,145403","2,21738","19,0476"
06/02/2010 17.00,"1,468333","5,291426","2,22843",
06/02/2010 18.00,"1,4882","35,322879","2,170263","24,908421"
06/02/2010 19.00,"1,670614","14,902162","2,259447",
06/02/2010 20.00,"1,58934","13,397931","2,259842","15,14041"
06/02/2010 21.00,"1,621849","10,586739","2,221524",
06/02/2010 22.00,"1,408733","8,977381","2,113083","15,62881"
06/02/2010 23.00,"1,58934","10,571165","2,137429",
07/02/2010 0.00,"1,629073","10,842418","2,223378","9,76801"
07/02/2010 1.00,"1,650747","7,775551","2,1308",
07/02/2010 2.00,"1,739244","5,40953","2,028712","11,23321"
07/02/2010 3.00,,"8,148041","2,060873",
07/02/2010 4.00,"1,751886","7,900147","2,115885","15,14041"
07/02/2010 5.00,"1,564055","6,637317","2,160714",
07/02/2010 6.00,"1,75008","5,011084","2,254081","9,27961"
07/02/2010 7.00,"1,522516","9,867721","2,436435",
07/02/2010 8.00,"1,710347","9,657465","2,423966","9,27961"
