, Brindisi,,,,
16/03/2007 20.00,"0,53931408","18,08454493","38,58362961","0,45296675",
16/03/2007 21.00,"0,64221516","25,7835112",,"0,62875659",
16/03/2007 22.00,"0,64973282","36,11846392","36,63003159","0,62019632",
16/03/2007 23.00,"0,52226408","28,06907776",,"0,55482686",
17/03/2007 0.00,"0,67763829","147,22271896","37,6068306","0,52295098",
17/03/2007 1.00,,"183,80717552",,"0,49675741",
17/03/2007 2.00,"0,66124628",,"37,6068306","0,50145043",
17/03/2007 3.00,"0,44349946","99,92964752",,,
17/03/2007 4.00,"0,91867034","89,34550384","35,65322113","0,42028144",
17/03/2007 5.00,"1,18983712","89,729682",,"0,40532987",
17/03/2007 6.00,"0,69279667","59,84877392","39,56044006","0,43203853",
17/03/2007 7.00,"1,38702833","95,57919744",,"0,5128361",
17/03/2007 8.00,"1,86972704","79,99045112","44,4444313","0,52743376",
17/03/2007 9.00,"1,9288839","48,24448264",,"0,67573355",
17/03/2007 10.00,"0,98714902","69,80604928","32,23442078","0,5308268",
17/03/2007 11.00,"0,93791096","62,92990456",,"0,35183197",
17/03/2007 12.00,"0,00585589","33,11779024","36,63003159","0,32674099",
17/03/2007 13.00,"0,48234073","51,60078832",,"0,32883288",
17/03/2007 14.00,"0,58559674","46,08872176","35,65322113","0,3250836",
17/03/2007 15.00,"0,64690556","38,09772808",,"0,29332568",
17/03/2007 16.00,"0,91293344","19,46547928","25,39682007","0,28156859",
17/03/2007 17.00,"0,37860571","27,68749992",,"0,30587117",
17/03/2007 18.00,"0,18022054","86,98468096","28,81562042","0,31068333",
17/03/2007 19.00,"0,63865871","183,82924",,"0,32295434",
17/03/2007 20.00,"1,21361966","38,78820864","38,0952301","0,33427693",
17/03/2007 21.00,"1,33814826","53,35030656",,"0,44020518",
17/03/2007 22.00,"1,36396277","17,90284757","44,4444313","0,62906144",
17/03/2007 23.00,"1,69213647","16,85027436",,"0,56771458",
18/03/2007 0.00,"0,81887925","22,78153736","41,5140419","0,4348791",
18/03/2007 1.00,"0,98368308","31,32282376",,"0,4235168",
18/03/2007 2.00,"1,08693909","25,73290056","36,63003159","0,53781027",
18/03/2007 3.00,"1,21600961","26,44672664",,"0,72177378",
18/03/2007 4.00,"1,24708201","26,90227976","34,67642975","0,43519446",
18/03/2007 5.00,"0,27487171","18,14944203",,"0,39199482",
18/03/2007 6.00,"1,31520271","16,26492703","22,46640968","0,40386987",
18/03/2007 7.00,"0,65311943","36,89330192",,"0,43764026",
18/03/2007 8.00,"1,29404911","34,25992344","21,97801971","0,48297034",
18/03/2007 9.00,"1,29679806","50,85321544",,"0,58302122",
18/03/2007 10.00,"1,46458984","69,09350424","25,39682007","0,56384733",
18/03/2007 11.00,"1,30982481","66,26674608",,"0,47078109",
18/03/2007 12.00,"1,63058864","33,65121912","30,28083038","0,4723976",
18/03/2007 13.00,"0,90217765","20,83213864",,"0,45535414",
18/03/2007 14.00,"1,37985746","13,99755124","29,7924099","0,3630763",
18/03/2007 15.00,"0,75040057","10,716521",,"0,33601258",
18/03/2007 16.00,"1,44833614","10,54390564","28,81562042","0,32378245",
18/03/2007 17.00,"1,42682456","11,89499176",,"0,3025961",
18/03/2007 18.00,"1,81415511","16,63092781","30,28083038","0,3265436",
18/03/2007 19.00,"1,38368138","28,8971076",,"0,353174",
18/03/2007 20.00,"0,42366186","10,47902001","30,76922989","0,3410233",
18/03/2007 21.00,"0,62395899","18,37786867",,"0,44975242",
18/03/2007 22.00,"1,24134613","12,08188785","27,35042","0,42994781",
18/03/2007 23.00,"0,61296421","15,53423138",,"0,33257982",
19/03/2007 0.00,"1,1600797","14,42454482","28,32722092","0,30524045",
19/03/2007 1.00,,"10,40114425",,"0,28918278",
19/03/2007 2.00,"0,09051402",,"27,8388195","0,30701581",
19/03/2007 3.00,"0,42559823","31,46171144",,,
19/03/2007 4.00,"0,12291462","20,20915168","30,76922989","0,30415421",
19/03/2007 5.00,"0,06781966","19,07093043",,"0,30056378",
19/03/2007 6.00,"0,09286024","26,76211104","29,30401993","0,26568146",
19/03/2007 7.00,"0,04755899","27,804304",,"0,2736916",
19/03/2007 8.00,"0,52030635","46,06277592","28,32722092","0,32325218",
19/03/2007 9.00,"0,75649037","24,33509472",,"0,27191624",
19/03/2007 10.00,"0,33939426","9,19542366","20,51280975","0,24287392",
19/03/2007 11.00,"0,06089999","9,1733611",,"0,2442545",
19/03/2007 12.00,"0,1615596","9,83008338","15,14041042","0,23296928",
19/03/2007 13.00,"0,40979405","8,2181259",,"0,23525856",
19/03/2007 14.00,"0,66852597","6,5062339","15,14041042","0,23671739",
19/03/2007 15.00,"0,07016486","7,57957334",,"0,23004928",
19/03/2007 16.00,"0,24972944","6,31804148","18,55920982","0,2284316",
19/03/2007 17.00,"1,08010994","11,83010422",,"0,24705536",
19/03/2007 18.00,"1,35992325","24,9632632","23,93161964","0,2639061",
19/03/2007 19.00,"0,42574569","29,13851672",,"0,29101421",
19/03/2007 20.00,"0,22858804","19,18384168","28,32722092","0,28888261",
19/03/2007 21.00,"0,92183321","29,74592088",,"0,29065914",
19/03/2007 22.00,"0,74745941","26,76989288","16,60560989","0,26777218",
19/03/2007 23.00,"0,3077859","23,39802352",,"0,29630174",
20/03/2007 0.00,"0,78806923","18,47261018","17,09399986","0,28276696",
20/03/2007 1.00,"0,57704377","15,64584629",,"0,26063102",
20/03/2007 2.00,"1,12057331","10,20126759","20,51280975","0,24792435",
20/03/2007 3.00,"1,15936475","10,6023115",,"0,2459516",
20/03/2007 4.00,"1,08544613","10,90990833","22,95482063","0,24109856",
20/03/2007 5.00,"1,22615927","10,45045664",,"0,23099653",
20/03/2007 6.00,"1,08547563","10,84890788","25,39682007","0,23277189",
20/03/2007 7.00,"1,00278946","37,24501432",,"0,22330174",
20/03/2007 8.00,"0,71423808","38,45594128","28,32722092","0,23782349",
20/03/2007 9.00,"0,92705245","43,56696584",,"0,23983478",
20/03/2007 10.00,"1,2890831","83,44797808",,"0,28927856",
20/03/2007 12.00,,,,"0,16079856",
20/03/2007 13.00,,"51,96030168",,"0,32968552",
20/03/2007 14.00,,"82,03718976",,"0,3800345",
20/03/2007 15.00,,"62,05774576",,"0,24168957",
20/03/2007 16.00,,"86,73288968",,"0,22097275",
20/03/2007 17.00,,"65,8773864",,"0,2012429",
20/03/2007 18.00,,"50,06539496",,"0,18905014",
20/03/2007 19.00,,"40,35082888",,"0,20096842",
20/03/2007 20.00,,"35,95233024",,"0,23944117",
20/03/2007 21.00,,"45,78241936",,"0,27432232",
20/03/2007 22.00,,"20,42459584","0,48840001","0,25009566",
20/03/2007 23.00,,"13,24737804",,"0,27219189",
21/03/2007 0.00,,"28,802368","0,97680098","0,2517916",
21/03/2007 1.00,,"24,88278712",,"0,24488638",
21/03/2007 2.00,,,"0,48840001","0,21939478",
21/03/2007 3.00,,"30,61029784",,,
21/03/2007 4.00,,"9,96116819","1,46520102","0,25105926",
21/03/2007 5.00,,"15,44986629",,"0,25737581",
21/03/2007 6.00,,"39,17364872","1,46520102","0,27478835",
21/03/2007 7.00,,"50,71434688",,"0,29022464",
21/03/2007 8.00,,"49,02322112","1,46520102","0,31347952",
21/03/2007 9.00,,,,"0,33768165",
21/03/2007 10.00,,,,"0,25240246","0,63005184"
21/03/2007 11.00,,,,"0,26266685","0,67296517"
21/03/2007 12.00,,"2,27127627",,"0,2668915","0,50879493"
21/03/2007 13.00,,"0,33485047",,"0,27107645","0,48216682"
21/03/2007 14.00,,"0,62817039","0,48840001","0,26298338","0,51121641"
21/03/2007 15.00,,"0,40882958",,"0,25903437","0,47974636"
21/03/2007 16.00,,"2,70476491","0,48840001","0,2495981","0,46852275"
21/03/2007 17.00,,"5,01108432",,"0,27561763","0,47600482"
21/03/2007 18.00,,"13,10460518","2,44200301","0,31505866","0,61772885"
21/03/2007 19.00,,"16,8749296",,"0,33290336","0,86310349"
21/03/2007 20.00,,"11,39401717","7,81440783","0,3751873","1,14214897"
21/03/2007 21.00,,"4,12982822",,"0,34249731","1,26670706"
21/03/2007 22.00,,"4,3595512","13,67521","0,33732541","1,12872457"
21/03/2007 23.00,,"4,16227678",,"0,3414321","1,3186422"
22/03/2007 0.00,,"3,89491417","6,83760691","0,29389683","0,90205561"
22/03/2007 1.00,,"4,88519059",,"0,33424539","0,91812014"
22/03/2007 2.00,,"5,20446782","9,27960968","0,36752872","1,12410332"
22/03/2007 3.00,,"8,18048818",,"0,35142083","1,24404017"
22/03/2007 4.00,,"6,33621122","7,32600689","0,32536275","0,9627939"
22/03/2007 5.00,,"11,43424756",,"0,33685237","0,94430789"
22/03/2007 6.00,,"15,0267579","8,79120922","0,36583045","1,08669196"
22/03/2007 7.00,,"36,96339584",,"0,449096","1,2435998"
22/03/2007 8.00,,"18,74906053","15,14041042","0,34810371","1,29729639"
22/03/2007 9.00,,"14,35446046",,"0,32058563","1,03101426"
22/03/2007 10.00,,"8,35310545","8,30280876","0,31328096","0,93770654"
22/03/2007 11.00,,"2,74110438",,"0,26503555","0,8239317"
22/03/2007 12.00,,"4,73333955","4,88400507","0,25204622","0,65976146"
22/03/2007 13.00,,"4,49063792",,"0,26618136","0,52860101"
22/03/2007 14.00,,"4,691809","3,41880298","0,25224478","0,52199966"
22/03/2007 15.00,,"5,07208477",,"0,25757437","0,4720436"
22/03/2007 16.00,,"5,34074371","2,44200301","0,27091877","0,47336468"
22/03/2007 17.00,,"6,40240274",,"0,2753011","0,50021247"
22/03/2007 18.00,,"5,40433874","6,34920597","0,26807586","0,47336468"
22/03/2007 19.00,,"9,07082818",,"0,26021872","0,6223501"
22/03/2007 20.00,,"7,30182858","7,32600689","0,27159037","0,5739348"
22/03/2007 21.00,,"26,62714296",,"0,32374507","0,65778035"
22/03/2007 22.00,,"19,84833816","6,83760691","0,31213749","0,68044724"
22/03/2007 23.00,,"6,26353227",,"0,30372672","0,78343883"
23/03/2007 0.00,,"5,87027594","4,39560509","0,31150443","0,71433775"
23/03/2007 1.00,,"8,48548659",,"0,32982451","0,80324491"
23/03/2007 2.00,"0,99449684",,"5,86080599","0,31035979","0,83141377"
23/03/2007 3.00,"0,89677128","12,35444154",,,"0,74404737"
23/03/2007 4.00,"0,54768501","8,15323262","3,90720391","0,24331776","0,69651279"
23/03/2007 5.00,"0,49447557","6,17527626",,"0,2336876","0,59132041"
23/03/2007 6.00,"0,97321307","7,94167938","2,93040299","0,22788614","0,62411053"
23/03/2007 7.00,"0,83576755","10,92419097",,"0,23641021","0,60628455"
23/03/2007 8.00,"0,73159624","14,45699146","4,88400507","0,26841808","0,67252481"
23/03/2007 9.00,"0,99644541","20,37658552",,"0,31049178","0,90667686"
23/03/2007 10.00,"1,0453082","15,6640122","6,34920597","0,30472886","1,05346148"
23/03/2007 11.00,"1,21123276","11,47059086",,"0,3124657","1,23039508"
23/03/2007 12.00,"0,66099915","10,00140241","10,25640965","0,29715205","1,13246611"
23/03/2007 13.00,"0,7248515","9,71587006",,"0,29059957","0,99140211"
23/03/2007 14.00,"1,27883174","8,84240346","11,72161007","0,27761491","0,9689559"
23/03/2007 15.00,"2,1727544","7,88197909",,"0,27323374","0,89193239"
23/03/2007 16.00,"0,78225809","8,93065755","15,14041042","0,28432507","0,90535679"
23/03/2007 17.00,"0,70236766","9,22008273",,"0,28385086","0,92120165"
23/03/2007 18.00,"0,76622","13,81844464","20,02441978","0,30184858","0,97467755"
23/03/2007 19.00,"0,40499381","12,30901433",,"0,29778277","1,11442046"
23/03/2007 20.00,"0,45235753","20,7140344","17,58241081","0,34060515","0,99074208"
23/03/2007 21.00,"0,00674474","30,74528504",,"0,38895334","1,61507329"
23/03/2007 22.00,"0,12995124","28,5363132","17,58241081","0,3875716","1,53100706"
23/03/2007 23.00,"0,06475137","20,53881872",,"0,39704408","1,76141756"
24/03/2007 0.00,"0,03447427","16,1896535","11,72161007","0,38571682","1,76559845"
24/03/2007 1.00,"0,5989469","17,02548239",,"0,43588008","1,77418091"
24/03/2007 2.00,"1,32259833","16,2545487","18,55920982","0,43141949","1,89940005"
24/03/2007 3.00,"0,98670255","14,59846225",,"0,40730496","1,80455056"
24/03/2007 4.00,"0,54798503","14,02610314","19,53602028","0,38413768","1,73897033"
24/03/2007 5.00,"0,18166264","15,39145851",,"0,40272757","1,60935063"
24/03/2007 6.00,"0,11001703","21,04628264","23,44322014","0,41748875","1,75965713"
24/03/2007 7.00,"0,03837141","29,3838072",,"0,44748299","1,89983939"
24/03/2007 8.00,"0,01678762","33,1216716","20,51280975","0,42380296","2,0787541"
24/03/2007 9.00,"0,01423902","23,36037624",,"0,35414344","2,1806453"
24/03/2007 10.00,"0,01828566","9,7223613","16,60560989","0,27962738","1,30081724"
24/03/2007 11.00,"0,0082438","7,49910491",,"0,2569343","1,0871313"
24/03/2007 12.00,"0,01498855","6,60746666","7,81440783","0,24908067","0,79180162"
24/03/2007 13.00,"0,27729014","7,0435537",,"0,25744706","0,79598251"
24/03/2007 14.00,"0,71990481","6,44912629","3,90720391","0,24442269","0,81248842"
24/03/2007 15.00,"0,41938232","6,53608405",,"0,23021397","0,52860101"
24/03/2007 16.00,"0,16232744","6,55555203","1,95360196","0,22579426","0,61398731"
24/03/2007 17.00,"0,13789605","7,10844698",,"0,23451688","0,51605733"
24/03/2007 18.00,"0,13115029","7,94168129","5,86080599","0,23948906","0,56689309"
24/03/2007 19.00,"0,01798666","8,00397807",,"0,23175339","0,69981397"
24/03/2007 20.00,"0,00749427","9,19802016","8,79120922","0,2526711","0,60936606"
24/03/2007 21.00,"0,00749427","12,08318992",,"0,29296827","0,87718793"
24/03/2007 22.00,"0,01498855","16,97746251","10,25640965","0,36618085","1,31556171"
24/03/2007 23.00,"0,01124192","16,04689211",,"0,38180986","1,89147762"
25/03/2007 0.00,"0,01723713","11,0708471","9,76801014","0,3396579","1,4247153"
25/03/2007 1.00,,"10,11691398",,"0,31420134","1,19298371"
25/03/2007 2.00,"0,09972499",,"11,72161007","0,27998245","0,9546518"
25/03/2007 3.00,"0,02216145","21,11505728",,,"0,83163344"
25/03/2007 4.00,"0,06463645","12,96833311","15,14041042","0,25827283","0,70553561"
25/03/2007 5.00,"0,0184677","11,96767835",,"0,29649797","0,72446097"
25/03/2007 6.00,"0,01477396","10,53741631","18,55920982","0,30607323","0,70025332"
25/03/2007 7.00,"0,02216145","9,36544635",,"0,32676202","0,95619154"
25/03/2007 8.00,"0,92892068","8,21423306","21,97801971","0,3093448","1,00878773"
25/03/2007 9.00,"0,12373331","7,73012614",,"0,32916576","0,88621075"
25/03/2007 10.00,"1,13021854","6,80474299","24,90842056","0,31876238","1,07634805"
25/03/2007 11.00,"0,76640612","6,77489285",,"0,3089103","0,79356205"
25/03/2007 12.00,"0,74424467","6,94231904","18,07081032","0,31884181","0,9196609"
25/03/2007 13.00,"1,28903936","5,22263756",,"0,30532454","0,66966399"
25/03/2007 14.00,"0,18282914","5,07208477","21,97801971","0,29444813","0,55544981"
25/03/2007 15.00,"0,07017707","5,71712665",,"0,30962045","0,61750816"
25/03/2007 16.00,"0,0867979","5,5821471","30,76922989","0,32163917","0,71191729"
25/03/2007 17.00,"0,02400832","5,4341908",,"0,29113918","0,5842787"
25/03/2007 18.00,"0,02031458","10,72950157","31,25761986","0,29381858","0,60672491"
25/03/2007 19.00,"0,02954792","9,13182863",,"0,2897189","0,67714708"
25/03/2007 20.00,"0,00369374","7,51208357","21,48962021","0,28656763","0,69101082"
25/03/2007 21.00,0,"6,40499924",,"0,27198632","0,56029073"
25/03/2007 22.00,"0,01108022","6,94361538","12,69841003","0,30816278","0,5955013"
25/03/2007 23.00,"0,03324166","7,36023253",,"0,28680357","0,52067858"
26/03/2007 0.00,"0,00923334","6,36217044","6,83760691","0,29113918","0,4907503"
26/03/2007 1.00,"0,03139479","5,88195634",,"0,27955262","0,47490544"
26/03/2007 2.00,"0,02031458","5,63276538","13,67521","0,28416272","0,47270465"
26/03/2007 3.00,"0,06463645","5,6107009",,"0,27281443","0,47534478"
26/03/2007 4.00,"0,07571768","5,9715106","21,97801971","0,28743429","0,47534478"
26/03/2007 5.00,0,"6,17527626",,"0,28274477","0,47534478"
26/03/2007 6.00,"0,02031458","7,5354463","15,62880993","0,27797699","0,47556547"
26/03/2007 7.00,"0,00554062","11,37714186",,"0,2952377","0,55588915"
26/03/2007 8.00,"0,02031458","18,70882058","13,18680954","0,3161227","0,71345804"
26/03/2007 9.00,"0,01292709","16,29088434",,"0,32703766","0,95091026"
26/03/2007 10.00,"0,01292709","12,97352037","19,04759979","0,33011184","0,74382668"
26/03/2007 11.00,"0,02400832","18,99435483",,"0,30587584","0,84593857"
26/03/2007 12.00,0,"11,59388235","9,27960968","0,30792568","0,67516596"
26/03/2007 13.00,"0,00184687","10,36739362",,"0,29318786","0,57987713"
26/03/2007 14.00,"0,03139479","11,54975722","7,32600689","0,29362118","0,63489378"
26/03/2007 15.00,"0,02400832","10,06499935",,"0,28798558","0,56095076"
26/03/2007 16.00,"0,01292709","9,56012619","5,86080599","0,29216352","0,48964991"
26/03/2007 17.00,"0,02585417","9,77946701",,"0,30276429","0,47578514"
26/03/2007 18.00,"0,05355624","9,01372248","13,18680954","0,29555189","0,5503882"
26/03/2007 19.00,"0,00738749","13,24088871",,"0,31064478","0,69937361"
26/03/2007 20.00,"0,00738749","14,08580151","15,14041042","0,3393332","0,71389739"
26/03/2007 21.00,"0,00554062","10,94884621",,"0,33015155","0,81953013"
26/03/2007 22.00,"0,00184687","10,81386666","18,07081032","0,32798374","0,74690819"
26/03/2007 23.00,"0,01108022","9,42125381",,"0,33204254","0,69057046"
27/03/2007 0.00,"0,00369374","9,51080806","11,23320961","0,34678037","0,77221522"
27/03/2007 1.00,,"9,13572338",,"0,32668376","0,79928369"
27/03/2007 2.00,"0,04374422",,"16,11721039","0,31702907","0,68154764"
27/03/2007 3.00,"1,17392208","24,29744744",,,"0,56227184"
27/03/2007 4.00,"0,36589321","13,3538057","19,04759979","0,1952604","0,47534478"
27/03/2007 5.00,"0,65183598","16,27141445",,"0,21671072","0,49603158"
27/03/2007 6.00,"0,99585657","29,59018848","24,42000961","0,24650523","0,74140622"
27/03/2007 7.00,"1,46517868",,,"0,271852","1,23611774"
27/03/2007 8.00,"0,69941022",,"23,93161964","0,24965416","0,81006694"
27/03/2007 9.00,"0,74982698","27,3357684",,"0,22414971","0,63137292"
27/03/2007 10.00,"1,23459529","49,43204496","21,0012207","0,28425032","0,62895145"
27/03/2007 11.00,"0,79381833","41,92645072",,"0,32179802","0,81512855"
27/03/2007 12.00,"1,59319864","49,13224336","10,25640965","0,38929907","1,12476335"
27/03/2007 13.00,"3,48840356","29,66804512",,"0,30833798","5,54393244"
27/03/2007 14.00,"6,00208178","38,9296584","11,23320961","0,31345499","2,12892983"
27/03/2007 15.00,"1,25832088","18,42718298",,"0,31404483","1,01164855"
27/03/2007 16.00,"1,0162464","29,86532528","8,79120922","0,33215","0,90535679"
27/03/2007 17.00,"0,69224342","20,4323968",,"0,31101387","1,03453613"
27/03/2007 18.00,"0,57497519","15,93526573","9,76801014","0,30223752","0,89941446"
27/03/2007 19.00,"0,61649421","6,9527012",,"0,25913949","0,7581318"
27/03/2007 20.00,"1,22755256","8,5283173","11,72161007","0,24689885","0,71169762"
27/03/2007 21.00,"0,95582033","3,63014806",,"0,23328114","0,6789075"
27/03/2007 22.00,"3,16909709","7,38618984","16,60560989","0,2642565","0,61552806"
27/03/2007 23.00,"1,18294287","6,06755227",,"0,27850376","0,71499778"
28/03/2007 0.00,"1,32134234","5,493893","7,81440783","0,28460422","0,90381604"
28/03/2007 1.00,"1,38189248","7,19799933",,"0,2631539","0,71983972"
28/03/2007 2.00,"0,80098615","9,92482872","9,27960968","0,29967843","0,93352464"
28/03/2007 3.00,"1,08210936","8,99035975",,"0,28558885","0,91900086"
28/03/2007 4.00,"0,54432891","11,64839538","15,14041042","0,29247654","0,95046989"
28/03/2007 5.00,"1,30799624","17,66792586",,"0,28814677","0,88488967"
28/03/2007 6.00,"1,36434516","44,03160096","7,81440783","0,34864099","0,9421071"
28/03/2007 7.00,"2,86745998","48,2094548",,"0,4418836","1,20882857"
28/03/2007 8.00,"1,8418226","67,82288464","14,16361046","0,49080645","1,42405425"
28/03/2007 9.00,"3,47913564","46,24837376",,"0,42283352","1,64412186"
28/03/2007 10.00,"3,06023131","18,85158197","13,67521","0,26716832","1,15117179"
28/03/2007 11.00,"2,84707116","8,95531853",,"0,25240947","0,87102592"
28/03/2007 12.00,"3,72936646","10,86837778","7,32600689","0,25425842","0,76649358"
28/03/2007 13.00,"3,84428746","12,30771226",,"0,26114728","1,10913817"
28/03/2007 14.00,"2,04447815","4,35176554","5,86080599","0,26157944","0,94562897"
28/03/2007 15.00,"1,76088363","3,40821266",,"0,27204939","0,65910143"
28/03/2007 16.00,"1,78683341","2,28555318","18,55920982","0,27515861","0,7477879"
28/03/2007 17.00,"1,52053806","1,83000006",,"0,26622341","0,78629965"
28/03/2007 18.00,"1,18034851","2,93838263","28,81562042","0,27429195","0,77309594"
28/03/2007 19.00,"0,88785626","3,93644663",,"0,29566402","0,90645617"
28/03/2007 20.00,"1,16181266","5,58863834","29,7924099","0,28094371","0,96411397"
28/03/2007 21.00,"1,81649014","7,84304121",,"0,2850761","0,82107088"
28/03/2007 22.00,"1,58281812","12,96314586","30,28083038","0,28795054","0,84703896"
28/03/2007 23.00,"1,38263387","11,60557041",,"0,28342338","0,89479321"
29/03/2007 0.00,"0,83261993","15,62637639","17,58241081","0,26016266","0,85650113"
29/03/2007 1.00,,"7,15127578",,"0,24965416","0,72798182"
29/03/2007 2.00,"0,5728222",,"19,53602028","0,26181538","0,84197735"
29/03/2007 3.00,"0,62605503","40,00169768",,,"0,86618399"
29/03/2007 4.00,"0,38419006","36,78948032","16,60560989","0,26667309","0,8774076"
29/03/2007 5.00,"0,52620495","38,21713248",,"0,2711255","0,96213387"
29/03/2007 6.00,"0,31086334","46,01862784","15,14041042","0,30966717","1,05060066"
29/03/2007 7.00,"1,22849227","55,5657792",,"0,41512238","1,33338667"
29/03/2007 8.00,"1,20740986","18,87105186","17,09399986","0,36968485","1,6509439"
29/03/2007 9.00,"0,47563056","2,83974446",,"0,27546112","0,96455433"
29/03/2007 10.00,"1,65076694","0,43348864","19,04759979","0,2581607","0,86486392"
29/03/2007 11.00,"1,56155163",,,"0,25189438","0,73832573"
29/03/2007 12.00,"2,05882294","0,23361581","17,58241081","0,25855432","0,92450182"
29/03/2007 13.00,"1,73219305","0,00519108",,"0,25047643","0,73986547"
29/03/2007 14.00,"2,6300993","1,39002209","22,95482063","0,2413345","0,69145118"
29/03/2007 15.00,"2,81186974","2,07789277",,"0,24897906","0,74404737"
29/03/2007 16.00,"1,96540233","1,97666002","21,97801971","0,25820042","0,75857115"
29/03/2007 17.00,"2,17382021","0,8812561",,"0,27041653","0,88511036"
29/03/2007 18.00,"1,15349666","2,27257452","27,8388195","0,26738206","0,8105073"
29/03/2007 19.00,"0,48206105","1,12395773",,"0,2734907","0,69343128"
29/03/2007 20.00,"0,54704023","0,1194044","30,76922989","0,28610043","0,82371101"
29/03/2007 21.00,"0,30882324","0,07917018",,"0,31668101","0,93286461"
29/03/2007 22.00,"0,44100781","0,42699931","41,02563095","0,29674091","1,05500224"
29/03/2007 23.00,"0,57962288","1,26802119",,"0,27033827","0,91922054"
30/03/2007 0.00,"1,15720667","2,77485118","21,0012207","0,25910678","0,67912718"
30/03/2007 1.00,"0,66488206","0,42699931",,"0,23881162","0,61420698"
30/03/2007 2.00,"0,46889192","1,57172327","32,72283173","0,22817114","0,63335302"
30/03/2007 3.00,"1,0213731","3,93904313",,"0,22789549","0,63335302"
30/03/2007 4.00,"1,52624851","2,2180634","36,14162064","0,23439774","0,63379338"
30/03/2007 5.00,"2,91759299","4,52438281",,"0,23802322","0,66482307"
30/03/2007 6.00,"3,24960179","4,36993527","34,18803024","0,23888987","0,74030583"
30/03/2007 7.00,"0,69771183","1,78197826",,"0,23660526","0,68991043"
30/03/2007 8.00,"6,45839748","9,66136086","36,63003159","0,2392064","0,72138047"
30/03/2007 9.00,"2,14414313","3,92087148",,"0,24204347","0,74558711"
30/03/2007 10.00,"1,83297063","5,91310474","37,11843109","0,24783675","0,72115979"
30/03/2007 11.00,"0,79855043","7,27068018",,"0,24622024","0,74954832"
30/03/2007 12.00,"0,73400348","2,33876605","19,04759979","0,23755134","0,6181682"
30/03/2007 13.00,"0,44292486","4,64508354",,"0,23443746","0,63093256"
30/03/2007 14.00,"0,28100117",,"12,69841003","0,21504866","0,55985138"
30/03/2007 15.00,"0,73381838","2,93578614",,"0,20381717","0,47534478"
30/03/2007 16.00,"1,14632477","3,68725567","13,67521","0,22750187","0,50285362"
30/03/2007 17.00,"3,64838275","6,26612686",,"0,23250675","0,59682238"
30/03/2007 18.00,"1,11943021",,"28,81562042","0,23514643","0,50241326"
30/03/2007 19.00,"0,40861128","3,05519054",,"0,27285998","0,65249906"
30/03/2007 20.00,"0,49145813","6,52700014","70,32967377","0,29216936","0,83361456"
30/03/2007 21.00,"0,61356627","5,81316832",,"0,29138213","0,91614004"
30/03/2007 22.00,"0,66828189","4,80731866","66,42247009","0,30919413","1,02353219"
30/03/2007 23.00,"0,51322091","5,64963687",,"0,29729338","1,09021281"
31/03/2007 0.00,"0,88387165","5,92348881","43,46763992","0,30698661","1,11067892"
31/03/2007 1.00,,"18,04171039",,"0,33697734","1,13136572"
31/03/2007 2.00,"1,6307056",,"45,42124176","0,30923384","1,12872457"
31/03/2007 3.00,"0,58069886","27,41752552",,,"0,87102592"
31/03/2007 4.00,"0,43643741","15,68866935","35,16482162","0,24865085","0,79224198"
31/03/2007 5.00,"0,28669739","22,90354208",,"0,25551518","0,76847469"
31/03/2007 6.00,"0,02921739","23,50704576","25,39682007","0,28975744","0,97533758"
31/03/2007 7.00,"1,59783616","55,35293536",,"0,46878147","1,07832917"
31/03/2007 8.00,"2,36479756","68,78590168","30,76922989","0,67506312","1,96299916"
31/03/2007 9.00,"0,47478543","33,89652872",,"0,48562637","2,16546047"
31/03/2007 10.00,"0,1625227","23,19556184","23,44322014","0,36443702","1,34813113"
31/03/2007 11.00,"0,39443735","8,00008333",,"0,2376845","1,01274894"
31/03/2007 12.00,"3,95715514","12,31550366","12,69841003","0,23902653","0,68859036"
31/03/2007 13.00,"1,9995776","9,78465809",,"0,25034795","0,76869437"
31/03/2007 14.00,"0,62635199","8,69704174","16,11721039","0,25879026","0,82195059"
31/03/2007 15.00,"1,37140009","10,37388486",,"0,27575312","0,91085774"
31/03/2007 16.00,"0,32687194","10,02735972","16,11721039","0,2890473","0,95597186"
31/03/2007 17.00,"0,20452277","5,60680807",,"0,2503865","0,87564717"
31/03/2007 18.00,"0,19721867","3,07336218","18,07081032","0,21949874","0,64611739"
31/03/2007 19.00,"0,21182686","4,96046794",,"0,22261496","0,5955013"
31/03/2007 20.00,"0,31408926","4,23755222","20,51280975","0,23141234","0,66240261"
31/03/2007 21.00,"0,86739625","6,24795712",,"0,20663789","0,5728344"
31/03/2007 22.00,"8,04579007","16,28180043","15,62880993","0,19705211","0,56711276"
31/03/2007 23.00,"3,72524049","8,82812655",,"0,18359909","0,53762383"
01/04/2007 0.00,"2,12923086","5,61848848","7,32600689","0,1994979","0,5338833"
01/04/2007 1.00,"0,39261082","8,40502007",,"0,22865002","0,57481552"
01/04/2007 2.00,"0,02739188","8,4426597","4,39560509","0,2305048","0,74624816"
01/04/2007 3.00,"0,13147878","4,67234102",,"0,2352387","0,63335302"
01/04/2007 4.00,"0,10043587","4,67104277","4,88400507","0,25314882","0,65910143"
01/04/2007 5.00,"0,04017455","5,29791491",,"0,23851261","0,65161936"
