NetC,Regione-Provincia Lecce,,,
16/06/2013 14.00.00,"1,58012816","4,79744126","4,18500854","11,72161007"
16/06/2013 15.00.00,"1,09825423","4,55122538","4,09899531",
16/06/2013 16.00.00,"0,92862575","4,94440523","4,25138745","9,76801014"
16/06/2013 17.00.00,"1,31428436","6,59541723","5,92359779",
16/06/2013 18.00.00,"0,77228336","4,82293014","4,56634547","6,10500622"
16/06/2013 19.00.00,"2,09891714","6,3564918","6,04277849",
16/06/2013 20.00.00,"3,61831616","17,89791078","17,57515754","6,59340715"
16/06/2013 21.00.00,"7,03578906","25,20635488","24,0251404",
16/06/2013 22.00.00,"3,90843067","19,9511464","17,68583557","19,78022003"
16/06/2013 23.00.00,"2,46626365","19,94663408","15,70001516",
17/06/2013 00.00.00,"2,1183215","21,33354152","16,49224089","25,64101982"
17/06/2013 01.00.00,"1,64992283",,,
17/06/2013 02.00.00,,"38,61763912","33,12268496","15,14041042"
17/06/2013 03.00.00,"1,78795821","18,49652166","15,22849684",
17/06/2013 04.00.00,"1,62759256","20,95060616","17,91592947","14,65200996"
17/06/2013 05.00.00,"1,08950295","28,98328144","23,84296504",
17/06/2013 06.00.00,"2,06968551","23,10487568","17,83223167","22,71062088"
17/06/2013 07.00.00,"5,61347591","21,1446168","18,08182415",
17/06/2013 08.00.00,"5,95702665","15,26363749","13,24101299","26,86202049"
17/06/2013 09.00.00,"4,87667569","10,87803146","9,29192613",
17/06/2013 10.00.00,"4,02370151","10,27650097","8,76255642","24,42000961"
17/06/2013 11.00.00,"3,68839865","9,97905495","8,45077614",
17/06/2013 12.00.00,"3,74041108","9,36094168","8,04938807","17,09399986"
17/06/2013 13.00.00,"5,24202175","11,20220724","9,66600128",
17/06/2013 14.00.00,"3,66481747","6,47197086","5,49608798","23,93161964"
17/06/2013 15.00.00,"1,29768386","4,45968264","4,03270245",
17/06/2013 16.00.00,"0,7446952","4,4131197","3,77908903","22,22220993"
17/06/2013 17.00.00,"0,53234153","4,14714138","3,62592445",
17/06/2013 18.00.00,"3,35078821","7,58955016","6,84291225","11,72161007"
17/06/2013 19.00.00,"3,29686992","14,09692553","13,4092709",
17/06/2013 20.00.00,"3,83686336","16,90293466","16,36882702","12,69841003"
17/06/2013 21.00.00,"1,15472926","10,66896","9,0342",
17/06/2013 22.00.00,"0,72890119","12,46315212","9,25348919","36,8742218"
17/06/2013 23.00.00,"0,80579147","13,71120247","11,08860194",
18/06/2013 00.00.00,"0,90193459","19,31152504","12,7790279","112,82050323"
18/06/2013 01.00.00,"0,52870677","18,08392353","11,19974458",
18/06/2013 02.00.00,"0,26825307","20,19123624","10,45371086","79,36508179"
18/06/2013 03.00.00,"0,54637817","16,7848419","8,74913992",
18/06/2013 04.00.00,"0,58321085","16,81189478","10,3466599","40,29304123"
18/06/2013 05.00.00,"0,62160464","18,1839173","11,12379038",
18/06/2013 06.00.00,"0,83298911","19,91172096","14,31838675","21,48962021"
18/06/2013 07.00.00,"2,02060509","16,05981914","13,88961693",
18/06/2013 08.00.00,"3,51987565","10,19601342","8,72750373","26,12940979"
18/06/2013 09.00.00,"3,37845671","8,67271154","7,39771346",
18/06/2013 10.00.00,"2,82006574","7,60844072","6,56310443","15,14041042"
18/06/2013 11.00.00,"1,25172665","4,60399084","3,94254974",
18/06/2013 12.00.00,"0,74488945","4,29726015","3,77693612","10,98900986"
18/06/2013 13.00.00,"0,95835266","2,83513846","2,25423462",
18/06/2013 14.00.00,"0,39573402","3,64310759","2,96808938","5,37240601"
18/06/2013 15.00.00,"1,69264598","3,54276583","3,30311193",
18/06/2013 16.00.00,"1,65607365","4,06704579","3,54991289",
18/06/2013 17.00.00,"1,7217332","4,31523104","3,80679965",
18/06/2013 18.00.00,"1,87729556","6,63916379","5,7828918",
18/06/2013 19.00.00,"2,01052256","5,92159593","5,07866778",
18/06/2013 20.00.00,"0,89954667","8,96937555","7,50983888",
18/06/2013 21.00.00,"0,62513465","11,63650657","8,6213514",
18/06/2013 22.00.00,"0,92554831","13,74233557","7,52899521",
18/06/2013 23.00.00,"0,94800672","32,01638264","22,61435208",
19/06/2013 00.00.00,"0,81784496","57,68345304","44,58910192",
19/06/2013 01.00.00,"0,82133225",,,
19/06/2013 02.00.00,,"24,25970456","14,66500558",
19/06/2013 03.00.00,"0,41375323","16,97635355","11,87679526",
19/06/2013 04.00.00,"0,99025799","14,30202386","9,37804643",
19/06/2013 05.00.00,"1,2463274","21,49954136","15,58573683",
19/06/2013 06.00.00,"1,14905542","22,9386464","15,65771025",
19/06/2013 07.00.00,"1,23830225","13,92226624","11,0704475",
19/06/2013 08.00.00,"3,66017893","12,26588917","10,21334952",
19/06/2013 09.00.00,"3,25309519","7,31596782","6,02329712",
19/06/2013 10.00.00,"2,55106416","5,88156438","4,97553068",
19/06/2013 11.00.00,"2,8773859","4,05147829","3,54553441",
19/06/2013 12.00.00,"1,6298025","1,88648436","1,30194963",
19/06/2013 13.00.00,"0,59282557","1,99738036","1,70629557",
19/06/2013 14.00.00,"0,81551806","4,4253393","3,4884918",
19/06/2013 15.00.00,"1,01402121","3,99519474","3,22055559",
19/06/2013 16.00.00,"1,57541029","3,7920218","3,11016436",
19/06/2013 17.00.00,"1,62255536","5,4200898","4,61559477",
19/06/2013 18.00.00,"1,58119804","4,17829169","3,50565965","2,44200301"
19/06/2013 19.00.00,"1,21991184","4,46892907","3,89532907",
19/06/2013 20.00.00,"0,93886592","9,60082885","9,1975173","15,87300968"
19/06/2013 21.00.00,"0,589561","12,59414515","11,3147533",
19/06/2013 22.00.00,"1,21916943","10,63566443","8,68542443","16,60560989"
19/06/2013 23.00.00,"1,41649082","17,51556814","13,42026299",
20/06/2013 00.00.00,"1,46850834","25,02134976","19,87650192","26,61782074"
20/06/2013 01.00.00,"1,51300107","34,46487072","28,60931336",
20/06/2013 02.00.00,"1,33882253","21,4376308","15,36639028","15,14041042"
20/06/2013 03.00.00,"1,34490419","19,6262976","16,19070893",
20/06/2013 04.00.00,"1,33063772","20,12544432","17,45095593","10,98900986"
20/06/2013 05.00.00,"1,36772974","24,0722712","22,02746368",
20/06/2013 06.00.00,"1,40414749","20,53359896","17,2083346","15,87300968"
20/06/2013 07.00.00,"2,7162036","12,6396737","10,64412694",
20/06/2013 08.00.00,"2,58400987","9,0622261","7,64996171","48,35165024"
20/06/2013 09.00.00,"2,69315126","8,25368718","7,19745632",
20/06/2013 10.00.00,"1,67891547","4,75481514","4,25080238","23,93161964"
20/06/2013 11.00.00,"1,06290433","4,10585557","3,58697701",
20/06/2013 12.00.00,"0,89899037","3,84814856","3,15182302","11,72161007"
20/06/2013 13.00.00,"1,00628896","3,03038807","2,57137806",
20/06/2013 14.00.00,"1,02951927","3,6049173","3,07081731","8,54700947"
20/06/2013 15.00.00,"0,92665277","3,99167284","3,35511259",
20/06/2013 16.00.00,"0,61654608","3,99647387","3,32464678","4,63980484"
20/06/2013 17.00.00,"2,76399752","6,6223229","5,81921598",
20/06/2013 18.00.00,"3,70939563","7,93512695","7,18113166","16,36141014"
20/06/2013 19.00.00,"2,64107069","6,55533406","5,8483931",
20/06/2013 20.00.00,"1,25408304","6,05201154","5,2241423","12,94260979"
20/06/2013 21.00.00,"1,08565055","10,78792846","8,96973118",
20/06/2013 22.00.00,"1,06006385","13,45289892","9,63911665","39,80464172"
20/06/2013 23.00.00,"0,87265007","45,01740904","38,69547664",
21/06/2013 00.00.00,"1,15095822","24,0485624","19,5496264","57,87545013"
21/06/2013 01.00.00,"1,45790001",,,
21/06/2013 02.00.00,,"27,23219536","19,23680408","70,57386017"
21/06/2013 03.00.00,"0,95362666","33,88664368","25,79349184",
21/06/2013 04.00.00,"1,01515008","29,24140144","22,29852792","35,16482162"
21/06/2013 05.00.00,"1,11596529","33,52030448","26,72941584",
21/06/2013 06.00.00,"2,30824931","36,02563632","27,86292592","17,58241081"
21/06/2013 07.00.00,"3,91098944","21,47812696","18,41464026",
21/06/2013 08.00.00,"3,66108915","14,24734639","12,44076834","8,79120922"
21/06/2013 09.00.00,"2,82445817","11,62303462","10,46853078",
21/06/2013 10.00.00,"2,23555415","6,69366535","5,79662378","4,1514039"
21/06/2013 11.00.00,"3,44033303","7,76141219","6,79103204",
21/06/2013 12.00.00,"4,55730819","7,97614891","7,18587916","1,95360196"
21/06/2013 13.00.00,"3,52130555","7,6892514","6,66613638",
21/06/2013 14.00.00,"1,64354929","3,81205","3,25305577","1,46520102"
21/06/2013 15.00.00,"1,71980904","2,39349131","2,04633903",
21/06/2013 16.00.00,"1,55729752","2,87390426","2,53479385","14,65200996"
21/06/2013 17.00.00,"1,23201109","2,97616949","2,68540018",
21/06/2013 18.00.00,"1,62032406","3,86427054","3,59613166","10,25640965"
21/06/2013 19.00.00,"5,12706007","6,5247","6,07325577",
21/06/2013 20.00.00,"2,85663706","8,11087034","7,6380251","12,94260979"
21/06/2013 21.00.00,"1,83593925","11,43800846","9,49594035",
21/06/2013 22.00.00,"1,43491276","15,61763855","12,04394994","20,75702095"
21/06/2013 23.00.00,"1,32660938","46,85688688","40,5919512",
22/06/2013 00.00.00,"1,16900285","34,87551096","26,99612072","34,4322319"
22/06/2013 01.00.00,"0,19536367","34,75685224","25,87264864",
22/06/2013 02.00.00,"0,73802571","27,43307008","20,54623728","50,54944992"
22/06/2013 03.00.00,"0,8155201","34,95225864","26,9476324",
22/06/2013 04.00.00,"1,24390999","29,36072936","20,98452504","28,08300972"
22/06/2013 05.00.00,"1,22127259","29,9477516","23,39144624",
22/06/2013 06.00.00,"1,56768618","49,11645024","38,790656","29,30401993"
22/06/2013 07.00.00,"2,66064998","23,50209368","19,59272288",
22/06/2013 08.00.00,"3,55148197","14,74924639","12,93742946","16,60560989"
22/06/2013 09.00.00,"8,0332169","20,43515008","17,71620769",
22/06/2013 10.00.00,"23,12808516","35,43417824","29,56948152","24,42000961"
22/06/2013 11.00.00,"7,76878876","13,95792695","12,29628423",
22/06/2013 12.00.00,"4,90528695","12,31770437","10,59360234","12,94260979"
22/06/2013 13.00.00,"3,20876924","6,5464643","5,74322736",
22/06/2013 14.00.00,"2,75835622","4,68873068","4,17408911","19,29179955"
22/06/2013 15.00.00,"3,35011902","6,66553601","5,9354694",
22/06/2013 16.00.00,"3,30314481","7,27902224","6,47919249","21,48962021"
22/06/2013 17.00.00,"2,57009528","5,00818573","4,41873525",
22/06/2013 18.00.00,"2,89102895","6,83093357","6,00692084","24,90842056"
22/06/2013 19.00.00,"1,78246234","10,12632293","9,42768195",
22/06/2013 20.00.00,"1,21140565","9,34931672","8,2420737","17,58241081"
22/06/2013 21.00.00,"1,13126707","13,93831748","12,1979061",
22/06/2013 22.00.00,"1,05244855","12,26716447","9,09951774","126,98410034"
22/06/2013 23.00.00,"1,19804227","10,48462982","8,75590266",
23/06/2013 00.00.00,"1,18749903","8,76741864","7,2924005","120,63490295"
23/06/2013 01.00.00,"1,02102325",,,
23/06/2013 02.00.00,,"10,88006201","8,99760814","60,31745148"
23/06/2013 03.00.00,"1,12986361","9,98938358","9,0226171",
23/06/2013 04.00.00,"1,16360055","9,8486164","9,0682967","30,03663063"
23/06/2013 05.00.00,"1,63671912","10,52000373","9,66577758",
23/06/2013 06.00.00,"1,29441218","16,38273682","13,92295456","14,65200996"
23/06/2013 07.00.00,"1,62293369","13,66700277","11,68136209",
23/06/2013 08.00.00,"4,23766103","14,29203557","11,79981814","7,08180714"
23/06/2013 09.00.00,"3,25555023","5,7568408","4,78793862",
23/06/2013 10.00.00,"1,86905277","4,04987412","3,53637402","3,41880298"
23/06/2013 11.00.00,"3,93270747","11,22350501","9,51481944",
23/06/2013 12.00.00,"2,71020228","4,27112885","3,63977115","1,46520102"
23/06/2013 13.00.00,"2,09105777","2,99911731","2,55829615",
23/06/2013 14.00.00,"2,14841657","2,83969858","2,32467652","0,73260099"
23/06/2013 15.00.00,"1,99543638","2,7550639","2,43573695",
23/06/2013 16.00.00,"0,95934627","2,42830501","2,28294138",
23/06/2013 17.00.00,"1,03879024","3,76889807","3,32276346",
23/06/2013 18.00.00,"1,46672655","3,1289402","2,73719626","8,30280876"
23/06/2013 19.00.00,"0,15881574","5,17972272","4,80941612",
23/06/2013 20.00.00,"1,31711467","9,27055379","8,19083592","12,21000957"
23/06/2013 21.00.00,"1,39544604","14,51504742","10,63039114",
23/06/2013 22.00.00,"1,26819392","17,4204079","11,27649226","36,38582993"
23/06/2013 23.00.00,"1,68889122","41,5887724","33,83115744",
24/06/2013 00.00.00,"1,51215391","35,39199952","26,47873352","75,45787048"
24/06/2013 01.00.00,"1,20394494","36,46254744","23,07623392",
24/06/2013 02.00.00,"1,26185699","29,2117272","21,49944576","94,74967957"
24/06/2013 03.00.00,"1,32817556","21,89844192","15,21102116",
24/06/2013 04.00.00,"1,36390073","18,29324164","14,28004159","49,08423996"
24/06/2013 05.00.00,"1,13790706","21,50021056","15,56706042",
24/06/2013 06.00.00,"1,31968971","25,1612508","20,29366208","25,64101982"
24/06/2013 07.00.00,"1,83429374","22,25009696","17,90983975",
24/06/2013 08.00.00,"5,14977375","21,021006","16,83093066","14,65200996"
24/06/2013 09.00.00,"3,50364534","8,73898338","7,38685713",
24/06/2013 10.00.00,"2,49248089","6,6850537","5,66984098","7,08180714"
24/06/2013 11.00.00,"0,67002503","4,06332886","3,34204407",
24/06/2013 12.00.00,"2,10100505","3,74599231","3,1747173","3,41880298"
24/06/2013 13.00.00,"2,38999882","3,19029819","2,572118",
24/06/2013 14.00.00,"2,04901906","2,03902946","1,57641723","1,46520102"
24/06/2013 15.00.00,"1,26940821",,,
24/06/2013 16.00.00,"1,2435337","1,50582428","1,00784579",
24/06/2013 17.00.00,"1,35253169","1,71781346","1,43134423",
24/06/2013 18.00.00,"1,52580002","2,13787412","1,80566794","5,37240601"
24/06/2013 19.00.00,"0,77553776","2,50557084","2,19192445",
24/06/2013 20.00.00,"1,2668708","4,36061427","4,07331906","18,07081032"
24/06/2013 21.00.00,"1,18051733","5,08725075","4,76171172",
24/06/2013 22.00.00,"1,37829942","4,68965609","4,43537921","26,86202049"
24/06/2013 23.00.00,"0,35335462","3,52562284","3,21037419",
25/06/2013 00.00.00,"1,2224818","3,65126036","3,43039186","23,44322014"
25/06/2013 01.00.00,"1,7804497",,,
25/06/2013 02.00.00,,"8,16865672","7,78153599","21,48962021"
25/06/2013 03.00.00,"1,87873359","6,0234539","5,56509779",
25/06/2013 04.00.00,"1,71299819","4,92114766","4,85107478","17,58241081"
25/06/2013 05.00.00,"1,55115484","4,73063598","4,38015874",
25/06/2013 06.00.00,"1,95587101","8,98966761","7,95261219","17,33819962"
25/06/2013 07.00.00,"1,98571081","5,96883762","5,00018018",
25/06/2013 08.00.00,"1,78206571","5,76118486","4,76641333","22,46640968"
25/06/2013 09.00.00,"1,73837946","5,88046307","4,79830358",
25/06/2013 10.00.00,"2,10950615","6,75617437","5,56961011","24,42000961"
25/06/2013 11.00.00,"2,30108963","7,90260192","6,69764231",
25/06/2013 12.00.00,"1,44097001","5,06498934","4,20541341","24,17580986"
25/06/2013 13.00.00,"1,41152481","3,55340802","3,19184882",
25/06/2013 14.00.00,"1,15178403","2,88698807","2,4139","23,68741989"
25/06/2013 15.00.00,"0,71685584","3,41674782","2,76328741",
25/06/2013 16.00.00,"1,51116437","3,40029506","2,96892874","14,40781021"
25/06/2013 17.00.00,"2,17395242","4,68112666","4,02665862",
25/06/2013 18.00.00,"1,93038906","5,34798637","4,49666837","7,81440783"
25/06/2013 19.00.00,"8,52861895","8,03994279","7,29159746",
25/06/2013 20.00.00,"8,88944954","9,46988553","9,10112","8,30280876"
25/06/2013 21.00.00,"2,7081815","5,52234547","4,79882364",
25/06/2013 22.00.00,"1,58681595","5,37353642","4,7806539","10,7448101"
25/06/2013 23.00.00,"1,56276085","6,64411778","5,68878125",
26/06/2013 00.00.00,"1,33464775","7,37230107","6,69299424","27,8388195"
26/06/2013 01.00.00,"1,64193836","7,82285814","7,19271456",
26/06/2013 02.00.00,"0,50699179","5,1146","4,74680577","20,75702095"
26/06/2013 03.00.00,"0,86117933","6,53044556","5,82726932",
26/06/2013 04.00.00,"1,52733874","7,15466576","6,34679605","17,58241081"
26/06/2013 05.00.00,"1,23341658","8,42928335","7,57349892",
26/06/2013 06.00.00,"1,18870825","12,44898611","10,78681186","17,33819962"
26/06/2013 07.00.00,"1,31465454","9,29697763","7,61914027",
26/06/2013 08.00.00,"9,97291455","16,44947518","12,853659","9,03540897"
26/06/2013 09.00.00,"17,76540348","16,92614443","13,24686371",
26/06/2013 10.00.00,"15,05032875","13,7584327","10,67632885","5,12820482"
26/06/2013 11.00.00,"7,50522101","7,60804302","6,01107753",
26/06/2013 12.00.00,"5,29298464","5,51538388","4,42897592","3,90720391"
26/06/2013 13.00.00,"3,773788","3,29811778","2,68409046",
26/06/2013 14.00.00,"2,90010771","2,99579808","2,34054038","3,41880298"
26/06/2013 15.00.00,"2,40505754","3,15035651","2,52772327",
26/06/2013 16.00.00,"2,55583796","2,44266986","1,89747071","1,95360196"
26/06/2013 17.00.00,"2,62555025","3,75786583","3,10339779",
26/06/2013 18.00.00,"2,85882565","3,91860385","3,38682885","2,44200301"
26/06/2013 19.00.00,"2,64960637","3,40901187","2,83574456",
26/06/2013 20.00.00,"1,70362552","3,88185138","3,48637713","12,45421028"
26/06/2013 21.00.00,"1,67023537","4,41246006","3,8540509",
26/06/2013 22.00.00,"1,58252726","4,08756346","3,52690962","29,30401993"
26/06/2013 23.00.00,"1,87339028","4,97185773","4,40385224",
27/06/2013 00.00.00,"2,53462028","4,27925294","3,94597222","15,62880993"
27/06/2013 01.00.00,"2,58909589",,,
27/06/2013 02.00.00,,"3,48720502","3,12000542","17,82661057"
27/06/2013 03.00.00,"1,96433855","3,78173142","3,46372566",
27/06/2013 04.00.00,"1,71532508","4,86385458","4,29155857","17,58241081"
27/06/2013 05.00.00,"1,8508383","6,53055072","5,90447014",
27/06/2013 06.00.00,"2,34258729","6,35946305","5,67127689","12,45421028"
27/06/2013 07.00.00,"2,92609409","6,31319456","5,24084171",
27/06/2013 08.00.00,"3,34664699","9,76879231","7,73928462","14,89620972"
27/06/2013 09.00.00,"3,44200497","6,19134854","5,04814653",
27/06/2013 10.00.00,"2,62003405","4,51016709","3,69381383","8,05860806"
27/06/2013 11.00.00,"3,79844517","6,7141639","4,62386417",
27/06/2013 12.00.00,"4,06660468","5,34635926","4,33474491","3,90720391"
27/06/2013 13.00.00,"4,5310818","4,27357047","3,61351366",
27/06/2013 14.00.00,"14,25747555","59,13196512","37,23115232","5,61660624"
27/06/2013 15.00.00,"36,840825","114,83370664","61,96579768",
27/06/2013 16.00.00,"26,39945889","86,37987712","53,57708888","104,76190186"
27/06/2013 17.00.00,"6,13787976","12,57372308","8,79354038",
27/06/2013 18.00.00,"10,1530517","12,58096","9,5494515","104,76190186"
27/06/2013 19.00.00,"5,66106541","5,91632072","5,16932335",
27/06/2013 20.00.00,"6,02798579","8,36008807","7,55796583","75,21366119"
27/06/2013 21.00.00,"3,63916975","6,33495886","5,68861682",
27/06/2013 22.00.00,"3,10133235","7,25010706","6,16784814","47,86323166"
27/06/2013 23.00.00,"2,47708961","12,14299728","10,55064544",
28/06/2013 00.00.00,"2,00649117","16,66598815","14,91027503","38,0952301"
28/06/2013 01.00.00,"2,39928504","11,27980385","9,29145769",
28/06/2013 02.00.00,"1,98737665","9,48462896","7,43069738","25,39682007"
28/06/2013 03.00.00,"1,97761854","10,75134808","8,66839616",
28/06/2013 04.00.00,"2,40304489","8,70874318","7,40758703","28,08300972"
28/06/2013 05.00.00,"2,06486087","19,05931312","16,52933751",
28/06/2013 06.00.00,"2,55262932","17,54449862","14,64281682","23,93161964"
28/06/2013 07.00.00,"3,06624076","15,78584484","13,08735511",
28/06/2013 08.00.00,"3,33635393","8,49320151","6,72174307","16,36141014"
28/06/2013 09.00.00,"4,7571131","10,30366666","8,52474569",
28/06/2013 10.00.00,"16,00216956","15,17910032","12,1826426","9,27960968"
28/06/2013 11.00.00,"13,70781756","11,66750009","9,54445162",
28/06/2013 12.00.00,"14,48756163","10,27031182","8,58418594","5,37240601"
28/06/2013 13.00.00,"5,71628546","5,16600221","4,39432666",
28/06/2013 14.00.00,"1,65895176","3,49793326","2,9465354","3,41880298"
28/06/2013 15.00.00,"2,21198619","3,66744162","2,97226136",
28/06/2013 16.00.00,"1,59026154","2,96833985","2,38395426","2,19780207"
28/06/2013 17.00.00,"1,75476434","4,05588736","3,28149486",
28/06/2013 18.00.00,"2,08519985","3,86407934","3,59863447","8,54700947"
28/06/2013 19.00.00,"1,98044071","5,0598059","4,33830888",
28/06/2013 20.00.00,"1,25401083","6,65996826","5,12541427","5,37240601"
28/06/2013 21.00.00,"1,20585182","11,82498388","8,99195627",
28/06/2013 22.00.00,"1,4640193","19,9530584","17,36076115","8,05860806"
28/06/2013 23.00.00,"1,48248293","23,41450496","20,0823096",
29/06/2013 00.00.00,"1,34086162","23,45821328","16,88922562","15,87300968"
29/06/2013 01.00.00,"2,16954576",,,
29/06/2013 02.00.00,,"24,51482272","16,01172087","21,97801971"
29/06/2013 03.00.00,"1,68442862","22,5015632","13,69559673",
29/06/2013 04.00.00,"1,61775207","17,89982087","11,09983685","19,78022003"
29/06/2013 05.00.00,"0,86791289","13,63738206","8,12649903",
29/06/2013 06.00.00,"1,1838358","14,98784487","8,85400547","48,10744095"
29/06/2013 07.00.00,"1,63962977","20,45377296","14,17852013",
29/06/2013 08.00.00,"2,48272074","13,95660958","9,01182769","54,45664978"
29/06/2013 09.00.00,"3,11000431","12,94975421","9,38332929",
29/06/2013 10.00.00,"2,96352885","10,70191714","9,04551139","27,59461975"
29/06/2013 11.00.00,"1,4513129","5,00421068","4,23450831",
29/06/2013 12.00.00,"1,73053534","5,62034503","4,92039051","14,65200996"
29/06/2013 13.00.00,"1,42269147","7,12483665","6,10653222",
29/06/2013 14.00.00,"1,6053284","6,72038555","5,3597987","34,18803024"
29/06/2013 15.00.00,"1,98258455","5,40856235","4,37894653",
29/06/2013 16.00.00,"1,5991786","5,65183185","4,39826346","25,39682007"
29/06/2013 17.00.00,"2,87596718","11,38194671","9,23437302",
29/06/2013 18.00.00,"2,46388082","6,41217115","4,74049808","13,91940975"
29/06/2013 19.00.00,"1,9792193","5,32733103","4,29218953",
29/06/2013 20.00.00,"1,47966076","7,07570781","6,28051083","7,81440783"
29/06/2013 21.00.00,"0,91282157","12,77605666","11,56809521",
29/06/2013 22.00.00,"1,20869738","16,50315841","15,26135838","4,88400507"
29/06/2013 23.00.00,"1,22125733","15,24123076","13,71786197",
30/06/2013 00.00.00,"1,1650274","12,60832072","11,35134515","9,76801014"
30/06/2013 01.00.00,"1,25501258","8,52798462","7,65430769",
30/06/2013 02.00.00,"1,35130417","11,3930191","10,05429024","9,76801014"
30/06/2013 03.00.00,"1,58219673","7,1886573","6,21416443",
30/06/2013 04.00.00,"1,34217761","6,21103258","5,37997222","18,07081032"
30/06/2013 05.00.00,"1,07378826","6,46434963","5,47720124",
30/06/2013 06.00.00,"1,43524735","5,83837039","4,88468009","9,76801014"
30/06/2013 07.00.00,"1,60412834","6,02459728","4,71790015",
30/06/2013 08.00.00,"1,95519572","6,59439431","5,22390522","7,08180714"
30/06/2013 09.00.00,"2,23499785","7,81843186","5,8794",
30/06/2013 10.00.00,"2,73899762","6,11218982","4,55677018","8,30280876"
30/06/2013 11.00.00,"3,76802873","5,75259807","4,48191346",
30/06/2013 12.00.00,"4,27589921","5,88656235","4,67207525","5,86080599"
30/06/2013 13.00.00,"6,3904212","4,19920897","3,2497461",
30/06/2013 14.00.00,"5,42814394","4,19054952","3,34913759","3,41880298"
30/06/2013 15.00.00,"6,55506842","9,01568802","7,49267103",
30/06/2013 16.00.00,"9,48198526","14,48756434","11,85639995","3,41880298"
30/06/2013 17.00.00,"8,74873843","11,98120575","10,20228669",
30/06/2013 18.00.00,"6,58727681","7,65421974","6,73587084","4,39560509"
30/06/2013 19.00.00,"5,75151638","7,78447665","7,01143593",
30/06/2013 20.00.00,"2,59249267","5,04661119","4,5250673","15,62880993"
30/06/2013 21.00.00,"1,9726271","7,32420471","6,65827806",
30/06/2013 22.00.00,"1,20203908","8,73575974","8,25363174","32,23442078"
30/06/2013 23.00.00,"1,44729575","7,27451566","6,53778573",
01/07/2013 00.00.00,"1,31913341","7,2920181","6,85876273","22,95482063"
01/07/2013 01.00.00,"1,45828444",,,
01/07/2013 02.00.00,,"6,34247302","5,79872698","36,63003159"
01/07/2013 03.00.00,"1,35949407","7,13259172","6,54369572",
01/07/2013 04.00.00,"1,96092245","7,59780618","7,02486582","31,99023056"
01/07/2013 05.00.00,"1,92772655","9,03403748","8,35961581",
01/07/2013 06.00.00,"1,60673186","10,25038878","9,1549103","20,26861954"
01/07/2013 07.00.00,"2,00268962","12,42337678","10,4763738",
01/07/2013 08.00.00,"2,94927152","8,12256796","6,66748816","23,19902039"
01/07/2013 09.00.00,"3,16481145","5,93051923","4,92572308",
01/07/2013 10.00.00,"3,44897549","5,376544","4,41788441","13,18680954"
01/07/2013 11.00.00,"2,79290472","4,99277118","4,2573873",
01/07/2013 12.00.00,"2,29814439","4,77702875","3,75531331","8,30280876"
01/07/2013 13.00.00,"1,94953713","4,82245214","3,8838934",
01/07/2013 14.00.00,"2,09814829","4,13078614","3,57217622","5,37240601"
01/07/2013 15.00.00,"2,81527567","5,42624835","4,44548222",
01/07/2013 16.00.00,"2,66090829","3,23533918","2,6217975","4,39560509"
01/07/2013 17.00.00,"3,4955185","5,84383871","4,71284865",
01/07/2013 18.00.00,"2,99654168","2,9376771","2,29539042","3,17460299"
01/07/2013 19.00.00,"3,8179319","5,66190235","5,21301064",
01/07/2013 20.00.00,"2,34305105","4,71791736","4,08322705","3,41880298"
01/07/2013 21.00.00,"2,17020884","6,92732322","6,36843033",
01/07/2013 22.00.00,"2,21738849","21,304938","19,05893454","14,16361046"
01/07/2013 23.00.00,"1,69754487","27,77287072","23,68533976",
02/07/2013 00.00.00,"1,42854939","19,83902672","17,4354802","14,16361046"
02/07/2013 01.00.00,"1,69000484","12,37663794","11,10848865",
02/07/2013 02.00.00,"1,97635644","20,1205496","18,41837822","19,53602028"
02/07/2013 03.00.00,"1,6457216","12,41233881","11,09351578",
02/07/2013 04.00.00,"1,74836945","10,11147434","9,12773695","11,72161007"
02/07/2013 05.00.00,"1,91978175","11,25744301","9,97476634",
02/07/2013 06.00.00,"1,83504226","16,96842831","14,47040796","21,97801971"
02/07/2013 07.00.00,"3,05346317","24,0294424","20,03437576",
02/07/2013 08.00.00,"3,06015605","13,23455234","10,97759695","11,96580982"
02/07/2013 09.00.00,"2,39238673","7,29032407","6,17543114",
02/07/2013 10.00.00,"3,96106652","12,65243438","10,2613541",
02/07/2013 11.00.00,"2,66480645","10,82605374","8,5995221",
02/07/2013 12.00.00,"4,34356937","12,99296923","10,66437885","3,41880298"
02/07/2013 13.00.00,"2,50792912","5,23834655","4,16442969",
02/07/2013 14.00.00,"2,96289831","5,15978438","4,19267375","7,81440783"
02/07/2013 15.00.00,"3,64753152","5,20077193","4,19746905",
02/07/2013 16.00.00,"4,30958327","5,45443888","4,6127","5,12820482"
02/07/2013 17.00.00,"3,55502317","3,8996827","3,44591538",
02/07/2013 18.00.00,"3,16718411","5,50682577","4,58646927","8,30280876"
02/07/2013 19.00.00,"2,49272599","5,19279506","4,47408",
02/07/2013 20.00.00,"1,7677972","8,10899467","7,06548434","4,88400507"
02/07/2013 21.00.00,"1,55589406","11,0981715","8,59213222",
02/07/2013 22.00.00,"1,37633458","14,50800362","9,31611293","11,72161007"
02/07/2013 23.00.00,"1,10148422","28,6219708","24,4765636",
03/07/2013 00.00.00,"1,34036634","30,66978016","24,61675144","21,73381996"
